LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,1197,,,1584.380804064218,,,F,125,circle,0.017351153772324324,,,,,1,0,,,,,,,,,,,,1580.1569811590016,1580.1569811590016,1580.1569811590016,1580.1569811590016,1581.6298869131133,1581.6298869131133,1581.6298869131133,1581.6298869131133,1581.6633811690845,1581.6633811690845,1581.6633811690845,1581.6633811690845,repeat,number,numRpt,j,1.2163821421563625,Hi,,,1,,,,,,,space,2.720411909278482,high,1582.8679222031496,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,1,1198,,,1589.1678663669154,,,D,139,hexagon,0.01683555729687214,,,,,1,0,,,,,,,,,,,,1585.3779420820065,1585.3779420820065,1585.3779420820065,1585.3779420820065,1586.850880539976,1586.850880539976,1586.850880539976,1586.850880539976,1586.8837752658874,1586.8837752658874,1586.8837752658874,1586.8837752658874,repeat,number,numRpt,j,0.7770070708356798,Lo,,,1,,,,,,,,,high,1587.6542716119438,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,0,1198,,,1593.9548876788467,,,H,146,star,0.017005774192512035,,,,,1,0,,,,,,,,,,,,1590.1639037188143,1590.1639037188143,1590.1639037188143,1590.1639037188143,1591.6374585898593,1591.6374585898593,1591.6374585898593,1591.6374585898593,1591.6706050587818,1591.6706050587818,1591.6706050587818,1591.6706050587818,repeat,number,numRpt,j,0.7709933519363403,Hi,,,1,,,,,,,,,high,1592.4414511919022,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,10,1208,,,1598.6583561971784,,,W,132,triangle,0.01674564043059945,,,,,1,0,,,,,,,,,,,,1594.9513650410809,1594.9513650410809,1594.9513650410809,1594.9513650410809,1596.4241953431629,1596.4241953431629,1596.4241953431629,1596.4241953431629,1596.4578140489757,1596.4578140489757,1596.4578140489757,1596.4578140489757,switch,letter,lettSwt,f,0.6875796369276941,Lo,,,1,,,,,,,,,high,1597.1453127930872,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,10,1218,,,1603.5953115369193,,,Y,181,hexagon,0.01665988704189658,,,,,1,0,,,,,,,,,,,,1599.6547087877989,1599.6547087877989,1599.6547087877989,1599.6547087877989,1601.1277933567762,1601.1277933567762,1601.1277933567762,1601.1277933567762,1601.1613647979684,1601.1613647979684,1601.1613647979684,1601.1613647979684,repeat,letter,lettRpt,f,0.9233646150678396,Lo,,,1,,,,,,,,,high,1602.0817399681546,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,0,1218,,,1608.365805672016,,,B,167,star,0.016933276783674955,,,,,1,0,,,,,,,,,,,,1604.5919161858037,1604.5919161858037,1604.5919161858037,1604.5919161858037,1606.0649738428183,1606.0649738428183,1606.0649738428183,1606.0649738428183,1606.0979232718237,1606.0979232718237,1606.0979232718237,1606.0979232718237,repeat,letter,lettRpt,d,0.7557000778615475,Hi,,,1,,,,,,,,,high,1606.8523142631166,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,1,1219,,,1612.8694577692077,,,S,160,triangle,0.01701685693114996,,,,,1,0,,,,,,,,,,,,1609.361982758157,1609.361982758157,1609.361982758157,1609.361982758157,1610.8350021601655,1610.8350021601655,1610.8350021601655,1610.8350021601655,1610.8685369552113,1610.8685369552113,1610.8685369552113,1610.8685369552113,repeat,letter,lettRpt,f,0.4862294732593,Lo,,,1,,,,,,,,,high,1611.3551865229383,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,0,1219,,,1617.7056869808584,,,U,174,circle,0.01675979094579816,,,,,1,0,,,,,,,,,,,,1613.865288387984,1613.865288387984,1613.865288387984,1613.865288387984,1615.336682240013,1615.336682240013,1615.336682240013,1615.336682240013,1615.3700606608763,1615.3700606608763,1615.3700606608763,1615.3700606608763,switch,number,numSwt,k,0.8222296931780875,Hi,,,1,,,,,,,,,high,1616.1929888748564,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,10,1229,,,1622.4094294011593,,,F,125,star,0.017158915754407644,,,,,1,0,,,,,,,,,,,,1618.7020109430887,1618.7020109430887,1618.7020109430887,1618.7020109430887,1620.1737268688157,1620.1737268688157,1620.1737268688157,1620.1737268688157,1620.2069260361604,1620.2069260361604,1620.2069260361604,1620.2069260361604,repeat,number,numRpt,j,0.6985857994295657,Hi,,,1,,,,,,,,,high,1620.895819508005,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,0,1229,,,1627.34619758185,,,D,139,circle,0.016643881797790527,,,,,1,0,,,,,,,,,,,,1623.4054565629922,1623.4054565629922,1623.4054565629922,1623.4054565629922,1624.8770743841305,1624.8770743841305,1624.8770743841305,1624.8770743841305,1624.9104209798388,1624.9104209798388,1624.9104209798388,1624.9104209798388,repeat,number,numRpt,j,0.9340951023623347,Hi,,,1,,,,,,,,,high,1625.8329314719886,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,1,1230,,,1631.9663928830996,,,H,146,hexagon,0.017534563783556223,,,,,1,0,,,,,,,,,,,,1628.342550384812,1628.342550384812,1628.342550384812,1628.342550384812,1629.8143629250117,1629.8143629250117,1629.8143629250117,1629.8143629250117,1629.8473012880422,1629.8473012880422,1629.8473012880422,1629.8473012880422,switch,letter,lettSwt,d,0.6215430540032685,Lo,,,1,,,,,,,,,high,1630.4678080477752,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,1,1231,,,1636.6368680270389,,,W,132,triangle,0.0018725013360381126,,,,,1,0,,,,,,,,,,,,1632.962466089055,1632.962466089055,1632.962466089055,1632.962466089055,1634.4508809908293,1634.4508809908293,1634.4508809908293,1634.4508809908293,1634.4674664498307,1634.4674664498307,1634.4674664498307,1634.4674664498307,repeat,letter,lettRpt,f,0.6656660200096667,Lo,,,1,,,,,,,,,high,1635.1380799529143,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,0,1231,,,1641.1233745911159,,,Y,181,star,0.0016627879813313484,,,,,0,0,,,,,,,,,,,,1637.6326178871095,1637.6326178871095,1637.6326178871095,1637.6326178871095,1639.1207862761803,1639.1207862761803,1639.1207862761803,1639.1207862761803,1639.137561891228,1639.137561891228,1639.137561891228,1639.137561891228,repeat,letter,NA,d,0.48399842297658324,Lo,,,1,,,,,,,,,high,1639.6256157201715,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,1,1232,,,1645.6420065760612,,,B,167,hexagon,0.0011967257596552372,,,,,1,1,,,,,,,,,,,,1642.119328266941,1642.119328266941,1642.119328266941,1642.119328266941,1643.6076311459765,1643.6076311459765,1643.6076311459765,1643.6076311459765,1643.6241157338955,1643.6241157338955,1643.6241157338955,1643.6241157338955,repeat,letter,lettRpt,d,0.497292784973979,Lo,,,1,,,,,,,,,high,1644.1277486328036,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,10,1242,,,1650.2285826331936,,,S,160,circle,0.0020078541710972786,,,,,1,0,,,,,,,,,,,,1646.6227708971128,1646.6227708971128,1646.6227708971128,1646.6227708971128,1648.1113479752094,1648.1113479752094,1648.1113479752094,1648.1113479752094,1648.1279257801361,1648.1279257801361,1648.1279257801361,1648.1279257801361,switch,number,numSwt,k,0.5836121058091521,Hi,,,1,,,,,,,,,high,1648.714907946065,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,1,1243,,,1655.182276613079,,,U,174,triangle,0.01674550911411643,,,,,1,0,,,,,,,,,,,,1651.2256004218943,1651.2256004218943,1651.2256004218943,1651.2256004218943,1652.6984839639626,1652.6984839639626,1652.6984839639626,1652.6984839639626,1652.7313841860741,1652.7313841860741,1652.7313841860741,1652.7313841860741,repeat,number,numRpt,k,0.9357638880610466,Lo,,,1,,,,,,,,,high,1653.6686243228614,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,10,1253,,,1659.702504219953,,,W,125,circle,0.016733970027416945,,,,,1,0,,,,,,,,,,,,1656.179107666947,1656.179107666947,1656.179107666947,1656.179107666947,1657.6519603552297,1657.6519603552297,1657.6519603552297,1657.6519603552297,1657.6851512258872,1657.6851512258872,1657.6851512258872,1657.6851512258872,repeat,number,numRpt,j,0.5166824599727988,Hi,,,1,,,,,,,,,high,1658.1888261591084,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,1,1254,,,1664.3891733810306,,,S,132,triangle,0.01652859803289175,,,,,1,0,,,,,,,,,,,,1660.6989672998898,1660.6989672998898,1660.6989672998898,1660.6989672998898,1662.171620958019,1662.171620958019,1662.171620958019,1662.171620958019,1662.2054845821112,1662.2054845821112,1662.2054845821112,1662.2054845821112,repeat,number,numRpt,j,0.6764817140065134,Lo,,,1,,,,,,,,,high,1662.8755995607935,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,0,1254,,,1669.2099344870076,,,Y,167,star,0.01681341789662838,,,,,1,0,,,,,,,,,,,,1665.38588107517,1665.38588107517,1665.38588107517,1665.38588107517,1666.8587103798054,1666.8587103798054,1666.8587103798054,1666.8587103798054,1666.8917772201821,1666.8917772201821,1666.8917772201821,1666.8917772201821,switch,letter,lettSwt,f,0.8169473647139966,Hi,,,1,,,,,,,,,high,1667.6966422530822,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,10,1264,,,1673.9293833929114,,,U,146,hexagon,0.01636148802936077,,,,,1,0,,,,,,,,,,,,1670.205408081878,1670.205408081878,1670.205408081878,1670.205408081878,1671.6787217617966,1671.6787217617966,1671.6787217617966,1671.6787217617966,1671.7124260831624,1671.7124260831624,1671.7124260831624,1671.7124260831624,repeat,letter,lettRpt,f,0.7106531499885023,Lo,,,1,,,,,,,,,high,1672.4160321848467,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,0,1264,,,1679.3168540732004,,,B,139,circle,0.017311634961515665,,,,,1,0,,,,,,,,,,,,1674.9259004881606,1674.9259004881606,1674.9259004881606,1674.9259004881606,1676.3988864328712,1676.3988864328712,1676.3988864328712,1676.3988864328712,1676.4322156179696,1676.4322156179696,1676.4322156179696,1676.4322156179696,switch,number,numSwt,j,1.3798736929893494,Hi,,,1,,,,,,,,,high,1677.8038161378354,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,0,1264,,,1684.1534676281735,,,D,160,star,0.01688635954633355,,,,,1,0,,,,,,,,,,,,1680.3132525221445,1680.3132525221445,1680.3132525221445,1680.3132525221445,1681.7860018759966,1681.7860018759966,1681.7860018759966,1681.7860018759966,1681.8196355998516,1681.8196355998516,1681.8196355998516,1681.8196355998516,switch,letter,lettSwt,d,0.8294179122895002,Hi,,,1,,,,,,,,,high,1682.6402085032314,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,1,1265,,,1689.0241141109727,,,H,181,triangle,0.016709882766008377,,,,,1,0,,,,,,,,,,,,1685.1499695340171,1685.1499695340171,1685.1499695340171,1685.1499695340171,1686.6232239408419,1686.6232239408419,1686.6232239408419,1686.6232239408419,1686.6563048232347,1686.6563048232347,1686.6563048232347,1686.6563048232347,repeat,letter,lettRpt,d,0.853180690202862,Lo,,,1,,,,,,,,,high,1687.5097745670937,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,1,1266,,,1693.927774974145,,,F,174,hexagon,0.01702798204496503,,,,,1,0,,,,,,,,,,,,1690.01978026703,1690.01978026703,1690.01978026703,1690.01978026703,1691.4932945119217,1691.4932945119217,1691.4932945119217,1691.4932945119217,1691.526823352091,1691.526823352091,1691.526823352091,1691.526823352091,repeat,letter,lettRpt,d,0.8993209842592478,Lo,,,1,,,,,,,,,high,1692.413936574012,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,10,1276,,,1698.6144289700314,,,W,132,circle,0.016770762857049704,,,,,1,0,,,,,,,,,,,,1694.9233860820532,1694.9233860820532,1694.9233860820532,1694.9233860820532,1696.3966970350593,1696.3966970350593,1696.3966970350593,1696.3966970350593,1696.430548259057,1696.430548259057,1696.430548259057,1696.430548259057,repeat,letter,lettRpt,f,0.6761724436655641,Hi,,,1,,,,,,,,,high,1697.100869092159,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,1,1277,,,1703.234876954928,,,Y,125,triangle,0.016611042898148298,,,,,1,0,,,,,,,,,,,,1699.6101760850288,1699.6101760850288,1699.6101760850288,1699.6101760850288,1701.0839625429362,1701.0839625429362,1701.0839625429362,1701.0839625429362,1701.1169966701418,1701.1169966701418,1701.1169966701418,1701.1169966701418,repeat,letter,lettRpt,f,0.6130330502055585,Lo,,,1,,,,,,,,,high,1701.7208490050398,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,1,1278,,,1708.0713580301963,,,U,139,hexagon,0.016709409188479185,,,,,1,0,,,,,,,,,,,,1704.2308811559342,1704.2308811559342,1704.2308811559342,1704.2308811559342,1705.7025484130718,1705.7025484130718,1705.7025484130718,1705.7025484130718,1705.7353757610545,1705.7353757610545,1705.7353757610545,1705.7353757610545,repeat,letter,lettRpt,f,0.8321686293929815,Lo,,,1,,,,,,,,,high,1706.5579484878108,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,0,1278,,,1713.3582970341668,,,F,160,star,0.017051986418664455,,,,,1,0,,,,,,,,,,,,1709.067809696775,1709.067809696775,1709.067809696775,1709.067809696775,1710.5393801811151,1710.5393801811151,1710.5393801811151,1710.5393801811151,1710.5724000572227,1710.5724000572227,1710.5724000572227,1710.5724000572227,repeat,letter,lettRpt,d,1.282455847132951,Hi,,,1,,,,,,,,,high,1711.8454720308073,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,10,1288,,,1717.9787815371528,,,S,146,circle,0.00042106397449970245,,,,,1,0,,,,,,,,,,,,1714.3380152550526,1714.3380152550526,1714.3380152550526,1714.3380152550526,1715.8238131478429,1715.8238131478429,1715.8238131478429,1715.8238131478429,1715.8356290720403,1715.8356290720403,1715.8356290720403,1715.8356290720403,repeat,letter,lettRpt,f,0.611985522788018,Hi,,,1,,,,,,,,,high,1716.46519776294,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,10,1298,,,1722.9993750620633,,,B,181,triangle,0.0003937496803700924,,,,,1,0,,,,,,,,,,,,1718.9583428460173,1718.9583428460173,1718.9583428460173,1718.9583428460173,1720.4461020659655,1720.4461020659655,1720.4461020659655,1720.4461020659655,1720.4629971748218,1720.4629971748218,1720.4629971748218,1720.4629971748218,repeat,letter,lettRpt,d,1.0175195061601698,Lo,,,1,,,,,,,,,high,1721.48519820394,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,1,1299,,,1727.6528076818213,,,H,167,hexagon,0.016887829173356295,,,,,1,0,,,,,,,,,,,,1723.9950437908992,1723.9950437908992,1723.9950437908992,1723.9950437908992,1725.4666971350089,1725.4666971350089,1725.4666971350089,1725.4666971350089,1725.4999957508408,1725.4999957508408,1725.4999957508408,1725.4999957508408,repeat,letter,lettRpt,d,0.6440272992476821,Lo,,,1,,,,,,,,,high,1726.13854564121,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,10,1309,,,1732.322564839851,,,D,174,star,0.000421927310526371,,,,,1,0,,,,,,,,,,,,1728.6318484488875,1728.6318484488875,1728.6318484488875,1728.6318484488875,1730.1200546282344,1730.1200546282344,1730.1200546282344,1730.1200546282344,1730.1368096661754,1730.1368096661754,1730.1368096661754,1730.1368096661754,switch,number,numSwt,k,0.6714364159852266,Hi,,,1,,,,,,,,,high,1730.824085835833,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,0,1309,,,1746.583510439843,,,U,132,circle,-0.0008626277558505535,,,,,1,0,,,,,,,,,,,,1742.7040281430818,1742.7040281430818,1742.7040281430818,1742.7040281430818,1744.1806236240081,1744.1806236240081,1744.1806236240081,1744.1806236240081,1744.2141819959506,1744.2141819959506,1744.2141819959506,1744.2141819959506,repeat,number,numRpt,j,0.8764578248374164,Hi,,,2,,,,,,,space,2.2816195990890265,high,1745.0857642409392,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,1,1310,,,1751.1202862928621,,,S,174,hexagon,0.0016963770613074303,,,,,1,0,,,,,,,,,,,,1747.5793861411512,1747.5793861411512,1747.5793861411512,1747.5793861411512,1749.0675077689812,1749.0675077689812,1749.0675077689812,1749.0675077689812,1749.0841822871007,1749.0841822871007,1749.0841822871007,1749.0841822871007,repeat,number,numRpt,k,0.5224413028918207,Lo,,,2,,,,,,,,,high,1749.6216449760832,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,1,1311,,,1755.6887598331086,,,D,125,star,0.0013301246799528599,,,,,1,0,,,,,,,,,,,,1752.1154627557844,1752.1154627557844,1752.1154627557844,1752.1154627557844,1753.604356348049,1753.604356348049,1753.604356348049,1753.604356348049,1753.6208855179138,1753.6208855179138,1753.6208855179138,1753.6208855179138,repeat,number,numRpt,j,0.5424607507884502,Hi,,,2,,,,,,,,,high,1754.1746227759868,,,,,,,,,,,,,,,,,45561,2022-11-30_14h30.07.819,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.90253193877391,
