LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,3,3,4,,,,,,,,,,,,381.02705441997387,381.02705441997387,381.02705441997387,381.02705441997387,381.02705441997387,381.02705441997387,381.02705441997387,381.02705441997387,381.02705441997387,381.02705441997387,l,0.9580649510025978,10,304,1,382.01110188895836,383.51325564901344,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,4,4,9,,,,,,,,,,,,384.01364917703904,384.01364917703904,384.01364917703904,384.01364917703904,384.01364917703904,384.01364917703904,384.01364917703904,384.01364917703904,384.01364917703904,384.01364917703904,a,2.0001355740241706,1,305,1,386.03228368097916,387.54809511301573,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,5,5,2,,,,,,,,,,,,388.03344312903937,388.03344312903937,388.03344312903937,388.03344312903937,388.03344312903937,388.03344312903937,388.03344312903937,388.03344312903937,388.03344312903937,388.03344312903937,l,1.0281329030403867,1,306,1,389.0837112800218,390.5842322850367,390.5842322850367,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,6,6,0,,,,,,,,,,,,391.0844294669805,391.0844294669805,391.0844294669805,391.0844294669805,391.0844294669805,391.0844294669805,391.0844294669805,391.0844294669805,391.0844294669805,391.0844294669805,a,1.6558476571226493,10,316,1,392.77202133403625,394.2874260969693,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,7,7,7,,,,,,,,,,,,394.78769398096483,394.78769398096483,394.78769398096483,394.78769398096483,394.78769398096483,394.78769398096483,394.78769398096483,394.78769398096483,394.78769398096483,394.78769398096483,a,0.7997598950751126,1,317,1,395.606344743981,397.1217377439607,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,8,8,11,,,,,,,,,,,,397.6111490520416,397.6111490520416,397.6111490520416,397.6111490520416,397.6111490520416,397.6111490520416,397.6111490520416,397.6111490520416,397.6111490520416,397.6111490520416,a,1.295683820033446,1,318,1,398.92441477801185,400.42473407799844,400.42473407799844,400.9251574049704,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,9,9,1,,,,,,,,,,,,400.9251574049704,400.9251574049704,400.9251574049704,400.9251574049704,400.9251574049704,400.9251574049704,400.9251574049704,400.9251574049704,400.9251574049704,400.9251574049704,a,1.2544109619921073,1,319,1,402.20898003701586,403.71170229499694,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,10,10,10,,,,,,,,,,,,404.21161690400913,404.21161690400913,404.21161690400913,404.21161690400913,404.21161690400913,404.21161690400913,404.21161690400913,404.21161690400913,404.21161690400913,404.21161690400913,l,1.5119326470885426,1,320,1,405.7450876029907,407.245819180971,407.245819180971,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,11,11,5,,,,,,,,,,,,407.7476911259582,407.7476911259582,407.7476911259582,407.7476911259582,407.7476911259582,407.7476911259582,407.7476911259582,407.7476911259582,407.7476911259582,407.7476911259582,l,1.04818904097192,1,321,1,408.81495600997005,410.315619747038,410.315619747038,410.8157143020071,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,0,12,1,,,,,,,,,,,,410.8157143020071,410.8157143020071,410.8157143020071,410.8157143020071,410.8157143020071,410.8157143020071,410.8157143020071,410.8157143020071,410.8157143020071,410.8157143020071,a,1.7596403940115124,10,331,1,412.599205518025,414.10199089802336,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,1,13,9,,,,,,,,,,,,414.6021937789628,414.6021937789628,414.6021937789628,414.6021937789628,414.6021937789628,414.6021937789628,414.6021937789628,414.6021937789628,414.6021937789628,414.6021937789628,l,2.620229996042326,10,341,1,417.25302384002134,418.7553740560543,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,2,14,11,,,,,,,,,,,,419.2558440710418,419.2558440710418,419.2558440710418,419.2558440710418,419.2558440710418,419.2558440710418,419.2558440710418,419.2558440710418,419.2558440710418,419.2558440710418,l,4.3571776991011575,10,351,1,423.64221771399025,425.14302846801,425.14302846801,425.6430750170257,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,3,15,2,,,,,,,,,,,,425.6430750170257,425.6430750170257,425.6430750170257,425.6430750170257,425.6430750170257,425.6430750170257,425.6430750170257,425.6430750170257,425.6430750170257,425.6430750170257,a,1.0178260530810803,10,361,1,426.69363564101513,428.1958076090086,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,4,16,3,,,,,,,,,,,,428.6961042339681,428.6961042339681,428.6961042339681,428.6961042339681,428.6961042339681,428.6961042339681,428.6961042339681,428.6961042339681,428.6961042339681,428.6961042339681,l,2.926507735042833,1,362,1,431.6489662770182,433.14954737294465,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,5,17,0,,,,,,,,,,,,433.6496644599829,433.6496644599829,433.6496644599829,433.6496644599829,433.6496644599829,433.6496644599829,433.6496644599829,433.6496644599829,433.6496644599829,433.6496644599829,l,0.9769271410768852,1,363,1,434.6527092329925,436.167252426967,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,6,18,10,,,,,,,,,,,,436.65085432794876,436.65085432794876,436.65085432794876,436.65085432794876,436.65085432794876,436.65085432794876,436.65085432794876,436.65085432794876,436.65085432794876,436.65085432794876,l,2.171751967049204,1,364,1,438.85336916998494,440.3540136930533,440.3540136930533,440.85418099700473,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,7,19,5,,,,,,,,,,,,440.85418099700473,440.85418099700473,440.85418099700473,440.85418099700473,440.85418099700473,440.85418099700473,440.85418099700473,440.85418099700473,440.85418099700473,440.85418099700473,l,1.0974327330477536,1,365,1,441.9710377550218,443.4735680100275,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,8,20,4,,,,,,,,,,,,443.973823909997,443.973823909997,443.973823909997,443.973823909997,443.973823909997,443.973823909997,443.973823909997,443.973823909997,443.973823909997,443.973823909997,l,1.205530607025139,1,366,1,445.2075339820003,446.70805897400714,446.70805897400714,447.2080557390582,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,9,21,6,,,,,,,,,,,,447.2080557390582,447.2080557390582,447.2080557390582,447.2080557390582,447.2080557390582,447.2080557390582,447.2080557390582,447.2080557390582,447.2080557390582,447.2080557390582,a,1.1550875890534371,10,376,1,448.39546939497814,449.8946918019792,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,10,22,8,,,,,,,,,,,,450.3948361539515,450.3948361539515,450.3948361539515,450.3948361539515,450.3948361539515,450.3948361539515,450.3948361539515,450.3948361539515,450.3948361539515,450.3948361539515,l,2.525150589994155,1,377,1,452.9487191529479,454.4481562760193,454.4481562760193,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,11,23,7,,,,,,,,,,,,454.94858719594777,454.94858719594777,454.94858719594777,454.94858719594777,454.94858719594777,454.94858719594777,454.94858719594777,454.94858719594777,454.94858719594777,454.94858719594777,l,0.7281050219899043,1,378,1,455.6983798169531,457.1989790640073,457.1989790640073,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,2,0,24,9,,,,,,,,,,,,457.70118924905546,457.70118924905546,457.70118924905546,457.70118924905546,457.70118924905546,457.70118924905546,457.70118924905546,457.70118924905546,457.70118924905546,457.70118924905546,l,1.148053500102833,10,388,1,458.8698284799466,460.38509136403445,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,2,1,25,6,,,,,,,,,,,,460.88501209404785,460.88501209404785,460.88501209404785,460.88501209404785,460.88501209404785,460.88501209404785,460.88501209404785,460.88501209404785,460.88501209404785,460.88501209404785,a,0.5861306140432134,10,398,1,461.5025823189644,463.0048216599971,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,2,2,26,2,,,,,,,,,,,,463.5050285049947,463.5050285049947,463.5050285049947,463.5050285049947,463.5050285049947,463.5050285049947,463.5050285049947,463.5050285049947,463.5050285049947,463.5050285049947,a,1.047732208040543,10,408,1,464.57178546499927,466.0725364650134,466.0725364650134,466.5724953679601,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,2,3,27,5,,,,,,,,,,,,466.5724953679601,466.5724953679601,466.5724953679601,466.5724953679601,466.5724953679601,466.5724953679601,466.5724953679601,466.5724953679601,466.5724953679601,466.5724953679601,l,1.423799577052705,1,409,1,468.0268294509733,469.54213356703985,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,2,4,28,3,,,,,,,,,,,,470.04235035798047,470.04235035798047,470.04235035798047,470.04235035798047,470.04235035798047,470.04235035798047,470.04235035798047,470.04235035798047,470.04235035798047,470.04235035798047,l,0.9806442930130288,10,419,1,471.0442263650475,472.5433434540173,472.5433434540173,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,2,5,29,7,,,,,,,,,,,,473.0452628839994,473.0452628839994,473.0452628839994,473.0452628839994,473.0452628839994,473.0452628839994,473.0452628839994,473.0452628839994,473.0452628839994,473.0452628839994,a,1.4307562080211937,10,429,1,474.49560238805134,475.996169546037,475.996169546037,476.496486898046,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,2,6,30,0,,,,,,,,,,,,476.496486898046,476.496486898046,476.496486898046,476.496486898046,476.496486898046,476.496486898046,476.496486898046,476.496486898046,476.496486898046,476.496486898046,a,0.7925086700124666,10,439,1,477.3136083240388,478.8160927289864,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,2,7,31,11,,,,,,,,,,,,479.31621558906045,479.31621558906045,479.31621558906045,479.31621558906045,479.31621558906045,479.31621558906045,479.31621558906045,479.31621558906045,479.31621558906045,479.31621558906045,l,1.2356824050657451,10,449,1,480.5828163139522,482.08370543899946,482.08370543899946,482.5839242490474,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,2,8,32,4,,,,,,,,,,,,482.5839242490474,482.5839242490474,482.5839242490474,482.5839242490474,482.5839242490474,482.5839242490474,482.5839242490474,482.5839242490474,482.5839242490474,482.5839242490474,l,0.6109672801103443,10,459,1,483.2194385170005,484.7201005090028,484.7201005090028,485.22017476405017,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,2,9,33,10,,,,,,,,,,,,485.22017476405017,485.22017476405017,485.22017476405017,485.22017476405017,485.22017476405017,485.22017476405017,485.22017476405017,485.22017476405017,485.22017476405017,485.22017476405017,l,0.6309952520532534,1,460,1,485.87220588501077,487.38728100596927,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,2,10,34,8,,,,,,,,,,,,487.873028386035,487.873028386035,487.873028386035,487.873028386035,487.873028386035,487.873028386035,487.873028386035,487.873028386035,487.873028386035,487.873028386035,a,0.5307751171058044,10,470,1,488.42503963201307,489.9402158310404,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,2,11,35,1,,,,,,,,,,,,490.4400441349717,490.4400441349717,490.4400441349717,490.4400441349717,490.4400441349717,490.4400441349717,490.4400441349717,490.4400441349717,490.4400441349717,490.4400441349717,l,0.619524703011848,10,480,1,491.0904874999542,492.59108550997917,492.59108550997917,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,3,0,36,1,,,,,,,,,,,,493.09293958498165,493.09293958498165,493.09293958498165,493.09293958498165,493.09293958498165,493.09293958498165,493.09293958498165,493.09293958498165,493.09293958498165,493.09293958498165,l,0.4758060280000791,10,490,1,493.5936864820542,495.09383105300367,495.09383105300367,495.59403058397584,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,3,1,37,2,,,,,,,,,,,,495.59403058397584,495.59403058397584,495.59403058397584,495.59403058397584,495.59403058397584,495.59403058397584,495.59403058397584,495.59403058397584,495.59403058397584,495.59403058397584,a,1.563135722070001,10,500,1,497.1779266690137,498.6804312419845,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,3,2,38,6,,,,,,,,,,,,499.18067585502286,499.18067585502286,499.18067585502286,499.18067585502286,499.18067585502286,499.18067585502286,499.18067585502286,499.18067585502286,499.18067585502286,499.18067585502286,l,0.5191563450498506,10,510,1,499.73109730903525,501.23130692902487,501.23130692902487,501.7318000260275,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,3,3,39,3,,,,,,,,,,,,501.7318000260275,501.7318000260275,501.7318000260275,501.7318000260275,501.7318000260275,501.7318000260275,501.7318000260275,501.7318000260275,501.7318000260275,501.7318000260275,l,0.5327907500322908,1,511,1,502.2840255900519,503.78420135600027,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,3,4,40,8,,,,,,,,,,,,504.28438274003565,504.28438274003565,504.28438274003565,504.28438274003565,504.28438274003565,504.28438274003565,504.28438274003565,504.28438274003565,504.28438274003565,504.28438274003565,a,0.48922574310563505,10,521,1,504.8032071030466,506.3180603450164,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,3,5,41,10,,,,,,,,,,,,506.8185270000249,506.8185270000249,506.8185270000249,506.8185270000249,506.8185270000249,506.8185270000249,506.8185270000249,506.8185270000249,506.8185270000249,506.8185270000249,l,0.6103028790093958,1,522,1,507.4542588449549,508.9542954020435,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,3,6,42,11,,,,,,,,,,,,509.4546114279656,509.4546114279656,509.4546114279656,509.4546114279656,509.4546114279656,509.4546114279656,509.4546114279656,509.4546114279656,509.4546114279656,509.4546114279656,a,0.516848441096954,1,523,1,509.98876338195987,511.4890556089813,511.4890556089813,511.98905774205923,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,3,7,43,9,,,,,,,,,,,,511.98905774205923,511.98905774205923,511.98905774205923,511.98905774205923,511.98905774205923,511.98905774205923,511.98905774205923,511.98905774205923,511.98905774205923,511.98905774205923,l,0.5024618530878797,10,533,1,512.5224126570392,514.024676747038,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,3,8,44,7,,,,,,,,,,,,514.5248247339623,514.5248247339623,514.5248247339623,514.5248247339623,514.5248247339623,514.5248247339623,514.5248247339623,514.5248247339623,514.5248247339623,514.5248247339623,l,0.5203394159907475,1,534,1,515.0770076629706,516.5926152609754,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,3,9,45,5,,,,,,,,,,,,517.0925450320356,517.0925450320356,517.0925450320356,517.0925450320356,517.0925450320356,517.0925450320356,517.0925450320356,517.0925450320356,517.0925450320356,517.0925450320356,l,1.0584691349649802,1,535,1,518.1779011229519,519.6783374069491,519.6783374069491,520.1788462379482,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,3,10,46,0,,,,,,,,,,,,520.1788462379482,520.1788462379482,520.1788462379482,520.1788462379482,520.1788462379482,520.1788462379482,520.1788462379482,520.1788462379482,520.1788462379482,520.1788462379482,a,0.5591235511237755,10,545,1,520.7648351329844,522.2795987470308,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,3,11,47,4,,,,,,,,,,,,522.7649572240189,522.7649572240189,522.7649572240189,522.7649572240189,522.7649572240189,522.7649572240189,522.7649572240189,522.7649572240189,522.7649572240189,522.7649572240189,l,1.1913787070661783,10,555,1,523.9822948189685,525.4823503430234,525.4823503430234,525.9884862119798,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,0,0,0,2,,,,,,,,,,,,529.3472703259904,529.3472703259904,529.3472703259904,529.3472703259904,529.3472703259904,529.3472703259904,529.3472703259904,529.3472703259904,529.3472703259904,529.3472703259904,a,1.3819083260605112,10,565,2,530.7533160509774,532.2534466510406,532.2534466510406,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,0,1,1,11,,,,,,,,,,,,532.7556997110369,532.7556997110369,532.7556997110369,532.7556997110369,532.7556997110369,532.7556997110369,532.7556997110369,532.7556997110369,532.7556997110369,532.7556997110369,l,1.0104708230355754,1,566,2,533.7913375160424,535.3068089979934,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,0,2,2,4,,,,,,,,,,,,535.8067894780543,535.8067894780543,535.8067894780543,535.8067894780543,535.8067894780543,535.8067894780543,535.8067894780543,535.8067894780543,535.8067894780543,535.8067894780543,l,0.8506514651235193,10,576,2,536.6907633719966,538.1923456819495,538.1923456819495,538.6929205920314,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,0,3,3,1,,,,,,,,,,,,538.6929205920314,538.6929205920314,538.6929205920314,538.6929205920314,538.6929205920314,538.6929205920314,538.6929205920314,538.6929205920314,538.6929205920314,538.6929205920314,a,0.7771870261058211,1,577,2,539.4954526179936,541.0102585280547,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,0,4,4,7,,,,,,,,,,,,541.5107087140204,541.5107087140204,541.5107087140204,541.5107087140204,541.5107087140204,541.5107087140204,541.5107087140204,541.5107087140204,541.5107087140204,541.5107087140204,a,5.126003755023703,10,587,2,546.6667049529497,548.1668158939574,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,0,5,5,9,,,,,,,,,,,,548.6669036919484,548.6669036919484,548.6669036919484,548.6669036919484,548.6669036919484,548.6669036919484,548.6669036919484,548.6669036919484,548.6669036919484,548.6669036919484,a,1.3564663780853152,1,588,2,550.0526761079673,551.568072768976,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,0,6,6,6,,,,,,,,,,,,552.0512826150516,552.0512826150516,552.0512826150516,552.0512826150516,552.0512826150516,552.0512826150516,552.0512826150516,552.0512826150516,552.0512826150516,552.0512826150516,a,0.5484736469807103,10,598,2,552.6206952549983,554.1210073289694,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,0,7,7,5,,,,,,,,,,,,554.6212113699876,554.6212113699876,554.6212113699876,554.6212113699876,554.6212113699876,554.6212113699876,554.6212113699876,554.6212113699876,554.6212113699876,554.6212113699876,l,0.6562861950369552,1,599,2,555.3066459499532,556.8216184990015,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,0,8,8,0,,,,,,,,,,,,557.3220762490528,557.3220762490528,557.3220762490528,557.3220762490528,557.3220762490528,557.3220762490528,557.3220762490528,557.3220762490528,557.3220762490528,557.3220762490528,a,0.7239779060473666,1,600,2,558.0741364579881,559.5744102080353,559.5744102080353,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,0,9,9,8,,,,,,,,,,,,560.0747087190393,560.0747087190393,560.0747087190393,560.0747087190393,560.0747087190393,560.0747087190393,560.0747087190393,560.0747087190393,560.0747087190393,560.0747087190393,a,0.9742125539341941,10,610,2,561.0770626029698,562.5919836380053,,,,,,,,,,,,,,,,,,,,,13699,2022-11-10_13h52.18.329,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.07443784462158,
