LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,4,4,9,,,,,,,,,,,,227.31815161998384,227.31815161998384,227.31815161998384,227.31815161998384,227.31815161998384,227.31815161998384,227.31815161998384,227.31815161998384,227.31815161998384,227.31815161998384,a,0.5432605820242316,1,233,1,227.88547873697826,229.38712013798067,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,5,5,6,,,,,,,,,,,,229.8876425389899,229.8876425389899,229.8876425389899,229.8876425389899,229.8876425389899,229.8876425389899,229.8876425389899,229.8876425389899,229.8876425389899,229.8876425389899,l,0.5063050750468392,1,234,1,230.42151836198173,231.92319351798506,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,6,6,1,,,,,,,,,,,,232.42389529099455,232.42389529099455,232.42389529099455,232.42389529099455,232.42389529099455,232.42389529099455,232.42389529099455,232.42389529099455,232.42389529099455,232.42389529099455,a,0.5572112720401492,10,244,1,233.00774046499282,234.50940944897593,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,7,7,2,,,,,,,,,,,,235.0101392279903,235.0101392279903,235.0101392279903,235.0101392279903,235.0101392279903,235.0101392279903,235.0101392279903,235.0101392279903,235.0101392279903,235.0101392279903,a,0.4115842420142144,10,254,1,235.44384133597487,236.9453671319934,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,8,8,7,,,,,,,,,,,,237.4459703140019,237.4459703140019,237.4459703140019,237.4459703140019,237.4459703140019,237.4459703140019,237.4459703140019,237.4459703140019,237.4459703140019,237.4459703140019,a,0.7780579630343709,1,255,1,238.2468870379962,239.7486636370013,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,9,9,3,,,,,,,,,,,,240.24913641699823,240.24913641699823,240.24913641699823,240.24913641699823,240.24913641699823,240.24913641699823,240.24913641699823,240.24913641699823,240.24913641699823,240.24913641699823,l,0.4503428200259805,10,265,1,240.7163095389842,242.2178647169785,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,10,10,4,,,,,,,,,,,,242.71841050998773,242.71841050998773,242.71841050998773,242.71841050998773,242.71841050998773,242.71841050998773,242.71841050998773,242.71841050998773,242.71841050998773,242.71841050998773,l,1.3342238090117462,1,266,1,244.07004255999345,245.57172577397432,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,11,11,11,,,,,,,,,,,,246.07230618598987,246.07230618598987,246.07230618598987,246.07230618598987,246.07230618598987,246.07230618598987,246.07230618598987,246.07230618598987,246.07230618598987,246.07230618598987,l,0.5097289240220562,1,267,1,246.60609258699697,248.10784951699316,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,0,12,1,,,,,,,,,,,,248.6082847279904,248.6082847279904,248.6082847279904,248.6082847279904,248.6082847279904,248.6082847279904,248.6082847279904,248.6082847279904,248.6082847279904,248.6082847279904,l,0.41662351303966716,10,277,1,249.0420628299762,250.5437664539786,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,1,13,3,,,,,,,,,,,,251.04438862099778,251.04438862099778,251.04438862099778,251.04438862099778,251.04438862099778,251.04438862099778,251.04438862099778,251.04438862099778,251.04438862099778,251.04438862099778,l,0.6236219300189987,10,287,1,251.69503981797607,253.19672549597453,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,2,14,0,,,,,,,,,,,,253.69723400397925,253.69723400397925,253.69723400397925,253.69723400397925,253.69723400397925,253.69723400397925,253.69723400397925,253.69723400397925,253.69723400397925,253.69723400397925,a,0.4680809560522903,10,297,1,254.19774286198663,255.69945427199127,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,3,15,11,,,,,,,,,,,,256.19996228898526,256.19996228898526,256.19996228898526,256.19996228898526,256.19996228898526,256.19996228898526,256.19996228898526,256.19996228898526,256.19996228898526,256.19996228898526,a,0.8687219160201494,1,298,1,257.10107364997384,258.6024534479948,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,4,16,8,,,,,,,,,,,,259.10304623897537,259.10304623897537,259.10304623897537,259.10304623897537,259.10304623897537,259.10304623897537,259.10304623897537,259.10304623897537,259.10304623897537,259.10304623897537,l,0.9020737160462886,1,299,1,260.037598261988,261.53928145597456,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,5,17,9,,,,,,,,,,,,262.0398207299877,262.0398207299877,262.0398207299877,262.0398207299877,262.0398207299877,262.0398207299877,262.0398207299877,262.0398207299877,262.0398207299877,262.0398207299877,a,0.41780929203378037,10,309,1,262.49023984599626,263.99204977598856,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,6,18,7,,,,,,,,,,,,264.49253006998333,264.49253006998333,264.49253006998333,264.49253006998333,264.49253006998333,264.49253006998333,264.49253006998333,264.49253006998333,264.49253006998333,264.49253006998333,a,0.7198451080184896,1,310,1,265.2432229029946,266.74496974400245,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,7,19,4,,,,,,,,,,,,267.24546799398377,267.24546799398377,267.24546799398377,267.24546799398377,267.24546799398377,267.24546799398377,267.24546799398377,267.24546799398377,267.24546799398377,267.24546799398377,l,0.9260454620234668,10,320,1,268.19657922297483,269.69820297899423,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,8,20,6,,,,,,,,,,,,270.1988512209791,270.1988512209791,270.1988512209791,270.1988512209791,270.1988512209791,270.1988512209791,270.1988512209791,270.1988512209791,270.1988512209791,270.1988512209791,a,0.6171923400252126,10,330,1,270.8329648869985,272.33453131097485,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,9,21,2,,,,,,,,,,,,272.8350245170004,272.8350245170004,272.8350245170004,272.8350245170004,272.8350245170004,272.8350245170004,272.8350245170004,272.8350245170004,272.8350245170004,272.8350245170004,a,1.5022304860176519,10,340,1,274.37012791697634,275.8717805999913,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,10,22,5,,,,,,,,,,,,276.37239982999745,276.37239982999745,276.37239982999745,276.37239982999745,276.37239982999745,276.37239982999745,276.37239982999745,276.37239982999745,276.37239982999745,276.37239982999745,l,0.743112539028516,10,350,1,277.14002228798927,278.6415573080012,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,11,23,10,,,,,,,,,,,,279.1418906809995,279.1418906809995,279.1418906809995,279.1418906809995,279.1418906809995,279.1418906809995,279.1418906809995,279.1418906809995,279.1418906809995,279.1418906809995,l,0.47090035004657693,1,351,1,279.64247719198465,281.144303381996,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,2,0,24,10,,,,,,,,,,,,281.6447521179798,281.6447521179798,281.6447521179798,281.6447521179798,281.6447521179798,281.6447521179798,281.6447521179798,281.6447521179798,281.6447521179798,281.6447521179798,a,0.5116063940222375,1,352,1,282.1785964219889,283.68043560298975,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,2,1,25,7,,,,,,,,,,,,284.1812443189847,284.1812443189847,284.1812443189847,284.1812443189847,284.1812443189847,284.1812443189847,284.1812443189847,284.1812443189847,284.1812443189847,284.1812443189847,l,0.48393988303723745,1,353,1,284.6983384399791,286.19978928699857,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,2,2,26,9,,,,,,,,,,,,286.7002867629926,286.7002867629926,286.7002867629926,286.7002867629926,286.7002867629926,286.7002867629926,286.7002867629926,286.7002867629926,286.7002867629926,286.7002867629926,l,1.3401548800466117,1,354,1,288.06844476997503,289.5702112519939,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,2,3,27,6,,,,,,,,,,,,290.07072742897435,290.07072742897435,290.07072742897435,290.07072742897435,290.07072742897435,290.07072742897435,290.07072742897435,290.07072742897435,290.07072742897435,290.07072742897435,l,0.5117320360150188,1,355,1,290.6045578059857,292.1062146239856,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,2,4,28,4,,,,,,,,,,,,292.6069605779776,292.6069605779776,292.6069605779776,292.6069605779776,292.6069605779776,292.6069605779776,292.6069605779776,292.6069605779776,292.6069605779776,292.6069605779776,a,0.6868325990217272,1,356,1,293.32422487597796,294.8259365699778,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,2,5,29,2,,,,,,,,,,,,295.32657686198945,295.32657686198945,295.32657686198945,295.32657686198945,295.32657686198945,295.32657686198945,295.32657686198945,295.32657686198945,295.32657686198945,295.32657686198945,l,1.1068736530432943,1,357,1,296.46099822898395,297.96266521597863,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,2,6,30,0,,,,,,,,,,,,298.46325538799283,298.46325538799283,298.46325538799283,298.46325538799283,298.46325538799283,298.46325538799283,298.46325538799283,298.46325538799283,298.46325538799283,298.46325538799283,a,0.6360101820027921,10,367,1,299.1306664540025,300.63256815599743,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,2,7,31,1,,,,,,,,,,,,301.1328300359892,301.1328300359892,301.1328300359892,301.1328300359892,301.1328300359892,301.1328300359892,301.1328300359892,301.1328300359892,301.1328300359892,301.1328300359892,a,0.5191160750109702,10,377,1,301.6837924879801,303.1851847789949,303.1851847789949,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,2,8,32,11,,,,,,,,,,,,303.6858118090022,303.6858118090022,303.6858118090022,303.6858118090022,303.6858118090022,303.6858118090022,303.6858118090022,303.6858118090022,303.6858118090022,303.6858118090022,l,0.8814404490403831,10,387,1,304.5868416489975,306.08835883499705,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,2,9,33,3,,,,,,,,,,,,306.5889716029924,306.5889716029924,306.5889716029924,306.5889716029924,306.5889716029924,306.5889716029924,306.5889716029924,306.5889716029924,306.5889716029924,306.5889716029924,l,0.5542837440443691,1,388,1,307.17293912699097,308.67452422197675,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,2,10,34,8,,,,,,,,,,,,309.1752204730001,309.1752204730001,309.1752204730001,309.1752204730001,309.1752204730001,309.1752204730001,309.1752204730001,309.1752204730001,309.1752204730001,309.1752204730001,a,0.567584397009341,10,398,1,309.7757839669939,311.2772910959902,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,2,11,35,5,,,,,,,,,,,,311.7779737309902,311.7779737309902,311.7779737309902,311.7779737309902,311.7779737309902,311.7779737309902,311.7779737309902,311.7779737309902,311.7779737309902,311.7779737309902,a,0.506819013011409,10,408,1,312.31199607497547,313.81349974600016,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,3,0,36,2,,,,,,,,,,,,314.31423557997914,314.31423557997914,314.31423557997914,314.31423557997914,314.31423557997914,314.31423557997914,314.31423557997914,314.31423557997914,314.31423557997914,314.31423557997914,a,0.3899129330238793,1,409,1,314.7311909569835,316.2331523069879,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,3,1,37,3,,,,,,,,,,,,316.73344510397874,316.73344510397874,316.73344510397874,316.73344510397874,316.73344510397874,316.73344510397874,316.73344510397874,316.73344510397874,316.73344510397874,316.73344510397874,l,0.49047080901800655,1,410,1,317.25066543597495,318.75247955697705,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,3,2,38,5,,,,,,,,,,,,319.2528801659937,319.2528801659937,319.2528801659937,319.2528801659937,319.2528801659937,319.2528801659937,319.2528801659937,319.2528801659937,319.2528801659937,319.2528801659937,l,1.1327119020279497,1,411,1,320.40408286100137,321.90580203497666,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,3,3,39,9,,,,,,,,,,,,322.4066343299928,322.4066343299928,322.4066343299928,322.4066343299928,322.4066343299928,322.4066343299928,322.4066343299928,322.4066343299928,322.4066343299928,322.4066343299928,a,0.465482307045022,10,421,1,322.8903495299746,324.3918330629822,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,3,4,40,1,,,,,,,,,,,,324.8924132389948,324.8924132389948,324.8924132389948,324.8924132389948,324.8924132389948,324.8924132389948,324.8924132389948,324.8924132389948,324.8924132389948,324.8924132389948,a,0.86923740702332,10,431,1,325.79342159998487,327.2951012799749,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,3,5,41,0,,,,,,,,,,,,327.79562920398894,327.79562920398894,327.79562920398894,327.79562920398894,327.79562920398894,327.79562920398894,327.79562920398894,327.79562920398894,327.79562920398894,327.79562920398894,a,0.38500199402915314,10,441,1,328.2127545319963,329.71459231799236,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,3,6,42,6,,,,,,,,,,,,330.21504588998505,330.21504588998505,330.21504588998505,330.21504588998505,330.21504588998505,330.21504588998505,330.21504588998505,330.21504588998505,330.21504588998505,330.21504588998505,l,0.5876182360225357,1,442,1,330.83232216897886,332.33383227698505,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,3,7,43,4,,,,,,,,,,,,332.834603780997,332.834603780997,332.834603780997,332.834603780997,332.834603780997,332.834603780997,332.834603780997,332.834603780997,332.834603780997,332.834603780997,l,0.9601435800432228,10,452,1,333.8191435280023,335.32055497099645,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,3,8,44,10,,,,,,,,,,,,335.82124760499573,335.82124760499573,335.82124760499573,335.82124760499573,335.82124760499573,335.82124760499573,335.82124760499573,335.82124760499573,335.82124760499573,335.82124760499573,a,0.8534358480246738,10,462,1,336.7052996259881,338.20699345399044,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,3,9,45,7,,,,,,,,,,,,338.70760948897805,338.70760948897805,338.70760948897805,338.70760948897805,338.70760948897805,338.70760948897805,338.70760948897805,338.70760948897805,338.70760948897805,338.70760948897805,a,0.6577671230188571,1,463,1,339.3916044579819,340.89329826799803,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,3,10,46,8,,,,,,,,,,,,341.3940293729829,341.3940293729829,341.3940293729829,341.3940293729829,341.3940293729829,341.3940293729829,341.3940293729829,341.3940293729829,341.3940293729829,341.3940293729829,a,0.579630401043687,10,473,1,341.99475887898006,343.49630611998145,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,3,11,47,11,,,,,,,,,,,,343.9969342519762,343.9969342519762,343.9969342519762,343.9969342519762,343.9969342519762,343.9969342519762,343.9969342519762,343.9969342519762,343.9969342519762,343.9969342519762,l,0.4513728130259551,10,483,1,344.4806176669954,345.98244743800024,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,0,0,0,5,,,,,,,,,,,,350.96136137799476,350.96136137799476,350.96136137799476,350.96136137799476,350.96136137799476,350.96136137799476,350.96136137799476,350.96136137799476,350.96136137799476,350.96136137799476,l,1.0700997370295227,10,493,2,352.0555454749847,353.55731952399947,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,0,1,1,3,,,,,,,,,,,,354.05783922597766,354.05783922597766,354.05783922597766,354.05783922597766,354.05783922597766,354.05783922597766,354.05783922597766,354.05783922597766,354.05783922597766,354.05783922597766,l,0.6406110090319999,10,503,2,354.72518010099884,356.2269386179978,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,0,2,2,0,,,,,,,,,,,,356.7275772089779,356.7275772089779,356.7275772089779,356.7275772089779,356.7275772089779,356.7275772089779,356.7275772089779,356.7275772089779,356.7275772089779,356.7275772089779,a,0.434450849017594,1,504,2,357.19471133398474,358.696456990001,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,0,3,3,8,,,,,,,,,,,,359.1970042769972,359.1970042769972,359.1970042769972,359.1970042769972,359.1970042769972,359.1970042769972,359.1970042769972,359.1970042769972,359.1970042769972,359.1970042769972,l,0.9472919630352408,1,505,2,360.16473956700065,361.66629459298565,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,0,4,4,2,,,,,,,,,,,,362.1669148009969,362.1669148009969,362.1669148009969,362.1669148009969,362.1669148009969,362.1669148009969,362.1669148009969,362.1669148009969,362.1669148009969,362.1669148009969,a,1.116627238021465,1,506,2,363.3016281139862,364.80315682900255,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,0,5,5,1,,,,,,,,,,,,365.3035937109962,365.3035937109962,365.3035937109962,365.3035937109962,365.3035937109962,365.3035937109962,365.3035937109962,365.3035937109962,365.3035937109962,365.3035937109962,l,0.8808074410189874,10,516,2,366.20470764199854,367.70649319599033,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,0,6,6,11,,,,,,,,,,,,368.2069592339976,368.2069592339976,368.2069592339976,368.2069592339976,368.2069592339976,368.2069592339976,368.2069592339976,368.2069592339976,368.2069592339976,368.2069592339976,a,1.2418120250222273,10,526,2,369.47507239697734,370.9766527710017,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,0,7,7,6,,,,,,,,,,,,371.47718368898495,371.47718368898495,371.47718368898495,371.47718368898495,371.47718368898495,371.47718368898495,371.47718368898495,371.47718368898495,371.47718368898495,371.47718368898495,l,2.043219975050306,10,536,2,373.546208122978,375.04780261497945,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,0,8,8,7,,,,,,,,,,,,375.548280811985,375.548280811985,375.548280811985,375.548280811985,375.548280811985,375.548280811985,375.548280811985,375.548280811985,375.548280811985,375.548280811985,a,1.6736343610100448,1,537,2,377.25041137999506,378.75199983399943,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,0,9,9,9,,,,,,,,,,,,379.25236803200096,379.25236803200096,379.25236803200096,379.25236803200096,379.25236803200096,379.25236803200096,379.25236803200096,379.25236803200096,379.25236803200096,379.25236803200096,a,1.9964051310380455,10,547,2,381.2714123619953,382.7729573469842,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,0,10,10,4,,,,,,,,,,,,383.27347670297604,383.27347670297604,383.27347670297604,383.27347670297604,383.27347670297604,383.27347670297604,383.27347670297604,383.27347670297604,383.27347670297604,383.27347670297604,a,3.4318011110299267,1,548,2,386.7273209229752,388.229030410992,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,0,11,11,10,,,,,,,,,,,,388.72951126800035,388.72951126800035,388.72951126800035,388.72951126800035,388.72951126800035,388.72951126800035,388.72951126800035,388.72951126800035,388.72951126800035,388.72951126800035,a,1.2388159010442905,1,549,2,389.99765178898815,391.4993864419812,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,1,0,12,1,,,,,,,,,,,,391.99988872898393,391.99988872898393,391.99988872898393,391.99988872898393,391.99988872898393,391.99988872898393,391.99988872898393,391.99988872898393,391.99988872898393,391.99988872898393,a,1.1409733480249997,10,559,2,393.16786464399775,394.6695362890023,,,,,,,,,,,,,,,,91140,2022-11-21_14h01.53.163,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01972860357194,
