training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.started,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,points_trial,points_cumul,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,8,0,,,,Y,174,star,0.0006474399997387081,,,,,,,,,1,1,,,,,1370.6924387220006,,,,,,,,,1367.1387247189996,1367.1387247189996,1367.1387247189996,1367.1387247189996,1368.6401996559998,1368.6401996559998,1368.6401996559998,1368.6401996559998,1368.6401996559998,1368.6401996559998,1368.6401996559998,1368.6401996559998,repeat,number,numRpt,k,0.5310539419988345,Lo,10,277,,,2,,,,,low,1369.207891944001,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,0,9,0,,,,S,132,hexagon,0.0011085559999628458,,,,,,,,,1,0,,,,,1375.3978055339994,,,,,,,,,1371.6770498269998,1371.6770498269998,1371.6770498269998,1371.6770498269998,1373.1786304409998,1373.1786304409998,1373.1786304409998,1373.1786304409998,1373.1786304409998,1373.1786304409998,1373.1786304409998,1373.1786304409998,switch,letter,lettSwt,f,0.6881891050015838,Hi,0,277,,,2,,,,,low,1373.9126656240005,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,0,10,0,,,,H,167,hexagon,0.0011179789999005152,,,,,,,,,1,0,,,,,1380.7037381810005,,,,,,,,,1376.382175959001,1376.382175959001,1376.382175959001,1376.382175959001,1377.8838818050008,1377.8838818050008,1377.8838818050008,1377.8838818050008,1377.8838818050008,1377.8838818050008,1377.8838818050008,1377.8838818050008,switch,number,numSwt,k,1.2951912190001167,Hi,0,277,,,2,,,,,low,1379.201671111001,1380.7037381810005,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,11,0,11,0,,,,D,139,star,0.0012465859999792883,,,,,,,,,1,0,,,,,1385.6757773200006,,,,,,,,,1381.6880439390006,1381.6880439390006,1381.6880439390006,1381.6880439390006,1383.1897856310006,1383.1897856310006,1383.1897856310006,1383.1897856310006,1383.1897856310006,1383.1897856310006,1383.1897856310006,1383.1897856310006,repeat,number,numRpt,j,0.957334646000163,Lo,1,278,,,2,,,,,low,1384.1756005089992,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,12,0,12,0,,,,B,125,hexagon,0.0013230960012151627,,,,,,,,,1,0,,,,,1390.3308271139995,,,,,,,,,1386.6600790339999,1386.6600790339999,1386.6600790339999,1386.6600790339999,1388.1618304940002,1388.1618304940002,1388.1618304940002,1388.1618304940002,1388.1618304940002,1388.1618304940002,1388.1618304940002,1388.1618304940002,repeat,number,numRpt,j,0.6407198079996306,Hi,0,278,,,2,,,,,low,1388.846130975,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,13,0,13,0,,,,W,181,star,0.0011396350000723032,,,,,,,,,1,0,,,,,1394.8691824260004,,,,,,,,,1391.3153010999995,1391.3153010999995,1391.3153010999995,1391.3153010999995,1392.8169423239997,1392.8169423239997,1392.8169423239997,1392.8169423239997,1392.8169423239997,1392.8169423239997,1392.8169423239997,1392.8169423239997,repeat,number,numRpt,k,0.5226186100007908,Lo,10,288,,,2,,,,,low,1393.3843485140005,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,14,0,14,0,,,,F,146,hexagon,0.0010326980009267572,,,,,,,,,0,0,,,,,1399.507691027,,,,,,,,,1395.8535629750004,1395.8535629750004,1395.8535629750004,1395.8535629750004,1397.3552133539997,1397.3552133539997,1397.3552133539997,1397.3552133539997,1397.3552133539997,1397.3552133539997,1397.3552133539997,1397.3552133539997,repeat,number,NA,k,0.632902761000878,Lo,0,288,,,2,,,,,low,1398.0226442639996,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,15,0,15,0,,,,U,160,star,0.001473259999329457,,,,,,,,,1,1,,,,,1404.3464683990005,,,,,,,,,1400.4920000710008,1400.4920000710008,1400.4920000710008,1400.4920000710008,1401.993662019,1401.993662019,1401.993662019,1401.993662019,1401.993662019,1401.993662019,1401.993662019,1401.993662019,repeat,number,numRpt,k,0.8251277640010812,Lo,1,289,,,2,,,,,low,1402.8616269600006,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,16,0,16,0,,,,S,139,star,0.0011187410000275122,,,,,,,,,1,0,,,,,1408.9680277049993,,,,,,,,,1405.330841072,1405.330841072,1405.330841072,1405.330841072,1406.8323953870004,1406.8323953870004,1406.8323953870004,1406.8323953870004,1406.8323953870004,1406.8323953870004,1406.8323953870004,1406.8323953870004,repeat,number,numRpt,j,0.6097111860017321,Lo,1,290,,,2,,,,,low,1407.4663582190005,1408.9680277049993,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,17,0,17,0,,,,F,160,star,0.0013244380006653955,,,,,,,,,1,0,,,,,1413.5231661149992,,,,,,,,,1409.9523700810005,1409.9523700810005,1409.9523700810005,1409.9523700810005,1411.4541868439992,1411.4541868439992,1411.4541868439992,1411.4541868439992,1411.4541868439992,1411.4541868439992,1411.4541868439992,1411.4541868439992,repeat,number,numRpt,k,0.5407915310006501,Lo,1,291,,,2,,,,,low,1412.0214343360003,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,18,0,18,0,,,,H,132,hexagon,0.001261260000319453,,,,,,,,,1,0,,,,,1418.211471261,,,,,,,,,1414.5074237450008,1414.5074237450008,1414.5074237450008,1414.5074237450008,1416.0092947070007,1416.0092947070007,1416.0092947070007,1416.0092947070007,1416.0092947070007,1416.0092947070007,1416.0092947070007,1416.0092947070007,repeat,number,numRpt,j,0.6673493600010261,Hi,0,291,,,2,,,,,low,1416.7100944070007,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,19,0,19,0,,,,U,174,hexagon,0.0006463490008172812,,,,,,,,,1,0,,,,,1422.7000818510005,,,,,,,,,1419.1793822769996,1419.1793822769996,1419.1793822769996,1419.1793822769996,1420.681008939,1420.681008939,1420.681008939,1420.681008939,1420.681008939,1420.681008939,1420.681008939,1420.681008939,repeat,number,numRpt,k,0.49015332000089984,Hi,10,301,,,2,,,,,low,1421.2149352399992,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,20,0,20,0,,,,Y,167,star,0.0011826210011349758,,,,,,,,,1,0,,,,,1427.2714993169993,,,,,,,,,1423.6844264089996,1423.6844264089996,1423.6844264089996,1423.6844264089996,1425.1861425089992,1425.1861425089992,1425.1861425089992,1425.1861425089992,1425.1861425089992,1425.1861425089992,1425.1861425089992,1425.1861425089992,repeat,number,numRpt,k,0.5609293970010185,Lo,1,302,,,2,,,,,low,1425.7868609100005,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,21,0,21,0,,,,D,146,hexagon,0.0011901050002052216,,,,,,,,,1,0,,,,,1431.7931468660008,,,,,,,,,1428.2562536540008,1428.2562536540008,1428.2562536540008,1428.2562536540008,1429.7576794859997,1429.7576794859997,1429.7576794859997,1429.7576794859997,1429.7576794859997,1429.7576794859997,1429.7576794859997,1429.7576794859997,repeat,number,numRpt,j,0.4929946390020632,Hi,10,312,,,2,,,,,low,1430.291811567,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,22,0,22,0,,,,B,181,star,0.0010464129991305526,,,,,,,,,1,0,,,,,1436.4650904900009,,,,,,,,,1432.7609989119992,1432.7609989119992,1432.7609989119992,1432.7609989119992,1434.2626033640008,1434.2626033640008,1434.2626033640008,1434.2626033640008,1434.2626033640008,1434.2626033640008,1434.2626033640008,1434.2626033640008,repeat,number,numRpt,k,0.6681360680013313,Lo,10,322,,,2,,,,,low,1434.9633433439994,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,23,0,23,0,,,,W,125,hexagon,0.0011130429993500002,,,,,,,,,1,0,,,,,1441.03684436,,,,,,,,,1437.4494273950004,1437.4494273950004,1437.4494273950004,1437.4494273950004,1438.9512177310007,1438.9512177310007,1438.9512177310007,1438.9512177310007,1438.9512177310007,1438.9512177310007,1438.9512177310007,1438.9512177310007,repeat,number,numRpt,j,0.5629507720004767,Hi,0,322,,,2,,,,,low,1439.5519096789994,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,24,0,24,0,,,,B,139,star,0.001455470001019421,,,,,,,,,1,0,,,,,1445.5583872450006,,,,,,,,,1442.021198515,1442.021198515,1442.021198515,1442.021198515,1443.5227468699995,1443.5227468699995,1443.5227468699995,1443.5227468699995,1443.5227468699995,1443.5227468699995,1443.5227468699995,1443.5227468699995,repeat,number,numRpt,j,0.5044081290016038,Lo,1,323,,,2,,,,,low,1444.0734972949995,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,25,0,25,0,,,,H,160,hexagon,0.0013929150009062141,,,,,,,,,1,0,,,,,1450.3469981599992,,,,,,,,,1446.5429702710007,1446.5429702710007,1446.5429702710007,1446.5429702710007,1448.0446040120005,1448.0446040120005,1448.0446040120005,1448.0446040120005,1448.0446040120005,1448.0446040120005,1448.0446040120005,1448.0446040120005,repeat,number,numRpt,k,0.7744404620007117,Hi,0,323,,,2,,,,,low,1448.8622705920006,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,26,0,26,0,,,,U,125,hexagon,0.0014375259997905232,,,,,,,,,1,0,,,,,1454.9189156339999,,,,,,,,,1451.3316138739992,1451.3316138739992,1451.3316138739992,1451.3316138739992,1452.833318901001,1452.833318901001,1452.833318901001,1452.833318901001,1452.833318901001,1452.833318901001,1452.833318901001,1452.833318901001,repeat,number,numRpt,j,0.5526707749995694,Hi,0,323,,,2,,,,,low,1453.417044627,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,27,0,27,0,,,,W,146,star,0.0013706959998671664,,,,,,,,,1,0,,,,,1459.4739896240008,,,,,,,,,1455.9032217410004,1455.9032217410004,1455.9032217410004,1455.9032217410004,1457.404879746,1457.404879746,1457.404879746,1457.404879746,1457.404879746,1457.404879746,1457.404879746,1457.404879746,repeat,number,numRpt,j,0.5413601759992162,Lo,10,333,,,2,,,,,low,1457.9887118400002,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,28,0,28,0,,,,F,174,hexagon,0.0011840019997180207,,,,,,,,,1,0,,,,,1463.8953135209995,,,,,,,,,1460.4583644619997,1460.4583644619997,1460.4583644619997,1460.4583644619997,1461.959751286,1461.959751286,1461.959751286,1461.959751286,1461.959751286,1461.959751286,1461.959751286,1461.959751286,repeat,number,numRpt,k,0.4026669800005038,Hi,10,343,,,2,,,,,low,1462.3937754809995,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,29,0,29,0,,,,S,167,star,0.001517361999503919,,,,,,,,,0,0,,,,,1468.216720929,,,,,,,,,1464.879682189001,1464.879682189001,1464.879682189001,1464.879682189001,1466.3815384150003,1466.3815384150003,1466.3815384150003,1466.3815384150003,1466.3815384150003,1466.3815384150003,1466.3815384150003,1466.3815384150003,repeat,number,NA,j,0.3091430990007211,Hi,0,343,,,2,,,,,low,1466.7318692019999,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,30,0,30,0,,,,Y,181,hexagon,0.0012703440006589517,,,,,,,,,1,1,,,,,1472.8219681200007,,,,,,,,,1469.2012585039993,1469.2012585039993,1469.2012585039993,1469.2012585039993,1470.7027905520008,1470.7027905520008,1470.7027905520008,1470.7027905520008,1470.7027905520008,1470.7027905520008,1470.7027905520008,1470.7027905520008,repeat,number,numRpt,k,0.5882089620008628,Hi,0,343,,,2,,,,,low,1471.3370393999994,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,31,0,31,0,,,,D,132,star,0.0011582340011955239,,,,,,,,,1,0,,,,,1477.3434621670003,,,,,,,,,1473.8062140900001,1473.8062140900001,1473.8062140900001,1473.8062140900001,1475.3080834520006,1475.3080834520006,1475.3080834520006,1475.3080834520006,1475.3080834520006,1475.3080834520006,1475.3080834520006,1475.3080834520006,repeat,number,numRpt,j,0.502767482001218,Lo,10,353,,,2,,,,,low,1475.8417657299997,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,F,160,hexagon,0.0017916720007633558,,,,,,,,,1,0,,,,,1486.453682366,,,,,,,,,1482.4661278660005,1482.4661278660005,1482.4661278660005,1482.4661278660005,1483.9676517219996,1483.9676517219996,1483.9676517219996,1483.9676517219996,1483.9676517219996,1483.9676517219996,1483.9676517219996,1483.9676517219996,switch,letter,lettSwt,d,0.9558382909999636,Hi,0,353,,,3,,,space,0.6512934810016304,low,1484.9686468920008,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,W,167,star,0.001068646999556222,,,,,,,,,1,0,,,,,1490.9917300500001,,,,,,,,,1487.4380528660004,1487.4380528660004,1487.4380528660004,1487.4380528660004,1488.939604911,1488.939604911,1488.939604911,1488.939604911,1488.939604911,1488.939604911,1488.939604911,1488.939604911,repeat,letter,lettRpt,f,0.5276060960004543,Lo,1,354,,,3,,,,,low,1489.5071733090008,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,S,125,star,0.0011766009993152693,,,,,,,,,0,0,,,,,1495.5803959010009,,,,,,,,,1491.9762420290008,1491.9762420290008,1491.9762420290008,1491.9762420290008,1493.4779731220005,1493.4779731220005,1493.4779731220005,1493.4779731220005,1493.4779731220005,1493.4779731220005,1493.4779731220005,1493.4779731220005,repeat,letter,NA,d,0.5736662340004841,Lo,0,354,,,3,,,,,low,1494.0954125169992,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,B,146,hexagon,0.0015732100000604987,,,,,,,,,1,1,,,,,1500.3690824040004,,,,,,,,,1496.5647657659993,1496.5647657659993,1496.5647657659993,1496.5647657659993,1498.0662754349996,1498.0662754349996,1498.0662754349996,1498.0662754349996,1498.0662754349996,1498.0662754349996,1498.0662754349996,1498.0662754349996,repeat,letter,lettRpt,d,0.7759610560005967,Hi,0,354,,,3,,,,,low,1498.8840561969992,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,4,0,4,0,,,,D,139,star,0.001268717000129982,,,,,,,,,1,0,,,,,1504.8572227010009,,,,,,,,,1501.3535148219999,1501.3535148219999,1501.3535148219999,1501.3535148219999,1502.8549730670002,1502.8549730670002,1502.8549730670002,1502.8549730670002,1502.8549730670002,1502.8549730670002,1502.8549730670002,1502.8549730670002,repeat,letter,lettRpt,d,0.46833852199961257,Lo,1,355,,,3,,,,,low,1503.35542326,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,5,0,5,0,,,,H,174,hexagon,0.0014976740003476152,,,,,,,,,1,0,,,,,1509.3786903960008,,,,,,,,,1505.8417071210006,1505.8417071210006,1505.8417071210006,1505.8417071210006,1507.3435793370008,1507.3435793370008,1507.3435793370008,1507.3435793370008,1507.3435793370008,1507.3435793370008,1507.3435793370008,1507.3435793370008,repeat,letter,lettRpt,d,0.5009759010008565,Hi,1,356,,,3,,,,,low,1507.8771896800008,1509.3786903960008,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,6,0,6,0,,,,Y,181,hexagon,0.0006907900005899137,,,,,,,,,1,0,,,,,1513.9341006039995,,,,,,,,,1510.3632640689993,1510.3632640689993,1510.3632640689993,1510.3632640689993,1511.8649202260003,1511.8649202260003,1511.8649202260003,1511.8649202260003,1511.8649202260003,1511.8649202260003,1511.8649202260003,1511.8649202260003,repeat,letter,lettRpt,f,0.5455829630009248,Hi,10,366,,,3,,,,,low,1512.4489550460003,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,7,0,7,0,,,,U,132,star,0.0013187610002205474,,,,,,,,,1,0,,,,,1518.4556188040006,,,,,,,,,1514.9183455740003,1514.9183455740003,1514.9183455740003,1514.9183455740003,1516.4199889640004,1516.4199889640004,1516.4199889640004,1516.4199889640004,1516.4199889640004,1516.4199889640004,1516.4199889640004,1516.4199889640004,repeat,letter,lettRpt,f,0.5026307850002922,Lo,10,376,,,3,,,,,low,1516.9539185499998,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,8,0,8,0,,,,F,160,star,0.0011427770004956983,,,,,,,,,1,0,,,,,1523.0439549509993,,,,,,,,,1519.4397719410008,1519.4397719410008,1519.4397719410008,1519.4397719410008,1520.941621254,1520.941621254,1520.941621254,1520.941621254,1520.941621254,1520.941621254,1520.941621254,1520.941621254,repeat,letter,lettRpt,d,0.5733189309994486,Lo,10,386,,,3,,,,,low,1521.5422117310009,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,9,0,9,0,,,,W,167,star,0.001334391999989748,,,,,,,,,1,0,,,,,1527.7490259900005,,,,,,,,,1524.0282645509997,1524.0282645509997,1524.0282645509997,1524.0282645509997,1525.530154954,1525.530154954,1525.530154954,1525.530154954,1525.530154954,1525.530154954,1525.530154954,1525.530154954,switch,number,numSwt,k,0.6891640909998387,Lo,10,396,,,3,,,,,low,1526.2474019769998,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,10,0,10,0,,,,S,125,hexagon,0.001524961000541225,,,,,,,,,1,0,,,,,1532.320764131,,,,,,,,,1528.7334789390006,1528.7334789390006,1528.7334789390006,1528.7334789390006,1530.2352862410007,1530.2352862410007,1530.2352862410007,1530.2352862410007,1530.2352862410007,1530.2352862410007,1530.2352862410007,1530.2352862410007,repeat,number,numRpt,j,0.5594913330005511,Hi,0,396,,,3,,,,,low,1530.8358222139996,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,11,0,11,0,,,,B,146,hexagon,0.0013651979988935636,,,,,,,,,1,0,,,,,1536.9258933599995,,,,,,,,,1533.3052033010008,1533.3052033010008,1533.3052033010008,1533.3052033010008,1534.8071925259992,1534.8071925259992,1534.8071925259992,1534.8071925259992,1534.8071925259992,1534.8071925259992,1534.8071925259992,1534.8071925259992,repeat,number,numRpt,j,0.5956430019996333,Hi,0,396,,,3,,,,,low,1535.4243386020007,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,12,0,12,0,,,,D,139,star,0.001422113999069552,,,,,,,,,1,0,,,,,1541.3639925240004,,,,,,,,,1537.9102540019994,1537.9102540019994,1537.9102540019994,1537.9102540019994,1539.4121383410002,1539.4121383410002,1539.4121383410002,1539.4121383410002,1539.4121383410002,1539.4121383410002,1539.4121383410002,1539.4121383410002,repeat,number,numRpt,j,0.43174648500098556,Lo,1,397,,,3,,,,,low,1539.8791084450004,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,13,0,13,0,,,,H,174,hexagon,0.001098935001209611,,,,,,,,,1,0,,,,,1545.9525472860005,,,,,,,,,1542.3484704799994,1542.3484704799994,1542.3484704799994,1542.3484704799994,1543.8501996310006,1543.8501996310006,1543.8501996310006,1543.8501996310006,1543.8501996310006,1543.8501996310006,1543.8501996310006,1543.8501996310006,switch,letter,lettSwt,d,0.5683773030013981,Hi,10,407,,,3,,,,,low,1544.450752154,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,14,0,14,0,,,,Y,181,hexagon,0.0011096310008724686,,,,,,,,,1,0,,,,,1550.5908951260008,,,,,,,,,1546.9371151319992,1546.9371151319992,1546.9371151319992,1546.9371151319992,1548.4386877460001,1548.4386877460001,1548.4386877460001,1548.4386877460001,1548.4386877460001,1548.4386877460001,1548.4386877460001,1548.4386877460001,repeat,letter,lettRpt,f,0.6194937620002747,Hi,10,417,,,3,,,,,low,1549.089448277,1550.5908951260008,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622191361,
