training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,fix.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,prac_fback_text.stopped,fix.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,points_trial,points_cumul,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,174,Y,triangle,0.0019413849995544297,,,,,1,0,,,3,220.6100174359999,222.11173505500028,,,,,,,218.2994495160001,219.80930386900036,219.80930386900036,219.80930386900036,k,0.7839730760006205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,132,D,star,0.0011706670002240571,,,,,1,0,,,3,225.54905453500032,227.05085763199986,,,,,,,223.08844284400038,224.59787183200024,224.59787183200024,224.59787183200024,j,0.9301096870003676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,125,H,hexagon,0.0018072220000249217,,,,,1,0,,,3,230.7210800640005,232.22271360100058,,,,,,,228.03367624900056,229.53668762400048,229.53668762400048,229.53668762400048,j,1.1583667020004214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,181,U,circle,0.0017400830001861323,,,,,1,0,,,3,235.82678455800033,237.3286403410002,,,,,,,233.2001806799999,234.70887670400043,234.70887670400043,234.70887670400043,k,1.0985556100004032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,146,S,circle,0.0014111899999988964,,,,,1,0,,,3,240.69892630600043,242.2005908050005,,,,,,,238.30545093,239.81461827800013,239.81461827800013,239.81461827800013,k,0.8651826049999727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,160,B,hexagon,0.0014793290001762216,,,,,1,0,,,3,245.43770925900026,246.93942604600034,,,,,,,243.1782265339998,244.68664291000005,244.68664291000005,244.68664291000005,j,0.7284184000000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,139,F,triangle,0.0016668789994582767,,,,,1,0,,,3,251.37765608600057,252.87891906200002,,,,,,,247.91600818999996,249.42524552600025,249.42524552600025,249.42524552600025,j,1.9195617530003801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,167,W,star,0.0016805290006232099,,,,,1,0,,,3,256.232722924,257.73427420700045,,,,,,,253.85530696899968,255.36568148400056,255.36568148400056,255.36568148400056,k,0.8344912279999335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,174,Y,star,0.0018631350003488478,,,,,1,0,,,3,261.3874809030003,262.89042142500057,,,,,,,258.711476165,260.22038649299975,260.22038649299975,260.22038649299975,k,1.1471144520000962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,132,D,hexagon,0.0010654429997885018,,,,,1,0,,,3,266.3939087810004,267.8954904930006,,,,,,,263.8676624440004,265.37642868200055,265.37642868200055,265.37642868200055,j,1.0008380709996345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,174,S,circle,0.001524642999356729,,,,,1,0,,,4,,305.9543473700005,,,,,,,,,,,,,,,,,301.01303363700026,301.01303363700026,301.01303363700026,301.01303363700026,302.51713664,302.51713664,302.51713664,302.51713664,302.51713664,302.51713664,302.51713664,302.51713664,-1,number,NA,f,1.9074984550006775,vtsPrac,0,0,304.4524916150003,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,132,Y,triangle,0.0015566120000585215,,,,,1,0,,,4,,312.1781160319997,,,,,,,,,,,,,,,,,306.93450678299996,306.93450678299996,306.93450678299996,306.93450678299996,308.44036575300015,308.44036575300015,308.44036575300015,308.44036575300015,308.44036575300015,308.44036575300015,308.44036575300015,308.44036575300015,switch,letter,lettSwt,k,2.2156943930003763,vtsPrac,0,0,310.67623276999984,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,125,F,triangle,0.0013442310000755242,,,,,1,0,,,4,,316.9330404980001,,,,,,,,,,,,,,,,,313.1569115500006,313.1569115500006,313.1569115500006,313.1569115500006,314.6638184499998,314.6638184499998,314.6638184499998,314.6638184499998,314.6638184499998,314.6638184499998,314.6638184499998,314.6638184499998,repeat,letter,lettRpt,j,0.74349854600041,vtsPrac,0,0,315.4312023379998,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,160,B,hexagon,0.001605383000423899,,,,,1,0,,,4,,321.6383989349997,,,,,,,,,,,,,,,,,317.9132497370001,317.9132497370001,317.9132497370001,317.9132497370001,319.4192815289998,319.4192815289998,319.4192815289998,319.4192815289998,319.4192815289998,319.4192815289998,319.4192815289998,319.4192815289998,repeat,letter,lettRpt,j,0.6923655109994797,vtsPrac,0,0,320.13665727199987,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,174,S,star,0.001555523000206449,,,,,1,0,,,4,,326.17643947299985,,,,,,,,,,,,,,,,,322.6151121720004,322.6151121720004,322.6151121720004,322.6151121720004,324.12409003799985,324.12409003799985,324.12409003799985,324.12409003799985,324.12409003799985,324.12409003799985,324.12409003799985,324.12409003799985,switch,number,numSwt,f,0.5317686580001464,vtsPrac,0,0,324.6749250040002,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,132,Y,circle,0.001115180999477161,,,,,1,0,,,4,,331.2655494820001,,,,,,,,,,,,,,,,,327.1549806789999,327.1549806789999,327.1549806789999,327.1549806789999,328.6626409420005,328.6626409420005,328.6626409420005,328.6626409420005,328.6626409420005,328.6626409420005,328.6626409420005,328.6626409420005,repeat,number,numRpt,d,1.0815115880004669,vtsPrac,0,0,329.76379642400025,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,125,F,hexagon,0.0014614709998568287,,,,,1,0,,,4,,335.9706103010003,,,,,,,,,,,,,,,,,332.2431297989997,332.2431297989997,332.2431297989997,332.2431297989997,333.75172415900033,333.75172415900033,333.75172415900033,333.75172415900033,333.75172415900033,333.75172415900033,333.75172415900033,333.75172415900033,repeat,number,numRpt,d,0.6961549620000369,vtsPrac,0,0,334.46916825100016,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,160,B,star,0.00175750899961713,,,,,1,0,,,4,,340.7091161520002,,,,,,,,,,,,,,,,,336.94799161799983,336.94799161799983,336.94799161799983,336.94799161799983,338.4566792249998,338.4566792249998,338.4566792249998,338.4566792249998,338.4566792249998,338.4566792249998,338.4566792249998,338.4566792249998,repeat,number,numRpt,f,0.726756443999875,vtsPrac,0,0,339.2075977220002,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,125,D,triangle,0.0016141890000653802,,,,,1,0,,,4,,345.3310375830006,,,,,,,,,,,,,,,,,341.68698424600007,341.68698424600007,341.68698424600007,341.68698424600007,343.19521631299995,343.19521631299995,343.19521631299995,343.19521631299995,343.19521631299995,343.19521631299995,343.19521631299995,343.19521631299995,switch,letter,lettSwt,j,0.6052263169995058,vtsPrac,0,0,343.82945613599986,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,139,U,circle,0.0016446190002170624,,,,,1,0,,,4,,350.1529158399999,,,,,,,,,,,,,,,,,346.3100575079998,346.3100575079998,346.3100575079998,346.3100575079998,347.8172146659999,347.8172146659999,347.8172146659999,347.8172146659999,347.8172146659999,347.8172146659999,347.8172146659999,347.8172146659999,repeat,letter,lettRpt,k,0.8147886659999131,vtsPrac,0,0,348.6513726539997,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,167,S,circle,0.0014711399999214336,,,,,1,0,,,4,,355.02511974499976,,,,,,,,,,,,,,,,,351.1306932240004,351.1306932240004,351.1306932240004,351.1306932240004,352.6394472990005,352.6394472990005,352.6394472990005,352.6394472990005,352.6394472990005,352.6394472990005,352.6394472990005,352.6394472990005,repeat,letter,lettRpt,k,0.8648983220000446,vtsPrac,0,0,353.52353245300037,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,174,W,star,0.0014789469996685511,,,,,1,0,,,4,,359.6969678880005,,,,,,,,,,,,,,,,,356.00346334000005,356.00346334000005,356.00346334000005,356.00346334000005,357.51119114500034,357.51119114500034,357.51119114500034,357.51119114500034,357.51119114500034,357.51119114500034,357.51119114500034,357.51119114500034,switch,number,numSwt,f,0.6648624669996934,vtsPrac,0,0,358.1952431469999,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,125,W,triangle,0.001253818999430223,,,,,1,0,,,4,,364.3523397250001,,,,,,,,,,,,,,,,,360.6736528299998,360.6736528299998,360.6736528299998,360.6736528299998,362.18311642699973,362.18311642699973,362.18311642699973,362.18311642699973,362.18311642699973,362.18311642699973,362.18311642699973,362.18311642699973,repeat,number,numRpt,d,0.6484879199997522,vtsPrac,0,0,362.84946282500005,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,139,U,hexagon,0.002580849999503698,,,,,1,0,,,4,,369.3908976009998,,,,,,,,,,,,,,,,,365.329750893,365.329750893,365.329750893,365.329750893,366.8381176470002,366.8381176470002,366.8381176470002,366.8381176470002,366.8381176470002,366.8381176470002,366.8381176470002,366.8381176470002,repeat,number,numRpt,d,1.024981057000332,vtsPrac,0,0,367.88907005300007,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,167,F,triangle,0.0016545939997740788,,,,,1,0,,,4,,374.1961690139997,,,,,,,,,,,,,,,,,370.36865526099973,370.36865526099973,370.36865526099973,370.36865526099973,371.8768410170005,371.8768410170005,371.8768410170005,371.8768410170005,371.8768410170005,371.8768410170005,371.8768410170005,371.8768410170005,switch,letter,lettSwt,j,0.7951834780005811,vtsPrac,0,0,372.6946787120005,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,146,S,hexagon,0.0015000949997556745,,,,,0,0,,,4,,379.66881198900046,,,,,,,,,,,,,,,,,375.1727872440006,375.1727872440006,375.1727872440006,375.1727872440006,376.6822707800002,376.6822707800002,376.6822707800002,376.6822707800002,376.6822707800002,376.6822707800002,376.6822707800002,376.6822707800002,switch,number,NA,f,1.4615627130006033,vtsPrac,0,0,378.16730672999984,,,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,132,U,triangle,0.0022722710000380175,,,,,1,1,,,,,404.0624274230004,,,,,,,,,,,,,,,,,399.7845237399997,399.7845237399997,399.7845237399997,399.7845237399997,401.2928636030001,401.2928636030001,401.2928636030001,401.2928636030001,401.2928636030001,401.2928636030001,401.2928636030001,401.2928636030001,repeat,number,numRpt,d,1.2356580850000682,noRew,0,0,,0,402.56082884199986,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,174,W,circle,0.0011895609995917766,,,,,1,0,,,,,409.5854942579999,,,,,,,,,,,,,,,,,405.03945239899986,405.03945239899986,405.03945239899986,405.03945239899986,406.5484758319999,406.5484758319999,406.5484758319999,406.5484758319999,406.5484758319999,406.5484758319999,406.5484758319999,406.5484758319999,switch,letter,lettSwt,k,1.5072150910000346,noRew,0,0,,0,408.08401536900055,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,146,B,star,0.0015606400002070586,,,,,1,0,,,,,414.14026383500004,,,,,,,,,,,,,,,,,410.56339402899994,410.56339402899994,410.56339402899994,410.56339402899994,412.07154930700017,412.07154930700017,412.07154930700017,412.07154930700017,412.07154930700017,412.07154930700017,412.07154930700017,412.07154930700017,repeat,letter,lettRpt,j,0.5361634169994431,noRew,0,0,,0,412.6388300489998,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,160,F,triangle,0.001703005999843299,,,,,1,0,,,,,418.69526139000027,,,,,,,,,,,,,,,,,415.11751909099985,415.11751909099985,415.11751909099985,415.11751909099985,416.62632749099976,416.62632749099976,416.62632749099976,416.62632749099976,416.62632749099976,416.62632749099976,416.62632749099976,416.62632749099976,repeat,letter,lettRpt,j,0.5505059689994596,noRew,0,0,,0,417.1937161189999,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,132,U,circle,0.0010163699998884113,,,,,1,0,,,,,423.5173249870004,,,,,,,,,,,,,,,,,419.6733401399997,419.6733401399997,419.6733401399997,419.6733401399997,421.18142689399974,421.18142689399974,421.18142689399974,421.18142689399974,421.18142689399974,421.18142689399974,421.18142689399974,421.18142689399974,switch,number,numSwt,d,0.809816927000611,noRew,0,0,,0,422.01570780400016,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,174,W,hexagon,0.001518915999440651,,,,,1,0,,,,,428.3223315080004,,,,,,,,,,,,,,,,,424.4950175619997,424.4950175619997,424.4950175619997,424.4950175619997,426.003364874,426.003364874,426.003364874,426.003364874,426.003364874,426.003364874,426.003364874,426.003364874,switch,letter,lettSwt,k,0.7889615599997342,noRew,0,0,,0,426.8208820959999,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,146,B,hexagon,0.0012351939994914574,,,,,0,0,,,,,433.5282229350005,,,,,,,,,,,,,,,,,429.29992015900007,429.29992015900007,429.29992015900007,429.29992015900007,430.80861659899983,430.80861659899983,430.80861659899983,430.80861659899983,430.80861659899983,430.80861659899983,430.80861659899983,430.80861659899983,switch,number,NA,f,1.1912861010005145,noRew,0,0,,0,432.02656252900033,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,160,F,star,0.001503270999819506,,,,,1,1,,,,,438.7840480290006,,,,,,,,,,,,,,,,,434.505375705,434.505375705,434.505375705,434.505375705,436.0145655260003,436.0145655260003,436.0145655260003,436.0145655260003,436.0145655260003,436.0145655260003,436.0145655260003,436.0145655260003,repeat,number,numRpt,f,1.2496815530003005,noRew,0,0,,0,437.2824229610005,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,146,U,hexagon,0.0011652480006887345,,,,,1,0,,,,,444.47359339000013,,,,,,,,,,,,,,,,,439.7612639079998,439.7612639079998,439.7612639079998,439.7612639079998,441.2702322690002,441.2702322690002,441.2702322690002,441.2702322690002,441.2702322690002,441.2702322690002,441.2702322690002,441.2702322690002,repeat,number,numRpt,d,1.6738595290007652,noRew,0,0,,0,442.97196784600055,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,160,B,circle,0.0014425250001295353,,,,,1,0,,,,,449.3123085340003,,,,,,,,,,,,,,,,,445.4515867509999,445.4515867509999,445.4515867509999,445.4515867509999,446.9596622680001,446.9596622680001,446.9596622680001,446.9596622680001,446.9596622680001,446.9596622680001,446.9596622680001,446.9596622680001,switch,letter,lettSwt,j,0.8239997299997412,noRew,0,0,,0,447.81085292900025,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,132,Y,circle,0.0017138630000772537,,,,,1,0,,,,,454.1509565570004,,,,,,,,,,,,,,,,,450.2914176840004,450.2914176840004,450.2914176840004,450.2914176840004,451.79861096200057,451.79861096200057,451.79861096200057,451.79861096200057,451.79861096200057,451.79861096200057,451.79861096200057,451.79861096200057,repeat,letter,lettRpt,k,0.8345283930002552,noRew,0,0,,0,452.6496092890002,454.1509565570004,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,125,D,star,0.0005998200003887177,,,,,1,0,,,,,458.80623554700014,,,,,,,,,,,,,,,,,455.1355703240006,455.1355703240006,455.1355703240006,455.1355703240006,456.63725062699996,456.63725062699996,456.63725062699996,456.63725062699996,456.63725062699996,456.63725062699996,456.63725062699996,456.63725062699996,repeat,letter,lettRpt,j,0.6347480070007805,noRew,0,0,,0,457.30463221100035,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,160,B,hexagon,0.0016892459998416598,,,,,1,0,,,,,463.54476995500045,,,,,,,,,,,,,,,,,459.7853139360004,459.7853139360004,459.7853139360004,459.7853139360004,461.2921686919999,461.2921686919999,461.2921686919999,461.2921686919999,461.2921686919999,461.2921686919999,461.2921686919999,461.2921686919999,switch,number,numSwt,f,0.7229072449999876,noRew,0,0,,0,462.04322956299984,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,167,U,star,0.0017139539995696396,,,,,1,0,,,,,468.56700774599994,,,,,,,,,,,,,,,,,464.52206487500007,464.52206487500007,464.52206487500007,464.52206487500007,466.03094453500034,466.03094453500034,466.03094453500034,466.03094453500034,466.03094453500034,466.03094453500034,466.03094453500034,466.03094453500034,repeat,number,numRpt,f,1.0017555639997227,noRew,0,0,,0,467.06541560200003,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,139,S,hexagon,0.0019527349995769328,,,,,1,0,,,,,473.9728584459999,,,,,,,,,,,,,,,,,469.54493531000026,469.54493531000026,469.54493531000026,469.54493531000026,471.0532180380005,471.0532180380005,471.0532180380005,471.0532180380005,471.0532180380005,471.0532180380005,471.0532180380005,471.0532180380005,repeat,number,numRpt,d,1.3940972190002867,noRew,0,0,,0,472.4713824390001,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,181,D,triangle,0.0014154880000205594,,,,,1,0,,,,,479.3125203230002,,,,,,,,,,,,,,,,,474.95133042700036,474.95133042700036,474.95133042700036,474.95133042700036,476.45893360599985,476.45893360599985,476.45893360599985,476.45893360599985,476.45893360599985,476.45893360599985,476.45893360599985,476.45893360599985,repeat,number,numRpt,f,1.325129449999622,noRew,0,0,,0,477.8109396580003,,,,,,,,,,,,,,,,,,,,,39022,2022-10-25_10h28.10.269,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.975928421216494,
