LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,0,0,9,,,,,,,,,,,,234.76937579899095,234.76937579899095,234.76937579899095,234.76937579899095,234.76937579899095,234.76937579899095,234.76937579899095,234.76937579899095,234.76937579899095,234.76937579899095,l,1.0832117300014943,10,265,1,235.87553938594647,237.3758207570063,237.3758207570063,237.87606674991548,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,1,1,7,,,,,,,,,,,,237.87606674991548,237.87606674991548,237.87606674991548,237.87606674991548,237.87606674991548,237.87606674991548,237.87606674991548,237.87606674991548,237.87606674991548,237.87606674991548,l,0.586230025975965,1,266,1,238.4943001170177,239.99581157998182,,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,2,2,5,,,,,,,,,,,,240.4958062269725,240.4958062269725,240.4958062269725,240.4958062269725,240.4958062269725,240.4958062269725,240.4958062269725,240.4958062269725,240.4958062269725,240.4958062269725,a,0.5429951280821115,10,276,1,241.0636901789112,242.56306372198742,242.56306372198742,243.06320960994344,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,3,3,6,,,,,,,,,,,,243.06320960994344,243.06320960994344,243.06320960994344,243.06320960994344,243.06320960994344,243.06320960994344,243.06320960994344,243.06320960994344,243.06320960994344,243.06320960994344,a,0.8002467509359121,10,286,1,243.88287269999273,245.38256356690545,245.38256356690545,245.88278601400089,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,4,4,10,,,,,,,,,,,,245.88278601400089,245.88278601400089,245.88278601400089,245.88278601400089,245.88278601400089,245.88278601400089,245.88278601400089,245.88278601400089,245.88278601400089,245.88278601400089,l,0.6468988949200138,10,296,1,246.55002039892133,248.0502209420083,,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,5,5,0,,,,,,,,,,,,248.55050057498738,248.55050057498738,248.55050057498738,248.55050057498738,248.55050057498738,248.55050057498738,248.55050057498738,248.55050057498738,248.55050057498738,248.55050057498738,a,0.813575770938769,1,297,1,249.3865325389197,250.88638911698945,250.88638911698945,251.38663116691168,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,6,6,2,,,,,,,,,,,,251.38663116691168,251.38663116691168,251.38663116691168,251.38663116691168,251.38663116691168,251.38663116691168,251.38663116691168,251.38663116691168,251.38663116691168,251.38663116691168,a,0.8467297089518979,1,298,1,252.25354978791438,253.75436850392725,253.75436850392725,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,7,7,8,,,,,,,,,,,,254.25610251992475,254.25610251992475,254.25610251992475,254.25610251992475,254.25610251992475,254.25610251992475,254.25610251992475,254.25610251992475,254.25610251992475,254.25610251992475,l,0.5648185709724203,1,299,1,254.83963896497153,256.3401172530139,256.3401172530139,256.8404456989374,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,8,8,11,,,,,,,,,,,,256.8404456989374,256.8404456989374,256.8404456989374,256.8404456989374,256.8404456989374,256.8404456989374,256.8404456989374,256.8404456989374,256.8404456989374,256.8404456989374,l,0.850333641981706,10,309,1,257.70918530295603,259.2098904729355,,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,9,9,3,,,,,,,,,,,,259.7100940379314,259.7100940379314,259.7100940379314,259.7100940379314,259.7100940379314,259.7100940379314,259.7100940379314,259.7100940379314,259.7100940379314,259.7100940379314,a,0.6011445840122178,10,319,1,260.3434806999285,261.84387402096763,261.84387402096763,262.3440377699444,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,10,10,4,,,,,,,,,,,,262.3440377699444,262.3440377699444,262.3440377699444,262.3440377699444,262.3440377699444,262.3440377699444,262.3440377699444,262.3440377699444,262.3440377699444,262.3440377699444,a,0.6233120950637385,1,320,1,262.9953259360045,264.4967353049433,,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,11,11,1,,,,,,,,,,,,264.9967751560034,264.9967751560034,264.9967751560034,264.9967751560034,264.9967751560034,264.9967751560034,264.9967751560034,264.9967751560034,264.9967751560034,264.9967751560034,l,0.5132281898986548,10,330,1,265.53163811797276,267.030682416982,267.030682416982,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,0,12,11,,,,,,,,,,,,267.5310902099591,267.5310902099591,267.5310902099591,267.5310902099591,267.5310902099591,267.5310902099591,267.5310902099591,267.5310902099591,267.5310902099591,267.5310902099591,l,0.5878628129139543,10,340,1,268.14793994196225,269.65044693101663,,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,1,13,1,,,,,,,,,,,,270.1506735999137,270.1506735999137,270.1506735999137,270.1506735999137,270.1506735999137,270.1506735999137,270.1506735999137,270.1506735999137,270.1506735999137,270.1506735999137,l,0.5679395040497184,1,341,1,270.7505364319077,272.25133496092167,272.25133496092167,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,2,14,6,,,,,,,,,,,,272.7516563119134,272.7516563119134,272.7516563119134,272.7516563119134,272.7516563119134,272.7516563119134,272.7516563119134,272.7516563119134,272.7516563119134,272.7516563119134,a,0.8695951910922304,1,342,1,273.6519685079111,275.1542032129364,,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,3,15,10,,,,,,,,,,,,275.65447901096195,275.65447901096195,275.65447901096195,275.65447901096195,275.65447901096195,275.65447901096195,275.65447901096195,275.65447901096195,275.65447901096195,275.65447901096195,l,0.5873229440767318,10,352,1,276.27232398698106,277.77206307591405,277.77206307591405,278.2725600620033,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,4,16,4,,,,,,,,,,,,278.2725600620033,278.2725600620033,278.2725600620033,278.2725600620033,278.2725600620033,278.2725600620033,278.2725600620033,278.2725600620033,278.2725600620033,278.2725600620033,a,0.5918829960282892,1,353,1,278.8815648739692,280.39178998896386,,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,5,17,3,,,,,,,,,,,,280.8916022880003,280.8916022880003,280.8916022880003,280.8916022880003,280.8916022880003,280.8916022880003,280.8916022880003,280.8916022880003,280.8916022880003,280.8916022880003,a,0.5932740640128031,1,354,1,281.5084189559566,283.0089083299972,283.0089083299972,283.50880734599195,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,6,18,9,,,,,,,,,,,,283.50880734599195,283.50880734599195,283.50880734599195,283.50880734599195,283.50880734599195,283.50880734599195,283.50880734599195,283.50880734599195,283.50880734599195,283.50880734599195,l,1.1935733869904652,10,364,1,284.72931389394216,286.22889645094983,286.22889645094983,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,7,19,0,,,,,,,,,,,,286.7288180779433,286.7288180779433,286.7288180779433,286.7288180779433,286.7288180779433,286.7288180779433,286.7288180779433,286.7288180779433,286.7288180779433,286.7288180779433,l,0.5501161949941888,1,365,1,287.29691252298653,288.79604898393154,288.79604898393154,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,8,20,2,,,,,,,,,,,,289.2981254339684,289.2981254339684,289.2981254339684,289.2981254339684,289.2981254339684,289.2981254339684,289.2981254339684,289.2981254339684,289.2981254339684,289.2981254339684,a,0.9178456149529666,1,366,1,290.24836207099725,291.74892739998177,291.74892739998177,292.24915343301836,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,9,21,5,,,,,,,,,,,,292.24915343301836,292.24915343301836,292.24915343301836,292.24915343301836,292.24915343301836,292.24915343301836,292.24915343301836,292.24915343301836,292.24915343301836,292.24915343301836,a,0.4758003110764548,1,367,1,292.74936522799544,294.2517010039883,,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,10,22,8,,,,,,,,,,,,294.7519444099162,294.7519444099162,294.7519444099162,294.7519444099162,294.7519444099162,294.7519444099162,294.7519444099162,294.7519444099162,294.7519444099162,294.7519444099162,l,0.4484516129596159,1,368,1,295.2189560199622,296.71933242701925,296.71933242701925,297.21947143797297,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,11,23,7,,,,,,,,,,,,297.21947143797297,297.21947143797297,297.21947143797297,297.21947143797297,297.21947143797297,297.21947143797297,297.21947143797297,297.21947143797297,297.21947143797297,297.21947143797297,l,0.5672482679365203,10,378,1,297.80507759796456,299.3052812789101,,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,2,0,24,3,,,,,,,,,,,,299.8057157199364,299.8057157199364,299.8057157199364,299.8057157199364,299.8057157199364,299.8057157199364,299.8057157199364,299.8057157199364,299.8057157199364,299.8057157199364,a,0.524190521100536,10,388,1,300.3558112309547,301.8561445629457,301.8561445629457,302.35647622600663,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,2,1,25,11,,,,,,,,,,,,302.35647622600663,302.35647622600663,302.35647622600663,302.35647622600663,302.35647622600663,302.35647622600663,302.35647622600663,302.35647622600663,302.35647622600663,302.35647622600663,l,0.5389347430318594,1,389,1,302.9248178550042,304.42582834896166,,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,2,2,26,4,,,,,,,,,,,,304.9261006169254,304.9261006169254,304.9261006169254,304.9261006169254,304.9261006169254,304.9261006169254,304.9261006169254,304.9261006169254,304.9261006169254,304.9261006169254,l,0.8372756170574576,10,399,1,305.79423757700715,307.2937988619087,307.2937988619087,307.7939298489364,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,2,3,27,5,,,,,,,,,,,,307.7939298489364,307.7939298489364,307.7939298489364,307.7939298489364,307.7939298489364,307.7939298489364,307.7939298489364,307.7939298489364,307.7939298489364,307.7939298489364,a,0.4784186660544947,10,409,1,308.2939323959872,309.796318238019,,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,2,4,28,0,,,,,,,,,,,,310.29672087798826,310.29672087798826,310.29672087798826,310.29672087798826,310.29672087798826,310.29672087798826,310.29672087798826,310.29672087798826,310.29672087798826,310.29672087798826,l,0.5526645249919966,10,419,1,310.88014070293866,312.3805286899442,312.3805286899442,312.88068580196705,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,2,5,29,1,,,,,,,,,,,,312.88068580196705,312.88068580196705,312.88068580196705,312.88068580196705,312.88068580196705,312.88068580196705,312.88068580196705,312.88068580196705,312.88068580196705,312.88068580196705,l,0.7362664970569313,1,420,1,313.64925514895003,315.15025183791295,,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,2,6,30,7,,,,,,,,,,,,315.6505558999488,315.6505558999488,315.6505558999488,315.6505558999488,315.6505558999488,315.6505558999488,315.6505558999488,315.6505558999488,315.6505558999488,315.6505558999488,l,0.6884723979746923,10,430,1,316.3687042789534,317.86745873698965,317.86745873698965,318.3677811420057,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,2,7,31,2,,,,,,,,,,,,318.3677811420057,318.3677811420057,318.3677811420057,318.3677811420057,318.3677811420057,318.3677811420057,318.3677811420057,318.3677811420057,318.3677811420057,318.3677811420057,l,0.6947730500251055,1,431,1,319.0879170129774,320.58729487401433,320.58729487401433,321.0873058770085,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,2,8,32,10,,,,,,,,,,,,321.0873058770085,321.0873058770085,321.0873058770085,321.0873058770085,321.0873058770085,321.0873058770085,321.0873058770085,321.0873058770085,321.0873058770085,321.0873058770085,l,0.7766086079645902,10,441,1,321.88865990098566,323.38810129393823,323.38810129393823,323.8863247219706,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,2,9,33,9,,,,,,,,,,,,323.8863247219706,323.8863247219706,323.8863247219706,323.8863247219706,323.8863247219706,323.8863247219706,323.8863247219706,323.8863247219706,323.8863247219706,323.8863247219706,l,0.8118267570389435,1,442,1,324.725051812944,326.2244309609523,326.2244309609523,326.7244326469954,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,2,10,34,6,,,,,,,,,,,,326.7244326469954,326.7244326469954,326.7244326469954,326.7244326469954,326.7244326469954,326.7244326469954,326.7244326469954,326.7244326469954,326.7244326469954,326.7244326469954,a,0.6740623710211366,1,443,1,327.4247126369737,328.9271110489499,,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,2,11,35,8,,,,,,,,,,,,329.4273965129396,329.4273965129396,329.4273965129396,329.4273965129396,329.4273965129396,329.4273965129396,329.4273965129396,329.4273965129396,329.4273965129396,329.4273965129396,a,0.4911743369884789,10,453,1,329.94536054192577,331.4446844100021,331.4446844100021,331.9450020149816,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,3,0,36,9,,,,,,,,,,,,331.9450020149816,331.9450020149816,331.9450020149816,331.9450020149816,331.9450020149816,331.9450020149816,331.9450020149816,331.9450020149816,331.9450020149816,331.9450020149816,l,0.617944575031288,10,463,1,332.594990843907,334.09746482397895,,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,3,1,37,3,,,,,,,,,,,,334.65806772594806,334.65806772594806,334.65806772594806,334.65806772594806,334.65806772594806,334.65806772594806,334.65806772594806,334.65806772594806,334.65806772594806,334.65806772594806,a,0.6838176579913124,1,464,1,335.36588444700465,336.86520101490896,336.86520101490896,337.36543499398977,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,3,2,38,1,,,,,,,,,,,,337.36543499398977,337.36543499398977,337.36543499398977,337.36543499398977,337.36543499398977,337.36543499398977,337.36543499398977,337.36543499398977,337.36543499398977,337.36543499398977,l,0.5308358520269394,1,465,1,337.9154599959729,339.41795300191734,,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,3,3,39,10,,,,,,,,,,,,339.91844961594325,339.91844961594325,339.91844961594325,339.91844961594325,339.91844961594325,339.91844961594325,339.91844961594325,339.91844961594325,339.91844961594325,339.91844961594325,l,0.40695478301495314,1,466,1,340.35174359194934,341.85212793794926,341.85212793794926,342.3522715580184,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,3,4,40,5,,,,,,,,,,,,342.3522715580184,342.3522715580184,342.3522715580184,342.3522715580184,342.3522715580184,342.3522715580184,342.3522715580184,342.3522715580184,342.3522715580184,342.3522715580184,a,0.7864043459994718,10,476,1,343.1696655919077,344.6720583529677,,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,3,5,41,8,,,,,,,,,,,,345.17208336491603,345.17208336491603,345.17208336491603,345.17208336491603,345.17208336491603,345.17208336491603,345.17208336491603,345.17208336491603,345.17208336491603,345.17208336491603,a,0.8581918589770794,10,486,1,346.05549624201376,347.5560007429449,347.5560007429449,348.05626907001715,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,3,6,42,11,,,,,,,,,,,,348.05626907001715,348.05626907001715,348.05626907001715,348.05626907001715,348.05626907001715,348.05626907001715,348.05626907001715,348.05626907001715,348.05626907001715,348.05626907001715,l,0.9432317179162055,10,496,1,349.02534102799837,350.52582275494933,350.52582275494933,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,3,7,43,4,,,,,,,,,,,,351.0262961909175,351.0262961909175,351.0262961909175,351.0262961909175,351.0262961909175,351.0262961909175,351.0262961909175,351.0262961909175,351.0262961909175,351.0262961909175,a,0.6854170609731227,1,497,1,351.7426219889894,353.2432209319668,353.2432209319668,353.74313442595303,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,3,8,44,6,,,,,,,,,,,,353.74313442595303,353.74313442595303,353.74313442595303,353.74313442595303,353.74313442595303,353.74313442595303,353.74313442595303,353.74313442595303,353.74313442595303,353.74313442595303,a,0.6346912509761751,1,498,1,354.39535234693903,355.8960635419935,355.8960635419935,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,3,9,45,0,,,,,,,,,,,,356.39624066092074,356.39624066092074,356.39624066092074,356.39624066092074,356.39624066092074,356.39624066092074,356.39624066092074,356.39624066092074,356.39624066092074,356.39624066092074,l,0.478610294056125,10,508,1,356.898167175008,358.4136954299174,,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,3,10,46,7,,,,,,,,,,,,358.9118145200191,358.9118145200191,358.9118145200191,358.9118145200191,358.9118145200191,358.9118145200191,358.9118145200191,358.9118145200191,358.9118145200191,358.9118145200191,l,0.5848321580560878,1,509,1,359.5173178219702,361.0164458369836,361.0164458369836,361.51673244393896,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,3,11,47,2,,,,,,,,,,,,361.51673244393896,361.51673244393896,361.51673244393896,361.51673244393896,361.51673244393896,361.51673244393896,361.51673244393896,361.51673244393896,361.51673244393896,361.51673244393896,a,0.9496206879848614,1,510,1,362.4838112699799,363.98625561292283,,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,0,0,0,8,,,,,,,,,,,,366.547851004987,366.547851004987,366.547851004987,366.547851004987,366.547851004987,366.547851004987,366.547851004987,366.547851004987,366.547851004987,366.547851004987,a,0.5318504950264469,10,520,2,367.1054936859291,368.6213120589964,,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,0,1,1,7,,,,,,,,,,,,369.10638008790556,369.10638008790556,369.10638008790556,369.10638008790556,369.10638008790556,369.10638008790556,369.10638008790556,369.10638008790556,369.10638008790556,369.10638008790556,l,0.5724125599954277,10,530,2,369.7064072579378,371.20703638601117,371.20703638601117,371.7071593319997,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,0,2,2,2,,,,,,,,,,,,371.7071593319997,371.7071593319997,371.7071593319997,371.7071593319997,371.7071593319997,371.7071593319997,371.7071593319997,371.7071593319997,371.7071593319997,371.7071593319997,a,0.8068279289873317,1,531,2,372.5426127529936,374.0437748779077,,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,0,3,3,5,,,,,,,,,,,,374.5436250749044,374.5436250749044,374.5436250749044,374.5436250749044,374.5436250749044,374.5436250749044,374.5436250749044,374.5436250749044,374.5436250749044,374.5436250749044,l,0.42227047693450004,10,541,2,374.99576789001003,376.511027402943,,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,0,4,4,10,,,,,,,,,,,,377.0109008079162,377.0109008079162,377.0109008079162,377.0109008079162,377.0109008079162,377.0109008079162,377.0109008079162,377.0109008079162,377.0109008079162,377.0109008079162,l,0.543510853080079,1,542,2,377.5790619169129,379.08020847290754,,,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,0,5,5,11,,,,,,,,,,,,379.5802619269816,379.5802619269816,379.5802619269816,379.5802619269816,379.5802619269816,379.5802619269816,379.5802619269816,379.5802619269816,379.5802619269816,379.5802619269816,l,0.6068953580688685,1,543,2,380.21404790098313,381.714380839956,381.714380839956,382.2147539119469,,,,,,,,,,,,,,,,,,,58294,2022-11-08_10h17.39.240,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.147013149159356,
