LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,1960.5116180100013,,,125,D,hexagon,0.0012499920558184385,,,,,1,0,,,,,,,,,,,,1956.6406121290056,1956.6406121290056,1956.6406121290056,1956.6406121290056,1958.1423424299574,1958.1423424299574,1958.1423424299574,1958.1423424299574,1958.1423424299574,1958.1423424299574,1958.1423424299574,1958.1423424299574,switch,letter,lettSwt,j,0.8461208060616627,noRew,,,0,1959.0098300490063,1960.5116180100013,,,,,,,,,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,1965.5004982249811,,,146,S,star,0.0012735439231619239,,,,,1,0,,,,,,,,,,,,1961.496253321995,1961.496253321995,1961.496253321995,1961.496253321995,1962.9975386599544,1962.9975386599544,1962.9975386599544,1962.9975386599544,1962.9975386599544,1962.9975386599544,1962.9975386599544,1962.9975386599544,switch,number,numSwt,d,0.9745378490770236,noRew,,,0,1963.9985685949214,1965.5004982249811,,,,,,,,,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,1971.2066708370112,,,174,H,triangle,0.0011598060373216867,,,,,1,0,,,,,,,,,,,,1966.4849938219413,1966.4849938219413,1966.4849938219413,1966.4849938219413,1967.9865201299544,1967.9865201299544,1967.9865201299544,1967.9865201299544,1967.9865201299544,1967.9865201299544,1967.9865201299544,1967.9865201299544,repeat,number,numRpt,f,1.6920520999701694,noRew,,,0,1969.7048406699905,,,,,,,,,,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,1976.5293742750073,,,146,D,star,0.0011679959716275334,,,,,1,0,,,,,,,,,,,,1972.1910993489437,1972.1910993489437,1972.1910993489437,1972.1910993489437,1973.6929184689652,1973.6929184689652,1973.6929184689652,1973.6929184689652,1973.6929184689652,1973.6929184689652,1973.6929184689652,1973.6929184689652,switch,letter,lettSwt,j,1.3053029390284792,noRew,,,0,1975.0276897419244,,,,,,,,,,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,1981.7519079399062,,,160,Y,circle,0.0012265959521755576,,,,,1,0,,,,,,,,,,,,1977.513656728901,1977.513656728901,1977.513656728901,1977.513656728901,1979.0155204999028,1979.0155204999028,1979.0155204999028,1979.0155204999028,1979.0155204999028,1979.0155204999028,1979.0155204999028,1979.0155204999028,repeat,letter,lettRpt,k,1.2025232430314645,noRew,,,0,1980.2500514419517,,,,,,,,,,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,1986.6571601539617,,,132,S,triangle,0.0014157920377328992,,,,,1,0,,,,,,,,,,,,1982.7361206999049,1982.7361206999049,1982.7361206999049,1982.7361206999049,1984.237833463936,1984.237833463936,1984.237833463936,1984.237833463936,1984.237833463936,1984.237833463936,1984.237833463936,1984.237833463936,repeat,letter,lettRpt,k,0.8866993230767548,noRew,,,0,1985.155518875923,,,,,,,,,,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,1991.4793113889173,,,174,B,hexagon,0.0013815050479024649,,,,,1,0,,,,,,,,,,,,1987.6416561849182,1987.6416561849182,1987.6416561849182,1987.6416561849182,1989.143301395001,1989.143301395001,1989.143301395001,1989.143301395001,1989.143301395001,1989.143301395001,1989.143301395001,1989.143301395001,repeat,letter,lettRpt,j,0.8078598040156066,noRew,,,0,1989.9775010339217,,,,,,,,,,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,1996.2012078359257,,,174,U,hexagon,0.0013928849948570132,,,,,1,0,,,,,,,,,,,,1992.4636576909106,1992.4636576909106,1992.4636576909106,1992.4636576909106,1993.9653672559652,1993.9653672559652,1993.9653672559652,1993.9653672559652,1993.9653672559652,1993.9653672559652,1993.9653672559652,1993.9653672559652,repeat,letter,lettRpt,k,0.701227767043747,noRew,,,0,1994.6992682809941,,,,,,,,,,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,2000.7894183190074,,,125,D,star,0.0014121739659458399,,,,,1,0,,,,,,,,,,,,1997.1853278299095,1997.1853278299095,1997.1853278299095,1997.1853278299095,1998.6870076738996,1998.6870076738996,1998.6870076738996,1998.6870076738996,1998.6870076738996,1998.6870076738996,1998.6870076738996,1998.6870076738996,switch,number,numSwt,d,0.5684489611303434,noRew,,,0,1999.2878349300008,,,,,,,,,,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,2005.427807540982,,,146,B,star,0.0013240729458630085,,,,,1,0,,,,,,,,,,,,2001.7737506550038,2001.7737506550038,2001.7737506550038,2001.7737506550038,2003.275347419898,2003.275347419898,2003.275347419898,2003.275347419898,2003.275347419898,2003.275347419898,2003.275347419898,2003.275347419898,repeat,number,numRpt,d,0.626390126068145,noRew,,,0,2003.9264597649453,2005.427807540982,,,,,,,,,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,2010.5667786299018,,,132,S,circle,0.0008953359210863709,,,,,1,0,,,,,,,,,,,,2006.4125010499265,2006.4125010499265,2006.4125010499265,2006.4125010499265,2007.9140140499221,2007.9140140499221,2007.9140140499221,2007.9140140499221,2007.9140140499221,2007.9140140499221,2007.9140140499221,2007.9140140499221,repeat,number,numRpt,d,1.1188940360443667,noRew,,,0,2009.0650975269964,,,,,,,,,,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,2015.8560073059052,,,174,Y,circle,0.0013804809423163533,,,,,1,0,,,,,,,,,,,,2011.5511253009317,2011.5511253009317,2011.5511253009317,2011.5511253009317,2013.0530629339628,2013.0530629339628,2013.0530629339628,2013.0530629339628,2013.0530629339628,2013.0530629339628,2013.0530629339628,2013.0530629339628,switch,letter,lettSwt,k,1.278295625001192,noRew,,,0,2014.354412960005,2015.8560073059052,,,,,,,,,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,2020.6612179039512,,,139,B,triangle,0.0011543709551915526,,,,,1,0,,,,,,,,,,,,2016.8405303009786,2016.8405303009786,2016.8405303009786,2016.8405303009786,2018.3422817499377,2018.3422817499377,2018.3422817499377,2018.3422817499377,2018.3422817499377,2018.3422817499377,2018.3422817499377,2018.3422817499377,switch,number,numSwt,d,0.7924824460642412,noRew,,,0,2019.1598361720098,,,,,,,,,,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,2025.8503619089024,,,146,F,triangle,0.0013532369630411267,,,,,1,0,,,,,,,,,,,,2021.6460059069796,2021.6460059069796,2021.6460059069796,2021.6460059069796,2023.1472595819505,2023.1472595819505,2023.1472595819505,2023.1472595819505,2023.1472595819505,2023.1472595819505,2023.1472595819505,2023.1472595819505,repeat,number,numRpt,d,1.1753487730165944,noRew,,,0,2024.3487734739901,2025.8503619089024,,,,,,,,,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,2031.9738943038974,,2032.4745654689614,181,D,hexagon,0.0011679469607770443,,,,,1,0,,,,,,,,,,,,2026.8349137469195,2026.8349137469195,2026.8349137469195,2026.8349137469195,2028.3364581209607,2028.3364581209607,2028.3364581209607,2028.3364581209607,2028.3364581209607,2028.3364581209607,2028.3364581209607,2028.3364581209607,repeat,number,numRpt,f,2.119417129084468,noRew,,,0,2030.4728186159628,2031.9738943038974,,,,,,,,,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,2036.6456026559463,,,139,D,hexagon,0.001018738024868071,,,,,1,0,,,,,,,,,,,,2032.9582263209159,2032.9582263209159,2032.9582263209159,2032.9582263209159,2034.4597534209024,2034.4597534209024,2034.4597534209024,2034.4597534209024,2034.4597534209024,2034.4597534209024,2034.4597534209024,2034.4597534209024,switch,letter,lettSwt,j,0.651932499022223,noRew,,,0,2035.1440144409426,2036.6456026559463,,,,,,,,,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,2041.3008018539986,,2041.8013180299895,160,B,triangle,0.0010359190637245774,,,,,1,0,,,,,,,,,,,,2037.6300137699582,2037.6300137699582,2037.6300137699582,2037.6300137699582,2039.1318780949805,2039.1318780949805,2039.1318780949805,2039.1318780949805,2039.1318780949805,2039.1318780949805,2039.1318780949805,2039.1318780949805,repeat,letter,lettRpt,j,0.6505119390785694,noRew,,,0,2039.7996375209186,2041.3008018539986,,,,,,,,,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,2046.4230685139773,,,167,W,star,0.001084825024008751,,,,,1,0,,,,,,,,,,,,2042.2851285059005,2042.2851285059005,2042.2851285059005,2042.2851285059005,2043.7868324739393,2043.7868324739393,2043.7868324739393,2043.7868324739393,2043.7868324739393,2043.7868324739393,2043.7868324739393,2043.7868324739393,switch,number,numSwt,f,1.1019314570585266,noRew,,,0,2044.921660840977,,,,,,,,,,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,0,882,,,2051.19500814192,,,125,F,circle,0.001296360045671463,,,,,1,0,,,,,,,,,,,,2047.4074756419286,2047.4074756419286,2047.4074756419286,2047.4074756419286,2048.9089986799518,2048.9089986799518,2048.9089986799518,2048.9089986799518,2048.9089986799518,2048.9089986799518,2048.9089986799518,2048.9089986799518,repeat,number,numRpt,d,0.7608565500704572,noRew,,,0,2049.693570031901,,,,,,,,,,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,882,,,2093.4582031469326,,,125,W,triangle,0.0013143819523975253,,,,,-1,0,,,,,,,,,,,,2087.4352077569347,2087.4352077569347,2087.4352077569347,2087.4352077569347,2088.936763508944,2088.936763508944,2088.936763508944,2088.936763508944,2088.936763508944,2088.936763508944,2088.936763508944,2088.936763508944,switch,no_choice,NA,None,,noRew,,,0,,,2091.9566300109727,2091.9566300109727,2091.9566300109727,2091.9566300109727,space,6.206523846136406,high,2091.9566300109727,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,1,883,,,2098.413684786996,,,139,D,star,0.008629085961729288,,,,,1,0,,,,,,,,,,,,2094.4426114509115,2094.4426114509115,2094.4426114509115,2094.4426114509115,2095.944358304958,2095.944358304958,2095.944358304958,2095.944358304958,2095.944358304958,2095.944358304958,2095.944358304958,2095.944358304958,switch,number,numSwt,d,0.9349350470583886,Lo,,,0,,,,,,,,,high,2096.9120418239618,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,1,884,,,2103.3857212709263,,,167,Y,hexagon,0.0009714730549603701,,,,,1,0,,,,,,,,,,,,2099.3981771148974,2099.3981771148974,2099.3981771148974,2099.3981771148974,2100.8998396289535,2100.8998396289535,2100.8998396289535,2100.8998396289535,2100.8998396289535,2100.8998396289535,2100.8998396289535,2100.8998396289535,switch,letter,lettSwt,k,0.962135921115987,Lo,,,0,,,,,,,,,high,2101.8844815039774,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,0,884,,,2108.3247926819604,,,181,U,circle,0.001239003031514585,,,,,1,0,,,,,,,,,,,,2104.370311780949,2104.370311780949,2104.370311780949,2104.370311780949,2105.8718618799467,2105.8718618799467,2105.8718618799467,2105.8718618799467,2105.8718618799467,2105.8718618799467,2105.8718618799467,2105.8718618799467,switch,number,numSwt,f,0.9189376690192148,Hi,,,0,,,,,,,,,high,2106.822921463987,2108.3247926819604,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,10,894,,,2112.9464480159804,,2113.4469551459188,160,H,triangle,0.0010849640239030123,,,,,1,0,,,,,,,,,,,,2109.309377486934,2109.309377486934,2109.309377486934,2109.309377486934,2110.8108700049343,2110.8108700049343,2110.8108700049343,2110.8108700049343,2110.8108700049343,2110.8108700049343,2110.8108700049343,2110.8108700049343,repeat,number,numRpt,f,0.6030811850214377,Hi,,,0,,,,,,,,,high,2111.4448184570065,2112.9464480159804,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,0,894,,,2117.134467936936,,,174,B,circle,0.0008164440514519811,,,,,0,0,,,,,,,,,,,,2113.9307408999885,2113.9307408999885,2113.9307408999885,2113.9307408999885,2115.4325575209223,2115.4325575209223,2115.4325575209223,2115.4325575209223,2115.4325575209223,2115.4325575209223,2115.4325575209223,2115.4325575209223,repeat,number,NA,d,0.17886828095652163,Hi,,,0,,,,,,,,,high,2115.6495274970075,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,0,894,,,2121.806270135916,,,132,F,star,0.0013141289819031954,,,,,0,1,,,,,,,,,,,,2118.118718310958,2118.118718310958,2118.118718310958,2118.118718310958,2119.620291214902,2119.620291214902,2119.620291214902,2119.620291214902,2119.620291214902,2119.620291214902,2119.620291214902,2119.620291214902,switch,letter,NA,k,0.6601942291017622,Hi,,,0,,,,,,,,,high,2120.3050882819807,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,1,895,,,2126.528083551908,,,146,S,hexagon,0.001133810030296445,,,,,1,1,,,,,,,,,,,,2122.7907550919335,2122.7907550919335,2122.7907550919335,2122.7907550919335,2124.292285591946,2124.292285591946,2124.292285591946,2124.292285591946,2124.292285591946,2124.292285591946,2124.292285591946,2124.292285591946,switch,number,numSwt,d,0.7125899390084669,Lo,,,0,,,,,,,,,high,2125.0430652989307,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,1,896,,,2131.3670082140015,,,125,W,circle,0.0010929419659078121,,,,,1,0,,,,,,,,,,,,2127.512538060895,2127.512538060895,2127.512538060895,2127.512538060895,2129.0141977409367,2129.0141977409367,2129.0141977409367,2129.0141977409367,2129.0141977409367,2129.0141977409367,2129.0141977409367,2129.0141977409367,repeat,number,numRpt,d,0.8297688061138615,Hi,,,0,,,,,,,,,high,2129.8654180099256,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,1,897,,,2136.388941360987,,,139,D,hexagon,0.001317062065936625,,,,,1,0,,,,,,,,,,,,2132.351164328982,2132.351164328982,2132.351164328982,2132.351164328982,2133.8529883949086,2133.8529883949086,2133.8529883949086,2133.8529883949086,2133.8529883949086,2133.8529883949086,2133.8529883949086,2133.8529883949086,switch,letter,lettSwt,j,1.008754751062952,Lo,,,0,,,,,,,,,high,2134.8886050760048,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,0,897,,,2141.6280901659047,,,167,Y,star,0.001165491994470358,,,,,0,0,,,,,,,,,,,,2137.373544271919,2137.373544271919,2137.373544271919,2137.373544271919,2138.875273626996,2138.875273626996,2138.875273626996,2138.875273626996,2138.875273626996,2138.875273626996,2138.875273626996,2138.875273626996,switch,number,NA,d,1.2184217880712822,Lo,,,0,,,,,,,,,high,2140.126383713912,2141.6280901659047,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,1,898,,,2146.466736376984,,,181,U,triangle,0.0008289580000564456,,,,,1,1,,,,,,,,,,,,2142.6127253369195,2142.6127253369195,2142.6127253369195,2142.6127253369195,2144.11431251897,2144.11431251897,2144.11431251897,2144.11431251897,2144.11431251897,2144.11431251897,2144.11431251897,2144.11431251897,switch,letter,lettSwt,k,0.8175175110809505,Hi,,,0,,,,,,,,,high,2144.9650671019917,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,10,908,,,2151.2719994490035,,,160,H,triangle,0.0007239329861477017,,,,,1,0,,,,,,,,,,,,2147.434676124947,2147.434676124947,2147.434676124947,2147.434676124947,2148.936108693946,2148.936108693946,2148.936108693946,2148.936108693946,2148.936108693946,2148.936108693946,2148.936108693946,2148.936108693946,switch,number,numSwt,f,0.8102061960380524,Hi,,,0,,,,,,,,,high,2149.787057065987,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,1,909,,,2156.5945611469215,,,174,B,hexagon,0.0011502159759402275,,,,,1,0,,,,,,,,,,,,2152.2566481849644,2152.2566481849644,2152.2566481849644,2152.2566481849644,2153.7580327139003,2153.7580327139003,2153.7580327139003,2153.7580327139003,2153.7580327139003,2153.7580327139003,2153.7580327139003,2153.7580327139003,switch,letter,lettSwt,j,1.309864710085094,Lo,,,0,,,,,,,,,high,2155.1095191219356,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,0,909,,,2161.600116019952,,,132,F,circle,0.0011995200766250491,,,,,1,0,,,,,,,,,,,,2157.5792386399116,2157.5792386399116,2157.5792386399116,2157.5792386399116,2159.080540244933,2159.080540244933,2159.080540244933,2159.080540244933,2159.080540244933,2159.080540244933,2159.080540244933,2159.080540244933,switch,number,numSwt,d,0.9939397589769214,Hi,,,0,,,,,,,,,high,2160.115375621943,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,0,909,,,2166.3218567959266,,,146,S,star,0.0012740050442516804,,,,,0,0,,,,,,,,,,,,2162.5845900839195,2162.5845900839195,2162.5845900839195,2162.5845900839195,2164.086081821937,2164.086081821937,2164.086081821937,2164.086081821937,2164.086081821937,2164.086081821937,2164.086081821937,2164.086081821937,repeat,number,NA,f,0.7128412360325456,Hi,,,0,,,,,,,,,high,2164.8370709070005,,,,,,,,,,,,,,,,,45451,2022-12-01_11h17.39.129,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.204554261240915,
