LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.83610825799406,space,21.483341020997614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,3,5,41,1,,,,,,,,,,,,,,,,,,,,601.4489948370028,601.4489948370028,601.4489948370028,601.4489948370028,601.4489948370028,601.4489948370028,601.4489948370028,601.4489948370028,601.4489948370028,601.4489948370028,l,0.8799348517786711,10,558,1,602.349738396937,603.8499116660096,603.8499116660096,604.3500986229628,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,3,6,42,4,,,,,,,,,,,,,,,,,,,,604.3500986229628,604.3500986229628,604.3500986229628,604.3500986229628,604.3500986229628,604.3500986229628,604.3500986229628,604.3500986229628,604.3500986229628,604.3500986229628,a,1.2180409070570022,1,559,1,605.5877167340368,,607.1031013948377,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,3,7,43,11,,,,,,,,,,,,,,,,,,,,607.6033022080082,607.6033022080082,607.6033022080082,607.6033022080082,607.6033022080082,607.6033022080082,607.6033022080082,607.6033022080082,607.6033022080082,607.6033022080082,l,0.8002044830936939,1,560,1,608.4206731698941,609.9206892549992,609.9206892549992,610.4207263928838,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,3,8,44,10,,,,,,,,,,,,,,,,,,,,610.4207263928838,610.4207263928838,610.4207263928838,610.4207263928838,610.4207263928838,610.4207263928838,610.4207263928838,610.4207263928838,610.4207263928838,610.4207263928838,l,0.3901447339449078,1,561,1,610.8397717589978,612.339986607898,612.339986607898,612.8402046929114,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,3,9,45,8,,,,,,,,,,,,,,,,,,,,612.8402046929114,612.8402046929114,612.8402046929114,612.8402046929114,612.8402046929114,612.8402046929114,612.8402046929114,612.8402046929114,612.8402046929114,612.8402046929114,l,1.345820387126878,10,571,1,614.2099158649798,,615.7098048378248,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,3,10,46,5,,,,,,,,,,,,,,,,,,,,616.2099802978337,616.2099802978337,616.2099802978337,616.2099802978337,616.2099802978337,616.2099802978337,616.2099802978337,616.2099802978337,616.2099802978337,616.2099802978337,a,1.46498977788724,10,581,1,617.694223243976,619.1943300280254,619.1943300280254,619.6945567778312,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,3,11,47,0,,,,,,,,,,,,,,,,,,,,619.6945567778312,619.6945567778312,619.6945567778312,619.6945567778312,619.6945567778312,619.6945567778312,619.6945567778312,619.6945567778312,619.6945567778312,619.6945567778312,l,0.8482036809436977,10,591,1,620.5637692438904,622.0638673210051,622.0638673210051,622.5706242579035,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,629.7138270889409,629.7138270889409,629.7138270889409,629.7138270889409,629.7138270889409,629.7138270889409,629.7138270889409,629.7138270889409,629.7138270889409,629.7138270889409,l,1.056253976887092,10,601,2,630.7876728419214,632.2880821248982,632.2880821248982,632.7881459929049,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,0,1,1,11,,,,,,,,,,,,,,,,,,,,632.7881459929049,632.7881459929049,632.7881459929049,632.7881459929049,632.7881459929049,632.7881459929049,632.7881459929049,632.7881459929049,632.7881459929049,632.7881459929049,a,0.6936214249581099,10,611,2,633.5054758980405,635.0055080328602,635.0055080328602,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,635.5076112910174,635.5076112910174,635.5076112910174,635.5076112910174,635.5076112910174,635.5076112910174,635.5076112910174,635.5076112910174,635.5076112910174,635.5076112910174,a,0.8984175159130245,10,621,2,636.4248172419611,637.9253144809045,637.9253144809045,638.4251345999073,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,638.4251345999073,638.4251345999073,638.4251345999073,638.4251345999073,638.4251345999073,638.4251345999073,638.4251345999073,638.4251345999073,638.4251345999073,638.4251345999073,l,1.164836745010689,10,631,2,639.6094890800305,,641.11135546281,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,0,4,4,6,,,,,,,,,,,,,,,,,,,,641.611742455978,641.611742455978,641.611742455978,641.611742455978,641.611742455978,641.611742455978,641.611742455978,641.611742455978,641.611742455978,641.611742455978,l,3.4579310598783195,10,641,2,645.0968538080342,,646.598543359898,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,0,5,5,7,,,,,,,,,,,,,,,,,,,,647.0989214908332,647.0989214908332,647.0989214908332,647.0989214908332,647.0989214908332,647.0989214908332,647.0989214908332,647.0989214908332,647.0989214908332,647.0989214908332,a,0.6931750648654997,1,642,2,647.8178101680242,,649.3331645068247,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,0,6,6,1,,,,,,,,,,,,,,,,,,,,649.8165686419234,649.8165686419234,649.8165686419234,649.8165686419234,649.8165686419234,649.8165686419234,649.8165686419234,649.8165686419234,649.8165686419234,649.8165686419234,a,0.8440847618039697,10,652,2,650.6871937080286,,652.2022982649505,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,0,7,7,0,,,,,,,,,,,,,,,,,,,,652.686022195965,652.686022195965,652.686022195965,652.686022195965,652.686022195965,652.686022195965,652.686022195965,652.686022195965,652.686022195965,652.686022195965,l,0.7657515020109713,1,653,2,653.4717487189919,,654.9866020989139,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,0,8,8,4,,,,,,,,,,,,,,,,,,,,655.4808127479628,655.4808127479628,655.4808127479628,655.4808127479628,655.4808127479628,655.4808127479628,655.4808127479628,655.4808127479628,655.4808127479628,655.4808127479628,l,0.5247552820947021,1,654,2,656.023066242924,657.5229262388311,657.5229262388311,658.0230895029381,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,0,9,9,5,,,,,,,,,,,,,,,,,,,,658.0230895029381,658.0230895029381,658.0230895029381,658.0230895029381,658.0230895029381,658.0230895029381,658.0230895029381,658.0230895029381,658.0230895029381,658.0230895029381,l,0.4240063298493624,10,664,2,658.4759296160191,,659.9904609119985,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,660.4848677709233,660.4848677709233,660.4848677709233,660.4848677709233,660.4848677709233,660.4848677709233,660.4848677709233,660.4848677709233,660.4848677709233,660.4848677709233,a,0.5710509759373963,10,674,2,661.0758923490066,662.5764806859661,662.5764806859661,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,0,11,11,8,,,,,,,,,,,,,,,,,,,,663.077073330991,663.077073330991,663.077073330991,663.077073330991,663.077073330991,663.077073330991,663.077073330991,663.077073330991,663.077073330991,663.077073330991,a,0.938191772904247,1,675,2,664.0459262030199,,665.5460167180281,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,1,0,12,7,,,,,,,,,,,,,,,,,,,,666.0460954529699,666.0460954529699,666.0460954529699,666.0460954529699,666.0460954529699,666.0460954529699,666.0460954529699,666.0460954529699,666.0460954529699,666.0460954529699,a,0.8159366638865322,1,676,2,666.8804145008326,668.3801938088145,668.3801938088145,668.8805537808221,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,1,1,13,0,,,,,,,,,,,,,,,,,,,,668.8805537808221,668.8805537808221,668.8805537808221,668.8805537808221,668.8805537808221,668.8805537808221,668.8805537808221,668.8805537808221,668.8805537808221,668.8805537808221,l,1.4919916409999132,10,686,2,670.4005262369756,,671.9001483628526,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,1,2,14,1,,,,,,,,,,,,,,,,,,,,672.40059117903,672.40059117903,672.40059117903,672.40059117903,672.40059117903,672.40059117903,672.40059117903,672.40059117903,672.40059117903,672.40059117903,a,1.0424184240400791,10,696,2,673.468293737853,674.9681435308885,674.9681435308885,675.4683599418495,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,1,3,15,3,,,,,,,,,,,,,,,,,,,,675.4683599418495,675.4683599418495,675.4683599418495,675.4683599418495,675.4683599418495,675.4683599418495,675.4683599418495,675.4683599418495,675.4683599418495,675.4683599418495,l,2.228406416019425,10,706,2,677.721675327979,679.2214894338977,679.2214894338977,679.7213147238363,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,1,4,16,10,,,,,,,,,,,,,,,,,,,,679.7213147238363,679.7213147238363,679.7213147238363,679.7213147238363,679.7213147238363,679.7213147238363,679.7213147238363,679.7213147238363,679.7213147238363,679.7213147238363,l,2.0245267709251493,1,707,2,681.7767727258615,,683.2915607229806,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,1,5,17,6,,,,,,,,,,,,,,,,,,,,683.7915327840019,683.7915327840019,683.7915327840019,683.7915327840019,683.7915327840019,683.7915327840019,683.7915327840019,683.7915327840019,683.7915327840019,683.7915327840019,l,0.8120846571400762,1,708,2,684.6260427078232,,686.1272893978748,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,1,6,18,2,,,,,,,,,,,,,,,,,,,,686.6277895418461,686.6277895418461,686.6277895418461,686.6277895418461,686.6277895418461,686.6277895418461,686.6277895418461,686.6277895418461,686.6277895418461,686.6277895418461,a,0.8446841810364276,1,709,2,687.4953642268665,688.9953319018241,688.9953319018241,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,1,7,19,4,,,,,,,,,,,,,,,,,,,,689.4955024819355,689.4955024819355,689.4955024819355,689.4955024819355,689.4955024819355,689.4955024819355,689.4955024819355,689.4955024819355,689.4955024819355,689.4955024819355,l,1.0154511651489884,10,719,2,690.5359391618986,,692.0484284018166,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,1,8,20,11,,,,,,,,,,,,,,,,,,,,692.5483032159973,692.5483032159973,692.5483032159973,692.5483032159973,692.5483032159973,692.5483032159973,692.5483032159973,692.5483032159973,692.5483032159973,692.5483032159973,a,0.5943817149382085,10,729,2,693.1657023709267,694.6658067689277,694.6658067689277,695.1658995829057,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,1,9,21,8,,,,,,,,,,,,,,,,,,,,695.1658995829057,695.1658995829057,695.1658995829057,695.1658995829057,695.1658995829057,695.1658995829057,695.1658995829057,695.1658995829057,695.1658995829057,695.1658995829057,l,0.3399284491315484,10,739,2,695.5247261058539,,697.0353762400337,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,1,10,22,5,,,,,,,,,,,,,,,,,,,,697.5353743508458,697.5353743508458,697.5353743508458,697.5353743508458,697.5353743508458,697.5353743508458,697.5353743508458,697.5353743508458,697.5353743508458,697.5353743508458,l,0.24371618195436895,1,740,2,697.8048874158412,,699.3192205058876,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,1,11,23,9,,,,,,,,,,,,,,,,,,,,699.8193134418689,699.8193134418689,699.8193134418689,699.8193134418689,699.8193134418689,699.8193134418689,699.8193134418689,699.8193134418689,699.8193134418689,699.8193134418689,l,0.9525256319902837,1,741,2,700.7897135769017,702.2888547379989,702.2888547379989,702.7891132729128,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,0,24,9,,,,,,,,,,,,,,,,,,,,702.7891132729128,702.7891132729128,702.7891132729128,702.7891132729128,702.7891132729128,702.7891132729128,702.7891132729128,702.7891132729128,702.7891132729128,702.7891132729128,l,0.6823754739016294,1,742,2,703.4902018068824,704.9898971698713,704.9898971698713,705.4897579718381,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,1,25,11,,,,,,,,,,,,,,,,,,,,705.4897579718381,705.4897579718381,705.4897579718381,705.4897579718381,705.4897579718381,705.4897579718381,705.4897579718381,705.4897579718381,705.4897579718381,705.4897579718381,l,1.153629455016926,1,743,2,706.6756985639222,708.176198933972,708.176198933972,708.6761981248856,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,2,26,1,,,,,,,,,,,,,,,,,,,,708.6761981248856,708.6761981248856,708.6761981248856,708.6761981248856,708.6761981248856,708.6761981248856,708.6761981248856,708.6761981248856,708.6761981248856,708.6761981248856,l,1.2414746379945427,1,744,2,709.9447850389406,,711.4457786260173,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,3,27,3,,,,,,,,,,,,,,,,,,,,711.9461392818484,711.9461392818484,711.9461392818484,711.9461392818484,711.9461392818484,711.9461392818484,711.9461392818484,711.9461392818484,711.9461392818484,711.9461392818484,l,1.5037693930789828,10,754,2,713.4868423808366,,714.9973015158903,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,4,28,2,,,,,,,,,,,,,,,,,,,,715.4971999258269,715.4971999258269,715.4971999258269,715.4971999258269,715.4971999258269,715.4971999258269,715.4971999258269,715.4971999258269,715.4971999258269,715.4971999258269,a,0.9793028659187257,10,764,2,716.5001989610028,718.0001148679294,718.0001148679294,718.5002148728818,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,5,29,0,,,,,,,,,,,,,,,,,,,,718.5002148728818,718.5002148728818,718.5002148728818,718.5002148728818,718.5002148728818,718.5002148728818,718.5002148728818,718.5002148728818,718.5002148728818,718.5002148728818,a,0.5756066979374737,10,774,2,719.1012034749147,,720.6028141248971,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,6,30,6,,,,,,,,,,,,,,,,,,,,721.1030232938938,721.1030232938938,721.1030232938938,721.1030232938938,721.1030232938938,721.1030232938938,721.1030232938938,721.1030232938938,721.1030232938938,721.1030232938938,a,1.3813725877553225,10,784,2,722.50452884892,724.0040938500315,724.0040938500315,724.5041717740241,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,7,31,10,,,,,,,,,,,,,,,,,,,,724.5041717740241,724.5041717740241,724.5041717740241,724.5041717740241,724.5041717740241,724.5041717740241,724.5041717740241,724.5041717740241,724.5041717740241,724.5041717740241,l,0.7262361079920083,1,785,2,725.2575379249174,,726.7568190249149,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,8,32,5,,,,,,,,,,,,,,,,,,,,727.2569985019509,727.2569985019509,727.2569985019509,727.2569985019509,727.2569985019509,727.2569985019509,727.2569985019509,727.2569985019509,727.2569985019509,727.2569985019509,l,0.5939702158793807,1,786,2,727.8749260918703,729.3747547979001,729.3747547979001,729.8748095338233,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,9,33,4,,,,,,,,,,,,,,,,,,,,729.8748095338233,729.8748095338233,729.8748095338233,729.8748095338233,729.8748095338233,729.8748095338233,729.8748095338233,729.8748095338233,729.8748095338233,729.8748095338233,l,1.1492330839391798,1,787,2,731.0444545669015,732.5441110050306,732.5441110050306,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,10,34,7,,,,,,,,,,,,,,,,,,,,733.0442743098829,733.0442743098829,733.0442743098829,733.0442743098829,733.0442743098829,733.0442743098829,733.0442743098829,733.0442743098829,733.0442743098829,733.0442743098829,l,1.084284754935652,1,788,2,734.1612527659163,735.6637641279958,735.6637641279958,736.1637782480102,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,11,35,8,,,,,,,,,,,,,,,,,,,,736.1637782480102,736.1637782480102,736.1637782480102,736.1637782480102,736.1637782480102,736.1637782480102,736.1637782480102,736.1637782480102,736.1637782480102,736.1637782480102,l,0.4745877650566399,10,798,2,736.6672712129075,,738.1815209188499,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,0,36,5,,,,,,,,,,,,,,,,,,,,738.681375982007,738.681375982007,738.681375982007,738.681375982007,738.681375982007,738.681375982007,738.681375982007,738.681375982007,738.681375982007,738.681375982007,a,0.2961919968947768,1,799,2,739.013741843868,,740.515594788827,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,1,37,0,,,,,,,,,,,,,,,,,,,,741.0009818668477,741.0009818668477,741.0009818668477,741.0009818668477,741.0009818668477,741.0009818668477,741.0009818668477,741.0009818668477,741.0009818668477,741.0009818668477,l,1.6904677299316972,1,800,2,742.7195047249552,744.218672664836,744.218672664836,744.718722383026,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,2,38,1,,,,,,,,,,,,,,,,,,,,744.718722383026,744.718722383026,744.718722383026,744.718722383026,744.718722383026,744.718722383026,744.718722383026,744.718722383026,744.718722383026,744.718722383026,l,1.0319240789394826,10,810,2,745.7744790108409,,747.2882967828773,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,3,39,8,,,,,,,,,,,,,,,,,,,,747.7716643698514,747.7716643698514,747.7716643698514,747.7716643698514,747.7716643698514,747.7716643698514,747.7716643698514,747.7716643698514,747.7716643698514,747.7716643698514,a,0.746781675843522,10,820,2,748.5399305389728,,750.0392993469723,750.53707661503,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,4,40,6,,,,,,,,,,,,,,,,,,,,750.53707661503,750.53707661503,750.53707661503,750.53707661503,750.53707661503,750.53707661503,750.53707661503,750.53707661503,750.53707661503,750.53707661503,l,1.1199295490514487,10,830,2,751.6761876149103,753.1757907590363,753.1757907590363,753.6757423169911,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,5,41,11,,,,,,,,,,,,,,,,,,,,753.6757423169911,753.6757423169911,753.6757423169911,753.6757423169911,753.6757423169911,753.6757423169911,753.6757423169911,753.6757423169911,753.6757423169911,753.6757423169911,a,4.102238605963066,10,840,2,757.7972110409755,759.2962583380286,759.2962583380286,759.7966428459622,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,3,6,42,9,,,,,,,,,,,,,,,,,,,,759.7966428459622,759.7966428459622,759.7966428459622,759.7966428459622,759.7966428459622,759.7966428459622,759.7966428459622,759.7966428459622,759.7966428459622,759.7966428459622,a,1.1656636027619243,10,850,2,760.9836832939181,,762.4992924868129,,,,,,,,,,,,,,,,,,,,,,,,,,90376,2022-11-11_14h54.10.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.923432812272395,
