LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,0,24,9,,,,,,,,1007.2958767530072,1007.2958767530072,1007.2958767530072,1007.2958767530072,1007.2958767530072,1007.2958767530072,1007.2958767530072,1007.2958767530072,1007.2958767530072,1007.2958767530072,a,0.6278679799870588,10,949,2,1007.9464701069955,1009.4483214869979,,,40673,2022-10-26_14h41.08.712,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10340526239601,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,1,25,11,,,,,,,,1009.9490522069973,1009.9490522069973,1009.9490522069973,1009.9490522069973,1009.9490522069973,1009.9490522069973,1009.9490522069973,1009.9490522069973,1009.9490522069973,1009.9490522069973,a,0.7108430999942357,10,959,2,1010.6832111529948,1012.184682844003,,,40673,2022-10-26_14h41.08.712,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10340526239601,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,2,26,0,,,,,,,,1012.685441951995,1012.685441951995,1012.685441951995,1012.685441951995,1012.685441951995,1012.685441951995,1012.685441951995,1012.685441951995,1012.685441951995,1012.685441951995,l,0.5677003859891556,10,969,2,1013.2861537270073,1014.7876791220042,,,40673,2022-10-26_14h41.08.712,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10340526239601,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,3,27,5,,,,,,,,1015.2882119440037,1015.2882119440037,1015.2882119440037,1015.2882119440037,1015.2882119440037,1015.2882119440037,1015.2882119440037,1015.2882119440037,1015.2882119440037,1015.2882119440037,a,1.043589262990281,10,979,2,1016.355923768002,1017.8574967890017,,,40673,2022-10-26_14h41.08.712,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10340526239601,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,4,28,3,,,,,,,,1018.3582739889971,1018.3582739889971,1018.3582739889971,1018.3582739889971,1018.3582739889971,1018.3582739889971,1018.3582739889971,1018.3582739889971,1018.3582739889971,1018.3582739889971,a,1.2130827799992403,10,989,2,1019.5930104340077,1021.0945056729979,,,40673,2022-10-26_14h41.08.712,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10340526239601,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,5,29,8,,,,,,,,1021.5950898699957,1021.5950898699957,1021.5950898699957,1021.5950898699957,1021.5950898699957,1021.5950898699957,1021.5950898699957,1021.5950898699957,1021.5950898699957,1021.5950898699957,l,0.888860870996723,10,999,2,1022.5126785500033,1024.0143721140048,,,40673,2022-10-26_14h41.08.712,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10340526239601,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,6,30,2,,,,,,,,1024.515051852999,1024.515051852999,1024.515051852999,1024.515051852999,1024.515051852999,1024.515051852999,1024.515051852999,1024.515051852999,1024.515051852999,1024.515051852999,l,0.6009771520039067,10,1009,2,1025.132492350007,1026.6340263169986,1026.6340263169986,1027.1345769390027,40673,2022-10-26_14h41.08.712,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10340526239601,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,7,31,6,,,,,,,,1027.1345769390027,1027.1345769390027,1027.1345769390027,1027.1345769390027,1027.1345769390027,1027.1345769390027,1027.1345769390027,1027.1345769390027,1027.1345769390027,1027.1345769390027,a,1.9422232570068445,1,1010,2,1029.1034024969995,1030.6050129930081,,,40673,2022-10-26_14h41.08.712,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10340526239601,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,8,32,1,,,,,,,,1031.1057621640066,1031.1057621640066,1031.1057621640066,1031.1057621640066,1031.1057621640066,1031.1057621640066,1031.1057621640066,1031.1057621640066,1031.1057621640066,1031.1057621640066,l,1.0252542050002376,10,1020,2,1032.156995604004,1033.6583780430083,,,40673,2022-10-26_14h41.08.712,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10340526239601,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,9,33,7,,,,,,,,1034.1589860219974,1034.1589860219974,1034.1589860219974,1034.1589860219974,1034.1589860219974,1034.1589860219974,1034.1589860219974,1034.1589860219974,1034.1589860219974,1034.1589860219974,l,0.5967267709929729,1,1021,2,1034.776354638001,1036.277871829996,,,40673,2022-10-26_14h41.08.712,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10340526239601,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,10,34,10,,,,,,,,1036.7785097269953,1036.7785097269953,1036.7785097269953,1036.7785097269953,1036.7785097269953,1036.7785097269953,1036.7785097269953,1036.7785097269953,1036.7785097269953,1036.7785097269953,a,0.744684685007087,1,1022,2,1037.5460454980057,1039.0478220229998,,,40673,2022-10-26_14h41.08.712,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10340526239601,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,11,35,4,,,,,,,,1039.5483349989954,1039.5483349989954,1039.5483349989954,1039.5483349989954,1039.5483349989954,1039.5483349989954,1039.5483349989954,1039.5483349989954,1039.5483349989954,1039.5483349989954,a,0.6868797549977899,1,1023,2,1040.2655976130045,1041.7675804220053,,,40673,2022-10-26_14h41.08.712,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10340526239601,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,3,0,36,10,,,,,,,,1042.2678657399956,1042.2678657399956,1042.2678657399956,1042.2678657399956,1042.2678657399956,1042.2678657399956,1042.2678657399956,1042.2678657399956,1042.2678657399956,1042.2678657399956,l,0.33610743600002024,10,1033,2,1042.6351491090027,1044.1368075799983,,,40673,2022-10-26_14h41.08.712,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10340526239601,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,1,37,5,,,,,,,,1044.6371332520066,1044.6371332520066,1044.6371332520066,1044.6371332520066,1044.6371332520066,1044.6371332520066,1044.6371332520066,1044.6371332520066,1044.6371332520066,1044.6371332520066,a,0.47853940300410613,10,1043,2,1045.1377942219988,1046.6395463480003,,,40673,2022-10-26_14h41.08.712,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10340526239601,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,2,38,6,,,,,,,,1047.139954297003,1047.139954297003,1047.139954297003,1047.139954297003,1047.139954297003,1047.139954297003,1047.139954297003,1047.139954297003,1047.139954297003,1047.139954297003,l,0.9122794379945844,1,1044,2,1048.0740935950016,1049.5758482039964,,,40673,2022-10-26_14h41.08.712,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10340526239601,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,3,39,2,,,,,,,,1050.0765543430025,1050.0765543430025,1050.0765543430025,1050.0765543430025,1050.0765543430025,1050.0765543430025,1050.0765543430025,1050.0765543430025,1050.0765543430025,1050.0765543430025,l,0.8008366149879294,10,1054,2,1050.8946117150044,1052.3959507139953,1052.3959507139953,,40673,2022-10-26_14h41.08.712,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10340526239601,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,4,40,1,,,,,,,,1052.8963475030032,1052.8963475030032,1052.8963475030032,1052.8963475030032,1052.8963475030032,1052.8963475030032,1052.8963475030032,1052.8963475030032,1052.8963475030032,1052.8963475030032,l,1.1953123529965524,1,1055,2,1054.1143635729968,1055.6160329080012,,,40673,2022-10-26_14h41.08.712,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10340526239601,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,5,41,4,,,,,,,,1056.1166158470005,1056.1166158470005,1056.1166158470005,1056.1166158470005,1056.1166158470005,1056.1166158470005,1056.1166158470005,1056.1166158470005,1056.1166158470005,1056.1166158470005,a,0.6238844089966733,10,1065,2,1056.7676465819968,1058.268990438999,,,40673,2022-10-26_14h41.08.712,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10340526239601,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,3,6,42,9,,,,,,,,1058.7695987920015,1058.7695987920015,1058.7695987920015,1058.7695987920015,1058.7695987920015,1058.7695987920015,1058.7695987920015,1058.7695987920015,1058.7695987920015,1058.7695987920015,a,0.713804398998036,10,1075,2,1059.503888844003,1061.0053488539997,,,40673,2022-10-26_14h41.08.712,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10340526239601,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,3,7,43,7,,,,,,,,1061.505917921997,1061.505917921997,1061.505917921997,1061.505917921997,1061.505917921997,1061.505917921997,1061.505917921997,1061.505917921997,1061.505917921997,1061.505917921997,l,6.682108025008347,1,1076,2,1068.2134972700005,1069.7147214800061,,,40673,2022-10-26_14h41.08.712,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10340526239601,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,8,44,11,,,,,,,,1070.2154900919995,1070.2154900919995,1070.2154900919995,1070.2154900919995,1070.2154900919995,1070.2154900919995,1070.2154900919995,1070.2154900919995,1070.2154900919995,1070.2154900919995,a,2.0115828980051447,10,1086,2,1072.2511484220013,1073.7525260520051,,,40673,2022-10-26_14h41.08.712,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10340526239601,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,9,45,0,,,,,,,,1074.253161569999,1074.253161569999,1074.253161569999,1074.253161569999,1074.253161569999,1074.253161569999,1074.253161569999,1074.253161569999,1074.253161569999,1074.253161569999,l,0.5582867549965158,10,1096,2,1074.8372597800044,1076.338760537008,,,40673,2022-10-26_14h41.08.712,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10340526239601,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,10,46,8,,,,,,,,1076.8394911869982,1076.8394911869982,1076.8394911869982,1076.8394911869982,1076.8394911869982,1076.8394911869982,1076.8394911869982,1076.8394911869982,1076.8394911869982,1076.8394911869982,l,0.6355307769990759,10,1106,2,1077.506988121997,1079.008442307997,,,40673,2022-10-26_14h41.08.712,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10340526239601,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,3,11,47,3,,,,,,,,1079.5090002170036,1079.5090002170036,1079.5090002170036,1079.5090002170036,1079.5090002170036,1079.5090002170036,1079.5090002170036,1079.5090002170036,1079.5090002170036,1079.5090002170036,a,1.4701280449953629,10,1116,2,1081.0104799490073,1082.5124587979954,,,40673,2022-10-26_14h41.08.712,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.10340526239601,
