LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,top_target_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,target_resp_prac2.keys,target_resp_prac2.rt,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,3,11,47,10,,,,,,,,,,,,,,,,,,,,227.05482727009803,227.05482727009803,227.05482727009803,227.05482727009803,227.05482727009803,227.05482727009803,227.05482727009803,227.05482727009803,227.05482727009803,227.05482727009803,a,0.3527902979403734,1,273,0,227.4383475750219,228.93880191119388,228.93880191119388,229.4455847570207,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,233.83630995219573,233.83630995219573,233.83630995219573,233.83630995219573,233.83630995219573,233.83630995219573,233.83630995219573,233.83630995219573,233.83630995219573,233.83630995219573,l,0.9851352998521179,1,274,1,234.84240181720816,,236.34526558220387,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,0,1,1,9,,,,,,,,,,,,,,,,,,,,236.84534566104412,236.84534566104412,236.84534566104412,236.84534566104412,236.84534566104412,236.84534566104412,236.84534566104412,236.84534566104412,236.84534566104412,236.84534566104412,a,0.4513693838380277,10,284,1,237.32890402409248,238.82944070501253,238.82944070501253,239.32975994003937,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,0,2,2,10,,,,,,,,,,,,,,,,,,,,239.32975994003937,239.32975994003937,239.32975994003937,239.32975994003937,239.32975994003937,239.32975994003937,239.32975994003937,239.32975994003937,239.32975994003937,239.32975994003937,a,0.520639520836994,10,294,1,239.8797203951981,,241.38204088504426,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,241.8823337291833,241.8823337291833,241.8823337291833,241.8823337291833,241.8823337291833,241.8823337291833,241.8823337291833,241.8823337291833,241.8823337291833,241.8823337291833,a,0.39891696674749255,10,304,1,242.29903871100396,243.799754466163,243.799754466163,244.29990777000785,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,0,4,4,1,,,,,,,,,,,,,,,,,,,,244.29990777000785,244.29990777000785,244.29990777000785,244.29990777000785,244.29990777000785,244.29990777000785,244.29990777000785,244.29990777000785,244.29990777000785,244.29990777000785,l,0.6028328838292509,10,314,1,244.93308707210235,,246.43580863019451,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,0,5,5,7,,,,,,,,,,,,,,,,,,,,246.93596431519836,246.93596431519836,246.93596431519836,246.93596431519836,246.93596431519836,246.93596431519836,246.93596431519836,246.93596431519836,246.93596431519836,246.93596431519836,a,0.33983279298990965,10,324,1,247.30291467811912,248.80320090707392,248.80320090707392,249.3033681421075,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,0,6,6,3,,,,,,,,,,,,,,,,,,,,249.3033681421075,249.3033681421075,249.3033681421075,249.3033681421075,249.3033681421075,249.3033681421075,249.3033681421075,249.3033681421075,249.3033681421075,249.3033681421075,a,0.40297993598505855,1,325,1,249.73796272301115,,251.23928391304798,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,0,7,7,5,,,,,,,,,,,,,,,,,,,,251.73948133620434,251.73948133620434,251.73948133620434,251.73948133620434,251.73948133620434,251.73948133620434,251.73948133620434,251.73948133620434,251.73948133620434,251.73948133620434,l,0.3182170856744051,10,335,1,252.08970480412245,253.59016773710027,253.59016773710027,254.09034223714843,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,0,8,8,11,,,,,,,,,,,,,,,,,,,,254.09034223714843,254.09034223714843,254.09034223714843,254.09034223714843,254.09034223714843,254.09034223714843,254.09034223714843,254.09034223714843,254.09034223714843,254.09034223714843,l,0.3069541146978736,10,345,1,254.4234403911978,,255.92617795220576,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,0,9,9,2,,,,,,,,,,,,,,,,,,,,256.4262396930717,256.4262396930717,256.4262396930717,256.4262396930717,256.4262396930717,256.4262396930717,256.4262396930717,256.4262396930717,256.4262396930717,256.4262396930717,a,0.33372886083088815,10,355,1,256.77640248904936,258.27714777807705,258.27714777807705,258.7771412790753,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,0,10,10,6,,,,,,,,,,,,,,,,,,,,258.7771412790753,258.7771412790753,258.7771412790753,258.7771412790753,258.7771412790753,258.7771412790753,258.7771412790753,258.7771412790753,258.7771412790753,258.7771412790753,l,0.4362223739735782,10,365,1,259.24409973504953,,260.7466143621132,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,0,11,11,4,,,,,,,,,,,,,,,,,,,,261.2464593881741,261.2464593881741,261.2464593881741,261.2464593881741,261.2464593881741,261.2464593881741,261.2464593881741,261.2464593881741,261.2464593881741,261.2464593881741,a,0.4194204069208354,1,366,1,261.6978702771012,263.1973665850237,263.1973665850237,263.69744433206506,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,1,0,12,1,,,,,,,,,,,,,,,,,,,,263.69744433206506,263.69744433206506,263.69744433206506,263.69744433206506,263.69744433206506,263.69744433206506,263.69744433206506,263.69744433206506,263.69744433206506,263.69744433206506,a,0.30790741578675807,1,367,1,264.0308906210121,,265.53357346518897,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,1,1,13,10,,,,,,,,,,,,,,,,,,,,266.0334083971102,266.0334083971102,266.0334083971102,266.0334083971102,266.0334083971102,266.0334083971102,266.0334083971102,266.0334083971102,266.0334083971102,266.0334083971102,l,0.3244672487489879,10,377,1,266.38439362705685,267.8841425331775,267.8841425331775,268.3842823621817,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,1,2,14,7,,,,,,,,,,,,,,,,,,,,268.3842823621817,268.3842823621817,268.3842823621817,268.3842823621817,268.3842823621817,268.3842823621817,268.3842823621817,268.3842823621817,268.3842823621817,268.3842823621817,a,0.45941892289556563,10,387,1,268.8678440360818,270.36833415413275,270.36833415413275,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,1,3,15,3,,,,,,,,,,,,,,,,,,,,270.87029588920996,270.87029588920996,270.87029588920996,270.87029588920996,270.87029588920996,270.87029588920996,270.87029588920996,270.87029588920996,270.87029588920996,270.87029588920996,l,0.9777373129036278,1,388,1,271.8717781531159,273.37126508005895,273.37126508005895,273.87161386106163,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,1,4,16,11,,,,,,,,,,,,,,,,,,,,273.87161386106163,273.87161386106163,273.87161386106163,273.87161386106163,273.87161386106163,273.87161386106163,273.87161386106163,273.87161386106163,273.87161386106163,273.87161386106163,l,0.6423260679002851,1,389,1,274.53824437316507,,276.04079338000156,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,1,5,17,6,,,,,,,,,,,,,,,,,,,,276.54092504712753,276.54092504712753,276.54092504712753,276.54092504712753,276.54092504712753,276.54092504712753,276.54092504712753,276.54092504712753,276.54092504712753,276.54092504712753,a,0.3350159137044102,1,390,1,276.90799472108483,278.4083314011805,278.4083314011805,278.9085461681243,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,1,6,18,0,,,,,,,,,,,,,,,,,,,,278.9085461681243,278.9085461681243,278.9085461681243,278.9085461681243,278.9085461681243,278.9085461681243,278.9085461681243,278.9085461681243,278.9085461681243,278.9085461681243,l,0.341342810774222,1,391,1,279.2751353960484,,280.7778605960775,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,1,7,19,5,,,,,,,,,,,,,,,,,,,,281.27788655506447,281.27788655506447,281.27788655506447,281.27788655506447,281.27788655506447,281.27788655506447,281.27788655506447,281.27788655506447,281.27788655506447,281.27788655506447,a,0.222105658845976,1,392,1,281.52781394915655,283.02860525716096,283.02860525716096,283.52872977009974,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,1,8,20,4,,,,,,,,,,,,,,,,,,,,283.52872977009974,283.52872977009974,283.52872977009974,283.52872977009974,283.52872977009974,283.52872977009974,283.52872977009974,283.52872977009974,283.52872977009974,283.52872977009974,l,0.2551277137827128,1,393,1,283.81214190111496,285.31250926316716,285.31250926316716,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,1,9,21,9,,,,,,,,,,,,,,,,,,,,285.81472027208656,285.81472027208656,285.81472027208656,285.81472027208656,285.81472027208656,285.81472027208656,285.81472027208656,285.81472027208656,285.81472027208656,285.81472027208656,l,0.275397720746696,10,403,1,286.1155264871195,287.61526742810383,287.61526742810383,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,1,10,22,8,,,,,,,,,,,,,,,,,,,,288.11563510401174,288.11563510401174,288.11563510401174,288.11563510401174,288.11563510401174,288.11563510401174,288.11563510401174,288.11563510401174,288.11563510401174,288.11563510401174,l,0.43834754591807723,1,404,1,288.5831243030261,290.08279120200314,290.08279120200314,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,1,11,23,2,,,,,,,,,,,,,,,,,,,,290.58484199410304,290.58484199410304,290.58484199410304,290.58484199410304,290.58484199410304,290.58484199410304,290.58484199410304,290.58484199410304,290.58484199410304,290.58484199410304,a,0.29888130887411535,1,405,1,290.9016244811937,,292.4022440582048,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,2,0,24,9,,,,,,,,,,,,,,,,,,,,292.90254344814457,292.90254344814457,292.90254344814457,292.90254344814457,292.90254344814457,292.90254344814457,292.90254344814457,292.90254344814457,292.90254344814457,292.90254344814457,l,0.5795852539595217,10,415,1,293.50370148499496,295.00318429013714,295.00318429013714,295.50108871003613,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,2,1,25,1,,,,,,,,,,,,,,,,,,,,295.50108871003613,295.50108871003613,295.50108871003613,295.50108871003613,295.50108871003613,295.50108871003613,295.50108871003613,295.50108871003613,295.50108871003613,295.50108871003613,l,0.34371660090982914,1,416,1,295.87279117805883,297.37257617199793,297.37257617199793,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,2,2,26,5,,,,,,,,,,,,,,,,,,,,297.87276645819657,297.87276645819657,297.87276645819657,297.87276645819657,297.87276645819657,297.87276645819657,297.87276645819657,297.87276645819657,297.87276645819657,297.87276645819657,a,0.3345454949885607,10,426,1,298.2394942541141,299.74007371417247,299.74007371417247,300.2402023721952,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,2,3,27,11,,,,,,,,,,,,,,,,,,,,300.2402023721952,300.2402023721952,300.2402023721952,300.2402023721952,300.2402023721952,300.2402023721952,300.2402023721952,300.2402023721952,300.2402023721952,300.2402023721952,l,0.41957205487415195,1,427,1,300.6921725110151,302.19275797507726,302.19275797507726,302.6929539251141,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,2,4,28,6,,,,,,,,,,,,,,,,,,,,302.6929539251141,302.6929539251141,302.6929539251141,302.6929539251141,302.6929539251141,302.6929539251141,302.6929539251141,302.6929539251141,302.6929539251141,302.6929539251141,a,0.36310677300207317,1,428,1,303.0765628081281,304.5770699111745,304.5770699111745,305.0773034160957,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,2,5,29,2,,,,,,,,,,,,,,,,,,,,305.0773034160957,305.0773034160957,305.0773034160957,305.0773034160957,305.0773034160957,305.0773034160957,305.0773034160957,305.0773034160957,305.0773034160957,305.0773034160957,l,0.3864086086396128,10,438,1,305.49495781119913,,306.99633525009267,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,2,6,30,0,,,,,,,,,,,,,,,,,,,,307.49648004421033,307.49648004421033,307.49648004421033,307.49648004421033,307.49648004421033,307.49648004421033,307.49648004421033,307.49648004421033,307.49648004421033,307.49648004421033,l,0.5668594457674772,10,448,1,308.0801057461649,309.58073441521265,309.58073441521265,310.08078829501756,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,2,7,31,8,,,,,,,,,,,,,,,,,,,,310.08078829501756,310.08078829501756,310.08078829501756,310.08078829501756,310.08078829501756,310.08078829501756,310.08078829501756,310.08078829501756,310.08078829501756,310.08078829501756,l,0.5582062897738069,10,458,1,310.6660925440956,312.16689374204725,312.16689374204725,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,2,8,32,7,,,,,,,,,,,,,,,,,,,,312.6669695950113,312.6669695950113,312.6669695950113,312.6669695950113,312.6669695950113,312.6669695950113,312.6669695950113,312.6669695950113,312.6669695950113,312.6669695950113,l,0.42540051974356174,1,459,1,313.11876849015243,,314.6343846102245,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,2,9,33,4,,,,,,,,,,,,,,,,,,,,315.13432657904923,315.13432657904923,315.13432657904923,315.13432657904923,315.13432657904923,315.13432657904923,315.13432657904923,315.13432657904923,315.13432657904923,315.13432657904923,l,0.09491130174137652,1,460,1,315.2509603460785,,316.75353236100636,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,2,10,34,3,,,,,,,,,,,,,,,,,,,,317.25385001604445,317.25385001604445,317.25385001604445,317.25385001604445,317.25385001604445,317.25385001604445,317.25385001604445,317.25385001604445,317.25385001604445,317.25385001604445,l,0.48478717380203307,10,470,1,317.7705910850782,319.27095247106627,319.27095247106627,319.7711716890335,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,2,11,35,10,,,,,,,,,,,,,,,,,,,,319.7711716890335,319.7711716890335,319.7711716890335,319.7711716890335,319.7711716890335,319.7711716890335,319.7711716890335,319.7711716890335,319.7711716890335,319.7711716890335,a,0.3640059446915984,10,480,1,320.1547447661869,,321.6570290911477,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,1,0,0,0,0,0,1,circle,star,1,0,1,0,3,0,36,5,,,,,,,,,,,,,,,,,,,,322.1574953380041,322.1574953380041,322.1574953380041,322.1574953380041,322.1574953380041,322.1574953380041,322.1574953380041,322.1574953380041,322.1574953380041,322.1574953380041,a,0.025280741741880774,1,481,1,322.20851249201223,323.7076320121996,323.7076320121996,324.20812995219603,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,0,1,0,1,0,0,star ,circle,1,0,1,0,3,1,37,10,,,,,,,,,,,,,,,,,,,,324.20812995219603,324.20812995219603,324.20812995219603,324.20812995219603,324.20812995219603,324.20812995219603,324.20812995219603,324.20812995219603,324.20812995219603,324.20812995219603,l,0.48256320389918983,1,482,1,324.7081299680285,,326.2105124911759,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,3,2,38,4,,,,,,,,,,,,,,,,,,,,326.71082500205375,326.71082500205375,326.71082500205375,326.71082500205375,326.71082500205375,326.71082500205375,326.71082500205375,326.71082500205375,326.71082500205375,326.71082500205375,a,0.028558590915054083,10,492,1,326.76221738313325,328.26124508911744,328.26124508911744,328.7615675961133,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
1,0,0,0,0,0,0,1,triangle,star,1,0,1,0,3,3,39,2,,,,,,,,,,,,,,,,,,,,328.7615675961133,328.7615675961133,328.7615675961133,328.7615675961133,328.7615675961133,328.7615675961133,328.7615675961133,328.7615675961133,328.7615675961133,328.7615675961133,a,0.27320106187835336,10,502,1,329.0616264641285,,330.56394531112164,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,1,0,1,0,0,0,hexagon,triangle,1,0,1,0,3,4,40,6,,,,,,,,,,,,,,,,,,,,331.06417652918026,331.06417652918026,331.06417652918026,331.06417652918026,331.06417652918026,331.06417652918026,331.06417652918026,331.06417652918026,331.06417652918026,331.06417652918026,l,0.3886967918369919,10,512,1,331.48096762713976,332.9815989700146,332.9815989700146,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,1,0,0,1,0,0,hexagon,circle,1,0,1,0,3,5,41,7,,,,,,,,,,,,,,,,,,,,333.4817358942237,333.4817358942237,333.4817358942237,333.4817358942237,333.4817358942237,333.4817358942237,333.4817358942237,333.4817358942237,333.4817358942237,333.4817358942237,l,0.5246232359204441,1,513,1,334.0328842990566,335.5304562160745,335.5304562160745,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
1,0,0,0,0,1,0,0,triangle,circle,1,0,1,0,3,6,42,0,,,,,,,,,,,,,,,,,,,,336.03455710201524,336.03455710201524,336.03455710201524,336.03455710201524,336.03455710201524,336.03455710201524,336.03455710201524,336.03455710201524,336.03455710201524,336.03455710201524,l,0.8855598580557853,1,514,1,336.95166522520594,338.4519825130701,338.4519825130701,338.95219163922593,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,3,7,43,9,,,,,,,,,,,,,,,,,,,,338.95219163922593,338.95219163922593,338.95219163922593,338.95219163922593,338.95219163922593,338.95219163922593,338.95219163922593,338.95219163922593,338.95219163922593,338.95219163922593,a,0.31935621285811067,1,515,1,339.302103736205,,340.80485995602794,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,3,8,44,8,,,,,,,,,,,,,,,,,,,,341.3048046731856,341.3048046731856,341.3048046731856,341.3048046731856,341.3048046731856,341.3048046731856,341.3048046731856,341.3048046731856,341.3048046731856,341.3048046731856,l,0.33001300296746194,10,525,1,341.6564847182017,343.1555594562087,343.1555594562087,343.6556595591828,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,3,9,45,3,,,,,,,,,,,,,,,,,,,,343.6556595591828,343.6556595591828,343.6556595591828,343.6556595591828,343.6556595591828,343.6556595591828,343.6556595591828,343.6556595591828,343.6556595591828,343.6556595591828,a,0.4207352106459439,1,526,1,344.106982531026,,345.6080684030894,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
0,0,0,1,0,0,1,0,star,hexagon,1,0,1,0,3,10,46,11,,,,,,,,,,,,,,,,,,,,346.1083845652174,346.1083845652174,346.1083845652174,346.1083845652174,346.1083845652174,346.1083845652174,346.1083845652174,346.1083845652174,346.1083845652174,346.1083845652174,l,0.3757368717342615,10,536,1,346.50990177411586,348.0092058070004,348.0092058070004,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
1,0,0,0,0,0,1,0,triangle,hexagon,1,0,1,0,3,11,47,1,,,,,,,,,,,,,,,,,,,,348.5092296882067,348.5092296882067,348.5092296882067,348.5092296882067,348.5092296882067,348.5092296882067,348.5092296882067,348.5092296882067,348.5092296882067,348.5092296882067,a,0.3703747058752924,1,537,1,348.91057976707816,350.4100369941443,350.4100369941443,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,354.0243196170777,354.0243196170777,354.0243196170777,354.0243196170777,354.0243196170777,354.0243196170777,354.0243196170777,354.0243196170777,354.0243196170777,354.0243196170777,l,1.009818485705182,10,547,2,355.06505950400606,,356.56582336407155,,,,,,,,,,,,,,,,,,,,,,,,,,40408,2022-11-16_10h16.13.931,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01775918754871,
