LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,prac_fback_text.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,311.1591957830824,space,17.258227292913944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,0,1,1,0,0,0,star,triangle,1,0,1,0,3,10,46,9,,,,,,,,,,,,653.8204404590651,653.8204404590651,653.8204404590651,653.8204404590651,653.8204404590651,653.8204404590651,653.8204404590651,653.8204404590651,653.8204404590651,653.8204404590651,a,1.567403009859845,1,626,1,655.4062222519424,656.9071614900604,656.9071614900604,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,1,0,0,0,0,1,0,circle,hexagon,1,0,1,0,3,11,47,4,,,,,,,,,,,,657.4078090251423,657.4078090251423,657.4078090251423,657.4078090251423,657.4078090251423,657.4078090251423,657.4078090251423,657.4078090251423,657.4078090251423,657.4078090251423,a,1.7596181859262288,10,636,1,659.2099875130225,,660.7112929590512,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,0,0,0,3,,,,,,,,,,,,671.523429577006,671.523429577006,671.523429577006,671.523429577006,671.523429577006,671.523429577006,671.523429577006,671.523429577006,671.523429577006,671.523429577006,a,6.107366380048916,10,646,2,677.663551797159,,679.1650727279484,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,0,1,1,9,,,,,,,,,,,,679.6656594481319,679.6656594481319,679.6656594481319,679.6656594481319,679.6656594481319,679.6656594481319,679.6656594481319,679.6656594481319,679.6656594481319,679.6656594481319,l,0.4737455639988184,10,656,2,680.1660379171371,,681.6678715529852,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,0,2,2,7,,,,,,,,,,,,682.168382212054,682.168382212054,682.168382212054,682.168382212054,682.168382212054,682.168382212054,682.168382212054,682.168382212054,682.168382212054,682.168382212054,l,0.7032530978322029,10,666,2,682.9025626480579,684.4042283350136,684.4042283350136,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,0,3,3,8,,,,,,,,,,,,684.9047256149352,684.9047256149352,684.9047256149352,684.9047256149352,684.9047256149352,684.9047256149352,684.9047256149352,684.9047256149352,684.9047256149352,684.9047256149352,a,1.0520660148467869,10,676,2,685.9894230831414,,687.4908689369913,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,0,4,4,2,,,,,,,,,,,,687.9914478270803,687.9914478270803,687.9914478270803,687.9914478270803,687.9914478270803,687.9914478270803,687.9914478270803,687.9914478270803,687.9914478270803,687.9914478270803,a,0.6856726238038391,10,686,2,688.7088021589443,,690.2107729800045,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,0,5,5,11,,,,,,,,,,,,690.7111634069588,690.7111634069588,690.7111634069588,690.7111634069588,690.7111634069588,690.7111634069588,690.7111634069588,690.7111634069588,690.7111634069588,690.7111634069588,l,0.634896008996293,1,687,2,691.3785059100483,,692.880078978138,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,0,6,6,10,,,,,,,,,,,,693.3806481650099,693.3806481650099,693.3806481650099,693.3806481650099,693.3806481650099,693.3806481650099,693.3806481650099,693.3806481650099,693.3806481650099,693.3806481650099,l,0.47225151490420103,10,697,2,693.8979783931281,,695.3830122130457,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,0,7,7,0,,,,,,,,,,,,695.8833443950862,695.8833443950862,695.8833443950862,695.8833443950862,695.8833443950862,695.8833443950862,695.8833443950862,695.8833443950862,695.8833443950862,695.8833443950862,l,0.8953285519964993,10,707,2,696.8012825420592,,698.3029421980027,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,0,8,8,4,,,,,,,,,,,,698.80355616007,698.80355616007,698.80355616007,698.80355616007,698.80355616007,698.80355616007,698.80355616007,698.80355616007,698.80355616007,698.80355616007,a,1.4855353529565036,10,717,2,700.321584027959,,701.8233729391359,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,0,9,9,5,,,,,,,,,,,,702.3240222069435,702.3240222069435,702.3240222069435,702.3240222069435,702.3240222069435,702.3240222069435,702.3240222069435,702.3240222069435,702.3240222069435,702.3240222069435,a,0.4847108058165759,10,727,2,702.8412512789946,,704.3428595040459,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,0,10,10,6,,,,,,,,,,,,704.8436410331633,704.8436410331633,704.8436410331633,704.8436410331633,704.8436410331633,704.8436410331633,704.8436410331633,704.8436410331633,704.8436410331633,704.8436410331633,l,1.0919409417547286,10,737,2,705.961267623119,,707.4631116720848,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,0,11,11,1,,,,,,,,,,,,707.9636034800205,707.9636034800205,707.9636034800205,707.9636034800205,707.9636034800205,707.9636034800205,707.9636034800205,707.9636034800205,707.9636034800205,707.9636034800205,a,0.9422954528126866,10,747,2,708.9324129871093,,710.432797587011,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,1,0,12,3,,,,,,,,,,,,710.9333770149387,710.9333770149387,710.9333770149387,710.9333770149387,710.9333770149387,710.9333770149387,710.9333770149387,710.9333770149387,710.9333770149387,710.9333770149387,l,0.3913099397905171,10,757,2,711.3505905640777,,712.8522760891356,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,1,1,13,2,,,,,,,,,,,,713.3528015920892,713.3528015920892,713.3528015920892,713.3528015920892,713.3528015920892,713.3528015920892,713.3528015920892,713.3528015920892,713.3528015920892,713.3528015920892,a,0.6394032777752727,10,767,2,714.0201205019839,,715.5219308380038,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,1,2,14,10,,,,,,,,,,,,716.0224753580987,716.0224753580987,716.0224753580987,716.0224753580987,716.0224753580987,716.0224753580987,716.0224753580987,716.0224753580987,716.0224753580987,716.0224753580987,l,0.5345891248434782,10,777,2,716.58962660213,,718.0912134831306,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,1,3,15,8,,,,,,,,,,,,718.5919921379536,718.5919921379536,718.5919921379536,718.5919921379536,718.5919921379536,718.5919921379536,718.5919921379536,718.5919921379536,718.5919921379536,718.5919921379536,a,1.6438664668239653,1,778,2,720.260216783965,,721.7618339350447,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,1,4,16,0,,,,,,,,,,,,722.2626774541568,722.2626774541568,722.2626774541568,722.2626774541568,722.2626774541568,722.2626774541568,722.2626774541568,722.2626774541568,722.2626774541568,722.2626774541568,a,1.574016174999997,10,788,2,723.8644352171104,,725.3659545250703,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,1,5,17,9,,,,,,,,,,,,725.8663546021562,725.8663546021562,725.8663546021562,725.8663546021562,725.8663546021562,725.8663546021562,725.8663546021562,725.8663546021562,725.8663546021562,725.8663546021562,l,0.997012126725167,10,798,2,726.8842373730149,,728.3859164619353,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,1,6,18,6,,,,,,,,,,,,728.8864214001223,728.8864214001223,728.8864214001223,728.8864214001223,728.8864214001223,728.8864214001223,728.8864214001223,728.8864214001223,728.8864214001223,728.8864214001223,l,0.7895532017573714,10,808,2,729.704073210014,,731.2059328029864,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,1,7,19,11,,,,,,,,,,,,731.7063322139438,731.7063322139438,731.7063322139438,731.7063322139438,731.7063322139438,731.7063322139438,731.7063322139438,731.7063322139438,731.7063322139438,731.7063322139438,l,0.6123994358349591,1,809,2,732.3404601570219,,733.8420295200776,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,1,8,20,7,,,,,,,,,,,,734.3428391769994,734.3428391769994,734.3428391769994,734.3428391769994,734.3428391769994,734.3428391769994,734.3428391769994,734.3428391769994,734.3428391769994,734.3428391769994,l,0.9919371218420565,1,810,2,735.3618731750175,,736.8619310529903,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,1,9,21,5,,,,,,,,,,,,737.3625610540621,737.3625610540621,737.3625610540621,737.3625610540621,737.3625610540621,737.3625610540621,737.3625610540621,737.3625610540621,737.3625610540621,737.3625610540621,a,0.6514135049656034,10,820,2,738.0468818820082,,739.548444458982,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,1,10,22,1,,,,,,,,,,,,740.0487644150853,740.0487644150853,740.0487644150853,740.0487644150853,740.0487644150853,740.0487644150853,740.0487644150853,740.0487644150853,740.0487644150853,740.0487644150853,a,0.9350832840427756,10,830,2,741.0164581690915,,742.5183480370324,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,1,11,23,4,,,,,,,,,,,,743.0187806140166,743.0187806140166,743.0187806140166,743.0187806140166,743.0187806140166,743.0187806140166,743.0187806140166,743.0187806140166,743.0187806140166,743.0187806140166,l,1.3953658158425242,1,831,2,744.4369980990887,,745.9388067950495,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,0,24,3,,,,,,,,,,,,746.439203612972,746.439203612972,746.439203612972,746.439203612972,746.439203612972,746.439203612972,746.439203612972,746.439203612972,746.439203612972,746.439203612972,l,0.9685488669201732,10,841,2,747.4571730880998,,748.9586798851378,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,1,25,2,,,,,,,,,,,,749.4593829840887,749.4593829840887,749.4593829840887,749.4593829840887,749.4593829840887,749.4593829840887,749.4593829840887,749.4593829840887,749.4593829840887,749.4593829840887,a,0.9281186100561172,10,851,2,750.4101954901125,,751.9119696679991,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,2,26,8,,,,,,,,,,,,752.4126494289376,752.4126494289376,752.4126494289376,752.4126494289376,752.4126494289376,752.4126494289376,752.4126494289376,752.4126494289376,752.4126494289376,752.4126494289376,l,0.7881436448078603,1,852,2,753.2467909180559,,754.7486660371069,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,3,27,9,,,,,,,,,,,,755.2491614380851,755.2491614380851,755.2491614380851,755.2491614380851,755.2491614380851,755.2491614380851,755.2491614380851,755.2491614380851,755.2491614380851,755.2491614380851,l,0.5408008620142937,1,853,2,755.8178992201574,,757.317909988109,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,4,28,7,,,,,,,,,,,,757.8185582030565,757.8185582030565,757.8185582030565,757.8185582030565,757.8185582030565,757.8185582030565,757.8185582030565,757.8185582030565,757.8185582030565,757.8185582030565,l,1.4802674839738756,10,863,2,759.3202604290564,,760.8216944769956,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,5,29,10,,,,,,,,,,,,761.3223212820012,761.3223212820012,761.3223212820012,761.3223212820012,761.3223212820012,761.3223212820012,761.3223212820012,761.3223212820012,761.3223212820012,761.3223212820012,l,0.9585631398949772,10,873,2,762.3063721619546,,763.808360675117,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,6,30,4,,,,,,,,,,,,764.3090642390307,764.3090642390307,764.3090642390307,764.3090642390307,764.3090642390307,764.3090642390307,764.3090642390307,764.3090642390307,764.3090642390307,764.3090642390307,a,0.5584822159726173,10,883,2,764.8927908630576,,766.3946585841477,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,7,31,5,,,,,,,,,,,,766.8950720990542,766.8950720990542,766.8950720990542,766.8950720990542,766.8950720990542,766.8950720990542,766.8950720990542,766.8950720990542,766.8950720990542,766.8950720990542,a,0.5935982838273048,10,893,2,767.5122659320477,,769.0140527579933,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,8,32,0,,,,,,,,,,,,769.5149008149747,769.5149008149747,769.5149008149747,769.5149008149747,769.5149008149747,769.5149008149747,769.5149008149747,769.5149008149747,769.5149008149747,769.5149008149747,a,1.2254330469295382,10,903,2,770.7662881191354,772.2676421499345,772.2676421499345,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,9,33,6,,,,,,,,,,,,772.7683405431453,772.7683405431453,772.7683405431453,772.7683405431453,772.7683405431453,772.7683405431453,772.7683405431453,772.7683405431453,772.7683405431453,772.7683405431453,l,1.0900561879388988,10,913,2,773.8860321450047,,775.3880626701284,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,10,34,11,,,,,,,,,,,,775.8882236790378,775.8882236790378,775.8882236790378,775.8882236790378,775.8882236790378,775.8882236790378,775.8882236790378,775.8882236790378,775.8882236790378,775.8882236790378,l,3.1444938769564033,1,914,2,779.0589272740763,,780.5602181139402,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,11,35,1,,,,,,,,,,,,781.060930327978,781.060930327978,781.060930327978,781.060930327978,781.060930327978,781.060930327978,781.060930327978,781.060930327978,781.060930327978,781.060930327978,a,0.6175080097746104,10,924,2,781.7284139499534,,783.2300342740491,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,3,0,36,10,,,,,,,,,,,,783.7305458451156,783.7305458451156,783.7305458451156,783.7305458451156,783.7305458451156,783.7305458451156,783.7305458451156,783.7305458451156,783.7305458451156,783.7305458451156,a,0.9382708929479122,10,934,2,784.6981359489728,786.1996317340527,786.1996317340527,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,3,1,37,7,,,,,,,,,,,,786.6998401079327,786.6998401079327,786.6998401079327,786.6998401079327,786.6998401079327,786.6998401079327,786.6998401079327,786.6998401079327,786.6998401079327,786.6998401079327,a,0.6247896198183298,1,935,2,787.3672834420577,,788.8527844920754,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,2,38,11,,,,,,,,,,,,789.3532270740252,789.3532270740252,789.3532270740252,789.3532270740252,789.3532270740252,789.3532270740252,789.3532270740252,789.3532270740252,789.3532270740252,789.3532270740252,a,0.6847590189427137,10,945,2,790.0875002969988,,791.5889864650089,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,3,39,8,,,,,,,,,,,,792.0896974271163,792.0896974271163,792.0896974271163,792.0896974271163,792.0896974271163,792.0896974271163,792.0896974271163,792.0896974271163,792.0896974271163,792.0896974271163,a,1.3440340850502253,1,946,2,793.4744752231054,,794.959611261962,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,3,4,40,9,,,,,,,,,,,,795.4601365551353,795.4601365551353,795.4601365551353,795.4601365551353,795.4601365551353,795.4601365551353,795.4601365551353,795.4601365551353,795.4601365551353,795.4601365551353,l,0.6851862298790365,10,956,2,796.1942036149558,797.6960751640145,797.6960751640145,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,5,41,2,,,,,,,,,,,,798.1962523150723,798.1962523150723,798.1962523150723,798.1962523150723,798.1962523150723,798.1962523150723,798.1962523150723,798.1962523150723,798.1962523150723,798.1962523150723,l,0.07469981489703059,1,957,2,798.296717182966,,799.7982275651302,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,3,6,42,3,,,,,,,,,,,,800.2986758050974,800.2986758050974,800.2986758050974,800.2986758050974,800.2986758050974,800.2986758050974,800.2986758050974,800.2986758050974,800.2986758050974,800.2986758050974,l,0.8757145397830755,1,958,2,801.1997945881449,,802.701392494142,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,7,43,4,,,,,,,,,,,,803.201838237932,803.201838237932,803.201838237932,803.201838237932,803.201838237932,803.201838237932,803.201838237932,803.201838237932,803.201838237932,803.201838237932,a,1.1018100047949702,10,968,2,804.3364284019917,,805.8380932500586,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,8,44,1,,,,,,,,,,,,806.3386304820888,806.3386304820888,806.3386304820888,806.3386304820888,806.3386304820888,806.3386304820888,806.3386304820888,806.3386304820888,806.3386304820888,806.3386304820888,a,0.5285529680550098,10,978,2,806.889131629141,,808.3908141041175,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,9,45,6,,,,,,,,,,,,808.8916340239812,808.8916340239812,808.8916340239812,808.8916340239812,808.8916340239812,808.8916340239812,808.8916340239812,808.8916340239812,808.8916340239812,808.8916340239812,l,0.48445761180482805,10,988,2,809.4088562789839,,810.9105123130139,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,10,46,0,,,,,,,,,,,,811.4112247680314,811.4112247680314,811.4112247680314,811.4112247680314,811.4112247680314,811.4112247680314,811.4112247680314,811.4112247680314,811.4112247680314,811.4112247680314,a,0.4180754548870027,10,998,2,811.8614437230863,,813.3632396371104,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,11,47,5,,,,,,,,,,,,813.8637197441421,813.8637197441421,813.8637197441421,813.8637197441421,813.8637197441421,813.8637197441421,813.8637197441421,813.8637197441421,813.8637197441421,813.8637197441421,a,0.4514480878133327,1,999,2,814.3475479939952,,815.8491903049871,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,853.2572099741083,,160,D,circle,0.0018941741436719894,848.5519284580369,850.0535594699904,850.0535594699904,850.0535594699904,0,0,d,1.681639829883352,0,851.7724276429508,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,860.2482938331086,860.7484506440815,181,S,hexagon,0.0011263061314821243,854.2416135079693,855.7433573079761,855.7433573079761,855.7433573079761,0,1,None,,0,858.7464865390211,858.7464865390211,858.7464865390211,858.7464865390211,858.7464865390211,860.2482938331086,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,865.3703601281159,,174,F,triangle,0.008111281087622046,861.2488852890674,862.7509950289968,862.7509950289968,862.7509950289968,1,1,f,1.0916566068772227,0,863.8856105201412,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,870.1255773389712,,139,W,star,0.001360089983791113,866.3554111081176,867.856589152012,867.856589152012,867.856589152012,1,0,d,0.7437929038424045,0,868.6241116370074,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,874.9644964730833,,167,U,hexagon,0.0012612789869308472,871.1101208999753,872.6119101271033,872.6119101271033,872.6119101271033,1,0,f,0.8264068090356886,0,873.4626462899614,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,879.9530978300609,,146,H,star,0.0010165469720959663,875.948877785122,877.4503769050352,877.4503769050352,877.4503769050352,1,0,d,0.9714438777882606,0,878.4515153190587,,,,,,85891,2022-11-11_15h01.07.648,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.74368475417396,
