participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,target_resp_prac2.rt,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.0936,1,429,2,0,5,5,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.3562,1,430,2,0,6,6,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.0824,10,440,2,0,7,7,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.1503,1,441,2,0,8,8,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.0006,10,451,2,0,9,9,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.0345,10,461,2,0,10,10,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.0418,10,471,2,0,11,11,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.1687,1,472,2,1,0,12,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.1979,1,473,2,1,1,13,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.1855,1,474,2,1,2,14,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.1654,10,484,2,1,3,15,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.1074,1,485,2,1,4,16,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.117,1,486,2,1,5,17,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.1014,1,487,2,1,6,18,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.0483,10,497,2,1,7,19,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.0076,1,498,2,1,8,20,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.0355,10,508,2,1,9,21,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.0004,10,518,2,1,10,22,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.1845,1,519,2,1,11,23,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.1044,1,520,2,2,0,24,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.0882,1,521,2,2,1,25,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.017,10,531,2,2,2,26,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.382,10,541,2,2,3,27,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.4893,1,542,2,2,4,28,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.4991,10,552,2,2,5,29,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,0.791,1,553,2,2,6,30,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,0.4081,1,554,2,2,7,31,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,1.1039,10,564,2,2,8,32,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,4.4023,10,574,2,2,9,33,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,a,5.8126,1,575,2,2,10,34,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,l,2.001,10,585,2,2,11,35,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,167,H,hexagon,0,0,d,2.5693,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,132,S,star,1,1,d,0.9867,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,146,F,triangle,1,0,d,0.6865,0,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,139,Y,circle,1,0,d,1.1289,0,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,181,U,hexagon,1,0,f,0.6624,0,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,160,D,star,1,0,f,1.286,0,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,174,W,triangle,1,0,f,0.8375,0,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,125,B,circle,1,0,d,0.5836,0,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,167,H,triangle,1,0,f,0.5994,0,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,132,S,hexagon,1,0,d,0.6712,0,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,132,S,circle,0,0,,,1,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,160,F,hexagon,1,1,,,1,,,,,,j,1,0,1,0,1,0.8121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,167,W,triangle,1,0,,,1,,,,,,k,2,0,2,0,1,0.6372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,125,U,star,1,0,,,1,,,,,,k,3,0,3,0,1,0.7734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,139,Y,circle,1,0,,,1,,,,,,k,4,0,4,0,1,1.0125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,174,B,hexagon,1,0,,,1,,,,,,j,5,0,5,0,1,0.5165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,181,H,triangle,0,0,,,1,,,,,,k,6,0,6,0,1,1.0164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,146,D,star,1,1,,,1,,,,,,j,7,0,7,0,1,0.7562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,132,S,triangle,0,0,,,1,,,,,,j,8,0,8,0,1,1.8988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,160,F,circle,0,1,,,1,,,,,,,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,160,H,star,1,1,,,2,,,,,,j,0,0,0,0,1,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,167,W,triangle,1,0,,,2,,,,,,k,1,0,1,0,1,0.6326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,181,D,hexagon,1,0,,,2,,,,,,j,2,0,2,0,1,0.6373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,125,S,circle,1,0,,,2,,,,,,k,3,0,3,0,1,0.8194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,139,U,star,1,0,,,2,,,,,,k,4,0,4,0,1,0.6963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,174,F,triangle,1,0,,,2,,,,,,j,5,0,5,0,1,1.0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,146,B,hexagon,1,0,,,2,,,,,,j,6,0,6,0,1,0.8642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,132,Y,circle,1,0,,,2,,,,,,k,7,0,7,0,1,0.7964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,160,H,hexagon,1,0,,,2,,,,,,j,8,0,8,0,1,1.2353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,167,W,triangle,1,0,,,2,,,,,,k,9,0,9,0,1,0.7478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,0,585,,,,,,,,,,,,,,,,,125,Y,hexagon,-1,0,,,3,,,,,,,,,,,,,-1,no_choice,NA,,vtsPrac,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,0,585,,,,,,,,,,,,,,,,,139,H,circle,1,0,,,3,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,1,0,1,0,1,0.6026,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,0,585,,,,,,,,,,,,,,,,,146,W,hexagon,0,0,,,3,,,,,,,,,,,,,switch,number,NA,f,vtsPrac,2,0,2,0,1,0.4459,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,0,585,,,,,,,,,,,,,,,,,167,B,circle,1,1,,,3,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,3,0,3,0,1,0.9383,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,0,585,,,,,,,,,,,,,,,,,125,Y,circle,1,0,,,3,,,,,,,,,,,,,switch,number,numSwt,d,vtsPrac,4,0,4,0,1,0.7137,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,0,585,,,,,,,,,,,,,,,,,139,H,hexagon,1,0,,,3,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,5,0,5,0,1,0.8807,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,0,585,,,,,,,,,,,,,,,,,146,W,circle,1,0,,,3,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,6,0,6,0,1,1.3977,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,0,585,,,,,,,,,,,,,,,,,167,B,triangle,1,0,,,3,,,,,,,,,,,,,switch,number,numSwt,f,vtsPrac,7,0,7,0,1,0.6377,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,0,585,,,,,,,,,,,,,,,,,139,U,star,1,0,,,3,,,,,,,,,,,,,switch,letter,lettSwt,k,vtsPrac,8,0,8,0,1,1.4643,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,0,585,,,,,,,,,,,,,,,,,160,D,hexagon,1,0,,,3,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,9,0,9,0,1,0.8382,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,0,585,,,,,,,,,,,,,,,,,181,W,star,1,0,,,3,,,,,,,,,,,,,switch,number,numSwt,f,vtsPrac,10,0,10,0,1,0.9471,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,0,585,,,,,,,,,,,,,,,,,167,Y,triangle,1,0,,,3,,,,,,,,,,,,,switch,letter,lettSwt,k,vtsPrac,11,0,11,0,1,1.749,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,0,585,,,,,,,,,,,,,,,,,139,S,hexagon,1,0,,,3,,,,,,,,,,,,,switch,number,numSwt,d,vtsPrac,12,0,12,0,1,0.7802,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,0,585,,,,,,,,,,,,,,,,,125,Y,star,1,0,,,3,,,,,,,,,,,,,repeat,number,numRpt,d,vtsPrac,13,0,13,0,1,0.7811,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,0,585,,,,,,,,,,,,,,,,,167,U,triangle,1,0,,,3,,,,,,,,,,,,,repeat,number,numRpt,f,vtsPrac,14,0,14,0,1,0.6546,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,0,585,,,,,,,,,,,,,,,,,146,F,star,1,0,,,3,,,,,,,,,,,,,repeat,number,numRpt,d,vtsPrac,15,0,15,0,1,0.9994,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,0,585,,,,,,,,,,,,,,,,,146,Y,circle,0,0,,,,,,,,,,,,,,,,repeat,number,NA,f,noRew,,,,,,0.6011,0,0,0,0,0,1,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,0,585,,,,,,,,,,,,,,,,,132,U,star,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,d,noRew,,,,,,1.2189,0,1,0,1,0,1,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,0,585,,,,,,,,,,,,,,,,,160,B,circle,0,0,,,,,,,,,,,,,,,,switch,letter,NA,k,noRew,,,,,,0.7938,0,2,0,2,0,1,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,0,585,,,,,,,,,,,,,,,,,174,D,star,1,1,,,,,,,,,,,,,,,,switch,number,numSwt,f,noRew,,,,,,0.9345,0,3,0,3,0,1,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,0,585,,,,,,,,,,,,,,,,,146,Y,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,noRew,,,,,,1.2018,0,4,0,4,0,1,,,,,,,,,,,,,,,,,
294196,2022-10-05_12h56.23.793,vts_reward_expectancy,2022.2.4,Win32,60.12867537,Chrome,1536,960,,,,,0,585,,,,,,,,,,,,,,,,,132,U,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,noRew,,,,,,0.7373,0,5,0,5,0,1,,,,,,,,,,,,,,,,,
