participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,target_resp_prac2.rt,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,a,0.6477,10,411,2,0,5,5,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,a,0.4163,10,421,2,0,6,6,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,l,1.1316,10,431,2,0,7,7,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,l,1.9848,10,441,2,0,8,8,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,a,0.9921,10,451,2,0,9,9,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,l,0.8353,1,452,2,0,10,10,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,l,1.5559,1,453,2,0,11,11,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,a,0.5377,1,454,2,1,0,12,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,a,0.5504,1,455,2,1,1,13,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,a,1.0311,1,456,2,1,2,14,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,a,0.8092,1,457,2,1,3,15,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,a,0.4834,10,467,2,1,4,16,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,l,0.9823,10,477,2,1,5,17,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,l,0.282,10,487,2,1,6,18,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,a,0.4861,10,497,2,1,7,19,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,l,0.333,1,498,2,1,8,20,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,a,0.5663,10,508,2,1,9,21,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,a,0.5995,1,509,2,1,10,22,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,l,0.5166,1,510,2,1,11,23,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,l,0.5054,10,520,2,2,0,24,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,l,0.5757,1,521,2,2,1,25,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,l,1.5836,10,531,2,2,2,26,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,a,1.0338,1,532,2,2,3,27,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,l,2.2749,1,533,2,2,4,28,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,a,1.0483,10,543,2,2,5,29,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,a,2.018,10,553,2,2,6,30,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,l,2.0691,10,563,2,2,7,31,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,a,1.7494,10,573,2,2,8,32,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,a,1.2419,10,583,2,2,9,33,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,a,2.1498,1,584,2,2,10,34,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,a,2.4798,1,585,2,2,11,35,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,U,181,circle,1,0,f,2.0903,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,F,174,triangle,1,0,d,1.4781,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,D,160,star,1,0,d,0.8252,0,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,Y,132,hexagon,1,0,f,0.8023,0,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,S,139,circle,1,0,f,0.9521,0,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,B,146,triangle,1,0,d,0.7018,0,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,H,125,star,0,0,,,0,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,W,167,hexagon,1,1,f,0.7856,0,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,U,181,star,1,0,f,0.677,0,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,F,174,hexagon,1,0,d,0.7234,0,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,W,160,triangle,0,0,,,1,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,U,181,circle,1,1,,,1,,,,,,k,1,0,1,0,1,1.3356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,D,125,hexagon,1,0,,,1,,,,,,j,2,0,2,0,1,0.6746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,B,174,star,1,0,,,1,,,,,,k,3,0,3,0,1,0.6285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,F,132,triangle,1,0,,,1,,,,,,j,4,0,4,0,1,0.5194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,S,139,circle,1,0,,,1,,,,,,j,5,0,5,0,1,0.6566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,Y,146,hexagon,1,0,,,1,,,,,,j,6,0,6,0,1,0.6694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,H,167,star,1,0,,,1,,,,,,k,7,0,7,0,1,0.6577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,W,160,star,1,0,,,1,,,,,,k,8,0,8,0,1,0.9535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,U,181,circle,1,0,,,1,,,,,,k,9,0,9,0,1,0.4983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,F,181,circle,1,0,,,2,,,,,,,,,,,,,-1,letter,NA,d,1.9968,vtsPrac,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,B,167,star,1,0,,,2,,,,,,,,,,,,,repeat,letter,lettRpt,d,1.4791,vtsPrac,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,D,125,circle,1,0,,,2,,,,,,,,,,,,,switch,number,numSwt,j,1.6845,vtsPrac,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,Y,132,star,1,0,,,2,,,,,,,,,,,,,repeat,number,numRpt,j,0.7496,vtsPrac,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,F,181,circle,1,0,,,2,,,,,,,,,,,,,switch,letter,lettSwt,d,0.96,vtsPrac,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,B,167,hexagon,1,0,,,2,,,,,,,,,,,,,switch,number,numSwt,k,0.5581,vtsPrac,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,D,125,star,1,0,,,2,,,,,,,,,,,,,switch,letter,lettSwt,d,0.6948,vtsPrac,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,Y,132,hexagon,1,0,,,2,,,,,,,,,,,,,switch,number,numSwt,j,0.7662,vtsPrac,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,S,132,star,1,0,,,2,,,,,,,,,,,,,repeat,number,numRpt,j,0.6065,vtsPrac,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,U,174,hexagon,1,0,,,2,,,,,,,,,,,,,switch,letter,lettSwt,f,0.6212,vtsPrac,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,F,125,hexagon,1,0,,,2,,,,,,,,,,,,,switch,number,numSwt,j,0.643,vtsPrac,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,Y,167,circle,1,0,,,2,,,,,,,,,,,,,switch,letter,lettSwt,f,0.6929,vtsPrac,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,H,160,hexagon,1,0,,,2,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.6449,vtsPrac,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,B,132,star,1,0,,,2,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.5692,vtsPrac,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,U,181,circle,1,0,,,2,,,,,,,,,,,,,switch,number,numSwt,k,0.5111,vtsPrac,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,Y,167,hexagon,1,0,,,2,,,,,,,,,,,,,switch,letter,lettSwt,f,0.5418,vtsPrac,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,W,146,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.8759,noRew,,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,F,167,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.6286,noRew,,,,,,0,1,0,1,0,1,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,B,160,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,0.551,noRew,,,,,,0,2,0,2,0,1,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,D,139,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,0.4937,noRew,,,,,,0,3,0,3,0,1,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,W,146,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.7139,noRew,,,,,,0,4,0,4,0,1,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,F,167,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,0.6267,noRew,,,,,,0,5,0,5,0,1,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,B,160,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,0.8447,noRew,,,,,,0,6,0,6,0,1,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,D,139,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,0.76,noRew,,,,,,0,7,0,7,0,1,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,W,160,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,f,0.545,noRew,,,,,,0,8,0,8,0,1,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,F,146,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.5104,noRew,,,,,,0,9,0,9,0,1,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,H,139,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,j,0.6602,noRew,,,,,,0,10,0,10,0,1,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,U,132,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,0.5111,noRew,,,,,,0,11,0,11,0,1,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,D,125,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,0.5852,noRew,,,,,,0,12,0,12,0,1,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,B,181,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,0.5958,noRew,,,,,,0,13,0,13,0,1,,,,,,,,,,,,,,,,,
292765,2022-09-28_18h00.02.799,vts_reward_expectancy,2022.2.4,Win32,59.56280898,Chrome,1366,768,,,,,0,585,,,,,,,,,,,,,,,,,H,174,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,0.579,noRew,,,,,,0,14,0,14,0,1,,,,,,,,,,,,,,,,,
