participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,target_resp_prac2.rt,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,Y,132,triangle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,j,0.943,vtsPrac,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,D,125,star,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,j,0.657,vtsPrac,17,0,17,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,W,167,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,1.647,vtsPrac,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,H,181,circle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,0.677,vtsPrac,19,0,19,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,U,167,triangle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,0.602,vtsPrac,20,0,20,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,Y,125,circle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,j,0.809,vtsPrac,21,0,21,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,F,181,circle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,0.725,vtsPrac,22,0,22,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,S,132,triangle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,j,0.863,vtsPrac,23,0,23,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,H,167,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,1.413,vtsPrac,24,0,24,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,D,132,star,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,j,0.913,vtsPrac,25,0,25,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,F,125,triangle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,j,0.747,vtsPrac,26,0,26,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,Y,174,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,0.728,vtsPrac,27,0,27,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,H,181,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,0.675,vtsPrac,28,0,28,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,U,174,triangle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,0.81,vtsPrac,29,0,29,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,Y,160,star,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,0.717,vtsPrac,30,0,30,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,F,139,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,j,1.577,vtsPrac,31,0,31,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,H,146,triangle,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,j,2.835,vtsPrac,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,Y,174,star,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,k,0.98,vtsPrac,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,D,160,triangle,0,0,,4,,,,,,,,,,,,,,switch,letter,NA,f,0.042,vtsPrac,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,F,139,star,1,1,,4,,,,,,,,,,,,,,switch,number,numSwt,j,0.794,vtsPrac,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,H,146,hexagon,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,j,0.893,vtsPrac,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,Y,174,triangle,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,k,1.483,vtsPrac,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,D,160,star,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,k,0.727,vtsPrac,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,F,139,hexagon,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,j,2.042,vtsPrac,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,Y,174,triangle,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,k,1.728,vtsPrac,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,F,146,circle,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,j,1.343,vtsPrac,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,S,167,triangle,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,k,1.244,vtsPrac,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,H,181,star,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,k,1.009,vtsPrac,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,U,174,circle,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,k,0.71,vtsPrac,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,S,167,triangle,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,k,0.979,vtsPrac,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,D,139,triangle,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,j,1.095,vtsPrac,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,H,160,circle,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,k,1.01,vtsPrac,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,Y,160,hexagon,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,k,1.596,vtsPrac,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,W,167,star,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,k,0.874,vtsPrac,17,0,17,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,U,125,star,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,j,0.694,vtsPrac,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,F,174,hexagon,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,k,0.926,vtsPrac,19,0,19,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,U,132,star,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,j,0.95,vtsPrac,20,0,20,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,D,181,triangle,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,k,0.908,vtsPrac,21,0,21,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,Y,167,star,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,k,0.757,vtsPrac,22,0,22,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,W,160,circle,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,k,1.743,vtsPrac,23,0,23,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,Y,181,triangle,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,k,0.993,vtsPrac,24,0,24,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,W,132,star,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,j,1.325,vtsPrac,25,0,25,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,U,174,triangle,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,k,1.398,vtsPrac,26,0,26,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,D,146,circle,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,j,1.861,vtsPrac,27,0,27,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,H,132,circle,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,j,1.38,vtsPrac,28,0,28,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,S,139,triangle,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,j,1.212,vtsPrac,29,0,29,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,W,125,hexagon,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,j,0.827,vtsPrac,30,0,30,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,B,167,triangle,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,k,0.766,vtsPrac,31,0,31,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,H,139,hexagon,-1,0,,5,,,,,,,,,,,,,,switch,no_choice,NA,,,vtsPrac,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,B,181,circle,1,0,,5,,,,,,,,,,,,,,switch,number,numSwt,k,2.217,vtsPrac,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,D,125,hexagon,1,0,,5,,,,,,,,,,,,,,repeat,number,numRpt,j,2.209,vtsPrac,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,Y,160,circle,0,0,,5,,,,,,,,,,,,,,switch,letter,NA,d,1.412,vtsPrac,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,H,139,circle,1,1,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,d,2.094,vtsPrac,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,B,181,star,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,d,1.026,vtsPrac,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,D,125,star,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.894,vtsPrac,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,Y,160,hexagon,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.995,vtsPrac,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,S,132,hexagon,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,f,1.345,vtsPrac,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,W,146,circle,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.881,vtsPrac,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,U,160,circle,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.809,vtsPrac,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,F,125,star,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,d,1.661,vtsPrac,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,F,167,star,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.779,vtsPrac,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,S,181,circle,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.727,vtsPrac,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,B,174,star,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.659,vtsPrac,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,U,139,circle,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.709,vtsPrac,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,U,125,circle,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.729,vtsPrac,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,Y,174,star,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.915,vtsPrac,17,0,17,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,B,167,triangle,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.66,vtsPrac,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,F,139,circle,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,d,1.114,vtsPrac,19,0,19,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,D,181,hexagon,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,d,1.096,vtsPrac,20,0,20,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,U,174,triangle,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,f,1.126,vtsPrac,21,0,21,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,B,139,star,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.88,vtsPrac,22,0,22,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,F,167,triangle,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,d,1.732,vtsPrac,23,0,23,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,F,167,circle,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,d,1.137,vtsPrac,24,0,24,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,U,146,triangle,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.892,vtsPrac,25,0,25,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,S,160,hexagon,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,f,1.109,vtsPrac,26,0,26,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,B,139,circle,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.693,vtsPrac,27,0,27,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,Y,146,star,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.942,vtsPrac,28,0,28,0,1,,,,,,,,,,,,,,,,,,,,,,,
293005,2022-11-29_23h06.47.609,vts_reward_expectancy_bt,2022.2.4,MacIntel,58.82352941,Safari,1440,900,,,,,0,729,,,,,,,,,,,,,,,,,W,132,hexagon,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,f,1.277,vtsPrac,29,0,29,0,1,,,,,,,,,,,,,,,,,,,,,,,
