participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,target_resp_prac2.rt,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,a,0.3165,1,455,2,0,4,4,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,l,0.2313,10,465,2,0,5,5,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,l,0.3014,10,475,2,0,6,6,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,a,0.3206,1,476,2,0,7,7,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,l,0.3626,10,486,2,0,8,8,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,l,0.3074,1,487,2,0,9,9,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,a,0.2673,1,488,2,0,10,10,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,l,0.3323,1,489,2,0,11,11,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,a,0.4646,1,490,2,1,0,12,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,l,0.5474,1,491,2,1,1,13,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,a,0.3037,10,501,2,1,2,14,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,l,1.2983,10,511,2,1,3,15,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,l,0.586,1,512,2,1,4,16,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,l,0.4494,1,513,2,1,5,17,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,a,0.3657,10,523,2,1,6,18,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,a,0.4827,1,524,2,1,7,19,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,a,0.5671,10,534,2,1,8,20,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,a,0.2333,1,535,2,1,9,21,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,a,0.4153,1,536,2,1,10,22,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,a,0.6328,1,537,2,1,11,23,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,a,1.6408,1,538,2,2,0,24,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,a,2.8513,1,539,2,2,1,25,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,a,1.2174,1,540,2,2,2,26,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,a,0.0181,1,541,2,2,3,27,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,a,0.2001,10,551,2,2,4,28,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,a,2.1,1,552,2,2,5,29,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,a,0.5194,1,553,2,2,6,30,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,a,0.6813,10,563,2,2,7,31,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,a,0.4508,10,573,2,2,8,32,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,a,0.5167,10,583,2,2,9,33,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,a,0.3675,10,593,2,2,10,34,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,a,0.303,1,594,2,2,11,35,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,174,Y,triangle,0,0,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,139,W,hexagon,1,1,d,0,1,0,1,0,1,1.3656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,146,H,circle,0,0,f,0,2,0,2,0,1,1.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,160,B,star,1,1,f,0,3,0,3,0,1,1.5206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,167,F,triangle,1,0,f,0,4,0,4,0,1,0.8843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,125,U,hexagon,1,0,d,0,5,0,5,0,1,1.2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,181,S,circle,1,0,f,0,6,0,6,0,1,0.9392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,132,D,star,1,0,d,0,7,0,7,0,1,0.5801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,174,Y,star,1,0,f,0,8,0,8,0,1,0.9635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,139,W,circle,1,0,d,0,9,0,9,0,1,0.7138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,174,S,hexagon,1,0,f,1,0,0,0,0,1,1.1173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,167,D,triangle,1,0,f,1,1,0,1,0,1,0.9809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,125,Y,star,1,0,d,1,2,0,2,0,1,0.6308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,181,U,circle,1,0,f,1,3,0,3,0,1,0.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,139,W,hexagon,1,0,d,1,4,0,4,0,1,0.6644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,146,B,triangle,1,0,d,1,5,0,5,0,1,0.7962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,132,H,star,1,0,d,1,6,0,6,0,1,0.6962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,160,F,circle,1,0,f,1,7,0,7,0,1,1.0318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,174,S,star,1,0,f,1,8,0,8,0,1,0.7004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,167,D,hexagon,1,0,f,1,9,0,9,0,1,0.6814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,174,U,circle,0,0,,2,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,125,W,triangle,1,1,,2,,,,,,,k,1,0,1,0,1,1.3975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,167,Y,star,1,0,,2,,,,,,,k,2,0,2,0,1,0.6648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,139,F,hexagon,1,0,,2,,,,,,,j,3,0,3,0,1,0.6809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,132,B,circle,1,0,,2,,,,,,,j,4,0,4,0,1,0.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,146,S,triangle,1,0,,2,,,,,,,k,5,0,5,0,1,0.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,160,H,star,1,0,,2,,,,,,,j,6,0,6,0,1,1.5166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,181,D,hexagon,1,0,,2,,,,,,,j,7,0,7,0,1,1.0808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,174,U,hexagon,1,0,,2,,,,,,,k,8,0,8,0,1,0.9479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,125,W,circle,1,0,,2,,,,,,,k,9,0,9,0,1,1.0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,174,F,star,0,0,,3,,,,,,,,,,,,,,-1,number,NA,d,0.2633,vtsPrac,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,181,D,hexagon,1,1,,3,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.1794,vtsPrac,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,132,U,star,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.746,vtsPrac,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,167,H,hexagon,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,f,0.947,vtsPrac,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,174,F,triangle,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.7394,vtsPrac,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,181,D,star,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,f,0.634,vtsPrac,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,132,U,triangle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,d,1.6813,vtsPrac,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,167,H,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,f,0.5808,vtsPrac,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,160,B,circle,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.613,vtsPrac,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,146,F,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.7963,vtsPrac,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,167,U,triangle,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,f,0.9127,vtsPrac,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,125,Y,hexagon,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,k,1.0463,vtsPrac,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,125,D,star,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,d,1.4679,vtsPrac,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,174,Y,circle,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.6219,vtsPrac,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,146,B,star,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.6066,vtsPrac,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,181,H,circle,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,f,0.6638,vtsPrac,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,132,W,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.7835,noRew,,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,174,S,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,1.1655,noRew,,,,,,0,1,0,1,0,1,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,139,B,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,1.1138,noRew,,,,,,0,2,0,2,0,1,,,,,,,,,,,,,,,,,
296044,2022-10-04_15h05.39.851,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,181,H,circle,0,0,,,,,,,,,,,,,,,,repeat,number,NA,d,1.2893,noRew,,,,,,0,3,0,3,0,1,,,,,,,,,,,,,,,,,
