participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,target_resp_prac2.rt,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,181,F,triangle,-1,0,,4,,,,,,,,,,,,,,switch,no_choice,NA,,vtsPrac,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,146,B,circle,1,0,,4,,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,3,0,3,0,1,0.9326,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,167,H,star,1,0,,4,,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,4,0,4,0,1,1.0609,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,174,W,hexagon,1,0,,4,,,,,,,,,,,,,,switch,number,numSwt,f,vtsPrac,5,0,5,0,1,2.7031,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,181,F,hexagon,1,0,,4,,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,6,0,6,0,1,1.2571,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,146,B,triangle,1,0,,4,,,,,,,,,,,,,,switch,number,numSwt,d,vtsPrac,7,0,7,0,1,2.3376,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,125,W,triangle,1,0,,4,,,,,,,,,,,,,,switch,letter,lettSwt,k,vtsPrac,8,0,8,0,1,1.0989,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,132,U,hexagon,1,0,,4,,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,9,0,9,0,1,0.7971,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,146,Y,triangle,1,0,,4,,,,,,,,,,,,,,switch,number,numSwt,d,vtsPrac,10,0,10,0,1,1.2356,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,181,H,star,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,f,vtsPrac,11,0,11,0,1,0.9786,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,181,D,triangle,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,f,vtsPrac,12,0,12,0,1,1.0192,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,139,F,circle,1,0,,4,,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,13,0,13,0,1,2.0383,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,132,S,circle,1,0,,4,,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,14,0,14,0,1,0.7707,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,160,H,hexagon,1,0,,4,,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,15,0,15,0,1,1.4036,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,132,W,hexagon,0,0,,4,,,,,,,,,,,,,,switch,number,NA,f,vtsPrac,16,0,16,0,1,1.2347,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,181,U,triangle,1,1,,4,,,,,,,,,,,,,,switch,letter,lettSwt,k,vtsPrac,17,0,17,0,1,0.8466,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,125,B,star,1,0,,4,,,,,,,,,,,,,,switch,number,numSwt,d,vtsPrac,18,0,18,0,1,1.3655,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,160,S,triangle,1,0,,4,,,,,,,,,,,,,,repeat,number,numRpt,f,vtsPrac,19,0,19,0,1,1.6213,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,132,H,circle,1,0,,4,,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,20,0,20,0,1,1.3822,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,160,W,hexagon,1,0,,4,,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,21,0,21,0,1,2.1621,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,181,B,triangle,1,0,,4,,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,22,0,22,0,1,1.8623,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,146,U,hexagon,1,0,,4,,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,23,0,23,0,1,0.7205,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,181,H,triangle,1,0,,4,,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,24,0,24,0,1,2.7781,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,167,D,circle,-1,0,,4,,,,,,,,,,,,,,switch,no_choice,NA,,vtsPrac,25,0,25,0,1,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,132,F,hexagon,1,0,,4,,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,26,0,26,0,1,1.7235,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,160,B,star,1,0,,4,,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,27,0,27,0,1,1.2179,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,181,U,circle,1,0,,4,,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,28,0,28,0,1,2.9264,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,132,S,triangle,-1,0,,4,,,,,,,,,,,,,,switch,no_choice,NA,,vtsPrac,29,0,29,0,1,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,160,D,triangle,1,0,,4,,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,30,0,30,0,1,1.0309,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,139,W,hexagon,-1,0,,4,,,,,,,,,,,,,,switch,no_choice,NA,,vtsPrac,31,0,31,0,1,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,139,H,circle,-1,0,,,,,,,,,,,,,,,,repeat,no_choice,NA,,noRew,,,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,132,S,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,noRew,,,,,,2.9168,0,1,0,1,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,174,Y,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,noRew,,,,,,1.0529,0,2,0,2,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,181,B,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,noRew,,,,,,2.8607,0,3,0,3,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,139,H,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,noRew,,,,,,1.8015,0,4,0,4,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,132,S,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,noRew,,,,,,2.1866,0,5,0,5,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,174,Y,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,noRew,,,,,,0.817,0,6,0,6,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,181,B,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,noRew,,,,,,0.8284,0,7,0,7,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,167,F,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,noRew,,,,,,2.9446,0,8,0,8,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,181,U,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,noRew,,,,,,1.0828,0,9,0,9,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,125,B,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,noRew,,,,,,1.0458,0,10,0,10,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,139,Y,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,noRew,,,,,,0.8686,0,11,0,11,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,132,S,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,noRew,,,,,,1.0844,0,12,0,12,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,181,F,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,noRew,,,,,,1.5955,0,13,0,13,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,139,W,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,noRew,,,,,,0.9136,0,14,0,14,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,146,D,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,noRew,,,,,,0.7488,0,15,0,15,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,132,Y,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,noRew,,,,,,0.7116,0,16,0,16,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,139,H,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,noRew,,,,,,0.7206,0,17,0,17,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,167,U,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,noRew,,,,,,0.9,0,18,0,18,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,174,F,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,noRew,,,,,,2.4279,0,19,0,19,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,160,U,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,noRew,,,,,,0.9748,0,20,0,20,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,167,Y,circle,-1,0,,,,,,,,,,,,,,,,switch,no_choice,NA,,noRew,,,,,,,0,21,0,21,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,139,W,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,noRew,,,,,,0.7789,0,22,0,22,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,125,D,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,noRew,,,,,,1.1373,0,23,0,23,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,125,D,hexagon,-1,0,,,,,,,,,,,,,,,,switch,no_choice,NA,,noRew,,,,,,,0,24,0,24,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,160,S,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,noRew,,,,,,1.6008,0,25,0,25,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,174,H,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,noRew,,,,,,1.1474,0,26,0,26,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,167,U,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,noRew,,,,,,2.2276,0,27,0,27,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,146,D,hexagon,0,0,,,,,,,,,,,,,,,,switch,letter,NA,k,noRew,,,,,,2.6642,0,28,0,28,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,125,Y,triangle,1,1,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,noRew,,,,,,1.0641,0,29,0,29,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,167,B,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,noRew,,,,,,2.5775,0,30,0,30,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,181,U,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,noRew,,,,,,2.8488,0,31,0,31,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,167,W,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,noRew,,,,,,1.263,0,32,0,32,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,174,B,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,noRew,,,,,,1.4646,0,33,0,33,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,132,Y,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,noRew,,,,,,1.3885,0,34,0,34,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,181,H,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,noRew,,,,,,1.2626,0,35,0,35,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,174,B,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,noRew,,,,,,2.9534,0,36,0,36,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,181,U,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,noRew,,,,,,1.3644,0,37,0,37,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,146,D,hexagon,0,0,,,,,,,,,,,,,,,,repeat,letter,NA,k,noRew,,,,,,1.341,0,38,0,38,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,132,Y,circle,1,1,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,noRew,,,,,,0.897,0,39,0,39,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,146,D,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,noRew,,,,,,1.1323,0,40,0,40,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,139,W,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,noRew,,,,,,2.2618,0,41,0,41,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,174,F,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,noRew,,,,,,1.5258,0,42,0,42,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,181,Y,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,noRew,,,,,,1.3948,0,43,0,43,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,125,F,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,noRew,,,,,,0.9313,0,44,0,44,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,139,D,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,noRew,,,,,,1.2786,0,45,0,45,0,1,,,,,,,,,,,,,,,,,
297061,2022-11-15_22h04.47.402,vts_reward_expectancy_bt,2022.2.4,Win32,60.58403005,Chrome,1536,864,,,,,0,693,,,,,,,,,,,,,,,,,146,W,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,noRew,,,,,,1.7027,0,46,0,46,0,1,,,,,,,,,,,,,,,,,
