participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,target_resp_prac2.rt,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.4169,10,480,2,0,2,2,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.5529,1,481,2,0,3,3,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,1.7421,10,491,2,0,4,4,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,2.1757,10,501,2,0,5,5,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,2.7091,10,511,2,0,6,6,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,4.0468,10,521,2,0,7,7,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.6933,1,522,2,0,8,8,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.6099,10,532,2,0,9,9,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.5865,10,542,2,0,10,10,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,1.2465,1,543,2,0,11,11,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,17.6813,10,553,2,1,0,12,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,16.2977,1,554,2,1,1,13,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,1.8913,10,564,2,1,2,14,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,7.8729,10,574,2,1,3,15,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,17.6461,10,584,2,1,4,16,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,1.0763,10,594,2,1,5,17,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,1.8238,1,595,2,1,6,18,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,1.174,10,605,2,1,7,19,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.489,10,615,2,1,8,20,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,3.9482,10,625,2,1,9,21,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.64,1,626,2,1,10,22,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.3838,10,636,2,1,11,23,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,1.8659,1,637,2,2,0,24,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.3933,10,647,2,2,1,25,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.584,1,648,2,2,2,26,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.5415,1,649,2,2,3,27,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.3155,1,650,2,2,4,28,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.5837,1,651,2,2,5,29,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.3093,10,661,2,2,6,30,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.617,10,671,2,2,7,31,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.5397,1,672,2,2,8,32,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.3501,10,682,2,2,9,33,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,a,0.5342,10,692,2,2,10,34,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,l,0.5597,1,693,2,2,11,35,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,139,B,star,1,0,d,1.031,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,146,D,hexagon,1,0,d,1.0282,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,132,H,triangle,1,0,d,0.8119,0,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,160,S,circle,1,0,f,1.5529,0,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,167,F,star,1,0,f,0.8059,0,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,125,Y,hexagon,1,0,d,0.6486,0,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,181,W,triangle,1,0,f,0.7285,0,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,174,U,circle,1,0,f,1.8109,0,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,139,B,circle,0,0,,,0,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,146,D,hexagon,1,1,d,0.8947,0,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,125,W,triangle,0,0,,,1,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,146,B,hexagon,1,1,,,1,,,,,,j,1,0,1,0,1,1.3634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,132,S,circle,1,0,,,1,,,,,,k,2,0,2,0,1,1.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,167,U,star,1,0,,,1,,,,,,k,3,0,3,0,1,1.0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,181,F,triangle,1,0,,,1,,,,,,j,4,0,4,0,1,1.1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,174,Y,hexagon,1,0,,,1,,,,,,k,5,0,5,0,1,1.4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,139,D,circle,1,0,,,1,,,,,,j,6,0,6,0,1,0.9656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,160,H,star,1,0,,,1,,,,,,j,7,0,7,0,1,1.4838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,125,W,hexagon,1,0,,,1,,,,,,k,8,0,8,0,1,1.0994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,146,B,triangle,1,0,,,1,,,,,,j,9,0,9,0,1,1.1489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,174,W,circle,-1,0,,,2,,,,,,,,,,,,,-1,no_choice,NA,,vtsPrac,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,146,D,triangle,1,0,,,2,,,,,,,,,,,,,switch,number,numSwt,d,vtsPrac,1,0,1,0,1,1.769,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,125,U,circle,-1,0,,,2,,,,,,,,,,,,,switch,no_choice,NA,,vtsPrac,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,132,Y,triangle,-1,0,,,2,,,,,,,,,,,,,repeat,no_choice,NA,,vtsPrac,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,174,W,triangle,-1,0,,,2,,,,,,,,,,,,,repeat,no_choice,NA,,vtsPrac,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,146,D,circle,-1,0,,,2,,,,,,,,,,,,,repeat,no_choice,NA,,vtsPrac,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,125,U,hexagon,-1,0,,,2,,,,,,,,,,,,,repeat,no_choice,NA,,vtsPrac,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,132,Y,circle,-1,0,,,2,,,,,,,,,,,,,repeat,no_choice,NA,,vtsPrac,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,139,S,triangle,1,0,,,2,,,,,,,,,,,,,switch,number,numSwt,d,vtsPrac,8,0,8,0,1,0.7489,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,146,F,circle,1,0,,,2,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,9,0,9,0,1,1.0477,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,167,H,triangle,1,0,,,2,,,,,,,,,,,,,switch,number,numSwt,f,vtsPrac,10,0,10,0,1,0.5819,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,132,B,hexagon,1,0,,,2,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,11,0,11,0,1,0.6169,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,139,H,triangle,1,0,,,2,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,12,0,12,0,1,1.0283,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,146,W,circle,1,0,,,2,,,,,,,,,,,,,switch,number,numSwt,d,vtsPrac,13,0,13,0,1,0.9298,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,132,B,triangle,1,0,,,2,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,14,0,14,0,1,0.533,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,181,U,hexagon,1,0,,,2,,,,,,,,,,,,,switch,number,numSwt,f,vtsPrac,15,0,15,0,1,0.6303,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,146,B,triangle,1,0,,,2,,,,,,,,,,,,,repeat,number,numRpt,d,vtsPrac,16,0,16,0,1,0.8824,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,181,U,circle,1,0,,,2,,,,,,,,,,,,,switch,letter,lettSwt,k,vtsPrac,17,0,17,0,1,1.6664,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,174,F,hexagon,1,0,,,2,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,18,0,18,0,1,1.4304,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,167,S,star,1,0,,,2,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,19,0,19,0,1,1.3333,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,132,Y,hexagon,1,0,,,2,,,,,,,,,,,,,switch,number,numSwt,d,vtsPrac,20,0,20,0,1,1.1469,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,160,F,star,1,0,,,2,,,,,,,,,,,,,repeat,number,numRpt,f,vtsPrac,21,0,21,0,1,1.0992,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,167,D,circle,1,0,,,2,,,,,,,,,,,,,repeat,number,numRpt,f,vtsPrac,22,0,22,0,1,2.724,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,146,W,triangle,1,0,,,2,,,,,,,,,,,,,switch,letter,lettSwt,k,vtsPrac,23,0,23,0,1,0.5676,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,132,W,hexagon,1,0,,,2,,,,,,,,,,,,,switch,number,numSwt,d,vtsPrac,24,0,24,0,1,0.7695,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,160,S,circle,1,0,,,2,,,,,,,,,,,,,repeat,number,numRpt,f,vtsPrac,25,0,25,0,1,1.0805,,,,,,,,,,,,,,,,,,,,,,,
295822,2022-11-29_23h05.32.415,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,693,,,,,,,,,,,,,,,,,181,Y,triangle,1,0,,,2,,,,,,,,,,,,,switch,letter,lettSwt,k,vtsPrac,26,0,26,0,1,0.7656,,,,,,,,,,,,,,,,,,,,,,,
