participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5,Q5_text,xRes,yRes
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,a,1.6042,10,390,2,0,2,2,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,a,1.0303,10,400,2,0,3,3,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,a,0.8228,10,410,2,0,4,4,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,a,0.6489,10,420,2,0,5,5,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,a,0.3081,10,430,2,0,6,6,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,a,0.4062,10,440,2,0,7,7,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,a,0.3516,1,441,2,0,8,8,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,a,0.3408,1,442,2,0,9,9,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,l,0.4034,10,452,2,0,10,10,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,l,0.4058,1,453,2,0,11,11,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,a,0.362,1,454,2,1,0,12,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,l,0.3485,1,455,2,1,1,13,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,a,0.3566,10,465,2,1,2,14,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,l,0.9313,10,475,2,1,3,15,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,a,1.6413,1,476,2,1,4,16,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,a,1.6734,10,486,2,1,5,17,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,l,0.8572,1,487,2,1,6,18,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,a,0.9972,1,488,2,1,7,19,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,a,1.2583,1,489,2,1,8,20,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,l,0.5617,10,499,2,1,9,21,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,l,0.522,10,509,2,1,10,22,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,l,1.9887,1,510,2,1,11,23,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,a,1.0743,10,520,2,2,0,24,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,l,0.8451,1,521,2,2,1,25,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,l,1.0433,1,522,2,2,2,26,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,a,0.3818,1,523,2,2,3,27,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,l,0.2969,10,533,2,2,4,28,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,l,0.6899,1,534,2,2,5,29,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,a,0.6571,1,535,2,2,6,30,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,a,0.598,1,536,2,2,7,31,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,a,0.3373,10,546,2,2,8,32,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,l,2.5527,10,556,2,2,9,33,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,l,1.31,10,566,2,2,10,34,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,l,1.5545,10,576,2,2,11,35,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,167,D,circle,0,0,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,174,F,hexagon,0,1,,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,139,H,triangle,0,1,,0,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,181,Y,star,0,1,,0,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,132,U,circle,1,1,d,0,4,0,4,0,1,1.6301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,125,S,hexagon,0,0,,0,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,146,W,triangle,0,1,,0,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,160,B,star,1,1,f,0,7,0,7,0,1,0.1547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,167,D,triangle,1,0,f,0,8,0,8,0,1,0.9059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,174,F,star,1,0,f,0,9,0,9,0,1,1.2785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,181,B,hexagon,1,0,f,1,0,0,0,0,1,0.9003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,125,H,circle,1,0,d,1,1,0,1,0,1,0.7606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,174,S,star,1,0,f,1,2,0,2,0,1,0.8642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,160,W,triangle,1,0,f,1,3,0,3,0,1,0.8568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,139,U,hexagon,1,0,d,1,4,0,4,0,1,1.3807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,167,Y,circle,1,0,f,1,5,0,5,0,1,0.8016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,132,F,star,1,0,d,1,6,0,6,0,1,1.5027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,146,D,triangle,1,0,d,1,7,0,7,0,1,1.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,181,B,triangle,1,0,f,1,8,0,8,0,1,0.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,125,H,star,1,0,d,1,9,0,9,0,1,0.6803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,174,U,circle,1,0,,2,,,,,,,k,1.6012,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,181,D,hexagon,1,0,,2,,,,,,,j,1.6303,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,125,W,triangle,1,0,,2,,,,,,,k,0.8151,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,146,Y,star,1,0,,2,,,,,,,k,0.8124,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,160,S,circle,1,0,,2,,,,,,,k,0.7287,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,167,H,hexagon,1,0,,2,,,,,,,j,1.9138,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,132,B,triangle,1,0,,2,,,,,,,j,0.848,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,139,F,star,1,0,,2,,,,,,,j,0.6282,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,174,U,star,1,0,,2,,,,,,,k,0.6633,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,,,,,,,,,,,,,,,,,,,181,D,circle,1,0,,2,,,,,,,j,0.7298,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,0,576,,,,,,,,,,,,,,,,,174,Y,hexagon,-1,0,,3,,,,,,,,,,,,,,-1,no_choice,NA,,vtsPrac,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,0,576,,,,,,,,,,,,,,,,,160,S,triangle,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,f,vtsPrac,1,0,1,0,1,1.1636,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,0,576,,,,,,,,,,,,,,,,,167,H,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,f,vtsPrac,2,0,2,0,1,0.9778,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,0,576,,,,,,,,,,,,,,,,,181,F,triangle,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,3,0,3,0,1,0.9199,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,0,576,,,,,,,,,,,,,,,,,174,Y,circle,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,4,0,4,0,1,0.8641,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,0,576,,,,,,,,,,,,,,,,,160,S,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,5,0,5,0,1,0.9051,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,0,576,,,,,,,,,,,,,,,,,167,H,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,6,0,6,0,1,0.898,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,0,576,,,,,,,,,,,,,,,,,181,F,star,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,f,vtsPrac,7,0,7,0,1,0.9298,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,0,576,,,,,,,,,,,,,,,,,132,D,hexagon,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,8,0,8,0,1,2.9353,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,0,576,,,,,,,,,,,,,,,,,139,U,triangle,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,9,0,9,0,1,1.0313,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,0,576,,,,,,,,,,,,,,,,,125,F,hexagon,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,d,vtsPrac,10,0,10,0,1,0.8327,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,0,576,,,,,,,,,,,,,,,,,167,Y,triangle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,f,vtsPrac,11,0,11,0,1,0.897,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,0,576,,,,,,,,,,,,,,,,,167,H,circle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,f,vtsPrac,12,0,12,0,1,0.6837,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,0,576,,,,,,,,,,,,,,,,,160,W,triangle,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,k,vtsPrac,13,0,13,0,1,1.5652,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,0,576,,,,,,,,,,,,,,,,,139,S,circle,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,d,vtsPrac,14,0,14,0,1,1.1692,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,0,576,,,,,,,,,,,,,,,,,125,B,star,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,15,0,15,0,1,0.8826,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,0,576,,,,,,,,,,,,,,,,,160,H,circle,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,16,0,16,0,1,0.8784,,,,,,,,,,,,,,,,,,,,,,,
295330,2022-11-25_11h04.03.838,vts_reward_expectancy_bt,2022.2.4,MacIntel,60.0024001,Chrome,1200,750,,,,,0,576,,,,,,,,,,,,,,,,,125,W,triangle,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,17,0,17,0,1,0.9694,,,,,,,,,,,,,,,,,,,,,,,
