participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2_text,Q5_text,xRes,yRes
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,,,,,,,,,,,,,,,,,,,F,181,triangle,1,0,,4,,,,,,,k,0.804,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,,,,,,,,,,,,,,,,,,,W,125,star,1,0,,4,,,,,,,j,1.208,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,,,,,,,,,,,,,,,,,,,Y,139,circle,1,0,,4,,,,,,,j,1.142,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,,,,,,,,,,,,,,,,,,,S,174,star,1,0,,4,,,,,,,k,1.177,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,W,139,triangle,1,0,,5,,,,,,,,,,,,,,-1,number,NA,j,1.67,vtsPrac,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,F,167,hexagon,1,0,,5,,,,,,,,,,,,,,repeat,number,numRpt,k,0.679,vtsPrac,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,D,146,triangle,1,0,,5,,,,,,,,,,,,,,switch,letter,lettSwt,d,0.738,vtsPrac,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,B,181,hexagon,1,0,,5,,,,,,,,,,,,,,switch,number,numSwt,k,1.067,vtsPrac,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,W,139,hexagon,1,0,,5,,,,,,,,,,,,,,repeat,number,numRpt,j,1.089,vtsPrac,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,F,167,triangle,1,0,,5,,,,,,,,,,,,,,switch,letter,lettSwt,d,1.101,vtsPrac,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,D,146,circle,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.657,vtsPrac,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,B,181,hexagon,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.665,vtsPrac,7,0,7,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,W,139,star,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.894,vtsPrac,8,0,8,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,D,125,triangle,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.871,vtsPrac,9,0,9,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,H,167,triangle,1,0,,5,,,,,,,,,,,,,,switch,number,numSwt,k,1.415,vtsPrac,10,0,10,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,U,181,hexagon,1,0,,5,,,,,,,,,,,,,,repeat,number,numRpt,k,0.97,vtsPrac,11,0,11,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,S,146,circle,1,0,,5,,,,,,,,,,,,,,switch,letter,lettSwt,f,1.788,vtsPrac,12,0,12,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,D,132,hexagon,1,0,,5,,,,,,,,,,,,,,switch,number,numSwt,j,0.833,vtsPrac,13,0,13,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,F,139,circle,1,0,,5,,,,,,,,,,,,,,switch,letter,lettSwt,d,1.013,vtsPrac,14,0,14,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,H,181,hexagon,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,d,1.351,vtsPrac,15,0,15,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,S,125,star,1,0,,5,,,,,,,,,,,,,,switch,number,numSwt,j,0.941,vtsPrac,16,0,16,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,U,160,triangle,1,0,,5,,,,,,,,,,,,,,repeat,number,numRpt,k,0.755,vtsPrac,17,0,17,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,H,139,triangle,1,0,,5,,,,,,,,,,,,,,repeat,number,numRpt,j,1.922,vtsPrac,18,0,18,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,Y,167,circle,1,0,,5,,,,,,,,,,,,,,repeat,number,numRpt,k,1.002,vtsPrac,19,0,19,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,B,125,triangle,1,0,,5,,,,,,,,,,,,,,switch,letter,lettSwt,d,1.099,vtsPrac,20,0,20,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,Y,174,circle,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.826,vtsPrac,21,0,21,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,S,181,hexagon,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,f,1.345,vtsPrac,22,0,22,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,U,167,star,1,0,,5,,,,,,,,,,,,,,switch,number,numSwt,k,1.212,vtsPrac,23,0,23,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,F,174,circle,1,0,,5,,,,,,,,,,,,,,repeat,number,numRpt,k,1.228,vtsPrac,24,0,24,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,H,181,hexagon,1,0,,5,,,,,,,,,,,,,,repeat,number,numRpt,k,0.972,vtsPrac,25,0,25,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,B,146,triangle,1,0,,5,,,,,,,,,,,,,,switch,letter,lettSwt,d,0.716,vtsPrac,26,0,26,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,S,167,hexagon,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.656,vtsPrac,27,0,27,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,W,167,circle,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.787,vtsPrac,28,0,28,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,F,181,hexagon,1,0,,5,,,,,,,,,,,,,,switch,number,numSwt,k,1.335,vtsPrac,29,0,29,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,Y,174,triangle,1,0,,5,,,,,,,,,,,,,,switch,letter,lettSwt,f,0.897,vtsPrac,30,0,30,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,U,125,star,1,0,,5,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.841,vtsPrac,31,0,31,0,1,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,U,174,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,1.159,noRew,,,,,,0,0,0,0,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,S,167,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.645,noRew,,,,,,0,1,0,1,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,F,181,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.923,noRew,,,,,,0,2,0,2,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,D,139,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,j,1.069,noRew,,,,,,0,3,0,3,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,U,174,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,1.015,noRew,,,,,,0,4,0,4,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,S,167,triangle,0,0,,,,,,,,,,,,,,,,repeat,number,NA,j,0.809,noRew,,,,,,0,5,0,5,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,F,181,triangle,1,1,,,,,,,,,,,,,,,,repeat,number,numRpt,k,1.256,noRew,,,,,,0,6,0,6,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,D,139,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,0.713,noRew,,,,,,0,7,0,7,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,H,174,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,0.924,noRew,,,,,,0,8,0,8,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,F,160,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,0.78,noRew,,,,,,0,9,0,9,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,Y,181,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,f,1.774,noRew,,,,,,0,10,0,10,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,S,146,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,1.483,noRew,,,,,,0,11,0,11,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,F,167,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,1.087,noRew,,,,,,0,12,0,12,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,U,174,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,1.002,noRew,,,,,,0,13,0,13,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,B,132,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,1.133,noRew,,,,,,0,14,0,14,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,S,146,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,1.384,noRew,,,,,,0,15,0,15,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,B,160,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.892,noRew,,,,,,0,16,0,16,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,S,167,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.989,noRew,,,,,,0,17,0,17,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,U,132,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,j,1.156,noRew,,,,,,0,18,0,18,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,F,139,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,0.725,noRew,,,,,,0,19,0,19,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,D,125,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,1.159,noRew,,,,,,0,20,0,20,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,U,146,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,0.889,noRew,,,,,,0,21,0,21,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,B,181,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,0.676,noRew,,,,,,0,22,0,22,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,F,139,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,1.008,noRew,,,,,,0,23,0,23,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,S,132,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.833,noRew,,,,,,0,24,0,24,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,U,174,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,0.98,noRew,,,,,,0,25,0,25,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,F,167,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,0.89,noRew,,,,,,0,26,0,26,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,H,125,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,1.666,noRew,,,,,,0,27,0,27,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,D,174,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,0.875,noRew,,,,,,0,28,0,28,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,H,125,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,1.856,noRew,,,,,,0,29,0,29,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,U,139,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,1.023,noRew,,,,,,0,30,0,30,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,F,181,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,1.389,noRew,,,,,,0,31,0,31,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,F,174,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,1.225,noRew,,,,,,0,32,0,32,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,B,146,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,1.205,noRew,,,,,,0,33,0,33,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,S,181,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,1.406,noRew,,,,,,0,34,0,34,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,W,125,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,j,0.939,noRew,,,,,,0,35,0,35,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,S,181,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,f,2.022,noRew,,,,,,0,36,0,36,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,D,132,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,j,0.862,noRew,,,,,,0,37,0,37,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,W,160,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,0.909,noRew,,,,,,0,38,0,38,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,Y,125,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,f,1.895,noRew,,,,,,0,39,0,39,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,U,181,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,1.587,noRew,,,,,,0,40,0,40,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,D,174,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,1.456,noRew,,,,,,0,41,0,41,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,H,167,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,1.545,noRew,,,,,,0,42,0,42,0,1,,,,,,,,,,,,,
295570,2022-12-03_00h22.44.931,vts_reward_expectancy_bt,2022.2.4,MacIntel,66.66666667,Safari,820,1180,,,,,0,666,,,,,,,,,,,,,,,,,B,132,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,0.719,noRew,,,,,,0,43,0,43,0,1,,,,,,,,,,,,,
