participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5,Q5_text,xRes,yRes
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,H,160,star,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,9,0,9,0,1,1.1366,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,B,125,circle,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,j,vtsPrac,10,0,10,0,1,1.0055,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,D,174,hexagon,-1,0,,2,,,,,,,,,,,,,,switch,no_choice,NA,,vtsPrac,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,Y,167,star,1,0,,2,,,,,,,,,,,,,,switch,number,numSwt,k,vtsPrac,12,0,12,0,1,0.8689,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,S,146,triangle,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,j,vtsPrac,13,0,13,0,1,1.7837,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,B,181,triangle,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,14,0,14,0,1,0.8019,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,W,174,hexagon,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,15,0,15,0,1,1.2318,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,D,132,star,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,j,vtsPrac,16,0,16,0,1,0.8526,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,B,167,hexagon,-1,0,,2,,,,,,,,,,,,,,switch,no_choice,NA,,vtsPrac,17,0,17,0,1,,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,S,146,triangle,0,0,,2,,,,,,,,,,,,,,switch,number,NA,k,vtsPrac,18,0,18,0,1,0.0144,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,F,139,hexagon,1,1,,2,,,,,,,,,,,,,,repeat,number,numRpt,j,vtsPrac,19,0,19,0,1,0.8849,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,Y,174,triangle,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,20,0,20,0,1,2.7509,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,F,181,circle,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,21,0,21,0,1,0.6983,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,H,139,circle,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,j,vtsPrac,22,0,22,0,1,1.3711,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,S,146,hexagon,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,j,vtsPrac,23,0,23,0,1,0.7852,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,S,181,circle,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,24,0,24,0,1,1.7941,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,H,146,hexagon,-1,0,,2,,,,,,,,,,,,,,switch,no_choice,NA,,vtsPrac,25,0,25,0,1,,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,F,174,circle,1,0,,2,,,,,,,,,,,,,,switch,number,numSwt,k,vtsPrac,26,0,26,0,1,1.0193,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,W,160,triangle,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,27,0,27,0,1,2.2961,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,W,132,circle,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,j,vtsPrac,28,0,28,0,1,1.9975,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,S,160,hexagon,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,29,0,29,0,1,1.1324,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,B,167,circle,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,30,0,30,0,1,1.8473,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,D,139,star,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,j,vtsPrac,31,0,31,0,1,0.847,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,H,139,hexagon,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,d,vtsPrac,0,0,0,0,1,0.7754,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,Y,132,circle,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,f,vtsPrac,1,0,1,0,1,0.7382,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,B,160,hexagon,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,k,vtsPrac,2,0,2,0,1,1.8215,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,D,167,circle,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,d,vtsPrac,3,0,3,0,1,2.0181,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,H,139,triangle,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,d,vtsPrac,4,0,4,0,1,1.4349,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,Y,132,circle,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,j,vtsPrac,5,0,5,0,1,2.0351,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,B,160,triangle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,6,0,6,0,1,1.0188,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,D,167,star,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,7,0,7,0,1,0.9655,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,B,167,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,8,0,8,0,1,0.8123,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,U,181,triangle,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,f,vtsPrac,9,0,9,0,1,0.9463,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,F,174,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,d,vtsPrac,10,0,10,0,1,0.8361,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,S,139,triangle,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,j,vtsPrac,11,0,11,0,1,1.7505,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,D,174,circle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,12,0,12,0,1,0.7304,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,W,139,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,j,vtsPrac,13,0,13,0,1,1.1709,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,H,146,circle,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,d,vtsPrac,14,0,14,0,1,1.5174,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,B,167,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,d,vtsPrac,15,0,15,0,1,0.7505,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,W,139,circle,0,0,,3,,,,,,,,,,,,,,repeat,letter,NA,d,vtsPrac,16,0,16,0,1,0.7416,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,F,160,hexagon,1,1,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,d,vtsPrac,17,0,17,0,1,1.5547,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,U,181,circle,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,k,vtsPrac,18,0,18,0,1,0.9015,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,B,125,star,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,j,vtsPrac,19,0,19,0,1,0.8187,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,S,181,star,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,f,vtsPrac,20,0,20,0,1,0.7914,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,D,139,circle,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,d,vtsPrac,21,0,21,0,1,1.0965,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,W,167,triangle,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,f,vtsPrac,22,0,22,0,1,1.0186,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,F,174,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,d,vtsPrac,23,0,23,0,1,0.7054,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,H,160,triangle,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,d,vtsPrac,24,0,24,0,1,1.276,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,U,139,star,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,j,vtsPrac,25,0,25,0,1,1.172,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,B,181,circle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,26,0,26,0,1,1.069,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,D,174,hexagon,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,d,vtsPrac,27,0,27,0,1,0.9792,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,S,174,circle,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,k,vtsPrac,28,0,28,0,1,0.7435,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,U,167,star,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,f,vtsPrac,29,0,29,0,1,1.5737,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,W,181,star,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,k,vtsPrac,30,0,30,0,1,1.4977,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,Y,160,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,31,0,31,0,1,1.8221,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,S,160,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,f,noRew,,,,,,1.8761,0,0,0,0,0,1,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,W,167,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,noRew,,,,,,1.1639,0,1,0,1,0,1,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,H,125,circle,-1,0,,,,,,,,,,,,,,,,switch,no_choice,NA,,noRew,,,,,,,0,2,0,2,0,1,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,F,139,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,j,noRew,,,,,,1.4192,0,3,0,3,0,1,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,S,160,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,f,noRew,,,,,,1.0645,0,4,0,4,0,1,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,W,167,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,noRew,,,,,,0.9308,0,5,0,5,0,1,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,H,125,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,j,noRew,,,,,,1.4464,0,6,0,6,0,1,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,F,139,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,noRew,,,,,,1.4146,0,7,0,7,0,1,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,H,125,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,j,noRew,,,,,,1.7648,0,8,0,8,0,1,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,U,146,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,f,noRew,,,,,,2.7809,0,9,0,9,0,1,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,D,160,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,noRew,,,,,,1.6481,0,10,0,10,0,1,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,F,181,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,noRew,,,,,,1.0141,0,11,0,11,0,1,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,H,125,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,noRew,,,,,,1.0212,0,12,0,12,0,1,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,B,174,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,noRew,,,,,,1.3968,0,13,0,13,0,1,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,Y,139,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,noRew,,,,,,2.2182,0,14,0,14,0,1,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,U,132,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,f,noRew,,,,,,1.5066,0,15,0,15,0,1,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,H,125,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,noRew,,,,,,1.6669,0,16,0,16,0,1,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,S,167,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,noRew,,,,,,0.9647,0,17,0,17,0,1,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,D,146,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,noRew,,,,,,0.9387,0,18,0,18,0,1,,,,,,,,,,,,,,,,,
296086,2022-12-04_20h51.22.540,vts_reward_expectancy_bt,2022.2.4,Linux x86_64,60.04924038,Chrome,1366,768,,,,,0,648,,,,,,,,,,,,,,,,,B,139,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,noRew,,,,,,1.0013,0,19,0,19,0,1,,,,,,,,,,,,,,,,,
