participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,a,1.673,1,481,2,0,3,3,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,a,1.6394,10,491,2,0,4,4,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,l,4.6566,10,501,2,0,5,5,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,l,1.539,10,511,2,0,6,6,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,a,1.0457,1,512,2,0,7,7,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,a,0.7704,10,522,2,0,8,8,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,a,2.0167,10,532,2,0,9,9,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,l,1.4048,10,542,2,0,10,10,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,a,2.9023,10,552,2,0,11,11,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,l,7.1709,10,562,2,1,0,12,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,a,9.6606,1,563,2,1,1,13,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,l,10.8677,10,573,2,1,2,14,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,l,8.3194,10,583,2,1,3,15,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,a,1.8317,10,593,2,1,4,16,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,a,3.084,1,594,2,1,5,17,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,a,4.1562,1,595,2,1,6,18,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,a,1.1629,1,596,2,1,7,19,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,l,2.2502,10,606,2,1,8,20,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,l,1.1064,10,616,2,1,9,21,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,a,0.9098,10,626,2,1,10,22,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,l,3.7903,1,627,2,1,11,23,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,l,2.0235,10,637,2,2,0,24,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,l,1.4548,10,647,2,2,1,25,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,l,1.1499,10,657,2,2,2,26,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,a,0.9555,1,658,2,2,3,27,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,a,0.9019,10,668,2,2,4,28,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,a,1.2876,10,678,2,2,5,29,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,l,1.5056,10,688,2,2,6,30,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,l,7.3258,10,698,2,2,7,31,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,a,6.5369,1,699,2,2,8,32,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,a,1.0198,10,709,2,2,9,33,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,l,16.1492,1,710,2,2,10,34,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,l,4.4352,10,720,2,2,11,35,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,W,132,hexagon,0,0,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,S,174,circle,1,1,f,0,1,0,1,0,1,1.0843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,F,146,star,1,0,d,0,2,0,2,0,1,1.2607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,B,181,triangle,1,0,d,0,3,0,3,0,1,0.8683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,H,167,hexagon,1,0,d,0,4,0,4,0,1,1.2677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,D,160,circle,1,0,d,0,5,0,5,0,1,1.2287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,U,139,star,1,0,f,0,6,0,6,0,1,1.3839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,Y,125,triangle,1,0,f,0,7,0,7,0,1,0.9674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,W,132,star,1,0,f,0,8,0,8,0,1,1.1674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,S,174,triangle,0,0,,0,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,U,132,hexagon,1,1,f,1,0,0,0,0,1,2.5505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,F,146,triangle,0,0,,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,D,181,circle,1,1,d,1,2,0,2,0,1,0.6343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,W,139,star,1,0,f,1,3,0,3,0,1,0.6676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,S,160,hexagon,1,0,f,1,4,0,4,0,1,1.0845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,B,174,triangle,1,0,d,1,5,0,5,0,1,1.1507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,H,167,circle,1,0,d,1,6,0,6,0,1,1.0339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,Y,125,star,1,0,f,1,7,0,7,0,1,1.0459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,U,132,circle,1,0,f,1,8,0,8,0,1,0.7172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,F,146,hexagon,1,0,d,1,9,0,9,0,1,1.1483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,B,125,triangle,1,0,,2,,,,,,,j,0.8841,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,S,167,circle,1,0,,2,,,,,,,k,0.7673,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,Y,181,star,1,0,,2,,,,,,,k,0.7173,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,D,174,hexagon,1,0,,2,,,,,,,k,0.6683,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,U,160,triangle,1,0,,2,,,,,,,k,0.7841,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,W,132,circle,1,0,,2,,,,,,,j,0.8178,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,F,146,star,1,0,,2,,,,,,,j,1.6841,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,H,139,hexagon,1,0,,2,,,,,,,j,2.5674,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,B,125,circle,1,0,,2,,,,,,,j,1.3386,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,,,,,,,,,,,,,,,,,,,S,167,triangle,1,0,,2,,,,,,,k,1.7837,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,0,720,,,,,,,,,,,,,,,,,B,167,triangle,-1,0,,3,,,,,,,,,,,,,,-1,no_choice,NA,,vtsPrac,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,0,720,,,,,,,,,,,,,,,,,D,132,hexagon,-1,0,,3,,,,,,,,,,,,,,repeat,no_choice,NA,,vtsPrac,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,0,720,,,,,,,,,,,,,,,,,W,174,triangle,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,k,vtsPrac,2,0,2,0,1,0.8697,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,0,720,,,,,,,,,,,,,,,,,Y,139,hexagon,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,f,vtsPrac,3,0,3,0,1,1.1676,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,0,720,,,,,,,,,,,,,,,,,B,167,triangle,0,0,,3,,,,,,,,,,,,,,switch,number,NA,j,vtsPrac,4,0,4,0,1,2.2478,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,0,720,,,,,,,,,,,,,,,,,D,132,star,1,1,,3,,,,,,,,,,,,,,switch,letter,lettSwt,d,vtsPrac,5,0,5,0,1,1.3779,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,0,720,,,,,,,,,,,,,,,,,W,174,triangle,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,f,vtsPrac,6,0,6,0,1,0.6966,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,0,720,,,,,,,,,,,,,,,,,Y,139,star,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,f,vtsPrac,7,0,7,0,1,0.9172,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,0,720,,,,,,,,,,,,,,,,,Y,125,triangle,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,j,vtsPrac,8,0,8,0,1,0.6676,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,0,720,,,,,,,,,,,,,,,,,S,167,star,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,9,0,9,0,1,1.0845,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,0,720,,,,,,,,,,,,,,,,,H,174,triangle,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,d,vtsPrac,10,0,10,0,1,2.3712,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,0,720,,,,,,,,,,,,,,,,,B,160,star,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,d,vtsPrac,11,0,11,0,1,1.0852,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,0,720,,,,,,,,,,,,,,,,,S,167,circle,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,f,vtsPrac,12,0,12,0,1,1.4176,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,0,720,,,,,,,,,,,,,,,,,F,174,triangle,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,k,vtsPrac,13,0,13,0,1,0.8507,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,0,720,,,,,,,,,,,,,,,,,Y,139,circle,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,f,vtsPrac,14,0,14,0,1,1.0174,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,0,720,,,,,,,,,,,,,,,,,B,125,hexagon,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,j,vtsPrac,15,0,15,0,1,0.568,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,0,720,,,,,,,,,,,,,,,,,U,181,triangle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,16,0,16,0,1,1.0031,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,0,720,,,,,,,,,,,,,,,,,F,146,hexagon,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,d,vtsPrac,17,0,17,0,1,0.9284,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,0,720,,,,,,,,,,,,,,,,,D,167,triangle,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,k,vtsPrac,18,0,18,0,1,1.4509,,,,,,,,,,,,,,,,,,,,,,,
295405,2022-12-06_19h50.10.542,vts_reward_expectancy_bt,2022.2.4,Win32,29.92399306,Chrome,1280,720,,,,,0,720,,,,,,,,,,,,,,,,,Y,174,hexagon,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,f,vtsPrac,19,0,19,0,1,1.9174,,,,,,,,,,,,,,,,,,,,,,,
