participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,target_resp_prac2.rt,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,Y,125,star,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,j,vtsPrac,18,0,18,0,1,0.8875,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,F,167,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,19,0,19,0,1,1.3305,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,H,174,triangle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,20,0,20,0,1,0.4977,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,B,160,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,21,0,21,0,1,0.5805,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,F,132,circle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,j,vtsPrac,22,0,22,0,1,1.1518,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,W,125,triangle,1,0,,3,,,,,,,,,,,,,,switch,letter,lettSwt,f,vtsPrac,23,0,23,0,1,0.5626,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,H,160,circle,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,d,vtsPrac,24,0,24,0,1,1.0714,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,D,174,star,1,0,,3,,,,,,,,,,,,,,repeat,letter,lettRpt,d,vtsPrac,25,0,25,0,1,0.7484,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,U,167,circle,1,0,,3,,,,,,,,,,,,,,switch,number,numSwt,k,vtsPrac,26,0,26,0,1,0.7977,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,B,181,triangle,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,27,0,27,0,1,0.5854,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,B,139,triangle,0,0,,3,,,,,,,,,,,,,,repeat,number,NA,k,vtsPrac,28,0,28,0,1,1.2151,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,U,125,hexagon,1,1,,3,,,,,,,,,,,,,,repeat,number,numRpt,j,vtsPrac,29,0,29,0,1,1.3313,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,S,181,star,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,30,0,30,0,1,0.6973,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,H,160,hexagon,1,0,,3,,,,,,,,,,,,,,repeat,number,numRpt,k,vtsPrac,31,0,31,0,1,0.8289,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,Y,160,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,f,noRew,,,,,,0.8485,0,0,0,0,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,F,181,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,noRew,,,,,,0.9042,0,1,0,1,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,S,132,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,noRew,,,,,,1.1155,0,2,0,2,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,D,139,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,noRew,,,,,,1.1847,0,3,0,3,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,Y,160,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,noRew,,,,,,0.8479,0,4,0,4,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,F,181,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,d,noRew,,,,,,0.7644,0,5,0,5,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,S,132,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,noRew,,,,,,0.6813,0,6,0,6,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,D,139,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,noRew,,,,,,0.6849,0,7,0,7,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,H,167,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,noRew,,,,,,0.7144,0,8,0,8,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,B,146,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,noRew,,,,,,0.713,0,9,0,9,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,Y,160,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,noRew,,,,,,0.6634,0,10,0,10,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,W,139,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,j,noRew,,,,,,1.0322,0,11,0,11,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,W,167,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,noRew,,,,,,0.9657,0,12,0,12,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,S,174,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,noRew,,,,,,0.8819,0,13,0,13,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,B,139,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,noRew,,,,,,1.365,0,14,0,14,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,Y,132,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,f,noRew,,,,,,0.963,0,15,0,15,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,S,139,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,noRew,,,,,,0.8659,0,16,0,16,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,F,160,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,noRew,,,,,,0.5315,0,17,0,17,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,W,146,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,noRew,,,,,,1.0502,0,18,0,18,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,B,181,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,noRew,,,,,,0.8147,0,19,0,19,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,H,167,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,noRew,,,,,,0.853,0,20,0,20,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,U,125,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,noRew,,,,,,0.9982,0,21,0,21,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,W,174,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,k,noRew,,,,,,0.8141,0,22,0,22,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,Y,181,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,noRew,,,,,,0.6172,0,23,0,23,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,Y,125,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,noRew,,,,,,0.9151,0,24,0,24,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,H,160,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,noRew,,,,,,2.3143,0,25,0,25,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,W,174,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,noRew,,,,,,0.8225,0,26,0,26,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,S,146,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,noRew,,,,,,1.3012,0,27,0,27,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,Y,125,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,noRew,,,,,,1.6983,0,28,0,28,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,U,167,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,noRew,,,,,,0.8469,0,29,0,29,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,D,160,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,noRew,,,,,,0.7813,0,30,0,30,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,H,181,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,noRew,,,,,,0.7636,0,31,0,31,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,D,146,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,noRew,,,,,,1.4127,0,32,0,32,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,W,125,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,f,noRew,,,,,,0.7176,0,33,0,33,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,B,139,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,noRew,,,,,,0.7462,0,34,0,34,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,H,167,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,noRew,,,,,,0.7361,0,35,0,35,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,B,181,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,noRew,,,,,,0.6306,0,36,0,36,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,F,160,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,noRew,,,,,,0.6466,0,37,0,37,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,Y,174,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,noRew,,,,,,0.8984,0,38,0,38,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,H,167,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,noRew,,,,,,0.818,0,39,0,39,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,U,174,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,noRew,,,,,,1.0368,0,40,0,40,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,H,181,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,noRew,,,,,,0.716,0,41,0,41,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,W,167,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,noRew,,,,,,0.8309,0,42,0,42,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,S,160,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,noRew,,,,,,1.1472,0,43,0,43,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,Y,125,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,noRew,,,,,,0.7313,0,44,0,44,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,F,160,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,noRew,,,,,,0.6143,0,45,0,45,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,W,139,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,j,noRew,,,,,,0.9637,0,46,0,46,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,D,146,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,noRew,,,,,,1.2982,0,47,0,47,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,S,132,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,j,noRew,,,,,,0.615,0,48,0,48,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,B,181,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,noRew,,,,,,0.765,0,49,0,49,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,U,146,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,f,noRew,,,,,,0.7806,0,50,0,50,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,W,125,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,noRew,,,,,,0.9332,0,51,0,51,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,S,167,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,noRew,,,,,,0.8315,0,52,0,52,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,B,181,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,noRew,,,,,,0.748,0,53,0,53,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,U,125,star,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,j,noRew,,,,,,0.6645,0,54,0,54,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,D,160,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,k,noRew,,,,,,1.2307,0,55,0,55,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,Y,167,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,f,noRew,,,,,,1.4795,0,56,0,56,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,H,160,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,noRew,,,,,,1.4305,0,57,0,57,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,F,132,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,noRew,,,,,,0.799,0,58,0,58,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,B,139,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,noRew,,,,,,0.7146,0,59,0,59,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,H,160,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,d,noRew,,,,,,0.913,0,60,0,60,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,S,132,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,noRew,,,,,,1.2308,0,61,0,61,0,1,,,,,,,,,,,,,,,,,
294910,2022-12-01_11h30.23.647,vts_reward_expectancy_bt,2022.2.4,MacIntel,59.99880002,Chrome,1440,900,,,,,0,648,,,,,,,,,,,,,,,,,W,139,circle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,f,noRew,,,,,,1.104,0,62,0,62,0,1,,,,,,,,,,,,,,,,,
