participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac1.rt,target_resp_prac2.keys,target_resp_prac2.rt,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5,Q5_text,xRes,yRes
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,l,1.6328,10,519,2,0,5,5,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,l,0.9553,10,529,2,0,6,6,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,a,1.0861,1,530,2,0,7,7,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,l,2.7329,10,540,2,0,8,8,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,a,4.7516,1,541,2,0,9,9,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,l,1.3519,10,551,2,0,10,10,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,l,1.4837,10,561,2,0,11,11,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,l,1.3833,10,571,2,1,0,12,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,l,2.1683,10,581,2,1,1,13,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,a,1.1683,10,591,2,1,2,14,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,l,1.2175,10,601,2,1,3,15,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,l,1.3872,1,602,2,1,4,16,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,l,1.6183,10,612,2,1,5,17,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,a,3.3168,10,622,2,1,6,18,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,l,1.4181,10,632,2,1,7,19,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,l,2.3842,1,633,2,1,8,20,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,l,0.8516,1,634,2,1,9,21,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,a,0.7495,10,644,2,1,10,22,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,l,0.7677,10,654,2,1,11,23,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,a,0.7248,10,664,2,2,0,24,4,1,0,1,0,0,0,0,1,0,circle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,l,0.7023,1,665,2,2,1,25,9,1,0,0,0,1,1,0,0,0,star,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,a,1.1358,1,666,2,2,2,26,11,1,0,0,0,1,0,0,1,0,star,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,l,1.7011,10,676,2,2,3,27,1,1,1,0,0,0,0,0,1,0,triangle,hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,l,0.8348,10,686,2,2,4,28,2,1,1,0,0,0,0,0,0,1,triangle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,a,1.1681,10,696,2,2,5,29,10,1,0,0,0,1,0,1,0,0,star ,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,l,0.8164,1,697,2,2,6,30,6,1,0,0,1,0,1,0,0,0,hexagon,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,a,0.7512,1,698,2,2,7,31,0,1,1,0,0,0,0,1,0,0,triangle,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,a,1.15,10,708,2,2,8,32,5,1,0,1,0,0,0,0,0,1,circle,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,a,1.1021,10,718,2,2,9,33,8,1,0,0,1,0,0,0,0,1,hexagon,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,a,1.017,1,719,2,2,10,34,3,1,0,1,0,0,1,0,0,0,circle,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,a,1.4734,10,729,2,2,11,35,7,1,0,0,1,0,0,1,0,0,hexagon,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,181,B,hexagon,0,0,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,132,U,star,1,1,d,0,1,0,1,0,1,0.9533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,146,F,triangle,1,0,d,0,2,0,2,0,1,1.0705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,167,W,circle,1,0,f,0,3,0,3,0,1,0.7567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,160,Y,hexagon,1,0,f,0,4,0,4,0,1,0.7437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,139,D,star,1,0,d,0,5,0,5,0,1,0.7336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,125,S,triangle,1,0,d,0,6,0,6,0,1,0.5745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,174,H,circle,1,0,f,0,7,0,7,0,1,0.657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,181,B,star,1,0,f,0,8,0,8,0,1,0.6849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,132,U,hexagon,1,0,d,0,9,0,9,0,1,0.6592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,125,H,hexagon,1,0,,1,,,,,,,j,2.0116,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,132,B,triangle,1,0,,1,,,,,,,j,1.0797,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,139,S,star,1,0,,1,,,,,,,k,0.8652,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,181,W,circle,1,0,,1,,,,,,,k,0.7617,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,167,D,hexagon,1,0,,1,,,,,,,j,0.7992,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,146,Y,triangle,1,0,,1,,,,,,,k,0.648,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,160,U,star,1,0,,1,,,,,,,k,0.7637,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,174,F,circle,1,0,,1,,,,,,,j,0.6877,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,125,H,star,1,0,,1,,,,,,,j,0.7119,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,132,B,circle,1,0,,1,,,,,,,j,0.7477,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,125,Y,circle,1,0,,2,,,,,,,,,,,,,,-1,number,NA,d,1.0269,vtsPrac,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,146,U,star,-1,0,,2,,,,,,,,,,,,,,switch,no_choice,NA,,,vtsPrac,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,160,F,circle,1,0,,2,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.6649,vtsPrac,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,132,W,star,1,0,,2,,,,,,,,,,,,,,switch,number,numSwt,d,1.2303,vtsPrac,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,125,Y,hexagon,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,d,0.7661,vtsPrac,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,146,U,star,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,d,0.8502,vtsPrac,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,160,F,star,1,0,,2,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.6449,vtsPrac,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,132,W,hexagon,1,0,,2,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.7799,vtsPrac,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,181,F,triangle,1,0,,2,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.7172,vtsPrac,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,167,U,circle,1,0,,2,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.6168,vtsPrac,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,174,W,circle,1,0,,2,,,,,,,,,,,,,,switch,number,numSwt,f,0.7455,vtsPrac,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,139,Y,star,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,d,0.7137,vtsPrac,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,139,U,triangle,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,d,0.6849,vtsPrac,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,174,F,hexagon,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,f,0.7435,vtsPrac,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,167,H,triangle,1,0,,2,,,,,,,,,,,,,,repeat,number,numRpt,f,0.6961,vtsPrac,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,132,Y,circle,1,0,,2,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.6019,vtsPrac,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,181,Y,triangle,0,0,,,,,,,,,,,,,,,,switch,number,NA,d,1.9641,noRew,,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,125,U,circle,1,1,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,1.1773,noRew,,,,,,0,1,0,1,0,1,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,139,H,triangle,0,0,,,,,,,,,,,,,,,,repeat,letter,NA,k,0.603,noRew,,,,,,0,2,0,2,0,1,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,146,D,circle,1,1,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.7111,noRew,,,,,,0,3,0,3,0,1,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,181,Y,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.6136,noRew,,,,,,0,4,0,4,0,1,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,125,U,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.7022,noRew,,,,,,0,5,0,5,0,1,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,139,H,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.6786,noRew,,,,,,0,6,0,6,0,1,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,146,D,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.7712,noRew,,,,,,0,7,0,7,0,1,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,125,W,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,0.6119,noRew,,,,,,0,8,0,8,0,1,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,132,U,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,k,0.5654,noRew,,,,,,0,9,0,9,0,1,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,139,F,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.6985,noRew,,,,,,0,10,0,10,0,1,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,174,H,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,0.6857,noRew,,,,,,0,11,0,11,0,1,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,174,Y,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.786,noRew,,,,,,0,12,0,12,0,1,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,132,F,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,0.8627,noRew,,,,,,0,13,0,13,0,1,,,,,,,,,,,,,,,,,
296050,2022-10-02_13h03.18.091,vts_reward_expectancy,2022.2.4,Win32,60.18657839,Chrome,1280,800,,,,,0,729,,,,,,,,,,,,,,,,,160,H,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,0.8134,noRew,,,,,,0,14,0,14,0,1,,,,,,,,,,,,,,,,,
