participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,target_resp_prac2.rt,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpectancy,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5,Q5_text,xRes,yRes
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,146,S,triangle,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,d,1.4289,vtsPrac,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,167,Y,circle,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,f,1.2964,vtsPrac,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,181,B,star,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,f,0.713,vtsPrac,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,174,U,star,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,f,0.6683,vtsPrac,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,125,S,triangle,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,d,1.4874,vtsPrac,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,181,F,star,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,f,0.6879,vtsPrac,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,139,W,circle,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,d,1.11,vtsPrac,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,146,D,star,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,d,0.819,vtsPrac,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,174,Y,hexagon,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,f,1.0018,vtsPrac,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,167,F,hexagon,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,f,0.9428,vtsPrac,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,139,W,circle,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,d,0.7351,vtsPrac,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,160,H,hexagon,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,f,0.8354,vtsPrac,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,174,W,triangle,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,f,0.853,vtsPrac,17,0,17,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,139,Y,star,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,d,0.8187,vtsPrac,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,146,B,hexagon,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,d,0.755,vtsPrac,19,0,19,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,139,Y,star,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,d,0.6709,vtsPrac,20,0,20,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,174,S,hexagon,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,f,0.6348,vtsPrac,21,0,21,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,167,D,circle,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,f,0.7004,vtsPrac,22,0,22,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,132,W,hexagon,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,d,0.8348,vtsPrac,23,0,23,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,139,W,circle,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,d,0.6607,vtsPrac,24,0,24,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,125,D,hexagon,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,d,0.5835,vtsPrac,25,0,25,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,160,Y,star,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,f,2.413,vtsPrac,26,0,26,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,181,S,circle,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,f,0.9107,vtsPrac,27,0,27,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,139,H,star,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,d,0.6042,vtsPrac,28,0,28,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,181,F,circle,1,0,,,4,,,,,,,,,,,,,repeat,number,numRpt,f,0.8491,vtsPrac,29,0,29,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,146,U,circle,0,0,,,4,,,,,,,,,,,,,repeat,number,NA,f,0.9694,vtsPrac,30,0,30,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,160,Y,hexagon,1,1,,,4,,,,,,,,,,,,,repeat,number,numRpt,f,0.7315,vtsPrac,31,0,31,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,125,S,triangle,0,0,,,5,,,,,,,,,,,,,switch,letter,NA,j,1.4226,vtsPrac,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,167,Y,circle,1,1,,,5,,,,,,,,,,,,,repeat,letter,lettRpt,k,1.4904,vtsPrac,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,160,H,triangle,1,0,,,5,,,,,,,,,,,,,switch,number,numSwt,f,0.6261,vtsPrac,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,146,F,circle,1,0,,,5,,,,,,,,,,,,,switch,letter,lettSwt,j,0.7179,vtsPrac,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,125,S,star,1,0,,,5,,,,,,,,,,,,,switch,number,numSwt,d,1.2053,vtsPrac,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,167,Y,hexagon,1,0,,,5,,,,,,,,,,,,,repeat,number,numRpt,f,1.3624,vtsPrac,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,160,H,star,1,0,,,5,,,,,,,,,,,,,switch,letter,lettSwt,j,1.0517,vtsPrac,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,146,F,circle,1,0,,,5,,,,,,,,,,,,,repeat,letter,lettRpt,j,1.1693,vtsPrac,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,132,B,circle,1,0,,,5,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.6519,vtsPrac,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,174,W,triangle,1,0,,,5,,,,,,,,,,,,,switch,number,numSwt,f,0.9859,vtsPrac,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,167,F,circle,1,0,,,5,,,,,,,,,,,,,switch,letter,lettSwt,j,0.6628,vtsPrac,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,160,S,star,1,0,,,5,,,,,,,,,,,,,switch,number,numSwt,f,0.9297,vtsPrac,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,132,F,hexagon,1,0,,,5,,,,,,,,,,,,,repeat,number,numRpt,d,0.6912,vtsPrac,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,146,Y,triangle,1,0,,,5,,,,,,,,,,,,,repeat,number,numRpt,d,1.5513,vtsPrac,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,174,H,triangle,1,0,,,5,,,,,,,,,,,,,switch,letter,lettSwt,j,0.9797,vtsPrac,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,125,W,circle,1,0,,,5,,,,,,,,,,,,,switch,number,numSwt,d,1.0454,vtsPrac,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,125,H,star,1,0,,,5,,,,,,,,,,,,,repeat,number,numRpt,d,0.8569,vtsPrac,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,181,W,circle,1,0,,,5,,,,,,,,,,,,,repeat,number,numRpt,f,1.0617,vtsPrac,17,0,17,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,174,B,star,1,0,,,5,,,,,,,,,,,,,switch,letter,lettSwt,j,0.7127,vtsPrac,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,139,U,circle,1,0,,,5,,,,,,,,,,,,,switch,number,numSwt,d,0.8463,vtsPrac,19,0,19,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,160,W,star,1,0,,,5,,,,,,,,,,,,,repeat,number,numRpt,f,1.165,vtsPrac,20,0,20,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,139,U,hexagon,1,0,,,5,,,,,,,,,,,,,repeat,number,numRpt,d,0.7314,vtsPrac,21,0,21,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,167,Y,triangle,1,0,,,5,,,,,,,,,,,,,switch,letter,lettSwt,k,1.4824,vtsPrac,22,0,22,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,181,B,star,1,0,,,5,,,,,,,,,,,,,switch,number,numSwt,f,1.0136,vtsPrac,23,0,23,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,167,B,triangle,1,0,,,5,,,,,,,,,,,,,switch,letter,lettSwt,j,0.9832,vtsPrac,24,0,24,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,132,D,star,1,0,,,5,,,,,,,,,,,,,repeat,letter,lettRpt,j,1.2808,vtsPrac,25,0,25,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,181,Y,circle,1,0,,,5,,,,,,,,,,,,,switch,number,numSwt,f,0.9462,vtsPrac,26,0,26,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,125,H,hexagon,1,0,,,5,,,,,,,,,,,,,repeat,number,numRpt,d,0.8312,vtsPrac,27,0,27,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,139,H,hexagon,1,0,,,5,,,,,,,,,,,,,switch,letter,lettSwt,j,0.9832,vtsPrac,28,0,28,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,125,Y,star,1,0,,,5,,,,,,,,,,,,,switch,number,numSwt,d,1.231,vtsPrac,29,0,29,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,160,W,hexagon,1,0,,,5,,,,,,,,,,,,,repeat,number,numRpt,f,0.9241,vtsPrac,30,0,30,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,167,U,circle,1,0,,,5,,,,,,,,,,,,,repeat,number,numRpt,f,1.3633,vtsPrac,31,0,31,0,1,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,174,F,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,1.1477,noRew,,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,125,H,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,1.2311,noRew,,,,,,0,1,0,1,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,146,B,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.9817,noRew,,,,,,0,2,0,2,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,139,S,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,1.1649,noRew,,,,,,0,3,0,3,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,174,F,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,0.8981,noRew,,,,,,0,4,0,4,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,125,H,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,1.1309,noRew,,,,,,0,5,0,5,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,146,B,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,1.2488,noRew,,,,,,0,6,0,6,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,139,S,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,0.8482,noRew,,,,,,0,7,0,7,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,181,H,triangle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,1.1136,noRew,,,,,,0,8,0,8,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,132,Y,hexagon,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,1.3306,noRew,,,,,,0,9,0,9,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,160,F,triangle,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.7475,noRew,,,,,,0,10,0,10,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,146,D,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,0.6646,noRew,,,,,,0,11,0,11,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,160,W,star,0,0,,,,,,,,,,,,,,,,repeat,letter,NA,j,1.1729,noRew,,,,,,0,12,0,12,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,167,U,circle,1,1,,,,,,,,,,,,,,,,switch,number,numSwt,f,1.2359,noRew,,,,,,0,13,0,13,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,174,D,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,1.1344,noRew,,,,,,0,14,0,14,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,139,H,hexagon,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,1.1519,noRew,,,,,,0,15,0,15,0,1,,,,,,,,,,,,,,,,,
297490,2022-12-05_23h30.52.934,vts_reward_expectancy_bt,2022.2.4,MacIntel,20.00080003,Chrome,1440,900,,,,,0,612,,,,,,,,,,,,,,,,,181,S,hexagon,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,1.019,noRew,,,,,,0,16,0,16,0,1,,,,,,,,,,,,,,,,,
