participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,key_resp.keys,key_resp.rt,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training.ran,LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,curr_topStim,curr_bottStim,curr_shape,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task1_prac_trials.ran,target_resp_prac2.keys,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,task2_praac_trials.ran,target_resp_prac2.rt,alt,task,condition,target_resp.keys,rewCond,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,vts_practice_trials.ran,target_resp.rt,blockNum,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,trials_norew.ran,key_resp_2.keys,key_resp_2.rt,rewExpect,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,trials_rew.ran,Q1,Q2,Q2_text,Q3,Q4,Q5_text,Q5,xRes,yRes
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,146,B,hexagon,0,0,,,2,,,,,,,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,160,W,circle,1,1,,,3,,,,,,k,0,0,0,0,1,2.4819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,132,F,triangle,1,0,,,3,,,,,,j,1,0,1,0,1,0.7003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,146,Y,star,1,0,,,3,,,,,,k,2,0,2,0,1,0.813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,125,U,hexagon,1,0,,,3,,,,,,k,3,0,3,0,1,0.8149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,174,B,circle,1,0,,,3,,,,,,j,4,0,4,0,1,0.6885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,139,S,triangle,1,0,,,3,,,,,,k,5,0,5,0,1,0.7974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,167,H,star,1,0,,,3,,,,,,j,6,0,6,0,1,0.6962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,181,D,hexagon,1,0,,,3,,,,,,j,7,0,7,0,1,0.8489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,160,W,star,1,0,,,3,,,,,,k,8,0,8,0,1,0.5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,132,F,hexagon,1,0,,,3,,,,,,j,9,0,9,0,1,0.8339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,181,B,circle,-1,0,,,4,,,,,,,,,,,,,-1,no_choice,NA,,vtsPrac,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,132,W,triangle,0,0,,,4,,,,,,,,,,,,,switch,letter,NA,j,vtsPrac,1,0,1,0,1,0.0808,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,167,D,circle,1,1,,,4,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,2,0,2,0,1,0.8038,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,139,U,triangle,0,0,,,4,,,,,,,,,,,,,repeat,letter,NA,j,vtsPrac,3,0,3,0,1,1.2987,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,181,B,circle,0,1,,,4,,,,,,,,,,,,,repeat,letter,NA,k,vtsPrac,4,0,4,0,1,0.098,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,132,W,star,1,1,,,4,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,5,0,5,0,1,0.0628,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,167,D,circle,1,0,,,4,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,6,0,6,0,1,0.6792,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,139,U,star,1,0,,,4,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,7,0,7,0,1,0.5319,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,167,S,star,0,0,,,4,,,,,,,,,,,,,repeat,letter,NA,j,vtsPrac,8,0,8,0,1,0.1857,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,174,W,circle,0,1,,,4,,,,,,,,,,,,,repeat,letter,NA,j,vtsPrac,9,0,9,0,1,0.6325,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,146,Y,star,0,1,,,4,,,,,,,,,,,,,repeat,letter,NA,j,vtsPrac,10,0,10,0,1,0.0203,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,125,D,circle,1,1,,,4,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,11,0,11,0,1,0.011,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,146,D,triangle,1,0,,,4,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,12,0,12,0,1,2.3328,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,160,S,hexagon,1,0,,,4,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,13,0,13,0,1,0.6702,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,132,U,triangle,0,0,,,4,,,,,,,,,,,,,repeat,letter,NA,j,vtsPrac,14,0,14,0,1,0.8963,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,181,W,star,0,1,,,4,,,,,,,,,,,,,repeat,letter,NA,j,vtsPrac,15,0,15,0,1,0.1194,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,181,W,star,-1,1,,,5,,,,,,,,,,,,,switch,no_choice,NA,,vtsPrac,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,132,H,hexagon,1,0,,,5,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,1,0,1,0,1,1.3318,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,146,F,star,0,0,,,5,,,,,,,,,,,,,repeat,letter,NA,k,vtsPrac,2,0,2,0,1,1.0288,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,125,D,hexagon,1,1,,,5,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,3,0,3,0,1,0.6978,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,181,W,hexagon,1,0,,,5,,,,,,,,,,,,,switch,number,numSwt,f,vtsPrac,4,0,4,0,1,0.5762,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,132,H,circle,1,0,,,5,,,,,,,,,,,,,repeat,number,numRpt,d,vtsPrac,5,0,5,0,1,0.7009,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,146,F,triangle,1,0,,,5,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,6,0,6,0,1,0.7447,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,125,D,star,1,0,,,5,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,7,0,7,0,1,0.6198,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,132,D,circle,1,0,,,5,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,8,0,8,0,1,0.7692,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,139,S,hexagon,0,0,,,5,,,,,,,,,,,,,repeat,letter,NA,j,vtsPrac,9,0,9,0,1,0.6639,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,181,Y,hexagon,1,1,,,5,,,,,,,,,,,,,switch,number,numSwt,f,vtsPrac,10,0,10,0,1,1.3542,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,125,B,star,1,0,,,5,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,11,0,11,0,1,1.1448,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,167,U,hexagon,1,0,,,5,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,12,0,12,0,1,1.4287,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,125,S,circle,0,0,,,5,,,,,,,,,,,,,repeat,letter,NA,j,vtsPrac,13,0,13,0,1,0.8315,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,146,D,hexagon,1,1,,,5,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,14,0,14,0,1,1.3831,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,139,H,star,1,0,,,5,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,15,0,15,0,1,1.2882,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,125,B,hexagon,1,0,,,6,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,0,0,0,0,1,0.4633,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,174,U,triangle,1,0,,,6,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,1,0,1,0,1,0.6823,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,139,D,hexagon,1,0,,,6,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,2,0,2,0,1,0.8303,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,132,H,triangle,0,0,,,6,,,,,,,,,,,,,switch,number,NA,f,vtsPrac,3,0,3,0,1,0.8137,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,125,B,circle,1,1,,,6,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,4,0,4,0,1,0.7526,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,174,U,hexagon,1,0,,,6,,,,,,,,,,,,,switch,number,numSwt,f,vtsPrac,5,0,5,0,1,1.0648,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,139,D,triangle,1,0,,,6,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,6,0,6,0,1,0.9994,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,132,H,hexagon,1,0,,,6,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,7,0,7,0,1,0.7807,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,160,S,triangle,1,0,,,6,,,,,,,,,,,,,switch,number,numSwt,f,vtsPrac,8,0,8,0,1,1.0132,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,125,B,circle,1,0,,,6,,,,,,,,,,,,,switch,letter,lettSwt,j,vtsPrac,9,0,9,0,1,0.863,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,174,F,triangle,1,0,,,6,,,,,,,,,,,,,switch,number,numSwt,f,vtsPrac,10,0,10,0,1,2.5613,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,132,U,star,0,0,,,6,,,,,,,,,,,,,switch,letter,NA,j,vtsPrac,11,0,11,0,1,1.6199,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,146,F,circle,1,1,,,6,,,,,,,,,,,,,repeat,letter,lettRpt,j,vtsPrac,12,0,12,0,1,2.6467,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,167,Y,triangle,1,0,,,6,,,,,,,,,,,,,switch,number,numSwt,f,vtsPrac,13,0,13,0,1,1.4292,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,125,S,triangle,1,0,,,6,,,,,,,,,,,,,switch,letter,lettSwt,k,vtsPrac,14,0,14,0,1,2.4374,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,160,U,star,1,0,,,6,,,,,,,,,,,,,repeat,letter,lettRpt,k,vtsPrac,15,0,15,0,1,2.6117,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,139,W,hexagon,-1,0,,,,,,,,,,,,,,,,switch,no_choice,NA,,noRew,,,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,167,D,circle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,noRew,,,,,,2.8801,0,1,0,1,0,1,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,125,B,hexagon,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,noRew,,,,,,1.3522,0,2,0,2,0,1,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,181,F,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,noRew,,,,,,2.8141,0,3,0,3,0,1,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,139,W,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,noRew,,,,,,2.4969,0,4,0,4,0,1,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,167,D,star,-1,0,,,,,,,,,,,,,,,,switch,no_choice,NA,,noRew,,,,,,,0,5,0,5,0,1,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,125,B,triangle,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,j,noRew,,,,,,1.6301,0,6,0,6,0,1,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,181,F,star,1,0,,,,,,,,,,,,,,,,repeat,letter,lettRpt,j,noRew,,,,,,2.5488,0,7,0,7,0,1,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,167,F,circle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,noRew,,,,,,0.3003,0,8,0,8,0,1,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,181,S,star,0,0,,,,,,,,,,,,,,,,repeat,number,NA,d,noRew,,,,,,0.2133,0,9,0,9,0,1,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,125,W,circle,1,1,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,noRew,,,,,,1.6801,0,10,0,10,0,1,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,146,Y,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,noRew,,,,,,1.461,0,11,0,11,0,1,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,146,Y,circle,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,d,noRew,,,,,,2.486,0,12,0,12,0,1,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,181,D,hexagon,-1,0,,,,,,,,,,,,,,,,switch,no_choice,NA,,noRew,,,,,,,0,13,0,13,0,1,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,125,W,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,d,noRew,,,,,,2.3834,0,14,0,14,0,1,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,174,U,star,1,0,,,,,,,,,,,,,,,,repeat,number,numRpt,f,noRew,,,,,,2.8979,0,15,0,15,0,1,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,174,S,star,1,0,,,,,,,,,,,,,,,,switch,letter,lettSwt,k,noRew,,,,,,2.4132,0,16,0,16,0,1,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,160,F,triangle,1,0,,,,,,,,,,,,,,,,switch,number,numSwt,f,noRew,,,,,,1.5596,0,17,0,17,0,1,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,167,B,triangle,0,0,,,,,,,,,,,,,,,,repeat,number,NA,d,noRew,,,,,,0.7979,0,18,0,18,0,1,,,,,,,,,,,,,,,,,
293008,2022-09-26_21h14.26.572,vts_reward_expectancy,2022.2.4,MacIntel,60.0024001,Chrome,1440,900,,,,,0,594,,,,,,,,,,,,,,,,,125,H,hexagon,-1,1,,,,,,,,,,,,,,,,switch,no_choice,NA,,noRew,,,,,,,0,19,0,19,0,1,,,,,,,,,,,,,,,,,
