LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,1,1435,,,2104.0600157571025,,,132,H,star,0.01682963315397501,,,,,1,0,,,,,,,,,,,,2100.3691557762213,2100.3691557762213,2100.3691557762213,2100.3691557762213,2101.840539366938,2101.840539366938,2101.840539366938,2101.840539366938,2101.874082519207,2101.874082519207,2101.874082519207,2101.874082519207,repeat,number,numRpt,d,0.6791706588119268,Lo,,,,,,,4,,,,,low,2102.545883313287,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,10,1445,,,2108.6134220040403,,,167,U,circle,0.017064031213521957,,,,,1,0,,,,,,,,,,,,2105.0561525272205,2105.0561525272205,2105.0561525272205,2105.0561525272205,2106.5275558750145,2106.5275558750145,2106.5275558750145,2106.5275558750145,2106.560757084284,2106.560757084284,2106.560757084284,2106.560757084284,repeat,number,numRpt,f,0.5486437515355647,Hi,,,,,,,4,,,,,low,2107.108025914058,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,0,1445,,,2113.2334066471085,,,139,D,circle,0.002334172837436199,,,,,1,0,,,,,,,,,,,,2109.6090961312875,2109.6090961312875,2109.6090961312875,2109.6090961312875,2111.0978357852437,2111.0978357852437,2111.0978357852437,2111.0978357852437,2111.11451114621,2111.11451114621,2111.11451114621,2111.11451114621,repeat,number,numRpt,d,0.6128924977965653,Hi,,,,,,,4,,,,,low,2111.7368327178992,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,10,1455,,,2117.7870965423062,,,146,F,triangle,0.0022088629193603992,,,,,1,0,,,,,,,,,,,,2114.229731974192,2114.229731974192,2114.229731974192,2114.229731974192,2115.717753245961,2115.717753245961,2115.717753245961,2115.717753245961,2115.734651767183,2115.734651767183,2115.734651767183,2115.734651767183,repeat,number,numRpt,d,0.5495754275470972,Lo,,,,,,,4,,,,,low,2116.2897616280243,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,1,1456,,,2122.3070032102987,,,181,B,star,0.0019124899990856647,,,,,1,0,,,,,,,,,,,,2118.7826339402236,2118.7826339402236,2118.7826339402236,2118.7826339402236,2120.2713468712755,2120.2713468712755,2120.2713468712755,2120.2713468712755,2120.287913971115,2120.287913971115,2120.287913971115,2120.287913971115,repeat,number,numRpt,f,0.5079740486107767,Lo,,,,,,,4,,,,,low,2120.809423890896,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,0,1456,,,2127.0088063841686,,,125,Y,hexagon,0.0018482953310012817,,,,,1,0,,,,,,,,,,,,2123.302583895158,2123.302583895158,2123.302583895158,2123.302583895158,2124.7914683069102,2124.7914683069102,2124.7914683069102,2124.7914683069102,2124.8079286441207,2124.8079286441207,2124.8079286441207,2124.8079286441207,repeat,number,numRpt,d,0.6793992817401886,Hi,,,,,,,4,,,,,low,2125.496745196171,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,0,1456,,,2131.6957961320877,,,167,W,hexagon,0.0021839425899088383,,,,,1,0,,,,,,,,,,,,2127.9894845639355,2127.9894845639355,2127.9894845639355,2127.9894845639355,2129.4782689651474,2129.4782689651474,2129.4782689651474,2129.4782689651474,2129.495095893275,2129.495095893275,2129.495095893275,2129.495095893275,repeat,number,numRpt,f,0.6732631078921258,Hi,,,,,,,4,,,,,low,2130.181810021866,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,0,1456,,,2136.199151306879,,,132,S,star,0.0019414299167692661,,,,,0,0,,,,,,,,,,,,2132.6765820560977,2132.6765820560977,2132.6765820560977,2132.6765820560977,2134.1653640489094,2134.1653640489094,2134.1653640489094,2134.1653640489094,2134.181890175212,2134.181890175212,2134.181890175212,2134.181890175212,repeat,number,NA,f,0.48559992387890816,Hi,,,,,,,4,,,,,low,2134.6872206078842,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,0,1456,,,2140.885964205023,,,160,H,circle,0.0168022271245718,,,,,1,1,,,,,,,,,,,,2137.1955971070565,2137.1955971070565,2137.1955971070565,2137.1955971070565,2138.668423242867,2138.668423242867,2138.668423242867,2138.668423242867,2138.7017951109447,2138.7017951109447,2138.7017951109447,2138.7017951109447,repeat,number,numRpt,f,0.6747579243965447,Hi,,,,,,,4,,,,,low,2139.3746403660625,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,1,1457,,,2145.522897397168,,,174,U,triangle,0.016804832033813,,,,,1,0,,,,,,,,,,,,2141.882300792262,2141.882300792262,2141.882300792262,2141.882300792262,2143.355378995184,2143.355378995184,2143.355378995184,2143.355378995184,2143.388791895006,2143.388791895006,2143.388791895006,2143.388791895006,repeat,number,numRpt,f,0.6221689376980066,Lo,,,,,,,4,,,,,low,2144.0102519420907,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,10,1467,,,2150.0264209192246,,,132,W,triangle,0.016997732687741518,,,,,1,0,,,,,,,,,,,,2146.51927502919,2146.51927502919,2146.51927502919,2146.51927502919,2147.992244714871,2147.992244714871,2147.992244714871,2147.992244714871,2148.0254837120883,2148.0254837120883,2148.0254837120883,2148.0254837120883,repeat,number,numRpt,d,0.4967649639584124,Lo,,,,,,,4,,,,,low,2148.5139219579287,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,10,1477,,,2154.5131424102,,,181,F,hexagon,0.01654866011813283,,,,,1,0,,,,,,,,,,,,2151.0224256291986,2151.0224256291986,2151.0224256291986,2151.0224256291986,2152.4957097643055,2152.4957097643055,2152.4957097643055,2152.4957097643055,2152.529101135209,2152.529101135209,2152.529101135209,2152.529101135209,repeat,number,numRpt,f,0.48237225180491805,Hi,,,,,,,4,,,,,low,2152.9992250972427,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,1,1478,,,2159.0167604130693,,,139,S,star,0.016849352978169918,,,,,1,0,,,,,,,,,,,,2155.509402876254,2155.509402876254,2155.509402876254,2155.509402876254,2156.9806963899173,2156.9806963899173,2156.9806963899173,2156.9806963899173,2157.014268639963,2157.014268639963,2157.014268639963,2157.014268639963,repeat,number,numRpt,d,0.48663491988554597,Lo,,,,,,,4,,,,,low,2157.514429311268,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,1,1479,,,2163.5367047400214,,,146,Y,circle,0.013646491803228855,,,,,1,0,,,,,,,,,,,,2160.0126721221022,2160.0126721221022,2160.0126721221022,2160.0126721221022,2161.5008211522363,2161.5008211522363,2161.5008211522363,2161.5008211522363,2161.5173779870383,2161.5173779870383,2161.5173779870383,2161.5173779870383,repeat,number,numRpt,d,0.5119329830631614,Hi,,,,,,,4,,,,,low,2162.03753556218,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,1,1480,,,2168.0067565329373,,,125,D,triangle,0.0020310357213020325,,,,,1,0,,,,,,,,,,,,2164.532753088046,2164.532753088046,2164.532753088046,2164.532753088046,2166.020881195087,2166.020881195087,2166.020881195087,2166.020881195087,2166.037778710015,2166.037778710015,2166.037778710015,2166.037778710015,repeat,number,numRpt,d,0.45926331588998437,Lo,,,,,,,4,,,,,low,2166.5078339460306,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,0,1480,,,2172.6103606079705,,,167,H,circle,0.0018475502729415894,,,,,0,0,,,,,,,,,,,,2169.002408929169,2169.002408929169,2169.002408929169,2169.002408929169,2170.490825979039,2170.490825979039,2170.490825979039,2170.490825979039,2170.5077013140544,2170.5077013140544,2170.5077013140544,2170.5077013140544,repeat,number,NA,d,0.6005797376856208,Lo,,,,,,,4,,,,,low,2171.1136129233055,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,10,1490,,,2177.3134688548744,,,174,U,star,0.0014462638646364212,,,,,1,1,,,,,,,,,,,,2173.606208629906,2173.606208629906,2173.606208629906,2173.606208629906,2175.0945248161443,2175.0945248161443,2175.0945248161443,2175.0945248161443,2175.1110594999045,2175.1110594999045,2175.1110594999045,2175.1110594999045,repeat,number,numRpt,f,0.7002467126585543,Lo,,,,,,,4,,,,,low,2175.8164476621896,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,10,1500,,,2181.932381829247,,,160,B,hexagon,0.0015898016281425953,,,,,1,0,,,,,,,,,,,,2178.309643052984,2178.309643052984,2178.309643052984,2178.309643052984,2179.797981569078,2179.797981569078,2179.797981569078,2179.797981569078,2179.814724891912,2179.814724891912,2179.814724891912,2179.814724891912,repeat,number,numRpt,f,0.5874334299005568,Hi,,,,,,,4,,,,,low,2180.4179493952543,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,1,1501,,,2208.7195329191163,,,139,B,circle,0.0007561258971691132,,,,,1,0,,,,,,,,,,,,2205.095129428897,2205.095129428897,2205.095129428897,2205.095129428897,2206.5836163409986,2206.5836163409986,2206.5836163409986,2206.5836163409986,2206.6002850141376,2206.6002850141376,2206.6002850141376,2206.6002850141376,switch,letter,lettSwt,j,0.5995863699354231,Hi,,,,,,,5,,,space,2.571184739936143,low,2207.2076161722653,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,1,1502,,,2213.3396125589497,,,146,U,triangle,0.016620576847344637,,,,,1,0,,,,,,,,,,,,2209.715554560069,2209.715554560069,2209.715554560069,2209.715554560069,2211.186812157277,2211.186812157277,2211.186812157277,2211.186812157277,2211.2203283449635,2211.2203283449635,2211.2203283449635,2211.2203283449635,repeat,letter,lettRpt,k,0.6204872131347656,Lo,,,,,,,5,,,,,low,2211.8405501381494,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,10,1512,,,2217.87653163122,,,125,W,star,0.0018276120536029339,,,,,1,0,,,,,,,,,,,,2214.33509526588,2214.33509526588,2214.33509526588,2214.33509526588,2215.8237023740076,2215.8237023740076,2215.8237023740076,2215.8237023740076,2215.8405385622755,2215.8405385622755,2215.8405385622755,2215.8405385622755,repeat,letter,lettRpt,k,0.5297949779778719,Lo,,,,,,,5,,,,,low,2216.3786551919766,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,0,1512,,,2222.3964159302413,,,174,Y,hexagon,0.0021786922588944435,,,,,0,0,,,,,,,,,,,,2218.8719620271586,2218.8719620271586,2218.8719620271586,2218.8719620271586,2220.36064412212,2220.36064412212,2220.36064412212,2220.36064412212,2220.3772598281503,2220.3772598281503,2220.3772598281503,2220.3772598281503,repeat,letter,NA,j,0.504035678692162,Lo,,,,,,,5,,,,,low,2220.8994453921914,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,10,1522,,,2226.9814339159057,,,181,F,triangle,0.001802362035959959,,,,,1,1,,,,,,,,,,,,2223.391756930854,2223.391756930854,2223.391756930854,2223.391756930854,2224.880712684244,2224.880712684244,2224.880712684244,2224.880712684244,2224.8973539229482,2224.8973539229482,2224.8973539229482,2224.8973539229482,repeat,letter,lettRpt,j,0.5619781855493784,Lo,,,,,,,5,,,,,low,2225.4692620229907,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,10,1532,,,2231.5683762128465,,,132,H,star,0.0019226530566811562,,,,,1,0,,,,,,,,,,,,2227.9621578268707,2227.9621578268707,2227.9621578268707,2227.9621578268707,2229.4507765239105,2229.4507765239105,2229.4507765239105,2229.4507765239105,2229.46773549309,2229.46773549309,2229.46773549309,2229.46773549309,repeat,letter,lettRpt,j,0.5824178988113999,Lo,,,,,,,5,,,,,low,2230.0545452502556,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,1,1533,,,2236.305427088868,,,160,S,circle,0.017042067367583513,,,,,1,0,,,,,,,,,,,,2232.5649442262948,2232.5649442262948,2232.5649442262948,2232.5649442262948,2234.037752511911,2234.037752511911,2234.037752511911,2234.037752511911,2234.070964776911,2234.070964776911,2234.070964776911,2234.070964776911,repeat,letter,lettRpt,k,0.7205290640704334,Hi,,,,,,,5,,,,,low,2234.7928819418885,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,10,1543,,,2240.891848835163,,,167,D,hexagon,0.01683364575728774,,,,,1,0,,,,,,,,,,,,2237.301814352162,2237.301814352162,2237.301814352162,2237.301814352162,2238.7747871130705,2238.7747871130705,2238.7747871130705,2238.7747871130705,2238.8075964669697,2238.8075964669697,2238.8075964669697,2238.8075964669697,repeat,letter,lettRpt,j,0.5744299795478582,Hi,,,,,,,5,,,,,low,2239.379784637131,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,1,1544,,,2245.395514260046,,,139,B,circle,0.016998731065541506,,,,,1,0,,,,,,,,,,,,2241.888569902163,2241.888569902163,2241.888569902163,2241.888569902163,2243.361302834004,2243.361302834004,2243.361302834004,2243.361302834004,2243.394832860213,2243.394832860213,2243.394832860213,2243.394832860213,repeat,letter,lettRpt,j,0.4888053056783974,Hi,,,,,,,5,,,,,low,2243.882900551893,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,10,1554,,,2249.9156977161765,,,146,U,hexagon,0.017114026006311178,,,,,1,0,,,,,,,,,,,,2246.391944635194,2246.391944635194,2246.391944635194,2246.391944635194,2247.86498695286,2247.86498695286,2247.86498695286,2247.86498695286,2247.8982748729177,2247.8982748729177,2247.8982748729177,2247.8982748729177,repeat,letter,lettRpt,k,0.5075078499503434,Hi,,,,,,,5,,,,,low,2248.403498367872,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,0,1554,,,2254.4692875929177,,,125,W,star,0.016553923022001982,,,,,0,0,,,,,,,,,,,,2250.9117995882407,2250.9117995882407,2250.9117995882407,2250.9117995882407,2252.3852053200826,2252.3852053200826,2252.3852053200826,2252.3852053200826,2252.4183719581924,2252.4183719581924,2252.4183719581924,2252.4183719581924,repeat,letter,NA,j,0.5435456000268459,Hi,,,,,,,5,,,,,low,2252.9569267602637,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,1,1555,,,2259.1393680758774,,,174,Y,triangle,0.017020998988300562,,,,,1,1,,,,,,,,,,,,2255.4648651550524,2255.4648651550524,2255.4648651550524,2255.4648651550524,2256.9365546279587,2256.9365546279587,2256.9365546279587,2256.9365546279587,2256.9699834729545,2256.9699834729545,2256.9699834729545,2256.9699834729545,repeat,letter,lettRpt,k,0.6613726457580924,Lo,,,,,,,5,,,,,low,2257.627237492241,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,10,1565,,,2263.6760797300376,,,181,F,circle,0.016843208111822605,,,,,1,0,,,,,,,,,,,,2260.135525944177,2260.135525944177,2260.135525944177,2260.135525944177,2261.607019159943,2261.607019159943,2261.607019159943,2261.607019159943,2261.640270970296,2261.640270970296,2261.640270970296,2261.640270970296,repeat,letter,lettRpt,j,0.5358728859573603,Hi,,,,,,,5,,,,,low,2262.179345922079,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,13,0,,,,,,,,,,,,,,,,0,1565,,,2268.2630688990466,,,132,H,triangle,0.0016706418246030807,,,,,0,0,,,,,,,,,,,,2264.6720436769538,2264.6720436769538,2264.6720436769538,2264.6720436769538,2266.160298421979,2266.160298421979,2266.160298421979,2266.160298421979,2266.1770426901057,2266.1770426901057,2266.1770426901057,2266.1770426901057,repeat,letter,NA,k,0.5835601869039237,Hi,,,,,,,5,,,,,low,2266.7663570540026,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,14,0,,,,,,,,,,,,,,,,10,1575,,,2273.449967636261,,,160,S,star,0.0019242307171225548,,,,,1,1,,,,,,,,,,,,2269.2590597439557,2269.2590597439557,2269.2590597439557,2269.2590597439557,2270.747130182106,2270.747130182106,2270.747130182106,2270.747130182106,2270.763715847861,2270.763715847861,2270.763715847861,2270.763715847861,repeat,letter,lettRpt,k,1.1723519400693476,Lo,,,,,,,5,,,,,low,2271.9525924301706,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,15,0,,,,,,,,,,,,,,,,1,1576,,,2277.969915723894,,,167,D,hexagon,0.002028909046202898,,,,,1,0,,,,,,,,,,,,2274.445630237926,2274.445630237926,2274.445630237926,2274.445630237926,2275.9340551970527,2275.9340551970527,2275.9340551970527,2275.9340551970527,2275.9508248562925,2275.9508248562925,2275.9508248562925,2275.9508248562925,repeat,letter,lettRpt,j,0.5092002339661121,Hi,,,,,,,5,,,,,low,2276.4726119078696,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,16,0,,,,,,,,,,,,,,,,10,1586,,,2282.45691355085,,,132,H,hexagon,0.0017360500060021877,,,,,1,0,,,,,,,,,,,,2278.965913971886,2278.965913971886,2278.965913971886,2278.965913971886,2280.4543288792484,2280.4543288792484,2280.4543288792484,2280.4543288792484,2280.4709002841264,2280.4709002841264,2280.4709002841264,2280.4709002841264,repeat,letter,lettRpt,j,0.47712939558550715,Hi,,,,,,,5,,,,,low,2280.959552439861,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,1,1587,,,2287.1084724748507,,,174,F,star,0.00198757229372859,,,,,1,0,,,,,,,,,,,,2283.4524440220557,2283.4524440220557,2283.4524440220557,2283.4524440220557,2284.940950769931,2284.940950769931,2284.940950769931,2284.940950769931,2284.957799650263,2284.957799650263,2284.957799650263,2284.957799650263,repeat,letter,lettRpt,j,0.626026589423418,Lo,,,,,,,5,,,,,low,2285.5966996010393,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,1,1588,,,2291.6118951002136,,,160,U,circle,0.0020353258587419987,,,,,1,0,,,,,,,,,,,,2288.0893758642487,2288.0893758642487,2288.0893758642487,2288.0893758642487,2289.578022158239,2289.578022158239,2289.578022158239,2289.578022158239,2289.5948699461296,2289.5948699461296,2289.5948699461296,2289.5948699461296,repeat,letter,lettRpt,k,0.5002503548748791,Hi,,,,,,,5,,,,,low,2290.098355846945,,,,,,98412,2022-11-28_13h58.19.191,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05075682412279,
