LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,10,1032,,,1304.6956887080014,,,174,F,circle,0.0019512500002747402,,,,,1,0,,,,,,,,,,,,1301.155992037995,1301.155992037995,1301.155992037995,1301.155992037995,1302.644926110006,1302.644926110006,1302.644926110006,1302.644926110006,1302.6615566139953,1302.6615566139953,1302.6615566139953,1302.6615566139953,,,,,switch,letter,lettSwt,j,Hi,,0.5166841340105748,,0,,,,,high,1303.1818211390055,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,10,1042,,,1309.3657344230014,,,167,S,star,0.016759870006353594,,,,,1,0,,,,,,,,,,,,1305.6923313519947,1305.6923313519947,1305.6923313519947,1305.6923313519947,1307.165116424003,1307.165116424003,1307.165116424003,1307.165116424003,1307.1984418570064,1307.1984418570064,1307.1984418570064,1307.1984418570064,,,,,switch,number,numSwt,f,Lo,,0.6528106430050684,,0,,,,,high,1307.8516594760003,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,10,1052,,,1314.1193574969948,,,132,H,triangle,0.01638368699059356,,,,,1,0,,,,,,,,,,,,1310.361833625997,1310.361833625997,1310.361833625997,1310.361833625997,1311.8352747159952,1311.8352747159952,1311.8352747159952,1311.8352747159952,1311.8686120159982,1311.8686120159982,1311.8686120159982,1311.8686120159982,,,,,repeat,number,numRpt,d,Hi,,0.7427724709996255,,0,,,,,high,1312.6173561329924,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,1,1053,,,1318.6893647190009,,,160,U,hexagon,0.016516318006324582,,,,,1,0,,,,,,,,,,,,1315.115490762997,1315.115490762997,1315.115490762997,1315.115490762997,1316.5887751059927,1316.5887751059927,1316.5887751059927,1316.5887751059927,1316.6222656070022,1316.6222656070022,1316.6222656070022,1316.6222656070022,,,,,repeat,number,numRpt,f,Lo,,0.5567305740114534,,0,,,,,high,1317.1755579949968,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,1,1054,,,1323.4596594519971,,,146,Y,hexagon,0.01640033999865409,,,,,1,0,,,,,,,,,,,,1319.6855423439993,1319.6855423439993,1319.6855423439993,1319.6855423439993,1321.1588453099976,1321.1588453099976,1321.1588453099976,1321.1588453099976,1321.192229016,1321.192229016,1321.192229016,1321.192229016,,,,,repeat,number,numRpt,d,Lo,,0.7546254860062618,,0,,,,,high,1321.944948903998,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,10,1064,,,1328.279804128004,,,125,D,triangle,0.016987902999971993,,,,,1,0,,,,,,,,,,,,1324.4556423220056,1324.4556423220056,1324.4556423220056,1324.4556423220056,1325.9291284289939,1325.9291284289939,1325.9291284289939,1325.9291284289939,1325.962410506996,1325.962410506996,1325.962410506996,1325.962410506996,,,,,repeat,number,numRpt,d,Hi,,0.8169692509982269,,0,,,,,high,1326.7659819800028,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,1,1065,,,1332.8169295910047,,,181,W,circle,0.016437441008747555,,,,,1,0,,,,,,,,,,,,1329.275831631996,1329.275831631996,1329.275831631996,1329.275831631996,1330.749376887994,1330.749376887994,1330.749376887994,1330.749376887994,1330.782504008006,1330.782504008006,1330.782504008006,1330.782504008006,,,,,repeat,number,numRpt,f,Hi,,0.5243539080111077,,0,,,,,high,1331.3027557580062,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,1,1066,,,1337.6536321080057,,,139,B,star,0.016875700996024534,,,,,1,0,,,,,,,,,,,,1333.812792659999,1333.812792659999,1333.812792659999,1333.812792659999,1335.2862702929997,1335.2862702929997,1335.2862702929997,1335.2862702929997,1335.319434111996,1335.319434111996,1335.319434111996,1335.319434111996,,,,,repeat,number,numRpt,d,Lo,,0.8274089330079732,,0,,,,,high,1336.138880340004,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,10,1076,,,1342.6574185869977,,,167,H,star,0.0003926859935745597,,,,,1,0,,,,,,,,,,,,1338.6331881249935,1338.6331881249935,1338.6331881249935,1338.6331881249935,1340.1211559499934,1340.1211559499934,1340.1211559499934,1340.1211559499934,1340.1379357380065,1340.1379357380065,1340.1379357380065,1340.1379357380065,,,,,repeat,number,numRpt,f,Lo,,1.0015423959994223,,0,,,,,high,1341.1432353199925,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,1,1077,,,1347.377227178993,,,160,Y,hexagon,0.016871460000402294,,,,,1,0,,,,,,,,,,,,1343.6530707670026,1343.6530707670026,1343.6530707670026,1343.6530707670026,1345.124840933,1345.124840933,1345.124840933,1345.124840933,1345.158087335003,1345.158087335003,1345.158087335003,1345.158087335003,,,,,repeat,number,numRpt,f,Lo,,0.7175613910076208,,0,,,,,high,1345.8638143209973,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,10,1087,,,1351.9642872620025,,,125,W,circle,0.016788673005066812,,,,,1,0,,,,,,,,,,,,1348.3735556600004,1348.3735556600004,1348.3735556600004,1348.3735556600004,1349.8450764650042,1349.8450764650042,1349.8450764650042,1349.8450764650042,1349.878316796996,1349.878316796996,1349.878316796996,1349.878316796996,,,,,switch,letter,lettSwt,k,Hi,,0.5728523319994565,,0,,,,,high,1350.4507505049987,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,1,1088,,,1356.4176347059984,,,132,B,triangle,0.017031209004926495,,,,,1,0,,,,,,,,,,,,1352.9603849749983,1352.9603849749983,1352.9603849749983,1352.9603849749983,1354.4319130749936,1354.4319130749936,1354.4319130749936,1354.4319130749936,1354.465300416996,1354.465300416996,1354.465300416996,1354.465300416996,,,,,switch,number,numSwt,d,Hi,,0.46574555200641043,,0,,,,,high,1354.918787483999,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,10,1098,,,1360.9543025619932,,,174,S,triangle,0.0022281069977907464,,,,,1,0,,,,,,,,,,,,1357.4133598490007,1357.4133598490007,1357.4133598490007,1357.4133598490007,1358.9019491149957,1358.9019491149957,1358.9019491149957,1358.9019491149957,1358.9185731629987,1358.9185731629987,1358.9185731629987,1358.9185731629987,,,,,switch,letter,lettSwt,k,Hi,,0.5235056560049998,,0,,,,,high,1359.455583122006,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,1,1099,,,1365.8746083779988,,,139,U,star,0.0019385159976081923,,,,,1,0,,,,,,,,,,,,1361.9501477299928,1361.9501477299928,1361.9501477299928,1361.9501477299928,1363.4385867539968,1363.4385867539968,1363.4385867539968,1363.4385867539968,1363.455377210994,1363.455377210994,1363.455377210994,1363.455377210994,,,,,switch,number,numSwt,d,Lo,,0.9149406820069999,,0,,,,,high,1364.3757062670047,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,1,1100,,,1370.3782253770041,,,146,D,hexagon,0.0020645490003516898,,,,,1,0,,,,,,,,,,,,1366.870879976006,1366.870879976006,1366.870879976006,1366.870879976006,1368.3589983739948,1368.3589983739948,1368.3589983739948,1368.3589983739948,1368.3754849469988,1368.3754849469988,1368.3754849469988,1368.3754849469988,,,,,switch,letter,lettSwt,j,Lo,,0.49901709500409197,,0,,,,,high,1368.8787781459978,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,1,1101,,,1374.996177633002,,,181,F,circle,0.0019703849975485355,,,,,1,0,,,,,,,,,,,,1371.3736901270022,1371.3736901270022,1371.3736901270022,1371.3736901270022,1372.8624308580038,1372.8624308580038,1372.8624308580038,1372.8624308580038,1372.879442090998,1372.879442090998,1372.879442090998,1372.879442090998,,,,,repeat,letter,lettRpt,j,Hi,,0.5878217700083042,,0,,,,,high,1373.4827270539972,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,1101,,,1417.445005992995,,,146,Y,circle,0.01718122500460595,,,,,1,0,,,,,,,,,,,,1412.970638814004,1412.970638814004,1412.970638814004,1412.970638814004,1414.4421251089952,1414.4421251089952,1414.4421251089952,1414.4421251089952,1414.4756662709988,1414.4756662709988,1414.4756662709988,1414.4756662709988,,,,,switch,number,numSwt,d,Hi,,1.4558436799998162,,1,,,space,8.91445854799531,high,1415.931437449006,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,1,1102,,,1421.981980454002,,,125,D,triangle,0.016929895005887374,,,,,1,0,,,,,,,,,,,,1418.4410365090007,1418.4410365090007,1418.4410365090007,1418.4410365090007,1419.9125537609943,1419.9125537609943,1419.9125537609943,1419.9125537609943,1419.9460179449961,1419.9460179449961,1419.9460179449961,1419.9460179449961,,,,,repeat,number,numRpt,d,Hi,,0.5218206450081198,,1,,,,,high,1420.4681123460032,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,10,1112,,,1426.485260446003,,,174,F,hexagon,0.016813080001156777,,,,,1,0,,,,,,,,,,,,1422.9784153479995,1422.9784153479995,1422.9784153479995,1422.9784153479995,1424.4494040660065,1424.4494040660065,1424.4494040660065,1424.4494040660065,1424.4826559479989,1424.4826559479989,1424.4826559479989,1424.4826559479989,,,,,switch,letter,lettSwt,j,Lo,,0.5125125320046209,,1,,,,,high,1424.9863664209988,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,1,1113,,,1430.9885187250038,,,132,H,star,0.0016244989965343848,,,,,1,0,,,,,,,,,,,,1427.4809676050063,1427.4809676050063,1427.4809676050063,1427.4809676050063,1428.9693917849945,1428.9693917849945,1428.9693917849945,1428.9693917849945,1428.9861111659993,1428.9861111659993,1428.9861111659993,1428.9861111659993,,,,,switch,number,numSwt,d,Lo,,0.49664796600700356,,1,,,,,high,1429.4898683189967,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,0,1113,,,1435.6756534820015,,,181,S,triangle,0.0018312489992240444,,,,,1,0,,,,,,,,,,,,1431.984084123993,1431.984084123993,1431.984084123993,1431.984084123993,1433.4728834270063,1433.4728834270063,1433.4728834270063,1433.4728834270063,1433.4895610439999,1433.4895610439999,1433.4895610439999,1433.4895610439999,,,,,switch,letter,lettSwt,k,Hi,,0.6815802570054075,,1,,,,,high,1434.176758911999,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,1,1114,,,1440.1939277859929,,,167,U,hexagon,0.0019616060017142445,,,,,1,0,,,,,,,,,,,,1436.6713888899976,1436.6713888899976,1436.6713888899976,1436.6713888899976,1438.159892465992,1438.159892465992,1438.159892465992,1438.159892465992,1438.176338085992,1438.176338085992,1438.176338085992,1438.176338085992,,,,,repeat,letter,lettRpt,k,Lo,,0.4903109360166127,,1,,,,,high,1438.6798196790041,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,1,1115,,,1444.7639085639967,,,139,B,star,0.0018029820057563484,,,,,1,0,,,,,,,,,,,,1441.174441537005,1441.174441537005,1441.174441537005,1441.174441537005,1442.663177230992,1442.663177230992,1442.663177230992,1442.663177230992,1442.680073786003,1442.680073786003,1442.680073786003,1442.680073786003,,,,,repeat,letter,lettRpt,j,Lo,,0.5546502580109518,,1,,,,,high,1443.2498108750005,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,1,1116,,,1449.2675256049988,,,160,W,circle,0.017073752998840064,,,,,1,0,,,,,,,,,,,,1445.760601682996,1445.760601682996,1445.760601682996,1445.760601682996,1447.2334895800013,1447.2334895800013,1447.2334895800013,1447.2334895800013,1447.2667173439986,1447.2667173439986,1447.2667173439986,1447.2667173439986,,,,,repeat,letter,lettRpt,k,Hi,,0.49650445001316257,,1,,,,,high,1447.7539485580055,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,1,1117,,,1453.820985704995,,,146,Y,hexagon,0.016723141001421027,,,,,1,0,,,,,,,,,,,,1450.2639298050053,1450.2639298050053,1450.2639298050053,1450.2639298050053,1451.7367843459942,1451.7367843459942,1451.7367843459942,1451.7367843459942,1451.7701618360006,1451.7701618360006,1451.7701618360006,1451.7701618360006,,,,,repeat,letter,lettRpt,k,Lo,,0.5451262510032393,,1,,,,,high,1452.306808266003,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,10,1127,,,1458.341035999998,,,125,D,star,0.016927809003391303,,,,,1,0,,,,,,,,,,,,1454.817260818003,1454.817260818003,1454.817260818003,1454.817260818003,1456.290433793998,1456.290433793998,1456.290433793998,1456.290433793998,1456.3237574469968,1456.3237574469968,1456.3237574469968,1456.3237574469968,,,,,switch,number,numSwt,d,Lo,,0.5120327240147162,,1,,,,,high,1456.827230180992,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,10,1137,,,1462.9278182720009,,,174,F,circle,0.016935453008045442,,,,,1,0,,,,,,,,,,,,1459.3370170540002,1459.3370170540002,1459.3370170540002,1459.3370170540002,1460.8104052639974,1460.8104052639974,1460.8104052639974,1460.8104052639974,1460.8437782050023,1460.8437782050023,1460.8437782050023,1460.8437782050023,,,,,repeat,number,numRpt,f,Hi,,0.5831503580120625,,1,,,,,high,1461.413559061999,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,10,1147,,,1467.398057946004,,,132,H,triangle,0.01685537699086126,,,,,1,0,,,,,,,,,,,,1463.924143234006,1463.924143234006,1463.924143234006,1463.924143234006,1465.397454164995,1465.397454164995,1465.397454164995,1465.397454164995,1465.4305568449927,1465.4305568449927,1465.4305568449927,1465.4305568449927,,,,,repeat,number,numRpt,d,Hi,,0.45284126899787225,,1,,,,,high,1465.8842291009933,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,10,1157,,,1471.901396621004,,,181,S,triangle,0.01680497100460343,,,,,1,0,,,,,,,,,,,,1468.3939923129947,1468.3939923129947,1468.3939923129947,1468.3939923129947,1469.8654981459986,1469.8654981459986,1469.8654981459986,1469.8654981459986,1469.8989797999966,1469.8989797999966,1469.8989797999966,1469.8989797999966,,,,,repeat,number,numRpt,f,Hi,,0.4960463010065723,,1,,,,,high,1470.3877238749992,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,0,1157,,,1476.8218064340035,,,167,U,circle,0.00038741499884054065,,,,,1,0,,,,,,,,,,,,1472.8807180769945,1472.8807180769945,1472.8807180769945,1472.8807180769945,1474.3692213339964,1474.3692213339964,1474.3692213339964,1474.3692213339964,1474.3856513640058,1474.3856513640058,1474.3856513640058,1474.3856513640058,,,,,repeat,number,numRpt,f,Hi,,0.9207312940125121,,1,,,,,high,1475.3245297660033,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,1,1158,,,1481.3584991579992,,,139,B,hexagon,0.0016748350026318803,,,,,1,0,,,,,,,,,,,,1477.8176758339978,1477.8176758339978,1477.8176758339978,1477.8176758339978,1479.3059354519937,1479.3059354519937,1479.3059354519937,1479.3059354519937,1479.3225313510047,1479.3225313510047,1479.3225313510047,1479.3225313510047,,,,,repeat,number,numRpt,d,Lo,,0.5195278960018186,,1,,,,,high,1479.859611132997,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,1,1159,,,1485.9117980869923,,,160,W,star,0.0019567200070014223,,,,,1,0,,,,,,,,,,,,1482.3538716750045,1482.3538716750045,1482.3538716750045,1482.3538716750045,1483.8428831250058,1483.8428831250058,1483.8428831250058,1483.8428831250058,1483.8593357359932,1483.8593357359932,1483.8593357359932,1483.8593357359932,,,,,repeat,number,numRpt,f,Lo,,0.5426544289948652,,1,,,,,high,1484.4130805890018,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,1,1160,,,1490.4154445089953,,,181,B,circle,0.0017544110014569014,,,,,1,0,,,,,,,,,,,,1486.9079237629921,1486.9079237629921,1486.9079237629921,1486.9079237629921,1488.3959926669922,1488.3959926669922,1488.3959926669922,1488.3959926669922,1488.4128589600004,1488.4128589600004,1488.4128589600004,1488.4128589600004,,,,,switch,letter,lettSwt,j,Hi,,0.49355455199838616,,1,,,,,high,1488.9162818750046,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,10,1170,,,1495.0171455880045,,,139,S,triangle,0.0019996339979115874,,,,,1,0,,,,,,,,,,,,1491.4107048019941,1491.4107048019941,1491.4107048019941,1491.4107048019941,1492.8997699269967,1492.8997699269967,1492.8997699269967,1492.8997699269967,1492.9165620300046,1492.9165620300046,1492.9165620300046,1492.9165620300046,,,,,switch,number,numSwt,d,Hi,,0.5821784660074627,,1,,,,,high,1493.5032318640006,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,1,1171,,,1499.4871696290065,,,132,W,hexagon,0.0021119599987287074,,,,,1,0,,,,,,,,,,,,1495.997864275996,1495.997864275996,1495.997864275996,1495.997864275996,1497.4865427710029,1497.4865427710029,1497.4865427710029,1497.4865427710029,1497.5032886980043,1497.5032886980043,1497.5032886980043,1497.5032886980043,,,,,repeat,number,numRpt,d,Lo,,0.4751435640064301,,1,,,,,high,1497.9903378439922,,,,,,,,,,,,,,,,61617,2022-10-27_13h53.33.350,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05368427426278,
