LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,fix.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,0,10,0,,,,,,,,,,,,,,,,0,1436,,,,2294.4100573889446,F,146,hexagon,0.0011507722083479166,,,,,0,0,,,,,,,,,,,,2291.023179085925,2291.023179085925,2291.023179085925,2291.023179085925,2292.5247465609573,2292.5247465609573,2292.5247465609573,2292.5247465609573,2292.5247465609573,2292.5247465609573,2292.5247465609573,2292.5247465609573,switch,number,NA,k,0.35071059688925743,Lo,,,4,,,,,,,,,,low,2292.9085133869667,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,0,11,0,,,,,,,,,,,,,,,,10,1446,,,,2298.798390384065,W,181,circle,0.0005947118625044823,,,,,1,1,,,,,,,,,,,,2295.377888042014,2295.377888042014,2295.377888042014,2295.377888042014,2296.879567069933,2296.879567069933,2296.879567069933,2296.879567069933,2296.879567069933,2296.879567069933,2296.879567069933,2296.879567069933,repeat,number,numRpt,k,0.3939654331188649,Hi,,,4,,,,,,,,,,low,2297.313387786038,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,,,,,,,,,,,,,10,1456,,,,2303.136451799888,S,139,circle,0.001471908064559102,,,,,1,0,,,,,,,,,,,,2299.7828439609148,2299.7828439609148,2299.7828439609148,2299.7828439609148,2301.284228554927,2301.284228554927,2301.284228554927,2301.284228554927,2301.284228554927,2301.284228554927,2301.284228554927,2301.284228554927,repeat,number,numRpt,j,0.32052768394351006,Hi,,,4,,,,,,,,,,low,2301.6514927989338,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,10,1466,,,,2307.674802232068,H,174,triangle,0.0011946358717978,,,,,1,0,,,,,,,,,,,,2304.1210495959967,2304.1210495959967,2304.1210495959967,2304.1210495959967,2305.622625915101,2305.622625915101,2305.622625915101,2305.622625915101,2305.622625915101,2305.622625915101,2305.622625915101,2305.622625915101,repeat,number,numRpt,k,0.5285390510689467,Lo,,,4,,,,,,,,,,low,2306.1900413809344,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,1,1467,,,,2312.046244591009,U,160,star,0.001332719111815095,,,,,1,0,,,,,,,,,,,,2308.659156898968,2308.659156898968,2308.659156898968,2308.659156898968,2310.160936295986,2310.160936295986,2310.160936295986,2310.160936295986,2310.160936295986,2310.160936295986,2310.160936295986,2310.160936295986,repeat,number,numRpt,k,0.3561038738116622,Lo,,,4,,,,,,,,,,low,2310.56125127594,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,0,1467,,,,2316.5680370640475,B,125,hexagon,0.0012086259666830301,,,,,1,0,,,,,,,,,,,,2313.0306200920604,2313.0306200920604,2313.0306200920604,2313.0306200920604,2314.5322705139406,2314.5322705139406,2314.5322705139406,2314.5322705139406,2314.5322705139406,2314.5322705139406,2314.5322705139406,2314.5322705139406,switch,letter,lettSwt,d,0.507489464012906,Hi,,,4,,,,,,,,,,low,2315.0829350049607,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,0,1467,,,,2320.8559064969886,W,132,hexagon,0.0011017099022865295,,,,,0,0,,,,,,,,,,,,2317.5523126251064,2317.5523126251064,2317.5523126251064,2317.5523126251064,2319.0538743850775,2319.0538743850775,2319.0538743850775,2319.0538743850775,2319.0538743850775,2319.0538743850775,2319.0538743850775,2319.0538743850775,repeat,letter,NA,d,0.271691941190511,Hi,,,4,,,,,,,,,,low,2319.3709150189534,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,1,1468,,,,2325.2274496590253,F,125,triangle,0.001021950040012598,,,,,1,1,,,,,,,,,,,,2321.8403462539427,2321.8403462539427,2321.8403462539427,2321.8403462539427,2323.3419048408978,2323.3419048408978,2323.3419048408978,2323.3419048408978,2323.3419048408978,2323.3419048408978,2323.3419048408978,2323.3419048408978,repeat,letter,lettRpt,d,0.35066564101725817,Lo,,,4,,,,,,,,,,low,2323.72568579996,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,1,1469,,,,2329.5655845289584,B,181,star,0.0007971699815243483,,,,,1,0,,,,,,,,,,,,2326.1951509960927,2326.1951509960927,2326.1951509960927,2326.1951509960927,2327.6967395020183,2327.6967395020183,2327.6967395020183,2327.6967395020183,2327.6967395020183,2327.6967395020183,2327.6967395020183,2327.6967395020183,repeat,letter,lettRpt,d,0.3253970181103796,Lo,,,4,,,,,,,,,,low,2328.064121125033,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,10,1479,,,,2334.037182600936,U,174,circle,0.001385875977575779,,,,,1,0,,,,,,,,,,,,2330.533529849956,2330.533529849956,2330.533529849956,2330.533529849956,2332.034933034098,2332.034933034098,2332.034933034098,2332.034933034098,2332.034933034098,2332.034933034098,2332.034933034098,2332.034933034098,switch,number,numSwt,k,0.47634660615585744,Hi,,,4,,,,,,,,,,low,2332.5521534960717,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,10,1489,,,,2338.575663882075,H,167,hexagon,0.0011309508699923754,,,,,1,0,,,,,,,,,,,,2335.0217999950983,2335.0217999950983,2335.0217999950983,2335.0217999950983,2336.5232657459565,2336.5232657459565,2336.5232657459565,2336.5232657459565,2336.5232657459565,2336.5232657459565,2336.5232657459565,2336.5232657459565,repeat,number,numRpt,k,0.5011088240426034,Hi,,,4,,,,,,,,,,low,2337.0740159999114,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,10,1499,,,,2343.1304916809313,Y,146,triangle,0.001118235057219863,,,,,1,0,,,,,,,,,,,,2339.5599164320156,2339.5599164320156,2339.5599164320156,2339.5599164320156,2341.0615081118885,2341.0615081118885,2341.0615081118885,2341.0615081118885,2341.0615081118885,2341.0615081118885,2341.0615081118885,2341.0615081118885,repeat,number,numRpt,j,0.5183683331124485,Lo,,,4,,,,,,,,,,low,2341.629028151976,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,10,1509,,,,2347.5856216440443,D,139,circle,0.0011802050285041332,,,,,1,0,,,,,,,,,,,,2344.1148086150642,2344.1148086150642,2344.1148086150642,2344.1148086150642,2345.616563555086,2345.616563555086,2345.616563555086,2345.616563555086,2345.616563555086,2345.616563555086,2345.616563555086,2345.616563555086,repeat,number,numRpt,j,0.4182556001469493,Hi,,,4,,,,,,,,,,low,2346.08376140194,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,0,1509,,,,2352.073919131886,S,160,star,0.0012800609692931175,,,,,0,0,,,,,,,,,,,,2348.569952775957,2348.569952775957,2348.569952775957,2348.569952775957,2350.0717246111017,2350.0717246111017,2350.0717246111017,2350.0717246111017,2350.0717246111017,2350.0717246111017,2350.0717246111017,2350.0717246111017,repeat,number,NA,j,0.4515257989987731,Hi,,,4,,,,,,,,,,low,2350.57219013595,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,1,1510,,,,2356.5287469238974,U,181,triangle,0.0014075639192014933,,,,,1,1,,,,,,,,,,,,2353.058260065969,2353.058260065969,2353.058260065969,2353.058260065969,2354.5599790720735,2354.5599790720735,2354.5599790720735,2354.5599790720735,2354.5599790720735,2354.5599790720735,2354.5599790720735,2354.5599790720735,switch,letter,lettSwt,f,0.4194181328639388,Lo,,,4,,,,,,,,,,low,2355.0270154750906,2356.5287469238974,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,0,1510,,,,2360.9501784790773,W,146,star,0.0010387380607426167,,,,,0,0,,,,,,,,,,,,2357.513085840037,2357.513085840037,2357.513085840037,2357.513085840037,2359.014825101942,2359.014825101942,2359.014825101942,2359.014825101942,2359.014825101942,2359.014825101942,2359.014825101942,2359.014825101942,repeat,letter,NA,d,0.3860312628094107,Lo,,,4,,,,,,,,,,low,2359.4484362439252,2360.9501784790773,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,0,1510,,,,2365.50525591895,S,132,circle,0.0010495889000594616,,,,,1,1,,,,,,,,,,,,2361.93453176599,2361.93453176599,2361.93453176599,2361.93453176599,2363.4364367269445,2363.4364367269445,2363.4364367269445,2363.4364367269445,2363.4364367269445,2363.4364367269445,2363.4364367269445,2363.4364367269445,repeat,letter,lettRpt,f,0.5339990518987179,Hi,,,4,,,,,,,,,,low,2364.0036059468985,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,0,1510,,,,2370.227223621914,F,167,hexagon,0.0006511479150503874,,,,,1,0,,,,,,,,,,,,2366.472985513974,2366.472985513974,2366.472985513974,2366.472985513974,2367.9746214461047,2367.9746214461047,2367.9746214461047,2367.9746214461047,2367.9746214461047,2367.9746214461047,2367.9746214461047,2367.9746214461047,repeat,letter,lettRpt,d,0.7082151530776173,Hi,,,4,,,,,,,,,,low,2368.725435931934,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,1,1511,,,,2374.748717654962,B,139,triangle,0.0011210159864276648,,,,,1,0,,,,,,,,,,,,2371.194912103936,2371.194912103936,2371.194912103936,2371.194912103936,2372.6964712101035,2372.6964712101035,2372.6964712101035,2372.6964712101035,2372.6964712101035,2372.6964712101035,2372.6964712101035,2372.6964712101035,repeat,letter,lettRpt,d,0.5326000179629773,Lo,,,4,,,,,,,,,,low,2373.264003078919,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,1,1512,,,,2379.2037162159104,Y,160,star,0.0010019198525696993,,,,,1,0,,,,,,,,,,,,2375.733178708935,2375.733178708935,2375.733178708935,2375.733178708935,2377.234816651093,2377.234816651093,2377.234816651093,2377.234816651093,2377.234816651093,2377.234816651093,2377.234816651093,2377.234816651093,repeat,letter,lettRpt,f,0.4374003140255809,Lo,,,4,,,,,,,,,,low,2377.7189345669467,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,0,1512,,,,2383.7587414139416,H,174,hexagon,0.0011113351210951805,,,,,1,0,,,,,,,,,,,,2380.188106558984,2380.188106558984,2380.188106558984,2380.188106558984,2381.6897125209216,2381.6897125209216,2381.6897125209216,2381.6897125209216,2381.6897125209216,2381.6897125209216,2381.6897125209216,2381.6897125209216,switch,number,numSwt,k,0.5278895159717649,Hi,,,4,,,,,,,,,,low,2382.257061570883,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,10,1522,,,,2388.1300803960767,D,125,circle,0.00115309190005064,,,,,1,0,,,,,,,,,,,,2384.7263960950077,2384.7263960950077,2384.7263960950077,2384.7263960950077,2386.2279856549576,2386.2279856549576,2386.2279856549576,2386.2279856549576,2386.2279856549576,2386.2279856549576,2386.2279856549576,2386.2279856549576,repeat,number,numRpt,j,0.37718168715946376,Hi,,,4,,,,,,,,,,low,2386.645173748955,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,1,1523,,,,2401.3281097169966,W,160,triangle,0.0020825781393796206,,,,,1,0,,,,,,,,,,,,2397.6912172420416,2397.6912172420416,2397.6912172420416,2397.6912172420416,2399.19225006504,2399.19225006504,2399.19225006504,2399.19225006504,2399.19225006504,2399.19225006504,2399.19225006504,2399.19225006504,switch,letter,lettSwt,f,0.6006077008787543,Lo,,,5,,,,,,,,space,1.6529853560496122,low,2399.826447536936,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,1,1524,,,,2405.8331351259258,H,167,hexagon,0.000733888940885663,,,,,1,0,,,,,,,,,,,,2402.295896026073,2402.295896026073,2402.295896026073,2402.295896026073,2403.797448582016,2403.797448582016,2403.797448582016,2403.797448582016,2403.797448582016,2403.797448582016,2403.797448582016,2403.797448582016,repeat,letter,lettRpt,d,0.4847811320796609,Hi,,,5,,,,,,,,,,low,2404.331343634054,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,1,1525,,,,2410.3549118640367,U,125,star,0.0013463550712913275,,,,,1,0,,,,,,,,,,,,2406.8176230438985,2406.8176230438985,2406.8176230438985,2406.8176230438985,2408.319245615974,2408.319245615974,2408.319245615974,2408.319245615974,2408.319245615974,2408.319245615974,2408.319245615974,2408.319245615974,switch,number,numSwt,j,0.484559316188097,Lo,,,5,,,,,,,,,,low,2408.853119581938,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,0,1525,,,,2414.9596601410303,S,174,circle,0.0012307269498705864,,,,,0,0,,,,,,,,,,,,2411.338884325931,2411.338884325931,2411.338884325931,2411.338884325931,2412.840986035997,2412.840986035997,2412.840986035997,2412.840986035997,2412.840986035997,2412.840986035997,2412.840986035997,2412.840986035997,switch,letter,NA,d,0.5991565880831331,Lo,,,5,,,,,,,,,,low,2413.475056594005,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,0,1525,,,,2419.5317137020174,D,132,circle,0.0010799849405884743,,,,,1,1,,,,,,,,,,,,2415.94431770104,2415.94431770104,2415.94431770104,2415.94431770104,2417.445778430905,2417.445778430905,2417.445778430905,2417.445778430905,2417.445778430905,2417.445778430905,2417.445778430905,2417.445778430905,repeat,letter,lettRpt,d,0.560624040896073,Hi,,,5,,,,,,,,,,low,2418.0467337840237,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,0,1525,,,,2424.019820380956,F,139,star,0.0011213149409741163,,,,,0,0,,,,,,,,,,,,2420.515934189083,2420.515934189083,2420.515934189083,2420.515934189083,2422.0175318350084,2422.0175318350084,2422.0175318350084,2422.0175318350084,2422.0175318350084,2422.0175318350084,2422.0175318350084,2422.0175318350084,repeat,letter,NA,f,0.47780327103100717,Hi,,,5,,,,,,,,,,low,2422.5350288699847,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,1,1526,,,,2428.441478417022,Y,146,hexagon,0.0012949910014867783,,,,,1,1,,,,,,,,,,,,2425.004288536031,2425.004288536031,2425.004288536031,2425.004288536031,2426.505989755038,2426.505989755038,2426.505989755038,2426.505989755038,2426.505989755038,2426.505989755038,2426.505989755038,2426.505989755038,repeat,letter,lettRpt,f,0.41134641203098,Hi,,,5,,,,,,,,,,low,2426.956428431906,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,1,1527,,,,2432.9464930898976,B,181,triangle,0.001169042894616723,,,,,1,0,,,,,,,,,,,,2429.425729786977,2429.425729786977,2429.425729786977,2429.425729786977,2430.9275410859846,2430.9275410859846,2430.9275410859846,2430.9275410859846,2430.9275410859846,2430.9275410859846,2430.9275410859846,2430.9275410859846,repeat,letter,lettRpt,d,0.47896269406192005,Lo,,,5,,,,,,,,,,low,2431.4445411390625,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,1,1528,,,,2437.534650969086,W,160,star,0.0012386918533593416,,,,,1,0,,,,,,,,,,,,2433.9140131990425,2433.9140131990425,2433.9140131990425,2433.9140131990425,2435.415906410897,2435.415906410897,2435.415906410897,2435.415906410897,2435.415906410897,2435.415906410897,2435.415906410897,2435.415906410897,switch,number,numSwt,k,0.5694421040825546,Lo,,,5,,,,,,,,,,low,2436.03301336593,2437.534650969086,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,0,1528,,,,2442.056380897062,H,167,circle,0.0012186148669570684,,,,,1,0,,,,,,,,,,,,2438.5192309359554,2438.5192309359554,2438.5192309359554,2438.5192309359554,2440.0207951168995,2440.0207951168995,2440.0207951168995,2440.0207951168995,2440.0207951168995,2440.0207951168995,2440.0207951168995,2440.0207951168995,switch,letter,lettSwt,d,0.499792599119246,Hi,,,5,,,,,,,,,,low,2440.5548523799516,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,1,1529,,,,2446.5946751199663,U,125,hexagon,0.000794998137280345,,,,,1,0,,,,,,,,,,,,2443.024077374954,2443.024077374954,2443.024077374954,2443.024077374954,2444.525713572046,2444.525713572046,2444.525713572046,2444.525713572046,2444.525713572046,2444.525713572046,2444.525713572046,2444.525713572046,repeat,letter,lettRpt,f,0.5181106650270522,Hi,,,5,,,,,,,,,,low,2445.0931301459204,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,0,1529,,,,2450.9327433549333,S,174,triangle,0.0011211861856281757,,,,,0,0,,,,,,,,,,,,2447.5790443960577,2447.5790443960577,2447.5790443960577,2447.5790443960577,2449.080914146034,2449.080914146034,2449.080914146034,2449.080914146034,2449.080914146034,2449.080914146034,2449.080914146034,2449.080914146034,repeat,letter,NA,d,0.32580154691822827,Hi,,,5,,,,,,,,,,low,2449.447815760039,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,12,0,,,,,,,,,,,,,,,,1,1530,,,,2455.45467013889,D,132,hexagon,0.001526320120319724,,,,,1,1,,,,,,,,,,,,2451.9173400860745,2451.9173400860745,2451.9173400860745,2451.9173400860745,2453.4188676259946,2453.4188676259946,2453.4188676259946,2453.4188676259946,2453.4188676259946,2453.4188676259946,2453.4188676259946,2453.4188676259946,repeat,letter,lettRpt,d,0.5107008831109852,Hi,,,5,,,,,,,,,,low,2453.9694989789277,,,,,,,,,,,,,,,,,73086,2022-11-15_08h08.14.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.22447100255246,
