LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,10,1008,,,2055.011878165009,,,146,W,star,0.0015012049989309162,,,,,1,0,,,,,,,,,,,2051.402070824988,2051.402070824988,2051.402070824988,2051.402070824988,2052.909928711015,2052.909928711015,2052.909928711015,2052.909928711015,2052.909928711015,2052.909928711015,2052.909928711015,2052.909928711015,switch,letter,lettSwt,k,0.5796374269993976,Hi,,,0,,,,,high,2053.510351753008,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,1,1009,,,2059.666862415994,,,160,D,circle,0.0010904720111284405,,,,,1,0,,,,,,,,,,,2055.989676260011,2055.989676260011,2055.989676260011,2055.989676260011,2057.4979073799914,2057.4979073799914,2057.4979073799914,2057.4979073799914,2057.4979073799914,2057.4979073799914,2057.4979073799914,2057.4979073799914,repeat,letter,lettRpt,j,0.637409951974405,Lo,,,0,,,,,high,2058.165390809998,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,10,1019,,,2064.355664567993,,,139,B,hexagon,0.0014542870048899204,,,,,1,0,,,,,,,,,,,2060.6435551540053,2060.6435551540053,2060.6435551540053,2060.6435551540053,2062.1530060750083,2062.1530060750083,2062.1530060750083,2062.1530060750083,2062.1530060750083,2062.1530060750083,2062.1530060750083,2062.1530060750083,switch,number,numSwt,d,0.6738042299984954,Hi,,,0,,,,,high,2062.8541290239955,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,1,1020,,,2070.0950197319908,,,181,H,circle,0.001401496003381908,,,,,1,0,,,,,,,,,,,2065.3344309400127,2065.3344309400127,2065.3344309400127,2065.3344309400127,2066.8414194539946,2066.8414194539946,2066.8414194539946,2066.8414194539946,2066.8414194539946,2066.8414194539946,2066.8414194539946,2066.8414194539946,repeat,number,numRpt,f,1.7241410299902782,Lo,,,0,,,,,high,2068.593301812012,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,1,1021,,,2074.7168833609903,,,174,Y,triangle,0.0016863120254129171,,,,,1,0,,,,,,,,,,,2071.071731937991,2071.071731937991,2071.071731937991,2071.071731937991,2072.581284226995,2072.581284226995,2072.581284226995,2072.581284226995,2072.581284226995,2072.581284226995,2072.581284226995,2072.581284226995,switch,letter,lettSwt,k,0.6072346220025793,Lo,,,0,,,,,high,2073.2152268289938,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,10,1031,,,2079.422114787012,,,125,U,star,0.0016501109930686653,,,,,1,0,,,,,,,,,,,2075.6954382050026,2075.6954382050026,2075.6954382050026,2075.6954382050026,2077.2027818940114,2077.2027818940114,2077.2027818940114,2077.2027818940114,2077.2027818940114,2077.2027818940114,2077.2027818940114,2077.2027818940114,switch,number,numSwt,d,0.6889561639982276,Hi,,,0,,,,,high,2077.9204614670016,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,1,1032,,,2084.4445286830014,,,139,W,triangle,0.0016316199908033013,,,,,1,0,,,,,,,,,,,2080.398478705989,2080.398478705989,2080.398478705989,2080.398478705989,2081.908092136,2081.908092136,2081.908092136,2081.908092136,2081.908092136,2081.908092136,2081.908092136,2081.908092136,repeat,number,numRpt,d,1.0119041760044638,Lo,,,0,,,,,high,2082.942624516989,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,10,1042,,,2088.9993143879983,,,167,F,circle,0.001634515996556729,,,,,1,0,,,,,,,,,,,2085.423030770995,2085.423030770995,2085.423030770995,2085.423030770995,2086.930726065999,2086.930726065999,2086.930726065999,2086.930726065999,2086.930726065999,2086.930726065999,2086.930726065999,2086.930726065999,switch,letter,lettSwt,j,0.5346783939749002,Lo,,,0,,,,,high,2087.497731348005,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,1,1043,,,2093.487424674997,,,132,U,hexagon,0.0016651199839543551,,,,,1,0,,,,,,,,,,,2089.9770759129897,2089.9770759129897,2089.9770759129897,2089.9770759129897,2091.4853985900118,2091.4853985900118,2091.4853985900118,2091.4853985900118,2091.4853985900118,2091.4853985900118,2091.4853985900118,2091.4853985900118,switch,number,numSwt,d,0.48014526098268107,Hi,,,0,,,,,high,2091.985875312006,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,10,1053,,,2098.042550738988,,,181,B,star,0.0013700179988518357,,,,,1,0,,,,,,,,,,,2094.4658548549924,2094.4658548549924,2094.4658548549924,2094.4658548549924,2095.973485858005,2095.973485858005,2095.973485858005,2095.973485858005,2095.973485858005,2095.973485858005,2095.973485858005,2095.973485858005,repeat,number,numRpt,f,0.5484141510096379,Hi,,,0,,,,,high,2096.54098590801,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,10,1063,,,2102.5808415169886,,,160,S,star,0.0011647800274658948,,,,,1,0,,,,,,,,,,,2099.0204252540134,2099.0204252540134,2099.0204252540134,2099.0204252540134,2100.528532183991,2100.528532183991,2100.528532183991,2100.528532183991,2100.528532183991,2100.528532183991,2100.528532183991,2100.528532183991,repeat,number,numRpt,f,0.5264604389958549,Hi,,,0,,,,,high,2101.0791044500074,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,1,1064,,,2107.2530583990156,,,146,Y,circle,0.0016664839931763709,,,,,1,0,,,,,,,,,,,2103.559133216011,2103.559133216011,2103.559133216011,2103.559133216011,2105.067088022013,2105.067088022013,2105.067088022013,2105.067088022013,2105.067088022013,2105.067088022013,2105.067088022013,2105.067088022013,switch,letter,lettSwt,k,0.6571315900073387,Lo,,,0,,,,,high,2105.7509999260074,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,10,1074,,,2111.974529344996,,,174,H,hexagon,0.0021097180142533034,,,,,1,0,,,,,,,,,,,2108.2315288730024,2108.2315288730024,2108.2315288730024,2108.2315288730024,2109.7390970640117,2109.7390970640117,2109.7390970640117,2109.7390970640117,2109.7390970640117,2109.7390970640117,2109.7390970640117,2109.7390970640117,repeat,letter,lettRpt,j,0.7095993790135253,Hi,,,0,,,,,high,2110.473092271015,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,1,1075,,,2116.6298189880035,,,125,D,triangle,0.0012801920238416642,,,,,1,0,,,,,,,,,,,2112.9531706309936,2112.9531706309936,2112.9531706309936,2112.9531706309936,2114.4605770719936,2114.4605770719936,2114.4605770719936,2114.4605770719936,2114.4605770719936,2114.4605770719936,2114.4605770719936,2114.4605770719936,repeat,letter,lettRpt,j,0.6357477090205066,Lo,,,0,,,,,high,2115.1281328740006,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,1075,,,2152.469184220012,,,146,H,hexagon,0.002267480012960732,,,,,0,0,,,,,,,,,,,2148.8100449420162,2148.8100449420162,2148.8100449420162,2148.8100449420162,2150.317014486005,2150.317014486005,2150.317014486005,2150.317014486005,2150.317014486005,2150.317014486005,2150.317014486005,2150.317014486005,switch,number,NA,f,0.6223473779973574,Lo,,,1,,,space,7.968080331018427,high,2150.967613868008,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,1,1076,,,2157.0062316390104,,,160,W,circle,0.0017032350006047636,,,,,1,1,,,,,,,,,,,2153.447344117012,2153.447344117012,2153.447344117012,2153.447344117012,2154.955679511011,2154.955679511011,2154.955679511011,2154.955679511011,2154.955679511011,2154.955679511011,2154.955679511011,2154.955679511011,switch,letter,lettSwt,k,0.5293084930162877,Lo,,,1,,,,,high,2155.5062161599926,2157.0062316390104,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,0,1076,,,2161.679377752007,,,139,U,star,0.0017746459925547242,,,,,1,0,,,,,,,,,,,2157.98560171001,2157.98560171001,2157.98560171001,2157.98560171001,2159.493717311998,2159.493717311998,2159.493717311998,2159.493717311998,2159.493717311998,2159.493717311998,2159.493717311998,2159.493717311998,repeat,letter,lettRpt,k,0.6601002509996761,Hi,,,1,,,,,high,2160.1808760600106,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,10,1086,,,2166.2843769559986,,,167,B,triangle,0.0013469390105456114,,,,,1,0,,,,,,,,,,,2162.658113528014,2162.658113528014,2162.658113528014,2162.658113528014,2164.165413406008,2164.165413406008,2164.165413406008,2164.165413406008,2164.165413406008,2164.165413406008,2164.165413406008,2164.165413406008,switch,number,numSwt,f,0.589489002013579,Lo,,,1,,,,,high,2164.7827470230113,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,10,1096,,,2170.8394371030154,,,181,D,hexagon,0.001602302974788472,,,,,1,0,,,,,,,,,,,2167.2623174659966,2167.2623174659966,2167.2623174659966,2167.2623174659966,2168.77047956601,2168.77047956601,2168.77047956601,2168.77047956601,2168.77047956601,2168.77047956601,2168.77047956601,2168.77047956601,switch,letter,lettSwt,j,0.5400366609974299,Hi,,,1,,,,,high,2169.33778611201,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,10,1106,,,2175.4613444409915,,,125,Y,star,0.0014230230008251965,,,,,1,0,,,,,,,,,,,2171.8169731190137,2171.8169731190137,2171.8169731190137,2171.8169731190137,2173.3255563809944,2173.3255563809944,2173.3255563809944,2173.3255563809944,2173.3255563809944,2173.3255563809944,2173.3255563809944,2173.3255563809944,repeat,letter,lettRpt,k,0.6091456209833268,Hi,,,1,,,,,high,2173.9595593970153,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,1,1107,,,2179.9328907789895,,,132,F,triangle,0.001762380008585751,,,,,1,0,,,,,,,,,,,2176.440146395995,2176.440146395995,2176.440146395995,2176.440146395995,2177.947815594991,2177.947815594991,2177.947815594991,2177.947815594991,2177.947815594991,2177.947815594991,2177.947815594991,2177.947815594991,switch,number,numSwt,d,0.45283148798625916,Lo,,,1,,,,,high,2178.4313859429967,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,1,1108,,,2184.5213028920116,,,174,S,circle,0.0019187339930795133,,,,,1,0,,,,,,,,,,,2180.9112080170016,2180.9112080170016,2180.9112080170016,2180.9112080170016,2182.4190863549884,2182.4190863549884,2182.4190863549884,2182.4190863549884,2182.4190863549884,2182.4190863549884,2182.4190863549884,2182.4190863549884,switch,letter,lettSwt,k,0.5727207630116027,Lo,,,1,,,,,high,2183.0196697459905,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,10,1118,,,2188.992795903003,,,146,H,triangle,0.0016391250246670097,,,,,1,0,,,,,,,,,,,2185.4993837770016,2185.4993837770016,2185.4993837770016,2185.4993837770016,2187.0073336939968,2187.0073336939968,2187.0073336939968,2187.0073336939968,2187.0073336939968,2187.0073336939968,2187.0073336939968,2187.0073336939968,repeat,letter,lettRpt,j,0.45168754798942246,Lo,,,1,,,,,high,2187.491127256013,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,10,1128,,,2193.431025533995,,,160,W,hexagon,0.0014252889959607273,,,,,1,0,,,,,,,,,,,2189.9714343560045,2189.9714343560045,2189.9714343560045,2189.9714343560045,2191.478842362005,2191.478842362005,2191.478842362005,2191.478842362005,2191.478842362005,2191.478842362005,2191.478842362005,2191.478842362005,switch,number,numSwt,f,0.42287820897763595,Hi,,,1,,,,,high,2191.9294317250024,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,1,1129,,,2197.869382753008,,,139,U,circle,0.0016874849970918149,,,,,1,0,,,,,,,,,,,2194.407825525006,2194.407825525006,2194.407825525006,2194.407825525006,2195.917442336009,2195.917442336009,2195.917442336009,2195.917442336009,2195.917442336009,2195.917442336009,2195.917442336009,2195.917442336009,repeat,number,numRpt,d,0.4285287790116854,Lo,,,1,,,,,high,2196.3677127189876,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,1,1130,,,2202.4244474070147,,,167,B,star,0.0011552429932635278,,,,,1,0,,,,,,,,,,,2198.846400682989,2198.846400682989,2198.846400682989,2198.846400682989,2200.3553302400105,2200.3553302400105,2200.3553302400105,2200.3553302400105,2200.3553302400105,2200.3553302400105,2200.3553302400105,2200.3553302400105,switch,letter,lettSwt,j,0.546409099973971,Hi,,,1,,,,,high,2200.922720563016,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,10,1140,,,2206.896200040006,,,181,D,hexagon,0.0014140389976091683,,,,,1,0,,,,,,,,,,,2203.40220958399,2203.40220958399,2203.40220958399,2203.40220958399,2204.9104008779977,2204.9104008779977,2204.9104008779977,2204.9104008779977,2204.9104008779977,2204.9104008779977,2204.9104008779977,2204.9104008779977,switch,number,numSwt,f,0.4578030739794485,Hi,,,1,,,,,high,2205.394419310993,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,10,1150,,,2211.3844209410017,,,125,Y,star,0.0017770790145732462,,,,,1,0,,,,,,,,,,,2207.875093436014,2207.875093436014,2207.875093436014,2207.875093436014,2209.382178030006,2209.382178030006,2209.382178030006,2209.382178030006,2209.382178030006,2209.382178030006,2209.382178030006,2209.382178030006,repeat,number,numRpt,d,0.47527300100773573,Hi,,,1,,,,,high,2209.8835371439927,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,1,1151,,,2215.9395177850092,,,132,F,triangle,0.0010819260205607861,,,,,1,0,,,,,,,,,,,2212.362211139989,2212.362211139989,2212.362211139989,2212.362211139989,2213.870548939012,2213.870548939012,2213.870548939012,2213.870548939012,2213.870548939012,2213.870548939012,2213.870548939012,2213.870548939012,switch,letter,lettSwt,j,0.5346524819906335,Lo,,,1,,,,,high,2214.4377124109888,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,1,1152,,,2220.561156579992,,,174,S,circle,0.0019145890255458653,,,,,1,0,,,,,,,,,,,2216.9174328029912,2216.9174328029912,2216.9174328029912,2216.9174328029912,2218.4252723710088,2218.4252723710088,2218.4252723710088,2218.4252723710088,2218.4252723710088,2218.4252723710088,2218.4252723710088,2218.4252723710088,switch,number,numSwt,f,0.6118985659850296,Lo,,,1,,,,,high,2219.05938627501,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,0,1152,,,2225.4665290210105,,,146,F,hexagon,0.0017665729974396527,,,,,1,0,,,,,,,,,,,2221.5386700470117,2221.5386700470117,2221.5386700470117,2221.5386700470117,2223.0470626089955,2223.0470626089955,2223.0470626089955,2223.0470626089955,2223.0470626089955,2223.0470626089955,2223.0470626089955,2223.0470626089955,repeat,number,numRpt,d,0.8955125739739742,Hi,,,1,,,,,high,2223.9648992560105,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,10,1162,,,2230.0215401210007,,,139,W,circle,0.001739761995850131,,,,,1,0,,,,,,,,,,,2226.444969945005,2226.444969945005,2226.444969945005,2226.444969945005,2227.9529490630084,2227.9529490630084,2227.9529490630084,2227.9529490630084,2227.9529490630084,2227.9529490630084,2227.9529490630084,2227.9529490630084,switch,letter,lettSwt,k,0.5345102210121695,Lo,,,1,,,,,high,2228.519947305991,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,1,1163,,,2234.5097944409936,,,167,S,star,0.0018432149954605848,,,,,1,0,,,,,,,,,,,2230.999546095991,2230.999546095991,2230.999546095991,2230.999546095991,2232.5079079889983,2232.5079079889983,2232.5079079889983,2232.5079079889983,2232.5079079889983,2232.5079079889983,2232.5079079889983,2232.5079079889983,switch,number,numSwt,f,0.46799695197842084,Hi,,,1,,,,,high,2233.0082139100123,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,1,1164,,,2239.1817930270045,,,174,U,triangle,0.0013599320081993937,,,,,1,0,,,,,,,,,,,2235.4873370649875,2235.4873370649875,2235.4873370649875,2235.4873370649875,2236.9958830889955,2236.9958830889955,2236.9958830889955,2236.9958830889955,2236.9958830889955,2236.9958830889955,2236.9958830889955,2236.9958830889955,repeat,number,numRpt,f,0.6518066910211928,Lo,,,1,,,,,high,2237.679996513005,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,1,1165,,,2243.703497493989,,,160,B,circle,0.0016714140074327588,,,,,1,0,,,,,,,,,,,2240.1596415409876,2240.1596415409876,2240.1596415409876,2240.1596415409876,2241.6677294870024,2241.6677294870024,2241.6677294870024,2241.6677294870024,2241.6677294870024,2241.6677294870024,2241.6677294870024,2241.6677294870024,switch,letter,lettSwt,j,0.5017440580122638,Lo,,,1,,,,,high,2242.201668919006,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,0,1165,,,2248.4251108200115,,,132,H,hexagon,0.0014556329988408834,,,,,0,0,,,,,,,,,,,2244.6821335509885,2244.6821335509885,2244.6821335509885,2244.6821335509885,2246.1894058780163,2246.1894058780163,2246.1894058780163,2246.1894058780163,2246.1894058780163,2246.1894058780163,2246.1894058780163,2246.1894058780163,repeat,letter,NA,k,0.7049612719856668,Lo,,,1,,,,,high,2246.9235963640094,,,,,,,,,,,,,,,,,69703,2022-11-17_11h26.37.381,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9339406878256,
