LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,0,1038,,,1941.584092463003,,174,W,circle,0.0007302070007426664,,,,,0,0,,,,,,,,,,,,,1937.8398215120105,1937.8398215120105,1937.8398215120105,1937.8398215120105,1939.348245650006,1939.348245650006,1939.348245650006,1939.348245650006,1939.348245650006,1939.348245650006,1939.348245650006,1939.348245650006,switch,letter,NA,j,0.7130349799990654,Lo,,,1,,,,,high,1940.082322932998,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,1,1039,,,1946.1727931580099,,146,H,triangle,0.0016850130050443113,,,,,1,1,,,,,,,,,,,,,1942.5617019269994,1942.5617019269994,1942.5617019269994,1942.5617019269994,1944.0701385950088,1944.0701385950088,1944.0701385950088,1944.0701385950088,1944.0701385950088,1944.0701385950088,1944.0701385950088,1944.0701385950088,repeat,letter,lettRpt,j,0.5755762369808508,Lo,,,1,,,,,high,1944.6709399500105,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,1,1040,,,1950.8941963940015,,160,U,hexagon,0.0015760539972689003,,,,,1,0,,,,,,,,,,,,,1947.1504260570073,1947.1504260570073,1947.1504260570073,1947.1504260570073,1948.6584844559984,1948.6584844559984,1948.6584844559984,1948.6584844559984,1948.6584844559984,1948.6584844559984,1948.6584844559984,1948.6584844559984,repeat,letter,lettRpt,k,0.7156713750009658,Lo,,,1,,,,,high,1949.3926769829995,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,0,1040,,,1955.4660116489977,,132,F,circle,0.0010535290057305247,,,,,1,0,,,,,,,,,,,,,1951.8725304350082,1951.8725304350082,1951.8725304350082,1951.8725304350082,1953.380424492003,1953.380424492003,1953.380424492003,1953.380424492003,1953.380424492003,1953.380424492003,1953.380424492003,1953.380424492003,repeat,letter,lettRpt,j,0.5615410249884007,Hi,,,1,,,,,high,1953.964608676004,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,10,1050,,,1959.9877697370102,,181,B,star,0.0015637019969290122,,,,,1,0,,,,,,,,,,,,,1956.4438182950107,1956.4438182950107,1956.4438182950107,1956.4438182950107,1957.952281033009,1957.952281033009,1957.952281033009,1957.952281033009,1957.952281033009,1957.952281033009,1957.952281033009,1957.952281033009,repeat,letter,lettRpt,j,0.5012422489817254,Hi,,,1,,,,,high,1958.485944562999,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,1,1051,,,1964.5926044920052,,167,D,triangle,0.0014356519968714565,,,,,1,0,,,,,,,,,,,,,1960.9655974089983,1960.9655974089983,1960.9655974089983,1960.9655974089983,1962.4736050860083,1962.4736050860083,1962.4736050860083,1962.4736050860083,1962.4736050860083,1962.4736050860083,1962.4736050860083,1962.4736050860083,switch,number,numSwt,f,0.5887253979890374,Lo,,,1,,,,,high,1963.0910203670064,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,10,1061,,,1969.0309400770057,,125,S,circle,0.0016792810056358576,,,,,1,0,,,,,,,,,,,,,1965.5697205340111,1965.5697205340111,1965.5697205340111,1965.5697205340111,1967.0786449599982,1967.0786449599982,1967.0786449599982,1967.0786449599982,1967.0786449599982,1967.0786449599982,1967.0786449599982,1967.0786449599982,repeat,number,numRpt,d,0.43110345597960986,Hi,,,1,,,,,high,1967.5293780659995,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,0,1061,,,1973.7861689840065,,139,Y,hexagon,0.0013739349960815161,,,,,0,0,,,,,,,,,,,,,1970.0090153670026,1970.0090153670026,1970.0090153670026,1970.0090153670026,1971.5170943850098,1971.5170943850098,1971.5170943850098,1971.5170943850098,1971.5170943850098,1971.5170943850098,1971.5170943850098,1971.5170943850098,switch,letter,NA,j,0.7361512079951353,Hi,,,1,,,,,high,1972.2845529210026,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,0,1061,,,1978.3910979520006,,174,W,star,0.0015760840033181012,,,,,1,1,,,,,,,,,,,,,1974.764833883004,1974.764833883004,1974.764833883004,1974.764833883004,1976.2721933499997,1976.2721933499997,1976.2721933499997,1976.2721933499997,1976.2721933499997,1976.2721933499997,1976.2721933499997,1976.2721933499997,switch,number,numSwt,f,0.5981629759917269,Hi,,,1,,,,,high,1976.889756360004,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,1,1062,,,1982.9133211709996,,146,H,triangle,0.0012735820055240765,,,,,1,0,,,,,,,,,,,,,1979.3694298600021,1979.3694298600021,1979.3694298600021,1979.3694298600021,1980.87763287501,1980.87763287501,1980.87763287501,1980.87763287501,1980.87763287501,1980.87763287501,1980.87763287501,1980.87763287501,repeat,number,numRpt,d,0.5112507269950584,Lo,,,1,,,,,high,1981.412086131997,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,0,1062,,,1987.317832796005,,160,U,hexagon,0.0014295419969130307,,,,,0,0,,,,,,,,,,,,,1983.8906573999993,1983.8906573999993,1983.8906573999993,1983.8906573999993,1985.3990890310088,1985.3990890310088,1985.3990890310088,1985.3990890310088,1985.3990890310088,1985.3990890310088,1985.3990890310088,1985.3990890310088,switch,letter,NA,j,0.3985126379993744,Lo,,,1,,,,,high,1985.8163497080095,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,10,1072,,,1991.8059396769968,,132,F,circle,0.001146870999946259,,,,,1,1,,,,,,,,,,,,,1988.2967410420097,1988.2967410420097,1988.2967410420097,1988.2967410420097,1989.8040125410043,1989.8040125410043,1989.8040125410043,1989.8040125410043,1989.8040125410043,1989.8040125410043,1989.8040125410043,1989.8040125410043,repeat,letter,lettRpt,j,0.4728358939901227,Hi,,,1,,,,,high,1990.3044199020078,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,10,1082,,,1996.3613610400062,,181,B,star,0.0014269120001699775,,,,,1,0,,,,,,,,,,,,,1992.7838596920046,1992.7838596920046,1992.7838596920046,1992.7838596920046,1994.2921381350025,1994.2921381350025,1994.2921381350025,1994.2921381350025,1994.2921381350025,1994.2921381350025,1994.2921381350025,1994.2921381350025,switch,number,numSwt,f,0.5458513459889218,Hi,,,1,,,,,high,1994.8593502639997,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,10,1092,,,2000.8826746069972,,125,U,circle,0.0018619280017446727,,,,,1,0,,,,,,,,,,,,,1997.3395447610092,1997.3395447610092,1997.3395447610092,1997.3395447610092,1998.8475423909986,1998.8475423909986,1998.8475423909986,1998.8475423909986,1998.8475423909986,1998.8475423909986,1998.8475423909986,1998.8475423909986,switch,letter,lettSwt,k,0.5014535549853463,Hi,,,1,,,,,high,1999.3812437580054,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,1,1093,,,2005.571264459999,,146,H,hexagon,0.001031065999995917,,,,,1,0,,,,,,,,,,,,,2001.8596893700014,2001.8596893700014,2001.8596893700014,2001.8596893700014,2003.3687413180014,2003.3687413180014,2003.3687413180014,2003.3687413180014,2003.3687413180014,2003.3687413180014,2003.3687413180014,2003.3687413180014,repeat,letter,lettRpt,j,0.6683985459967516,Lo,,,1,,,,,high,2004.0695685969986,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,1,1094,,,2010.076299858003,,181,Y,triangle,0.0016060220077633858,,,,,1,0,,,,,,,,,,,,,2006.549388252999,2006.549388252999,2006.549388252999,2006.549388252999,2008.0574313539983,2008.0574313539983,2008.0574313539983,2008.0574313539983,2008.0574313539983,2008.0574313539983,2008.0574313539983,2008.0574313539983,switch,number,numSwt,f,0.48513393399480265,Lo,,,1,,,,,high,2008.5751618030044,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,10,1104,,,2014.5480322540097,,160,B,star,0.0013388020015554503,,,,,1,0,,,,,,,,,,,,,2011.0543366909988,2011.0543366909988,2011.0543366909988,2011.0543366909988,2012.5621961220022,2012.5621961220022,2012.5621961220022,2012.5621961220022,2012.5621961220022,2012.5621961220022,2012.5621961220022,2012.5621961220022,repeat,number,numRpt,f,0.4587500839988934,Hi,,,1,,,,,high,2013.0463784390013,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,1,1105,,,2019.0528992110048,,174,D,triangle,0.001852059009252116,,,,,1,0,,,,,,,,,,,,,2015.5258126510016,2015.5258126510016,2015.5258126510016,2015.5258126510016,2017.0339889989991,2017.0339889989991,2017.0339889989991,2017.0339889989991,2017.0339889989991,2017.0339889989991,2017.0339889989991,2017.0339889989991,switch,letter,lettSwt,j,0.4846814169868594,Lo,,,1,,,,,high,2017.5511889699992,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,0,1105,,,2023.541063703,,132,W,circle,0.001674960003583692,,,,,0,0,,,,,,,,,,,,,2020.0306105920026,2020.0306105920026,2020.0306105920026,2020.0306105920026,2021.5389204340026,2021.5389204340026,2021.5389204340026,2021.5389204340026,2021.5389204340026,2021.5389204340026,2021.5389204340026,2021.5389204340026,switch,number,NA,f,0.46802138097700663,Lo,,,1,,,,,high,2022.0394827679993,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,0,1105,,,2028.0795327030064,,167,S,star,0.0015279060025932267,,,,,1,1,,,,,,,,,,,,,2024.519450407999,2024.519450407999,2024.519450407999,2024.519450407999,2026.0273573730083,2026.0273573730083,2026.0273573730083,2026.0273573730083,2026.0273573730083,2026.0273573730083,2026.0273573730083,2026.0273573730083,repeat,number,numRpt,f,0.5295193599886261,Hi,,,1,,,,,high,2026.577886420011,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,1,1106,,,2032.4842852470028,,139,F,hexagon,0.0015468380006495863,,,,,1,0,,,,,,,,,,,,,2029.057471623004,2029.057471623004,2029.057471623004,2029.057471623004,2030.5658135830017,2030.5658135830017,2030.5658135830017,2030.5658135830017,2030.5658135830017,2030.5658135830017,2030.5658135830017,2030.5658135830017,repeat,number,numRpt,d,0.3910878489841707,Lo,,,1,,,,,high,2030.9825624369987,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,0,1106,,,2037.1895125790033,,181,W,circle,0.001808297005482018,,,,,1,0,,,,,,,,,,,,,2033.4632475700055,2033.4632475700055,2033.4632475700055,2033.4632475700055,2034.9702265230007,2034.9702265230007,2034.9702265230007,2034.9702265230007,2034.9702265230007,2034.9702265230007,2034.9702265230007,2034.9702265230007,switch,letter,lettSwt,k,0.6847915809921687,Hi,,,1,,,,,high,2035.6877169400104,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,10,1116,,,2041.7945929130074,,132,H,hexagon,0.001495689997682348,,,,,1,0,,,,,,,,,,,,,2038.167027746007,2038.167027746007,2038.167027746007,2038.167027746007,2039.6754598460102,2039.6754598460102,2039.6754598460102,2039.6754598460102,2039.6754598460102,2039.6754598460102,2039.6754598460102,2039.6754598460102,repeat,letter,lettRpt,j,0.5850995579967275,Lo,,,1,,,,,high,2040.2929024600016,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,1,1117,,,2046.3996761540038,,125,Y,triangle,0.0018258400086779147,,,,,1,0,,,,,,,,,,,,,2042.7725855699973,2042.7725855699973,2042.7725855699973,2042.7725855699973,2044.280660317003,2044.280660317003,2044.280660317003,2044.280660317003,2044.280660317003,2044.280660317003,2044.280660317003,2044.280660317003,repeat,letter,lettRpt,k,0.5889072609861614,Lo,,,1,,,,,high,2044.8979963059974,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,0,1117,,,2051.088178473001,,146,S,star,0.0014910129975760356,,,,,1,0,,,,,,,,,,,,,2047.3786608630035,2047.3786608630035,2047.3786608630035,2047.3786608630035,2048.8859661540046,2048.8859661540046,2048.8859661540046,2048.8859661540046,2048.8859661540046,2048.8859661540046,2048.8859661540046,2048.8859661540046,switch,number,numSwt,d,0.6796517599868821,Hi,,,1,,,,,high,2049.5865977840003,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,1,1118,,,2055.7765092850022,,139,D,triangle,0.001594282002770342,,,,,1,0,,,,,,,,,,,,,2052.0657903050014,2052.0657903050014,2052.0657903050014,2052.0657903050014,2053.5742937350005,2053.5742937350005,2053.5742937350005,2053.5742937350005,2053.5742937350005,2053.5742937350005,2053.5742937350005,2053.5742937350005,repeat,number,numRpt,d,0.6719358330010436,Lo,,,1,,,,,high,2054.2752341160085,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,1,1119,,,2060.4151579910103,,174,F,hexagon,0.0015141930052777752,,,,,1,0,,,,,,,,,,,,,2056.7537729379983,2056.7537729379983,2056.7537729379983,2056.7537729379983,2058.262739774,2058.262739774,2058.262739774,2058.262739774,2058.262739774,2058.262739774,2058.262739774,2058.262739774,repeat,number,numRpt,f,0.631259986985242,Lo,,,1,,,,,high,2058.9134665710008,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,0,1119,,,2064.8698019120056,,160,U,star,0.0011132790095871314,,,,,0,0,,,,,,,,,,,,,2061.392644289008,2061.392644289008,2061.392644289008,2061.392644289008,2062.9011316090036,2062.9011316090036,2062.9011316090036,2062.9011316090036,2062.9011316090036,2062.9011316090036,2062.9011316090036,2062.9011316090036,switch,letter,NA,j,0.440402500986238,Lo,,,1,,,,,high,2063.3684410290007,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,1,1120,,,2069.4250331990042,,167,B,circle,0.0014364000089699402,,,,,1,1,,,,,,,,,,,,,2065.848065104001,2065.848065104001,2065.848065104001,2065.848065104001,2067.356150413005,2067.356150413005,2067.356150413005,2067.356150413005,2067.356150413005,2067.356150413005,2067.356150413005,2067.356150413005,repeat,letter,lettRpt,j,0.537876778995269,Hi,,,1,,,,,high,2067.9233980510035,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,1,1121,,,2081.0045993640088,,146,F,hexagon,0.001229737012181431,,,,,1,0,,,,,,,,,,,,,2077.1096972759988,2077.1096972759988,2077.1096972759988,2077.1096972759988,2078.6185987670033,2078.6185987670033,2078.6185987670033,2078.6185987670033,2078.6185987670033,2078.6185987670033,2078.6185987670033,2078.6185987670033,repeat,letter,lettRpt,j,0.8591067959932843,Lo,,,2,,,space,2.486582918994827,high,2079.502755464011,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,10,1131,,,2085.5427264559985,,181,W,circle,0.0017021339881466702,,,,,1,0,,,,,,,,,,,,,2081.9834246300015,2081.9834246300015,2081.9834246300015,2081.9834246300015,2083.491194977003,2083.491194977003,2083.491194977003,2083.491194977003,2083.491194977003,2083.491194977003,2083.491194977003,2083.491194977003,repeat,letter,lettRpt,k,0.530591144983191,Hi,,,2,,,,,high,2084.04123678201,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,0,1131,,,2090.1316614829993,,132,U,star,0.0014917889930075034,,,,,1,0,,,,,,,,,,,,,2086.5208808330062,2086.5208808330062,2086.5208808330062,2086.5208808330062,2088.0288991630077,2088.0288991630077,2088.0288991630077,2088.0288991630077,2088.0288991630077,2088.0288991630077,2088.0288991630077,2088.0288991630077,repeat,letter,lettRpt,k,0.5682377329940209,Hi,,,2,,,,,high,2088.6295638459997,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,0,1131,,,2094.6529790210043,,139,B,triangle,0.01673936500446871,,,,,0,0,,,,,,,,,,,,,2091.125536804,2091.125536804,2091.125536804,2091.125536804,2092.6340585760045,2092.6340585760045,2092.6340585760045,2092.6340585760045,2092.6173008159967,2092.6173008159967,2092.6173008159967,2092.6173008159967,switch,number,NA,f,0.5013502439833246,Hi,,,2,,,,,high,2093.151374068999,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,1,1132,,,2099.2245793650072,,160,Y,triangle,0.001982588990358636,,,,,1,1,,,,,,,,,,,,,2095.630586322004,2095.630586322004,2095.630586322004,2095.630586322004,2097.1391922900075,2097.1391922900075,2097.1391922900075,2097.1391922900075,2097.1391922900075,2097.1391922900075,2097.1391922900075,2097.1391922900075,repeat,number,numRpt,f,0.5553677129937569,Lo,,,2,,,,,high,2097.7230777560035,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,0,1132,,,2103.7629283870046,,174,H,hexagon,0.0013478059991030023,,,,,0,0,,,,,,,,,,,,,2100.2027060350083,2100.2027060350083,2100.2027060350083,2100.2027060350083,2101.7106429319974,2101.7106429319974,2101.7106429319974,2101.7106429319974,2101.7106429319974,2101.7106429319974,2101.7106429319974,2101.7106429319974,repeat,number,NA,d,0.5262516270013293,Lo,,,2,,,,,high,2102.2614735160023,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,0,1132,,,2108.3346856270073,,125,D,star,0.001403747999574989,,,,,1,1,,,,,,,,,,,,,2104.7408750879986,2104.7408750879986,2104.7408750879986,2104.7408750879986,2106.2488927369996,2106.2488927369996,2106.2488927369996,2106.2488927369996,2106.2488927369996,2106.2488927369996,2106.2488927369996,2106.2488927369996,repeat,number,numRpt,d,0.5647683719871566,Hi,,,2,,,,,high,2106.833066578998,,,,,,,,,,,,,,,,74219,2022-10-27_11h18.16.087,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89075734261679,
