LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,top_target_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,10,804,,,,2857.954616707051,,139,Y,triangle,0.000798041932284832,,,,,,,,1,0,,,,,,,,,,,,,,,2854.4309640689753,2854.4309640689753,2854.4309640689753,2854.4309640689753,2855.919163417071,2855.919163417071,2855.919163417071,2855.919163417071,2855.9363458560547,2855.9363458560547,2855.9363458560547,2855.9363458560547,,,,,switch,letter,lettSwt,k,Hi,,0.49774545803666115,,0,,,,,high,2856.441500584013,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,10,814,,,,2862.3251611150336,,125,F,triangle,0.017452541971579194,,,,,,,,1,0,,,,,,,,,,,,,,,2858.9518066570163,2858.9518066570163,2858.9518066570163,2858.9518066570163,2860.4228108900134,2860.4228108900134,2860.4228108900134,2860.4228108900134,2860.4558438750682,2860.4558438750682,2860.4558438750682,2860.4558438750682,,,,,switch,number,numSwt,d,Hi,,0.37063968798611313,,0,,,,,high,2860.8263798840344,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,1,815,,,,2866.8957510630134,2867.395821243059,132,U,star,0.00202353298664093,,,,,,,,1,0,,,,,,,,,,,,,,,2863.3208419720177,2863.3208419720177,2863.3208419720177,2863.3208419720177,2864.809202776989,2864.809202776989,2864.809202776989,2864.809202776989,2864.8259187820368,2864.8259187820368,2864.8259187820368,2864.8259187820368,,,,,switch,letter,lettSwt,k,Lo,,0.5516209519701079,,0,,,,,high,2865.3953216989757,2866.8957510630134,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,10,825,,,,2871.4818467820296,,174,D,hexagon,0.014780562021769583,,,,,,,,1,0,,,,,,,,,,,,,,,2867.9080522400327,2867.9080522400327,2867.9080522400327,2867.9080522400327,2869.396397077013,2869.396397077013,2869.396397077013,2869.396397077013,2869.412494739052,2869.412494739052,2869.412494739052,2869.412494739052,,,,,switch,number,numSwt,f,Hi,,0.5552736850222573,,0,,,,,high,2869.9834912410006,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,1,826,,,,2876.033943523071,,167,B,circle,0.0017938109813258052,,,,,,,,1,0,,,,,,,,,,,,,,,2872.478025358054,2872.478025358054,2872.478025358054,2872.478025358054,2873.9664982260438,2873.9664982260438,2873.9664982260438,2873.9664982260438,2873.9829838069854,2873.9829838069854,2873.9829838069854,2873.9829838069854,,,,,repeat,number,numRpt,f,Lo,,0.5303008600603789,,0,,,,,high,2874.5198660839815,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,0,826,,,,2881.037087904988,,181,H,hexagon,0.0010980319930240512,,,,,,,,1,0,,,,,,,,,,,,,,,2877.0142093510367,2877.0142093510367,2877.0142093510367,2877.0142093510367,2878.5034218090586,2878.5034218090586,2878.5034218090586,2878.5034218090586,2878.520500582061,2878.520500582061,2878.520500582061,2878.520500582061,,,,,switch,letter,lettSwt,j,Hi,,0.9887362939771265,,0,,,,,high,2879.5243974940386,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,1,827,,,,2885.991597798071,,146,S,star,0.0023395840544253588,,,,,,,,1,0,,,,,,,,,,,,,,,2882.0186094610253,2882.0186094610253,2882.0186094610253,2882.0186094610253,2883.5066789890407,2883.5066789890407,2883.5066789890407,2883.5066789890407,2883.5234139170498,2883.5234139170498,2883.5234139170498,2883.5234139170498,,,,,switch,number,numSwt,d,Lo,,0.9352934879716486,,0,,,,,high,2884.475422786083,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,1,828,,,,2890.8778636200586,,160,W,circle,0.01551627495791763,,,,,,,,1,0,,,,,,,,,,,,,,,2886.988681440009,2886.988681440009,2886.988681440009,2886.988681440009,2888.46082229109,2888.46082229109,2888.46082229109,2888.46082229109,2888.493854239001,2888.493854239001,2888.493854239001,2888.493854239001,,,,,repeat,number,numRpt,f,Lo,,0.8759486820781603,,0,,,,,high,2889.3640329129994,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,0,828,,,,2895.4982635590713,,139,Y,triangle,0.0026207880582660437,,,,,,,,0,0,,,,,,,,,,,,,,,2891.8586307180813,2891.8586307180813,2891.8586307180813,2891.8586307180813,2893.347506724065,2893.347506724065,2893.347506724065,2893.347506724065,2893.36368216807,2893.36368216807,2893.36368216807,2893.36368216807,,,,,repeat,number,NA,f,Lo,,0.6008635819889605,,0,,,,,high,2893.9839050309965,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,0,828,,,,2900.3516131150536,,125,F,hexagon,0.012876278953626752,,,,,,,,1,1,,,,,,,,,,,,,,,2896.4945196990157,2896.4945196990157,2896.4945196990157,2896.4945196990157,2897.984732305049,2897.984732305049,2897.984732305049,2897.984732305049,2898.000509849051,2898.000509849051,2898.000509849051,2898.000509849051,,,,,repeat,number,numRpt,d,Hi,,0.8236869480460882,,0,,,,,high,2898.8391327080317,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,1,829,,,,2905.1051626830595,,132,U,circle,0.01702458504587412,,,,,,,,1,0,,,,,,,,,,,,,,,2901.3486186349764,2901.3486186349764,2901.3486186349764,2901.3486186349764,2902.821125661023,2902.821125661023,2902.821125661023,2902.821125661023,2902.853960901033,2902.853960901033,2902.853960901033,2902.853960901033,,,,,switch,letter,lettSwt,k,Lo,,0.7352360190125182,,0,,,,,high,2903.590859287069,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,1,830,,,,2909.5752130750334,,174,D,star,0.01237504300661385,,,,,,,,1,0,,,,,,,,,,,,,,,2906.101788469008,2906.101788469008,2906.101788469008,2906.101788469008,2907.5917635579826,2907.5917635579826,2907.5917635579826,2907.5917635579826,2907.6083618290722,2907.6083618290722,2907.6083618290722,2907.6083618290722,,,,,switch,number,numSwt,f,Lo,,0.44213091291021556,,0,,,,,high,2908.061405090033,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,10,840,,,,2914.078901409055,,167,B,triangle,0.015816495986655354,,,,,,,,1,0,,,,,,,,,,,,,,,2910.571910448023,2910.571910448023,2910.571910448023,2910.571910448023,2912.044755554991,2912.044755554991,2912.044755554991,2912.044755554991,2912.078653782024,2912.078653782024,2912.078653782024,2912.078653782024,,,,,repeat,number,numRpt,f,Hi,,0.48984664399176836,,0,,,,,high,2912.565116605023,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,1,841,,,,2918.5987459260505,,139,Y,star,0.017585912020877004,,,,,,,,1,0,,,,,,,,,,,,,,,2915.075609790045,2915.075609790045,2915.075609790045,2915.075609790045,2916.5481348510366,2916.5481348510366,2916.5481348510366,2916.5481348510366,2916.581836416037,2916.581836416037,2916.581836416037,2916.581836416037,,,,,switch,letter,lettSwt,k,Lo,,0.5093270719517022,,0,,,,,high,2917.085585823981,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,0,841,,,,2923.052063427982,,125,F,triangle,0.01715126703493297,,,,,,,,0,0,,,,,,,,,,,,,,,2919.595649297,2919.595649297,2919.595649297,2919.595649297,2921.0667866360163,2921.0667866360163,2921.0667866360163,2921.0667866360163,2921.099707488087,2921.099707488087,2921.099707488087,2921.099707488087,,,,,repeat,letter,NA,k,Lo,,0.4450678169960156,,0,,,,,high,2921.538811238017,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,10,851,,,,2927.6725545399822,,160,B,circle,0.000917550059966743,,,,,,,,1,1,,,,,,,,,,,,,,,2924.031500313082,2924.031500313082,2924.031500313082,2924.031500313082,2925.519598869025,2925.519598869025,2925.519598869025,2925.519598869025,2925.5371400780277,2925.5371400780277,2925.5371400780277,2925.5371400780277,,,,,repeat,letter,lettRpt,j,Lo,,0.6270531760528684,,0,,,,,high,2926.17399564106,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,1,852,,,,2932.159464381053,2932.6598638440482,174,W,hexagon,0.002075062016956508,,,,,,,,1,0,,,,,,,,,,,,,,,2928.6687108270125,2928.6687108270125,2928.6687108270125,2928.6687108270125,2930.156806539977,2930.156806539977,2930.156806539977,2930.156806539977,2930.173359057051,2930.173359057051,2930.173359057051,2930.173359057051,,,,,repeat,letter,lettRpt,k,Hi,,0.46820420399308205,,0,,,,,high,2930.6593204219826,2932.159464381053,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,0,852,,,,2936.513163430034,,181,S,star,0.014880537055432796,,,,,,,,0,0,,,,,,,,,,,,,,,2933.1722276810324,2933.1722276810324,2933.1722276810324,2933.1722276810324,2934.6603980250657,2934.6603980250657,2934.6603980250657,2934.6603980250657,2934.6767823670525,2934.6767823670525,2934.6767823670525,2934.6767823670525,,,,,switch,number,NA,d,Hi,,0.32974662503693253,,0,,,,,high,2935.014145928086,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,0,852,,,,2941.466059700004,,146,H,hexagon,0.0012735479976981878,,,,,,,,1,1,,,,,,,,,,,,,,,2937.5079539660364,2937.5079539660364,2937.5079539660364,2937.5079539660364,2938.9968907369766,2938.9968907369766,2938.9968907369766,2938.9968907369766,2939.0140894660726,2939.0140894660726,2939.0140894660726,2939.0140894660726,,,,,repeat,number,numRpt,d,Hi,,0.9426017850637436,,0,,,,,high,2939.968487730017,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,10,862,,,,2946.1680289390497,,132,U,triangle,0.0025772899389266968,,,,,,,,1,0,,,,,,,,,,,,,,,2942.462815302075,2942.462815302075,2942.462815302075,2942.462815302075,2943.9505392010324,2943.9505392010324,2943.9505392010324,2943.9505392010324,2943.9670518040657,2943.9670518040657,2943.9670518040657,2943.9670518040657,,,,,repeat,number,numRpt,d,Hi,,0.6814983639633283,,0,,,,,high,2944.6539099729853,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,10,872,,,,2950.9880637649912,,167,D,circle,0.0018062409944832325,,,,,,,,1,0,,,,,,,,,,,,,,,2947.148616429069,2947.148616429069,2947.148616429069,2947.148616429069,2948.637352467049,2948.637352467049,2948.637352467049,2948.637352467049,2948.6545339350123,2948.6545339350123,2948.6545339350123,2948.6545339350123,,,,,repeat,number,numRpt,f,Lo,,0.8092869999818504,,0,,,,,high,2949.4742993849795,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,1,873,,,,2955.908234460978,,160,U,star,0.0011780179338529706,,,,,,,,1,0,,,,,,,,,,,,,,,2951.968532294035,2951.968532294035,2951.968532294035,2951.968532294035,2953.4576188470237,2953.4576188470237,2953.4576188470237,2953.4576188470237,2953.474828173057,2953.474828173057,2953.474828173057,2953.474828173057,,,,,switch,letter,lettSwt,k,Lo,,0.9164710129844025,,0,,,,,high,2954.3948698720196,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,10,883,,,,2960.6621671060566,,174,Y,circle,0.0010257719550281763,,,,,,,,1,0,,,,,,,,,,,,,,,2956.889030692051,2956.889030692051,2956.889030692051,2956.889030692051,2958.378488656017,2958.378488656017,2958.378488656017,2958.378488656017,2958.3945015430218,2958.3945015430218,2958.3945015430218,2958.3945015430218,,,,,switch,number,numSwt,f,Lo,,0.743503407924436,,0,,,,,high,2959.148497515009,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,1,884,,,,2965.348995825043,,167,F,hexagon,0.016201975056901574,,,,,,,,1,0,,,,,,,,,,,,,,,2961.658458539052,2961.658458539052,2961.658458539052,2961.658458539052,2963.1314163469942,2963.1314163469942,2963.1314163469942,2963.1314163469942,2963.16480143799,2963.16480143799,2963.16480143799,2963.16480143799,,,,,repeat,number,numRpt,f,Hi,,0.6714257179992273,,0,,,,,high,2963.835504199029,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,0,884,,,,2970.2022048690123,,181,W,triangle,0.017346697975881398,,,,,,,,1,0,,,,,,,,,,,,,,,2966.3459609909914,2966.3459609909914,2966.3459609909914,2966.3459609909914,2967.8180234819883,2967.8180234819883,2967.8180234819883,2967.8180234819883,2967.8515947320266,2967.8515947320266,2967.8515947320266,2967.8515947320266,,,,,switch,letter,lettSwt,k,Hi,,0.8436745110666379,,0,,,,,high,2968.689683882054,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,10,894,,,,2974.822594468016,,125,D,star,0.017716911039315164,,,,,,,,1,0,,,,,,,,,,,,,,,2971.1992277359823,2971.1992277359823,2971.1992277359823,2971.1992277359823,2972.6719711710466,2972.6719711710466,2972.6719711710466,2972.6719711710466,2972.70567899209,2972.70567899209,2972.70567899209,2972.70567899209,,,,,repeat,letter,lettRpt,j,Lo,,0.602927298983559,,0,,,,,high,2973.30938126205,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,0,894,,,,2979.9926270350115,,139,H,hexagon,0.017468415899202228,,,,,,,,1,0,,,,,,,,,,,,,,,2975.8196907350793,2975.8196907350793,2975.8196907350793,2975.8196907350793,2977.2921744310297,2977.2921744310297,2977.2921744310297,2977.2921744310297,2977.325933324988,2977.325933324988,2977.325933324988,2977.325933324988,,,,,switch,number,numSwt,d,Hi,,1.1580190799431875,,0,,,,,high,2978.480406021001,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,1,895,,,,2984.6632283560466,,146,B,circle,0.0003860619617626071,,,,,,,,1,0,,,,,,,,,,,,,,,2980.972527062986,2980.972527062986,2980.972527062986,2980.972527062986,2982.4625234080013,2982.4625234080013,2982.4625234080013,2982.4625234080013,2982.478894183063,2982.478894183063,2982.478894183063,2982.478894183063,,,,,switch,letter,lettSwt,j,Lo,,0.6568205890944228,,0,,,,,high,2983.150002205977,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,10,905,,,,2989.2331008600304,,132,S,triangle,0.017418414005078375,,,,,,,,1,0,,,,,,,,,,,,,,,2985.6601620540023,2985.6601620540023,2985.6601620540023,2985.6601620540023,2987.132135127089,2987.132135127089,2987.132135127089,2987.132135127089,2987.1658953360748,2987.1658953360748,2987.1658953360748,2987.1658953360748,,,,,switch,number,numSwt,d,Hi,,0.5661060659913346,,0,,,,,high,2987.7197793150553,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,1,906,,,,3015.1354798200773,,139,D,star,0.017918457044288516,,,,,,,,1,0,,,,,,,,,,,,,,,3011.5955455250805,3011.5955455250805,3011.5955455250805,3011.5955455250805,3013.0676822230453,3013.0676822230453,3013.0676822230453,3013.0676822230453,3013.101005078992,3013.101005078992,3013.101005078992,3013.101005078992,,,,,repeat,number,numRpt,d,Lo,,0.5283390010008588,,1,,,space,1.8000791750382632,high,3013.622090374003,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,10,916,,,,3019.5550105520524,,181,W,triangle,0.01744922692887485,,,,,,,,1,0,,,,,,,,,,,,,,,3016.132348779007,3016.132348779007,3016.132348779007,3016.132348779007,3017.604508635006,3017.604508635006,3017.604508635006,3017.604508635006,3017.638205982046,3017.638205982046,3017.638205982046,3017.638205982046,,,,,repeat,number,numRpt,f,Hi,,0.40245921595487744,,1,,,,,high,3018.0421005570097,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,10,926,,,,3024.1752059740247,,125,F,hexagon,0.015695289010182023,,,,,,,,1,0,,,,,,,,,,,,,,,3020.5516261620214,3020.5516261620214,3020.5516261620214,3020.5516261620214,3022.024504831992,3022.024504831992,3022.024504831992,3022.024504831992,3022.0586274900706,3022.0586274900706,3022.0586274900706,3022.0586274900706,,,,,repeat,number,numRpt,d,Hi,,0.6167142150225118,,1,,,,,high,3022.6622464860557,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,1,927,,,,3028.812271654024,,160,S,circle,0.01739411207381636,,,,,,,,1,0,,,,,,,,,,,,,,,3025.172215395025,3025.172215395025,3025.172215395025,3025.172215395025,3026.644995292998,3026.644995292998,3026.644995292998,3026.644995292998,3026.6779100630665,3026.6779100630665,3026.6779100630665,3026.6779100630665,,,,,repeat,number,numRpt,f,Lo,,0.6323857660172507,,1,,,,,high,3027.2988933260785,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,1,928,,,,3033.6991571320686,,132,Y,circle,0.000463480013422668,,,,,,,,1,0,,,,,,,,,,,,,,,3029.7917276230874,3029.7917276230874,3029.7917276230874,3029.7917276230874,3031.2847207250306,3031.2847207250306,3031.2847207250306,3031.2847207250306,3031.298097789986,3031.298097789986,3031.298097789986,3031.298097789986,,,,,switch,letter,lettSwt,k,Lo,,0.8747705409768969,,1,,,,,high,3032.185002428014,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,1,929,,,,3038.08562764409,,174,H,hexagon,0.01593684102408588,,,,,,,,1,0,,,,,,,,,,,,,,,3034.6955936180893,3034.6955936180893,3034.6955936180893,3034.6955936180893,3036.1672080639983,3036.1672080639983,3036.1672080639983,3036.1672080639983,3036.199946974055,3036.199946974055,3036.199946974055,3036.199946974055,,,,,repeat,letter,lettRpt,j,Hi,,0.3794642119901255,,1,,,,,high,3036.5727057660697,,,,,,,,,,,,,,,,,32627,2022-11-03_11h18.03.798,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.79877998672161,
