LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,1,0,0,0,circle,triangle,1,0,1,0,3,10,46,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.5226513829548,367.5226513829548,367.5226513829548,367.5226513829548,367.5226513829548,367.5226513829548,367.5226513829548,367.5226513829548,367.5226513829548,367.5226513829548,a,1.104991827858612,1,563,1,368.657008751994,370.15874383505434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,0,1,0,0,0,0,1,hexagon,star,1,0,1,0,3,11,47,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.6594279059209,370.6594279059209,370.6594279059209,370.6594279059209,370.6594279059209,370.6594279059209,370.6594279059209,370.6594279059209,370.6594279059209,370.6594279059209,a,0.5575011079199612,10,573,1,371.24313236004673,372.7448366249446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.0528340418823,395.0528340418823,395.0528340418823,395.0528340418823,395.0528340418823,395.0528340418823,395.0528340418823,395.0528340418823,395.0528340418823,395.0528340418823,a,1.2637163870967925,10,583,2,396.33751113689505,397.8391349730082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.3397713219747,398.3397713219747,398.3397713219747,398.3397713219747,398.3397713219747,398.3397713219747,398.3397713219747,398.3397713219747,398.3397713219747,398.3397713219747,a,0.8585469319950789,1,584,2,399.22400344209746,400.72586166788824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.2263497870881,401.2263497870881,401.2263497870881,401.2263497870881,401.2263497870881,401.2263497870881,401.2263497870881,401.2263497870881,401.2263497870881,401.2263497870881,a,0.5468931219074875,10,594,2,401.7937127959449,403.295110038016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.7958335510921,403.7958335510921,403.7958335510921,403.7958335510921,403.7958335510921,403.7958335510921,403.7958335510921,403.7958335510921,403.7958335510921,403.7958335510921,l,0.5083846549969167,10,604,2,404.3298526329454,405.8314227750525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.3320142100565,406.3320142100565,406.3320142100565,406.3320142100565,406.3320142100565,406.3320142100565,406.3320142100565,406.3320142100565,406.3320142100565,406.3320142100565,l,0.987078407779336,10,614,2,407.3499051160179,408.85160112194717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.35198388504796,409.35198388504796,409.35198388504796,409.35198388504796,409.35198388504796,409.35198388504796,409.35198388504796,409.35198388504796,409.35198388504796,409.35198388504796,a,3.896963136969134,10,624,2,413.2729757549241,414.7745821769349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.2750902210828,415.2750902210828,415.2750902210828,415.2750902210828,415.2750902210828,415.2750902210828,415.2750902210828,415.2750902210828,415.2750902210828,415.2750902210828,a,0.7993249800056219,10,634,2,416.0925764760468,417.5942333310377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.09505005693063,418.09505005693063,418.09505005693063,418.09505005693063,418.09505005693063,418.09505005693063,418.09505005693063,418.09505005693063,418.09505005693063,418.09505005693063,l,0.5197693358641118,10,644,2,418.64549462194555,420.14724084804766,420.14724084804766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.6478040420916,420.6478040420916,420.6478040420916,420.6478040420916,420.6478040420916,420.6478040420916,420.6478040420916,420.6478040420916,420.6478040420916,420.6478040420916,a,0.712748316815123,1,645,2,421.3819234650582,422.88342634704895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.3842647608835,423.3842647608835,423.3842647608835,423.3842647608835,423.3842647608835,423.3842647608835,423.3842647608835,423.3842647608835,423.3842647608835,423.3842647608835,a,0.5184132501017302,10,655,2,423.93474633595906,425.4362366180867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,0,10,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.93690779502504,425.93690779502504,425.93690779502504,425.93690779502504,425.93690779502504,425.93690779502504,425.93690779502504,425.93690779502504,425.93690779502504,425.93690779502504,l,0.768166386988014,10,665,2,426.73796659195796,428.2393194180913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.7400580209214,428.7400580209214,428.7400580209214,428.7400580209214,428.7400580209214,428.7400580209214,428.7400580209214,428.7400580209214,428.7400580209214,428.7400580209214,l,0.4962539279367775,10,675,2,429.2573660858907,430.75879666698165,430.75879666698165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,1,0,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.2593326170463,431.2593326170463,431.2593326170463,431.2593326170463,431.2593326170463,431.2593326170463,431.2593326170463,431.2593326170463,431.2593326170463,431.2593326170463,l,1.3970491038635373,1,676,2,432.69434949196875,434.1795264550019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,1,1,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.6799840480089,434.6799840480089,434.6799840480089,434.6799840480089,434.6799840480089,434.6799840480089,434.6799840480089,434.6799840480089,434.6799840480089,434.6799840480089,a,1.18491757591255,1,677,2,435.898068520939,437.3996134020854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,1,2,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.88358118594624,437.88358118594624,437.88358118594624,437.88358118594624,437.88358118594624,437.88358118594624,437.88358118594624,437.88358118594624,437.88358118594624,437.88358118594624,l,0.8159993840381503,1,678,2,438.71767320507206,440.2192301719915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,1,3,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.7199129499495,440.7199129499495,440.7199129499495,440.7199129499495,440.7199129499495,440.7199129499495,440.7199129499495,440.7199129499495,440.7199129499495,440.7199129499495,l,2.162860935786739,1,679,2,442.9057071649004,444.40744837210514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,1,4,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.90796527592465,444.90796527592465,444.90796527592465,444.90796527592465,444.90796527592465,444.90796527592465,444.90796527592465,444.90796527592465,444.90796527592465,444.90796527592465,l,1.3735451649408787,10,689,2,446.3260503569618,447.82775291102007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,1,5,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.3115396720823,448.3115396720823,448.3115396720823,448.3115396720823,448.3115396720823,448.3115396720823,448.3115396720823,448.3115396720823,448.3115396720823,448.3115396720823,l,0.6588268908672035,10,699,2,448.99581514298916,450.4974122119602,450.4974122119602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,1,6,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.99784235307015,450.99784235307015,450.99784235307015,450.99784235307015,450.99784235307015,450.99784235307015,450.99784235307015,450.99784235307015,450.99784235307015,450.99784235307015,a,0.46928750607185066,10,709,2,451.49861215497367,453.00008469307795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,1,7,19,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.50082709803246,453.50082709803246,453.50082709803246,453.50082709803246,453.50082709803246,453.50082709803246,453.50082709803246,453.50082709803246,453.50082709803246,453.50082709803246,a,0.45271686813794076,10,719,2,453.9845899150241,455.4862098270096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,1,8,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.98668770492077,455.98668770492077,455.98668770492077,455.98668770492077,455.98668770492077,455.98668770492077,455.98668770492077,455.98668770492077,455.98668770492077,455.98668770492077,a,1.061869113938883,10,729,2,457.07152021303773,458.5736934870947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,1,9,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.07342576095834,459.07342576095834,459.07342576095834,459.07342576095834,459.07342576095834,459.07342576095834,459.07342576095834,459.07342576095834,459.07342576095834,459.07342576095834,l,0.6630726580042392,1,730,2,459.77429093490355,461.2593504420947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,1,10,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.7597479100805,461.7597479100805,461.7597479100805,461.7597479100805,461.7597479100805,461.7597479100805,461.7597479100805,461.7597479100805,461.7597479100805,461.7597479100805,l,0.4521591600496322,10,740,2,462.26039331103675,463.76197581598535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,1,11,23,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.2626540050842,464.2626540050842,464.2626540050842,464.2626540050842,464.2626540050842,464.2626540050842,464.2626540050842,464.2626540050842,464.2626540050842,464.2626540050842,a,0.6178219998255372,10,750,2,464.9133388309274,466.41503041703254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,0,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.91560914204456,466.91560914204456,466.91560914204456,466.91560914204456,466.91560914204456,466.91560914204456,466.91560914204456,466.91560914204456,466.91560914204456,466.91560914204456,a,1.1465299390256405,10,760,2,468.0834158898797,469.5851133118849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,1,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.0854827819858,470.0854827819858,470.0854827819858,470.0854827819858,470.0854827819858,470.0854827819858,470.0854827819858,470.0854827819858,470.0854827819858,470.0854827819858,l,1.262803795048967,10,770,2,471.3702760869637,472.87204962503165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,2,26,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.3726348450873,473.3726348450873,473.3726348450873,473.3726348450873,473.3726348450873,473.3726348450873,473.3726348450873,473.3726348450873,473.3726348450873,473.3726348450873,l,0.5977160390466452,1,771,2,473.99046745710075,475.49163336493075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,3,27,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.99206963996403,475.99206963996403,475.99206963996403,475.99206963996403,475.99206963996403,475.99206963996403,475.99206963996403,475.99206963996403,475.99206963996403,475.99206963996403,a,1.6560917510651052,10,781,2,477.69394287792966,479.1955090400297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,4,28,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.6796432361007,479.6796432361007,479.6796432361007,479.6796432361007,479.6796432361007,479.6796432361007,479.6796432361007,479.6796432361007,479.6796432361007,479.6796432361007,a,0.7697754998225719,10,791,2,480.4804579920601,481.98225923697464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,5,29,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.4826798948925,482.4826798948925,482.4826798948925,482.4826798948925,482.4826798948925,482.4826798948925,482.4826798948925,482.4826798948925,482.4826798948925,482.4826798948925,a,0.5341675670351833,10,801,2,483.0499884421006,484.5515770618804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,6,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.0520593319088,485.0520593319088,485.0520593319088,485.0520593319088,485.0520593319088,485.0520593319088,485.0520593319088,485.0520593319088,485.0520593319088,485.0520593319088,a,3.261678366921842,1,802,2,488.3399592828937,489.84086656197906,489.84086656197906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,7,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.3411967509892,490.3411967509892,490.3411967509892,490.3411967509892,490.3411967509892,490.3411967509892,490.3411967509892,490.3411967509892,490.3411967509892,490.3411967509892,a,1.6969909169711173,1,803,2,492.05995156802237,493.5615628119558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,8,32,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.06227755593136,494.06227755593136,494.06227755593136,494.06227755593136,494.06227755593136,494.06227755593136,494.06227755593136,494.06227755593136,494.06227755593136,494.06227755593136,l,1.0691611687652767,1,804,2,495.16346774296835,496.6650751400739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,9,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.1655206598807,497.1655206598807,497.1655206598807,497.1655206598807,497.1655206598807,497.1655206598807,497.1655206598807,497.1655206598807,497.1655206598807,497.1655206598807,l,0.499157692771405,10,814,2,497.69937416003086,499.1843868899159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,10,34,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.68492059689015,499.68492059689015,499.68492059689015,499.68492059689015,499.68492059689015,499.68492059689015,499.68492059689015,499.68492059689015,499.68492059689015,499.68492059689015,a,0.6013888139277697,1,815,2,500.3189667048864,501.820820115041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,11,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.3211343330331,502.3211343330331,502.3211343330331,502.3211343330331,502.3211343330331,502.3211343330331,502.3211343330331,502.3211343330331,502.3211343330331,502.3211343330331,l,1.0690648378804326,10,825,2,503.43911805702373,504.9409560910426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,0,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.44130267808214,505.44130267808214,505.44130267808214,505.44130267808214,505.44130267808214,505.44130267808214,505.44130267808214,505.44130267808214,505.44130267808214,505.44130267808214,l,1.2018974549137056,1,826,2,506.67593255103566,508.17759035504423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85891,2022-11-11_15h17.43.389,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.89083447841669,
