LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,0,949,,,2431.804021193995,,H,146,hexagon,0.0013028850080445409,,,,,,,,,1,0,,,,,,,,,,,,,2428.1766099829983,2428.1766099829983,2428.1766099829983,2428.1766099829983,2429.684966392,2429.684966392,2429.684966392,2429.684966392,2429.684966392,2429.684966392,2429.684966392,2429.684966392,switch,letter,lettSwt,d,0.5950071340048453,Hi,,1,,,,,low,2430.3022125299904,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,0,949,,,2436.759196593004,,D,160,triangle,0.001625157005037181,,,,,,,,,1,0,,,,,,,,,,,,,2432.781320137001,2432.781320137001,2432.781320137001,2432.781320137001,2434.2899453979917,2434.2899453979917,2434.2899453979917,2434.2899453979917,2434.2899453979917,2434.2899453979917,2434.2899453979917,2434.2899453979917,switch,number,numSwt,k,0.9415322940039914,Hi,,1,,,,,low,2435.2576826000004,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,1,950,,,2441.5314904179977,,F,167,circle,0.0017066210129996762,,,,,,,,,1,0,,,,,,,,,,,,,2437.736455520004,2437.736455520004,2437.736455520004,2437.736455520004,2439.245617171997,2439.245617171997,2439.245617171997,2439.245617171997,2439.245617171997,2439.245617171997,2439.245617171997,2439.245617171997,switch,letter,lettSwt,d,0.7612820280046435,Lo,,1,,,,,low,2440.0296702429914,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,1,951,,,2446.1697495919943,,B,174,star,0.0015903129969956353,,,,,,,,,1,0,,,,,,,,,,,,,2442.5083767909964,2442.5083767909964,2442.5083767909964,2442.5083767909964,2444.01739122899,2444.01739122899,2444.01739122899,2444.01739122899,2444.01739122899,2444.01739122899,2444.01739122899,2444.01739122899,switch,number,numSwt,k,0.6298584220057819,Lo,,1,,,,,low,2444.668066198996,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,10,961,,,2450.874940993992,,U,181,circle,0.001702424997347407,,,,,,,,,1,0,,,,,,,,,,,,,2447.1462521079957,2447.1462521079957,2447.1462521079957,2447.1462521079957,2448.6558598629927,2448.6558598629927,2448.6558598629927,2448.6558598629927,2448.6558598629927,2448.6558598629927,2448.6558598629927,2448.6558598629927,repeat,number,numRpt,k,0.6950041660020361,Lo,,1,,,,,low,2449.3732275609946,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,0,961,,,2455.6134679309907,,S,125,triangle,0.0017916779906954616,,,,,,,,,1,0,,,,,,,,,,,,,2451.8526617960015,2451.8526617960015,2451.8526617960015,2451.8526617960015,2453.3609888219944,2453.3609888219944,2453.3609888219944,2453.3609888219944,2453.3609888219944,2453.3609888219944,2453.3609888219944,2453.3609888219944,repeat,number,numRpt,j,0.7258517060108716,Hi,,1,,,,,low,2454.1117412099993,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,0,961,,,2460.5354972159985,,W,139,hexagon,0.001685195995378308,,,,,,,,,1,0,,,,,,,,,,,,,2456.5910013029934,2456.5910013029934,2456.5910013029934,2456.5910013029934,2458.0996106069942,2458.0996106069942,2458.0996106069942,2458.0996106069942,2458.0996106069942,2458.0996106069942,2458.0996106069942,2458.0996106069942,repeat,number,numRpt,j,0.9080916700040689,Hi,,1,,,,,low,2459.0338820369943,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,1,962,,,2465.207380145992,,Y,132,star,0.0016542770026717335,,,,,,,,,1,0,,,,,,,,,,,,,2461.5136577749945,2461.5136577749945,2461.5136577749945,2461.5136577749945,2463.0217396399967,2463.0217396399967,2463.0217396399967,2463.0217396399967,2463.0217396399967,2463.0217396399967,2463.0217396399967,2463.0217396399967,switch,letter,lettSwt,f,0.6515078030060977,Lo,,1,,,,,low,2463.7058145420015,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,10,972,,,2470.029465920001,,F,139,star,0.0016076429892564192,,,,,,,,,1,0,,,,,,,,,,,,,2466.1839136319904,2466.1839136319904,2466.1839136319904,2466.1839136319904,2467.693416551003,2467.693416551003,2467.693416551003,2467.693416551003,2467.693416551003,2467.693416551003,2467.693416551003,2467.693416551003,switch,number,numSwt,j,0.8098707730096066,Lo,,1,,,,,low,2468.5279437610006,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,1,973,,,2474.918071844004,,D,160,circle,0.0016227130108745769,,,,,,,,,1,0,,,,,,,,,,,,,2471.0078633130033,2471.0078633130033,2471.0078633130033,2471.0078633130033,2472.515557366991,2472.515557366991,2472.515557366991,2472.515557366991,2472.515557366991,2472.515557366991,2472.515557366991,2472.515557366991,repeat,number,numRpt,k,0.868371495991596,Lo,,1,,,,,low,2473.4165218609996,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,0,973,,,2479.773612467994,,B,167,hexagon,0.0013148979924153537,,,,,,,,,1,0,,,,,,,,,,,,,2475.895114807994,2475.895114807994,2475.895114807994,2475.895114807994,2477.4043547420006,2477.4043547420006,2477.4043547420006,2477.4043547420006,2477.4043547420006,2477.4043547420006,2477.4043547420006,2477.4043547420006,switch,letter,lettSwt,d,0.8428408589970786,Hi,,1,,,,,low,2478.272006700994,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,10,983,,,2484.311905085997,,S,181,triangle,0.0016743739979574457,,,,,,,,,1,0,,,,,,,,,,,,,2480.750613019991,2480.750613019991,2480.750613019991,2480.750613019991,2482.2599527279963,2482.2599527279963,2482.2599527279963,2482.2599527279963,2482.2599527279963,2482.2599527279963,2482.2599527279963,2482.2599527279963,repeat,letter,lettRpt,f,0.5237328560033347,Hi,,1,,,,,low,2482.8104129919957,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,0,983,,,2489.150442344995,,U,146,hexagon,0.0015127520018722862,,,,,,,,,1,0,,,,,,,,,,,,,2485.2883771319903,2485.2883771319903,2485.2883771319903,2485.2883771319903,2486.7977588219946,2486.7977588219946,2486.7977588219946,2486.7977588219946,2486.7977588219946,2486.7977588219946,2486.7977588219946,2486.7977588219946,switch,number,numSwt,j,0.825419154993142,Hi,,1,,,,,low,2487.6489502350014,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,10,993,,,2493.6055346229987,,Y,132,star,0.0013928789994679391,,,,,,,,,1,0,,,,,,,,,,,,,2490.128429436998,2490.128429436998,2490.128429436998,2490.128429436998,2491.6366587520024,2491.6366587520024,2491.6366587520024,2491.6366587520024,2491.6366587520024,2491.6366587520024,2491.6366587520024,2491.6366587520024,repeat,number,numRpt,j,0.4344934199907584,Lo,,1,,,,,low,2492.103737010999,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,1,994,,,2498.1108099999983,,H,174,circle,0.0009415219974471256,,,,,,,,,1,0,,,,,,,,,,,,,2494.5822818559973,2494.5822818559973,2494.5822818559973,2494.5822818559973,2496.0914832699928,2496.0914832699928,2496.0914832699928,2496.0914832699928,2496.0914832699928,2496.0914832699928,2496.0914832699928,2496.0914832699928,repeat,number,numRpt,k,0.48495445599837694,Lo,,1,,,,,low,2496.608973572991,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,0,994,,,2502.7823031689913,,W,125,triangle,0.0018493359966669232,,,,,,,,,1,0,,,,,,,,,,,,,2499.0875525629963,2499.0875525629963,2499.0875525629963,2499.0875525629963,2500.596528433991,2500.596528433991,2500.596528433991,2500.596528433991,2500.596528433991,2500.596528433991,2500.596528433991,2500.596528433991,switch,letter,lettSwt,f,0.6589835570048308,Hi,,1,,,,,low,2501.2807840360038,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,10,1004,,,2507.320431865999,,Y,174,triangle,0.0016817099967738613,,,,,,,,,1,0,,,,,,,,,,,,,2503.759848082991,2503.759848082991,2503.759848082991,2503.759848082991,2505.268408332995,2505.268408332995,2505.268408332995,2505.268408332995,2505.268408332995,2505.268408332995,2505.268408332995,2505.268408332995,repeat,letter,lettRpt,f,0.5311375559977023,Hi,,1,,,,,low,2505.8189904890023,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,0,1004,,,2511.775727956003,,B,146,circle,0.0012190100096631795,,,,,,,,,0,0,,,,,,,,,,,,,2508.298091342993,2508.298091342993,2508.298091342993,2508.298091342993,2509.806607505001,2509.806607505001,2509.806607505001,2509.806607505001,2509.806607505001,2509.806607505001,2509.806607505001,2509.806607505001,switch,number,NA,k,0.4506967019988224,Hi,,1,,,,,low,2510.274592250993,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,1,1005,,,2516.2470781349984,,H,167,star,0.0010755350085673854,,,,,,,,,1,1,,,,,,,,,,,,,2512.7530524159956,2512.7530524159956,2512.7530524159956,2512.7530524159956,2514.2615797759936,2514.2615797759936,2514.2615797759936,2514.2615797759936,2514.2615797759936,2514.2615797759936,2514.2615797759936,2514.2615797759936,switch,letter,lettSwt,d,0.45794047898380086,Lo,,1,,,,,low,2514.745455807002,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,10,1015,,,2520.835637896991,,U,139,hexagon,0.0016132599994307384,,,,,,,,,1,0,,,,,,,,,,,,,2517.2241743149934,2517.2241743149934,2517.2241743149934,2517.2241743149934,2518.733132563997,2518.733132563997,2518.733132563997,2518.733132563997,2518.733132563997,2518.733132563997,2518.733132563997,2518.733132563997,switch,number,numSwt,j,0.5782293660013238,Hi,,1,,,,,low,2519.333898112003,2520.835637896991,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,0,1015,,,2525.440536316004,,F,160,circle,0.0008033689955482259,,,,,,,,,0,0,,,,,,,,,,,,,2521.8127110549976,2521.8127110549976,2521.8127110549976,2521.8127110549976,2523.3214587289986,2523.3214587289986,2523.3214587289986,2523.3214587289986,2523.3214587289986,2523.3214587289986,2523.3214587289986,2523.3214587289986,repeat,number,NA,j,0.5980828930041753,Hi,,1,,,,,low,2523.938960612999,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,1,1016,,,2530.028866427994,,W,132,star,0.0013661289995070547,,,,,,,,,1,1,,,,,,,,,,,,,2526.4182246370037,2526.4182246370037,2526.4182246370037,2526.4182246370037,2527.9264855859947,2527.9264855859947,2527.9264855859947,2527.9264855859947,2527.9264855859947,2527.9264855859947,2527.9264855859947,2527.9264855859947,repeat,number,numRpt,j,0.5682296550075989,Lo,,1,,,,,low,2528.5271902189997,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,0,1016,,,2534.667466140003,,S,125,hexagon,0.0014540989941451699,,,,,,,,,1,0,,,,,,,,,,,,,2531.005965589997,2531.005965589997,2531.005965589997,2531.005965589997,2532.514945873001,2532.514945873001,2532.514945873001,2532.514945873001,2532.514945873001,2532.514945873001,2532.514945873001,2532.514945873001,switch,letter,lettSwt,f,0.619744277006248,Hi,,1,,,,,low,2533.1657786580035,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,1,1017,,,2539.1557320919965,,D,181,triangle,0.0018030630017165095,,,,,,,,,1,0,,,,,,,,,,,,,2535.644802337003,2535.644802337003,2535.644802337003,2535.644802337003,2537.1536545120034,2537.1536545120034,2537.1536545120034,2537.1536545120034,2537.1536545120034,2537.1536545120034,2537.1536545120034,2537.1536545120034,repeat,letter,lettRpt,d,0.4689615679963026,Hi,,1,,,,,low,2537.6540759899945,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,0,1017,,,2548.866241362004,,U,160,hexagon,0.001886750993435271,,,,,,,,,1,0,,,,,,,,,,,,,2545.156339112,2545.156339112,2545.156339112,2545.156339112,2546.664057053,2546.664057053,2546.664057053,2546.664057053,2546.664057053,2546.664057053,2546.664057053,2546.664057053,repeat,letter,lettRpt,f,0.6796906360104913,Hi,,2,,,space,1.0558781729923794,low,2547.3646965549997,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,10,1027,,,2554.0554317700007,,F,146,star,0.0013447270030155778,,,,,,,,,1,0,,,,,,,,,,,,,2549.843706243002,2549.843706243002,2549.843706243002,2549.843706243002,2551.352288233,2551.352288233,2551.352288233,2551.352288233,2551.352288233,2551.352288233,2551.352288233,2551.352288233,switch,number,numSwt,j,1.1747647000011057,Lo,,2,,,,,low,2552.553875810001,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,0,1027,,,2559.511654836999,,Y,181,triangle,0.001650487000006251,,,,,,,,,1,0,,,,,,,,,,,,,2555.0327296289906,2555.0327296289906,2555.0327296289906,2555.0327296289906,2556.541440039,2556.541440039,2556.541440039,2556.541440039,2556.541440039,2556.541440039,2556.541440039,2556.541440039,repeat,number,numRpt,k,1.451512357001775,Hi,,2,,,,,low,2558.010342936992,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,1,1028,,,2564.3004382200015,,W,139,circle,0.0011461270041763783,,,,,,,,,1,0,,,,,,,,,,,,,2560.489135254,2560.489135254,2560.489135254,2560.489135254,2561.9977509610035,2561.9977509610035,2561.9977509610035,2561.9977509610035,2561.9977509610035,2561.9977509610035,2561.9977509610035,2561.9977509610035,repeat,number,numRpt,j,0.7777924429974519,Lo,,2,,,,,low,2562.798583786993,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,0,1028,,,2568.921920605004,,S,132,hexagon,0.0016091300058178604,,,,,,,,,1,0,,,,,,,,,,,,,2565.2776901859907,2565.2776901859907,2565.2776901859907,2565.2776901859907,2566.7861290549918,2566.7861290549918,2566.7861290549918,2566.7861290549918,2566.7861290549918,2566.7861290549918,2566.7861290549918,2566.7861290549918,repeat,number,numRpt,j,0.6135458329954417,Hi,,2,,,,,low,2567.4204177479987,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,0,1028,,,2573.7105144099914,,H,174,triangle,0.0017507909942651168,,,,,,,,,1,0,,,,,,,,,,,,,2569.8996673869988,2569.8996673869988,2569.8996673869988,2569.8996673869988,2571.408028714999,2571.408028714999,2571.408028714999,2571.408028714999,2571.408028714999,2571.408028714999,2571.408028714999,2571.408028714999,repeat,number,numRpt,k,0.7684032490069512,Hi,,2,,,,,low,2572.208835502999,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,1,1029,,,2578.2325225349923,,D,167,star,0.0016666879964759573,,,,,,,,,1,0,,,,,,,,,,,,,2574.6875802369905,2574.6875802369905,2574.6875802369905,2574.6875802369905,2576.1964620579965,2576.1964620579965,2576.1964620579965,2576.1964620579965,2576.1964620579965,2576.1964620579965,2576.1964620579965,2576.1964620579965,repeat,number,numRpt,k,0.506346031994326,Lo,,2,,,,,low,2576.7306987710035,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,1,1030,,,2582.7871902640036,,B,125,circle,0.0017644639883656055,,,,,,,,,1,0,,,,,,,,,,,,,2579.209750412003,2579.209750412003,2579.209750412003,2579.209750412003,2580.718144362996,2580.718144362996,2580.718144362996,2580.718144362996,2580.718144362996,2580.718144362996,2580.718144362996,2580.718144362996,switch,letter,lettSwt,d,0.5446778969926527,Lo,,2,,,,,low,2581.2854911579925,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,10,1040,,,2587.3090197519923,,U,160,circle,0.0013834459969075397,,,,,,,,,1,0,,,,,,,,,,,,,2583.7642444340017,2583.7642444340017,2583.7642444340017,2583.7642444340017,2585.273234052991,2585.273234052991,2585.273234052991,2585.273234052991,2585.273234052991,2585.273234052991,2585.273234052991,2585.273234052991,repeat,letter,lettRpt,f,0.5022523959924001,Lo,,2,,,,,low,2585.807183744997,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,0,1040,,,2592.0973991609935,,F,146,triangle,0.001865526006440632,,,,,,,,,1,0,,,,,,,,,,,,,2588.2866964150016,2588.2866964150016,2588.2866964150016,2588.2866964150016,2589.7948490900017,2589.7948490900017,2589.7948490900017,2589.7948490900017,2589.7948490900017,2589.7948490900017,2589.7948490900017,2589.7948490900017,repeat,letter,lettRpt,d,0.7805316599988146,Hi,,2,,,,,low,2590.5958998949936,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,10,1050,,,2596.5855716529913,,Y,181,hexagon,0.0015574970020679757,,,,,,,,,1,0,,,,,,,,,,,,,2593.0746695319976,2593.0746695319976,2593.0746695319976,2593.0746695319976,2594.5834863639902,2594.5834863639902,2594.5834863639902,2594.5834863639902,2594.5834863639902,2594.5834863639902,2594.5834863639902,2594.5834863639902,repeat,letter,lettRpt,f,0.47949959299876355,Hi,,2,,,,,low,2595.0842025640013,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,10,1060,,,2601.007174889004,,W,139,star,0.0017341779894195497,,,,,,,,,1,0,,,,,,,,,,,,,2597.562530955998,2597.562530955998,2597.562530955998,2597.562530955998,2599.071746763002,2599.071746763002,2599.071746763002,2599.071746763002,2599.071746763002,2599.071746763002,2599.071746763002,2599.071746763002,switch,number,numSwt,j,0.4080754650058225,Lo,,2,,,,,low,2599.5055271029996,,,,,,,,,,,,,,,,90200,2022-10-28_14h56.09.170,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94487158089674,
