LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,target_resp.rt,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,2,38,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.4479281800159,470.4479281800159,470.4479281800159,470.4479281800159,470.4479281800159,470.4479281800159,470.4479281800159,470.4479281800159,470.4479281800159,470.4479281800159,l,0.7103077420033514,10,909,2,471.18181467900285,472.68367187000695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,3,39,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.18403375399066,473.18403375399066,473.18403375399066,473.18403375399066,473.18403375399066,473.18403375399066,473.18403375399066,473.18403375399066,473.18403375399066,473.18403375399066,l,0.7868995209864806,10,919,2,474.00137847301085,475.5032091269968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,4,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.0038210909988,476.0038210909988,476.0038210909988,476.0038210909988,476.0038210909988,476.0038210909988,476.0038210909988,476.0038210909988,476.0038210909988,476.0038210909988,a,0.7022556450101547,10,929,2,476.73777336400235,478.239623417001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,3,5,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.74016013299115,478.74016013299115,478.74016013299115,478.74016013299115,478.74016013299115,478.74016013299115,478.74016013299115,478.74016013299115,478.74016013299115,478.74016013299115,l,0.5978948650008533,10,939,2,479.3577594179951,480.85897403699346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,3,6,42,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.3597392459924,481.3597392459924,481.3597392459924,481.3597392459924,481.3597392459924,481.3597392459924,481.3597392459924,481.3597392459924,481.3597392459924,481.3597392459924,a,1.8362634160148446,10,949,2,483.22831613899325,484.7300661680056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,3,7,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.23074105998967,485.23074105998967,485.23074105998967,485.23074105998967,485.23074105998967,485.23074105998967,485.23074105998967,485.23074105998967,485.23074105998967,485.23074105998967,a,1.0823965299932752,10,959,2,486.33161585900234,487.8333404280129,487.8333404280129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,8,44,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.3337854850106,488.3337854850106,488.3337854850106,488.3337854850106,488.3337854850106,488.3337854850106,488.3337854850106,488.3337854850106,488.3337854850106,488.3337854850106,l,1.028491336008301,1,960,2,489.3851040920126,490.8867371180095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,9,45,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.3872668420081,491.3872668420081,491.3872668420081,491.3872668420081,491.3872668420081,491.3872668420081,491.3872668420081,491.3872668420081,491.3872668420081,491.3872668420081,a,0.7996223639929667,10,970,2,492.20471711599384,493.70661601400934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,10,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.207144118991,494.207144118991,494.207144118991,494.207144118991,494.207144118991,494.207144118991,494.207144118991,494.207144118991,494.207144118991,494.207144118991,a,0.6897133160091471,10,980,2,494.9245196359989,496.4261649280088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,11,47,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.92667625899776,496.92667625899776,496.92667625899776,496.92667625899776,496.92667625899776,496.92667625899776,496.92667625899776,496.92667625899776,496.92667625899776,496.92667625899776,l,0.5576538890018128,10,990,2,497.5106702579942,499.01232749200426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.0544128470065,,,167,Y,circle,0.0014295029977802187,532.193271318014,533.7006649649993,533.7006649649993,533.7006649649993,1,0,f,1.833006008004304,0,535.5530222310044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.176887714013,,,181,D,hexagon,0.0009378319955430925,538.0321735870093,539.5403439270158,539.5403439270158,539.5403439270158,1,0,f,1.1026687450066675,0,540.6752098620054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.0320707639912,,,125,B,star,0.0017096249794121832,543.1559225940146,544.6630914279958,544.6630914279958,544.6630914279958,1,0,d,0.8392255270155147,0,545.5304705000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.5548709119903,,,132,U,triangle,0.0013795369886793196,548.0108738309937,549.5183011800109,549.5183011800109,549.5183011800109,1,0,d,1.5067862140131183,0,551.0534933790041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.4436003110022,,,174,W,star,0.0017141590069513768,553.5335066439875,555.0408661540132,555.0408661540132,555.0408661540132,1,0,f,0.8778770610224456,0,555.9421037680004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.716049145005,,,139,F,triangle,0.0013941490033175796,558.4211935230123,559.929640221002,559.929640221002,559.929640221002,1,0,d,1.26586536099785,0,561.2143324149947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.105430622003,,,160,S,hexagon,0.001117292995331809,563.6952967020043,565.2021762880031,565.2021762880031,565.2021762880031,1,0,f,1.3824344940076116,0,566.6036719650147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.8104014919954,,,146,H,circle,0.0011202449968550354,569.0829936790105,570.5913955360011,570.5913955360011,570.5913955360011,1,0,d,0.685407576005673,0,571.3089677260141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.5657766590011,,,167,Y,circle,0.0017611549992579967,573.7876436719962,575.2966487870144,575.2966487870144,575.2966487870144,1,0,f,0.7511008840228897,0,576.0640584740031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.2375428210071,,,181,D,star,0.0008863519760780036,578.5427583040146,580.0518090359983,580.0518090359983,580.0518090359983,1,0,f,0.6517987039987929,0,580.7359029650106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.3609676350025,,,125,F,star,0.002041990024736151,,,,,1,0,,,1,601.8591809289937,598.8702593350026,600.3742490750155,600.3742490750155,600.3742490750155,j,1.4567913200007752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.2160742680135,,,167,Y,hexagon,0.0018159219762310386,,,,,1,0,,,1,606.7145633749897,604.3391884739976,605.8470538519905,605.8470538519905,605.8470538519905,k,0.8458375849877484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.3217028079962,,,132,H,triangle,0.0012418910046108067,,,,,1,0,,,1,611.8201601369947,609.1945620320039,610.7021891890035,610.7021891890035,610.7021891890035,j,1.0856964570120908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.243872994004,,,160,S,circle,0.0019795430125668645,,,,,1,0,,,1,616.7423570009996,614.2995215789997,615.8078276400047,615.8078276400047,615.8078276400047,k,0.9076005079841707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.1492159460031,,,146,U,hexagon,0.0015808430034667253,,,,,1,0,,,1,621.6478869600105,619.2227742579998,620.7301754660148,620.7301754660148,620.7301754660148,k,0.890889086003881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.7560259670136,,,174,B,circle,0.0017099550168495625,,,,,1,0,,,1,627.2538197799877,624.126892232016,625.6356702159974,625.6356702159974,625.6356702159974,j,1.6004928899928927,628.7560259670136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.9113870529982,,,139,D,triangle,0.000514112995006144,,,,,1,0,,,1,632.4097086389957,629.7956424150034,631.2417580879992,631.2417580879992,631.2417580879992,j,1.14640125198639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.5663553420163,,,181,W,star,0.001736072008498013,,,,,1,0,,,1,637.0648002219968,634.8884480920096,636.3972330150136,636.3972330150136,636.3972330150136,k,0.6484560930111911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.488322426012,,,125,F,triangle,0.000918361998628825,,,,,1,0,,,1,641.9866567460122,639.5428756939946,641.0523994429968,641.0523994429968,641.0523994429968,j,0.9088961280067451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.1936885770119,,,167,Y,star,0.001892585976747796,,,,,1,0,,,1,646.6919954759942,644.4650604299968,645.9745361130044,645.9745361130044,645.9745361130044,k,0.689272190007614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,677.1925094090111,,677.6929947980097,167,H,star,0.0024685630050953478,,,,,-1,0,,,2,,,,,,,,,671.1823548460088,671.1823548460088,671.1823548460088,671.1823548460088,672.6874410230084,672.6874410230084,672.6874410230084,672.6874410230084,672.6874410230084,672.6874410230084,672.6874410230084,672.6874410230084,675.6910189010086,675.6910189010086,675.6910189010086,675.6910189010086,-1,no_choice,NA,None,vtsPrac,675.6910189010086,677.1925094090111,,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,682.7153329369903,,,146,Y,circle,0.009582497994415462,,,,,1,0,,,2,,,,,,,,,678.1877622700122,678.1877622700122,678.1877622700122,678.1877622700122,679.6952993049927,679.6952993049927,679.6952993049927,679.6952993049927,679.6952993049927,679.6952993049927,679.6952993049927,679.6952993049927,,,,,switch,number,numSwt,d,vtsPrac,681.2133775299881,,1.485880524996901,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,687.8208955790033,,,174,W,triangle,0.001989706011954695,,,,,1,0,,,2,,,,,,,,,683.6932719459874,683.6932719459874,683.6932719459874,683.6932719459874,685.2015590480005,685.2015590480005,685.2015590480005,685.2015590480005,685.2015590480005,685.2015590480005,685.2015590480005,685.2015590480005,,,,,repeat,number,numRpt,f,vtsPrac,686.3192128509982,,1.0859923509997316,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,692.7762359429908,,,160,B,star,0.0016910539998207241,,,,,1,0,,,2,,,,,,,,,688.7996332560142,688.7996332560142,688.7996332560142,688.7996332560142,690.3067364949966,690.3067364949966,690.3067364949966,690.3067364949966,690.3067364949966,690.3067364949966,690.3067364949966,690.3067364949966,,,,,switch,letter,lettSwt,j,vtsPrac,691.2744299070037,,0.9421607730037067,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,698.4324325720081,,,167,H,triangle,0.0014019090158399194,,,,,1,0,,,2,,,,,,,,,693.7533197159937,693.7533197159937,693.7533197159937,693.7533197159937,695.2622450790077,695.2622450790077,695.2622450790077,695.2622450790077,695.2622450790077,695.2622450790077,695.2622450790077,695.2622450790077,,,,,switch,number,numSwt,f,vtsPrac,696.9308479549945,,1.6362849650031421,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,703.2211990760115,,,146,Y,hexagon,0.0014839099894743413,,,,,1,0,,,2,,,,,,,,,699.410325534991,699.410325534991,699.410325534991,699.410325534991,700.9184768520063,700.9184768520063,700.9184768520063,700.9184768520063,700.9184768520063,700.9184768520063,700.9184768520063,700.9184768520063,,,,,switch,letter,lettSwt,k,vtsPrac,701.719381967996,,0.7723829169990495,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,708.1099899600085,,,174,W,triangle,0.0014711599797010422,,,,,1,0,,,2,,,,,,,,,704.1987403199892,704.1987403199892,704.1987403199892,704.1987403199892,705.7071569479886,705.7071569479886,705.7071569479886,705.7071569479886,705.7071569479886,705.7071569479886,705.7071569479886,705.7071569479886,,,,,switch,number,numSwt,f,vtsPrac,706.6085349729983,,0.8759288960136473,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,712.9317358460103,,,160,B,circle,0.0017849690048024058,,,,,1,0,,,2,,,,,,,,,709.0869651100074,709.0869651100074,709.0869651100074,709.0869651100074,710.5961750579881,710.5961750579881,710.5961750579881,710.5961750579881,710.5961750579881,710.5961750579881,710.5961750579881,710.5961750579881,,,,,switch,letter,lettSwt,j,vtsPrac,711.43015753699,,0.8150785160250962,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,717.820451868989,,,146,H,circle,0.000997799972537905,,,,,1,0,,,2,,,,,,,,,713.9094253930089,713.9094253930089,713.9094253930089,713.9094253930089,715.4178841510147,715.4178841510147,715.4178841510147,715.4178841510147,715.4178841510147,715.4178841510147,715.4178841510147,715.4178841510147,,,,,repeat,letter,lettRpt,j,vtsPrac,716.3187843670021,,0.875651934009511,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,722.9260302339972,,,160,B,hexagon,0.0016171220049727708,,,,,1,0,,,2,,,,,,,,,718.7972020969901,718.7972020969901,718.7972020969901,718.7972020969901,720.3065022540104,720.3065022540104,720.3065022540104,720.3065022540104,720.3065022540104,720.3065022540104,720.3065022540104,720.3065022540104,,,,,repeat,letter,lettRpt,j,vtsPrac,721.424514977989,,1.0936935619974975,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,,,727.7147413720086,,,174,F,hexagon,0.001600659015821293,,,,,1,0,,,2,,,,,,,,,723.9047137229936,723.9047137229936,723.9047137229936,723.9047137229936,725.4121905599895,725.4121905599895,725.4121905599895,725.4121905599895,725.4121905599895,725.4121905599895,725.4121905599895,725.4121905599895,,,,,switch,number,numSwt,f,vtsPrac,726.2129828959878,,0.7685452600126155,,,,,,,,,,,,,,,,,,,,,,,,82645,2022-11-17_14h04.31.668,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.952219880520786,
