LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,target_resp.rt,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,10,951,,,1412.269684813975,B,132,triangle,0.0014169979840517044,,,,,1,0,,,,,,,,,,,1408.6753320110147,1408.6753320110147,1408.6753320110147,1408.6753320110147,1410.1838258400094,1410.1838258400094,1410.1838258400094,1410.1838258400094,1410.1838258400094,1410.1838258400094,1410.1838258400094,1410.1838258400094,,,,,switch,number,numSwt,j,Hi,,,,0.5535503720166162,0,,,,,high,1410.7678552779835,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,10,961,,,1416.9414202939952,U,181,triangle,0.0013438910245895386,,,,,1,0,,,,,,,,,,,1413.2479897229932,1413.2479897229932,1413.2479897229932,1413.2479897229932,1414.7555417949916,1414.7555417949916,1414.7555417949916,1414.7555417949916,1414.7555417949916,1414.7555417949916,1414.7555417949916,1414.7555417949916,,,,,repeat,number,numRpt,k,Hi,,,,0.6610113739734516,0,,,,,high,1415.4397202059627,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,0,961,,,1421.4464136330062,D,160,hexagon,0.0014689129893667996,,,,,0,0,,,,,,,,,,,1417.9191023299936,1417.9191023299936,1417.9191023299936,1417.9191023299936,1419.4274004179752,1419.4274004179752,1419.4274004179752,1419.4274004179752,1419.4274004179752,1419.4274004179752,1419.4274004179752,1419.4274004179752,,,,,switch,letter,NA,f,Hi,,,,0.48517837206600234,0,,,,,high,1419.9445356989745,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,10,971,,,1426.5853213960072,F,174,circle,0.0019499799818731844,,,,,1,1,,,,,,,,,,,1422.4235888179974,1422.4235888179974,1422.4235888179974,1422.4235888179974,1423.932476300979,1423.932476300979,1423.932476300979,1423.932476300979,1423.932476300979,1423.932476300979,1423.932476300979,1423.932476300979,,,,,repeat,letter,lettRpt,d,Lo,,,,1.125268911011517,0,,,,,high,1425.0835278820014,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,1,972,,,1431.7409443460056,W,125,star,0.0017105439910665154,,,,,1,0,,,,,,,,,,,1427.5640528390068,1427.5640528390068,1427.5640528390068,1427.5640528390068,1429.071329044993,1429.071329044993,1429.071329044993,1429.071329044993,1429.071329044993,1429.071329044993,1429.071329044993,1429.071329044993,,,,,switch,number,numSwt,j,Lo,,,,1.138060610042885,0,,,,,high,1430.239577602013,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,0,972,,,1436.51304690697,S,146,hexagon,0.0018533580005168915,,,,,0,0,,,,,,,,,,,1432.7198375269654,1432.7198375269654,1432.7198375269654,1432.7198375269654,1434.2269835979678,1434.2269835979678,1434.2269835979678,1434.2269835979678,1434.2269835979678,1434.2269835979678,1434.2269835979678,1434.2269835979678,,,,,switch,letter,NA,d,Lo,,,,0.76773918105755,0,,,,,high,1435.0113708169665,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,1,973,,,1441.0177636709996,H,139,circle,0.0012332439655438066,,,,,1,1,,,,,,,,,,,1437.4905519899912,1437.4905519899912,1437.4905519899912,1437.4905519899912,1438.998935732001,1438.998935732001,1438.998935732001,1438.998935732001,1438.998935732001,1438.998935732001,1438.998935732001,1438.998935732001,,,,,repeat,letter,lettRpt,d,Lo,,,,0.49822985799983144,0,,,,,high,1439.5161401389632,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,0,973,,,1446.8241604939685,Y,167,triangle,0.0009107710211537778,,,,,1,0,,,,,,,,,,,1441.9944428089657,1441.9944428089657,1441.9944428089657,1441.9944428089657,1443.5023877620115,1443.5023877620115,1443.5023877620115,1443.5023877620115,1443.5023877620115,1443.5023877620115,1443.5023877620115,1443.5023877620115,,,,,switch,number,numSwt,k,Hi,,,,1.787800922000315,0,,,,,high,1445.3224118569633,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,1,974,,,1451.8296148559893,B,132,star,0.0017364599625580013,,,,,1,0,,,,,,,,,,,1447.802007575985,1447.802007575985,1447.802007575985,1447.802007575985,1449.3103094510152,1449.3103094510152,1449.3103094510152,1449.3103094510152,1449.3103094510152,1449.3103094510152,1449.3103094510152,1449.3103094510152,,,,,switch,letter,lettSwt,d,Lo,,,,0.9952107060234994,0,,,,,high,1450.3281230169814,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,1,975,,,1457.2690473080147,F,139,star,0.001563524012453854,,,,,1,0,,,,,,,,,,,1452.806340562005,1452.806340562005,1452.806340562005,1452.806340562005,1454.3158458889811,1454.3158458889811,1454.3158458889811,1454.3158458889811,1454.3158458889811,1454.3158458889811,1454.3158458889811,1454.3158458889811,,,,,switch,number,numSwt,j,Lo,,,,1.4297838510246947,0,,,,,high,1455.7674397999654,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,1,976,,,1461.807395280979,B,160,circle,0.0017020489904098213,,,,,1,0,,,,,,,,,,,1458.24637824198,1458.24637824198,1458.24637824198,1458.24637824198,1459.7552823339938,1459.7552823339938,1459.7552823339938,1459.7552823339938,1459.7552823339938,1459.7552823339938,1459.7552823339938,1459.7552823339938,,,,,switch,letter,lettSwt,d,Lo,,,,0.5177718490594998,0,,,,,high,1460.3058022030164,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,10,986,,,1466.4791707639815,U,146,hexagon,0.0016084070084616542,,,,,1,0,,,,,,,,,,,1462.7848548240145,1462.7848548240145,1462.7848548240145,1462.7848548240145,1464.2933574889903,1464.2933574889903,1464.2933574889903,1464.2933574889903,1464.2933574889903,1464.2933574889903,1464.2933574889903,1464.2933574889903,,,,,repeat,letter,lettRpt,f,Hi,,,,0.6595101099810563,0,,,,,high,1464.9775453190086,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,0,986,,,1471.5184722749982,W,181,triangle,0.0012896310072392225,,,,,1,0,,,,,,,,,,,1467.4570822939859,1467.4570822939859,1467.4570822939859,1467.4570822939859,1468.9656684349757,1468.9656684349757,1468.9656684349757,1468.9656684349757,1468.9656684349757,1468.9656684349757,1468.9656684349757,1468.9656684349757,,,,,switch,number,numSwt,k,Hi,,,,1.0196380570414476,0,,,,,high,1470.0167359570041,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,1,987,,,1476.2733348699985,H,125,star,0.0012546370271593332,,,,,1,0,,,,,,,,,,,1472.4960258550127,1472.4960258550127,1472.4960258550127,1472.4960258550127,1474.004199706018,1474.004199706018,1474.004199706018,1474.004199706018,1474.004199706018,1474.004199706018,1474.004199706018,1474.004199706018,,,,,repeat,number,numRpt,j,Lo,,,,0.750643462059088,0,,,,,high,1474.771679677011,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,1,988,,,1481.3122122149798,Y,132,circle,0.0015769170131534338,,,,,1,0,,,,,,,,,,,1477.2521597410087,1477.2521597410087,1477.2521597410087,1477.2521597410087,1478.7594221860054,1478.7594221860054,1478.7594221860054,1478.7594221860054,1478.7594221860054,1478.7594221860054,1478.7594221860054,1478.7594221860054,,,,,switch,letter,lettSwt,f,Lo,,,,1.0259329940308817,0,,,,,high,1479.8103748279973,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,10,998,,,1485.883864463016,D,174,hexagon,0.001672963029704988,,,,,1,0,,,,,,,,,,,1482.2900830130093,1482.2900830130093,1482.2900830130093,1482.2900830130093,1483.7984013399691,1483.7984013399691,1483.7984013399691,1483.7984013399691,1483.7984013399691,1483.7984013399691,1483.7984013399691,1483.7984013399691,,,,,repeat,letter,lettRpt,d,Hi,,,,0.5633275140426122,0,,,,,high,1484.3821848260122,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,0,998,,,1490.7227598149912,S,167,triangle,0.0014428010326810181,,,,,1,0,,,,,,,,,,,1486.8612960939645,1486.8612960939645,1486.8612960939645,1486.8612960939645,1488.3702819989994,1488.3702819989994,1488.3702819989994,1488.3702819989994,1488.3702819989994,1488.3702819989994,1488.3702819989994,1488.3702819989994,,,,,repeat,letter,lettRpt,f,Hi,,,,0.8302852590568364,0,,,,,high,1489.221340589982,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,0,998,,,1495.7284640739672,F,139,triangle,0.0015619240002706647,,,,,1,0,,,,,,,,,,,1491.700221765961,1491.700221765961,1491.700221765961,1491.700221765961,1493.2088948250166,1493.2088948250166,1493.2088948250166,1493.2088948250166,1493.2088948250166,1493.2088948250166,1493.2088948250166,1493.2088948250166,,,,,switch,number,numSwt,j,Hi,,,,0.9850437770364806,0,,,,,high,1494.2266252510017,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,10,1008,,,1500.266794110008,S,181,hexagon,0.0019186110002920032,,,,,1,0,,,,,,,,,,,1496.7062543010106,1496.7062543010106,1496.7062543010106,1496.7062543010106,1498.2141908879858,1498.2141908879858,1498.2141908879858,1498.2141908879858,1498.2141908879858,1498.2141908879858,1498.2141908879858,1498.2141908879858,,,,,repeat,number,numRpt,k,Hi,,,,0.5314250460360199,0,,,,,high,1498.765210158017,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,0,1008,,,1505.0050599980168,Y,174,star,0.0013948470004834235,,,,,0,0,,,,,,,,,,,1501.2445878139697,1501.2445878139697,1501.2445878139697,1501.2445878139697,1502.7528428990045,1502.7528428990045,1502.7528428990045,1502.7528428990045,1502.7528428990045,1502.7528428990045,1502.7528428990045,1502.7528428990045,,,,,repeat,number,NA,j,Hi,,,,0.7196566910133697,0,,,,,high,1503.5034753669752,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,1,1009,,,1509.7102961770142,W,125,circle,0.001651365018915385,,,,,1,1,,,,,,,,,,,1505.9823733280064,1505.9823733280064,1505.9823733280064,1505.9823733280064,1507.4912949670106,1507.4912949670106,1507.4912949670106,1507.4912949670106,1507.4912949670106,1507.4912949670106,1507.4912949670106,1507.4912949670106,,,,,repeat,number,numRpt,j,Lo,,,,0.6857028750237077,0,,,,,high,1508.2087397010182,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,1,1010,,,1514.9827629199717,U,146,circle,0.001619707967620343,,,,,1,0,,,,,,,,,,,1510.6883621989982,1510.6883621989982,1510.6883621989982,1510.6883621989982,1512.1963086719625,1512.1963086719625,1512.1963086719625,1512.1963086719625,1512.1963086719625,1512.1963086719625,1512.1963086719625,1512.1963086719625,,,,,switch,letter,lettSwt,f,Lo,,,,1.2522802460589446,0,,,,,high,1513.4814018589677,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,10,1020,,,1519.5378499319777,H,132,triangle,0.001781321014277637,,,,,1,0,,,,,,,,,,,1515.9606328220107,1515.9606328220107,1515.9606328220107,1515.9606328220107,1517.4690639610053,1517.4690639610053,1517.4690639610053,1517.4690639610053,1517.4690639610053,1517.4690639610053,1517.4690639610053,1517.4690639610053,,,,,switch,number,numSwt,j,Hi,,,,0.53960056201322,0,,,,,high,1518.0362943100045,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,10,1030,,,1524.0762480939738,B,160,star,0.0016430160030722618,,,,,1,0,,,,,,,,,,,1520.5162927170168,1520.5162927170168,1520.5162927170168,1520.5162927170168,1522.023897802981,1522.023897802981,1522.023897802981,1522.023897802981,1522.023897802981,1522.023897802981,1522.023897802981,1522.023897802981,,,,,switch,letter,lettSwt,d,Lo,,,,0.522722527035512,0,,,,,high,1522.57438743097,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,10,1040,,,1528.731291308999,D,167,hexagon,0.0013989399885758758,,,,,1,0,,,,,,,,,,,1525.0535580319702,1525.0535580319702,1525.0535580319702,1525.0535580319702,1526.5625078220037,1526.5625078220037,1526.5625078220037,1526.5625078220037,1526.5625078220037,1526.5625078220037,1526.5625078220037,1526.5625078220037,,,,,switch,number,numSwt,k,Hi,,,,0.6465559680364095,0,,,,,high,1527.2295895930147,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,1040,,,1541.1949818669818,U,146,hexagon,0.002236044965684414,,,,,1,0,,,,,,,,,,,1537.568172299012,1537.568172299012,1537.568172299012,1537.568172299012,1539.0760143409716,1539.0760143409716,1539.0760143409716,1539.0760143409716,1539.0760143409716,1539.0760143409716,1539.0760143409716,1539.0760143409716,,,,,switch,letter,lettSwt,f,Hi,,,,0.5893475810298696,1,,,space,0.9620816269889474,high,1539.6935298189637,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,10,1050,,,1545.64980534598,F,174,triangle,0.0015520559973083436,,,,,1,0,,,,,,,,,,,1542.1724161289749,1542.1724161289749,1542.1724161289749,1542.1724161289749,1543.681258408993,1543.681258408993,1543.681258408993,1543.681258408993,1543.681258408993,1543.681258408993,1543.681258408993,1543.681258408993,,,,,switch,number,numSwt,k,Hi,,,,0.44046508299652487,1,,,,,high,1544.1482686770032,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,10,1060,,,1551.0225239889696,H,132,circle,0.0016985980328172445,,,,,1,0,,,,,,,,,,,1546.627618042985,1546.627618042985,1546.627618042985,1546.627618042985,1548.1361202150001,1548.1361202150001,1548.1361202150001,1548.1361202150001,1548.1361202150001,1548.1361202150001,1548.1361202150001,1548.1361202150001,,,,,switch,letter,lettSwt,d,Lo,,,,1.35332323203329,1,,,,,high,1549.5207807059633,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,0,1060,,,1555.9115092509892,D,160,star,0.0004925429821014404,,,,,0,0,,,,,,,,,,,1551.9985513800057,1551.9985513800057,1551.9985513800057,1551.9985513800057,1553.508766999992,1553.508766999992,1553.508766999992,1553.508766999992,1553.508766999992,1553.508766999992,1553.508766999992,1553.508766999992,,,,,switch,number,NA,j,Lo,,,,0.8769317099940963,1,,,,,high,1554.4097851979895,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,1,1061,,,1560.599856971996,S,181,circle,0.0013622319675050676,,,,,1,1,,,,,,,,,,,1556.8899523799773,1556.8899523799773,1556.8899523799773,1556.8899523799773,1558.3974505549995,1558.3974505549995,1558.3974505549995,1558.3974505549995,1558.3974505549995,1558.3974505549995,1558.3974505549995,1558.3974505549995,,,,,switch,letter,lettSwt,f,Lo,,,,0.6753460239851847,1,,,,,high,1559.0981250249897,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,10,1071,,,1565.3385414310033,B,139,triangle,0.0012340789544396102,,,,,1,0,,,,,,,,,,,1561.5771711429697,1561.5771711429697,1561.5771711429697,1561.5771711429697,1563.0858397869742,1563.0858397869742,1563.0858397869742,1563.0858397869742,1563.0858397869742,1563.0858397869742,1563.0858397869742,1563.0858397869742,,,,,switch,number,numSwt,j,Hi,,,,0.7313792610075325,1,,,,,high,1563.8367319370154,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,10,1081,,,1569.8267497709603,Y,167,star,0.0013383650220930576,,,,,1,0,,,,,,,,,,,1566.316144728975,1566.316144728975,1566.316144728975,1566.316144728975,1567.824425710016,1567.824425710016,1567.824425710016,1567.824425710016,1567.824425710016,1567.824425710016,1567.824425710016,1567.824425710016,,,,,switch,letter,lettSwt,f,Lo,,,,0.4811606190050952,1,,,,,high,1568.3250604560017,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,10,1091,,,1574.4318130449974,W,125,hexagon,0.0016379160224460065,,,,,1,0,,,,,,,,,,,1570.8047738099704,1570.8047738099704,1570.8047738099704,1570.8047738099704,1572.3131674909964,1572.3131674909964,1572.3131674909964,1572.3131674909964,1572.3131674909964,1572.3131674909964,1572.3131674909964,1572.3131674909964,,,,,switch,number,numSwt,j,Hi,,,,0.5846822730381973,1,,,,,high,1572.9300445989938,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,10,1101,,,1579.0869599069702,U,146,circle,0.0018665250390768051,,,,,1,0,,,,,,,,,,,1575.4087790430058,1575.4087790430058,1575.4087790430058,1575.4087790430058,1576.917923528992,1576.917923528992,1576.917923528992,1576.917923528992,1576.917923528992,1576.917923528992,1576.917923528992,1576.917923528992,,,,,switch,letter,lettSwt,f,Lo,,,,0.634601776022464,1,,,,,high,1577.5853156130179,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,10,1111,,,1583.6751001809607,F,174,hexagon,0.001680432993452996,,,,,1,0,,,,,,,,,,,1580.0641028640093,1580.0641028640093,1580.0641028640093,1580.0641028640093,1581.5731730789994,1581.5731730789994,1581.5731730789994,1581.5731730789994,1581.5731730789994,1581.5731730789994,1581.5731730789994,1581.5731730789994,,,,,switch,number,numSwt,k,Hi,,,,0.5803705159923993,1,,,,,high,1582.1736524630105,,,,,,,,,,,,,,,,,18375,2022-12-01_14h04.43.957,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.88073865394295,
