LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,1,7,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.895080615999,2455.895080615999,2455.895080615999,2455.895080615999,2455.895080615999,2455.895080615999,2455.895080615999,2455.895080615999,2455.895080615999,2455.895080615999,l,0.14602373400703073,10,701,2,2456.1120198349818,2457.5635686930036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,1,8,20,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458.06424234499,2458.06424234499,2458.06424234499,2458.06424234499,2458.06424234499,2458.06424234499,2458.06424234499,2458.06424234499,2458.06424234499,2458.06424234499,a,0.05654033902101219,10,711,2,2458.1812734699924,2459.682866989984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,1,9,21,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460.1831794159953,2460.1831794159953,2460.1831794159953,2460.1831794159953,2460.1831794159953,2460.1831794159953,2460.1831794159953,2460.1831794159953,2460.1831794159953,2460.1831794159953,l,0.03427186899352819,10,721,2,2460.2668050240027,2461.7850490229903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,1,10,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.285638509027,2462.285638509027,2462.285638509027,2462.285638509027,2462.285638509027,2462.285638509027,2462.285638509027,2462.285638509027,2462.285638509027,2462.285638509027,a,0.17912548797903582,10,731,2,2462.502368629037,2463.987472095003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,1,11,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464.504806410987,2464.504806410987,2464.504806410987,2464.504806410987,2464.504806410987,2464.504806410987,2464.504806410987,2464.504806410987,2464.504806410987,2464.504806410987,a,0.2654237779788673,1,732,2,2464.838533230999,2466.306757775019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,0,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2466.7905850509997,2466.7905850509997,2466.7905850509997,2466.7905850509997,2466.7905850509997,2466.7905850509997,2466.7905850509997,2466.7905850509997,2466.7905850509997,2466.7905850509997,l,0.06715195899596438,10,742,2,2466.924159001035,2468.3923840129864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,1,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2468.8763483630028,2468.8763483630028,2468.8763483630028,2468.8763483630028,2468.8763483630028,2468.8763483630028,2468.8763483630028,2468.8763483630028,2468.8763483630028,2468.8763483630028,l,0.22920022200560197,1,743,2,2469.176514539984,2470.661423349986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,2,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2471.1284924590145,2471.1284924590145,2471.1284924590145,2471.1284924590145,2471.1284924590145,2471.1284924590145,2471.1284924590145,2471.1284924590145,2471.1284924590145,2471.1284924590145,l,0.050532046996522695,1,744,2,2471.2287917329813,2472.730440166022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,3,27,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473.214230591024,2473.214230591024,2473.214230591024,2473.214230591024,2473.214230591024,2473.214230591024,2473.214230591024,2473.214230591024,2473.214230591024,2473.214230591024,l,0.0028594149625860155,1,745,2,2473.297774087987,2474.799434783985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,4,28,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2475.299959218013,2475.299959218013,2475.299959218013,2475.299959218013,2475.299959218013,2475.299959218013,2475.299959218013,2475.299959218013,2475.299959218013,2475.299959218013,l,0.19925500301178545,1,746,2,2475.56716788403,2477.018471945019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,5,29,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2477.5190148230176,2477.5190148230176,2477.5190148230176,2477.5190148230176,2477.5190148230176,2477.5190148230176,2477.5190148230176,2477.5190148230176,2477.5190148230176,2477.5190148230176,a,0.10017818899359554,1,747,2,2477.6861330640386,2479.137666439987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,6,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2479.6548576740315,2479.6548576740315,2479.6548576740315,2479.6548576740315,2479.6548576740315,2479.6548576740315,2479.6548576740315,2479.6548576740315,2479.6548576740315,2479.6548576740315,a,0.22575011901790276,10,757,2,2479.9550727210008,2481.4566609979956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,7,31,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481.957200239005,2481.957200239005,2481.957200239005,2481.957200239005,2481.957200239005,2481.957200239005,2481.957200239005,2481.957200239005,2481.957200239005,2481.957200239005,a,0.011819034989457577,1,758,2,2482.0407556780265,2483.4922480009845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,8,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483.9927702730056,2483.9927702730056,2483.9927702730056,2483.9927702730056,2483.9927702730056,2483.9927702730056,2483.9927702730056,2483.9927702730056,2483.9927702730056,2483.9927702730056,l,0.05024755495833233,10,768,2,2484.109781779989,2485.5779463850195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,9,33,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2486.0618049590266,2486.0618049590266,2486.0618049590266,2486.0618049590266,2486.0618049590266,2486.0618049590266,2486.0618049590266,2486.0618049590266,2486.0618049590266,2486.0618049590266,a,0.1631514509790577,10,778,2,2486.295494630991,2487.7471484729904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,10,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2488.2476197860087,2488.2476197860087,2488.2476197860087,2488.2476197860087,2488.2476197860087,2488.2476197860087,2488.2476197860087,2488.2476197860087,2488.2476197860087,2488.2476197860087,l,0.14548389799892902,1,779,2,2488.4645971680293,2489.916240828985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,11,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490.416738473985,2490.416738473985,2490.416738473985,2490.416738473985,2490.416738473985,2490.416738473985,2490.416738473985,2490.416738473985,2490.416738473985,2490.416738473985,l,0.07393255800707266,10,789,2,2490.566888336034,2492.0183951450163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,0,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2492.5191349610104,2492.5191349610104,2492.5191349610104,2492.5191349610104,2492.5191349610104,2492.5191349610104,2492.5191349610104,2492.5191349610104,2492.5191349610104,2492.5191349610104,l,0.02561641001375392,1,790,2,2492.6024019010365,2494.1543089600164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,1,37,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2494.604574243014,2494.604574243014,2494.604574243014,2494.604574243014,2494.604574243014,2494.604574243014,2494.604574243014,2494.604574243014,2494.604574243014,2494.604574243014,a,0.08591615501791239,1,791,2,2494.754891294986,2496.223109889019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,2,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2496.7237465379876,2496.7237465379876,2496.7237465379876,2496.7237465379876,2496.7237465379876,2496.7237465379876,2496.7237465379876,2496.7237465379876,2496.7237465379876,2496.7237465379876,l,0.18350818403996527,1,792,2,2496.973854315991,2498.442152089032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,3,3,39,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2498.9592429230106,2498.9592429230106,2498.9592429230106,2498.9592429230106,2498.9592429230106,2498.9592429230106,2498.9592429230106,2498.9592429230106,2498.9592429230106,2498.9592429230106,l,0.17774211801588535,1,793,2,2499.2096168579883,2500.677924847987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,3,4,40,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2501.161757314985,2501.161757314985,2501.161757314985,2501.161757314985,2501.161757314985,2501.161757314985,2501.161757314985,2501.161757314985,2501.161757314985,2501.161757314985,a,1.424100726027973,10,803,2,2502.6467953760293,2504.1150264940225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,3,5,41,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2504.615517618018,2504.615517618018,2504.615517618018,2504.615517618018,2504.615517618018,2504.615517618018,2504.615517618018,2504.615517618018,2504.615517618018,2504.615517618018,l,0.06526750500779599,1,804,2,2504.732374076033,2506.2842200039886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,6,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2506.7858090189984,2506.7858090189984,2506.7858090189984,2506.7858090189984,2506.7858090189984,2506.7858090189984,2506.7858090189984,2506.7858090189984,2506.7858090189984,2506.7858090189984,a,0.20693589805159718,1,805,2,2507.0683115680004,2508.569904920005,2508.569904920005,2509.0705716999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,7,43,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2509.0705716999946,2509.0705716999946,2509.0705716999946,2509.0705716999946,2509.0705716999946,2509.0705716999946,2509.0705716999946,2509.0705716999946,2509.0705716999946,2509.0705716999946,a,0.16307946003507823,1,806,2,2509.287399453984,2510.7557023550035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,8,44,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2511.256394350028,2511.256394350028,2511.256394350028,2511.256394350028,2511.256394350028,2511.256394350028,2511.256394350028,2511.256394350028,2511.256394350028,2511.256394350028,l,0.14404237602138892,1,807,2,2511.489851701015,2512.9915764339967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,3,9,45,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2513.508570902981,2513.508570902981,2513.508570902981,2513.508570902981,2513.508570902981,2513.508570902981,2513.508570902981,2513.508570902981,2513.508570902981,2513.508570902981,l,0.18010406201938167,10,817,2,2513.7758874690044,2515.210826188035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,10,46,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2515.7114068510127,2515.7114068510127,2515.7114068510127,2515.7114068510127,2515.7114068510127,2515.7114068510127,2515.7114068510127,2515.7114068510127,2515.7114068510127,2515.7114068510127,a,0.24123144202167168,1,818,2,2516.0116213380243,2517.479951558984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,11,47,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518.013784628012,2518.013784628012,2518.013784628012,2518.013784628012,2518.013784628012,2518.013784628012,2518.013784628012,2518.013784628012,2518.013784628012,2518.013784628012,a,0.14824877498904243,10,828,2,2518.2475481000147,2519.715444837988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551.3506965879933,,,167,B,hexagon,0.001968826982192695,2547.2963161160005,2548.7811928750016,2548.7811928750016,2548.7811928750016,0,0,d,1.0032627550535835,0,2549.848910423985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2556.2058395610075,,,174,Y,star,0.0011921650147996843,2552.335879069986,2553.836712330987,2553.836712330987,2553.836712330987,1,1,f,0.8447802970185876,0,2554.73754091101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.994632398011,,,139,S,circle,0.0013304080348461866,2557.191156211018,2558.6919650550117,2558.6919650550117,2558.6919650550117,1,0,d,0.7739476970164105,0,2559.5264910680125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566.066702446027,,,146,D,triangle,0.001234552008099854,2561.9788724550162,2563.4806434779894,2563.4806434779894,2563.4806434779894,1,0,d,1.0572299159830436,0,2564.598575143027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.9890169189894,,,160,F,circle,0.0011738050379790366,2567.051184041018,2568.5527991779963,2568.5527991779963,2568.5527991779963,0,0,d,0.9044926760252565,0,2569.5205256880145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2576.9788248750265,,,181,H,star,0.0013033709838055074,2571.9732104580035,2573.4750739000156,2573.4750739000156,2573.4750739000156,0,1,d,1.9829066639649682,0,2575.510635944025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582.4514064689865,,,132,W,hexagon,0.0012281330418772995,2577.9633230080362,2579.4647343649995,2579.4647343649995,2579.4647343649995,0,1,f,1.4579691140097566,0,2580.983179493982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2587.473781179986,,,125,U,triangle,0.0015450080391019583,2583.4359391049948,2584.9375180029892,2584.9375180029892,2584.9375180029892,1,1,d,1.0018968020449392,0,2585.9886345179984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2591.7283028780366,,,167,B,star,0.016347097989637405,2588.458241943037,2589.9430510000093,2589.9430510000093,2589.9430510000093,0,0,d,0.25844870501896366,0,2590.2602847280214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2595.899721433001,,,174,Y,triangle,0.017730505031067878,2592.7629189980216,2594.2143567600287,2594.2143567600287,2594.2143567600287,0,1,d,0.15667953802039847,0,2594.431421144982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2628.8527984340326,,,132,W,triangle,0.0018683649832382798,2624.8998011589865,2626.400112784002,2626.400112784002,2626.400112784002,1,1,d,0.9058596250251867,1,2627.3677126750117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2633.6580076559912,,,160,Y,hexagon,0.0011029669549316168,2629.820617839985,2631.322098214994,2631.322098214994,2631.322098214994,1,0,f,0.815867840021383,1,2632.1896917150007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16592,2022-10-28_15h15.59.757,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.1094454735859,
