LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,0,880,,,1853.1346954510082,,,167,U,triangle,0.0011287309462204576,,,,,0,0,,,,,,,,,,,1849.7645616600057,1849.7645616600057,1849.7645616600057,1849.7645616600057,1851.2660744030727,1851.2660744030727,1851.2660744030727,1851.2660744030727,1851.2660744030727,1851.2660744030727,1851.2660744030727,1851.2660744030727,,,,,repeat,number,NA,d,Hi,,0.34689891699235886,,0,,,,,low,1851.649789026007,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,0,880,,,1857.222617785097,,,174,B,hexagon,0.0011968690669164062,,,,,0,1,,,,,,,,,,,1854.1194011050975,1854.1194011050975,1854.1194011050975,1854.1194011050975,1855.6208418840542,1855.6208418840542,1855.6208418840542,1855.6208418840542,1855.6208418840542,1855.6208418840542,1855.6208418840542,1855.6208418840542,,,,,repeat,number,NA,d,Hi,,0.07696189300622791,,0,,,,,low,1855.737535958062,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,10,890,,,1861.3104020260507,,,125,H,circle,0.0015777049120515585,,,,,1,1,,,,,,,,,,,1858.2071175600868,1858.2071175600868,1858.2071175600868,1858.2071175600868,1859.7087614510674,1859.7087614510674,1859.7087614510674,1859.7087614510674,1859.7087614510674,1859.7087614510674,1859.7087614510674,1859.7087614510674,,,,,repeat,number,numRpt,d,Hi,,0.07398305495735258,,0,,,,,low,1859.8254632180324,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,0,890,,,1868.3018463950139,,1868.8020906380843,139,S,triangle,0.0013650039909407496,,,,,-1,0,,,,,,,,,,,1862.29528767406,1862.29528767406,1862.29528767406,1862.29528767406,1863.796496943105,1863.796496943105,1863.796496943105,1863.796496943105,1863.796496943105,1863.796496943105,1863.796496943105,1863.796496943105,1866.7998195590917,1866.7998195590917,1866.7998195590917,1866.7998195590917,switch,no_choice,NA,None,Hi,,,,0,,,,,low,1866.7998195590917,1868.3018463950139,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,1,891,,,1872.8067288351012,,,160,D,star,0.008401867002248764,,,,,1,0,,,,,,,,,,,1869.302816739073,1869.302816739073,1869.302816739073,1869.302816739073,1870.804446173017,1870.804446173017,1870.804446173017,1870.804446173017,1870.804446173017,1870.804446173017,1870.804446173017,1870.804446173017,,,,,switch,number,numSwt,f,Hi,,0.47496941906865686,,0,,,,,low,1871.3216875561047,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,10,901,,,1876.9946184710134,,,174,F,circle,0.0012636419851332903,,,,,1,0,,,,,,,,,,,1873.7910639280453,1873.7910639280453,1873.7910639280453,1873.7910639280453,1875.292793860077,1875.292793860077,1875.292793860077,1875.292793860077,1875.292793860077,1875.292793860077,1875.292793860077,1875.292793860077,,,,,switch,letter,lettSwt,j,Hi,,0.12707900698296726,,0,,,,,low,1875.4929470310453,1876.9946184710134,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,0,901,,,1883.985447324114,,1884.486020771088,160,H,star,0.0010851219994947314,,,,,-1,0,,,,,,,,,,,1877.9788388831075,1877.9788388831075,1877.9788388831075,1877.9788388831075,1879.4807960640173,1879.4807960640173,1879.4807960640173,1879.4807960640173,1879.4807960640173,1879.4807960640173,1879.4807960640173,1879.4807960640173,1882.48389330809,1882.48389330809,1882.48389330809,1882.48389330809,switch,no_choice,NA,None,Hi,,,,0,,,,,low,1882.48389330809,1883.985447324114,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,0,901,,,1890.9931150230113,,1891.4938014800427,167,U,hexagon,0.008132415940053761,,,,,-1,0,,,,,,,,,,,1884.986655990011,1884.986655990011,1884.986655990011,1884.986655990011,1886.4881552610314,1886.4881552610314,1886.4881552610314,1886.4881552610314,1886.4881552610314,1886.4881552610314,1886.4881552610314,1886.4881552610314,1889.4916301760823,1889.4916301760823,1889.4916301760823,1889.4916301760823,repeat,no_choice,NA,None,Hi,,,,0,,,,,low,1889.4916301760823,1890.9931150230113,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,0,901,,,1895.1145306580001,,,139,B,triangle,0.00025108596310019493,,,,,0,0,,,,,,,,,,,1891.977654799004,1891.977654799004,1891.977654799004,1891.977654799004,1893.479376578005,1893.479376578005,1893.479376578005,1893.479376578005,1893.479376578005,1893.479376578005,1893.479376578005,1893.479376578005,,,,,switch,letter,NA,k,Hi,,0.11135969602037221,,0,,,,,low,1893.629745578044,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,0,901,,,1899.9197270451114,,,146,S,circle,0.0011988980695605278,,,,,0,1,,,,,,,,,,,1896.0989757690113,1896.0989757690113,1896.0989757690113,1896.0989757690113,1897.6006397400051,1897.6006397400051,1897.6006397400051,1897.6006397400051,1897.6006397400051,1897.6006397400051,1897.6006397400051,1897.6006397400051,,,,,repeat,letter,NA,j,Hi,,0.7841575249331072,,0,,,,,low,1898.4181235110154,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,0,901,,,1904.3913860640023,,,181,Y,triangle,0.0010482380166649818,,,,,0,1,,,,,,,,,,,1900.8874139380641,1900.8874139380641,1900.8874139380641,1900.8874139380641,1902.389279235038,1902.389279235038,1902.389279235038,1902.389279235038,1902.389279235038,1902.389279235038,1902.389279235038,1902.389279235038,,,,,switch,number,NA,d,Hi,,0.47174456191714853,,0,,,,,low,1902.9064479180379,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,1,902,,,1908.5794749740744,,,125,W,star,0.0013754820683971047,,,,,1,1,,,,,,,,,,,1905.3758931891061,1905.3758931891061,1905.3758931891061,1905.3758931891061,1906.894026240101,1906.894026240101,1906.894026240101,1906.894026240101,1906.894026240101,1906.894026240101,1906.894026240101,1906.894026240101,,,,,repeat,number,numRpt,d,Hi,,0.16391170606948435,,0,,,,,low,1907.0945278580766,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,1,903,,,1913.0343188160332,,,132,D,hexagon,0.0014079000102356076,,,,,1,0,,,,,,,,,,,1909.5637319181114,1909.5637319181114,1909.5637319181114,1909.5637319181114,1911.0821066180943,1911.0821066180943,1911.0821066180943,1911.0821066180943,1911.0821066180943,1911.0821066180943,1911.0821066180943,1911.0821066180943,,,,,switch,letter,lettSwt,j,Lo,,0.43182905099820346,,0,,,,,low,1911.549319448066,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,0,903,,,1917.472419266007,,,139,B,hexagon,0.0016198990633711219,,,,,0,0,,,,,,,,,,,1914.0186234361026,1914.0186234361026,1914.0186234361026,1914.0186234361026,1915.5203173890477,1915.5203173890477,1915.5203173890477,1915.5203173890477,1915.5203173890477,1915.5203173890477,1915.5203173890477,1915.5203173890477,,,,,switch,number,NA,f,Lo,,0.42514663003385067,,0,,,,,low,1915.9889017000096,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,0,903,,,1922.6282054081094,,,167,U,star,0.0009964099153876305,,,,,0,1,,,,,,,,,,,1918.4568687340943,1918.4568687340943,1918.4568687340943,1918.4568687340943,1919.958552996046,1919.958552996046,1919.958552996046,1919.958552996046,1919.958552996046,1919.958552996046,1919.958552996046,1919.958552996046,,,,,repeat,number,NA,d,Lo,,1.1408462360268459,,0,,,,,low,1921.1432940330124,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,10,913,,,1926.749496835051,,,181,S,circle,0.0011966910678893328,,,,,1,1,,,,,,,,,,,1923.6125357780838,1923.6125357780838,1923.6125357780838,1923.6125357780838,1925.1142679910408,1925.1142679910408,1925.1142679910408,1925.1142679910408,1925.1142679910408,1925.1142679910408,1925.1142679910408,1925.1142679910408,,,,,repeat,number,numRpt,f,Hi,,0.11301488697063178,,0,,,,,low,1925.264889194048,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,0,913,,,1931.08770048304,,,160,Y,triangle,0.0012978339800611138,,,,,0,0,,,,,,,,,,,1927.7338892550906,1927.7338892550906,1927.7338892550906,1927.7338892550906,1929.235629605013,1929.235629605013,1929.235629605013,1929.235629605013,1929.235629605013,1929.235629605013,1929.235629605013,1929.235629605013,,,,,repeat,number,NA,d,Hi,,0.30102837993763387,,0,,,,,low,1929.5859635390807,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,0,913,,,1935.9928214360261,,,125,H,star,0.0010668090544641018,,,,,0,1,,,,,,,,,,,1932.0719259940088,1932.0719259940088,1932.0719259940088,1932.0719259940088,1933.5737530241022,1933.5737530241022,1933.5737530241022,1933.5737530241022,1933.5737530241022,1933.5737530241022,1933.5737530241022,1933.5737530241022,,,,,repeat,number,NA,f,Hi,,0.868444497929886,,0,,,,,low,1934.491183214006,1935.9928214360261,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,0,913,,,1941.4823851950932,,,132,D,circle,0.001130986027419567,,,,,0,1,,,,,,,,,,,1936.9776111950632,1936.9776111950632,1936.9776111950632,1936.9776111950632,1938.4790698150173,1938.4790698150173,1938.4790698150173,1938.4790698150173,1938.4790698150173,1938.4790698150173,1938.4790698150173,1938.4790698150173,,,,,repeat,number,NA,f,Hi,,1.4527273069834337,,0,,,,,low,1939.9806942500873,1941.4823851950932,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,10,923,,,1947.155149448081,,,174,W,triangle,0.0010767820058390498,,,,,1,1,,,,,,,,,,,1942.466583850095,1942.466583850095,1942.466583850095,1942.466583850095,1943.968262765091,1943.968262765091,1943.968262765091,1943.968262765091,1943.968262765091,1943.968262765091,1943.968262765091,1943.968262765091,,,,,switch,letter,lettSwt,k,Lo,,1.657825554953888,,0,,,,,low,1945.6705121680861,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,10,933,,,1951.2599225490121,,,146,F,hexagon,0.0012509790249168873,,,,,1,0,,,,,,,,,,,1948.1397007990163,1948.1397007990163,1948.1397007990163,1948.1397007990163,1949.6413305860478,1949.6413305860478,1949.6413305860478,1949.6413305860478,1949.6413305860478,1949.6413305860478,1949.6413305860478,1949.6413305860478,,,,,repeat,letter,lettRpt,j,Lo,,0.09080570703372359,,0,,,,,low,1949.8084940609988,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,933,,,1967.9448957740096,,1968.4455180710647,146,B,circle,0.0015275069745257497,,,,,0,0,,,,,,,,,,,1964.5744631900452,1964.5744631900452,1964.5744631900452,1964.5744631900452,1966.076304013026,1966.076304013026,1966.076304013026,1966.076304013026,1966.076304013026,1966.076304013026,1966.076304013026,1966.076304013026,,,,,switch,number,NA,f,Lo,,0.3177950499812141,,1,,,space,1.536845006980002,low,1966.4431523010135,1967.9448957740096,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,0,933,,,1972.399950171006,,,174,F,star,0.001038647023960948,,,,,1,1,,,,,,,,,,,1968.9292304880219,1968.9292304880219,1968.9292304880219,1968.9292304880219,1970.4307945750188,1970.4307945750188,1970.4307945750188,1970.4307945750188,1970.4307945750188,1970.4307945750188,1970.4307945750188,1970.4307945750188,,,,,repeat,number,numRpt,f,Hi,,0.4412049410166219,,1,,,,,low,1970.9314941640478,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,1,934,,,1976.5376477030804,,,167,W,hexagon,0.0013551530428230762,,,,,1,0,,,,,,,,,,,1973.3841544280294,1973.3841544280294,1973.3841544280294,1973.3841544280294,1974.885815625079,1974.885815625079,1974.885815625079,1974.885815625079,1974.885815625079,1974.885815625079,1974.885815625079,1974.885815625079,,,,,repeat,number,numRpt,f,Lo,,0.1266277029644698,,1,,,,,low,1975.0543507380644,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,1,935,,,1981.1426088811131,,,181,D,triangle,0.0012920339358970523,,,,,1,0,,,,,,,,,,,1977.5220429560868,1977.5220429560868,1977.5220429560868,1977.5220429560868,1979.0236566010863,1979.0236566010863,1979.0236566010863,1979.0236566010863,1979.0236566010863,1979.0236566010863,1979.0236566010863,1979.0236566010863,,,,,repeat,number,numRpt,f,Lo,,0.5907600880600512,,1,,,,,low,1979.6576758000301,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,0,935,,,1987.249529235065,,,125,U,circle,0.0012585190124809742,,,,,0,0,,,,,,,,,,,1982.1271654930897,1982.1271654930897,1982.1271654930897,1982.1271654930897,1983.628784649074,1983.628784649074,1983.628784649074,1983.628784649074,1983.628784649074,1983.628784649074,1983.628784649074,1983.628784649074,,,,,repeat,number,NA,f,Lo,,2.0720957219600677,,1,,,,,low,1985.7478000150295,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,0,935,,,1991.9545699690934,,,139,S,triangle,0.0012436819961294532,,,,,0,1,,,,,,,,,,,1988.2338496290613,1988.2338496290613,1988.2338496290613,1988.2338496290613,1989.735510168015,1989.735510168015,1989.735510168015,1989.735510168015,1989.735510168015,1989.735510168015,1989.735510168015,1989.735510168015,,,,,repeat,number,NA,f,Lo,,0.6907002900261432,,1,,,,,low,1990.469594830065,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,0,935,,,1996.4095770380227,,,160,Y,star,0.0012597470777109265,,,,,1,1,,,,,,,,,,,1992.9391290560598,1992.9391290560598,1992.9391290560598,1992.9391290560598,1994.4407876280602,1994.4407876280602,1994.4407876280602,1994.4407876280602,1994.4407876280602,1994.4407876280602,1994.4407876280602,1994.4407876280602,,,,,repeat,number,numRpt,f,Hi,,0.41827705199830234,,1,,,,,low,1994.9078609331045,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,0,935,,,2000.447306101094,,,132,H,hexagon,0.0013615089701488614,,,,,0,0,,,,,,,,,,,1997.3941560450476,1997.3941560450476,1997.3941560450476,1997.3941560450476,1998.8956681810087,1998.8956681810087,1998.8956681810087,1998.8956681810087,1998.8956681810087,1998.8956681810087,1998.8956681810087,1998.8956681810087,,,,,repeat,number,NA,f,Hi,,0.024161253939382732,,1,,,,,low,1998.9790661100997,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,10,945,,,2004.7354709700448,,,146,B,star,0.0012942500179633498,,,,,1,1,,,,,,,,,,,2001.4319295060122,2001.4319295060122,2001.4319295060122,2001.4319295060122,2002.9334511510096,2002.9334511510096,2002.9334511510096,2002.9334511510096,2002.9334511510096,2002.9334511510096,2002.9334511510096,2002.9334511510096,,,,,switch,letter,lettSwt,j,Hi,,0.2736713869962841,,1,,,,,low,2003.267254106002,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,0,945,,,2008.9902875410626,,,174,F,circle,0.0010955679463222623,,,,,1,0,,,,,,,,,,,2005.7199390350142,2005.7199390350142,2005.7199390350142,2005.7199390350142,2007.2215071760584,2007.2215071760584,2007.2215071760584,2007.2215071760584,2007.2215071760584,2007.2215071760584,2007.2215071760584,2007.2215071760584,,,,,repeat,letter,lettRpt,j,Hi,,0.2177673679543659,,1,,,,,low,2007.4884006310022,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,1,946,,,2013.1781960440567,,,167,W,hexagon,0.0010967690031975508,,,,,1,0,,,,,,,,,,,2009.974631738034,2009.974631738034,2009.974631738034,2009.974631738034,2011.4761614840245,2011.4761614840245,2011.4761614840245,2011.4761614840245,2011.4761614840245,2011.4761614840245,2011.4761614840245,2011.4761614840245,,,,,repeat,letter,lettRpt,k,Lo,,0.15752822195645422,,1,,,,,low,2011.693272505072,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,0,946,,,2017.2324919831008,,,181,D,triangle,0.0012757190270349383,,,,,0,0,,,,,,,,,,,2014.1459322160808,2014.1459322160808,2014.1459322160808,2014.1459322160808,2015.6475533840712,2015.6475533840712,2015.6475533840712,2015.6475533840712,2015.6475533840712,2015.6475533840712,2015.6475533840712,2015.6475533840712,,,,,repeat,letter,NA,k,Lo,,0.04872717894613743,,1,,,,,low,2015.7475267751142,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,1,947,,,2021.8209530650638,,,125,U,triangle,0.0008606150513514876,,,,,1,1,,,,,,,,,,,2018.2001571280416,2018.2001571280416,2018.2001571280416,2018.2001571280416,2019.7018193440745,2019.7018193440745,2019.7018193440745,2019.7018193440745,2019.7018193440745,2019.7018193440745,2019.7018193440745,2019.7018193440745,,,,,repeat,letter,lettRpt,k,Lo,,0.5956721459515393,,1,,,,,low,2020.3527056600433,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,0,947,,,2025.8755127810873,,,139,S,star,0.0012029430363327265,,,,,0,0,,,,,,,,,,,2022.805488441023,2022.805488441023,2022.805488441023,2022.805488441023,2024.3069639080204,2024.3069639080204,2024.3069639080204,2024.3069639080204,2024.3069639080204,2024.3069639080204,2024.3069639080204,2024.3069639080204,,,,,repeat,letter,NA,j,Lo,,0.040632487973198295,,1,,,,,low,2024.4071430390468,,,,,,,,,,,,,,,,,17658,2022-12-01_14h11.18.460,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.940586410437234,
