LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.8482125700102,369.8482125700102,369.8482125700102,369.8482125700102,369.8482125700102,369.8482125700102,369.8482125700102,369.8482125700102,369.8482125700102,369.8482125700102,a,0.5322737299720757,1,593,2,370.3989912639954,371.9006515869987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.40120929898694,372.40120929898694,372.40120929898694,372.40120929898694,372.40120929898694,372.40120929898694,372.40120929898694,372.40120929898694,372.40120929898694,372.40120929898694,l,0.5376792090246454,10,603,2,372.9685200449894,374.4702432270278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.97065586800454,374.97065586800454,374.97065586800454,374.97065586800454,374.97065586800454,374.97065586800454,374.97065586800454,374.97065586800454,374.97065586800454,374.97065586800454,a,2.5873463249299675,10,613,2,377.5902473400347,379.0917922949884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.59230704803485,379.59230704803485,379.59230704803485,379.59230704803485,379.59230704803485,379.59230704803485,379.59230704803485,379.59230704803485,379.59230704803485,379.59230704803485,l,0.9866993069881573,10,623,2,380.6103279890376,382.11180450802203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.6125316580292,382.6125316580292,382.6125316580292,382.6125316580292,382.6125316580292,382.6125316580292,382.6125316580292,382.6125316580292,382.6125316580292,382.6125316580292,l,0.7683423449634574,10,633,2,383.41330796299735,384.91482018801617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.4155452530249,385.4155452530249,385.4155452530249,385.4155452530249,385.4155452530249,385.4155452530249,385.4155452530249,385.4155452530249,385.4155452530249,385.4155452530249,a,0.9011675309739076,1,634,2,386.33373604301596,387.8346006370266,387.8346006370266,388.3353006680263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.3353006680263,388.3353006680263,388.3353006680263,388.3353006680263,388.3353006680263,388.3353006680263,388.3353006680263,388.3353006680263,388.3353006680263,388.3353006680263,a,1.252450863015838,10,644,2,389.62002007703995,391.1218201590236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.62219687900506,391.62219687900506,391.62219687900506,391.62219687900506,391.62219687900506,391.62219687900506,391.62219687900506,391.62219687900506,391.62219687900506,391.62219687900506,l,0.6450017059687525,10,654,2,392.2897688940284,393.7912579420372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.2918128790334,394.2918128790334,394.2918128790334,394.2918128790334,394.2918128790334,394.2918128790334,394.2918128790334,394.2918128790334,394.2918128790334,394.2918128790334,l,1.0633663419866934,10,664,2,395.3764631979866,396.87815099803265,396.87815099803265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,0,10,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.3787471090327,397.3787471090327,397.3787471090327,397.3787471090327,397.3787471090327,397.3787471090327,397.3787471090327,397.3787471090327,397.3787471090327,397.3787471090327,a,0.7524795570061542,10,674,2,398.16290468903026,399.66454904899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,0,11,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.1652784990147,400.1652784990147,400.1652784990147,400.1652784990147,400.1652784990147,400.1652784990147,400.1652784990147,400.1652784990147,400.1652784990147,400.1652784990147,a,1.1826950639951974,10,684,2,401.3665488520055,402.86805171502056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,1,0,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.368533817993,403.368533817993,403.368533817993,403.368533817993,403.368533817993,403.368533817993,403.368533817993,403.368533817993,403.368533817993,403.368533817993,l,0.9784035049378872,10,694,2,404.36972662998596,405.8714155170019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,1,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.37194450502284,406.37194450502284,406.37194450502284,406.37194450502284,406.37194450502284,406.37194450502284,406.37194450502284,406.37194450502284,406.37194450502284,406.37194450502284,l,0.9920771329780109,10,704,2,407.3896346089896,408.89158426300855,408.89158426300855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,1,2,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.39191560499603,409.39191560499603,409.39191560499603,409.39191560499603,409.39191560499603,409.39191560499603,409.39191560499603,409.39191560499603,409.39191560499603,409.39191560499603,a,0.6273176349932328,10,714,2,410.0428139900323,411.54450628499035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,1,3,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.04487085400615,412.04487085400615,412.04487085400615,412.04487085400615,412.04487085400615,412.04487085400615,412.04487085400615,412.04487085400615,412.04487085400615,412.04487085400615,l,1.5672616939991713,10,724,2,413.62994807004,415.13161758199567,415.13161758199567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,1,4,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.63233257399406,415.63233257399406,415.63233257399406,415.63233257399406,415.63233257399406,415.63233257399406,415.63233257399406,415.63233257399406,415.63233257399406,415.63233257399406,l,1.5551872689975426,1,725,2,417.2171702630003,418.71881689701695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,1,5,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.21948947000783,419.21948947000783,419.21948947000783,419.21948947000783,419.21948947000783,419.21948947000783,419.21948947000783,419.21948947000783,419.21948947000783,419.21948947000783,l,0.6083065500133671,1,726,2,419.8535300780204,421.3550594240078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,1,6,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.85547525202855,421.85547525202855,421.85547525202855,421.85547525202855,421.85547525202855,421.85547525202855,421.85547525202855,421.85547525202855,421.85547525202855,421.85547525202855,a,3.10712453792803,1,727,2,424.9923743979889,426.49427697702777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,1,7,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.9947991130175,426.9947991130175,426.9947991130175,426.9947991130175,426.9947991130175,426.9947991130175,426.9947991130175,426.9947991130175,426.9947991130175,426.9947991130175,a,1.0085461109993048,10,737,2,428.0290211670217,429.5307931280113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,1,8,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.0312711750157,430.0312711750157,430.0312711750157,430.0312711750157,430.0312711750157,430.0312711750157,430.0312711750157,430.0312711750157,430.0312711750157,430.0312711750157,a,0.6033654609927908,10,747,2,430.6654778299853,432.1670967020327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,1,9,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.66761185904033,432.66761185904033,432.66761185904033,432.66761185904033,432.66761185904033,432.66761185904033,432.66761185904033,432.66761185904033,432.66761185904033,432.66761185904033,a,0.585228179988917,10,757,2,433.2850300340215,434.7866309470264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,1,10,22,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.2872247500345,435.2872247500345,435.2872247500345,435.2872247500345,435.2872247500345,435.2872247500345,435.2872247500345,435.2872247500345,435.2872247500345,435.2872247500345,a,1.5954362619668245,1,758,2,436.90606558701256,438.4072591569857,438.4072591569857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,1,11,23,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.9077728780103,438.9077728780103,438.9077728780103,438.9077728780103,438.9077728780103,438.9077728780103,438.9077728780103,438.9077728780103,438.9077728780103,438.9077728780103,l,0.7188318520202301,10,768,2,439.6585418290342,441.16035611502593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,0,24,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.66109025501646,441.66109025501646,441.66109025501646,441.66109025501646,441.66109025501646,441.66109025501646,441.66109025501646,441.66109025501646,441.66109025501646,441.66109025501646,a,0.6150592709891498,1,769,2,442.29516346903984,443.79647953499807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.29696109500946,444.29696109500946,444.29696109500946,444.29696109500946,444.29696109500946,444.29696109500946,444.29696109500946,444.29696109500946,444.29696109500946,444.29696109500946,l,1.6354449659702368,1,770,2,445.9488338190131,447.45060524798464,447.45060524798464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,2,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.95145202003187,447.95145202003187,447.95145202003187,447.95145202003187,447.95145202003187,447.95145202003187,447.95145202003187,447.95145202003187,447.95145202003187,447.95145202003187,a,0.6592744599911384,10,780,2,448.6353767029941,450.1369741000235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,3,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.63744684902485,450.63744684902485,450.63744684902485,450.63744684902485,450.63744684902485,450.63744684902485,450.63744684902485,450.63744684902485,450.63744684902485,450.63744684902485,l,0.6376752939540893,10,790,2,451.3048519869917,452.80639192298986,452.80639192298986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,4,28,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.30710633902345,453.30710633902345,453.30710633902345,453.30710633902345,453.30710633902345,453.30710633902345,453.30710633902345,453.30710633902345,453.30710633902345,453.30710633902345,a,0.6499084049719386,10,800,2,453.9743718900136,455.47625585703645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,5,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.97677987703355,455.97677987703355,455.97677987703355,455.97677987703355,455.97677987703355,455.97677987703355,455.97677987703355,455.97677987703355,455.97677987703355,455.97677987703355,l,0.5005029759486206,10,810,2,456.4939197290223,457.9955303950119,457.9955303950119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,6,30,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.4960455450346,458.4960455450346,458.4960455450346,458.4960455450346,458.4960455450346,458.4960455450346,458.4960455450346,458.4960455450346,458.4960455450346,458.4960455450346,l,0.5710837789811194,10,820,2,459.0967770930147,460.5985188190243,460.5985188190243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,7,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.09900464798557,461.09900464798557,461.09900464798557,461.09900464798557,461.09900464798557,461.09900464798557,461.09900464798557,461.09900464798557,461.09900464798557,461.09900464798557,a,0.5850315159768797,10,830,2,461.7164740689914,463.2179385180352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,8,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.71851708501345,463.71851708501345,463.71851708501345,463.71851708501345,463.71851708501345,463.71851708501345,463.71851708501345,463.71851708501345,463.71851708501345,463.71851708501345,a,0.8612651559524238,1,831,2,464.6031093390193,466.1046802920173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,9,33,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.6049617290264,466.6049617290264,466.6049617290264,466.6049617290264,466.6049617290264,466.6049617290264,466.6049617290264,466.6049617290264,466.6049617290264,466.6049617290264,a,0.4857327899662778,10,841,2,467.12227438000264,468.62408687500283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,10,34,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.12449958501384,469.12449958501384,469.12449958501384,469.12449958501384,469.12449958501384,469.12449958501384,469.12449958501384,469.12449958501384,469.12449958501384,469.12449958501384,a,1.5925364239956252,10,851,2,470.7428842380177,472.24452604498947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,11,35,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.7452308840002,472.7452308840002,472.7452308840002,472.7452308840002,472.7452308840002,472.7452308840002,472.7452308840002,472.7452308840002,472.7452308840002,472.7452308840002,l,0.5625472309766337,10,861,2,473.32933491899166,474.83080956799677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,0,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.33153221703833,475.33153221703833,475.33153221703833,475.33153221703833,475.33153221703833,475.33153221703833,475.33153221703833,475.33153221703833,475.33153221703833,475.33153221703833,l,0.6080946620204486,10,871,2,475.96554551500594,477.46696546301246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,1,37,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.967652908992,477.967652908992,477.967652908992,477.967652908992,477.967652908992,477.967652908992,477.967652908992,477.967652908992,477.967652908992,477.967652908992,a,0.8110619729850441,10,881,2,478.80180760199437,480.3034716700204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,2,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.8040658420068,480.8040658420068,480.8040658420068,480.8040658420068,480.8040658420068,480.8040658420068,480.8040658420068,480.8040658420068,480.8040658420068,480.8040658420068,l,1.2626196399796754,1,882,2,482.08951026701834,483.5906005150173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,3,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.09093571302947,484.09093571302947,484.09093571302947,484.09093571302947,484.09093571302947,484.09093571302947,484.09093571302947,484.09093571302947,484.09093571302947,484.09093571302947,l,1.2018476799712516,10,892,2,485.3256637569866,486.8272640919895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11919,2022-10-31_10h45.34.358,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.866688873590654,
