LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,0,756,,,1258.7086654499872,125,S,hexagon,0.001671421981882304,,,,,,,,,1,0,,,,,,,,,,,,,1254.4492988569837,1254.4492988569837,1254.4492988569837,1254.4492988569837,1255.9554835349845,1255.9554835349845,1255.9554835349845,1255.9554835349845,1255.9554835349845,1255.9554835349845,1255.9554835349845,1255.9554835349845,switch,number,numSwt,d,1.227348284010077,noRew,,0,1257.206786900002,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,0,756,,,1263.497126511007,181,W,hexagon,0.00147570000262931,,,,,,,,,1,0,,,,,,,,,,,,,1259.687853734009,1259.687853734009,1259.687853734009,1259.687853734009,1261.194882153999,1261.194882153999,1261.194882153999,1261.194882153999,1261.194882153999,1261.194882153999,1261.194882153999,1261.194882153999,repeat,number,numRpt,f,0.7685727160132956,noRew,,0,1261.995483081002,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,0,756,,,1268.8197902039974,174,U,circle,0.001587425998877734,,,,,,,,,1,0,,,,,,,,,,,,,1264.4763828619907,1264.4763828619907,1264.4763828619907,1264.4763828619907,1265.9835985869868,1265.9835985869868,1265.9835985869868,1265.9835985869868,1265.9835985869868,1265.9835985869868,1265.9835985869868,1265.9835985869868,repeat,number,numRpt,f,1.314161160000367,noRew,,0,1267.3181775909907,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,0,756,,,1273.8087846869894,146,H,hexagon,0.001672773010795936,,,,,,,,,1,0,,,,,,,,,,,,,1269.8012743,1269.8012743,1269.8012743,1269.8012743,1271.306051527994,1271.306051527994,1271.306051527994,1271.306051527994,1271.306051527994,1271.306051527994,1271.306051527994,1271.306051527994,repeat,number,numRpt,d,0.9741152140195481,noRew,,0,1272.3070274849888,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,0,756,,,1278.4638444810116,167,D,star,0.0015493239916395396,,,,,,,,,1,0,,,,,,,,,,,,,1274.7898921720043,1274.7898921720043,1274.7898921720043,1274.7898921720043,1276.2947125560022,1276.2947125560022,1276.2947125560022,1276.2947125560022,1276.2947125560022,1276.2947125560022,1276.2947125560022,1276.2947125560022,repeat,number,numRpt,f,0.6433062280120794,noRew,,0,1276.9620786879968,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,0,756,,,1283.2524127659854,132,S,triangle,0.001606639998499304,,,,,,,,,1,0,,,,,,,,,,,,,1279.4426938449906,1279.4426938449906,1279.4426938449906,1279.4426938449906,1280.9498033830023,1280.9498033830023,1280.9498033830023,1280.9498033830023,1280.9498033830023,1280.9498033830023,1280.9498033830023,1280.9498033830023,switch,letter,lettSwt,k,0.7823818400211167,noRew,,0,1281.7506845979951,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,0,756,,,1289.8596471199999,160,F,star,0.0016529209970030934,,,,,,,,,0,0,,,,,,,,,,,,,1284.2313965460053,1284.2313965460053,1284.2313965460053,1284.2313965460053,1285.7385625450115,1285.7385625450115,1285.7385625450115,1285.7385625450115,1285.7385625450115,1285.7385625450115,1285.7385625450115,1285.7385625450115,switch,number,NA,d,2.5964742750220466,noRew,,0,1288.3584448460024,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,0,756,,,1295.532481622009,174,S,circle,0.00159550501848571,,,,,,,,,1,1,,,,,,,,,,,,,1290.840651675011,1290.840651675011,1290.840651675011,1290.840651675011,1292.3456584090018,1292.3456584090018,1292.3456584090018,1292.3456584090018,1292.3456584090018,1292.3456584090018,1292.3456584090018,1292.3456584090018,switch,letter,lettSwt,k,1.6604222090099938,noRew,,0,1294.0313484070066,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,0,756,,,1300.354687546991,160,F,star,0.001686044008238241,,,,,,,,,1,0,,,,,,,,,,,,,1296.5109948919853,1296.5109948919853,1296.5109948919853,1296.5109948919853,1298.0186049340118,1298.0186049340118,1298.0186049340118,1298.0186049340118,1298.0186049340118,1298.0186049340118,1298.0186049340118,1298.0186049340118,switch,number,numSwt,f,0.8018754379882012,noRew,,0,1298.8530502420035,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,0,756,,,1304.876265940984,181,Y,star,0.0016489789995830506,,,,,,,,,1,0,,,,,,,,,,,,,1301.3358484979835,1301.3358484979835,1301.3358484979835,1301.3358484979835,1302.8406991680095,1302.8406991680095,1302.8406991680095,1302.8406991680095,1302.8406991680095,1302.8406991680095,1302.8406991680095,1302.8406991680095,repeat,number,numRpt,f,0.5138124249933753,noRew,,0,1303.374840222008,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,0,756,,,1309.4313056909887,146,U,hexagon,0.0014231959939934313,,,,,,,,,1,0,,,,,,,,,,,,,1305.8547327530105,1305.8547327530105,1305.8547327530105,1305.8547327530105,1307.3623595779936,1307.3623595779936,1307.3623595779936,1307.3623595779936,1307.3623595779936,1307.3623595779936,1307.3623595779936,1307.3623595779936,repeat,number,numRpt,d,0.5497254650108516,noRew,,0,1307.929733367986,,,,,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,757,,,1357.7177954729996,181,S,hexagon,0.0018070040096063167,,,,,,,,,1,0,,,,,,,,,,,,,1353.4432869229931,1353.4432869229931,1353.4432869229931,1353.4432869229931,1354.9482435729878,1354.9482435729878,1354.9482435729878,1354.9482435729878,1354.9482435729878,1354.9482435729878,1354.9482435729878,1354.9482435729878,repeat,number,numRpt,f,1.2494416700210422,Lo,,0,,space,11.083953206019942,low,1356.2158374470018,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,1,758,,,1363.7411622430081,125,W,star,0.0015846560127101839,,,,,,,,,1,0,,,,,,,,,,,,,1358.6992283629952,1358.6992283629952,1358.6992283629952,1358.6992283629952,1360.2039200779982,1360.2039200779982,1360.2039200779982,1360.2039200779982,1360.2039200779982,1360.2039200779982,1360.2039200779982,1360.2039200779982,repeat,number,numRpt,d,2.0126754130178597,Lo,,0,,,,low,1362.2394944049884,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,0,758,,,1368.6299492690014,132,B,triangle,0.0015810519980732352,,,,,,,,,1,0,,,,,,,,,,,,,1364.7202817409998,1364.7202817409998,1364.7202817409998,1364.7202817409998,1366.2272150680074,1366.2272150680074,1366.2272150680074,1366.2272150680074,1366.2272150680074,1366.2272150680074,1366.2272150680074,1366.2272150680074,switch,letter,lettSwt,j,0.883444792998489,Hi,,0,,,,low,1367.1354719609953,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,0,758,,,1373.668786188995,139,H,circle,0.0016829489904921502,,,,,,,,,1,0,,,,,,,,,,,,,1369.610950219998,1369.610950219998,1369.610950219998,1369.610950219998,1371.115952254011,1371.115952254011,1371.115952254011,1371.115952254011,1371.115952254011,1371.115952254011,1371.115952254011,1371.115952254011,switch,number,numSwt,d,1.0348053130146582,Hi,,0,,,,low,1372.1673098350002,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,10,768,,,1378.2738095140085,174,U,triangle,0.000997886003460735,,,,,,,,,1,0,,,,,,,,,,,,,1374.6487812470004,1374.6487812470004,1374.6487812470004,1374.6487812470004,1376.1547261629894,1376.1547261629894,1376.1547261629894,1376.1547261629894,1376.1547261629894,1376.1547261629894,1376.1547261629894,1376.1547261629894,repeat,number,numRpt,f,0.5848444660077803,Hi,,0,,,,low,1376.772163157002,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,0,768,,,1382.945798033994,160,D,circle,0.001371006976114586,,,,,,,,,0,0,,,,,,,,,,,,,1379.2524834809883,1379.2524834809883,1379.2524834809883,1379.2524834809883,1380.7600638389995,1380.7600638389995,1380.7600638389995,1380.7600638389995,1380.7600638389995,1380.7600638389995,1380.7600638389995,1380.7600638389995,repeat,number,NA,d,0.6596424090093933,Hi,,0,,,,low,1381.4445987909858,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,10,778,,,1387.5673486769956,167,F,star,0.0014251619868446141,,,,,,,,,1,1,,,,,,,,,,,,,1383.9270830599999,1383.9270830599999,1383.9270830599999,1383.9270830599999,1385.431721697998,1385.431721697998,1385.431721697998,1385.431721697998,1385.431721697998,1385.431721697998,1385.431721697998,1385.431721697998,repeat,number,numRpt,f,0.6015486040269025,Lo,,0,,,,low,1386.0657568580064,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,1,779,,,1392.1725773510116,146,Y,hexagon,0.0016694919904693961,,,,,,,,,1,0,,,,,,,,,,,,,1388.546812237997,1388.546812237997,1388.546812237997,1388.546812237997,1390.0534882140055,1390.0534882140055,1390.0534882140055,1390.0534882140055,1390.0534882140055,1390.0534882140055,1390.0534882140055,1390.0534882140055,switch,letter,lettSwt,k,0.5919513820263091,Lo,,0,,,,low,1390.6712601949985,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,10,789,,,1396.6775048520067,181,S,hexagon,0.0016501679783686996,,,,,,,,,1,0,,,,,,,,,,,,,1393.1537393559993,1393.1537393559993,1393.1537393559993,1393.1537393559993,1394.6586922009883,1394.6586922009883,1394.6586922009883,1394.6586922009883,1394.6586922009883,1394.6586922009883,1394.6586922009883,1394.6586922009883,repeat,letter,lettRpt,k,0.49956563801970333,Lo,,0,,,,low,1395.1763339109893,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,1,790,,,1401.1491130689974,125,W,circle,0.0015255729958880693,,,,,,,,,1,0,,,,,,,,,,,,,1397.6568583720073,1397.6568583720073,1397.6568583720073,1397.6568583720073,1399.1635376760096,1399.1635376760096,1399.1635376760096,1399.1635376760096,1399.1635376760096,1399.1635376760096,1399.1635376760096,1399.1635376760096,repeat,letter,lettRpt,k,0.4594314970308915,Hi,,0,,,,low,1399.647860127996,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,1,791,,,1405.770888116007,132,B,star,0.0016198939993046224,,,,,,,,,1,0,,,,,,,,,,,,,1402.1290464249905,1402.1290464249905,1402.1290464249905,1402.1290464249905,1403.6351721959945,1403.6351721959945,1403.6351721959945,1403.6351721959945,1403.6351721959945,1403.6351721959945,1403.6351721959945,1403.6351721959945,switch,number,numSwt,d,0.6019149119965732,Lo,,0,,,,low,1404.2693675349874,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,0,791,,,1411.0766280439857,139,H,triangle,0.0016467359964735806,,,,,,,,,1,0,,,,,,,,,,,,,1406.7492588009918,1406.7492588009918,1406.7492588009918,1406.7492588009918,1408.2570952980022,1408.2570952980022,1408.2570952980022,1408.2570952980022,1408.2570952980022,1408.2570952980022,1408.2570952980022,1408.2570952980022,repeat,number,numRpt,d,1.301528309006244,Hi,,0,,,,low,1409.575614876987,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,0,791,,,1415.6318721199932,174,U,hexagon,0.0012821780110243708,,,,,,,,,0,0,,,,,,,,,,,,,1412.056032161985,1412.056032161985,1412.056032161985,1412.056032161985,1413.562890770001,1413.562890770001,1413.562890770001,1413.562890770001,1413.562890770001,1413.562890770001,1413.562890770001,1413.562890770001,repeat,number,NA,d,0.5398768050072249,Hi,,0,,,,low,1414.131053074001,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,10,801,,,1420.1871155909903,160,D,star,0.0014911890029907227,,,,,,,,,1,1,,,,,,,,,,,,,1416.6130732999882,1416.6130732999882,1416.6130732999882,1416.6130732999882,1418.1179881560092,1418.1179881560092,1418.1179881560092,1418.1179881560092,1418.1179881560092,1418.1179881560092,1418.1179881560092,1418.1179881560092,repeat,number,numRpt,f,0.5403031590103637,Lo,,0,,,,low,1418.68587243199,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,0,801,,,1425.1089315110003,167,F,circle,0.0015052339877001941,,,,,,,,,1,0,,,,,,,,,,,,,1421.167100894003,1421.167100894003,1421.167100894003,1421.167100894003,1422.6729719630093,1422.6729719630093,1422.6729719630093,1422.6729719630093,1422.6729719630093,1422.6729719630093,1422.6729719630093,1422.6729719630093,switch,letter,lettSwt,j,0.9020486140216235,Hi,,0,,,,low,1423.6073282230063,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,0,801,,,1429.546994631004,146,Y,triangle,0.00165192800341174,,,,,,,,,0,0,,,,,,,,,,,,,1426.0904769079934,1426.0904769079934,1426.0904769079934,1426.0904769079934,1427.5950514010037,1427.5950514010037,1427.5950514010037,1427.5950514010037,1427.5950514010037,1427.5950514010037,1427.5950514010037,1427.5950514010037,repeat,letter,NA,j,0.4235494930180721,Hi,,0,,,,low,1428.0464176719834,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,10,811,,,1434.0855366940086,181,S,triangle,0.0016720909916330129,,,,,,,,,1,1,,,,,,,,,,,,,1430.5257199209882,1430.5257199209882,1430.5257199209882,1430.5257199209882,1432.0330758240016,1432.0330758240016,1432.0330758240016,1432.0330758240016,1432.0330758240016,1432.0330758240016,1432.0330758240016,1432.0330758240016,repeat,letter,lettRpt,k,0.5201794960012194,Hi,,0,,,,low,1432.5843815889966,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,1,812,,,1438.6071385910036,125,W,star,0.0017268640222027898,,,,,,,,,1,0,,,,,,,,,,,,,1435.0674840830034,1435.0674840830034,1435.0674840830034,1435.0674840830034,1436.5715870749846,1436.5715870749846,1436.5715870749846,1436.5715870749846,1436.5715870749846,1436.5715870749846,1436.5715870749846,1436.5715870749846,repeat,letter,lettRpt,k,0.516634530009469,Lo,,0,,,,low,1437.105953099992,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,0,812,,,1443.0954988700105,146,D,circle,0.0016984510002657771,,,,,,,,,0,0,,,,,,,,,,,,,1439.5858444100013,1439.5858444100013,1439.5858444100013,1439.5858444100013,1441.093379414,1441.093379414,1441.093379414,1441.093379414,1441.093379414,1441.093379414,1441.093379414,1441.093379414,repeat,letter,NA,k,0.48365619001560844,Lo,,0,,,,low,1441.5950788980117,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,10,822,,,1447.7169642809895,139,U,hexagon,0.0013310520153027028,,,,,,,,,1,1,,,,,,,,,,,,,1444.0744736350025,1444.0744736350025,1444.0744736350025,1444.0744736350025,1445.581351055007,1445.581351055007,1445.581351055007,1445.581351055007,1445.581351055007,1445.581351055007,1445.581351055007,1445.581351055007,repeat,letter,lettRpt,k,0.6067658870015293,Lo,,0,,,,low,1446.2158366160002,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,10,832,,,1452.2221747589938,160,B,triangle,0.0016876669833436608,,,,,,,,,1,0,,,,,,,,,,,,,1448.6956747150107,1448.6956747150107,1448.6956747150107,1448.6956747150107,1450.2031498760043,1450.2031498760043,1450.2031498760043,1450.2031498760043,1450.2031498760043,1450.2031498760043,1450.2031498760043,1450.2031498760043,repeat,letter,lettRpt,j,0.4967973039892968,Hi,,0,,,,low,1450.7204391929845,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,10,842,,,1456.7938214179885,132,F,circle,0.0018589849933050573,,,,,,,,,1,0,,,,,,,,,,,,,1453.2037086269993,1453.2037086269993,1453.2037086269993,1453.2037086269993,1454.7084624260024,1454.7084624260024,1454.7084624260024,1454.7084624260024,1454.7084624260024,1454.7084624260024,1454.7084624260024,1454.7084624260024,switch,number,numSwt,d,0.5585863380110823,Hi,,0,,,,low,1455.292233588989,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,10,852,,,1461.4489471960114,174,Y,star,0.0015935619885567576,,,,,,,,,1,0,,,,,,,,,,,,,1457.7730494969874,1457.7730494969874,1457.7730494969874,1457.7730494969874,1459.2798777190037,1459.2798777190037,1459.2798777190037,1459.2798777190037,1459.2798777190037,1459.2798777190037,1459.2798777190037,1459.2798777190037,repeat,number,numRpt,f,0.6347282850183547,Lo,,0,,,,low,1459.9473354670045,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,10,862,,,1466.0539875430113,167,H,hexagon,0.0016544589889235795,,,,,,,,,1,0,,,,,,,,,,,,,1462.430397971999,1462.430397971999,1462.430397971999,1462.430397971999,1463.935110438004,1463.935110438004,1463.935110438004,1463.935110438004,1463.935110438004,1463.935110438004,1463.935110438004,1463.935110438004,repeat,number,numRpt,f,0.5909242590132635,Lo,,0,,,,low,1464.5524357380054,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,1,863,,,1470.509090189007,160,S,star,0.0015267719863913953,,,,,,,,,1,0,,,,,,,,,,,,,1467.0333112780063,1467.0333112780063,1467.0333112780063,1467.0333112780063,1468.5401237829938,1468.5401237829938,1468.5401237829938,1468.5401237829938,1468.5401237829938,1468.5401237829938,1468.5401237829938,1468.5401237829938,repeat,number,numRpt,f,0.4408355460036546,Lo,,0,,,,low,1469.007965294004,,,,,,,,,,,,,,,,,14066,2022-11-08_10h23.42.245,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94715633633594,
