LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,target_resp.rt,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,2,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709.085300875995,1709.085300875995,1709.085300875995,1709.085300875995,1709.085300875995,1709.085300875995,1709.085300875995,1709.085300875995,1709.085300875995,1709.085300875995,a,1.2943785900060902,1,897,2,1710.403473294995,1711.9051690179986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,3,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712.4055789740014,1712.4055789740014,1712.4055789740014,1712.4055789740014,1712.4055789740014,1712.4055789740014,1712.4055789740014,1712.4055789740014,1712.4055789740014,1712.4055789740014,l,0.8699564620037563,1,898,2,1713.306506312998,1714.8082509129963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,4,28,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1715.3088686100018,1715.3088686100018,1715.3088686100018,1715.3088686100018,1715.3088686100018,1715.3088686100018,1715.3088686100018,1715.3088686100018,1715.3088686100018,1715.3088686100018,a,1.207691646006424,1,899,2,1716.5433881029967,1718.0452717699955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,5,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718.5457185830019,1718.5457185830019,1718.5457185830019,1718.5457185830019,1718.5457185830019,1718.5457185830019,1718.5457185830019,1718.5457185830019,1718.5457185830019,1718.5457185830019,l,0.7617706550081493,1,900,2,1719.3298542639968,1720.8315506719955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,6,30,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721.3324118719975,1721.3324118719975,1721.3324118719975,1721.3324118719975,1721.3324118719975,1721.3324118719975,1721.3324118719975,1721.3324118719975,1721.3324118719975,1721.3324118719975,l,1.1912059200039948,1,901,2,1722.5503387880017,1724.0519812359998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,7,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.552444164001,1724.552444164001,1724.552444164001,1724.552444164001,1724.552444164001,1724.552444164001,1724.552444164001,1724.552444164001,1724.552444164001,1724.552444164001,a,0.5955240680050338,10,911,2,1725.1697848409967,1726.6714400380006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,8,32,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727.1719606170009,1727.1719606170009,1727.1719606170009,1727.1719606170009,1727.1719606170009,1727.1719606170009,1727.1719606170009,1727.1719606170009,1727.1719606170009,1727.1719606170009,l,0.632477948005544,10,921,2,1727.822639799997,1729.3244293969983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,9,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729.8249138979954,1729.8249138979954,1729.8249138979954,1729.8249138979954,1729.8249138979954,1729.8249138979954,1729.8249138979954,1729.8249138979954,1729.8249138979954,1729.8249138979954,a,0.6112285000053816,10,931,2,1730.4590231139955,1731.9604585650013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,10,34,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732.4609143659982,1732.4609143659982,1732.4609143659982,1732.4609143659982,1732.4609143659982,1732.4609143659982,1732.4609143659982,1732.4609143659982,1732.4609143659982,1732.4609143659982,l,0.42396006200578995,10,941,2,1732.9115711900013,1734.413164466001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,11,35,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734.9137293480017,1734.9137293480017,1734.9137293480017,1734.9137293480017,1734.9137293480017,1734.9137293480017,1734.9137293480017,1734.9137293480017,1734.9137293480017,1734.9137293480017,a,0.6184164890073589,1,942,2,1735.5644757080008,1737.0662126809984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,0,36,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737.5669272509986,1737.5669272509986,1737.5669272509986,1737.5669272509986,1737.5669272509986,1737.5669272509986,1737.5669272509986,1737.5669272509986,1737.5669272509986,1737.5669272509986,l,0.4446578080096515,10,952,2,1738.0340285119964,1739.5356659579993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,1,37,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.0360725749997,1740.0360725749997,1740.0360725749997,1740.0360725749997,1740.0360725749997,1740.0360725749997,1740.0360725749997,1740.0360725749997,1740.0360725749997,1740.0360725749997,a,0.9758345930094947,10,962,2,1741.037301366996,1742.5389710980016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,2,38,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.0393965959956,1743.0393965959956,1743.0393965959956,1743.0393965959956,1743.0393965959956,1743.0393965959956,1743.0393965959956,1743.0393965959956,1743.0393965959956,1743.0393965959956,a,0.8603010180013371,10,972,2,1743.9238255759992,1745.4254337940001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,3,39,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.9258785619968,1745.9258785619968,1745.9258785619968,1745.9258785619968,1745.9258785619968,1745.9258785619968,1745.9258785619968,1745.9258785619968,1745.9258785619968,1745.9258785619968,l,1.0310418540029787,1,973,2,1746.9770653769956,1748.4788291239965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,3,4,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.9793009799978,1748.9793009799978,1748.9793009799978,1748.9793009799978,1748.9793009799978,1748.9793009799978,1748.9793009799978,1748.9793009799978,1748.9793009799978,1748.9793009799978,l,1.1923858280060813,10,983,2,1750.1974379169988,1751.6991387849994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,5,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752.1996567509996,1752.1996567509996,1752.1996567509996,1752.1996567509996,1752.1996567509996,1752.1996567509996,1752.1996567509996,1752.1996567509996,1752.1996567509996,1752.1996567509996,a,1.2203081570041832,10,993,2,1753.4510768269975,1754.9525915150007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,6,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.4532358479992,1755.4532358479992,1755.4532358479992,1755.4532358479992,1755.4532358479992,1755.4532358479992,1755.4532358479992,1755.4532358479992,1755.4532358479992,1755.4532358479992,a,1.6626247350068297,10,1003,2,1757.1383353799974,1758.640294920995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,7,43,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759.1405781950016,1759.1405781950016,1759.1405781950016,1759.1405781950016,1759.1405781950016,1759.1405781950016,1759.1405781950016,1759.1405781950016,1759.1405781950016,1759.1405781950016,l,0.5429502030019648,1,1004,2,1759.7079903060003,1761.2095921729997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,3,8,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.7101270279964,1761.7101270279964,1761.7101270279964,1761.7101270279964,1761.7101270279964,1761.7101270279964,1761.7101270279964,1761.7101270279964,1761.7101270279964,1761.7101270279964,a,0.7738474160069018,10,1014,2,1762.511055072995,1764.0127776480003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,3,9,45,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1764.513393907997,1764.513393907997,1764.513393907997,1764.513393907997,1764.513393907997,1764.513393907997,1764.513393907997,1764.513393907997,1764.513393907997,1764.513393907997,l,1.0669969790105824,10,1024,2,1765.5978600509989,1767.0994024960019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,3,10,46,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767.5998218599998,1767.5998218599998,1767.5998218599998,1767.5998218599998,1767.5998218599998,1767.5998218599998,1767.5998218599998,1767.5998218599998,1767.5998218599998,1767.5998218599998,l,0.9634124820004217,10,1034,2,1768.5843897809973,1770.0860031240009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,11,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.586436214995,1770.586436214995,1770.586436214995,1770.586436214995,1770.586436214995,1770.586436214995,1770.586436214995,1770.586436214995,1770.586436214995,1770.586436214995,l,1.4180995680071646,10,1044,2,1772.021528516998,1773.5230331509956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1808.9454644529978,,174,F,star,0.0019897430029232055,1804.3048344599956,1805.8088590240004,1805.8088590240004,1805.8088590240004,1,0,f,1.603123619010148,0,1807.4438395179968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815.9198511950017,,160,S,circle,0.0014869049991830252,1809.927726295995,1811.4316485160016,1811.4316485160016,1811.4316485160016,1,0,f,2.964725421006733,0,1814.4181930569976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820.6418042349978,,167,B,triangle,0.001335649998509325,1816.9014165359986,1818.406023782998,1818.406023782998,1818.406023782998,1,0,f,0.7020527120039333,0,1819.1401587770015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825.2802065979995,,181,H,hexagon,0.0016770470028859563,1821.624421255001,1823.1280141749958,1823.1280141749958,1823.1280141749958,1,0,f,0.6199234320010873,0,1823.778600050995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830.2022817339966,,125,D,triangle,0.0017301860061706975,1826.261275551995,1827.7662201419953,1827.7662201419953,1827.7662201419953,1,0,d,0.9021210540086031,0,1828.700689448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835.1410416959989,,146,W,star,0.0018767400033539161,1831.1820656389973,1832.6884152999992,1832.6884152999992,1832.6884152999992,1,0,d,0.9324639850092353,0,1833.6393413909973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839.7294869620018,,139,U,circle,0.0013045550003880635,1836.1206585239997,1837.6270180069987,1837.6270180069987,1837.6270180069987,1,0,d,0.5765232460034895,0,1838.2276760589957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844.451400924001,,132,Y,hexagon,0.0018174769938923419,1840.709149327995,1842.215608325998,1842.215608325998,1842.215608325998,1,0,d,0.7168993850063998,0,1842.949755640002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849.189817626997,,174,F,star,0.001583117998961825,1845.4311026489959,1846.9374211920003,1846.9374211920003,1846.9374211920003,1,0,f,0.7306653300038306,0,1847.688311494996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854.4958741469964,,160,S,triangle,0.0011255610006628558,1850.168549805996,1851.6760260349984,1851.6760260349984,1851.6760260349984,1,0,f,1.2876713720033877,0,1852.994128915001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.355536559,,125,F,triangle,0.00217107299977215,,,,,1,0,,,1,1876.8537090879981,1874.4812417409994,1875.986267225002,1875.986267225002,1875.986267225002,j,0.8499066890071845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1883.0939827049951,,146,H,hexagon,0.0014147030015010387,,,,,1,0,,,1,1881.5923339759975,1879.3369992579974,1880.8415234679997,1880.8415234679997,1880.8415234679997,j,0.7228678280080203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887.7991268719998,,139,W,circle,0.0015432850050274283,,,,,1,0,,,1,1886.297375434995,1884.076328367999,1885.5802974260005,1885.5802974260005,1885.5802974260005,k,0.6958853239993914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.571022954995,,167,S,star,0.001678660002653487,,,,,1,0,,,1,1891.0693952329966,1888.778007203,1890.2847647969975,1890.2847647969975,1890.2847647969975,k,0.7588895790031529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1897.2595468009968,,174,D,circle,0.0016735280005377717,,,,,1,0,,,1,1895.7578227150007,1893.5500439230018,1895.056987691998,1895.056987691998,1895.056987691998,j,0.6836887430035858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1902.6656173230003,,160,Y,star,0.0017978620016947389,,,,,1,0,,,1,1901.163601000997,1898.2381529830018,1899.7456176429987,1899.7456176429987,1899.7456176429987,k,1.3861770190051175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1908.071364042,,181,B,triangle,0.0017891829993459396,,,,,0,0,,,1,1906.5700903269972,1903.6450537189958,1905.1517583509994,1905.1517583509994,1905.1517583509994,k,1.3970980670055724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913.3606575259982,,132,U,hexagon,0.0016122130036819726,,,,,1,1,,,1,1911.859217102996,1909.049688758998,1910.557520757,1910.557520757,1910.557520757,k,1.2789361900067888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918.1158716680002,,125,F,hexagon,0.0016494840019731782,,,,,1,0,,,1,1916.6141778189995,1914.339289990996,1915.846736173,1915.846736173,1915.846736173,j,0.7497672010067618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923.2714240540008,,146,H,star,0.0016383139954996295,,,,,1,0,,,1,1921.7699305279966,1919.0970148519991,1920.601959982996,1920.601959982996,1920.601959982996,j,1.1459904520088458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61261,2022-10-26_14h46.38.686,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.977512629804274,
