LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,991,,,,2387.75591529184,,S,139,circle,0.0017784019000828266,,,,,1,0,,,,,,,,,,,,2383.634774321923,2383.634774321923,2383.634774321923,2383.634774321923,2385.1363401669078,2385.1363401669078,2385.1363401669078,2385.1363401669078,2385.1363401669078,2385.1363401669078,2385.1363401669078,2385.1363401669078,repeat,letter,lettRpt,f,1.0751266090665013,Hi,,,1,,,,,,,space,6.683372775092721,high,2386.254134409828,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,1,992,,,,2392.427626661025,,Y,146,hexagon,0.00100220600143075,,,,,1,0,,,,,,,,,,,,2388.7236382008996,2388.7236382008996,2388.7236382008996,2388.7236382008996,2390.225288967835,2390.225288967835,2390.225288967835,2390.225288967835,2390.225288967835,2390.225288967835,2390.225288967835,2390.225288967835,repeat,letter,lettRpt,f,0.6679430240765214,Lo,,,1,,,,,,,,,high,2390.9260741048492,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,10,1002,,,,2397.149454144994,2397.650154236937,U,132,star,0.01726704486645758,,,,,1,0,,,,,,,,,,,,2393.4120321779046,2393.4120321779046,2393.4120321779046,2393.4120321779046,2394.8969891259912,2394.8969891259912,2394.8969891259912,2394.8969891259912,2394.914046084974,2394.914046084974,2394.914046084974,2394.914046084974,repeat,letter,lettRpt,f,0.7199889242183417,Hi,,,1,,,,,,,,,high,2395.6480175978504,2397.149454144994,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,1,1003,,,,2401.787898934912,2402.2886696348432,F,125,triangle,0.00019471580162644386,,,,,1,0,,,,,,,,,,,,2398.150814617984,2398.150814617984,2398.150814617984,2398.150814617984,2399.6355421799235,2399.6355421799235,2399.6355421799235,2399.6355421799235,2399.652325064875,2399.652325064875,2399.652325064875,2399.652325064875,repeat,letter,lettRpt,d,0.6182162610348314,Lo,,,1,,,,,,,,,high,2400.2864604229107,2401.787898934912,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,10,1013,,,,2406.4431455109734,2406.943652455928,H,181,hexagon,-0.00012287194840610027,,,,,1,0,,,,,,,,,,,,2402.7723180910107,2402.7723180910107,2402.7723180910107,2402.7723180910107,2404.2740668209735,2404.2740668209735,2404.2740668209735,2404.2740668209735,2404.2740668209735,2404.2740668209735,2404.2740668209735,2404.2740668209735,switch,number,numSwt,k,0.6367453441489488,Lo,,,1,,,,,,,,,high,2404.9413594908547,2406.4431455109734,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,1,1014,,,,2410.931458509993,,D,167,triangle,0.00016327900812029839,,,,,1,0,,,,,,,,,,,,2407.4273936599493,2407.4273936599493,2407.4273936599493,2407.4273936599493,2408.9291489899624,2408.9291489899624,2408.9291489899624,2408.9291489899624,2408.9291489899624,2408.9291489899624,2408.9291489899624,2408.9291489899624,switch,letter,lettSwt,d,0.4586510311346501,Lo,,,1,,,,,,,,,high,2409.4297532378696,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,10,1024,,,,2415.4863149649464,,B,160,star,0.000824635149911046,,,,,1,0,,,,,,,,,,,,2411.8991374350153,2411.8991374350153,2411.8991374350153,2411.8991374350153,2413.400768604828,2413.400768604828,2413.400768604828,2413.400768604828,2413.400768604828,2413.400768604828,2413.400768604828,2413.400768604828,switch,number,numSwt,k,0.5571097251959145,Hi,,,1,,,,,,,,,high,2414.0016973048914,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,10,1034,,,,2420.1247916209977,,W,174,circle,0.0013087671250104904,,,,,1,0,,,,,,,,,,,,2416.470991049893,2416.470991049893,2416.470991049893,2416.470991049893,2417.972576156957,2417.972576156957,2417.972576156957,2417.972576156957,2417.972576156957,2417.972576156957,2417.972576156957,2417.972576156957,repeat,number,numRpt,k,0.6299155459273607,Hi,,,1,,,,,,,,,high,2418.6249260900076,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,1,1035,,,,2425.0303082908504,,S,139,triangle,0.00113645289093256,,,,,1,0,,,,,,,,,,,,2421.109260781901,2421.109260781901,2421.109260781901,2421.109260781901,2422.6109859829303,2422.6109859829303,2422.6109859829303,2422.6109859829303,2422.6109859829303,2422.6109859829303,2422.6109859829303,2422.6109859829303,repeat,number,numRpt,j,0.8971912609413266,Lo,,,1,,,,,,,,,high,2423.5452974059153,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,1,1036,,,,2430.2859576200135,2430.7865538350306,Y,146,hexagon,0.0010461730416864157,,,,,1,0,,,,,,,,,,,,2426.014773839852,2426.014773839852,2426.014773839852,2426.014773839852,2427.5162122468464,2427.5162122468464,2427.5162122468464,2427.5162122468464,2427.5162122468464,2427.5162122468464,2427.5162122468464,2427.5162122468464,switch,letter,lettSwt,f,1.2358235861174762,Lo,,,1,,,,,,,,,high,2428.784454884939,2430.2859576200135,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,0,1036,,,,2435.3583271079697,,U,132,circle,0.0008455000352114439,,,,,1,0,,,,,,,,,,,,2431.2706515549216,2431.2706515549216,2431.2706515549216,2431.2706515549216,2432.772178049898,2432.772178049898,2432.772178049898,2432.772178049898,2432.772178049898,2432.772178049898,2432.772178049898,2432.772178049898,repeat,letter,lettRpt,f,1.0650179800577462,Hi,,,1,,,,,,,,,high,2433.873378528049,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,0,1036,,,,2440.1305134519935,,F,125,star,0.0012114858254790306,,,,,1,0,,,,,,,,,,,,2436.3429514430463,2436.3429514430463,2436.3429514430463,2436.3429514430463,2437.8443910409696,2437.8443910409696,2437.8443910409696,2437.8443910409696,2437.8443910409696,2437.8443910409696,2437.8443910409696,2437.8443910409696,switch,number,numSwt,j,0.7623075251467526,Hi,,,1,,,,,,,,,high,2438.6304089799523,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,1,1037,,,,2444.7019708349835,,H,181,triangle,0.0014853619504719973,,,,,1,0,,,,,,,,,,,,2441.115055817878,2441.115055817878,2441.115055817878,2441.115055817878,2442.6164219118655,2442.6164219118655,2442.6164219118655,2442.6164219118655,2442.6164219118655,2442.6164219118655,2442.6164219118655,2442.6164219118655,switch,letter,lettSwt,d,0.5467453801538795,Lo,,,1,,,,,,,,,high,2443.200426609954,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,0,1037,,,,2449.4071985308547,,D,167,circle,0.000887793954461813,,,,,1,0,,,,,,,,,,,,2445.6698507010005,2445.6698507010005,2445.6698507010005,2445.6698507010005,2447.171371877892,2447.171371877892,2447.171371877892,2447.171371877892,2447.171371877892,2447.171371877892,2447.171371877892,2447.171371877892,switch,number,numSwt,k,0.6946554970927536,Hi,,,1,,,,,,,,,high,2447.9057108068373,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,10,1047,,,,2453.8955621179193,,B,160,star,0.0009344469290226698,,,,,1,0,,,,,,,,,,,,2450.374975690851,2450.374975690851,2450.374975690851,2450.374975690851,2451.8766891099513,2451.8766891099513,2451.8766891099513,2451.8766891099513,2451.8766891099513,2451.8766891099513,2451.8766891099513,2451.8766891099513,repeat,number,numRpt,k,0.4783580331131816,Hi,,,1,,,,,,,,,high,2452.394107905915,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,10,1057,,,,2458.417293164879,,W,174,hexagon,0.0011024980340152979,,,,,1,0,,,,,,,,,,,,2454.8632103479467,2454.8632103479467,2454.8632103479467,2454.8632103479467,2456.3648277518805,2456.3648277518805,2456.3648277518805,2456.3648277518805,2456.3648277518805,2456.3648277518805,2456.3648277518805,2456.3648277518805,switch,letter,lettSwt,f,0.5246088532730937,Lo,,,1,,,,,,,,,high,2456.9171822979115,2458.417293164879,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,1,1058,,,,2462.955375630874,2463.455893765902,U,139,triangle,0.00115253496915102,,,,,1,0,,,,,,,,,,,,2459.401513641933,2459.401513641933,2459.401513641933,2459.401513641933,2460.903280044906,2460.903280044906,2460.903280044906,2460.903280044906,2460.903280044906,2460.903280044906,2460.903280044906,2460.903280044906,repeat,letter,lettRpt,f,0.5195545679889619,Lo,,,1,,,,,,,,,high,2461.4539357118774,2462.955375630874,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,1,1059,,,,2467.5606207768433,,Y,174,circle,0.00010590185411274433,,,,,1,0,,,,,,,,,,,,2463.9566675550304,2463.9566675550304,2463.9566675550304,2463.9566675550304,2465.4415398370475,2465.4415398370475,2465.4415398370475,2465.4415398370475,2465.4582862879615,2465.4582862879615,2465.4582862879615,2465.4582862879615,switch,number,numSwt,k,0.5748637712094933,Hi,,,1,,,,,,,,,high,2466.058945187833,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,1,1060,,,,2472.0321186899673,,D,181,hexagon,0.0009161429479718208,,,,,1,0,,,,,,,,,,,,2468.528177001048,2468.528177001048,2468.528177001048,2468.528177001048,2470.0300221620128,2470.0300221620128,2470.0300221620128,2470.0300221620128,2470.0300221620128,2470.0300221620128,2470.0300221620128,2470.0300221620128,switch,letter,lettSwt,d,0.4620103691704571,Lo,,,1,,,,,,,,,high,2470.5305245199706,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,10,1070,,,,2476.503681632923,2477.004477289971,S,146,star,0.0013209320604801178,,,,,1,0,,,,,,,,,,,,2473.0000495719723,2473.0000495719723,2473.0000495719723,2473.0000495719723,2474.501614586916,2474.501614586916,2474.501614586916,2474.501614586916,2474.501614586916,2474.501614586916,2474.501614586916,2474.501614586916,repeat,letter,lettRpt,f,0.46836378215812147,Hi,,,1,,,,,,,,,high,2475.002357881982,2476.503681632923,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,10,1080,,,,2481.10871214699,,F,132,star,0.0002730288542807102,,,,,1,0,,,,,,,,,,,,2477.4880649198312,2477.4880649198312,2477.4880649198312,2477.4880649198312,2478.9899415909313,2478.9899415909313,2478.9899415909313,2478.9899415909313,2478.9899415909313,2478.9899415909313,2478.9899415909313,2478.9899415909313,switch,number,numSwt,j,0.5918895262293518,Hi,,,1,,,,,,,,,high,2479.6238551998977,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,0,1080,,,,2485.7305610778276,,B,125,circle,0.0012405349407345057,,,,,0,0,,,,,,,,,,,,2482.093172027031,2482.093172027031,2482.093172027031,2482.093172027031,2483.5947668829467,2483.5947668829467,2483.5947668829467,2483.5947668829467,2483.5947668829467,2483.5947668829467,2483.5947668829467,2483.5947668829467,repeat,number,NA,k,0.590280634118244,Hi,,,1,,,,,,,,,high,2484.2289624060504,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,1,1081,,,,2490.5025272329804,,W,160,hexagon,0.0012099880259484053,,,,,1,1,,,,,,,,,,,,2486.6982177610043,2486.6982177610043,2486.6982177610043,2486.6982177610043,2488.199923121836,2488.199923121836,2488.199923121836,2488.199923121836,2488.199923121836,2488.199923121836,2488.199923121836,2488.199923121836,switch,letter,lettSwt,f,0.7671579730231315,Lo,,,1,,,,,,,,,high,2489.0010661219712,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,0,1081,,,,2495.0407243899535,,H,167,triangle,0.0008119591511785984,,,,,0,0,,,,,,,,,,,,2491.4704204879235,2491.4704204879235,2491.4704204879235,2491.4704204879235,2492.9719387330115,2492.9719387330115,2492.9719387330115,2492.9719387330115,2492.9719387330115,2492.9719387330115,2492.9719387330115,2492.9719387330115,switch,number,NA,j,0.5181130720302463,Lo,,,1,,,,,,,,,high,2493.5392251198646,2495.0407243899535,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,10,1091,,,,2499.7294503478333,,U,139,circle,0.0008540630806237459,,,,,1,1,,,,,,,,,,,,2496.0253294198774,2496.0253294198774,2496.0253294198774,2496.0253294198774,2497.52695402503,2497.52695402503,2497.52695402503,2497.52695402503,2497.52695402503,2497.52695402503,2497.52695402503,2497.52695402503,switch,letter,lettSwt,f,0.6649350221268833,Hi,,,1,,,,,,,,,high,2498.227616057964,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,1,1092,,,,2504.317846721038,,D,132,triangle,0.001144198002293706,,,,,1,0,,,,,,,,,,,,2500.696936551016,2500.696936551016,2500.696936551016,2500.696936551016,2502.1986092468724,2502.1986092468724,2502.1986092468724,2502.1986092468724,2502.1986092468724,2502.1986092468724,2502.1986092468724,2502.1986092468724,switch,number,numSwt,j,0.5708922380581498,Lo,,,1,,,,,,,,,high,2502.816151801031,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,10,1102,,,,2508.9229556699283,,Y,125,star,0.0010686519090086222,,,,,1,0,,,,,,,,,,,,2505.285527414875,2505.285527414875,2505.285527414875,2505.285527414875,2506.787258897908,2506.787258897908,2506.787258897908,2506.787258897908,2506.787258897908,2506.787258897908,2506.787258897908,2506.787258897908,switch,letter,lettSwt,f,0.5846465041395277,Hi,,,1,,,,,,,,,high,2507.4212363320403,2508.9229556699283,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,1,1103,,,,2513.7949307130184,,H,181,hexagon,0.0008312498684972525,,,,,1,0,,,,,,,,,,,,2509.907506522024,2509.907506522024,2509.907506522024,2509.907506522024,2511.408971299883,2511.408971299883,2511.408971299883,2511.408971299883,2511.408971299883,2511.408971299883,2511.408971299883,2511.408971299883,switch,number,numSwt,k,0.8459964750800282,Lo,,,1,,,,,,,,,high,2512.293328729924,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,0,1103,,,,2518.600035337964,,F,174,star,0.001050638034939766,,,,,1,0,,,,,,,,,,,,2514.7626529198606,2514.7626529198606,2514.7626529198606,2514.7626529198606,2516.264117822051,2516.264117822051,2516.264117822051,2516.264117822051,2516.264117822051,2516.264117822051,2516.264117822051,2516.264117822051,switch,letter,lettSwt,d,0.7942760791629553,Hi,,,1,,,,,,,,,high,2517.09864313202,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,10,1113,,,,2523.2721789849456,,B,167,circle,0.0006951398681849241,,,,,1,0,,,,,,,,,,,,2519.568127135979,2519.568127135979,2519.568127135979,2519.568127135979,2521.069886026904,2521.069886026904,2521.069886026904,2521.069886026904,2521.069886026904,2521.069886026904,2521.069886026904,2521.069886026904,repeat,letter,lettRpt,d,0.6800854410976171,Hi,,,1,,,,,,,,,high,2521.787296426948,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,1,1114,,,,2528.0441214470193,,W,160,triangle,0.0013632490299642086,,,,,1,0,,,,,,,,,,,,2524.256609656848,2524.256609656848,2524.256609656848,2524.256609656848,2525.7582745810505,2525.7582745810505,2525.7582745810505,2525.7582745810505,2525.7582745810505,2525.7582745810505,2525.7582745810505,2525.7582745810505,repeat,letter,lettRpt,f,0.741742336191237,Lo,,,1,,,,,,,,,high,2526.5422736878973,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,1,1115,,,,2532.866049739998,,S,146,hexagon,0.001115655992180109,,,,,1,0,,,,,,,,,,,,2529.011549789924,2529.011549789924,2529.011549789924,2529.011549789924,2530.5132430628873,2530.5132430628873,2530.5132430628873,2530.5132430628873,2530.5132430628873,2530.5132430628873,2530.5132430628873,2530.5132430628873,repeat,letter,lettRpt,f,0.824313254095614,Lo,,,1,,,,,,,,,high,2531.3809024658985,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,1,1116,,,,2580.284720874857,,S,132,triangle,0.0018773460760712624,,,,,1,0,,,,,,,,,,,,2576.5807702878956,2576.5807702878956,2576.5807702878956,2576.5807702878956,2578.0824354409706,2578.0824354409706,2578.0824354409706,2578.0824354409706,2578.0824354409706,2578.0824354409706,2578.0824354409706,2578.0824354409706,repeat,letter,lettRpt,f,0.6653292300179601,Lo,,,2,,,,,,,space,1.6590096571017057,high,2578.7833551769145,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,0,1116,,,,2585.1069972850382,2585.6075859670527,B,160,circle,0.0009733499027788639,,,,,1,0,,,,,,,,,,,,2581.252602427965,2581.252602427965,2581.252602427965,2581.252602427965,2582.7544403609354,2582.7544403609354,2582.7544403609354,2582.7544403609354,2582.7544403609354,2582.7544403609354,2582.7544403609354,2582.7544403609354,switch,number,numSwt,k,0.8185747051611543,Hi,,,2,,,,,,,,,high,2583.6053372069728,2585.1069972850382,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,10,1126,,,,2589.678560297936,,D,125,hexagon,0.00014593685045838356,,,,,1,0,,,,,,,,,,,,2586.0911804330535,2586.0911804330535,2586.0911804330535,2586.0911804330535,2587.5928550749086,2587.5928550749086,2587.5928550749086,2587.5928550749086,2587.5928550749086,2587.5928550749086,2587.5928550749086,2587.5928550749086,switch,letter,lettSwt,d,0.5498392600566149,Lo,,,2,,,,,,,,,high,2588.1769665428437,,,,,,,,,,,,,,,,,72481,2022-11-10_11h16.40.857,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.217507348821094,
