LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,fix.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,1,825,,,1340.3335395689355,,Y,139,triangle,0.0011285410728305578,,,,,1,0,,,,,,,,,,,,1336.6293950889958,1336.6293950889958,1336.6293950889958,1336.6293950889958,1338.13108649489,1338.13108649489,1338.13108649489,1338.13108649489,1338.13108649489,1338.13108649489,1338.13108649489,1338.13108649489,,,,,switch,number,numSwt,j,Hi,,0.657737287110649,,0,,,,,,low,1338.8320590059739,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,1,826,,,1344.9053755949717,,B,125,circle,0.0006918299477547407,,,,,1,0,,,,,,,,,,,,1341.3011692559812,1341.3011692559812,1341.3011692559812,1341.3011692559812,1342.8029232799308,1342.8029232799308,1342.8029232799308,1342.8029232799308,1342.8029232799308,1342.8029232799308,1342.8029232799308,1342.8029232799308,,,,,switch,letter,lettSwt,d,Hi,,0.5684683920117095,,0,,,,,,low,1343.4037715529557,1344.9053755949717,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,10,836,,,1349.5436777978903,,W,174,star,0.0007714219391345978,,,,,1,0,,,,,,,,,,,,1345.889589708997,1345.889589708997,1345.889589708997,1345.889589708997,1347.3912849909393,1347.3912849909393,1347.3912849909393,1347.3912849909393,1347.3912849909393,1347.3912849909393,1347.3912849909393,1347.3912849909393,,,,,switch,number,numSwt,k,Lo,,0.628392078098841,,0,,,,,,low,1348.0587838059291,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,0,836,,,1354.5992721379735,,D,146,circle,0.001203007996082306,,,,,1,0,,,,,,,,,,,,1350.528244998888,1350.528244998888,1350.528244998888,1350.528244998888,1352.0296820639633,1352.0296820639633,1352.0296820639633,1352.0296820639633,1352.0296820639633,1352.0296820639633,1352.0296820639633,1352.0296820639633,,,,,switch,letter,lettSwt,d,Hi,,1.045504357200116,,0,,,,,,low,1353.1144879779313,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,0,836,,,1359.5713885929435,,H,167,star,0.000972211011685431,,,,,0,0,,,,,,,,,,,,1355.5837496649474,1355.5837496649474,1355.5837496649474,1355.5837496649474,1357.0853280439042,1357.0853280439042,1357.0853280439042,1357.0853280439042,1357.0853280439042,1357.0853280439042,1357.0853280439042,1357.0853280439042,,,,,switch,number,NA,j,Hi,,0.9577929491642863,,0,,,,,,low,1358.0867101699114,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,1,837,,,1364.2100368359825,,F,132,hexagon,0.0013883529463782907,,,,,1,1,,,,,,,,,,,,1360.555783625925,1360.555783625925,1360.555783625925,1360.555783625925,1362.0576620129868,1362.0576620129868,1362.0576620129868,1362.0576620129868,1362.0576620129868,1362.0576620129868,1362.0576620129868,1362.0576620129868,,,,,repeat,number,numRpt,j,Lo,,0.6184317200677469,,0,,,,,,low,1362.708210819983,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,10,847,,,1368.6814597899793,,U,181,triangle,0.0012380259577184916,,,,,1,0,,,,,,,,,,,,1365.1942666589748,1365.1942666589748,1365.1942666589748,1365.1942666589748,1366.6961207189597,1366.6961207189597,1366.6961207189597,1366.6961207189597,1366.6961207189597,1366.6961207189597,1366.6961207189597,1366.6961207189597,,,,,repeat,number,numRpt,k,Hi,,0.4515738080954179,,0,,,,,,low,1367.1795889459318,1368.6814597899793,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,1,848,,,1373.2532705659978,,S,160,star,0.0006983759813010693,,,,,1,0,,,,,,,,,,,,1369.6657773699844,1369.6657773699844,1369.6657773699844,1369.6657773699844,1371.167474115966,1371.167474115966,1371.167474115966,1371.167474115966,1371.167474115966,1371.167474115966,1371.167474115966,1371.167474115966,,,,,repeat,number,numRpt,k,Lo,,0.5498283971101046,,0,,,,,,low,1371.7515529108932,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,10,858,,,1377.6580854048952,,Y,139,hexagon,0.0010247339960187674,,,,,1,0,,,,,,,,,,,,1374.2208886789158,1374.2208886789158,1374.2208886789158,1374.2208886789158,1375.7227825789014,1375.7227825789014,1375.7227825789014,1375.7227825789014,1375.7227825789014,1375.7227825789014,1375.7227825789014,1375.7227825789014,,,,,repeat,number,numRpt,j,Lo,,0.4084647510899231,,0,,,,,,low,1376.173222330981,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,10,868,,,1382.3130991609069,,B,125,circle,0.0011792969889938831,,,,,1,0,,,,,,,,,,,,1378.642460988951,1378.642460988951,1378.642460988951,1378.642460988951,1380.1441245159367,1380.1441245159367,1380.1441245159367,1380.1441245159367,1380.1441245159367,1380.1441245159367,1380.1441245159367,1380.1441245159367,,,,,repeat,number,numRpt,j,Hi,,0.6430100169964135,,0,,,,,,low,1380.812219750951,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,10,878,,,1387.0685641289456,,W,174,triangle,0.0016657779924571514,,,,,1,0,,,,,,,,,,,,1383.2976390859112,1383.2976390859112,1383.2976390859112,1383.2976390859112,1384.7995678948937,1384.7995678948937,1384.7995678948937,1384.7995678948937,1384.7995678948937,1384.7995678948937,1384.7995678948937,1384.7995678948937,,,,,repeat,number,numRpt,k,Hi,,0.740514085162431,,0,,,,,,low,1385.567550510983,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,10,888,,,1391.8404045329662,,D,167,triangle,0.0010563400574028492,,,,,1,0,,,,,,,,,,,,1388.0529189789668,1388.0529189789668,1388.0529189789668,1388.0529189789668,1389.5547726959921,1389.5547726959921,1389.5547726959921,1389.5547726959921,1389.5547726959921,1389.5547726959921,1389.5547726959921,1389.5547726959921,,,,,repeat,number,numRpt,k,Hi,,0.7604744890704751,,0,,,,,,low,1390.3391343129333,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,10,898,,,1396.8792347098934,,Y,146,star,0.0013850840041413903,,,,,1,0,,,,,,,,,,,,1392.8248281358974,1392.8248281358974,1392.8248281358974,1392.8248281358974,1394.3265146958875,1394.3265146958875,1394.3265146958875,1394.3265146958875,1394.3265146958875,1394.3265146958875,1394.3265146958875,1394.3265146958875,,,,,repeat,number,numRpt,j,Lo,,1.0219586370512843,,0,,,,,,low,1395.378230535891,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,10,908,,,1401.400943778921,,W,174,hexagon,0.0012220640201121569,,,,,1,0,,,,,,,,,,,,1397.8637638799846,1397.8637638799846,1397.8637638799846,1397.8637638799846,1399.365372878965,1399.365372878965,1399.365372878965,1399.365372878965,1399.365372878965,1399.365372878965,1399.365372878965,1399.365372878965,,,,,repeat,number,numRpt,k,Lo,,0.5017039411468431,,0,,,,,,low,1399.8992230099393,1401.400943778921,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,1,909,,,1405.9560097979847,,H,132,circle,0.0007507359841838479,,,,,1,0,,,,,,,,,,,,1402.385317115928,1402.385317115928,1402.385317115928,1402.385317115928,1403.8869199829642,1403.8869199829642,1403.8869199829642,1403.8869199829642,1403.8869199829642,1403.8869199829642,1403.8869199829642,1403.8869199829642,,,,,repeat,number,numRpt,j,Hi,,0.5505887151230127,,0,,,,,,low,1404.471011414891,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,1,910,,,1410.444434069912,,F,139,star,0.0008696939330548048,,,,,1,0,,,,,,,,,,,,1406.9406028589,1406.9406028589,1406.9406028589,1406.9406028589,1408.4422247329494,1408.4422247329494,1408.4422247329494,1408.4422247329494,1408.4422247329494,1408.4422247329494,1408.4422247329494,1408.4422247329494,,,,,repeat,number,numRpt,j,Lo,,0.47457532316911966,,0,,,,,,low,1408.9436616209568,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,10,920,,,1415.1326537259156,,U,160,hexagon,0.00109342101495713,,,,,1,0,,,,,,,,,,,,1411.428630548995,1411.428630548995,1411.428630548995,1411.428630548995,1412.9302373209503,1412.9302373209503,1412.9302373209503,1412.9302373209503,1412.9302373209503,1412.9302373209503,1412.9302373209503,1412.9302373209503,,,,,repeat,number,numRpt,k,Lo,,0.6744773311074823,,0,,,,,,low,1413.647728842916,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,1,921,,,1419.821412330959,,S,181,triangle,0.0014096919912844896,,,,,1,0,,,,,,,,,,,,1416.1171412749682,1416.1171412749682,1416.1171412749682,1416.1171412749682,1417.6189575809985,1417.6189575809985,1417.6189575809985,1417.6189575809985,1417.6189575809985,1417.6189575809985,1417.6189575809985,1417.6189575809985,,,,,repeat,number,numRpt,k,Hi,,0.6815612731734291,,0,,,,,,low,1418.3363746328978,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,1,922,,,1424.5432864159811,,B,125,circle,0.0012016789987683296,,,,,1,0,,,,,,,,,,,,1420.8056686939672,1420.8056686939672,1420.8056686939672,1420.8056686939672,1422.3072835589992,1422.3072835589992,1422.3072835589992,1422.3072835589992,1422.3072835589992,1422.3072835589992,1422.3072835589992,1422.3072835589992,,,,,repeat,number,numRpt,j,Hi,,0.7037883710581809,,0,,,1425.0437890059547,,,low,1423.0417151029687,1424.5432864159811,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,10,932,,,1429.248286020942,,W,132,hexagon,0.0004117940552532673,,,,,1,0,,,,,,,,,,,,1425.527496445924,1425.527496445924,1425.527496445924,1425.527496445924,1427.0294261199888,1427.0294261199888,1427.0294261199888,1427.0294261199888,1427.0294261199888,1427.0294261199888,1427.0294261199888,1427.0294261199888,,,,,repeat,number,numRpt,j,Lo,,0.6936891170917079,,0,,,,,,low,1427.7637055779342,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,10,942,,,1434.0034583199304,,F,174,triangle,0.0010056430473923683,,,,,1,0,,,,,,,,,,,,1430.2327042329125,1430.2327042329125,1430.2327042329125,1430.2327042329125,1431.734379892936,1431.734379892936,1431.734379892936,1431.734379892936,1431.734379892936,1431.734379892936,1431.734379892936,1431.734379892936,,,,,repeat,number,numRpt,k,Hi,,0.7406649100594223,,0,,,,,,low,1432.5026152139762,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,10,952,,,1438.859012729954,,B,181,star,0.0011830070288851857,,,,,1,0,,,,,,,,,,,,1434.9881787439808,1434.9881787439808,1434.9881787439808,1434.9881787439808,1436.489576992928,1436.489576992928,1436.489576992928,1436.489576992928,1436.489576992928,1436.489576992928,1436.489576992928,1436.489576992928,,,,,repeat,number,numRpt,k,Lo,,0.8351399401435629,,0,,,1439.3596967388876,,,low,1437.3573768899078,1438.859012729954,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,0,952,,,1444.0145071999868,,S,167,circle,0.00099727394990623,,,,,1,0,,,,,,,,,,,,1439.8433531689225,1439.8433531689225,1439.8433531689225,1439.8433531689225,1441.3452265009983,1441.3452265009983,1441.3452265009983,1441.3452265009983,1441.3452265009983,1441.3452265009983,1441.3452265009983,1441.3452265009983,,,,,repeat,number,numRpt,k,Hi,,1.1390091470675543,,0,,,,,,low,1442.5299136099638,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,10,962,,,1448.6365834079916,,D,160,star,0.0015209910925477743,,,,,1,0,,,,,,,,,,,,1444.9989648279734,1444.9989648279734,1444.9989648279734,1444.9989648279734,1446.5006203799276,1446.5006203799276,1446.5006203799276,1446.5006203799276,1446.5006203799276,1446.5006203799276,1446.5006203799276,1446.5006203799276,,,,,repeat,number,numRpt,k,Lo,,0.6072803450515494,,0,,,,,,low,1447.1515683829784,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,10,972,,,1453.108020388987,,Y,125,triangle,0.0010737390257418156,,,,,1,0,,,,,,,,,,,,1449.620963905938,1449.620963905938,1449.620963905938,1449.620963905938,1451.1225087089697,1451.1225087089697,1451.1225087089697,1451.1225087089697,1451.1225087089697,1451.1225087089697,1451.1225087089697,1451.1225087089697,,,,,repeat,number,numRpt,j,Hi,,0.45741668017581105,,0,,,,,,low,1451.6072828239994,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,0,972,,,1458.3136361929355,,U,146,circle,0.0012542309705168009,,,,,1,0,,,,,,,,,,,,1454.0924475759966,1454.0924475759966,1454.0924475759966,1454.0924475759966,1455.5938922279747,1455.5938922279747,1455.5938922279747,1455.5938922279747,1455.5938922279747,1455.5938922279747,1455.5938922279747,1455.5938922279747,,,,,repeat,number,numRpt,j,Hi,,1.193964842124842,,0,,,,,,low,1456.8289123239229,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,10,982,,,1462.9187924379949,,H,139,hexagon,0.0012873440282419324,,,,,1,0,,,,,,,,,,,,1459.2980560929282,1459.2980560929282,1459.2980560929282,1459.2980560929282,1460.8000935829477,1460.8000935829477,1460.8000935829477,1460.8000935829477,1460.8000935829477,1460.8000935829477,1460.8000935829477,1460.8000935829477,,,,,repeat,number,numRpt,j,Lo,,0.5957444291561842,,0,,,,,,low,1461.433899378986,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,982,,,1478.6197504209122,,U,160,triangle,0.0016207500593736768,,,,,0,0,,,,,,,,,,,,1474.8318321239203,1474.8318321239203,1474.8318321239203,1474.8318321239203,1476.3336523639737,1476.3336523639737,1476.3336523639737,1476.3336523639737,1476.3336523639737,1476.3336523639737,1476.3336523639737,1476.3336523639737,,,,,repeat,number,NA,j,Lo,,0.7421653009951115,,1,,,,space,3.3146412051282823,low,1477.1178231299855,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,1,983,,,1482.9742190629477,,F,139,star,0.0008991549257189035,,,,,1,1,,,,,,,,,,,,1479.5870375789236,1479.5870375789236,1479.5870375789236,1479.5870375789236,1481.0886991099687,1481.0886991099687,1481.0886991099687,1481.0886991099687,1481.0886991099687,1481.0886991099687,1481.0886991099687,1481.0886991099687,,,,,repeat,number,numRpt,j,Lo,,0.3564602170372382,,1,,,,,,low,1481.4892372388858,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,1,984,,,1487.4456793779973,,D,125,hexagon,0.0012496430426836014,,,,,1,0,,,,,,,,,,,,1483.9586362629198,1483.9586362629198,1483.9586362629198,1483.9586362629198,1485.4601553439861,1485.4601553439861,1485.4601553439861,1485.4601553439861,1485.4601553439861,1485.4601553439861,1485.4601553439861,1485.4601553439861,,,,,repeat,number,numRpt,j,Lo,,0.4568885931512341,,1,,,,,,low,1485.9452855249401,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,10,994,,,1491.8505917729344,,Y,181,circle,0.0012259649811312556,,,,,1,0,,,,,,,,,,,,1488.4303921079263,1488.4303921079263,1488.4303921079263,1488.4303921079263,1489.9319804009283,1489.9319804009283,1489.9319804009283,1489.9319804009283,1489.9319804009283,1489.9319804009283,1489.9319804009283,1489.9319804009283,,,,,repeat,number,numRpt,k,Hi,,0.3913050520932302,,1,,,,,,low,1490.3658582039643,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,10,1004,,,1496.2888718359172,,S,167,circle,0.0013950710417702794,,,,,1,0,,,,,,,,,,,,1492.8350950059248,1492.8350950059248,1492.8350950059248,1492.8350950059248,1494.3366084659938,1494.3366084659938,1494.3366084659938,1494.3366084659938,1494.3366084659938,1494.3366084659938,1494.3366084659938,1494.3366084659938,,,,,repeat,number,numRpt,k,Hi,,0.4276126791955903,,1,,,,,,low,1494.7885128878988,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,10,1014,,,1500.7604680958902,,B,174,hexagon,0.0011824500979855657,,,,,1,0,,,,,,,,,,,,1497.2733803789597,1497.2733803789597,1497.2733803789597,1497.2733803789597,1498.7749198758975,1498.7749198758975,1498.7749198758975,1498.7749198758975,1498.7749198758975,1498.7749198758975,1498.7749198758975,1498.7749198758975,,,,,repeat,number,numRpt,k,Lo,,0.4531809590989724,,1,,,1501.2610039389692,,,low,1499.2588163479231,1500.7604680958902,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,0,1014,,,1505.3989922779147,,H,146,triangle,0.0006074300035834312,,,,,1,0,,,,,,,,,,,,1501.7449292088859,1501.7449292088859,1501.7449292088859,1501.7449292088859,1503.2466291829478,1503.2466291829478,1503.2466291829478,1503.2466291829478,1503.2466291829478,1503.2466291829478,1503.2466291829478,1503.2466291829478,,,,,repeat,number,numRpt,j,Hi,,0.6290977271273732,,1,,,,,,low,1503.9139955359278,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,1,1015,,,1510.020851297886,,W,132,star,0.0012007630430161953,,,,,1,0,,,,,,,,,,,,1506.3835228179814,1506.3835228179814,1506.3835228179814,1506.3835228179814,1507.8850199759472,1507.8850199759472,1507.8850199759472,1507.8850199759472,1507.8850199759472,1507.8850199759472,1507.8850199759472,1507.8850199759472,,,,,repeat,number,numRpt,j,Lo,,0.6002789060585201,,1,,,,,,low,1508.5191952888854,,,,,,,,,,,,,,,,29032,2022-11-02_10h24.58.904,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.96677914269869,
