LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,fix.stopped,target_resp.rt,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,1,1386,,,2294.725300519989,,U,160,hexagon,0.0014738059981027618,,,,,1,0,,,,,,,,,,,2291.050222834994,2291.050222834994,2291.050222834994,2291.050222834994,2292.5564390529908,2292.5564390529908,2292.5564390529908,2292.5564390529908,2292.5564390529908,2292.5564390529908,2292.5564390529908,2292.5564390529908,,,,,repeat,number,numRpt,k,Lo,,,,0.6493650110060116,5,,,,high,2293.224567829995,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,0,1386,,,2299.6641355299944,,W,125,triangle,0.0013961109943920746,,,,,1,0,,,,,,,,,,,2295.704466570998,2295.704466570998,2295.704466570998,2295.704466570998,2297.211619575988,2297.211619575988,2297.211619575988,2297.211619575988,2297.211619575988,2297.211619575988,2297.211619575988,2297.211619575988,,,,,repeat,number,numRpt,j,Hi,,,,0.9217866780090844,5,,,,high,2298.1654177070013,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,10,1396,,,2304.2358973090013,,F,174,star,0.0016851819964358583,,,,,1,0,,,,,,,,,,,2300.6454111399944,2300.6454111399944,2300.6454111399944,2300.6454111399944,2302.1504249149875,2302.1504249149875,2302.1504249149875,2302.1504249149875,2302.1504249149875,2302.1504249149875,2302.1504249149875,2302.1504249149875,,,,,repeat,number,numRpt,k,Hi,,,,0.5583713740197709,5,,,,high,2302.7358848680014,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,1,1397,,,2309.4249519609875,,D,132,circle,0.0015086820058058947,,,,,1,0,,,,,,,,,,,2305.2154945090006,2305.2154945090006,2305.2154945090006,2305.2154945090006,2306.7218715619965,2306.7218715619965,2306.7218715619965,2306.7218715619965,2306.7218715619965,2306.7218715619965,2306.7218715619965,2306.7218715619965,,,,,switch,letter,lettSwt,d,Lo,,,,1.1790157970099244,5,,,,high,2307.925068832992,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,10,1407,,,2314.1634111059975,,U,139,circle,0.0014941289991838858,,,,,1,0,,,,,,,,,,,2310.406063257993,2310.406063257993,2310.406063257993,2310.406063257993,2311.9109842420003,2311.9109842420003,2311.9109842420003,2311.9109842420003,2311.9109842420003,2311.9109842420003,2311.9109842420003,2311.9109842420003,,,,,repeat,letter,lettRpt,f,Lo,,,,0.7260053790087113,5,,,,high,2312.663701707992,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,1,1408,,,2319.0354182019946,,W,181,hexagon,0.0016712700016796589,,,,,1,0,,,,,,,,,,,2315.1423554799985,2315.1423554799985,2315.1423554799985,2315.1423554799985,2316.6496728169877,2316.6496728169877,2316.6496728169877,2316.6496728169877,2316.6496728169877,2316.6496728169877,2316.6496728169877,2316.6496728169877,,,,,repeat,letter,lettRpt,f,Lo,,,2319.5360134119983,0.8512905000097817,5,,,,high,2317.533923468989,2319.0354182019946,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,10,1418,,,2323.624009665,,S,167,triangle,0.0005071070045232773,,,,,1,0,,,,,,,,,,,2320.016841944991,2320.016841944991,2320.016841944991,2320.016841944991,2321.52146405699,2321.52146405699,2321.52146405699,2321.52146405699,2321.52146405699,2321.52146405699,2321.52146405699,2321.52146405699,,,,,repeat,letter,lettRpt,f,Hi,,,,0.5799789880111348,5,,,,high,2322.1255178499996,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,10,1428,,,2328.2290854829916,,Y,125,star,0.0013739529968006536,,,,,1,0,,,,,,,,,,,2324.602031502989,2324.602031502989,2324.602031502989,2324.602031502989,2326.110030778,2326.110030778,2326.110030778,2326.110030778,2326.110030778,2326.110030778,2326.110030778,2326.110030778,,,,,repeat,letter,lettRpt,f,Hi,,,,0.5996022150211502,5,,,,high,2326.72818034199,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,10,1438,,,2333.0342454919883,,H,174,star,0.0013228239986347035,,,,,1,0,,,,,,,,,,,2329.2081524029927,2329.2081524029927,2329.2081524029927,2329.2081524029927,2330.7150225799996,2330.7150225799996,2330.7150225799996,2330.7150225799996,2330.7150225799996,2330.7150225799996,2330.7150225799996,2330.7150225799996,,,,,repeat,letter,lettRpt,d,Hi,,,,0.7943724570068298,5,,,,high,2331.5342472819902,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,1,1439,,,2338.0396806469944,,F,146,circle,0.0016083740047179163,,,,,1,0,,,,,,,,,,,2334.0127430439898,2334.0127430439898,2334.0127430439898,2334.0127430439898,2335.520365065997,2335.520365065997,2335.520365065997,2335.520365065997,2335.520365065997,2335.520365065997,2335.520365065997,2335.520365065997,,,,,repeat,letter,lettRpt,d,Lo,,,,0.98981872900913,5,,,,high,2336.5399208789895,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,0,1439,,,2342.9619190699887,,B,132,triangle,0.0017269590025534853,,,,,1,0,,,,,,,,,,,2339.019183679993,2339.019183679993,2339.019183679993,2339.019183679993,2340.5259136509994,2340.5259136509994,2340.5259136509994,2340.5259136509994,2340.5259136509994,2340.5259136509994,2340.5259136509994,2340.5259136509994,,,,,repeat,letter,lettRpt,d,Hi,,,,0.911019233011757,5,,,,high,2341.4630716569955,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,,,,,,,,,,,,,10,1449,,,2347.700475516991,,D,160,hexagon,0.001477338999393396,,,,,1,0,,,,,,,,,,,2343.9418929509993,2343.9418929509993,2343.9418929509993,2343.9418929509993,2345.44793864699,2345.44793864699,2345.44793864699,2345.44793864699,2345.44793864699,2345.44793864699,2345.44793864699,2345.44793864699,,,,,repeat,letter,lettRpt,d,Lo,,,,0.724936141006765,5,,,,high,2346.200867995998,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,0,1449,,,2360.4646104229905,,S,174,triangle,0.0020448939903872088,,,,,0,0,,,,,,,,,,,2356.3548536219896,2356.3548536219896,2356.3548536219896,2356.3548536219896,2357.8615140149923,2357.8615140149923,2357.8615140149923,2357.8615140149923,2357.8615140149923,2357.8615140149923,2357.8615140149923,2357.8615140149923,,,,,repeat,letter,NA,d,Lo,,,,1.0792582530120853,6,,space,0.6631900130014401,high,2358.964509321988,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,0,1449,,,2365.253322695993,,U,160,star,0.001886302008642815,,,,,1,1,,,,,,,,,,,2361.443316867997,2361.443316867997,2361.443316867997,2361.443316867997,2362.950470437994,2362.950470437994,2362.950470437994,2362.950470437994,2362.950470437994,2362.950470437994,2362.950470437994,2362.950470437994,,,,,repeat,letter,lettRpt,f,Hi,,,,0.7836252210108796,6,,,,high,2363.756093225995,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,1,1450,,,2369.658023844997,,Y,125,hexagon,0.0011244310007896274,,,,,1,0,,,,,,,,,,,2366.23433426299,2366.23433426299,2366.23433426299,2366.23433426299,2367.7394503469986,2367.7394503469986,2367.7394503469986,2367.7394503469986,2367.7394503469986,2367.7394503469986,2367.7394503469986,2367.7394503469986,,,,,repeat,letter,lettRpt,f,Lo,,,,0.38615433500672225,6,,,,high,2368.158767239991,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,10,1460,,,2374.4131685499888,,H,146,circle,0.0015238260093610734,,,,,1,0,,,,,,,,,,,2370.63638412999,2370.63638412999,2370.63638412999,2370.63638412999,2372.144108337001,2372.144108337001,2372.144108337001,2372.144108337001,2372.144108337001,2372.144108337001,2372.144108337001,2372.144108337001,,,,,switch,number,numSwt,j,Lo,,,,0.7413203090109164,6,,,,high,2372.914744493988,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,10,1470,,,2379.085013499993,,B,181,star,0.0015528249932685867,,,,,1,0,,,,,,,,,,,2375.3933247489913,2375.3933247489913,2375.3933247489913,2375.3933247489913,2376.8992871289956,2376.8992871289956,2376.8992871289956,2376.8992871289956,2376.8992871289956,2376.8992871289956,2376.8992871289956,2376.8992871289956,,,,,switch,letter,lettSwt,d,Hi,,,,0.6664584740065038,6,,,,high,2377.5842547469947,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,10,1480,,,2383.6401630369946,,D,139,hexagon,0.0014314829895738512,,,,,1,0,,,,,,,,,,,2380.0636704429926,2380.0636704429926,2380.0636704429926,2380.0636704429926,2381.571243294995,2381.571243294995,2381.571243294995,2381.571243294995,2381.571243294995,2381.571243294995,2381.571243294995,2381.571243294995,,,,,switch,number,numSwt,j,Lo,,,,0.5460691950138425,6,,,,high,2382.1392103120015,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,1,1481,,,2388.3952174139995,,W,167,circle,0.0016706159949535504,,,,,1,0,,,,,,,,,,,2384.619773678991,2384.619773678991,2384.619773678991,2384.619773678991,2386.1261266699876,2386.1261266699876,2386.1261266699876,2386.1261266699876,2386.1261266699876,2386.1261266699876,2386.1261266699876,2386.1261266699876,,,,,switch,letter,lettSwt,f,Lo,,,,0.7430584250105312,6,,,,high,2386.895505013992,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,0,1481,,,2393.7512912839884,,F,132,triangle,0.0018104560003848746,,,,,1,0,,,,,,,,,,,2389.3742568249872,2389.3742568249872,2389.3742568249872,2389.3742568249872,2390.8813046259893,2390.8813046259893,2390.8813046259893,2390.8813046259893,2390.8813046259893,2390.8813046259893,2390.8813046259893,2390.8813046259893,,,,,repeat,letter,lettRpt,d,Hi,,,,1.3482661500165705,6,,,,high,2392.2524895399984,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,1,1482,,,2398.5231014829915,,S,174,circle,0.0013560730003518984,,,,,1,0,,,,,,,,,,,2394.7303153559915,2394.7303153559915,2394.7303153559915,2394.7303153559915,2396.2371187659883,2396.2371187659883,2396.2371187659883,2396.2371187659883,2396.2371187659883,2396.2371187659883,2396.2371187659883,2396.2371187659883,,,,,repeat,letter,lettRpt,f,Lo,,,,0.7607326740253484,6,,,,high,2397.0240554839984,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,10,1492,,,2403.2616829069884,,U,160,triangle,0.0015397230017697439,,,,,1,0,,,,,,,,,,,2399.5021249659912,2399.5021249659912,2399.5021249659912,2399.5021249659912,2401.009131490995,2401.009131490995,2401.009131490995,2401.009131490995,2401.009131490995,2401.009131490995,2401.009131490995,2401.009131490995,,,,,repeat,letter,lettRpt,f,Hi,,,,0.7327815820171963,6,,,,high,2401.762475871001,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,1,1493,,,2408.1505241429986,,Y,125,hexagon,0.001369442994473502,,,,,1,0,,,,,,,,,,,2404.240951093001,2404.240951093001,2404.240951093001,2404.240951093001,2405.7477852320008,2405.7477852320008,2405.7477852320008,2405.7477852320008,2405.7477852320008,2405.7477852320008,2405.7477852320008,2405.7477852320008,,,,,repeat,letter,lettRpt,f,Lo,,,,0.8822604680026416,6,,,,high,2406.6512848400016,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,0,1493,,,2412.922379222,,H,146,star,0.0016195560019696131,,,,,1,0,,,,,,,,,,,2409.129750933993,2409.129750933993,2409.129750933993,2409.129750933993,2410.6363792829943,2410.6363792829943,2410.6363792829943,2410.6363792829943,2410.6363792829943,2410.6363792829943,2410.6363792829943,2410.6363792829943,,,,,repeat,letter,lettRpt,d,Hi,,,,0.7530491460202029,6,,,,high,2411.424844120993,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,12,0,,,,,,,,,,,,,,,,0,1493,,,2417.9111573819973,,B,181,star,0.001602453994564712,,,,,1,0,,,,,,,,,,,2413.9014683229907,2413.9014683229907,2413.9014683229907,2413.9014683229907,2415.408391197998,2415.408391197998,2415.408391197998,2415.408391197998,2415.408391197998,2415.408391197998,2415.408391197998,2415.408391197998,,,,,switch,number,numSwt,k,Hi,,,,0.9734089000121458,6,,,,high,2416.425084317001,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,0,13,0,,,,,,,,,,,,,,,,1,1494,,,2422.516399524,,D,139,hexagon,0.001479092999943532,,,,,1,0,,,,,,,,,,,2418.890472094994,2418.890472094994,2418.890472094994,2418.890472094994,2420.3972468110005,2420.3972468110005,2420.3972468110005,2420.3972468110005,2420.3972468110005,2420.3972468110005,2420.3972468110005,2420.3972468110005,,,,,repeat,number,numRpt,j,Lo,,,,0.6004120870202314,6,,,,high,2421.0172604789987,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,0,14,0,,,,,,,,,,,,,,,,0,1494,,,2427.25495277399,,W,167,triangle,0.0012264849938219413,,,,,0,0,,,,,,,,,,,2423.4943868059927,2423.4943868059927,2423.4943868059927,2423.4943868059927,2425.0023917859944,2425.0023917859944,2425.0023917859944,2425.0023917859944,2425.0023917859944,2425.0023917859944,2425.0023917859944,2425.0023917859944,,,,,switch,letter,NA,d,Lo,,,,0.7234110980061814,6,,,,high,2425.7561506269994,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,0,15,0,,,,,,,,,,,,,,,,1,1495,,,2432.1433808299917,,F,132,circle,0.0015725130069768056,,,,,1,1,,,,,,,,,,,2428.2344665229903,2428.2344665229903,2428.2344665229903,2428.2344665229903,2429.7408162649954,2429.7408162649954,2429.7408162649954,2429.7408162649954,2429.7408162649954,2429.7408162649954,2429.7408162649954,2429.7408162649954,,,,,switch,number,numSwt,j,Lo,,,,0.8806827090011211,6,,,,high,2430.644160619995,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,0,16,0,,,,,,,,,,,,,,,,10,1505,,,2436.848630801993,,Y,146,triangle,0.0014030440070200711,,,,,1,0,,,,,,,,,,,2433.1235608269926,2433.1235608269926,2433.1235608269926,2433.1235608269926,2434.6296075299906,2434.6296075299906,2434.6296075299906,2434.6296075299906,2434.6296075299906,2434.6296075299906,2434.6296075299906,2434.6296075299906,,,,,repeat,number,numRpt,j,Hi,,,,0.6953129020112101,6,,,,high,2435.349492091991,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,0,17,0,,,,,,,,,,,,,,,,1,1506,,,2441.5540557159984,,W,167,hexagon,0.0015198409964796156,,,,,1,0,,,,,,,,,,,2437.827902582998,2437.827902582998,2437.827902582998,2437.827902582998,2439.3347318919987,2439.3347318919987,2439.3347318919987,2439.3347318919987,2439.3347318919987,2439.3347318919987,2439.3347318919987,2439.3347318919987,,,,,repeat,number,numRpt,k,Lo,,,,0.6949424410122447,6,,,,high,2440.0543928309926,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,18,0,18,0,,,,,,,,,,,,,,,,1,1507,,,2446.5761135520006,,F,181,circle,0.001835208007832989,,,,,1,0,,,,,,,,,,,2442.535153555,2442.535153555,2442.535153555,2442.535153555,2444.039863806989,2444.039863806989,2444.039863806989,2444.039863806989,2444.039863806989,2444.039863806989,2444.039863806989,2444.039863806989,,,,,switch,letter,lettSwt,d,Lo,,,,1.0058387260214658,6,,,,high,2445.0752954240015,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,19,0,19,0,,,,,,,,,,,,,,,,0,1507,,,2452.449401241989,,D,125,star,0.0014803900121478364,,,,,1,0,,,,,,,,,,,2447.5559406569955,2447.5559406569955,2447.5559406569955,2447.5559406569955,2449.0621652359987,2449.0621652359987,2449.0621652359987,2449.0621652359987,2449.0621652359987,2449.0621652359987,2449.0621652359987,2449.0621652359987,,,,,repeat,letter,lettRpt,d,Hi,,,,1.855065428011585,6,,,,high,2450.9509097099944,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,20,0,20,0,,,,,,,,,,,,,,,,1,1508,,,2457.7884729109937,,H,139,circle,0.0016010929975891486,,,,,1,0,,,,,,,,,,,2453.428541645,2453.428541645,2453.428541645,2453.428541645,2454.9353328019934,2454.9353328019934,2454.9353328019934,2454.9353328019934,2454.9353328019934,2454.9353328019934,2454.9353328019934,2454.9353328019934,,,,,repeat,letter,lettRpt,d,Lo,,,,1.3343805380136473,6,,,,high,2456.290513683998,,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,21,0,21,0,,,,,,,,,,,,,,,,0,1508,,,2463.778411164996,,B,174,star,0.0016085059905890375,,,,,1,0,,,,,,,,,,,2458.7677529840003,2458.7677529840003,2458.7677529840003,2458.7677529840003,2460.274531557996,2460.274531557996,2460.274531557996,2460.274531557996,2460.274531557996,2460.274531557996,2460.274531557996,2460.274531557996,,,,,repeat,letter,lettRpt,d,Hi,,,2464.2789119149966,1.9700499350146856,6,,,,high,2462.2768373869912,2463.778411164996,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,22,0,22,0,,,,,,,,,,,,,,,,1,1509,,,2468.850878713987,,U,160,hexagon,0.0005027180013712496,,,,,1,0,,,,,,,,,,,2464.7599402159976,2464.7599402159976,2464.7599402159976,2464.7599402159976,2466.2645174309873,2466.2645174309873,2466.2645174309873,2466.2645174309873,2466.2645174309873,2466.2645174309873,2466.2645174309873,2466.2645174309873,,,,,repeat,letter,lettRpt,f,Lo,,,2469.3512462159997,1.052356916014105,6,,,,high,2467.3490643469995,2468.850878713987,,,,,,,,,,,,,,,40705,2022-10-28_09h09.04.353,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9464135417548,
