LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.5908121370012,828.5908121370012,828.5908121370012,828.5908121370012,828.5908121370012,828.5908121370012,828.5908121370012,828.5908121370012,828.5908121370012,828.5908121370012,a,1.3492834561038762,1,46,0,829.957900620997,831.4585631010123,831.4585631010123,831.958645646926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,0,10,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.958645646926,831.958645646926,831.958645646926,831.958645646926,831.958645646926,831.958645646926,831.958645646926,831.958645646926,831.958645646926,831.958645646926,a,0.749296865076758,1,47,0,832.7255152419675,834.2279222869547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,0,11,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.7281690459931,834.7281690459931,834.7281690459931,834.7281690459931,834.7281690459931,834.7281690459931,834.7281690459931,834.7281690459931,834.7281690459931,834.7281690459931,a,0.8813405610853806,1,48,0,835.628364849952,837.1290436699055,837.1290436699055,837.6290116920136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,1,0,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.6290116920136,837.6290116920136,837.6290116920136,837.6290116920136,837.6290116920136,837.6290116920136,837.6290116920136,837.6290116920136,837.6290116920136,837.6290116920136,l,0.5242519481107593,10,58,0,838.1799116450129,839.6817907890072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,1,1,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.1820692250039,840.1820692250039,840.1820692250039,840.1820692250039,840.1820692250039,840.1820692250039,840.1820692250039,840.1820692250039,840.1820692250039,840.1820692250039,l,1.0759756001643836,1,59,0,841.2830540909199,842.7829311109381,842.7829311109381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
1,0,0,0,0,1,0,0,triangle,circle,0,0,0,0,1,2,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.2829972929321,843.2829972929321,843.2829972929321,843.2829972929321,843.2829972929321,843.2829972929321,843.2829972929321,843.2829972929321,843.2829972929321,843.2829972929321,l,1.114079917082563,1,60,0,844.4185606179526,845.9192781809252,845.9192781809252,846.4193580959691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
0,0,0,1,0,1,0,0,star ,circle,0,0,0,0,1,3,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.4193580959691,846.4193580959691,846.4193580959691,846.4193580959691,846.4193580959691,846.4193580959691,846.4193580959691,846.4193580959691,846.4193580959691,846.4193580959691,a,0.7217234619893134,1,61,0,847.1694866250036,848.6718744719401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,1,4,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.1720834909938,849.1720834909938,849.1720834909938,849.1720834909938,849.1720834909938,849.1720834909938,849.1720834909938,849.1720834909938,849.1720834909938,849.1720834909938,a,1.1193748430814594,10,71,0,850.3225052719936,851.823170796968,851.823170796968,852.3232177899918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,1,5,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.3232177899918,852.3232177899918,852.3232177899918,852.3232177899918,852.3232177899918,852.3232177899918,852.3232177899918,852.3232177899918,852.3232177899918,852.3232177899918,l,1.0062430601101369,1,72,0,853.3554523909697,854.8593660899205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,1,6,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.3596650609979,855.3596650609979,855.3596650609979,855.3596650609979,855.3596650609979,855.3596650609979,855.3596650609979,855.3596650609979,855.3596650609979,855.3596650609979,l,0.7821528360946104,10,82,0,856.1604017189238,857.6606361409649,857.6606361409649,858.160517996992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,1,7,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.160517996992,858.160517996992,858.160517996992,858.160517996992,858.160517996992,858.160517996992,858.160517996992,858.160517996992,858.160517996992,858.160517996992,a,0.6596498340368271,10,92,0,858.8460815259023,860.3466092919698,860.3466092919698,860.8468618009938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,1,8,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.8468618009938,860.8468618009938,860.8468618009938,860.8468618009938,860.8468618009938,860.8468618009938,860.8468618009938,860.8468618009938,860.8468618009938,860.8468618009938,a,0.718018091050908,10,102,0,861.5971096329158,863.097677999991,863.097677999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,1,9,21,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.5994488209253,863.5994488209253,863.5994488209253,863.5994488209253,863.5994488209253,863.5994488209253,863.5994488209253,863.5994488209253,863.5994488209253,863.5994488209253,l,0.6875124620273709,10,112,0,864.3164786659181,865.816851807991,865.816851807991,866.3172227679752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,1,10,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.3172227679752,866.3172227679752,866.3172227679752,866.3172227679752,866.3172227679752,866.3172227679752,866.3172227679752,866.3172227679752,866.3172227679752,866.3172227679752,a,0.6923628670629114,10,122,0,867.0341320919106,868.5363656219561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,1,11,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.0366903019603,869.0366903019603,869.0366903019603,869.0366903019603,869.0366903019603,869.0366903019603,869.0366903019603,869.0366903019603,869.0366903019603,869.0366903019603,a,1.1913270761724561,10,132,0,870.2538244579919,871.7544480409706,871.7544480409706,872.2543971689884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
0,1,0,0,0,0,0,1,circle,star,0,0,0,0,2,0,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.2543971689884,872.2543971689884,872.2543971689884,872.2543971689884,872.2543971689884,872.2543971689884,872.2543971689884,872.2543971689884,872.2543971689884,872.2543971689884,l,0.5836320681264624,1,133,0,872.8555610299809,874.3571694059065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
0,1,0,0,0,0,1,0,circle,hexagon,0,0,0,0,2,1,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.8575069429353,874.8575069429353,874.8575069429353,874.8575069429353,874.8575069429353,874.8575069429353,874.8575069429353,874.8575069429353,874.8575069429353,874.8575069429353,a,1.6134107720572501,10,143,0,876.4915588679723,877.9917300929083,877.9917300929083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
0,0,1,0,0,1,0,0,hexagon,circle,0,0,0,0,2,2,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.4937839308986,878.4937839308986,878.4937839308986,878.4937839308986,878.4937839308986,878.4937839308986,878.4937839308986,878.4937839308986,878.4937839308986,878.4937839308986,l,0.8125556210288778,10,153,0,879.3272042919416,880.8279810529202,880.8279810529202,881.3279061099747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
0,0,0,1,0,0,1,0,star,hexagon,0,0,0,0,2,3,27,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.3279061099747,881.3279061099747,881.3279061099747,881.3279061099747,881.3279061099747,881.3279061099747,881.3279061099747,881.3279061099747,881.3279061099747,881.3279061099747,a,0.7682442731456831,10,163,0,882.128288598964,883.6306484999368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
0,0,1,0,0,0,0,1,hexagon,star,0,0,0,0,2,4,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.1309706669999,884.1309706669999,884.1309706669999,884.1309706669999,884.1309706669999,884.1309706669999,884.1309706669999,884.1309706669999,884.1309706669999,884.1309706669999,l,0.5311204061144963,1,164,0,884.6819418169325,886.1816311269067,886.1816311269067,886.6819855789654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
1,0,0,0,0,0,1,0,triangle,hexagon,0,0,0,0,2,5,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.6819855789654,886.6819855789654,886.6819855789654,886.6819855789654,886.6819855789654,886.6819855789654,886.6819855789654,886.6819855789654,886.6819855789654,886.6819855789654,a,0.9269352320116013,1,165,0,887.6321022759657,889.1343661029823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
0,0,1,0,1,0,0,0,hexagon,triangle,0,0,0,0,2,6,30,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.634891544003,889.634891544003,889.634891544003,889.634891544003,889.634891544003,889.634891544003,889.634891544003,889.634891544003,889.634891544003,889.634891544003,a,1.2825654761400074,1,166,0,890.9351034559077,892.4358955489006,892.4358955489006,892.9360588699346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
1,0,0,0,0,0,0,1,triangle,star,0,0,0,0,2,7,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.9360588699346,892.9360588699346,892.9360588699346,892.9360588699346,892.9360588699346,892.9360588699346,892.9360588699346,892.9360588699346,892.9360588699346,892.9360588699346,l,0.5118169190827757,10,176,0,893.4720220289892,894.9720006439602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
0,0,0,1,1,0,0,0,star,triangle,0,0,0,0,2,8,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.4722257269314,895.4722257269314,895.4722257269314,895.4722257269314,895.4722257269314,895.4722257269314,895.4722257269314,895.4722257269314,895.4722257269314,895.4722257269314,a,0.4512628910597414,10,186,0,895.9555575159611,897.4562433490064,897.4562433490064,897.9563516529743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
0,1,0,0,1,0,0,0,circle,triangle,0,0,0,0,2,9,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.9563516529743,897.9563516529743,897.9563516529743,897.9563516529743,897.9563516529743,897.9563516529743,897.9563516529743,897.9563516529743,897.9563516529743,897.9563516529743,a,0.689208131050691,10,196,0,898.6751970729092,900.1756542389048,900.1756542389048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41318,2022-11-04_15h10.18.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99814016921688,
