LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,fix.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,4,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.4848245820031,697.4848245820031,697.4848245820031,697.4848245820031,697.4848245820031,697.4848245820031,697.4848245820031,697.4848245820031,697.4848245820031,697.4848245820031,a,1.2093470429972513,1,884,2,698.7196303999954,700.2213951279991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,5,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.7219053129957,700.7219053129957,700.7219053129957,700.7219053129957,700.7219053129957,700.7219053129957,700.7219053129957,700.7219053129957,700.7219053129957,700.7219053129957,l,0.5963546959974337,10,894,2,701.339326966001,702.8410382820002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,3,6,42,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.3413318899984,703.3413318899984,703.3413318899984,703.3413318899984,703.3413318899984,703.3413318899984,703.3413318899984,703.3413318899984,703.3413318899984,703.3413318899984,a,0.6018690170021728,10,904,2,703.975441417002,705.4770650400023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,7,43,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.9775670039962,705.9775670039962,705.9775670039962,705.9775670039962,705.9775670039962,705.9775670039962,705.9775670039962,705.9775670039962,705.9775670039962,705.9775670039962,a,0.5091018300008727,10,914,2,706.5115061380056,708.013251669996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,8,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.5137148649956,708.5137148649956,708.5137148649956,708.5137148649956,708.5137148649956,708.5137148649956,708.5137148649956,708.5137148649956,708.5137148649956,708.5137148649956,l,0.4291309140098747,10,924,2,708.9642457349983,710.465983276008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,3,9,45,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.966469402003,710.966469402003,710.966469402003,710.966469402003,710.966469402003,710.966469402003,710.966469402003,710.966469402003,710.966469402003,710.966469402003,l,0.4648908770031994,10,934,2,711.4503720399953,712.9519928539958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,10,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.4526131669991,713.4526131669991,713.4526131669991,713.4526131669991,713.4526131669991,713.4526131669991,713.4526131669991,713.4526131669991,713.4526131669991,713.4526131669991,l,1.2179310930077918,1,935,2,714.6872561589989,716.1889766649983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,3,11,47,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.689530675998,716.689530675998,716.689530675998,716.689530675998,716.689530675998,716.689530675998,716.689530675998,716.689530675998,716.689530675998,716.689530675998,a,0.46888221900735516,1,936,2,717.1900210210006,718.6917835790082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.3633005890006,,W,181,triangle,0.0023625910107512027,749.2401417649962,750.7437020759971,750.7437020759971,750.7437020759971,1,0,f,1.0870377520041075,0,751.8621228490083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.201986857006,,U,167,circle,0.0013736489927396178,754.3453870390076,755.8495453219948,755.8495453219948,755.8495453219948,1,0,f,0.8288012080010958,0,756.7002909510047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.8729456779984,,F,160,star,0.0016444079956272617,759.1804809510068,760.6880020259996,760.6880020259996,760.6880020259996,1,0,d,0.6545656929956749,0,761.3721796000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.4790262570023,,B,174,hexagon,0.0016615330096101388,763.856977065996,765.3599489129992,765.3599489129992,765.3599489129992,1,0,d,0.5995576620043721,0,765.9771544920077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.300767748995,,H,125,star,0.00126424701011274,768.4610443929996,769.9648823629977,769.9648823629977,769.9648823629977,1,0,d,0.817758078002953,0,770.7992297110031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.8724180340068,,D,132,triangle,0.0012113349948776886,773.2830022749986,774.786759982002,774.786759982002,774.786759982002,1,0,d,0.5567079540051054,0,775.3707481430029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.8613609159947,,S,139,hexagon,0.0016241150005953386,777.8536000909953,779.3587921930011,779.3587921930011,779.3587921930011,1,0,f,0.9683887390128803,0,780.3599258500035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.5665336719976,,Y,146,circle,0.0016658630047459155,782.8413254290062,784.3475212570047,784.3475212570047,784.3475212570047,1,0,f,0.691133087995695,0,785.0649145490024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.1883220080053,,W,181,hexagon,0.001695469007245265,787.5447669150017,789.052703895999,789.052703895999,789.052703895999,1,0,f,0.6012119130027713,0,789.686396820005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.8101241639961,,U,167,circle,0.0019056519959121943,792.1678605339985,793.6743921339948,793.6743921339948,793.6743921339948,1,0,f,0.6045963409997057,0,794.3083776139974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.3139867099962,,B,139,star,0.0017779049958335236,,,,,1,0,,,1,812.8121929189947,809.5563241049967,811.0603558550065,811.0603558550065,811.0603558550065,j,1.7310052090033423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.8521834099956,,S,174,triangle,0.001505476000602357,,,,,1,0,,,1,817.3505073929991,815.2949740420008,816.7999351760081,816.7999351760081,816.7999351760081,k,0.518471896997653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.6574075079989,,U,167,circle,0.0016176439967239276,,,,,1,0,,,1,822.1560076720052,819.8303167709964,821.3384490140015,821.3384490140015,821.3384490140015,k,0.7882986240147147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.3959904479998,,W,146,hexagon,0.0016111949953483418,,,,,1,0,,,1,826.8942539470008,824.6366164759966,826.1434281080001,826.1434281080001,826.1434281080001,j,0.7269122590078041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.0009394170047,,D,160,star,0.0015413520013680682,,,,,1,0,,,1,831.4993760719954,829.375281405999,830.8819746740046,830.8819746740046,830.8819746740046,k,0.596127939003054,833.0009394170047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.6061582459952,,H,181,circle,0.001691058001597412,,,,,1,0,,,1,836.1043481990055,833.9802179399994,835.487224587996,835.487224587996,835.487224587996,k,0.5919628240080783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.228039870999,,Y,125,triangle,0.0015908239874988794,,,,,1,0,,,1,840.7263560809952,838.5858708570013,840.0922700200026,840.0922700200026,840.0922700200026,j,0.601755954005057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.9999500990089,,F,132,hexagon,0.0015594249998684973,,,,,1,0,,,1,845.4981480480055,843.2064800750086,844.7140692719986,844.7140692719986,844.7140692719986,j,0.7560883069963893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.5381648369948,,B,139,hexagon,0.0016256880044238642,,,,,1,0,,,1,850.0364666259993,847.9784452360036,849.4859790010087,849.4859790010087,849.4859790010087,j,0.5211575989960693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.3268773089949,,S,174,triangle,0.0016641980037093163,,,,,1,0,,,1,854.8252952689945,852.5166364159959,854.0242790839984,854.0242790839984,854.0242790839984,k,0.7829328920051921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,936,,,900.3087758990005,,Y,167,star,0.0022372079984052107,,,,,1,0,,,2,,,,,,,,,895.2862337630067,895.2862337630067,895.2862337630067,895.2862337630067,896.7883166469983,896.7883166469983,896.7883166469983,896.7883166469983,896.7883166469983,896.7883166469983,896.7883166469983,896.7883166469983,-1,number,NA,k,1.9937489570002072,vtsPrac,898.8082836240064,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,936,,,905.0472640490043,,B,125,triangle,0.0015119010058697313,,,,,1,0,,,2,,,,,,,,,901.2913520949951,901.2913520949951,901.2913520949951,901.2913520949951,902.7946587839979,902.7946587839979,902.7946587839979,902.7946587839979,902.7946587839979,902.7946587839979,902.7946587839979,902.7946587839979,repeat,number,numRpt,j,0.7326524550007889,vtsPrac,903.5455837659974,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,936,,,909.7690229860018,,H,174,hexagon,0.00143243299680762,,,,,1,0,,,2,,,,,,,,,906.0292634180078,906.0292634180078,906.0292634180078,906.0292634180078,907.5332642919966,907.5332642919966,907.5332642919966,907.5332642919966,907.5332642919966,907.5332642919966,907.5332642919966,907.5332642919966,switch,letter,lettSwt,d,0.7057751120009925,vtsPrac,908.2673932690086,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,936,,,914.4241603389964,,D,132,triangle,0.001507939989096485,,,,,1,0,,,2,,,,,,,,,910.7504146959982,910.7504146959982,910.7504146959982,910.7504146959982,912.2550315590051,912.2550315590051,912.2550315590051,912.2550315590051,912.2550315590051,912.2550315590051,912.2550315590051,912.2550315590051,switch,number,numSwt,j,0.6404848740057787,vtsPrac,912.922484183,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,936,,,919.0794506880047,,Y,167,triangle,0.0016822479956317693,,,,,1,0,,,2,,,,,,,,,915.403380046002,915.403380046002,915.403380046002,915.403380046002,916.9102527700015,916.9102527700015,916.9102527700015,916.9102527700015,916.9102527700015,916.9102527700015,916.9102527700015,916.9102527700015,repeat,number,numRpt,k,0.649015100003453,vtsPrac,917.5777488500025,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,936,,,923.7344458389998,,B,125,hexagon,0.0014883169933455065,,,,,1,0,,,2,,,,,,,,,920.0587718229945,920.0587718229945,920.0587718229945,920.0587718229945,921.5652047650074,921.5652047650074,921.5652047650074,921.5652047650074,921.5652047650074,921.5652047650074,921.5652047650074,921.5652047650074,switch,letter,lettSwt,d,0.6412899319984717,vtsPrac,922.2329038830067,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,936,,,928.3564306799963,,H,174,circle,0.0015876079996814951,,,,,1,0,,,2,,,,,,,,,924.7139874310087,924.7139874310087,924.7139874310087,924.7139874310087,926.2205933390069,926.2205933390069,926.2205933390069,926.2205933390069,926.2205933390069,926.2205933390069,926.2205933390069,926.2205933390069,switch,number,numSwt,k,0.6100290040049003,vtsPrac,926.8545777999971,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,936,,,933.0782216920052,,D,132,hexagon,0.001841300996602513,,,,,1,0,,,2,,,,,,,,,929.3354957039992,929.3354957039992,929.3354957039992,929.3354957039992,930.8424366139952,930.8424366139952,930.8424366139952,930.8424366139952,930.8424366139952,930.8424366139952,930.8424366139952,930.8424366139952,switch,letter,lettSwt,d,0.7076110290072393,vtsPrac,931.576595311999,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,936,,,937.5665614979953,,D,167,circle,0.0015329759917221963,,,,,1,0,,,2,,,,,,,,,934.0562188839976,934.0562188839976,934.0562188839976,934.0562188839976,935.5642804679956,935.5642804679956,935.5642804679956,935.5642804679956,935.5642804679956,935.5642804679956,935.5642804679956,935.5642804679956,repeat,letter,lettRpt,d,0.48272729601012543,vtsPrac,936.0648617359984,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,936,,,942.4720953729993,,S,132,hexagon,0.0012623430084204301,,,,,1,0,,,2,,,,,,,,,938.5452359659976,938.5452359659976,938.5452359659976,938.5452359659976,940.0526152960083,940.0526152960083,940.0526152960083,940.0526152960083,940.0526152960083,940.0526152960083,940.0526152960083,940.0526152960083,repeat,letter,lettRpt,f,0.8906109420058783,vtsPrac,940.970278584995,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,936,,,947.193610702001,,U,146,star,0.0017634949908824638,,,,,1,0,,,2,,,,,,,,,943.4518419600063,943.4518419600063,943.4518419600063,943.4518419600063,944.9578530840081,944.9578530840081,944.9578530840081,944.9578530840081,944.9578530840081,944.9578530840081,944.9578530840081,944.9578530840081,repeat,letter,lettRpt,f,0.7133864880015608,vtsPrac,945.6920122930023,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,936,,,951.7821052930085,,F,139,hexagon,0.0014642539899796247,,,,,1,0,,,2,,,,,,,,,948.1757477439969,948.1757477439969,948.1757477439969,948.1757477439969,949.6797488709999,949.6797488709999,949.6797488709999,949.6797488709999,949.6797488709999,949.6797488709999,949.6797488709999,949.6797488709999,switch,number,numSwt,j,0.5828524990065489,vtsPrac,950.2805035450001,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,936,,,956.4207415150013,,U,125,circle,0.0015531450044363737,,,,,1,0,,,2,,,,,,,,,952.7599001189956,952.7599001189956,952.7599001189956,952.7599001189956,954.268222276005,954.268222276005,954.268222276005,954.268222276005,954.268222276005,954.268222276005,954.268222276005,954.268222276005,repeat,number,numRpt,j,0.6180607410060475,vtsPrac,954.9190711450065,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,936,,,961.1257353840047,,H,181,triangle,0.0014182599988998845,,,,,1,0,,,2,,,,,,,,,957.4019290279975,957.4019290279975,957.4019290279975,957.4019290279975,958.906582266005,958.906582266005,958.906582266005,958.906582266005,958.906582266005,958.906582266005,958.906582266005,958.906582266005,repeat,number,numRpt,k,0.6920048780011712,vtsPrac,959.6239911169978,,,,,,,,,,,,,,,,,,,,,,,,17433,2022-10-31_13h58.59.421,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.935576927775955,
