LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,17,0,,,,,,,,,,,,,,,,10,1584,,,3609.6303599337116,,,W,181,star,0.0169455548748374,,,,,1,1,,,,,,,,,,,,3606.4563528569415,3606.4563528569415,3606.4563528569415,3606.4563528569415,3607.929941520095,3607.929941520095,3607.929941520095,3607.929941520095,3607.963222818915,3607.963222818915,3607.963222818915,3607.963222818915,repeat,number,numRpt,k,0.1547144614160061,Hi,,,5,,,,,high,3608.118325431831,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,18,0,18,0,,,,,,,,,,,,,,,,1,1585,,,3614.0839652428403,,,B,132,circle,0.016819232143461704,,,,,1,0,,,,,,,,,,,,3610.6259749447927,3610.6259749447927,3610.6259749447927,3610.6259749447927,3612.0980082647875,3612.0980082647875,3612.0980082647875,3612.0980082647875,3612.1314508849755,3612.1314508849755,3612.1314508849755,3612.1314508849755,repeat,number,numRpt,j,0.4540504701435566,Lo,,,5,,,,,high,3612.5866149291396,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,19,0,19,0,,,,,,,,,,,,,,,,10,1595,,,3618.1037853499874,,,H,139,triangle,0.0018931268714368343,,,,,1,0,,,,,,,,,,,,3615.079249429051,3615.079249429051,3615.079249429051,3615.079249429051,3616.5680677341297,3616.5680677341297,3616.5680677341297,3616.5680677341297,3616.5848603057675,3616.5848603057675,3616.5848603057675,3616.5848603057675,repeat,number,numRpt,j,0.01174208428710699,Hi,,,5,,,,,high,3616.6066432096995,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,20,0,20,0,,,,,,,,,,,,,,,,10,1605,,,3622.32204934489,,,F,174,star,0.0017513302154839039,,,,,1,0,,,,,,,,,,,,3619.099149452988,3619.099149452988,3619.099149452988,3619.099149452988,3620.5878632119857,3620.5878632119857,3620.5878632119857,3620.5878632119857,3620.604522593785,3620.604522593785,3620.604522593785,3620.604522593785,repeat,number,numRpt,k,0.1887589325197041,Hi,,,5,,,,,high,3620.8084958228283,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,21,0,21,0,,,,,,,,,,,,,,,,0,1605,,,3629.2950592897832,,3629.7950844168663,S,160,circle,0.0020793830044567585,,,,,-1,0,,,,,,,,,,,,3623.3023108928464,3623.3023108928464,3623.3023108928464,3623.3023108928464,3624.7911402480677,3624.7911402480677,3624.7911402480677,3624.7911402480677,3624.8083265228197,3624.8083265228197,3624.8083265228197,3624.8083265228197,switch,no_choice,NA,None,,Hi,,,5,,,,,high,3627.7945576687343,3629.2950592897832,3627.7945576687343,3627.7945576687343,3627.7945576687343,3627.7945576687343,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,,,,,,,,,,,0,1605,,,3633.564756188076,,,U,125,triangle,0.006138310767710209,,,,,0,0,,,,,,,,,,,,3630.3068792009726,3630.3068792009726,3630.3068792009726,3630.3068792009726,3631.7957032099366,3631.7957032099366,3631.7957032099366,3631.7957032099366,3631.8124909419566,3631.8124909419566,3631.8124909419566,3631.8124909419566,switch,number,NA,k,0.24154205014929175,Hi,,,5,,,,,high,3632.0684317150153,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,,,,,,,,,,,1,1606,,,3638.1683905879036,,,D,146,hexagon,0.0020009218715131283,,,,,1,1,,,,,,,,,,,,3634.56006867392,3634.56006867392,3634.56006867392,3634.56006867392,3636.0491846459918,3636.0491846459918,3636.0491846459918,3636.0491846459918,3636.0657455110922,3636.0657455110922,3636.0657455110922,3636.0657455110922,repeat,number,numRpt,j,0.5905837113969028,Lo,,,5,,,,,high,3636.6715080030262,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,,,,,,,,,,,10,1616,,,3644.1056710989214,,,W,160,hexagon,0.0016100937500596046,,,,,1,0,,,,,,,,,,,,3639.1635887729935,3639.1635887729935,3639.1635887729935,3639.1635887729935,3640.652884476818,3640.652884476818,3640.652884476818,3640.652884476818,3640.669156604912,3640.669156604912,3640.669156604912,3640.669156604912,switch,letter,lettSwt,f,1.9261574875563383,Lo,,,5,,,,,high,3642.6085528871045,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,,,,,,,,,,,1,1617,,,3649.9265354881063,,,U,174,circle,0.0018806960433721542,,,,,1,0,,,,,,,,,,,,3645.1013719127513,3645.1013719127513,3645.1013719127513,3645.1013719127513,3646.589929914102,3646.589929914102,3646.589929914102,3646.589929914102,3646.606598280836,3646.606598280836,3646.606598280836,3646.606598280836,repeat,letter,lettRpt,f,1.7949957274831831,Lo,,,5,,,,,high,3648.4145873859525,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,,,,,,,,,,,0,1617,,,3654.0630154618993,,,F,167,star,0.016546100843697786,,,,,0,0,,,,,,,,,,,,3650.9219309478067,3650.9219309478067,3650.9219309478067,3650.9219309478067,3652.3935897527263,3652.3935897527263,3652.3935897527263,3652.3935897527263,3652.427324378863,3652.427324378863,3652.427324378863,3652.427324378863,switch,number,NA,j,0.14281812822446227,Lo,,,5,,,,,high,3652.5664925617166,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,,,,,,,,,,,10,1627,,,3658.1660519987345,,3658.6663844948635,D,132,triangle,0.0018825861625373363,,,,,1,1,,,,,,,,,,,,3655.0580310118385,3655.0580310118385,3655.0580310118385,3655.0580310118385,3656.5468991547823,3656.5468991547823,3656.5468991547823,3656.5468991547823,3656.5638676048256,3656.5638676048256,3656.5638676048256,3656.5638676048256,repeat,number,numRpt,j,0.08507421938702464,Hi,,,5,,,,,high,3656.667021091096,3658.1660519987345,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,,,,,,,,,,,1,1628,,,3662.45113068074,,,B,181,star,0.014591878280043602,,,,,1,0,,,,,,,,,,,,3659.1782571091317,3659.1782571091317,3659.1782571091317,3659.1782571091317,3660.6672659078613,3660.6672659078613,3660.6672659078613,3660.6672659078613,3660.6839602277614,3660.6839602277614,3660.6839602277614,3660.6839602277614,repeat,number,numRpt,k,0.23935317853465676,Hi,,,5,,,,,high,3660.939279227983,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,,,,,,,,,,,1,1629,,,3667.5715471031144,,,Y,139,circle,0.001708348747342825,,,,,1,0,,,,,,,,,,,,3663.4315266539343,3663.4315266539343,3663.4315266539343,3663.4315266539343,3664.920434213709,3664.920434213709,3664.920434213709,3664.920434213709,3664.9372911830433,3664.9372911830433,3664.9372911830433,3664.9372911830433,switch,letter,lettSwt,f,1.1162368855439126,Lo,,,5,,,,,high,3666.057875039056,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,30,0,30,0,,,,,,,,,,,,,,,,0,1629,,,3671.824954533018,,,H,146,triangle,0.0016169752925634384,,,,,0,0,,,,,,,,,,,,3668.5516304080375,3668.5516304080375,3668.5516304080375,3668.5516304080375,3670.0409239749424,3670.0409239749424,3670.0409239749424,3670.0409239749424,3670.057713957969,3670.057713957969,3670.057713957969,3670.057713957969,repeat,letter,NA,f,0.23723091930150986,Lo,,,5,,,,,high,3670.3131862469018,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,31,0,31,0,,,,,,,,,,,,,,,,10,1639,,,3677.930497074034,,,S,125,hexagon,0.016916530206799507,,,,,1,1,,,,,,,,,,,,3672.821100898087,3672.821100898087,3672.821100898087,3672.821100898087,3674.2941138041206,3674.2941138041206,3674.2941138041206,3674.2941138041206,3674.327662204858,3674.327662204858,3674.327662204858,3674.327662204858,repeat,letter,lettRpt,f,2.1044526156038046,Lo,,,5,,,,,high,3676.4336011139676,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,10,1649,,,3687.3024004236795,,,W,139,star,0.002464553341269493,,,,,1,0,,,,,,,,,,,,3683.9631432737224,3683.9631432737224,3683.9631432737224,3683.9631432737224,3685.4517237497494,3685.4517237497494,3685.4517237497494,3685.4517237497494,3685.468580070883,3685.468580070883,3685.468580070883,3685.468580070883,switch,number,numSwt,j,0.3080397853627801,Hi,,,6,,,space,1.1377464882098138,high,3685.7889600330964,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,0,1649,,,3691.522778233979,,,U,167,triangle,0.0016938019543886185,,,,,1,0,,,,,,,,,,,,3688.2826998177916,3688.2826998177916,3688.2826998177916,3688.2826998177916,3689.772027864121,3689.772027864121,3689.772027864121,3689.772027864121,3689.7888564048335,3689.7888564048335,3689.7888564048335,3689.7888564048335,repeat,number,numRpt,k,0.2059099250473082,Hi,,,6,,,,,high,3690.011571243871,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,1,1650,,,3697.576695272699,,,H,125,hexagon,0.01696751918643713,,,,,1,0,,,,,,,,,,,,3692.518611974083,3692.518611974083,3692.518611974083,3692.518611974083,3693.992053542752,3693.992053542752,3693.992053542752,3693.992053542752,3694.025470426772,3694.025470426772,3694.025470426772,3694.025470426772,switch,letter,lettSwt,d,2.0508480141870677,Lo,,,6,,,,,high,3696.064997409936,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,1,1651,,,3703.582250636071,,,F,146,circle,0.0018538651056587696,,,,,1,0,,,,,,,,,,,,3698.5570360957645,3698.5570360957645,3698.5570360957645,3698.5570360957645,3700.0460041048937,3700.0460041048937,3700.0460041048937,3700.0460041048937,3700.062931800727,3700.062931800727,3700.062931800727,3700.062931800727,repeat,letter,lettRpt,d,2.004666635300964,Lo,,,6,,,,,high,3702.0837050951086,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,1,1652,,,3708.102410269901,,,D,160,hexagon,0.0019550477154552937,,,,,1,0,,,,,,,,,,,,3704.5776070579886,3704.5776070579886,3704.5776070579886,3704.5776070579886,3706.066649889108,3706.066649889108,3706.066649889108,3706.066649889108,3706.0835528820753,3706.0835528820753,3706.0835528820753,3706.0835528820753,repeat,letter,lettRpt,d,0.5172236929647624,Lo,,,6,,,,,high,3706.604033613112,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,1,1653,,,3712.2706923456863,,,Y,174,star,0.0014031417667865753,,,,,1,0,,,,,,,,,,,,3709.0977939558215,3709.0977939558215,3709.0977939558215,3709.0977939558215,3710.586685013026,3710.586685013026,3710.586685013026,3710.586685013026,3710.603444118984,3710.603444118984,3710.603444118984,3710.603444118984,switch,number,numSwt,k,0.13764399522915483,Hi,,,6,,,,,high,3710.757383543998,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,0,1653,,,3716.324278145097,,,S,132,circle,0.0017456626519560814,,,,,0,0,,,,,,,,,,,,3713.250653560739,3713.250653560739,3713.250653560739,3713.250653560739,3714.740353169851,3714.740353169851,3714.740353169851,3714.740353169851,3714.7568297106773,3714.7568297106773,3714.7568297106773,3714.7568297106773,switch,letter,NA,d,0.0451669842004776,Hi,,,6,,,,,high,3714.8129632659256,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,0,1653,,,3720.493951319717,,,B,181,triangle,0.01674609212204814,,,,,0,1,,,,,,,,,,,,3717.3201468787156,3717.3201468787156,3717.3201468787156,3717.3201468787156,3718.793452668935,3718.793452668935,3718.793452668935,3718.793452668935,3718.8266797889955,3718.8266797889955,3718.8266797889955,3718.8266797889955,switch,number,NA,j,0.16637328919023275,Hi,,,6,,,,,high,3718.980551626999,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,0,1653,,,3724.830734036863,,,W,139,triangle,0.016385097056627274,,,,,1,1,,,,,,,,,,,,3721.489720361773,3721.489720361773,3721.489720361773,3721.489720361773,3722.965467407834,3722.965467407834,3722.965467407834,3722.965467407834,3722.996580639854,3722.996580639854,3722.996580639854,3722.996580639854,repeat,number,numRpt,j,0.3263489003293216,Hi,,,6,,,,,high,3723.3197968197055,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,10,1663,,,3729.0677198320627,,3729.5675421999767,U,167,circle,0.01672201883047819,,,,,1,0,,,,,,,,,,,,3725.8264703508466,3725.8264703508466,3725.8264703508466,3725.8264703508466,3727.2980828317814,3727.2980828317814,3727.2980828317814,3727.2980828317814,3727.333420971874,3727.333420971874,3727.333420971874,3727.333420971874,switch,letter,lettSwt,f,0.23495652014389634,Lo,,,6,,,,,high,3727.5684567377903,3729.0677198320627,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,0,1663,,,3735.021627499722,,,H,125,star,0.014714175835251808,,,,,1,0,,,,,,,,,,,,3730.0789926727302,3730.0789926727302,3730.0789926727302,3730.0789926727302,3731.5683522559702,3731.5683522559702,3731.5683522559702,3731.5683522559702,3731.5850522317924,3731.5850522317924,3731.5850522317924,3731.5850522317924,switch,number,numSwt,j,1.905120458919555,Hi,,,6,,,,,high,3733.5106488438323,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,10,1673,,,3739.6083932500333,,,F,146,hexagon,0.016710807103663683,,,,,1,0,,,,,,,,,,,,3736.0170311089605,3736.0170311089605,3736.0170311089605,3736.0170311089605,3737.488812145777,3737.488812145777,3737.488812145777,3737.488812145777,3737.52228046814,3737.52228046814,3737.52228046814,3737.52228046814,repeat,number,numRpt,j,0.5754800313152373,Lo,,,6,,,,,high,3738.0967200039886,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,12,0,,,,,,,,,,,,,,,,1,1674,,,3744.161681085825,,,D,160,hexagon,0.016747891902923584,,,,,1,0,,,,,,,,,,,,3740.6038734540343,3740.6038734540343,3740.6038734540343,3740.6038734540343,3742.075584074948,3742.075584074948,3742.075584074948,3742.075584074948,3742.1091569769196,3742.1091569769196,3742.1091569769196,3742.1091569769196,switch,letter,lettSwt,d,0.5664300252683461,Lo,,,6,,,,,high,3742.665169993881,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,0,13,0,,,,,,,,,,,,,,,,0,1674,,,3748.2483306666836,,,Y,174,circle,0.0020058918744325638,,,,,0,0,,,,,,,,,,,,3745.156998884864,3745.156998884864,3745.156998884864,3745.156998884864,3746.645685628988,3746.645685628988,3746.645685628988,3746.645685628988,3746.6625251197256,3746.6625251197256,3746.6625251197256,3746.6625251197256,switch,number,NA,j,0.08131460659205914,Lo,,,6,,,,,high,3746.751858063042,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,0,14,0,,,,,,,,,,,,,,,,0,1674,,,3753.8187725530006,,3754.3191261328757,S,132,star,0.0016916687600314617,,,,,1,1,,,,,,,,,,,,3749.2435005391017,3749.2435005391017,3749.2435005391017,3749.2435005391017,3750.7326443539932,3750.7326443539932,3750.7326443539932,3750.7326443539932,3750.7491606138647,3750.7491606138647,3750.7491606138647,3750.7491606138647,switch,letter,lettSwt,f,1.551706712692976,Hi,,,6,,,,,high,3752.3197132460773,3753.8187725530006,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,0,15,0,,,,,,,,,,,,,,,,0,1674,,,3758.055413599126,,,B,181,triangle,0.01479009073227644,,,,,0,0,,,,,,,,,,,,3754.830891069025,3754.830891069025,3754.830891069025,3754.830891069025,3756.319622332696,3756.319622332696,3756.319622332696,3756.319622332696,3756.336508839857,3756.336508839857,3756.336508839857,3756.336508839857,switch,number,NA,j,0.20571063738316298,Hi,,,6,,,,,high,3756.559057218954,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,0,16,0,,,,,,,,,,,,,,,,1,1675,,,3762.2904838859104,,,W,174,circle,0.0018433923833072186,,,,,1,1,,,,,,,,,,,,3759.0507384948432,3759.0507384948432,3759.0507384948432,3759.0507384948432,3760.5396880949847,3760.5396880949847,3760.5396880949847,3760.5396880949847,3760.5598286129534,3760.5598286129534,3760.5598286129534,3760.5598286129534,repeat,number,numRpt,k,0.20551488921046257,Lo,,,6,,,,,high,3760.7787544098683,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,0,17,0,,,,,,,,,,,,,,,,1,1676,,,3766.77743691206,,,H,167,hexagon,0.0016297218389809132,,,,,1,0,,,,,,,,,,,,3763.269878176041,3763.269878176041,3763.269878176041,3763.269878176041,3764.759798076935,3764.759798076935,3764.759798076935,3764.759798076935,3764.7765833479352,3764.7765833479352,3764.7765833479352,3764.7765833479352,switch,letter,lettSwt,d,0.47370475018396974,Lo,,,6,,,,,high,3765.263649118133,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,18,0,18,0,,,,,,,,,,,,,,,,0,1676,,,3770.8639665869996,,,F,132,triangle,0.0003719259984791279,,,,,0,0,,,,,,,,,,,,3767.7561654318124,3767.7561654318124,3767.7561654318124,3767.7561654318124,3769.24677845696,3769.24677845696,3769.24677845696,3769.24677845696,3769.263302895706,3769.263302895706,3769.263302895706,3769.263302895706,switch,number,NA,k,0.07110205059871078,Lo,,,6,,,,,high,3769.3527654251084,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,19,0,19,0,,,,,,,,,,,,,,,,0,1676,,,3775.5339486207813,,,B,160,star,0.016802236903458834,,,,,1,1,,,,,,,,,,,,3771.8597194640897,3771.8597194640897,3771.8597194640897,3771.8597194640897,3773.3332773749717,3773.3332773749717,3773.3332773749717,3773.3332773749717,3773.3665585527197,3773.3665585527197,3773.3665585527197,3773.3665585527197,repeat,number,numRpt,k,0.6644514612853527,Hi,,,6,,,,,high,3774.023227209691,,,,,,,,,,,,,,,,,,,,,13675,2022-12-02_14h50.48.413,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.01774342024522,
