LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,0,1263,,,2422.9790030610748,,,167,U,star,0.017037129029631615,,,,,1,0,,,,,,,,,,,,,,,2419.321212051902,2419.321212051902,2419.321212051902,2419.321212051902,2420.794824458193,2420.794824458193,2420.794824458193,2420.794824458193,2420.828240138013,2420.828240138013,2420.828240138013,2420.828240138013,switch,number,numSwt,f,0.6413318328559399,Hi,,,,,,4,,,,low,2421.4668896100484,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,7,0,7,0,,,,,,,,,,,,,,,,10,1273,,,2427.5491747199558,,,181,H,triangle,0.016516771633177996,,,,,1,0,,,,,,,,,,,,,,,2423.9748073192313,2423.9748073192313,2423.9748073192313,2423.9748073192313,2425.4483275189996,2425.4483275189996,2425.4483275189996,2425.4483275189996,2425.4817045312375,2425.4817045312375,2425.4817045312375,2425.4817045312375,repeat,number,numRpt,f,0.5663936929777265,Lo,,,,,,4,,,,low,2426.0366818690673,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,8,0,8,0,,,,,,,,,,,,,,,,10,1283,,,2432.1359417261556,,,160,Y,circle,0.016644165851175785,,,,,1,0,,,,,,,,,,,,,,,2428.545033966191,2428.545033966191,2428.545033966191,2428.545033966191,2430.018618596252,2430.018618596252,2430.018618596252,2430.018618596252,2430.0516693089157,2430.0516693089157,2430.0516693089157,2430.0516693089157,repeat,number,numRpt,f,0.5758224343881011,Lo,,,,,,4,,,,low,2430.621924581006,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,0,9,0,,,,,,,,,,,,,,,,10,1293,,,2436.5726657770574,,,146,F,hexagon,0.016822089906781912,,,,,1,0,,,,,,,,,,,,,,,2433.131719782017,2433.131719782017,2433.131719782017,2433.131719782017,2434.603447553236,2434.603447553236,2434.603447553236,2434.603447553236,2434.636829072144,2434.636829072144,2434.636829072144,2434.636829072144,switch,letter,lettSwt,j,0.42375149531289935,Hi,,,,,,4,,,,low,2435.058567970991,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,0,10,0,,,,,,,,,,,,,,,,10,1303,,,2441.1260841339827,,,174,B,triangle,0.016737314872443676,,,,,1,0,,,,,,,,,,,,,,,2437.5678623593412,2437.5678623593412,2437.5678623593412,2437.5678623593412,2439.0401756381616,2439.0401756381616,2439.0401756381616,2439.0401756381616,2439.07343065599,2439.07343065599,2439.07343065599,2439.07343065599,switch,number,numSwt,f,0.5655531459487975,Lo,,,,,,4,,,,low,2439.6270269523375,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,0,11,0,,,,,,,,,,,,,,,,0,1303,,,2445.5126196481287,,,125,D,star,0.0017048330046236515,,,,,0,0,,,,,,,,,,,,,,,2442.1333271311596,2442.1333271311596,2442.1333271311596,2442.1333271311596,2443.610351282172,2443.610351282172,2443.610351282172,2443.610351282172,2443.6437828470953,2443.6437828470953,2443.6437828470953,2443.6437828470953,switch,letter,NA,k,0.3837477611377835,Lo,,,,,,4,,,,low,2444.0161178670824,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,,,,,,,,,,,,,0,1303,,,2450.4664511419833,,,132,S,hexagon,0.0013533132150769234,,,,,1,1,,,,,,,,,,,,,,,2446.5201252512634,2446.5201252512634,2446.5201252512634,2446.5201252512634,2447.997261520941,2447.997261520941,2447.997261520941,2447.997261520941,2448.0305333998986,2448.0305333998986,2448.0305333998986,2448.0305333998986,repeat,letter,lettRpt,k,0.9462210331112146,Hi,,,,,,4,,,,low,2448.969553474337,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,1,1304,,,2455.0199298253283,,,139,W,circle,0.0017427080310881138,,,,,1,0,,,,,,,,,,,,,,,2451.4737515118904,2451.4737515118904,2451.4737515118904,2451.4737515118904,2452.950632132124,2452.950632132124,2452.950632132124,2452.950632132124,2452.9840883049183,2452.9840883049183,2452.9840883049183,2452.9840883049183,repeat,letter,lettRpt,k,0.5385884558781981,Lo,,,,,,4,,,,low,2453.522002327256,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,10,1314,,,2459.638468360994,,,167,U,triangle,0.0019141221418976784,,,,,1,0,,,,,,,,,,,,,,,2456.0271033630706,2456.0271033630706,2456.0271033630706,2456.0271033630706,2457.5042040101252,2457.5042040101252,2457.5042040101252,2457.5042040101252,2457.5376216210425,2457.5376216210425,2457.5376216210425,2457.5376216210425,switch,number,numSwt,f,0.5974697601050138,Lo,,,,,,4,,,,low,2458.1254630652256,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,0,1314,,,2464.3084634859115,,,181,H,star,0.00207821698859334,,,,,1,0,,,,,,,,,,,,,,,2460.6305081909522,2460.6305081909522,2460.6305081909522,2460.6305081909522,2462.1078515793197,2462.1078515793197,2462.1078515793197,2462.1078515793197,2462.141160717234,2462.141160717234,2462.141160717234,2462.141160717234,switch,letter,lettSwt,j,0.6636088858358562,Hi,,,,,,4,,,,low,2462.7966221561655,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,10,1324,,,2468.928839709144,,,174,Y,triangle,0.016976787708699703,,,,,1,0,,,,,,,,,,,,,,,2465.304635853041,2465.304635853041,2465.304635853041,2465.304635853041,2466.777830458246,2466.777830458246,2466.777830458246,2466.777830458246,2466.811208991334,2466.811208991334,2466.811208991334,2466.811208991334,switch,number,numSwt,f,0.6169012510217726,Lo,,,,,,4,,,,low,2467.4165317630395,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,1,1325,,,2473.448965372052,,,125,D,circle,0.016469538677483797,,,,,1,0,,,,,,,,,,,,,,,2469.92434789706,2469.92434789706,2469.92434789706,2469.92434789706,2471.3981441543438,2471.3981441543438,2471.3981441543438,2471.3981441543438,2471.431432259269,2471.431432259269,2471.431432259269,2471.431432259269,repeat,number,numRpt,d,0.5078185354359448,Lo,,,,,,4,,,,low,2471.9362998441793,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,0,1325,,,2478.1357063692994,,,139,S,star,0.01683890726417303,,,,,1,0,,,,,,,,,,,,,,,2474.445037046913,2474.445037046913,2474.445037046913,2474.445037046913,2475.9182093390264,2475.9182093390264,2475.9182093390264,2475.9182093390264,2475.9514255519025,2475.9514255519025,2475.9514255519025,2475.9514255519025,switch,letter,lettSwt,k,0.6681376090273261,Hi,,,,,,4,,,,low,2476.6216700682417,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,10,1335,,,2482.5559940389358,,,132,W,hexagon,0.013663735706359148,,,,,1,0,,,,,,,,,,,,,,,2479.1316642481834,2479.1316642481834,2479.1316642481834,2479.1316642481834,2480.6216518511064,2480.6216518511064,2480.6216518511064,2480.6216518511064,2480.638475328218,2480.638475328218,2480.638475328218,2480.638475328218,repeat,letter,lettRpt,k,0.3860335391946137,Hi,,,,,,4,,,,low,2481.0430685319006,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,0,1335,,,2487.1093873241916,,,167,F,star,0.01704196911305189,,,,,1,0,,,,,,,,,,,,,,,2483.551691808272,2483.551691808272,2483.551691808272,2483.551691808272,2485.0272476603277,2485.0272476603277,2485.0272476603277,2485.0272476603277,2485.058570819907,2485.058570819907,2485.058570819907,2485.058570819907,repeat,letter,lettRpt,j,0.5481050536036491,Hi,,,,,,4,,,,low,2485.5977712869644,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,10,1345,,,2491.57936877897,,,160,U,hexagon,0.016462968662381172,,,,,1,0,,,,,,,,,,,,,,,2488.1048479923047,2488.1048479923047,2488.1048479923047,2488.1048479923047,2489.5766764068976,2489.5766764068976,2489.5766764068976,2489.5766764068976,2489.610250288155,2489.610250288155,2489.610250288155,2489.610250288155,repeat,letter,lettRpt,k,0.4653168390505016,Hi,,,,,,4,,,,low,2490.067257713992,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,1,1346,,,2496.149496048223,,,146,B,circle,0.016614879947155714,,,,,1,0,,,,,,,,,,,,,,,2492.5748053821735,2492.5748053821735,2492.5748053821735,2492.5748053821735,2494.046650260221,2494.046650260221,2494.046650260221,2494.046650260221,2494.0803162502125,2494.0803162502125,2494.0803162502125,2494.0803162502125,switch,number,numSwt,d,0.5747191961854696,Lo,,,,,,4,,,,low,2494.6516993339173,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,1,1347,,,2500.986335698981,,,181,H,triangle,0.002161621116101742,,,,,1,0,,,,,,,,,,,,,,,2497.156892756,2497.156892756,2497.156892756,2497.156892756,2498.633717976976,2498.633717976976,2498.633717976976,2498.633717976976,2498.6672417451628,2498.6672417451628,2498.6672417451628,2498.6672417451628,repeat,number,numRpt,f,0.8249350800178945,Lo,,,,,,4,,,,low,2499.487039582338,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,10,1357,,,2505.5230546742678,,,125,W,star,0.0017269598320126534,,,,,1,0,,,,,,,,,,,,,,,2501.993466517888,2501.993466517888,2501.993466517888,2501.993466517888,2503.4704557769,2503.4704557769,2503.4704557769,2503.4704557769,2503.5038318452425,2503.5038318452425,2503.5038318452425,2503.5038318452425,switch,letter,lettSwt,k,0.5234074536710978,Hi,,,,,,4,,,,low,2504.025649691932,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,10,1367,,,2510.1599911982194,,,167,Y,triangle,0.0017941780388355255,,,,,1,0,,,,,,,,,,,,,,,2506.530411266256,2506.530411266256,2506.530411266256,2506.530411266256,2508.007594627328,2508.007594627328,2508.007594627328,2508.007594627328,2508.0407279739156,2508.0407279739156,2508.0407279739156,2508.0407279739156,switch,number,numSwt,f,0.6205948637798429,Lo,,,,,,4,,,,low,2508.6606595972553,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,1,1368,,,2514.661514652893,,,160,S,circle,0.001898616086691618,,,,,1,0,,,,,,,,,,,,,,,2511.167110535316,2511.167110535316,2511.167110535316,2511.167110535316,2512.6441533933394,2512.6441533933394,2512.6441533933394,2512.6441533933394,2512.677555840928,2512.677555840928,2512.677555840928,2512.677555840928,repeat,number,numRpt,f,0.47323346929624677,Lo,,,,,,4,,,,low,2513.1493242611177,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,1,1369,,,2519.131728208158,,,146,F,hexagon,0.001926674973219633,,,,,1,0,,,,,,,,,,,,,,,2515.65350638004,2515.65350638004,2515.65350638004,2515.65350638004,2517.130910547916,2517.130910547916,2517.130910547916,2517.130910547916,2517.164349101018,2517.164349101018,2517.164349101018,2517.164349101018,repeat,number,numRpt,d,0.46406717877835035,Hi,,,,,,4,,,,low,2517.6177856801078,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,1,1370,,,2523.718737951014,,,132,H,circle,0.01663142815232277,,,,,1,0,,,,,,,,,,,,,,,2520.1280513699166,2520.1280513699166,2520.1280513699166,2520.1280513699166,2521.6012392090634,2521.6012392090634,2521.6012392090634,2521.6012392090634,2521.634383830242,2521.634383830242,2521.634383830242,2521.634383830242,switch,letter,lettSwt,j,0.5731712710112333,Lo,,,,,,4,,,,low,2522.204334782902,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,1,1371,,,2528.2886191890575,,,181,U,triangle,0.016958565916866064,,,,,1,0,,,,,,,,,,,,,,,2524.7147643379867,2524.7147643379867,2524.7147643379867,2524.7147643379867,2526.187958976254,2526.187958976254,2526.187958976254,2526.187958976254,2526.2213184479624,2526.2213184479624,2526.2213184479624,2526.2213184479624,switch,number,numSwt,f,0.5537506928667426,Lo,,,,,,4,,,,low,2526.774711458944,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,0,1371,,,2532.92550074216,,,174,B,star,0.01667325710877776,,,,,1,0,,,,,,,,,,,,,,,2529.2844738862477,2529.2844738862477,2529.2844738862477,2529.2844738862477,2530.758041412104,2530.758041412104,2530.758041412104,2530.758041412104,2530.791488122195,2530.791488122195,2530.791488122195,2530.791488122195,repeat,number,numRpt,f,0.6307761059142649,Hi,,,,,,4,,,,low,2531.4137434032746,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,0,1371,,,2537.6290377499536,,,139,D,hexagon,0.016805532854050398,,,,,1,0,,,,,,,,,,,,,,,2533.9214711212553,2533.9214711212553,2533.9214711212553,2533.9214711212553,2535.39482734818,2535.39482734818,2535.39482734818,2535.39482734818,2535.428208393976,2535.428208393976,2535.428208393976,2535.428208393976,switch,letter,lettSwt,j,0.6847365950234234,Hi,,,,,,4,,,,low,2536.113283015322,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,10,1381,,,2556.359804577194,,,167,F,triangle,0.016929410863667727,,,,,1,0,,,,,,,,,,,,,,,2552.7019886123016,2552.7019886123016,2552.7019886123016,2552.7019886123016,2554.1737369638868,2554.1737369638868,2554.1737369638868,2554.1737369638868,2554.2073317882605,2554.2073317882605,2554.2073317882605,2554.2073317882605,repeat,letter,lettRpt,j,0.6604502848349512,Lo,,,,,,5,,space,0.34201110200956464,low,2554.862421209924,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,0,1381,,,2560.913288027048,,,132,B,hexagon,0.0019237459637224674,,,,,1,0,,,,,,,,,,,,,,,2557.3669668938965,2557.3669668938965,2557.3669668938965,2557.3669668938965,2558.844065919984,2558.844065919984,2558.844065919984,2558.844065919984,2558.8774478603154,2558.8774478603154,2558.8774478603154,2558.8774478603154,repeat,letter,lettRpt,j,0.5477310251444578,Hi,,,,,,5,,,,low,2559.4170862352476,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,0,1381,,,2565.6502139819786,,,181,D,star,0.0019733887165784836,,,,,1,0,,,,,,,,,,,,,,,2561.9203776349314,2561.9203776349314,2561.9203776349314,2561.9203776349314,2563.3974507162347,2563.3974507162347,2563.3974507162347,2563.3974507162347,2563.430843093898,2563.430843093898,2563.430843093898,2563.430843093898,repeat,letter,lettRpt,j,0.7298618471249938,Hi,,,,,,5,,,,low,2564.150999969337,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,1,1382,,,2570.203491356224,,,160,S,circle,0.0020047281868755817,,,,,1,0,,,,,,,,,,,,,,,2566.6571711599827,2566.6571711599827,2566.6571711599827,2566.6571711599827,2568.1344642853364,2568.1344642853364,2568.1344642853364,2568.1344642853364,2568.1677606282756,2568.1677606282756,2568.1677606282756,2568.1677606282756,switch,number,numSwt,f,0.5383852310478687,Lo,,,,,,5,,,,low,2568.7064118082635,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,0,1382,,,2575.005404979922,,,125,U,star,0.0018590763211250305,,,,,1,0,,,,,,,,,,,,,,,2571.210785501171,2571.210785501171,2571.210785501171,2571.210785501171,2572.6878242231905,2572.6878242231905,2572.6878242231905,2572.6878242231905,2572.721410230268,2572.721410230268,2572.721410230268,2572.721410230268,repeat,number,numRpt,d,0.7774374186992645,Hi,,,,,,5,,,,low,2573.4939461909235,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,1,1383,,,2579.5753509909846,,,174,H,circle,0.001664628740400076,,,,,1,0,,,,,,,,,,,,,,,2575.9970581051894,2575.9970581051894,2575.9970581051894,2575.9970581051894,2577.474813220091,2577.474813220091,2577.474813220091,2577.474813220091,2577.508176028263,2577.508176028263,2577.508176028263,2577.508176028263,repeat,number,numRpt,f,0.5594215942546725,Lo,,,,,,5,,,,low,2578.063449284062,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,1,1384,,,2584.129243269097,,,139,W,triangle,0.01344639202579856,,,,,1,0,,,,,,,,,,,,,,,2580.5700459373184,2580.5700459373184,2580.5700459373184,2580.5700459373184,2582.0450423848815,2582.0450423848815,2582.0450423848815,2582.0450423848815,2582.078177961055,2582.078177961055,2582.078177961055,2582.078177961055,switch,letter,lettSwt,k,0.5337657663039863,Lo,,,,,,5,,,,low,2582.6133112818934,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,10,1394,,,2588.6157710719854,,,146,Y,hexagon,0.013698522932827473,,,,,1,0,,,,,,,,,,,,,,,2585.1248354320414,2585.1248354320414,2585.1248354320414,2585.1248354320414,2586.6150717730634,2586.6150717730634,2586.6150717730634,2586.6150717730634,2586.6314848549664,2586.6314848549664,2586.6314848549664,2586.6314848549664,repeat,letter,lettRpt,k,0.45272293221205473,Hi,,,,,,5,,,,low,2587.1034605680034,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,1,1395,,,2593.2192093189806,,,167,F,circle,0.016517749056220055,,,,,1,0,,,,,,,,,,,,,,,2589.611853869166,2589.611853869166,2589.611853869166,2589.611853869166,2591.085228462238,2591.085228462238,2591.085228462238,2591.085228462238,2591.1185303521343,2591.1185303521343,2591.1185303521343,2591.1185303521343,switch,number,numSwt,f,0.5847065253183246,Lo,,,,,,5,,,,low,2591.705346011091,,,,,,,,,,,,,,,,54640,2022-12-01_08h06.47.788,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.0205125541495,
