LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,target_resp.rt,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.7141008649487,619.2143465589033,132,F,hexagon,0.00019431894179433584,615.0893547239248,616.5800667928997,616.5800667928997,616.5800667928997,1,0,d,0.6170853971270844,0,617.2146056329366,618.7141008649487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.2508176160045,623.7609652439132,146,W,triangle,7.21330288797617e-05,619.7099864959018,621.200084995944,621.200084995944,621.200084995944,1,0,d,0.5194683991139755,0,621.7509653089801,623.2508176160045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.3517646099208,,167,S,triangle,0.002593386103399098,,,,,1,0,,,1,644.8499797249679,,641.7437850169372,643.2318810069701,643.2318810069701,643.2318810069701,k,1.5956724430434406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.9386662889738,,174,H,star,0.0019938600016757846,,,,,1,0,,,1,649.4367420169292,,647.3475670389598,648.8359606829472,648.8359606829472,648.8359606829472,j,0.5826782111544162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.6383124099812,,139,B,circle,0.0017583840526640415,,,,,1,0,,,1,654.1401468859985,655.6383124099812,651.9342749440111,653.4227860179963,653.4227860179963,653.4227860179963,j,0.6975893850903958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.2105519329198,,132,D,hexagon,0.0021054379176348448,,,,,1,0,,,1,658.7102746659657,660.2105519329198,656.637825777987,658.1263026999077,658.1263026999077,658.1263026999077,j,0.5618450930342078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.8473228089279,,125,U,triangle,0.002223053015768528,,,,,1,0,,,1,663.3473986999597,664.8473228089279,661.2077869839268,662.6964549509576,662.6964549509576,662.6964549509576,k,0.6274467291077599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.5508572489489,670.0507875320036,160,W,circle,0.00046806700993329287,,,,,1,0,,,1,668.0509088590043,669.5508572489489,665.8437785889255,667.333098366973,667.333098366973,667.333098366973,k,0.6930204521631822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.2541838989127,674.7542672409909,181,F,star,0.0004769660299643874,,,,,1,0,,,1,672.7542484389851,674.2541838989127,670.5470225919271,672.0367703249212,672.0367703249212,672.0367703249212,j,0.6925152720650658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.9577385929879,679.4580197789473,146,Y,hexagon,0.0006595689337700605,,,,,1,0,,,1,677.4580639099004,678.9577385929879,675.2503894139081,676.7403331499081,676.7403331499081,676.7403331499081,k,0.6916053961031139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.7947327519068,684.2947674219031,167,S,triangle,0.00040242995601147413,,,,,1,0,,,1,682.2947942619212,683.7947327519068,679.9537256589392,681.4438560139388,681.4438560139388,681.4438560139388,k,0.8260045970091596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.031541731907,689.5343418549746,174,H,hexagon,0.0006198000628501177,,,,,1,0,,,1,687.5318427559687,689.031541731907,684.7906515629729,686.2808885859558,686.2808885859558,686.2808885859558,j,1.219580825068988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,724.9242883059196,,160,W,triangle,0.017522196983918548,,,,,-1,0,,,2,,,,,,,,,718.9339509559795,718.9339509559795,718.9339509559795,718.9339509559795,720.4042068589479,720.4042068589479,720.4042068589479,720.4042068589479,720.4375489379745,720.4375489379745,720.4375489379745,720.4375489379745,723.4103625379503,723.4103625379503,723.4103625379503,723.4103625379503,-1,no_choice,NA,None,vtsPrac,723.4103625379503,,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,729.5945144019788,,125,U,star,0.004931231960654259,,,,,1,0,,,2,,,,,,,,,725.9211184759624,725.9211184759624,725.9211184759624,725.9211184759624,727.4104147929465,727.4104147929465,727.4104147929465,727.4104147929465,727.427017163951,727.427017163951,727.427017163951,727.427017163951,,,,,switch,number,numSwt,d,vtsPrac,728.0809378959239,0.6361887829843909,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,734.0644708418986,,146,F,hexagon,0.016790493042208254,,,,,0,0,,,2,,,,,,,,,730.5906539499993,730.5906539499993,730.5906539499993,730.5906539499993,732.063890841906,732.063890841906,732.063890841906,732.063890841906,732.0972311180085,732.0972311180085,732.0972311180085,732.0972311180085,,,,,repeat,number,NA,f,vtsPrac,732.5510387079557,0.46076549508143216,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,738.6177741619758,,174,H,star,0.01671741099562496,,,,,1,1,,,2,,,,,,,,,735.0609753750032,735.0609753750032,735.0609753750032,735.0609753750032,736.5339284569491,736.5339284569491,736.5339284569491,736.5339284569491,736.5670739879133,736.5670739879133,736.5670739879133,736.5670739879133,,,,,switch,letter,lettSwt,j,vtsPrac,737.1042821099982,0.536242492031306,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,743.0713348939316,,160,W,circle,0.016764768050052226,,,,,0,0,,,2,,,,,,,,,739.6138043529354,739.6138043529354,739.6138043529354,739.6138043529354,741.087319336948,741.087319336948,741.087319336948,741.087319336948,741.1206969919149,741.1206969919149,741.1206969919149,741.1206969919149,,,,,repeat,letter,NA,j,vtsPrac,741.5573737130035,0.4378666920820251,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,747.6583705049707,,125,U,hexagon,0.016898446017876267,,,,,1,1,,,2,,,,,,,,,744.0667992379749,744.0667992379749,744.0667992379749,744.0667992379749,745.5391246079234,745.5391246079234,745.5391246079234,745.5391246079234,745.5722744259983,745.5722744259983,745.5722744259983,745.5722744259983,,,,,switch,number,numSwt,d,vtsPrac,746.1445437809452,0.5759452490601689,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,752.4119817289757,752.9119362980127,146,F,circle,0.01664643594995141,,,,,1,0,,,2,,,,,,,,,748.6542259149719,748.6542259149719,748.6542259149719,748.6542259149719,750.1258614959661,750.1258614959661,750.1258614959661,750.1258614959661,750.1591908909613,750.1591908909613,750.1591908909613,750.1591908909613,,,,,repeat,number,numRpt,d,vtsPrac,750.9120999679435,0.7597907821182162,752.4119817289757,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,756.8817872689106,,174,H,hexagon,0.0003958550514653325,,,,,1,0,,,2,,,,,,,,,753.4079911269946,753.4079911269946,753.4079911269946,753.4079911269946,754.8960538859246,754.8960538859246,754.8960538859246,754.8960538859246,754.9128721170127,754.9128721170127,754.9128721170127,754.9128721170127,,,,,switch,letter,lettSwt,j,vtsPrac,755.3807111829519,0.46685537905432284,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,761.3685843099374,,160,F,circle,0.001558072050102055,,,,,1,0,,,2,,,,,,,,,757.877850921941,757.877850921941,757.877850921941,757.877850921941,759.366058103973,759.366058103973,759.366058103973,759.366058103973,759.3828912789468,759.3828912789468,759.3828912789468,759.3828912789468,,,,,repeat,letter,lettRpt,j,vtsPrac,759.8670960819582,0.4744986710138619,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,765.8388675209135,,139,U,triangle,0.0020008209394291043,,,,,1,0,,,2,,,,,,,,,762.3649104268989,762.3649104268989,762.3649104268989,762.3649104268989,763.8528673639521,763.8528673639521,763.8528673639521,763.8528673639521,763.8695773589425,763.8695773589425,763.8695773589425,763.8695773589425,,,,,switch,number,numSwt,d,vtsPrac,764.3374017089373,0.45384644204750657,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,770.4404590119375,,174,B,star,0.0016357339918613434,,,,,1,0,,,2,,,,,,,,,766.834371020901,766.834371020901,766.834371020901,766.834371020901,768.3230188440066,768.3230188440066,768.3230188440066,768.3230188440066,768.3396653539967,768.3396653539967,768.3396653539967,768.3396653539967,,,,,repeat,number,numRpt,f,vtsPrac,768.9406863899203,0.5965392080834135,770.4404590119375,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,775.0274801779306,775.5275442119455,132,W,hexagon,0.002031998010352254,,,,,1,0,,,2,,,,,,,,,771.4378716429928,771.4378716429928,771.4378716429928,771.4378716429928,772.9265665269922,772.9265665269922,772.9265665269922,772.9265665269922,772.9432065199362,772.9432065199362,772.9432065199362,772.9432065199362,,,,,repeat,number,numRpt,d,vtsPrac,773.5275696349563,0.5720523310592398,775.0274801779306,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,779.6975173839601,780.197827127995,139,H,triangle,0.0004508410347625613,,,,,1,0,,,2,,,,,,,,,776.0237573179184,776.0237573179184,776.0237573179184,776.0237573179184,777.5134050929919,777.5134050929919,777.5134050929919,777.5134050929919,777.530162454932,777.530162454932,777.530162454932,777.530162454932,,,,,switch,letter,lettSwt,j,vtsPrac,778.1977371679386,0.6648410541238263,779.6975173839601,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,784.0341015649028,,174,F,hexagon,0.0005230089882388711,,,,,0,0,,,2,,,,,,,,,780.6938121739076,780.6938121739076,780.6938121739076,780.6938121739076,782.1835224869428,782.1835224869428,782.1835224869428,782.1835224869428,782.2000975089613,782.2000975089613,782.2000975089613,782.2000975089613,,,,,repeat,letter,NA,k,vtsPrac,782.5202190299751,0.3159664161503315,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,788.4710544189438,,160,U,hexagon,0.016793180955573916,,,,,1,1,,,2,,,,,,,,,785.0307293239748,785.0307293239748,785.0307293239748,785.0307293239748,786.5034655099735,786.5034655099735,786.5034655099735,786.5034655099735,786.5369195599342,786.5369195599342,786.5369195599342,786.5369195599342,,,,,repeat,letter,lettRpt,k,vtsPrac,786.9571083269548,0.42743429203983396,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,792.974495910923,793.4745960179716,167,W,circle,0.01679479598533362,,,,,1,0,,,2,,,,,,,,,789.4666675179033,789.4666675179033,789.4666675179033,789.4666675179033,790.9403703599237,790.9403703599237,790.9403703599237,790.9403703599237,790.9736831189366,790.9736831189366,790.9736831189366,790.9736831189366,,,,,switch,number,numSwt,f,vtsPrac,791.474678018014,0.513285138993524,792.974495910923,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,797.6780814999947,,132,B,star,0.0004572198959067464,,,,,1,0,,,2,,,,,,,,,793.9701273579849,793.9701273579849,793.9701273579849,793.9701273579849,795.4586775379721,795.4586775379721,795.4586775379721,795.4586775379721,795.4750883319648,795.4750883319648,795.4750883319648,795.4750883319648,,,,,repeat,number,numRpt,d,vtsPrac,796.1779803480022,0.6975972960935906,797.6780814999947,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,802.3315579909831,802.8315935980063,125,Y,hexagon,0.0005552610382437706,,,,,1,0,,,2,,,,,,,,,798.6739422589308,798.6739422589308,798.6739422589308,798.6739422589308,800.1622629079502,800.1622629079502,800.1622629079502,800.1622629079502,800.178969969973,800.178969969973,800.178969969973,800.178969969973,,,,,repeat,number,numRpt,d,vtsPrac,800.8317412849283,0.6515107650775462,802.3315579909831,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,807.068497427972,,174,D,triangle,0.00033000705298036337,,,,,1,0,,,2,,,,,,,,,803.3277512949426,803.3277512949426,803.3277512949426,803.3277512949426,804.8157251859084,804.8157251859084,804.8157251859084,804.8157251859084,804.8323806289118,804.8323806289118,804.8323806289118,804.8323806289118,,,,,switch,letter,lettSwt,j,vtsPrac,805.566824030946,0.7234806780470535,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,811.4885869419668,,139,U,hexagon,0.002025498077273369,,,,,1,0,,,2,,,,,,,,,808.0643104949268,808.0643104949268,808.0643104949268,808.0643104949268,809.552562013967,809.552562013967,809.552562013967,809.552562013967,809.5691890160087,809.5691890160087,809.5691890160087,809.5691890160087,,,,,repeat,letter,lettRpt,k,vtsPrac,809.9867085749283,0.4078574310988188,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,816.0086111669661,,139,B,triangle,0.002182557014748454,,,,,1,0,,,2,,,,,,,,,812.4843659528997,812.4843659528997,812.4843659528997,812.4843659528997,813.9727574059507,813.9727574059507,813.9727574059507,813.9727574059507,813.989300035988,813.989300035988,813.989300035988,813.989300035988,,,,,repeat,letter,lettRpt,j,vtsPrac,814.506972844014,0.5102818580344319,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,820.5269619919127,,174,H,circle,0.0020047089783474803,,,,,0,0,,,2,,,,,,,,,817.0041247099871,817.0041247099871,817.0041247099871,817.0041247099871,818.4929816320073,818.4929816320073,818.4929816320073,818.4929816320073,818.5094888790045,818.5094888790045,818.5094888790045,818.5094888790045,,,,,switch,number,NA,d,vtsPrac,819.0125051609939,0.4913783210795373,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,825.1301529129269,,146,U,circle,0.001953309983946383,,,,,1,1,,,2,,,,,,,,,821.5076774599729,821.5076774599729,821.5076774599729,821.5076774599729,822.9960951890098,822.9960951890098,822.9960951890098,822.9960951890098,823.0129459860036,823.0129459860036,823.0129459860036,823.0129459860036,,,,,repeat,number,numRpt,d,vtsPrac,823.6168603029801,0.6004466661252081,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,830.5008797919145,,132,W,star,0.016627109027467668,,,,,1,0,,,2,,,,,,,,,826.1266815899871,826.1266815899871,826.1266815899871,826.1266815899871,827.5996841569431,827.5996841569431,827.5996841569431,827.5996841569431,827.6330674529308,827.6330674529308,827.6330674529308,827.6330674529308,,,,,switch,letter,lettSwt,k,vtsPrac,829.001267226995,1.374965401017107,830.5008797919145,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,835.421156761935,,160,Y,hexagon,0.0018603740027174354,,,,,0,0,,,2,,,,,,,,,831.4979568989947,831.4979568989947,831.4979568989947,831.4979568989947,832.9869765449548,832.9869765449548,832.9869765449548,832.9869765449548,833.0037343339063,833.0037343339063,833.0037343339063,833.0037343339063,,,,,switch,number,NA,d,vtsPrac,833.9069752210053,0.8926040430087596,,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,,840.7082238009898,,146,B,triangle,0.0017573810182511806,,,,,0,1,,,2,,,,,,,,,836.4017446179641,836.4017446179641,836.4017446179641,836.4017446179641,837.8904563979013,837.8904563979013,837.8904563979013,837.8904563979013,837.907121605007,837.907121605007,837.907121605007,837.907121605007,,,,,repeat,number,NA,f,vtsPrac,839.2084921869682,1.2996632331050932,840.7082238009898,,,,,,,,,,,,,,,,,,,,,,,,30821,2022-11-04_09h04.43.869,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99473102564513,
