LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,0,999,,,,1190.319831652043,,S,167,hexagon,0.016579925024416298,,,,,1,0,,,,,,,,,,,,1186.3455021270202,1186.3455021270202,1186.3455021270202,1186.3455021270202,1187.8171245210106,1187.8171245210106,1187.8171245210106,1187.8171245210106,1187.8484686070005,1187.8484686070005,1187.8484686070005,1187.8484686070005,switch,number,numSwt,k,0.9664641119888984,noRew,,,0,1188.8060318770004,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,0,999,,,,1195.3069640320027,,U,181,triangle,0.01623336400371045,,,,,1,0,,,,,,,,,,,,1191.3157779020257,1191.3157779020257,1191.3157779020257,1191.3157779020257,1192.7873673830181,1192.7873673830181,1192.7873673830181,1192.7873673830181,1192.8210589280352,1192.8210589280352,1192.8210589280352,1192.8210589280352,switch,letter,lettSwt,f,0.9728596679633483,noRew,,,0,1193.7924124100246,,,,,,,,,,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,1000,,,,1231.6662423820235,,B,125,star,0.016663688991684467,,,,,1,0,,,,,,,,,,,,1228.1420619850396,1228.1420619850396,1228.1420619850396,1228.1420619850396,1229.6156472390285,1229.6156472390285,1229.6156472390285,1229.6156472390285,1229.6488476470113,1229.6488476470113,1229.6488476470113,1229.6488476470113,switch,number,numSwt,j,0.5129539109766483,Hi,,,0,,,,,,,space,7.776800923922565,high,1230.1522424700088,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,10,1010,,,,1236.1527587240562,,S,146,circle,0.016791558999102563,,,,,1,0,,,,,,,,,,,,1232.6620559880394,1232.6620559880394,1232.6620559880394,1232.6620559880394,1234.1356514840154,1234.1356514840154,1234.1356514840154,1234.1356514840154,1234.1689526420087,1234.1689526420087,1234.1689526420087,1234.1689526420087,switch,letter,lettSwt,f,0.4719248290057294,Hi,,,0,,,,,,,,,high,1234.6387462679995,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,10,1020,,,,1240.806433342048,,Y,174,triangle,0.016756072989664972,,,,,1,0,,,,,,,,,,,,1237.1485913870274,1237.1485913870274,1237.1485913870274,1237.1485913870274,1238.6225099170115,1238.6225099170115,1238.6225099170115,1238.6225099170115,1238.655343149032,1238.655343149032,1238.655343149032,1238.655343149032,switch,number,numSwt,k,0.6416018909658305,Lo,,,0,,,,,,,,,high,1239.2924303720356,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,1,1021,,,,1245.3266003960161,1245.8265960620483,D,167,hexagon,0.01641194400144741,,,,,1,0,,,,,,,,,,,,1241.8015619710204,1241.8015619710204,1241.8015619710204,1241.8015619710204,1243.2758605760173,1243.2758605760173,1243.2758605760173,1243.2758605760173,1243.3090111530037,1243.3090111530037,1243.3090111530037,1243.3090111530037,switch,letter,lettSwt,d,0.532887456996832,Lo,,,0,,,,,,,,,high,1243.8289036269998,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,10,1031,,,,1249.879940357001,,W,139,star,0.00043584901141002774,,,,,1,0,,,,,,,,,,,,1246.3225993540254,1246.3225993540254,1246.3225993540254,1246.3225993540254,1247.8109840649995,1247.8109840649995,1247.8109840649995,1247.8109840649995,1247.8273880390334,1247.8273880390334,1247.8273880390334,1247.8273880390334,repeat,letter,lettRpt,f,0.5413095329422504,Hi,,,0,,,,,,,,,high,1248.382468921016,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,1,1032,,,,1254.4002637030208,,H,181,triangle,0.0009206329705193639,,,,,1,0,,,,,,,,,,,,1250.8760010980186,1250.8760010980186,1250.8760010980186,1250.8760010980186,1252.3644854480517,1252.3644854480517,1252.3644854480517,1252.3644854480517,1252.380808038055,1252.380808038055,1252.380808038055,1252.380808038055,switch,number,numSwt,k,0.5076794089982286,Lo,,,0,,,,,,,,,high,1252.9029715460492,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,1,1033,,,,1258.83695235505,,U,160,circle,0.0019562550005503,,,,,1,0,,,,,,,,,,,,1255.3956860390026,1255.3956860390026,1255.3956860390026,1255.3956860390026,1256.8841077440302,1256.8841077440302,1256.8841077440302,1256.8841077440302,1256.9014065240044,1256.9014065240044,1256.9014065240044,1256.9014065240044,repeat,number,numRpt,k,0.4277465929626487,Hi,,,0,,,,,,,,,high,1257.3375379480422,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,1,1034,,,,1263.3073740330292,,F,132,hexagon,0.002031676995102316,,,,,1,0,,,,,,,,,,,,1259.8320137750125,1259.8320137750125,1259.8320137750125,1259.8320137750125,1261.321004013007,1261.321004013007,1261.321004013007,1261.321004013007,1261.3382829390466,1261.3382829390466,1261.3382829390466,1261.3382829390466,switch,letter,lettSwt,d,0.46312009496614337,Lo,,,0,,,,,,,,,high,1261.8077743980102,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,1,1035,,,,1267.8251363210147,,B,125,triangle,0.00178048899397254,,,,,1,0,,,,,,,,,,,,1264.3023138630087,1264.3023138630087,1264.3023138630087,1264.3023138630087,1265.7911256670486,1265.7911256670486,1265.7911256670486,1265.7911256670486,1265.8082563320058,1265.8082563320058,1265.8082563320058,1265.8082563320058,repeat,letter,lettRpt,d,0.4969435869716108,Lo,,,0,,,,,,,,,high,1266.311189405038,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,0,1035,,,,1272.31243364705,,S,146,star,0.002096188021823764,,,,,0,0,,,,,,,,,,,,1268.8056011130102,1268.8056011130102,1268.8056011130102,1268.8056011130102,1270.2945289780037,1270.2945289780037,1270.2945289780037,1270.2945289780037,1270.3117572890478,1270.3117572890478,1270.3117572890478,1270.3117572890478,switch,number,NA,k,0.48134811595082283,Lo,,,0,,,,,,,,,high,1270.7999900840223,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,0,1035,,,,1277.3158585230121,,Y,174,circle,0.016650311998091638,,,,,1,1,,,,,,,,,,,,1273.3079505140195,1273.3079505140195,1273.3079505140195,1273.3079505140195,1274.7817234590184,1274.7817234590184,1274.7817234590184,1274.7817234590184,1274.8145891390159,1274.8145891390159,1274.8145891390159,1274.8145891390159,switch,letter,lettSwt,f,0.985672706970945,Hi,,,0,,,,,,,,,high,1275.8064193610335,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,10,1045,,,,1281.8191120690317,,D,167,hexagon,0.016467541980091482,,,,,1,0,,,,,,,,,,,,1278.311098124017,1278.311098124017,1278.311098124017,1278.311098124017,1279.7854248900549,1279.7854248900549,1279.7854248900549,1279.7854248900549,1279.8183947380167,1279.8183947380167,1279.8183947380167,1279.8183947380167,repeat,letter,lettRpt,d,0.4871627679676749,Lo,,,0,,,,,,,,,high,1280.305244022049,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,1,1046,,,,1286.339226747048,,W,139,hexagon,0.01634347200160846,,,,,1,0,,,,,,,,,,,,1282.815120934043,1282.815120934043,1282.815120934043,1282.815120934043,1284.2884747220087,1284.2884747220087,1284.2884747220087,1284.2884747220087,1284.321812389011,1284.321812389011,1284.321812389011,1284.321812389011,switch,number,numSwt,j,0.5120807939674705,Lo,,,0,,,,,,,,,high,1284.82546827005,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,1,1047,,,,1290.809585326002,,H,181,triangle,0.016390844946727157,,,,,1,0,,,,,,,,,,,,1287.3350542200496,1287.3350542200496,1287.3350542200496,1287.3350542200496,1288.808853657043,1288.808853657043,1288.808853657043,1288.808853657043,1288.8418934400543,1288.8418934400543,1288.8418934400543,1288.8418934400543,switch,letter,lettSwt,d,0.46354199695633724,Lo,,,0,,,,,,,,,high,1289.2955899030203,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,10,1057,,,,1295.279562464042,,U,160,star,0.016606373013928533,,,,,1,0,,,,,,,,,,,,1291.804983588052,1291.804983588052,1291.804983588052,1291.804983588052,1293.279090052005,1293.279090052005,1293.279090052005,1293.279090052005,1293.3119048250373,1293.3119048250373,1293.3119048250373,1293.3119048250373,repeat,letter,lettRpt,f,0.47286506794625893,Hi,,,0,,,,,,,,,high,1293.7822766610188,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,10,1067,,,,1299.7826737660216,1300.2829632450012,F,132,circle,0.0006631789728999138,,,,,1,0,,,,,,,,,,,,1296.2759392720181,1296.2759392720181,1296.2759392720181,1296.2759392720181,1297.7637558980496,1297.7637558980496,1297.7637558980496,1297.7637558980496,1297.7802560710115,1297.7802560710115,1297.7802560710115,1297.7802560710115,repeat,letter,lettRpt,d,0.49244812899269164,Hi,,,0,,,,,,,,,high,1298.285636227054,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,1,1068,,,,1304.3367295830394,,H,167,triangle,0.0006647709524258971,,,,,1,0,,,,,,,,,,,,1300.7910118400468,1300.7910118400468,1300.7910118400468,1300.7910118400468,1302.2675867600483,1302.2675867600483,1302.2675867600483,1302.2675867600483,1302.3005764890113,1302.3005764890113,1302.3005764890113,1302.3005764890113,switch,number,numSwt,k,0.5403761719353497,Lo,,,0,,,,,,,,,high,1302.8378550130292,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,10,1078,,,,1308.83988150605,,W,139,circle,0.0016195260104723275,,,,,1,0,,,,,,,,,,,,1305.331970429048,1305.331970429048,1305.331970429048,1305.331970429048,1306.8206915430492,1306.8206915430492,1306.8206915430492,1306.8206915430492,1306.8377819160232,1306.8377819160232,1306.8377819160232,1306.8377819160232,repeat,number,numRpt,j,0.49910967895993963,Hi,,,0,,,,,,,,,high,1307.3406706740498,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,1,1079,,,,1313.543676056026,,S,125,star,0.001561797980684787,,,,,1,0,,,,,,,,,,,,1309.835156593006,1309.835156593006,1309.835156593006,1309.835156593006,1311.3241019420093,1311.3241019420093,1311.3241019420093,1311.3241019420093,1311.3408650420024,1311.3408650420024,1311.3408650420024,1311.3408650420024,switch,letter,lettSwt,f,0.6998080060002394,Hi,,,0,,,,,,,,,high,1312.0443223360344,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,1,1080,,,,1317.9807268040022,,D,181,hexagon,0.002026551985181868,,,,,1,0,,,,,,,,,,,,1314.5388060980476,1314.5388060980476,1314.5388060980476,1314.5388060980476,1316.0276590100257,1316.0276590100257,1316.0276590100257,1316.0276590100257,1316.0444214650197,1316.0444214650197,1316.0444214650197,1316.0444214650197,repeat,letter,lettRpt,d,0.4284525029361248,Lo,,,0,,,,,,,,,high,1316.4813631260186,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,1,1081,,,,1322.598586401029,,Y,174,triangle,0.0019135469920001924,,,,,1,0,,,,,,,,,,,,1318.9753863280057,1318.9753863280057,1318.9753863280057,1318.9753863280057,1320.464469277009,1320.464469277009,1320.464469277009,1320.464469277009,1320.4813830680214,1320.4813830680214,1320.4813830680214,1320.4813830680214,switch,number,numSwt,k,0.5915714099537581,Lo,,,0,,,,,,,,,high,1321.0842469180352,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,10,1091,,,,1327.3355865210178,,U,132,star,0.0022287899628281593,,,,,1,0,,,,,,,,,,,,1323.5788439700264,1323.5788439700264,1323.5788439700264,1323.5788439700264,1325.0681243410218,1325.0681243410218,1325.0681243410218,1325.0681243410218,1325.0848267539986,1325.0848267539986,1325.0848267539986,1325.0848267539986,switch,letter,lettSwt,f,0.7324933919589967,Hi,,,0,,,,,,,,,high,1325.8215971070458,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,10,1101,,,,1331.772091661056,1332.2723241230124,B,146,circle,0.016907245968468487,,,,,1,0,,,,,,,,,,,,1328.3314215210266,1328.3314215210266,1328.3314215210266,1328.3314215210266,1329.8047811010038,1329.8047811010038,1329.8047811010038,1329.8047811010038,1329.8382534940029,1329.8382534940029,1329.8382534940029,1329.8382534940029,repeat,letter,lettRpt,d,0.4350487039773725,Hi,,,0,,,,,,,,,high,1330.2724400860025,1331.772091661056,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,1,1102,,,,1336.5422168840305,,F,160,hexagon,0.012990033021196723,,,,,1,0,,,,,,,,,,,,1332.78450238402,1332.78450238402,1332.78450238402,1332.78450238402,1334.2747033390333,1334.2747033390333,1334.2747033390333,1334.2747033390333,1334.291628683044,1334.291628683044,1334.291628683044,1334.291628683044,switch,number,numSwt,k,0.7255305799772032,Lo,,,0,,,,,,,,,high,1335.0284658320015,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,1,1103,,,,1341.0293051600456,,U,174,hexagon,0.016407139017246664,,,,,1,0,,,,,,,,,,,,1337.5378866120009,1337.5378866120009,1337.5378866120009,1337.5378866120009,1339.0118591770297,1339.0118591770297,1339.0118591770297,1339.0118591770297,1339.0448994250037,1339.0448994250037,1339.0448994250037,1339.0448994250037,repeat,number,numRpt,k,0.4923842669813894,Lo,,,0,,,,,,,,,high,1339.5321271710563,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,10,1113,,,,1345.432516513043,,S,132,star,0.00044052000157535076,,,,,1,0,,,,,,,,,,,,1342.0367846640293,1342.0367846640293,1342.0367846640293,1342.0367846640293,1343.515176750021,1343.515176750021,1343.515176750021,1343.515176750021,1343.5488378770533,1343.5488378770533,1343.5488378770533,1343.5488378770533,repeat,number,numRpt,j,0.3812297649565153,Hi,,,0,,,,,,,,,high,1343.9185822400032,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,10,1123,,,,1350.0029572140193,,D,125,circle,0.016620722017250955,,,,,1,0,,,,,,,,,,,,1346.4284312840318,1346.4284312840318,1346.4284312840318,1346.4284312840318,1347.9000300020562,1347.9000300020562,1347.9000300020562,1347.9000300020562,1347.9338693420286,1347.9338693420286,1347.9338693420286,1347.9338693420286,switch,letter,lettSwt,d,0.5644042959902436,Hi,,,0,,,,,,,,,high,1348.488940049021,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,1,1124,,,,1354.6564805690432,,F,146,triangle,0.0004937660414725542,,,,,1,0,,,,,,,,,,,,1350.981334532029,1350.981334532029,1350.981334532029,1350.981334532029,1352.4704633900546,1352.4704633900546,1352.4704633900546,1352.4704633900546,1352.4874742790125,1352.4874742790125,1352.4874742790125,1352.4874742790125,switch,number,numSwt,j,0.6490430709673092,Lo,,,0,,,,,,,,,high,1353.1425645250129,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,1,1125,,,,1359.0930573710357,,B,160,hexagon,0.016909392026718706,,,,,1,0,,,,,,,,,,,,1355.651412533014,1355.651412533014,1355.651412533014,1355.651412533014,1357.123882341024,1357.123882341024,1357.123882341024,1357.123882341024,1357.1575991150457,1357.1575991150457,1357.1575991150457,1357.1575991150457,switch,letter,lettSwt,d,0.4363469099625945,Lo,,,0,,,,,,,,,high,1357.5939652270172,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,1,1126,,,,1363.67993072205,,Y,139,triangle,0.00232033000793308,,,,,1,0,,,,,,,,,,,,1360.0892592660384,1360.0892592660384,1360.0892592660384,1360.0892592660384,1361.5773993080365,1361.5773993080365,1361.5773993080365,1361.5773993080365,1361.5939246380003,1361.5939246380003,1361.5939246380003,1361.5939246380003,switch,number,numSwt,j,0.5744412610074505,Lo,,,0,,,,,,,,,high,1362.1805912880227,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,10,1136,,,,1368.2499659440364,,W,181,star,0.0022331460495479405,,,,,1,0,,,,,,,,,,,,1364.6753308280022,1364.6753308280022,1364.6753308280022,1364.6753308280022,1366.1638310160488,1366.1638310160488,1366.1638310160488,1366.1638310160488,1366.1810167250223,1366.1810167250223,1366.1810167250223,1366.1810167250223,switch,letter,lettSwt,f,0.5642425710102543,Hi,,,0,,,,,,,,,high,1366.7511836950434,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,10,1146,,,,1372.9684058240382,,H,167,circle,0.0013995020417496562,,,,,1,0,,,,,,,,,,,,1369.245205106039,1369.245205106039,1369.245205106039,1369.245205106039,1370.7342467740527,1370.7342467740527,1370.7342467740527,1370.7342467740527,1370.751125439012,1370.751125439012,1370.751125439012,1370.751125439012,repeat,letter,lettRpt,d,0.6900948459515348,Hi,,,0,,,,,,,,,high,1371.4544751420035,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,1146,,,,1387.246075622039,,U,174,star,0.0019508639816194773,,,,,1,0,,,,,,,,,,,,1383.5893702940084,1383.5893702940084,1383.5893702940084,1383.5893702940084,1385.0782136520138,1385.0782136520138,1385.0782136520138,1385.0782136520138,1385.0953306080191,1385.0953306080191,1385.0953306080191,1385.0953306080191,switch,number,numSwt,k,0.6175276750000194,Hi,,,1,,,,,,,space,2.727842363936361,high,1385.7315912120393,,,,,,,,,,,,,,,,12431,2022-10-31_10h44.42.806,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.05725992252821,
