LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,target_resp_prac2.keys,prac_fback_text.stopped,fix.stopped,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.3838821840181,763.3838821840181,763.3838821840181,763.3838821840181,763.3838821840181,763.3838821840181,763.3838821840181,763.3838821840181,763.3838821840181,763.3838821840181,l,3.1878565549850464,1,624,2,766.6041283009981,,768.1056106780015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.6062507060124,768.6062507060124,768.6062507060124,768.6062507060124,768.6062507060124,768.6062507060124,768.6062507060124,768.6062507060124,768.6062507060124,768.6062507060124,a,1.4137261729920283,10,634,2,770.0409337930032,,771.5425566020131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.0430755249981,772.0430755249981,772.0430755249981,772.0430755249981,772.0430755249981,772.0430755249981,772.0430755249981,772.0430755249981,772.0430755249981,772.0430755249981,l,1.0403528029855806,1,635,2,773.1108828440192,,774.6127063500171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.1130798380182,775.1130798380182,775.1130798380182,775.1130798380182,775.1130798380182,775.1130798380182,775.1130798380182,775.1130798380182,775.1130798380182,775.1130798380182,l,1.2519544409879018,1,636,2,776.3811348540185,,777.8828307340154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,0,9,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.3833811780205,778.3833811780205,778.3833811780205,778.3833811780205,778.3833811780205,778.3833811780205,778.3833811780205,778.3833811780205,778.3833811780205,778.3833811780205,l,4.155962815973908,1,637,2,782.5713550310174,,784.0730890010018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,0,10,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.5736532480223,784.5736532480223,784.5736532480223,784.5736532480223,784.5736532480223,784.5736532480223,784.5736532480223,784.5736532480223,784.5736532480223,784.5736532480223,a,1.535264374979306,1,638,2,786.1253287540167,,787.6269713049987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,0,11,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.1275127390109,788.1275127390109,788.1275127390109,788.1275127390109,788.1275127390109,788.1275127390109,788.1275127390109,788.1275127390109,788.1275127390109,788.1275127390109,l,1.2916274819872342,1,639,2,789.4457039560075,,790.9472858990193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,1,0,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.447790870996,791.447790870996,791.447790870996,791.447790870996,791.447790870996,791.447790870996,791.447790870996,791.447790870996,791.447790870996,791.447790870996,a,1.1015016779711004,10,649,2,792.5657095469942,,794.0673570150102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,1,1,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.5678936850163,794.5678936850163,794.5678936850163,794.5678936850163,794.5678936850163,794.5678936850163,794.5678936850163,794.5678936850163,794.5678936850163,794.5678936850163,l,0.6849046339921188,10,659,2,795.2854945730069,,796.7874247230066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,1,2,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.2882007409935,797.2882007409935,797.2882007409935,797.2882007409935,797.2882007409935,797.2882007409935,797.2882007409935,797.2882007409935,797.2882007409935,797.2882007409935,a,2.971339920972241,10,669,2,800.2909077900113,,801.7925305819954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,1,3,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.293198430998,802.293198430998,802.293198430998,802.293198430998,802.293198430998,802.293198430998,802.293198430998,802.293198430998,802.293198430998,802.293198430998,a,2.0861256450007204,10,679,2,804.4121191700106,,805.913941812003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,1,4,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.4144529800105,806.4144529800105,806.4144529800105,806.4144529800105,806.4144529800105,806.4144529800105,806.4144529800105,806.4144529800105,806.4144529800105,806.4144529800105,l,2.3729988309787586,1,680,2,808.817331246013,,810.3187669239996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,1,5,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.8194609210186,810.8194609210186,810.8194609210186,810.8194609210186,810.8194609210186,810.8194609210186,810.8194609210186,810.8194609210186,810.8194609210186,810.8194609210186,a,1.3756525290082209,1,681,2,812.2208467489982,,813.722548307007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,1,6,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.2230459710117,814.2230459710117,814.2230459710117,814.2230459710117,814.2230459710117,814.2230459710117,814.2230459710117,814.2230459710117,814.2230459710117,814.2230459710117,a,1.3719029619824141,10,691,2,815.6232969789999,,817.126149896998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,1,7,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.6266582249955,817.6266582249955,817.6266582249955,817.6266582249955,817.6266582249955,817.6266582249955,817.6266582249955,817.6266582249955,817.6266582249955,817.6266582249955,l,8.33754443898215,1,692,2,825.9859853270173,,827.4876591250068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,1,8,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.9881021240144,827.9881021240144,827.9881021240144,827.9881021240144,827.9881021240144,827.9881021240144,827.9881021240144,827.9881021240144,827.9881021240144,827.9881021240144,l,1.3915936969860923,1,693,2,829.4063753960072,,830.908368088014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,1,9,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.4088898430055,831.4088898430055,831.4088898430055,831.4088898430055,831.4088898430055,831.4088898430055,831.4088898430055,831.4088898430055,831.4088898430055,831.4088898430055,a,1.6031137789832428,10,703,2,833.0440812190063,,834.5457493819995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,1,10,22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.0461371970014,835.0461371970014,835.0461371970014,835.0461371970014,835.0461371970014,835.0461371970014,835.0461371970014,835.0461371970014,835.0461371970014,835.0461371970014,a,1.6698270379856694,10,713,2,836.7478589210077,,838.2498571230099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,1,11,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.7501544110128,838.7501544110128,838.7501544110128,838.7501544110128,838.7501544110128,838.7501544110128,838.7501544110128,838.7501544110128,838.7501544110128,838.7501544110128,l,1.7351911769947037,10,723,2,840.5020262710168,,842.003813473013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,0,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.5044684120221,842.5044684120221,842.5044684120221,842.5044684120221,842.5044684120221,842.5044684120221,842.5044684120221,842.5044684120221,842.5044684120221,842.5044684120221,a,1.562727405980695,10,733,2,844.089725783997,,845.5909851450124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,1,25,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.0914443640213,846.0914443640213,846.0914443640213,846.0914443640213,846.0914443640213,846.0914443640213,846.0914443640213,846.0914443640213,846.0914443640213,846.0914443640213,a,2.359527573978994,10,743,2,848.4774505870009,,849.9792253549967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,2,26,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.4796894940082,850.4796894940082,850.4796894940082,850.4796894940082,850.4796894940082,850.4796894940082,850.4796894940082,850.4796894940082,850.4796894940082,850.4796894940082,l,1.532599053985905,1,744,2,852.0313599000219,,853.5330840980168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,3,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.033616383007,854.033616383007,854.033616383007,854.033616383007,854.033616383007,854.033616383007,854.033616383007,854.033616383007,854.033616383007,854.033616383007,l,2.521300722990418,10,754,2,856.5864913350088,,858.0881347070099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,4,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.5886592860043,858.5886592860043,858.5886592860043,858.5886592860043,858.5886592860043,858.5886592860043,858.5886592860043,858.5886592860043,858.5886592860043,858.5886592860043,a,2.8945553599915,1,755,2,861.5085270020063,,863.0104437209957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,5,29,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.510895637999,863.510895637999,863.510895637999,863.510895637999,863.510895637999,863.510895637999,863.510895637999,863.510895637999,863.510895637999,863.510895637999,a,3.1564092409680597,1,756,2,866.6978060310066,,868.1993161510036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,6,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.6997914740059,868.6997914740059,868.6997914740059,868.6997914740059,868.6997914740059,868.6997914740059,868.6997914740059,868.6997914740059,868.6997914740059,868.6997914740059,l,1.2803074499825016,10,766,2,870.001074986998,,871.5027518180141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,7,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.0033360790112,872.0033360790112,872.0033360790112,872.0033360790112,872.0033360790112,872.0033360790112,872.0033360790112,872.0033360790112,872.0033360790112,872.0033360790112,a,1.8807736039743759,1,767,2,873.9055582940055,,875.4072070590046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,8,32,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.9076946730202,875.9076946730202,875.9076946730202,875.9076946730202,875.9076946730202,875.9076946730202,875.9076946730202,875.9076946730202,875.9076946730202,875.9076946730202,a,1.6640747919736896,10,777,2,877.5930005800037,,879.0946127969946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,9,33,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.5953040560125,879.5953040560125,879.5953040560125,879.5953040560125,879.5953040560125,879.5953040560125,879.5953040560125,879.5953040560125,879.5953040560125,879.5953040560125,l,3.353800393990241,1,778,2,882.9655072599999,,884.4671139760176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,10,34,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.9675814860093,884.9675814860093,884.9675814860093,884.9675814860093,884.9675814860093,884.9675814860093,884.9675814860093,884.9675814860093,884.9675814860093,884.9675814860093,l,1.285550398984924,10,788,2,886.2693332100171,887.7708569800016,887.7708569800016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,11,35,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.2714329129958,888.2714329129958,888.2714329129958,888.2714329129958,888.2714329129958,888.2714329129958,888.2714329129958,888.2714329129958,888.2714329129958,888.2714329129958,l,2.8208479909808375,1,789,2,891.1245894890162,,892.6262411890202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,0,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.1269888560055,893.1269888560055,893.1269888560055,893.1269888560055,893.1269888560055,893.1269888560055,893.1269888560055,893.1269888560055,893.1269888560055,893.1269888560055,l,2.6609279199910816,10,799,2,895.8130307540123,,897.314825066016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,3,1,37,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.8152725360123,897.8152725360123,897.8152725360123,897.8152725360123,897.8152725360123,897.8152725360123,897.8152725360123,897.8152725360123,897.8152725360123,897.8152725360123,a,1.3180822209978942,10,809,2,899.1501069079968,,900.6518436339975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,2,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.1523849790101,901.1523849790101,901.1523849790101,901.1523849790101,901.1523849790101,901.1523849790101,901.1523849790101,901.1523849790101,901.1523849790101,901.1523849790101,l,1.69884650898166,10,819,2,902.8708884490188,,904.3724605760071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,3,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.8733746450162,904.8733746450162,904.8733746450162,904.8733746450162,904.8733746450162,904.8733746450162,904.8733746450162,904.8733746450162,904.8733746450162,904.8733746450162,a,1.1146888659859542,1,820,2,906.007693549007,,907.509326542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,4,40,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.0099032050057,908.0099032050057,908.0099032050057,908.0099032050057,908.0099032050057,908.0099032050057,908.0099032050057,908.0099032050057,908.0099032050057,908.0099032050057,a,1.6254054690070916,1,821,2,909.6617981099989,,911.1633436630073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,5,41,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.6638532649959,911.6638532649959,911.6638532649959,911.6638532649959,911.6638532649959,911.6638532649959,911.6638532649959,911.6638532649959,911.6638532649959,911.6638532649959,l,3.6601689620001707,10,831,2,915.3513607170025,,916.85283965501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,6,42,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.3534952900081,917.3534952900081,917.3534952900081,917.3534952900081,917.3534952900081,917.3534952900081,917.3534952900081,917.3534952900081,917.3534952900081,917.3534952900081,l,1.5787726119742729,10,841,2,918.9552381510148,,920.4568755600194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,3,7,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.9575611740001,920.9575611740001,920.9575611740001,920.9575611740001,920.9575611740001,920.9575611740001,920.9575611740001,920.9575611740001,920.9575611740001,920.9575611740001,a,1.5257466379844118,1,842,2,922.509308948007,,924.0110212290019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,3,8,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.511400117015,924.511400117015,924.511400117015,924.511400117015,924.511400117015,924.511400117015,924.511400117015,924.511400117015,924.511400117015,924.511400117015,l,3.739537412970094,1,843,2,928.2822262289992,,929.7838366950164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80700,2022-12-01_08h10.00.849,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.91531976085079,
