LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,prac_fback_text.stopped,fix.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.5158191079972,,Y,125,triangle,0.008916045015212148,1485.7715871529654,1487.2791592499707,1487.2791592499707,1487.2791592499707,1,1,f,1.704245860048104,0,1489.0142222569557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.0062952470034,,U,181,hexagon,0.001732786011416465,1491.4942151180003,1493.0018049919745,1493.0018049919745,1493.0018049919745,1,0,f,2.4779765660641715,0,1495.5047581089893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.9449773529777,,W,167,circle,0.0015991519903764129,1497.9842505339766,1499.4923738639918,1499.4923738639918,1499.4923738639918,1,0,f,0.9230553510133177,0,1500.4433319699601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506.5169123779633,,B,139,star,0.0015731489984318614,1502.923661350971,1504.4312211869983,1504.4312211869983,1504.4312211869983,1,0,d,0.551676421018783,0,1505.0150464589824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.3731496559922,,S,132,star,0.0012989910319447517,1507.4936848499929,1509.0028758939588,1509.0028758939588,1509.0028758939588,1,0,f,1.843906982045155,0,1510.871732539963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.3786282709916,,F,146,hexagon,0.002071598020847887,1513.350578830985,1514.8592777519953,1514.8592777519953,1514.8592777519953,1,0,d,0.9955332720419392,0,1515.8770175799727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539.8368919210043,,U,167,hexagon,0.002127796004060656,,,,,1,0,,,1,1538.3352209699806,,,,,,,1536.1103785639862,1537.6177313859807,1537.6177313859807,1537.6177313859807,k,0.6930147640523501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.5920875709853,,F,174,star,0.001719438994769007,,,,,1,0,,,1,1543.0905059769866,,,,,,,1540.8148028779542,1542.3231358059566,1542.3231358059566,1542.3231358059566,k,0.740634662040975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549.2806123559712,,Y,125,triangle,0.0013769199722446501,,,,,1,0,,,1,1547.7789265739848,,,,,,,1545.569990821008,1547.0783471149625,1547.0783471149625,1547.0783471149625,j,0.6811777150142007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1555.0369552570046,,S,132,circle,0.0012362860143184662,,,,,1,0,,,1,1553.5353738709819,,,,,,,1550.2571774179814,1551.7667681559687,1551.7667681559687,1551.7667681559687,j,1.74424240301596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.2592126519885,,H,146,star,0.001641798997297883,,,,,1,0,,,1,1558.7577510160045,,,,,,,1556.0143687769887,1557.5230682859547,1557.5230682859547,1557.5230682859547,j,1.2121103520621546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564.7645400299807,,W,181,hexagon,0.0016902920324355364,,,,,1,0,,,1,1563.2624829759588,,,,,,,1561.2374268929707,1562.7453619340085,1562.7453619340085,1562.7453619340085,k,0.4857097060303204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.3865793889854,,D,139,circle,0.00181303801946342,,,,,1,0,,,1,1567.8845083339838,,,,,,,1565.7417673789896,1567.2504229960032,1567.2504229960032,1567.2504229960032,j,0.612969916081056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573.8742575079668,,B,160,triangle,0.0017089860048145056,,,,,1,0,,,1,1572.3727124829893,,,,,,,1570.3639026199817,1571.872108060983,1571.872108060983,1571.872108060983,k,0.4789079520269297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578.429306940001,,U,167,circle,0.0014735389850102365,,,,,1,0,,,1,1576.9278306799824,,,,,,,1574.8514557099552,1576.3605327570112,1576.3605327570112,1576.3605327570112,k,0.5423387089977041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583.1011705119745,,F,174,triangle,0.0016467369860038161,,,,,1,0,,,1,1581.599762688973,,,,,,,1579.4067403619993,1580.9158105929964,1580.9158105929964,1580.9158105929964,k,0.65189676504815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,1632.4555248869583,,U,167,star,0.0022171310265548527,,,,,1,0,,,2,,,,,,,,,,,,,,1627.512207650987,1627.512207650987,1627.512207650987,1627.512207650987,1629.0185391919804,1629.0185391919804,1629.0185391919804,1629.0185391919804,1629.0185391919804,1629.0185391919804,1629.0185391919804,1629.0185391919804,-1,number,NA,k,1.9179560460615903,vtsPrac,1630.9539116710075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,1639.4467416839907,,Y,132,circle,0.0014290169929154217,,,,,-1,0,,,2,,,,,,,1639.9471589800087,,,,,,,1633.434972190007,1633.434972190007,1633.434972190007,1633.434972190007,1634.9418058549636,1634.9418058549636,1634.9418058549636,1634.9418058549636,1634.9418058549636,1634.9418058549636,1634.9418058549636,1634.9418058549636,switch,no_choice,NA,None,,vtsPrac,1637.9452427949873,1637.9452427949873,1637.9452427949873,1637.9452427949873,1637.9452427949873,1639.4467416839907,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,1644.085154416971,,F,174,triangle,0.008662629988975823,,,,,1,0,,,2,,,,,,,,,,,,,,1640.4420662589837,1640.4420662589837,1640.4420662589837,1640.4420662589837,1641.9495124630048,1641.9495124630048,1641.9495124630048,1641.9495124630048,1641.9495124630048,1641.9495124630048,1641.9495124630048,1641.9495124630048,switch,letter,lettSwt,d,0.6014223860111088,vtsPrac,1642.5836517059943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,1648.7906087699812,,S,125,circle,0.0016083589871414006,,,,,1,0,,,2,,,,,,,,,,,,,,1645.0642973119975,1645.0642973119975,1645.0642973119975,1645.0642973119975,1646.5714936619624,1646.5714936619624,1646.5714936619624,1646.5714936619624,1646.5714936619624,1646.5714936619624,1646.5714936619624,1646.5714936619624,repeat,letter,lettRpt,f,0.6847295750048943,vtsPrac,1647.2887201039703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,1653.195724049001,,U,167,star,0.0015112459659576416,,,,,1,0,,,2,,,,,,,,,,,,,,1649.768612534972,1649.768612534972,1649.768612534972,1649.768612534972,1651.2766373750055,1651.2766373750055,1651.2766373750055,1651.2766373750055,1651.2766373750055,1651.2766373750055,1651.2766373750055,1651.2766373750055,switch,number,numSwt,k,0.3858271010685712,vtsPrac,1651.6936466769548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,1658.0504645489855,,Y,132,circle,0.001371486985590309,,,,,1,0,,,2,,,,,,,,,,,,,,1654.1729926029802,1654.1729926029802,1654.1729926029802,1654.1729926029802,1655.6811743639992,1655.6811743639992,1655.6811743639992,1655.6811743639992,1655.6811743639992,1655.6811743639992,1655.6811743639992,1655.6811743639992,switch,letter,lettSwt,f,0.8455284850206226,vtsPrac,1656.5489595200052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,1662.8056998969987,,F,174,circle,0.0016571489977650344,,,,,1,0,,,2,,,,,,,,,,,,,,1659.0283865469974,1659.0283865469974,1659.0283865469974,1659.0283865469974,1660.5368309550104,1660.5368309550104,1660.5368309550104,1660.5368309550104,1660.5368309550104,1660.5368309550104,1660.5368309550104,1660.5368309550104,repeat,letter,lettRpt,d,0.7514623240567744,vtsPrac,1661.3041237549623,,,,,1662.8056998969987,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,1667.2608508139965,,S,125,star,0.0008383039967156947,,,,,1,0,,,2,,,,,,,,,,,,,,1663.7831299569807,1663.7831299569807,1663.7831299569807,1663.7831299569807,1665.292007741984,1665.292007741984,1665.292007741984,1665.292007741984,1665.292007741984,1665.292007741984,1665.292007741984,1665.292007741984,switch,number,numSwt,j,0.4434634650242515,vtsPrac,1665.7590878839837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,1671.81577120797,,W,139,triangle,0.0015941500314511359,,,,,1,0,,,2,,,,,,,,,,,,,,1668.2406902369694,1668.2406902369694,1668.2406902369694,1668.2406902369694,1669.7467619319796,1669.7467619319796,1669.7467619319796,1669.7467619319796,1669.7467619319796,1669.7467619319796,1669.7467619319796,1669.7467619319796,switch,letter,lettSwt,f,0.5407289760187268,vtsPrac,1670.313961990003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,1676.4375656949705,,U,167,circle,0.0016817080322653055,,,,,1,0,,,2,,,,,,,,,,,,,,1672.7925196989672,1672.7925196989672,1672.7925196989672,1672.7925196989672,1674.30175215099,1674.30175215099,1674.30175215099,1674.30175215099,1674.30175215099,1674.30175215099,1674.30175215099,1674.30175215099,switch,number,numSwt,k,0.6016610160586424,vtsPrac,1674.9358874099562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,1681.0260956899729,,H,174,star,0.0016973859746940434,,,,,1,0,,,2,,,,,,,,,,,,,,1677.4162162269931,1677.4162162269931,1677.4162162269931,1677.4162162269931,1678.923644554976,1678.923644554976,1678.923644554976,1678.923644554976,1678.923644554976,1678.923644554976,1678.923644554976,1678.923644554976,repeat,number,numRpt,k,0.5724066650145687,vtsPrac,1679.5241757569602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,1685.530895039963,,S,160,hexagon,0.0016644920106045902,,,,,1,0,,,2,,,,,,,,,,,,,,1682.0039897820097,1682.0039897820097,1682.0039897820097,1682.0039897820097,1683.5121658860007,1683.5121658860007,1683.5121658860007,1683.5121658860007,1683.5121658860007,1683.5121658860007,1683.5121658860007,1683.5121658860007,repeat,number,numRpt,k,0.4862323630368337,vtsPrac,1684.0292503249948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,1690.58651043399,,U,139,circle,0.0014734299620613456,,,,,1,0,,,2,,,,,,,,,,,,,,1686.5093637710088,1686.5093637710088,1686.5093637710088,1686.5093637710088,1688.0170389479608,1688.0170389479608,1688.0170389479608,1688.0170389479608,1688.0170389479608,1688.0170389479608,1688.0170389479608,1688.0170389479608,repeat,number,numRpt,j,1.0463961100322194,vtsPrac,1689.0851651039557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,1695.0580226829625,,D,160,hexagon,0.0016015080036595464,,,,,1,0,,,2,,,,,,,,,,,,,,1691.5643148649833,1691.5643148649833,1691.5643148649833,1691.5643148649833,1693.072540352994,1693.072540352994,1693.072540352994,1693.072540352994,1693.072540352994,1693.072540352994,1693.072540352994,1693.072540352994,switch,letter,lettSwt,d,0.4558377070352435,vtsPrac,1693.5564272949705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,1699.813280795992,,W,181,triangle,0.0014671339886263013,,,,,1,0,,,2,,,,,,,,,,,,,,1696.0365920370095,1696.0365920370095,1696.0365920370095,1696.0365920370095,1697.544138497964,1697.544138497964,1697.544138497964,1697.544138497964,1697.544138497964,1697.544138497964,1697.544138497964,1697.544138497964,repeat,letter,lettRpt,f,0.7426764870178886,vtsPrac,1698.3117994149798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,1704.6187485219561,,H,132,star,0.0013587249559350312,,,,,1,0,,,2,,,,,,,,,,,,,,1700.7899099260103,1700.7899099260103,1700.7899099260103,1700.7899099260103,1702.2993382309796,1702.2993382309796,1702.2993382309796,1702.2993382309796,1702.2993382309796,1702.2993382309796,1702.2993382309796,1702.2993382309796,switch,number,numSwt,j,0.7960313380463049,vtsPrac,1703.1168987769634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,1709.3070938299643,,W,167,circle,0.0014468010049313307,,,,,1,0,,,2,,,,,,,,,,,,,,1705.5963540259982,1705.5963540259982,1705.5963540259982,1705.5963540259982,1707.1046927399584,1707.1046927399584,1707.1046927399584,1707.1046927399584,1707.1046927399584,1707.1046927399584,1707.1046927399584,1707.1046927399584,repeat,number,numRpt,k,0.6699254840495996,vtsPrac,1707.805476481968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,1713.8788254259853,,S,181,hexagon,0.0015718379872851074,,,,,1,0,,,2,,,,,,,,,,,,,,1710.2845816959743,1710.2845816959743,1710.2845816959743,1710.2845816959743,1711.7931616819697,1711.7931616819697,1711.7931616819697,1711.7931616819697,1711.7931616819697,1711.7931616819697,1711.7931616819697,1711.7931616819697,repeat,number,numRpt,k,0.5581565740285441,vtsPrac,1712.3771983879851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,1718.5007204959984,,H,132,star,0.001880412979517132,,,,,1,0,,,2,,,,,,,,,,,,,,1714.8562619480072,1714.8562619480072,1714.8562619480072,1714.8562619480072,1716.364885721996,1716.364885721996,1716.364885721996,1716.364885721996,1716.364885721996,1716.364885721996,1716.364885721996,1716.364885721996,switch,letter,lettSwt,d,0.602075427013915,vtsPrac,1716.9988821959705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,1723.2224370510085,,Y,139,circle,0.0010965339606627822,,,,,1,0,,,2,,,,,,,,,,,,,,1719.4780932079884,1719.4780932079884,1719.4780932079884,1719.4780932079884,1720.986625643971,1720.986625643971,1720.986625643971,1720.986625643971,1720.986625643971,1720.986625643971,1720.986625643971,1720.986625643971,repeat,letter,lettRpt,f,0.701938993006479,vtsPrac,1721.720844223979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,1727.827415454958,,H,139,hexagon,0.001686972042080015,,,,,1,0,,,2,,,,,,,,,,,,,,1724.2003324399702,1724.2003324399702,1724.2003324399702,1724.2003324399702,1725.7085010409937,1725.7085010409937,1725.7085010409937,1725.7085010409937,1725.7085010409937,1725.7085010409937,1725.7085010409937,1725.7085010409937,repeat,letter,lettRpt,d,0.5864190630381927,vtsPrac,1726.3257614179747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900,,,1732.6828410419985,,D,132,star,0.001656103995628655,,,,,1,0,,,2,,,,,,,,,,,,,,1728.8051404309808,1728.8051404309808,1728.8051404309808,1728.8051404309808,1730.3137791039771,1730.3137791039771,1730.3137791039771,1730.3137791039771,1730.3137791039771,1730.3137791039771,1730.3137791039771,1730.3137791039771,switch,number,numSwt,j,0.8377195019857027,vtsPrac,1731.1812960130046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13676,2022-12-02_14h54.06.036,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.93063509894357,
