LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,10,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.1830396950245,429.1830396950245,429.1830396950245,429.1830396950245,429.1830396950245,429.1830396950245,429.1830396950245,429.1830396950245,429.1830396950245,429.1830396950245,a,1.7717388130258769,1,734,2,430.98671511304565,432.50140325701796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,11,35,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.00186763796955,433.00186763796955,433.00186763796955,433.00186763796955,433.00186763796955,433.00186763796955,433.00186763796955,433.00186763796955,433.00186763796955,433.00186763796955,l,1.0467516521457583,1,735,2,434.0714700599201,435.5715323148761,435.5715323148761,436.0713030418847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,0,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.0713030418847,436.0713030418847,436.0713030418847,436.0713030418847,436.0713030418847,436.0713030418847,436.0713030418847,436.0713030418847,436.0713030418847,436.0713030418847,a,0.18318019318394363,1,736,2,436.27241608593613,437.77211289596744,437.77211289596744,438.272559735924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,3,1,37,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.272559735924,438.272559735924,438.272559735924,438.272559735924,438.272559735924,438.272559735924,438.272559735924,438.272559735924,438.272559735924,438.272559735924,l,1.0193059393204749,1,737,2,439.32410150789656,440.8246723378543,440.8246723378543,441.3246672078967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,2,38,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.3246672078967,441.3246672078967,441.3246672078967,441.3246672078967,441.3246672078967,441.3246672078967,441.3246672078967,441.3246672078967,441.3246672078967,441.3246672078967,l,0.38616785407066345,10,747,2,441.7436839840375,443.2590214959346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,3,39,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.76079326705076,443.76079326705076,443.76079326705076,443.76079326705076,443.76079326705076,443.76079326705076,443.76079326705076,443.76079326705076,443.76079326705076,443.76079326705076,a,0.8528510332107544,1,748,2,444.64758220291696,446.16198910493404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,4,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.6621216349304,446.6621216349304,446.6621216349304,446.6621216349304,446.6621216349304,446.6621216349304,446.6621216349304,446.6621216349304,446.6621216349304,446.6621216349304,a,0.9783421840984374,1,749,2,447.66356789087877,449.1642894789111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,3,5,41,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.6644362809602,449.6644362809602,449.6644362809602,449.6644362809602,449.6644362809602,449.6644362809602,449.6644362809602,449.6644362809602,449.6644362809602,449.6644362809602,l,0.5849452679976821,1,750,2,450.28202523104846,451.7824744270183,451.7824744270183,452.28252501087263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,3,6,42,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.28252501087263,452.28252501087263,452.28252501087263,452.28252501087263,452.28252501087263,452.28252501087263,452.28252501087263,452.28252501087263,452.28252501087263,452.28252501087263,a,1.286709259962663,10,760,2,453.60287371696904,455.11877535493113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,7,43,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.619184107054,455.619184107054,455.619184107054,455.619184107054,455.619184107054,455.619184107054,455.619184107054,455.619184107054,455.619184107054,455.619184107054,a,0.8181835361756384,10,770,2,456.46948978304863,457.97027445491403,457.97027445491403,458.4714187888894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,8,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.4714187888894,458.4714187888894,458.4714187888894,458.4714187888894,458.4714187888894,458.4714187888894,458.4714187888894,458.4714187888894,458.4714187888894,458.4714187888894,a,1.026569007197395,1,771,2,459.52459287201054,461.0396714480594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,9,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.53981875884347,461.53981875884347,461.53981875884347,461.53981875884347,461.53981875884347,461.53981875884347,461.53981875884347,461.53981875884347,461.53981875884347,461.53981875884347,l,0.5678114010952413,1,772,2,462.14007132383995,463.64194092690013,463.64194092690013,464.1420792338904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,10,46,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.1420792338904,464.1420792338904,464.1420792338904,464.1420792338904,464.1420792338904,464.1420792338904,464.1420792338904,464.1420792338904,464.1420792338904,464.1420792338904,l,0.5531133310869336,1,773,2,464.72618603101,466.226633770857,466.226633770857,466.7268286028411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,3,11,47,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.7268286028411,466.7268286028411,466.7268286028411,466.7268286028411,466.7268286028411,466.7268286028411,466.7268286028411,466.7268286028411,466.7268286028411,466.7268286028411,a,1.197432312183082,10,783,2,467.9469015679788,469.44580739503726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.4989783859346,,,160,H,circle,0.002140332944691181,515.3914866319392,516.8795891660266,516.8795891660266,516.8795891660266,1,0,f,1.0875527651514858,0,517.9994955658913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.169170628069,,,146,B,star,0.0022731279022991657,520.4956247468945,521.9835196950007,521.9835196950007,521.9835196950007,1,0,d,0.6634837582241744,0,522.6674519218504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.9229460940696,,,167,W,triangle,0.0023617211263626814,525.164651744999,526.6535058990121,526.6535058990121,526.6535058990121,1,0,f,0.7412072240840644,0,527.4217755289283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.5764756500721,,534.0767807359807,139,Y,hexagon,0.0015054619871079922,529.9181065289304,531.4072597660124,531.4072597660124,531.4072597660124,1,0,d,0.6339984540827572,0,532.0735659049824,533.5764756500721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.1616439449135,,,174,D,star,0.0005755990277975798,534.5871329200454,536.0609630059917,536.0609630059917,536.0609630059917,1,0,f,0.5816560671664774,0,536.6620490080677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.6317100999877,,543.1319560979027,181,S,hexagon,0.001905500190332532,539.158496899996,540.6472361448687,540.6472361448687,540.6472361448687,1,0,f,0.451422437094152,0,541.1309990240261,542.6317100999877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.618764057057,,,125,F,circle,-0.0007654819637537003,543.6402119500563,545.1177892889827,545.1177892889827,545.1177892889827,1,0,d,0.9536402670200914,0,546.102578104008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.421689911047,,552.9217766339425,132,U,triangle,0.01666612201370299,548.6792476570699,550.0879828198813,550.0879828198813,550.0879828198813,1,0,d,0.8099774301517755,0,550.9221228950191,552.421689911047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.1251188630704,,557.6252264028881,160,H,triangle,0.0003865568432956934,553.4298531638924,554.907885418972,554.907885418972,554.907885418972,1,0,f,0.69296342600137,0,555.6258718818426,557.1251188630704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.9452534138691,,562.4558999440633,146,B,hexagon,0.0004603220149874687,558.1330903659109,559.6117263890337,559.6117263890337,559.6117263890337,1,0,d,0.8041062101256102,0,560.4460677639581,561.9452534138691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.2479443310294,,,181,W,triangle,0.016671845922246575,,,,,1,0,,,1,586.7320082299411,,583.2402316050138,584.7134343888611,584.7134343888611,584.7134343888611,k,1.9944188662339002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.1843778190669,,,160,H,hexagon,0.002123519079759717,,,,,1,0,,,1,591.6857134930324,593.1843778190669,589.2283132139128,590.7173010718543,590.7173010718543,590.7173010718543,j,0.9417610841337591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.021304622991,,,174,D,star,0.0015250861179083586,,,,,1,0,,,1,596.505893355934,,594.1816221680492,595.6713896018919,595.6713896018919,595.6713896018919,j,0.8019663961604238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.5580100128427,,603.0581802199595,167,B,circle,0.0021055610850453377,,,,,1,0,,,1,601.0587007550057,602.5580100128427,599.0018875109963,600.4907196979038,600.4907196979038,600.4907196979038,j,0.5390351573005319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.3115051679779,,607.8117607689928,146,Y,hexagon,0.0005333798471838236,,,,,1,0,,,1,605.8123893518932,607.3115051679779,603.566169976024,605.0444161598571,605.0444161598571,605.0444161598571,k,0.7442364620510489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.0151081369258,,,132,F,star,0.0004895990714430809,,,,,1,0,,,1,610.4996276330203,,608.3195371739566,609.7984685739502,609.7984685739502,609.7984685739502,j,0.6703541511669755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.8025191910565,,617.3025927068666,125,S,circle,0.017307180911302567,,,,,1,0,,,1,615.3030502260663,616.8025191910565,613.0116632489953,614.4848992030602,614.4848992030602,614.4848992030602,k,0.7885142921004444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.738807477057,,,139,U,triangle,0.0001546430867165327,,,,,1,0,,,1,620.2237154049799,,617.8104641530663,619.2880214098841,619.2880214098841,619.2880214098841,k,0.9133721720427275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.5259064710699,,,181,W,hexagon,0.00040241493843495846,,,,,1,0,,,1,625.0106620599981,,622.7306271230336,624.208431964973,624.208431964973,624.208431964973,k,0.7737695209216326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.7968871379271,,,160,H,circle,0.016258368967100978,,,,,0,0,,,1,630.2820536079817,,627.5218149239663,628.9959789759014,628.9959789759014,628.9959789759014,k,1.2513758691493422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,672.5761718340218,,,132,H,circle,-0.0008135130628943443,,,,,0,1,,,2,,,,,,,,,668.4308824259788,668.4308824259788,668.4308824259788,668.4308824259788,669.9079551750328,669.9079551750328,669.9079551750328,669.9079551750328,669.9414938229602,669.9414938229602,669.9414938229602,669.9414938229602,-1,number,NA,f,1.122832285007462,vtsPrac,671.0615963898599,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,677.4294569138438,,,146,F,hexagon,0.01638638903386891,,,,,1,1,,,2,,,,,,,,,673.5722173890099,673.5722173890099,673.5722173890099,673.5722173890099,675.0450210920535,675.0450210920535,675.0450210920535,675.0450210920535,675.0785895518493,675.0785895518493,675.0785895518493,675.0785895518493,repeat,number,numRpt,d,0.8349581349175423,vtsPrac,675.915632820921,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,683.8348144600168,,,181,W,star,0.0147785609588027,,,,,1,0,,,2,,,,,,,,,678.4259349009953,678.4259349009953,678.4259349009953,678.4259349009953,679.8987854479346,679.8987854479346,679.8987854479346,679.8987854479346,679.9324686429463,679.9324686429463,679.9324686429463,679.9324686429463,switch,letter,lettSwt,k,2.4056757260113955,vtsPrac,682.3346658018418,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,689.0219762439374,,,125,B,triangle,0.001971503021195531,,,,,1,0,,,2,,,,,,,,,684.8313043760136,684.8313043760136,684.8313043760136,684.8313043760136,686.3195773209445,686.3195773209445,686.3195773209445,686.3195773209445,686.3360953689553,686.3360953689553,686.3360953689553,686.3360953689553,repeat,letter,lettRpt,j,1.1709255890455097,vtsPrac,687.5223115328699,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,693.6921237139031,,,132,H,circle,0.0009886929765343666,,,,,1,0,,,2,,,,,,,,,690.0291178128682,690.0291178128682,690.0291178128682,690.0291178128682,691.5064592398703,691.5064592398703,691.5064592398703,691.5064592398703,691.5403057320509,691.5403057320509,691.5403057320509,691.5403057320509,switch,number,numSwt,d,0.6639320941176265,vtsPrac,692.193996357033,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,698.5291942730546,,,146,F,hexagon,0.0017674819100648165,,,,,1,0,,,2,,,,,,,,,694.6879877180327,694.6879877180327,694.6879877180327,694.6879877180327,696.1766509709414,696.1766509709414,696.1766509709414,696.1766509709414,696.1933163949288,696.1933163949288,696.1933163949288,696.1933163949288,repeat,number,numRpt,d,0.8315925011411309,vtsPrac,697.0287792768795,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,783,,,703.6495880079456,,,181,W,triangle,0.001707649091258645,,,,,1,0,,,2,,,,,,,,,699.536480425857,699.536480425857,699.536480425857,699.536480425857,701.0135049959645,701.0135049959645,701.0135049959645,701.0135049959645,701.0476802869234,701.0476802869234,701.0476802869234,701.0476802869234,switch,letter,lettSwt,k,1.102339048171416,vtsPrac,702.1491459389217,,,,,,,,,,,,,,,,,,,,,,,,,,,,67592,2022-11-15_14h01.31.669,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.06698631814396,
