LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,0,858,,,,1263.4337727450184,,181,S,star,0.0009694600012153387,,,,,1,0,,,,,,,,,,,,,,,,1259.479608188005,1259.479608188005,1259.479608188005,1259.479608188005,1260.9809294180013,1260.9809294180013,1260.9809294180013,1260.9809294180013,1260.9809294180013,1260.9809294180013,1260.9809294180013,1260.9809294180013,repeat,number,numRpt,f,0.9247510369750671,Hi,,,,,,,0,,,,,low,1261.9487435079936,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,1,859,,,,1268.1556827299937,,125,B,circle,0.0014291690022218972,,,,,1,0,,,,,,,,,,,,,,,,1264.4181365150143,1264.4181365150143,1264.4181365150143,1264.4181365150143,1265.919756184012,1265.919756184012,1265.919756184012,1265.919756184012,1265.919756184012,1265.919756184012,1265.919756184012,1265.919756184012,repeat,number,numRpt,d,0.7099937250022776,Hi,,,,,,,0,,,,,low,1266.6708729889942,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,1,860,,,,1272.8777104289911,,132,F,triangle,0.0011293329880572855,,,,,1,0,,,,,,,,,,,,,,,,1269.1401049820124,1269.1401049820124,1269.1401049820124,1269.1401049820124,1270.641685768991,1270.641685768991,1270.641685768991,1270.641685768991,1270.641685768991,1270.641685768991,1270.641685768991,1270.641685768991,repeat,number,numRpt,d,0.7125824739923701,Lo,,,,,,,0,,,,,low,1271.3925780029967,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,0,860,,,,1277.5493477370183,,160,D,hexagon,0.0011751150013878942,,,,,0,0,,,,,,,,,,,,,,,,1273.8619984599936,1273.8619984599936,1273.8619984599936,1273.8619984599936,1275.363714422012,1275.363714422012,1275.363714422012,1275.363714422012,1275.363714422012,1275.363714422012,1275.363714422012,1275.363714422012,repeat,number,NA,d,0.6605326540011447,Lo,,,,,,,0,,,,,low,1276.064388158993,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,1,861,,,,1282.7382401149953,,146,W,triangle,0.0013367940264288336,,,,,1,1,,,,,,,,,,,,,,,,1278.5338844590005,1278.5338844590005,1278.5338844590005,1278.5338844590005,1280.035387426993,1280.035387426993,1280.035387426993,1280.035387426993,1280.035387426993,1280.035387426993,1280.035387426993,1280.035387426993,repeat,number,numRpt,d,1.1525299529894255,Lo,,,,,,,0,,,,,low,1281.2368421970168,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,0,861,,,,1288.2611735190148,,167,Y,circle,0.0011138150002807379,,,,,0,0,,,,,,,,,,,,,,,,1283.7228658130043,1283.7228658130043,1283.7228658130043,1283.7228658130043,1285.2245018380054,1285.2245018380054,1285.2245018380054,1285.2245018380054,1285.2245018380054,1285.2245018380054,1285.2245018380054,1285.2245018380054,switch,letter,NA,j,1.4998353139963,Lo,,,,,,,0,,,,,low,1286.7594643490156,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,0,861,,,,1293.01632445,,174,H,star,0.0010108500136993825,,,,,0,1,,,,,,,,,,,,,,,,1289.2289746130118,1289.2289746130118,1289.2289746130118,1289.2289746130118,1290.7305776819994,1290.7305776819994,1290.7305776819994,1290.7305776819994,1290.7305776819994,1290.7305776819994,1290.7305776819994,1290.7305776819994,repeat,letter,NA,k,0.762585443968419,Lo,,,,,,,0,,,,,low,1291.531503022008,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,1,862,,,,1297.8385411039926,,167,D,hexagon,0.0014076529769226909,,,,,1,1,,,,,,,,,,,,,,,,1294.0006891420053,1294.0006891420053,1294.0006891420053,1294.0006891420053,1295.5025395819976,1295.5025395819976,1295.5025395819976,1295.5025395819976,1295.5025395819976,1295.5025395819976,1295.5025395819976,1295.5025395819976,repeat,letter,lettRpt,j,0.8077957029745448,Lo,,,,,,,0,,,,,low,1296.3533230780158,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,0,862,,,,1302.6436632889963,,125,H,star,0.001322168012848124,,,,,1,0,,,,,,,,,,,,,,,,1298.8227131729946,1298.8227131729946,1298.8227131729946,1298.8227131729946,1300.3245754890086,1300.3245754890086,1300.3245754890086,1300.3245754890086,1300.3245754890086,1300.3245754890086,1300.3245754890086,1300.3245754890086,repeat,letter,lettRpt,j,0.7900690469832625,Hi,,,,,,,0,,,,,low,1301.1587793350045,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,0,862,,,,1307.6157629319932,,146,S,circle,0.0010944019886665046,,,,,1,0,,,,,,,,,,,,,,,,1303.6279239300056,1303.6279239300056,1303.6279239300056,1303.6279239300056,1305.1297186019947,1305.1297186019947,1305.1297186019947,1305.1297186019947,1305.1297186019947,1305.1297186019947,1305.1297186019947,1305.1297186019947,repeat,letter,lettRpt,k,0.9579743079957552,Hi,,,,,,,0,,,,,low,1306.130815359007,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,1,863,,,,1312.1375472439977,,160,W,triangle,0.0011311900161672384,,,,,1,0,,,,,,,,,,,,,,,,1308.6003259920108,1308.6003259920108,1308.6003259920108,1308.6003259920108,1310.1020158180036,1310.1020158180036,1310.1020158180036,1310.1020158180036,1310.1020158180036,1310.1020158180036,1310.1020158180036,1310.1020158180036,repeat,letter,lettRpt,k,0.5068064070073888,Lo,,,,,,,0,,,,,low,1310.6526029219967,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,1,864,,,,1316.5589264279988,,132,B,hexagon,0.0013176020001992583,,,,,1,0,,,,,,,,,,,,,,,,1313.1218828819983,1313.1218828819983,1313.1218828819983,1313.1218828819983,1314.6236291840032,1314.6236291840032,1314.6236291840032,1314.6236291840032,1314.6236291840032,1314.6236291840032,1314.6236291840032,1314.6236291840032,switch,number,numSwt,d,0.3843640770064667,Lo,,,,,,,0,,,,,low,1315.0573935070133,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,0,864,,,,1321.5977775380015,,174,U,star,0.0012344430142547935,,,,,1,0,,,,,,,,,,,,,,,,1317.5433391620172,1317.5433391620172,1317.5433391620172,1317.5433391620172,1319.044988372014,1319.044988372014,1319.044988372014,1319.044988372014,1319.044988372014,1319.044988372014,1319.044988372014,1319.044988372014,repeat,number,numRpt,f,1.003587073966628,Hi,,,,,,,0,,,,,low,1320.0963271640067,1321.5977775380015,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,1,865,,,,1326.637018567999,,139,Y,triangle,0.0010916889877989888,,,,,1,0,,,,,,,,,,,,,,,,1322.5822831380065,1322.5822831380065,1322.5822831380065,1322.5822831380065,1324.0838759469916,1324.0838759469916,1324.0838759469916,1324.0838759469916,1324.0838759469916,1324.0838759469916,1324.0838759469916,1324.0838759469916,repeat,number,numRpt,d,1.0267350370122585,Lo,,,,,,,0,,,,,low,1325.1517863670015,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,1,866,,,,1331.1917778990173,,181,F,circle,0.0011550290219020098,,,,,1,0,,,,,,,,,,,,,,,,1327.6212102120044,1327.6212102120044,1327.6212102120044,1327.6212102120044,1329.1230217420089,1329.1230217420089,1329.1230217420089,1329.1230217420089,1329.1230217420089,1329.1230217420089,1329.1230217420089,1329.1230217420089,repeat,number,numRpt,f,0.5449803019873798,Hi,,,,,,,0,,,,,low,1329.706825442001,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,866,,,,1341.0194644670119,,132,B,star,0.0014923790004104376,,,,,1,0,,,,,,,,,,,,,,,,1337.1649307550106,1337.1649307550106,1337.1649307550106,1337.1649307550106,1338.6667151699949,1338.6667151699949,1338.6667151699949,1338.6667151699949,1338.6667151699949,1338.6667151699949,1338.6667151699949,1338.6667151699949,switch,letter,lettSwt,j,0.8014903570001479,Hi,,,,,,,1,,,space,0.5014250059903134,low,1339.517582572007,1341.0194644670119,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,0,866,,,,1345.5077451670077,,139,H,triangle,0.001003376004518941,,,,,0,0,,,,,,,,,,,,,,,,1342.0036641329934,1342.0036641329934,1342.0036641329934,1342.0036641329934,1343.5053346030181,1343.5053346030181,1343.5053346030181,1343.5053346030181,1343.5053346030181,1343.5053346030181,1343.5053346030181,1343.5053346030181,repeat,letter,NA,k,0.4513504839851521,Hi,,,,,,,1,,,,,low,1344.0061490620137,1345.5077451670077,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,0,866,,,,1350.5799615200085,,181,U,circle,0.0011042380065191537,,,,,1,1,,,,,,,,,,,,,,,,1346.4921324650059,1346.4921324650059,1346.4921324650059,1346.4921324650059,1347.9936143550149,1347.9936143550149,1347.9936143550149,1347.9936143550149,1347.9936143550149,1347.9936143550149,1347.9936143550149,1347.9936143550149,repeat,letter,lettRpt,k,1.0370261640055105,Hi,,,,,,,1,,,,,low,1349.0783397199993,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,0,866,,,,1355.6520056849986,,167,F,hexagon,0.0013295479875523597,,,,,0,0,,,,,,,,,,,,,,,,1351.5643492249947,1351.5643492249947,1351.5643492249947,1351.5643492249947,1353.0660241720034,1353.0660241720034,1353.0660241720034,1353.0660241720034,1353.0660241720034,1353.0660241720034,1353.0660241720034,1353.0660241720034,switch,number,NA,d,1.0378563239937648,Hi,,,,,,,1,,,,,low,1354.1504879629938,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,1,867,,,,1360.1404702189902,,174,S,triangle,0.0011519549880176783,,,,,1,1,,,,,,,,,,,,,,,,1356.6199325380148,1356.6199325380148,1356.6199325380148,1356.6199325380148,1358.1215111420024,1358.1215111420024,1358.1215111420024,1358.1215111420024,1358.1215111420024,1358.1215111420024,1358.1215111420024,1358.1215111420024,repeat,number,numRpt,f,0.47372491701389663,Lo,,,,,,,1,,,,,low,1358.6387702320062,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,1,868,,,,1364.6788841620146,,125,D,hexagon,0.0010770419903565198,,,,,1,0,,,,,,,,,,,,,,,,1361.1080331850098,1361.1080331850098,1361.1080331850098,1361.1080331850098,1362.6098032119917,1362.6098032119917,1362.6098032119917,1362.6098032119917,1362.6098032119917,1362.6098032119917,1362.6098032119917,1362.6098032119917,repeat,number,numRpt,d,0.5404432830109727,Lo,,,,,,,1,,,,,low,1363.1938433879986,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,10,878,,,,1369.3839861250017,,160,W,circle,0.0014268599916249514,,,,,1,0,,,,,,,,,,,,,,,,1365.6633353090147,1365.6633353090147,1365.6633353090147,1365.6633353090147,1367.1647769190022,1367.1647769190022,1367.1647769190022,1367.1647769190022,1367.1647769190022,1367.1647769190022,1367.1647769190022,1367.1647769190022,repeat,number,numRpt,f,0.6876089430006687,Hi,,,,,,,1,,,,,low,1367.899153122009,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,10,888,,,,1374.0724651240162,,146,Y,star,0.0010354039841331542,,,,,1,0,,,,,,,,,,,,,,,,1370.3682489870116,1370.3682489870116,1370.3682489870116,1370.3682489870116,1371.870085847011,1371.870085847011,1371.870085847011,1371.870085847011,1371.870085847011,1371.870085847011,1371.870085847011,1371.870085847011,repeat,number,numRpt,d,0.6636900439916644,Hi,,,,,,,1,,,,,low,1372.5711427080096,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,1,889,,,,1379.295109610015,,132,B,triangle,0.0008592369849793613,,,,,1,0,,,,,,,,,,,,,,,,1375.0399946919933,1375.0399946919933,1375.0399946919933,1375.0399946919933,1376.5417867279903,1376.5417867279903,1376.5417867279903,1376.5417867279903,1376.5417867279903,1376.5417867279903,1376.5417867279903,1376.5417867279903,repeat,number,numRpt,d,1.2248817450017668,Lo,,,,,,,1,,,,,low,1377.809905513015,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,10,899,,,,1384.2004282690177,,139,H,hexagon,0.0011026150023099035,,,,,1,0,,,,,,,,,,,,,,,,1380.2794396250101,1380.2794396250101,1380.2794396250101,1380.2794396250101,1381.7809066420014,1381.7809066420014,1381.7809066420014,1381.7809066420014,1381.7809066420014,1381.7809066420014,1381.7809066420014,1381.7809066420014,repeat,number,numRpt,d,0.8911851549928542,Lo,,,,,,,1,,,,,low,1382.7152395689918,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,0,899,,,,1389.339380785008,,181,U,circle,0.0011569029884412885,,,,,1,0,,,,,,,,,,,,,,,,1385.184627554001,1385.184627554001,1385.184627554001,1385.184627554001,1386.6864996819932,1386.6864996819932,1386.6864996819932,1386.6864996819932,1386.6864996819932,1386.6864996819932,1386.6864996819932,1386.6864996819932,repeat,number,numRpt,f,1.1034441859810613,Hi,,,,,,,1,,,,,low,1387.8376859580167,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,10,909,,,,1394.0779560450173,,167,F,star,0.0013557840138673782,,,,,1,0,,,,,,,,,,,,,,,,1390.340535544994,1390.340535544994,1390.340535544994,1390.340535544994,1391.8254110330017,1391.8254110330017,1391.8254110330017,1391.8254110330017,1391.842101043003,1391.842101043003,1391.842101043003,1391.842101043003,repeat,number,numRpt,f,0.7014384429785423,Hi,,,,,,,1,,,,,low,1392.5761887980043,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,10,919,,,,1398.699815650005,,174,S,star,0.001553057023556903,,,,,1,0,,,,,,,,,,,,,,,,1395.0622793970106,1395.0622793970106,1395.0622793970106,1395.0622793970106,1396.5641269269981,1396.5641269269981,1396.5641269269981,1396.5641269269981,1396.5641269269981,1396.5641269269981,1396.5641269269981,1396.5641269269981,repeat,number,numRpt,f,0.5854149950027931,Hi,,,,,,,1,,,,,low,1397.1979635219905,1398.699815650005,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,0,919,,,,1403.4214765180077,,125,D,circle,0.0011501860280986875,,,,,1,0,,,,,,,,,,,,,,,,1399.6843328830146,1399.6843328830146,1399.6843328830146,1399.6843328830146,1401.185595418996,1401.185595418996,1401.185595418996,1401.185595418996,1401.185595418996,1401.185595418996,1401.185595418996,1401.185595418996,repeat,number,numRpt,d,0.7127804149640724,Hi,,,,,,,1,,,,,low,1401.9368033520004,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,10,929,,,,1408.1435264520114,,160,W,triangle,0.001119465014198795,,,,,1,0,,,,,,,,,,,,,,,,1404.405988899991,1404.405988899991,1404.405988899991,1404.405988899991,1405.907551715005,1405.907551715005,1405.907551715005,1405.907551715005,1405.907551715005,1405.907551715005,1405.907551715005,1405.907551715005,repeat,number,numRpt,f,0.6933448000054341,Lo,,,,,,,1,,,,,low,1406.641747496993,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,1,930,,,,1413.0153428069898,,146,Y,hexagon,0.0013084190140943974,,,,,1,0,,,,,,,,,,,,,,,,1409.111105909018,1409.111105909018,1409.111105909018,1409.111105909018,1410.6128624539997,1410.6128624539997,1410.6128624539997,1410.6128624539997,1410.6128624539997,1410.6128624539997,1410.6128624539997,1410.6128624539997,repeat,number,numRpt,d,0.8708026320091449,Lo,,,,,,,1,,,,,low,1411.5303113069967,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,1,931,,,,1417.5871879289916,,125,D,star,0.0011972030042670667,,,,,1,0,,,,,,,,,,,,,,,,1413.9998982750112,1413.9998982750112,1413.9998982750112,1413.9998982750112,1415.5014257790172,1415.5014257790172,1415.5014257790172,1415.5014257790172,1415.5014257790172,1415.5014257790172,1415.5014257790172,1415.5014257790172,repeat,number,numRpt,d,0.5510068319854327,Hi,,,,,,,1,,,,,low,1416.0854051579954,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,10,941,,,,1422.2089045220055,,181,B,hexagon,0.0006236580084078014,,,,,1,0,,,,,,,,,,,,,,,,1418.5548187050154,1418.5548187050154,1418.5548187050154,1418.5548187050154,1420.0566848219896,1420.0566848219896,1420.0566848219896,1420.0566848219896,1420.0566848219896,1420.0566848219896,1420.0566848219896,1420.0566848219896,repeat,number,numRpt,f,0.6301754409796558,Lo,,,,,,,1,,,,,low,1420.724178792996,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,1,942,,,,1426.7805335790035,,167,W,triangle,0.0012249249848537147,,,,,1,0,,,,,,,,,,,,,,,,1423.1935668099904,1423.1935668099904,1423.1935668099904,1423.1935668099904,1424.6950886890118,1424.6950886890118,1424.6950886890118,1424.6950886890118,1424.6950886890118,1424.6950886890118,1424.6950886890118,1424.6950886890118,switch,letter,lettSwt,k,0.5501736009900924,Lo,,,,,,,1,,,,,low,1425.2789187720045,,,,,,,,,,,,,,,,,53658,2022-11-22_14h05.45.831,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95662174138107,
