LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,0,1115,,,1483.8823825488798,,,Y,160,hexagon,0.002035261131823063,,,,,1,0,,,,,,,,,,,,1479.9574342849664,1479.9574342849664,1479.9574342849664,1479.9574342849664,1481.4462580699474,1481.4462580699474,1481.4462580699474,1481.4462580699474,1481.4632480868604,1481.4632480868604,1481.4632480868604,1481.4632480868604,repeat,letter,lettRpt,f,0.9109796460252255,Hi,,,1,,,,,high,1482.3839591320138,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,1,1116,,,1488.5858565769158,,,U,146,triangle,0.0018758939113467932,,,,,1,0,,,,,,,,,,,,1484.877635678975,1484.877635678975,1484.877635678975,1484.877635678975,1486.3667473718524,1486.3667473718524,1486.3667473718524,1486.3667473718524,1486.3833228708245,1486.3833228708245,1486.3833228708245,1486.3833228708245,repeat,letter,lettRpt,f,0.6936556210275739,Lo,,,1,,,,,high,1487.087094710907,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,10,1126,,,1493.172856258927,,,B,181,star,0.0018591610714793205,,,,,1,0,,,,,,,,,,,,1489.5815388928168,1489.5815388928168,1489.5815388928168,1489.5815388928168,1491.0702655760106,1491.0702655760106,1491.0702655760106,1491.0702655760106,1491.0867392669898,1491.0867392669898,1491.0867392669898,1491.0867392669898,switch,number,numSwt,k,0.5810098091606051,Lo,,,1,,,,,high,1491.6738118869253,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,10,1136,,,1497.7909797870088,,,F,125,circle,0.0021405359730124474,,,,,1,0,,,,,,,,,,,,1494.1680786448997,1494.1680786448997,1494.1680786448997,1494.1680786448997,1495.6570685948245,1495.6570685948245,1495.6570685948245,1495.6570685948245,1495.6738223368302,1495.6738223368302,1495.6738223368302,1495.6738223368302,switch,letter,lettSwt,d,0.5948350380640477,Hi,,,1,,,,,high,1496.2772740118671,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,1,1137,,,1502.4113122618292,,,S,132,star,0.001944179181009531,,,,,1,0,,,,,,,,,,,,1498.7711690380238,1498.7711690380238,1498.7711690380238,1498.7711690380238,1500.260633278871,1500.260633278871,1500.260633278871,1500.260633278871,1500.277450870024,1500.277450870024,1500.277450870024,1500.277450870024,switch,number,numSwt,j,0.6158170371782035,Lo,,,1,,,,,high,1500.8973106138874,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,10,1147,,,1506.9816340948455,,,D,174,hexagon,0.009129702113568783,,,,,1,0,,,,,,,,,,,,1503.3940031328239,1503.3940031328239,1503.3940031328239,1503.3940031328239,1504.8809131400194,1504.8809131400194,1504.8809131400194,1504.8809131400194,1504.8976141349413,1504.8976141349413,1504.8976141349413,1504.8976141349413,switch,letter,lettSwt,d,0.5512509210966527,Hi,,,1,,,,,high,1505.4675459270366,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,1,1148,,,1511.4180231199134,,,W,139,triangle,0.013338739052414894,,,,,1,0,,,,,,,,,,,,1507.977593747899,1507.977593747899,1507.977593747899,1507.977593747899,1509.4676127738785,1509.4676127738785,1509.4676127738785,1509.4676127738785,1509.4840684689116,1509.4840684689116,1509.4840684689116,1509.4840684689116,switch,number,numSwt,j,0.40931076696142554,Lo,,,1,,,,,high,1509.9044482989702,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,10,1158,,,1516.0218927939422,,,H,167,circle,0.01664894400164485,,,,,1,0,,,,,,,,,,,,1512.4137352879625,1512.4137352879625,1512.4137352879625,1512.4137352879625,1513.8877408888657,1513.8877408888657,1513.8877408888657,1513.8877408888657,1513.9209864179138,1513.9209864179138,1513.9209864179138,1513.9209864179138,switch,letter,lettSwt,d,0.589966231957078,Hi,,,1,,,,,high,1514.5080185569823,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,10,1168,,,1520.7920676800422,,,W,174,hexagon,0.016693819081410766,,,,,1,0,,,,,,,,,,,,1517.0177978279535,1517.0177978279535,1517.0177978279535,1517.0177978279535,1518.4911826238967,1518.4911826238967,1518.4911826238967,1518.4911826238967,1518.5243881428614,1518.5243881428614,1518.5243881428614,1518.5243881428614,repeat,letter,lettRpt,f,0.7566773209255189,Hi,,,1,,,,,high,1519.2784236429725,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,10,1178,,,1525.86229172186,,,S,146,star,0.01650440995581448,,,,,1,0,,,,,,,,,,,,1521.7879219078459,1521.7879219078459,1521.7879219078459,1521.7879219078459,1523.2611562300008,1523.2611562300008,1523.2611562300008,1523.2611562300008,1523.2947186059318,1523.2947186059318,1523.2947186059318,1523.2947186059318,repeat,letter,lettRpt,f,1.0606984768528491,Lo,,,1,,,,,high,1524.3482904420234,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,1,1179,,,1530.465927682817,,,B,160,circle,0.016485136933624744,,,,,1,0,,,,,,,,,,,,1526.858083565021,1526.858083565021,1526.858083565021,1526.858083565021,1528.331737739034,1528.331737739034,1528.331737739034,1528.331737739034,1528.364904267015,1528.364904267015,1528.364904267015,1528.364904267015,repeat,letter,lettRpt,d,0.5916224450338632,Hi,,,1,,,,,high,1528.9519429090433,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,1,1180,,,1535.3025213889778,,,H,132,triangle,0.01681265002116561,,,,,1,0,,,,,,,,,,,,1531.4617713128682,1531.4617713128682,1531.4617713128682,1531.4617713128682,1532.9369209709112,1532.9369209709112,1532.9369209709112,1532.9369209709112,1532.9686463929247,1532.9686463929247,1532.9686463929247,1532.9686463929247,switch,number,numSwt,j,0.8239646169822663,Lo,,,1,,,,,high,1533.7889821969438,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,10,1190,,,1540.5396435728762,,,Y,167,circle,0.0004195082001388073,,,,,1,0,,,,,,,,,,,,1536.2815533948597,1536.2815533948597,1536.2815533948597,1536.2815533948597,1537.770142066991,1537.770142066991,1537.770142066991,1537.770142066991,1537.786983389873,1537.786983389873,1537.786983389873,1537.786983389873,repeat,number,numRpt,k,1.234402977861464,Hi,,,1,,,,,high,1539.0257220820058,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,10,1200,,,1545.1265157200396,,1545.626576244831,D,139,hexagon,0.016722468892112374,,,,,1,0,,,,,,,,,,,,1541.5355275350157,1541.5355275350157,1541.5355275350157,1541.5355275350157,1543.0091229118407,1543.0091229118407,1543.0091229118407,1543.0091229118407,1543.0423928659875,1543.0423928659875,1543.0423928659875,1543.0423928659875,repeat,number,numRpt,j,0.5847691881936044,Hi,,,1,,,,,high,1543.6274051978253,,,,,1545.1265157200396,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,10,1210,,,1550.113618898904,,,F,125,triangle,0.012936113867908716,,,,,1,0,,,,,,,,,,,,1546.1385122619104,1546.1385122619104,1546.1385122619104,1546.1385122619104,1547.6274448139593,1547.6274448139593,1547.6274448139593,1547.6274448139593,1547.644044619985,1547.644044619985,1547.644044619985,1547.644044619985,repeat,number,numRpt,j,0.9506851469632238,Lo,,,1,,,,,high,1548.5996352869552,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,1,1211,,,1554.9505024168175,,,U,181,star,0.00038415705785155296,,,,,1,0,,,,,,,,,,,,1551.0926193839405,1551.0926193839405,1551.0926193839405,1551.0926193839405,1552.5811184749473,1552.5811184749473,1552.5811184749473,1552.5811184749473,1552.597997667035,1552.597997667035,1552.597997667035,1552.597997667035,repeat,number,numRpt,k,0.8355215662159026,Lo,,,1,,,,,high,1553.4367576048244,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,1,1212,,,1559.5872992239892,,,B,146,triangle,0.01654871995560825,,,,,1,0,,,,,,,,,,,,1555.9462793269195,1555.9462793269195,1555.9462793269195,1555.9462793269195,1557.4181069729384,1557.4181069729384,1557.4181069729384,1557.4181069729384,1557.4516086739022,1557.4516086739022,1557.4516086739022,1557.4516086739022,repeat,number,numRpt,j,0.6224285471253097,Lo,,,1,,,,,high,1558.0735567689408,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,10,1222,,,1564.1240134430118,,,D,181,circle,0.000400354852899909,,,,,1,0,,,,,,,,,,,,1560.5663764160126,1560.5663764160126,1560.5663764160126,1560.5663764160126,1562.0548596009612,1562.0548596009612,1562.0548596009612,1562.0548596009612,1562.0716680798214,1562.0716680798214,1562.0716680798214,1562.0716680798214,switch,letter,lettSwt,d,0.5415012731682509,Hi,,,1,,,,,high,1562.6253538199235,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,1,1223,,,1568.8775358179118,,,U,125,star,0.0020195539109408855,,,,,1,0,,,,,,,,,,,,1565.1199805599172,1565.1199805599172,1565.1199805599172,1565.1199805599172,1566.608280428918,1566.608280428918,1566.608280428918,1566.608280428918,1566.6251217669342,1566.6251217669342,1566.6251217669342,1566.6251217669342,repeat,letter,lettRpt,f,0.7479647791478783,Lo,,,1,,,,,high,1567.3785844480153,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,1,1224,,,1573.6144710460212,,,W,139,hexagon,0.0018859060946851969,,,,,1,0,,,,,,,,,,,,1569.8727734808344,1569.8727734808344,1569.8727734808344,1569.8727734808344,1571.3619590129238,1571.3619590129238,1571.3619590129238,1571.3619590129238,1571.3783344738185,1571.3783344738185,1571.3783344738185,1571.3783344738185,repeat,letter,lettRpt,f,0.7308291899971664,Hi,,,1,,,,,high,1572.1153628090397,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,1,1225,,,1578.2511142909061,,,F,167,hexagon,0.0019197200890630484,,,,,1,0,,,,,,,,,,,,1574.6093898338731,1574.6093898338731,1574.6093898338731,1574.6093898338731,1576.098761440022,1576.098761440022,1576.098761440022,1576.098761440022,1576.1152742118575,1576.1152742118575,1576.1152742118575,1576.1152742118575,switch,number,numSwt,k,0.6284173741005361,Hi,,,1,,,,,high,1576.7525377278216,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,1,1226,,,1583.004932197975,,,S,174,star,0.0019489258993417025,,,,,1,0,,,,,,,,,,,,1579.246817145031,1579.246817145031,1579.246817145031,1579.246817145031,1580.735620542895,1580.735620542895,1580.735620542895,1580.735620542895,1580.7522971588187,1580.7522971588187,1580.7522971588187,1580.7522971588187,repeat,number,numRpt,k,0.7402120020706207,Lo,,,1,,,,,high,1581.5055288330186,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,10,1236,,,1587.9756625390146,,,H,132,circle,0.0018491048831492662,,,,,1,0,,,,,,,,,,,,1584.0003385408781,1584.0003385408781,1584.0003385408781,1584.0003385408781,1585.4891016818583,1585.4891016818583,1585.4891016818583,1585.4891016818583,1585.5057444300037,1585.5057444300037,1585.5057444300037,1585.5057444300037,switch,letter,lettSwt,d,0.95817905315198,Hi,,,1,,,,,high,1586.4761932869442,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,1,1237,,,1592.9655200960115,,,Y,160,triangle,0.0019335250835865736,,,,,1,0,,,,,,,,,,,,1588.9705824519042,1588.9705824519042,1588.9705824519042,1588.9705824519042,1590.4594398629852,1590.4594398629852,1590.4594398629852,1590.4594398629852,1590.4759440908674,1590.4759440908674,1590.4759440908674,1590.4759440908674,repeat,letter,lettRpt,f,0.9837119961157441,Lo,,,1,,,,,high,1591.4631738059688,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,0,1237,,,1605.770374767948,,,S,139,hexagon,0.016874025808647275,,,,,1,0,,,,,,,,,,,,1601.8961374759674,1601.8961374759674,1601.8961374759674,1601.8961374759674,1603.3694690798875,1603.3694690798875,1603.3694690798875,1603.3694690798875,1603.4028867350426,1603.4028867350426,1603.4028867350426,1603.4028867350426,repeat,letter,lettRpt,f,0.8539869340602309,Hi,,,2,,,space,3.4331528379116207,high,1604.2573904749006,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,1,1238,,,1610.3739797179587,,,U,125,star,0.016516869189217687,,,,,1,0,,,,,,,,,,,,1606.7660290219355,1606.7660290219355,1606.7660290219355,1606.7660290219355,1608.239680761937,1608.239680761937,1608.239680761937,1608.239680761937,1608.27289259783,1608.27289259783,1608.27289259783,1608.27289259783,switch,number,numSwt,j,0.5964226359501481,Lo,,,2,,,,,high,1608.8599849028978,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,0,1238,,,1617.3447451549582,,1617.8451962848194,D,132,triangle,0.0004471710417419672,,,,,-1,0,,,,,,,,,,,,1611.353217015043,1611.353217015043,1611.353217015043,1611.353217015043,1612.8413301669061,1612.8413301669061,1612.8413301669061,1612.8413301669061,1612.8581557269208,1612.8581557269208,1612.8581557269208,1612.8581557269208,switch,no_choice,NA,None,,Lo,,,2,,,,,high,1615.8445195169188,1615.8445195169188,1615.8445195169188,1615.8445195169188,1615.8445195169188,1617.3447451549582,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,0,1238,,,1622.2320003639907,,,Y,146,circle,0.00435952702537179,,,,,1,0,,,,,,,,,,,,1618.3579289219342,1618.3579289219342,1618.3579289219342,1618.3579289219342,1619.847707672976,1619.847707672976,1619.847707672976,1619.847707672976,1619.8640060808975,1619.8640060808975,1619.8640060808975,1619.8640060808975,switch,letter,lettSwt,f,0.8359549439046532,Hi,,,2,,,,,high,1620.7180732679553,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,0,1238,,,1626.9184700499754,,,H,181,hexagon,0.016684985952451825,,,,,0,0,,,,,,,,,,,,1623.2281579170376,1623.2281579170376,1623.2281579170376,1623.2281579170376,1624.701377383899,1624.701377383899,1624.701377383899,1624.701377383899,1624.73450270202,1624.73450270202,1624.73450270202,1624.73450270202,repeat,letter,NA,f,0.6731066049542278,Hi,,,2,,,,,high,1625.4051382588223,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,10,1248,,,1631.5221092000138,,,B,174,circle,0.0004291811492294073,,,,,1,1,,,,,,,,,,,,1627.8979847899172,1627.8979847899172,1627.8979847899172,1627.8979847899172,1629.3882624998223,1629.3882624998223,1629.3882624998223,1629.3882624998223,1629.4047726739664,1629.4047726739664,1629.4047726739664,1629.4047726739664,repeat,letter,lettRpt,d,0.6000714381225407,Hi,,,2,,,,,high,1630.0086329400074,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,1,1249,,,1636.509063074831,,,W,167,triangle,0.016780026955530047,,,,,1,0,,,,,,,,,,,,1632.518279275857,1632.518279275857,1632.518279275857,1632.518279275857,1633.991609581979,1633.991609581979,1633.991609581979,1633.991609581979,1634.024877000833,1634.024877000833,1634.024877000833,1634.024877000833,repeat,letter,lettRpt,f,0.9796589380130172,Lo,,,2,,,,,high,1634.9953117838595,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,1,1250,,,1641.2628893589135,,,F,160,star,0.016829964006319642,,,,,1,0,,,,,,,,,,,,1637.505308050895,1637.505308050895,1637.505308050895,1637.505308050895,1638.978672415018,1638.978672415018,1638.978672415018,1638.978672415018,1639.0117515700404,1639.0117515700404,1639.0117515700404,1639.0117515700404,repeat,letter,lettRpt,d,0.7402650190051645,Lo,,,2,,,,,high,1639.7488324570004,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,0,1250,,,1646.1161256800406,,,S,139,circle,0.016559801995754242,,,,,1,0,,,,,,,,,,,,1642.2586198989302,1642.2586198989302,1642.2586198989302,1642.2586198989302,1643.7320910650305,1643.7320910650305,1643.7320910650305,1643.7320910650305,1643.7653586799279,1643.7653586799279,1643.7653586799279,1643.7653586799279,repeat,letter,lettRpt,f,0.8479521779809147,Hi,,,2,,,,,high,1644.6034726998769,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,10,1260,,,1651.7536241950002,,,U,125,star,0.01678827404975891,,,,,1,0,,,,,,,,,,,,1647.1121018768754,1647.1121018768754,1647.1121018768754,1647.1121018768754,1648.5854861789849,1648.5854861789849,1648.5854861789849,1648.5854861789849,1648.6189303898718,1648.6189303898718,1648.6189303898718,1648.6189303898718,repeat,letter,lettRpt,f,1.618832578184083,Lo,,,2,,,,,high,1650.2394825308584,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,1,1261,,,1657.524059302872,,,D,132,triangle,0.013402835931628942,,,,,1,0,,,,,,,,,,,,1652.7495182538405,1652.7495182538405,1652.7495182538405,1652.7495182538405,1654.2395826829597,1654.2395826829597,1654.2395826829597,1654.2395826829597,1654.2560620990116,1654.2560620990116,1654.2560620990116,1654.2560620990116,repeat,letter,lettRpt,d,1.74780084611848,Lo,,,2,,,,,high,1656.0102004909422,,,,,,,,,,,,,,,,,,,,,11801,2022-11-22_13h32.37.848,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.95980258642396,
