LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,fix.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,0,1160,,,,2092.000636364799,160,F,hexagon,0.0009888671338558197,,,,,0,0,,,,,,,,,,,,2088.530214628903,2088.530214628903,2088.530214628903,2088.530214628903,2090.031644464936,2090.031644464936,2090.031644464936,2090.031644464936,2090.031644464936,2090.031644464936,2090.031644464936,2090.031644464936,repeat,number,NA,d,0.4449978352058679,Hi,,,1,,,,,,high,2090.5157461049967,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,1,1161,,,,2096.8225103069562,146,H,triangle,0.0013489809352904558,,,,,1,1,,,,,,,,,,,,2092.9851171888877,2092.9851171888877,2092.9851171888877,2092.9851171888877,2094.486534154974,2094.486534154974,2094.486534154974,2094.486534154974,2094.486534154974,2094.486534154974,2094.486534154974,2094.486534154974,switch,letter,lettSwt,j,0.8063205692451447,Lo,,,1,,,,,,high,2095.337604963919,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,1,1162,,,,2101.5443826019764,139,U,star,0.0013379429001361132,,,,,1,0,,,,,,,,,,,,2097.8070797689725,2097.8070797689725,2097.8070797689725,2097.8070797689725,2099.3087506538723,2099.3087506538723,2099.3087506538723,2099.3087506538723,2099.3087506538723,2099.3087506538723,2099.3087506538723,2099.3087506538723,repeat,letter,lettRpt,k,0.708432333311066,Lo,,,1,,,,,,high,2100.04379770183,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,10,1172,,,,2105.999524359824,181,S,circle,0.001189298229292035,,,,,1,0,,,,,,,,,,,,2102.528783859918,2102.528783859918,2102.528783859918,2102.528783859918,2104.0304173368495,2104.0304173368495,2104.0304173368495,2104.0304173368495,2104.0304173368495,2104.0304173368495,2104.0304173368495,2104.0304173368495,switch,number,numSwt,f,0.44197715702466667,Hi,,,1,,,,,,high,2104.5146245879587,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,10,1182,,,,2110.404238473857,125,Y,circle,0.0013516771141439676,,,,,1,0,,,,,,,,,,,,2106.9838182698004,2106.9838182698004,2106.9838182698004,2106.9838182698004,2108.4855326828547,2108.4855326828547,2108.4855326828547,2108.4855326828547,2108.4855326828547,2108.4855326828547,2108.4855326828547,2108.4855326828547,repeat,number,numRpt,d,0.38607812603004277,Hi,,,1,,,2110.9047447419725,,,high,2108.9025967188645,2110.404238473857,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,0,1182,,,,2114.9091557939537,132,D,hexagon,0.0006656120531260967,,,,,1,0,,,,,,,,,,,,2111.388686139835,2111.388686139835,2111.388686139835,2111.388686139835,2112.8903935069684,2112.8903935069684,2112.8903935069684,2112.8903935069684,2112.8903935069684,2112.8903935069684,2112.8903935069684,2112.8903935069684,switch,letter,lettSwt,j,0.4706081352196634,Hi,,,1,,,,,,high,2113.407723981887,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,1,1183,,,,2119.4141396228224,167,B,star,0.001049616141244769,,,,,1,0,,,,,,,,,,,,2115.876937323017,2115.876937323017,2115.876937323017,2115.876937323017,2117.378535697935,2117.378535697935,2117.378535697935,2117.378535697935,2117.378535697935,2117.378535697935,2117.378535697935,2117.378535697935,switch,number,numSwt,f,0.5054357321932912,Lo,,,1,,,,,,high,2117.9292653638404,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,1,1184,,,,2123.9022951677907,174,W,triangle,0.001126820920035243,,,,,1,0,,,,,,,,,,,,2120.3985398639925,2120.3985398639925,2120.3985398639925,2120.3985398639925,2121.900182007812,2121.900182007812,2121.900182007812,2121.900182007812,2121.900182007812,2121.900182007812,2121.900182007812,2121.900182007812,repeat,number,numRpt,f,0.4730512381065637,Lo,,,1,,,,,,high,2122.402222324861,2123.9022951677907,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,1,1185,,,,2128.273757362971,132,Y,hexagon,0.0011612558737397194,,,,,1,0,,,,,,,,,,,,2124.8869529869407,2124.8869529869407,2124.8869529869407,2124.8869529869407,2126.388407982886,2126.388407982886,2126.388407982886,2126.388407982886,2126.388407982886,2126.388407982886,2126.388407982886,2126.388407982886,repeat,number,numRpt,d,0.36060751019977033,Hi,,,1,,,,,,high,2126.7737042868976,2128.273757362971,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,0,1185,,,,2132.9624927248806,160,H,circle,0.001339681912213564,,,,,1,0,,,,,,,,,,,,2129.2582371698227,2129.2582371698227,2129.2582371698227,2129.2582371698227,2130.759900053963,2130.759900053963,2130.759900053963,2130.759900053963,2130.759900053963,2130.759900053963,2130.759900053963,2130.759900053963,repeat,number,numRpt,f,0.6696499132085592,Hi,,,1,,,2133.4631298128515,,,high,2131.4608507438097,2132.9624927248806,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,1,1186,,,,2137.4506867718883,181,B,triangle,0.0006170039996504784,,,,,1,0,,,,,,,,,,,,2133.9466785099357,2133.9466785099357,2133.9466785099357,2133.9466785099357,2135.4483889529947,2135.4483889529947,2135.4483889529947,2135.4483889529947,2135.4483889529947,2135.4483889529947,2135.4483889529947,2135.4483889529947,switch,letter,lettSwt,j,0.4697480541653931,Lo,,,1,,,2137.951349477982,,,high,2135.9490111989435,2137.4506867718883,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,1,1187,,,,2141.8723634269554,139,W,star,0.0002558678388595581,,,,,1,0,,,,,,,,,,,,2138.4352466280106,2138.4352466280106,2138.4352466280106,2138.4352466280106,2139.9366982339416,2139.9366982339416,2139.9366982339416,2139.9366982339416,2139.9366982339416,2139.9366982339416,2139.9366982339416,2139.9366982339416,repeat,letter,lettRpt,k,0.40269695734605193,Lo,,,1,,,2142.3727989320178,,,high,2140.3707217569463,2141.8723634269554,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,0,1187,,,,2146.410745578818,125,U,star,0.0002566890325397253,,,,,0,0,,,,,,,,,,,,2142.85658939695,2142.85658939695,2142.85658939695,2142.85658939695,2144.3584432417993,2144.3584432417993,2144.3584432417993,2144.3584432417993,2144.3584432417993,2144.3584432417993,2144.3584432417993,2144.3584432417993,switch,number,NA,f,0.5262742121703923,Lo,,,1,,,,,,high,2144.925810003886,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,1,1188,,,,2150.882096846821,167,D,triangle,0.0013570161536335945,,,,,1,1,,,,,,,,,,,,2147.3951655379497,2147.3951655379497,2147.3951655379497,2147.3951655379497,2148.896703133825,2148.896703133825,2148.896703133825,2148.896703133825,2148.896703133825,2148.896703133825,2148.896703133825,2148.896703133825,switch,letter,lettSwt,j,0.45628572115674615,Lo,,,1,,,,,,high,2149.3972237138078,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,1,1189,,,,2155.286919274833,146,F,hexagon,0.0012084590271115303,,,,,1,0,,,,,,,,,,,,2151.8666445449926,2151.8666445449926,2151.8666445449926,2151.8666445449926,2153.368254913017,2153.368254913017,2153.368254913017,2153.368254913017,2153.368254913017,2153.368254913017,2153.368254913017,2153.368254913017,switch,number,numSwt,d,0.38424522220157087,Hi,,,1,,,,,,high,2153.7856183929835,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,0,1189,,,,2159.775443188846,174,S,circle,0.017097883159294724,,,,,0,0,,,,,,,,,,,,2156.2714224448428,2156.2714224448428,2156.2714224448428,2156.2714224448428,2157.7563522348646,2157.7563522348646,2157.7563522348646,2157.7563522348646,2157.77289323695,2157.77289323695,2157.77289323695,2157.77289323695,switch,letter,NA,j,0.48464292008429766,Hi,,,1,,,2160.2756919430103,,,high,2158.273612676887,2159.775443188846,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,0,1189,,,,2164.447089166846,139,F,circle,0.00013634003698825836,,,,,1,1,,,,,,,,,,,,2160.759805129841,2160.759805129841,2160.759805129841,2160.759805129841,2162.2615389837883,2162.2615389837883,2162.2615389837883,2162.2615389837883,2162.2615389837883,2162.2615389837883,2162.2615389837883,2162.2615389837883,switch,number,numSwt,d,0.6583527512848377,Hi,,,1,,,,,,high,2162.9620833569206,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,0,1189,,,,2169.118927753996,181,U,hexagon,0.0011698710732161999,,,,,1,0,,,,,,,,,,,,2165.431403792929,2165.431403792929,2165.431403792929,2165.431403792929,2166.933273177827,2166.933273177827,2166.933273177827,2166.933273177827,2166.933273177827,2166.933273177827,2166.933273177827,2166.933273177827,repeat,number,numRpt,f,0.6444412302225828,Hi,,,1,,,,,,high,2167.617301904829,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,1,1190,,,,2173.6405803968664,146,Y,triangle,0.0009489341173321009,,,,,1,0,,,,,,,,,,,,2170.0866343770176,2170.0866343770176,2170.0866343770176,2170.0866343770176,2171.5882755718194,2171.5882755718194,2171.5882755718194,2171.5882755718194,2171.5882755718194,2171.5882755718194,2171.5882755718194,2171.5882755718194,switch,letter,lettSwt,k,0.5241619842126966,Lo,,,1,,,,,,high,2172.155585631961,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,1,1191,,,,2178.212276303908,167,D,star,0.0012630329001694918,,,,,1,0,,,,,,,,,,,,2174.6250351238996,2174.6250351238996,2174.6250351238996,2174.6250351238996,2176.1266117137857,2176.1266117137857,2176.1266117137857,2176.1266117137857,2176.1266117137857,2176.1266117137857,2176.1266117137857,2176.1266117137857,repeat,letter,lettRpt,j,0.5529923101421446,Lo,,,1,,,2178.712844669819,,,high,2176.710795297986,2178.212276303908,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,1,1192,,,,2182.700558422832,132,S,triangle,8.214684203267097e-05,,,,,1,0,,,,,,,,,,,,2179.196618877817,2179.196618877817,2179.196618877817,2179.196618877817,2180.698463779874,2180.698463779874,2180.698463779874,2180.698463779874,2180.698463779874,2180.698463779874,2180.698463779874,2180.698463779874,switch,number,numSwt,d,0.4710464703384787,Lo,,,1,,,,,,high,2181.200756351929,2182.700558422832,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,10,1202,,,,2187.0555207720026,160,B,circle,0.001000434858724475,,,,,1,0,,,,,,,,,,,,2183.68529658881,2183.68529658881,2183.68529658881,2183.68529658881,2185.186913579935,2185.186913579935,2185.186913579935,2185.186913579935,2185.186913579935,2185.186913579935,2185.186913579935,2185.186913579935,repeat,number,numRpt,f,0.34889528527855873,Hi,,,1,,,,,,high,2185.570654461859,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,1,1203,,,,2191.427165484987,125,W,star,0.0013300799764692783,,,,,1,0,,,,,,,,,,,,2188.0398075419944,2188.0398075419944,2188.0398075419944,2188.0398075419944,2189.5415527229197,2189.5415527229197,2189.5415527229197,2189.5415527229197,2189.5415527229197,2189.5415527229197,2189.5415527229197,2189.5415527229197,repeat,number,numRpt,d,0.358882250264287,Lo,,,1,,,,,,high,2189.9421327088494,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,0,1203,,,,2195.915175436996,174,H,hexagon,0.001454771962016821,,,,,1,0,,,,,,,,,,,,2192.411250552861,2192.411250552861,2192.411250552861,2192.411250552861,2193.9129271449056,2193.9129271449056,2193.9129271449056,2193.9129271449056,2193.9129271449056,2193.9129271449056,2193.9129271449056,2193.9129271449056,switch,letter,lettSwt,j,0.47658527409657836,Hi,,,1,,,,,,high,2194.430530706886,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,0,1203,,,,2236.2428703869227,174,U,circle,0.0017437769565731287,,,,,1,0,,,,,,,,,,,,2232.7058035198133,2232.7058035198133,2232.7058035198133,2232.7058035198133,2234.2073973438237,2234.2073973438237,2234.2073973438237,2234.2073973438237,2234.2073973438237,2234.2073973438237,2234.2073973438237,2234.2073973438237,switch,number,numSwt,f,0.503838473232463,Hi,,,2,,,,space,1.3157307130750269,high,2234.7429385578725,2236.2428703869227,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,1,1204,,,,2240.7480186838657,160,B,star,0.001120859058573842,,,,,1,0,,,,,,,,,,,,2237.2274615799543,2237.2274615799543,2237.2274615799543,2237.2274615799543,2238.729086418869,2238.729086418869,2238.729086418869,2238.729086418869,2238.729086418869,2238.729086418869,2238.729086418869,2238.729086418869,switch,letter,lettSwt,j,0.49383832211606205,Lo,,,2,,,,,,high,2239.262891513994,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,1,1205,,,,2245.1527071369346,181,D,triangle,0.0014622271992266178,,,,,1,0,,,,,,,,,,,,2241.732516206801,2241.732516206801,2241.732516206801,2241.732516206801,2243.2341428499203,2243.2341428499203,2243.2341428499203,2243.2341428499203,2243.2341428499203,2243.2341428499203,2243.2341428499203,2243.2341428499203,switch,number,numSwt,f,0.38994153030216694,Lo,,,2,,,,,,high,2243.6527352449484,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,0,1205,,,,2249.7412682648282,167,S,hexagon,0.0009561330080032349,,,,,1,0,,,,,,,,,,,,2246.1373814498074,2246.1373814498074,2246.1373814498074,2246.1373814498074,2247.638796637999,2247.638796637999,2247.638796637999,2247.638796637999,2247.638796637999,2247.638796637999,2247.638796637999,2247.638796637999,switch,letter,lettSwt,k,0.5739143481478095,Hi,,,2,,,,,,high,2248.2560938720126,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,10,1215,,,,2254.1961464239284,139,W,hexagon,0.001335187815129757,,,,,1,0,,,,,,,,,,,,2250.72572109499,2250.72572109499,2250.72572109499,2250.72572109499,2252.227230818942,2252.227230818942,2252.227230818942,2252.227230818942,2252.227230818942,2252.227230818942,2252.227230818942,2252.227230818942,repeat,letter,lettRpt,k,0.4414887463208288,Hi,,,2,,,,,,high,2252.7112566849682,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,1,1216,,,,2258.551144958008,146,Y,triangle,0.0012292061001062393,,,,,1,0,,,,,,,,,,,,2255.1804800219834,2255.1804800219834,2255.1804800219834,2255.1804800219834,2256.682156811934,2256.682156811934,2256.682156811934,2256.682156811934,2256.682156811934,2256.682156811934,2256.682156811934,2256.682156811934,switch,number,numSwt,d,0.3285917390603572,Lo,,,2,,,,,,high,2257.0493843229488,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,0,1216,,,,2262.939245931804,132,H,circle,0.0011821428779512644,,,,,0,0,,,,,,,,,,,,2259.518713003956,2259.518713003956,2259.518713003956,2259.518713003956,2261.020355546847,2261.020355546847,2261.020355546847,2261.020355546847,2261.020355546847,2261.020355546847,2261.020355546847,2261.020355546847,switch,letter,NA,k,0.39011353603564203,Lo,,,2,,,,,,high,2261.4544243849814,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,10,1226,,,,2267.4441906248685,125,F,star,0.0012239899951964617,,,,,1,1,,,,,,,,,,,,2263.923565894831,2263.923565894831,2263.923565894831,2263.923565894831,2265.425066118827,2265.425066118827,2265.425066118827,2265.425066118827,2265.425066118827,2265.425066118827,2265.425066118827,2265.425066118827,repeat,letter,lettRpt,j,0.4850810100324452,Lo,,,2,,,2267.944643707946,,,high,2265.9423797929194,2267.4441906248685,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,1,1227,,,,2271.8824990869034,174,U,star,0.0004356110002845526,,,,,1,0,,,,,,,,,,,,2268.4284828838427,2268.4284828838427,2268.4284828838427,2268.4284828838427,2269.930165729951,2269.930165729951,2269.930165729951,2269.930165729951,2269.930165729951,2269.930165729951,2269.930165729951,2269.930165729951,repeat,letter,lettRpt,k,0.4134454131126404,Lo,,,2,,,,,,high,2270.380707224831,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,10,1237,,,,2276.3373461328447,160,B,circle,0.0011856330092996359,,,,,1,0,,,,,,,,,,,,2272.850091378903,2272.850091378903,2272.850091378903,2272.850091378903,2274.3517096478026,2274.3517096478026,2274.3517096478026,2274.3517096478026,2274.3517096478026,2274.3517096478026,2274.3517096478026,2274.3517096478026,switch,number,numSwt,f,0.4359943810850382,Hi,,,2,,,,,,high,2274.8354825240094,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,0,1237,,,,2280.808784318855,181,D,hexagon,0.0012040799483656883,,,,,1,0,,,,,,,,,,,,2277.3216334017925,2277.3216334017925,2277.3216334017925,2277.3216334017925,2278.8234875279013,2278.8234875279013,2278.8234875279013,2278.8234875279013,2278.8234875279013,2278.8234875279013,2278.8234875279013,2278.8234875279013,repeat,number,numRpt,f,0.4416009171400219,Hi,,,2,,,,,,high,2279.3071972148027,,,,,,,,,,,,,,,,,63591,2022-11-17_11h26.51.896,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.082920153211575,
