LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,10,823,,,1670.9607087099976,,,S,139,hexagon,0.00024948400096036494,,,,,,,,,1,0,,,,,,,,,,,,1667.1401331589987,1667.1401331589987,1667.1401331589987,1667.1401331589987,1668.6415393440002,1668.6415393440002,1668.6415393440002,1668.6415393440002,1668.6415393440002,1668.6415393440002,1668.6415393440002,1668.6415393440002,repeat,letter,lettRpt,f,0.7880997210013447,Lo,,,0,,,,,low,1669.4760080749984,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,10,833,,,1675.6659530059987,,1676.1666714050007,F,160,hexagon,0.001132794001023285,,,,,,,,,1,0,,,,,,,,,,,,1671.9453611729987,1671.9453611729987,1671.9453611729987,1671.9453611729987,1673.4468546850003,1673.4468546850003,1673.4468546850003,1673.4468546850003,1673.4468546850003,1673.4468546850003,1673.4468546850003,1673.4468546850003,repeat,letter,lettRpt,d,0.6865854940006102,Lo,,,0,,,,,low,1674.1642525239986,1675.6659530059987,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,10,843,,,1680.1712089959983,,,B,174,star,0.0005932950007263571,,,,,,,,,1,0,,,,,,,,,,,,1676.650612393998,1676.650612393998,1676.650612393998,1676.650612393998,1678.1523111459974,1678.1523111459974,1678.1523111459974,1678.1523111459974,1678.1523111459974,1678.1523111459974,1678.1523111459974,1678.1523111459974,repeat,letter,lettRpt,d,0.4847240769995551,Hi,,,0,,,,,low,1678.6695678809992,1680.1712089959983,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,1,844,,,1684.9595005560004,,,U,167,star,0.0006220469986146782,,,,,,,,,1,0,,,,,,,,,,,,1681.1556087589997,1681.1556087589997,1681.1556087589997,1681.1556087589997,1682.657282117998,1682.657282117998,1682.657282117998,1682.657282117998,1682.657282117998,1682.657282117998,1682.657282117998,1682.657282117998,repeat,letter,lettRpt,f,0.7802029850026884,Hi,,,0,,,,,low,1683.474679469,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,10,854,,,1689.965413605998,,,D,132,hexagon,0.001423843001248315,,,,,,,,,1,0,,,,,,,,,,,,1685.9440533989982,1685.9440533989982,1685.9440533989982,1685.9440533989982,1687.4455184609978,1687.4455184609978,1687.4455184609978,1687.4455184609978,1687.4455184609978,1687.4455184609978,1687.4455184609978,1687.4455184609978,switch,number,numSwt,j,0.9755776000019978,Lo,,,0,,,,,low,1688.4636961059987,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,0,854,,,1694.970874024999,,,H,146,star,0.0010247319987684023,,,,,,,,,0,0,,,,,,,,,,,,1690.9329808429975,1690.9329808429975,1690.9329808429975,1690.9329808429975,1692.4345437929987,1692.4345437929987,1692.4345437929987,1692.4345437929987,1692.4345437929987,1692.4345437929987,1692.4345437929987,1692.4345437929987,repeat,number,NA,k,0.9951072980002209,Lo,,,0,,,,,low,1693.4691419730007,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,0,854,,,1699.9430407500004,,,Y,181,star,0.0010353959987696726,,,,,,,,,0,1,,,,,,,,,,,,1695.9384821290005,1695.9384821290005,1695.9384821290005,1695.9384821290005,1697.4400105889981,1697.4400105889981,1697.4400105889981,1697.4400105889981,1697.4400105889981,1697.4400105889981,1697.4400105889981,1697.4400105889981,switch,letter,NA,d,0.9743384600005811,Lo,,,0,,,,,low,1698.4423949659977,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,10,864,,,1704.9983568149983,,,W,125,hexagon,0.001136003000283381,,,,,,,,,1,1,,,,,,,,,,,,1700.927281512999,1700.927281512999,1700.927281512999,1700.927281512999,1702.4290954530006,1702.4290954530006,1702.4290954530006,1702.4290954530006,1702.4290954530006,1702.4290954530006,1702.4290954530006,1702.4290954530006,repeat,letter,lettRpt,f,1.049186443000508,Lo,,,0,,,,,low,1703.5134321330006,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,1,865,,,1709.7037393350001,,,S,139,star,0.0016634029998385813,,,,,,,,,1,0,,,,,,,,,,,,1705.9829148030003,1705.9829148030003,1705.9829148030003,1705.9829148030003,1707.4845099739978,1707.4845099739978,1707.4845099739978,1707.4845099739978,1707.4845099739978,1707.4845099739978,1707.4845099739978,1707.4845099739978,switch,number,numSwt,j,0.6980055850035569,Hi,,,0,,,,,low,1708.218691389,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,0,865,,,1714.6258055359976,,1715.126348900998,F,160,hexagon,0.0012333009981375653,,,,,,,,,0,0,,,,,,,,,,,,1710.6880721479974,1710.6880721479974,1710.6880721479974,1710.6880721479974,1712.189895995998,1712.189895995998,1712.189895995998,1712.189895995998,1712.189895995998,1712.189895995998,1712.189895995998,1712.189895995998,switch,letter,NA,f,0.9031094360034331,Hi,,,0,,,,,low,1713.1241886789976,1714.6258055359976,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,0,865,,,1719.731281600998,,1720.232021210999,B,174,star,0.00022034199719200842,,,,,,,,,1,1,,,,,,,,,,,,1715.610135720999,1715.610135720999,1715.610135720999,1715.610135720999,1717.1117496199986,1717.1117496199986,1717.1117496199986,1717.1117496199986,1717.1117496199986,1717.1117496199986,1717.1117496199986,1717.1117496199986,repeat,letter,lettRpt,d,1.0856561879991204,Hi,,,0,,,,,low,1718.2296801329976,1719.731281600998,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,10,875,,,1724.3366043530004,,,U,167,hexagon,0.0006270740013860632,,,,,,,,,1,0,,,,,,,,,,,,1720.7162663630006,1720.7162663630006,1720.7162663630006,1720.7162663630006,1722.2173768859975,1722.2173768859975,1722.2173768859975,1722.2173768859975,1722.2173768859975,1722.2173768859975,1722.2173768859975,1722.2173768859975,repeat,letter,lettRpt,f,0.5964641430036863,Lo,,,0,,,,,low,1722.8514429379975,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,0,875,,,1729.7257150199985,,1730.226274782999,H,181,star,0.0012924729999213014,,,,,,,,,1,0,,,,,,,,,,,,1725.321030231,1725.321030231,1725.321030231,1725.321030231,1726.822492340998,1726.822492340998,1726.822492340998,1726.822492340998,1726.822492340998,1726.822492340998,1726.822492340998,1726.822492340998,switch,number,numSwt,k,1.369011432001571,Hi,,,0,,,,,low,1728.224016447999,1729.7257150199985,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,1,876,,,1734.180532688999,,1734.6811870460006,B,139,star,0.0006326449984044302,,,,,,,,,1,0,,,,,,,,,,,,1730.7101490690002,1730.7101490690002,1730.7101490690002,1730.7101490690002,1732.2118211689994,1732.2118211689994,1732.2118211689994,1732.2118211689994,1732.2118211689994,1732.2118211689994,1732.2118211689994,1732.2118211689994,switch,letter,lettSwt,d,0.4347158990021853,Hi,,,0,,,,,low,1732.6788675479984,1734.180532688999,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,0,876,,,1738.5521910629977,,,W,174,hexagon,0.0008960520026448648,,,,,,,,,0,0,,,,,,,,,,,,1735.1650407399975,1735.1650407399975,1735.1650407399975,1735.1650407399975,1736.6665438029995,1736.6665438029995,1736.6665438029995,1736.6665438029995,1736.6665438029995,1736.6665438029995,1736.6665438029995,1736.6665438029995,repeat,letter,NA,d,0.3563579550027498,Hi,,,0,,,,,low,1737.0670091609973,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,1,877,,,1744.1752018549996,,,F,125,hexagon,0.0014575210007023998,,,,,,,,,1,1,,,,,,,,,,,,1739.53657896,1739.53657896,1739.53657896,1739.53657896,1741.0382736529973,1741.0382736529973,1741.0382736529973,1741.0382736529973,1741.0382736529973,1741.0382736529973,1741.0382736529973,1741.0382736529973,repeat,letter,lettRpt,d,1.6162384470044344,Lo,,,0,,,,,low,1742.6900755889983,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,10,887,,,1748.68009781,,,S,160,hexagon,0.0013373420006246306,,,,,,,,,1,0,,,,,,,,,,,,1745.1595364309978,1745.1595364309978,1745.1595364309978,1745.1595364309978,1746.6611838309982,1746.6611838309982,1746.6611838309982,1746.6611838309982,1746.6611838309982,1746.6611838309982,1746.6611838309982,1746.6611838309982,repeat,letter,lettRpt,f,0.4897016850009095,Lo,,,0,,,,,low,1747.1952432679973,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,10,897,,,1753.3017875839978,,,Y,132,hexagon,0.0014273369997681584,,,,,,,,,1,0,,,,,,,,,,,,1749.6645730199998,1749.6645730199998,1749.6645730199998,1749.6645730199998,1751.1659874629986,1751.1659874629986,1751.1659874629986,1751.1659874629986,1751.1659874629986,1751.1659874629986,1751.1659874629986,1751.1659874629986,repeat,letter,lettRpt,f,0.6082115310018708,Lo,,,0,,,,,low,1751.8016368429999,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,1,898,,,1757.8736437579973,,,D,146,star,0.0008880200002749916,,,,,,,,,1,0,,,,,,,,,,,,1754.2861239459999,1754.2861239459999,1754.2861239459999,1754.2861239459999,1755.787934177999,1755.787934177999,1755.787934177999,1755.787934177999,1755.787934177999,1755.787934177999,1755.787934177999,1755.787934177999,repeat,letter,lettRpt,d,0.5617432190010732,Hi,,,0,,,,,low,1756.3884218380008,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,10,908,,,1762.561900495999,,1763.062676354999,U,167,star,0.0013723129995923955,,,,,,,,,1,0,,,,,,,,,,,,1758.8578790559986,1758.8578790559986,1758.8578790559986,1758.8578790559986,1760.359479363,1760.359479363,1760.359479363,1760.359479363,1760.359479363,1760.359479363,1760.359479363,1760.359479363,repeat,letter,lettRpt,f,0.670459667002433,Hi,,,0,,,,,low,1761.0602646629995,1762.561900495999,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,10,918,,,1767.033447048998,,1767.5340718529987,H,181,hexagon,0.0002522899994801264,,,,,,,,,1,0,,,,,,,,,,,,1763.5463245829997,1763.5463245829997,1763.5463245829997,1763.5463245829997,1765.0479324099979,1765.0479324099979,1765.0479324099979,1765.0479324099979,1765.0479324099979,1765.0479324099979,1765.0479324099979,1765.0479324099979,repeat,letter,lettRpt,d,0.4531952219986124,Lo,,,0,,,,,low,1765.5317471149974,1767.033447048998,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,0,918,,,1771.4720232539985,,,F,139,hexagon,0.00040272399928653613,,,,,,,,,0,0,,,,,,,,,,,,1768.018137742998,1768.018137742998,1768.018137742998,1768.018137742998,1769.5196487879984,1769.5196487879984,1769.5196487879984,1769.5196487879984,1769.5196487879984,1769.5196487879984,1769.5196487879984,1769.5196487879984,repeat,letter,NA,f,0.4229923030034115,Lo,,,0,,,,,low,1769.986920217998,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,1,919,,,1776.026634640999,,,D,146,star,0.0013106510014040396,,,,,,,,,1,1,,,,,,,,,,,,1772.4561937789986,1772.4561937789986,1772.4561937789986,1772.4561937789986,1773.9578011779995,1773.9578011779995,1773.9578011779995,1773.9578011779995,1773.9578011779995,1773.9578011779995,1773.9578011779995,1773.9578011779995,repeat,letter,lettRpt,d,0.5440863670010003,Hi,,,0,,,,,low,1774.5416414039973,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,10,929,,,1780.6650769730004,,,S,125,star,0.0013573260002885945,,,,,,,,,1,0,,,,,,,,,,,,1777.011284884,1777.011284884,1777.011284884,1777.011284884,1778.5129056939986,1778.5129056939986,1778.5129056939986,1778.5129056939986,1778.5129056939986,1778.5129056939986,1778.5129056939986,1778.5129056939986,repeat,letter,lettRpt,f,0.6205421680024301,Hi,,,0,,,,,low,1779.1802935259984,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,1,930,,,1785.93762669,,,U,160,hexagon,0.0014101779997872654,,,,,,,,,1,0,,,,,,,,,,,,1781.649716232998,1781.649716232998,1781.649716232998,1781.649716232998,1783.1512372849975,1783.1512372849975,1783.1512372849975,1783.1512372849975,1783.1512372849975,1783.1512372849975,1783.1512372849975,1783.1512372849975,repeat,letter,lettRpt,f,1.2623464120042627,Lo,,,0,,,,,low,1784.4526893349976,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,0,930,,,1790.5094638949995,,1791.009879033998,W,167,hexagon,0.001181413001177134,,,,,,,,,0,0,,,,,,,,,,,,1786.9220720239973,1786.9220720239973,1786.9220720239973,1786.9220720239973,1788.423688210998,1788.423688210998,1788.423688210998,1788.423688210998,1788.423688210998,1788.423688210998,1788.423688210998,1788.423688210998,repeat,letter,NA,d,0.5515260300016962,Lo,,,0,,,,,low,1789.0076784539997,1790.5094638949995,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,10,940,,,1795.3314824240006,,1795.8318730600004,Y,132,star,0.00044074700053897686,,,,,,,,,1,1,,,,,,,,,,,,1791.4940522599973,1791.4940522599973,1791.4940522599973,1791.4940522599973,1792.9956004560008,1792.9956004560008,1792.9956004560008,1792.9956004560008,1792.9956004560008,1792.9956004560008,1792.9956004560008,1792.9956004560008,repeat,letter,lettRpt,f,0.8019982390032965,Hi,,,0,,,,,low,1793.8297449290003,1795.3314824240006,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,10,950,,,1800.2035617250003,,1800.7207370510005,B,174,star,0.0004366060020402074,,,,,,,,,1,0,,,,,,,,,,,,1796.315870942999,1796.315870942999,1796.315870942999,1796.315870942999,1797.8175158079976,1797.8175158079976,1797.8175158079976,1797.8175158079976,1797.8175158079976,1797.8175158079976,1797.8175158079976,1797.8175158079976,repeat,letter,lettRpt,d,0.8521249139994325,Hi,,,0,,,,,low,1798.7018047479978,1800.2035617250003,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,10,960,,,1851.059575684998,,1851.559986944998,D,174,hexagon,0.0016127589988172986,,,,,,,,,1,0,,,,,,,,,,,,1847.2887106390008,1847.2887106390008,1847.2887106390008,1847.2887106390008,1848.7902850409992,1848.7902850409992,1848.7902850409992,1848.7902850409992,1848.7902850409992,1848.7902850409992,1848.7902850409992,1848.7902850409992,repeat,letter,lettRpt,d,0.7351873850020638,Lo,,,1,,,space,2.5569016480003484,low,1849.5578771239998,1851.059575684998,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,0,960,,,1855.5146019249987,,,S,167,hexagon,0.0006441439982154407,,,,,,,,,0,0,,,,,,,,,,,,1852.0439842710002,1852.0439842710002,1852.0439842710002,1852.0439842710002,1853.5456018229997,1853.5456018229997,1853.5456018229997,1853.5456018229997,1853.5456018229997,1853.5456018229997,1853.5456018229997,1853.5456018229997,repeat,letter,NA,d,0.42803015500248875,Lo,,,1,,,,,low,1854.0130242679988,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,0,960,,,1860.4032913789997,,1860.9038331800002,U,132,star,0.0009995939981308766,,,,,,,,,1,1,,,,,,,,,,,,1856.4822954589981,1856.4822954589981,1856.4822954589981,1856.4822954589981,1857.984074177999,1857.984074177999,1857.984074177999,1857.984074177999,1857.984074177999,1857.984074177999,1857.984074177999,1857.984074177999,repeat,letter,lettRpt,f,0.8850650140047946,Hi,,,1,,,,,low,1858.9016289529973,1860.4032913789997,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,1,961,,,1864.8082280199997,,,H,139,star,0.0003116149964625947,,,,,,,,,1,0,,,,,,,,,,,,1861.387630789999,1861.387630789999,1861.387630789999,1861.387630789999,1862.8891992289973,1862.8891992289973,1862.8891992289973,1862.8891992289973,1862.8891992289973,1862.8891992289973,1862.8891992289973,1862.8891992289973,repeat,letter,lettRpt,d,0.38976692800133605,Hi,,,1,,,,,low,1863.3230525199979,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,0,961,,,1869.4466168299987,,,B,181,star,0.0012703110005531926,,,,,,,,,1,0,,,,,,,,,,,,1865.7925522709993,1865.7925522709993,1865.7925522709993,1865.7925522709993,1867.2942784199986,1867.2942784199986,1867.2942784199986,1867.2942784199986,1867.2942784199986,1867.2942784199986,1867.2942784199986,1867.2942784199986,repeat,letter,lettRpt,d,0.6170369640021818,Hi,,,1,,,,,low,1867.9449039779975,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,0,961,,,1874.118541470998,,,Y,125,star,0.000932312999793794,,,,,,,,,1,0,,,,,,,,,,,,1870.4142309380004,1870.4142309380004,1870.4142309380004,1870.4142309380004,1871.9160650699996,1871.9160650699996,1871.9160650699996,1871.9160650699996,1871.9160650699996,1871.9160650699996,1871.9160650699996,1871.9160650699996,repeat,letter,lettRpt,f,0.6671830250015773,Hi,,,1,,,,,low,1872.6167636129976,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,0,961,,,1878.4731590859992,,,W,146,hexagon,0.00059501400028239,,,,,,,,,0,0,,,,,,,,,,,,1875.0863496050006,1875.0863496050006,1875.0863496050006,1875.0863496050006,1876.5876375959997,1876.5876375959997,1876.5876375959997,1876.5876375959997,1876.5876375959997,1876.5876375959997,1876.5876375959997,1876.5876375959997,repeat,letter,NA,d,0.35396198500166065,Hi,,,1,,,,,low,1876.9883347680006,,,,,,,,,,,,,,,,32144,2022-10-25_13h59.32.778,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.94268795621936,
