LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,top_target_prac2.stopped,tgt_fix_prac2.stopped,bott_target_prac2.stopped,target_resp_prac2.stopped,prac_fback_text.stopped,fix.stopped,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,alt,task,condition,target_resp.keys,rewCond,vts_fback.started,vts_fback.stopped,target_resp.rt,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,10,807,,,1368.8347279209993,132,U,circle,0.0016916340100578964,,,,,1,0,,,,,,,,,,,,,,,,,1365.4093577200256,1365.4093577200256,1365.4093577200256,1365.4093577200256,1366.9159144860168,1366.9159144860168,1366.9159144860168,1366.9159144860168,1366.9159144860168,1366.9159144860168,1366.9159144860168,1366.9159144860168,,,,,repeat,letter,lettRpt,k,Lo,,,0.39941490499768406,0,,,,,low,1367.333607707027,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,10,817,,,1373.306328160019,125,W,star,0.001423067005816847,,,,,1,0,,,,,,,,,,,,,,,,,1369.812918080017,1369.812918080017,1369.812918080017,1369.812918080017,1371.3206546000147,1371.3206546000147,1371.3206546000147,1371.3206546000147,1371.3206546000147,1371.3206546000147,1371.3206546000147,1371.3206546000147,,,,,repeat,letter,lettRpt,k,Lo,,,0.4598508519702591,0,,,,,low,1371.8045256120095,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,0,817,,,1377.8444973760052,146,F,triangle,0.0017157969996333122,,,,,0,0,,,,,,,,,,,,,,,,,1374.2857390400022,1374.2857390400022,1374.2857390400022,1374.2857390400022,1375.7922869470203,1375.7922869470203,1375.7922869470203,1375.7922869470203,1375.7922869470203,1375.7922869470203,1375.7922869470203,1375.7922869470203,,,,,switch,number,NA,f,Lo,,,0.5239698839723133,0,,,,,low,1376.3437059060088,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,10,827,,,1382.3663194110268,181,S,hexagon,0.0014995700039435178,,,,,1,1,,,,,,,,,,,,,,,,,1378.8234700620233,1378.8234700620233,1378.8234700620233,1378.8234700620233,1380.330968263006,1380.330968263006,1380.330968263006,1380.330968263006,1380.330968263006,1380.330968263006,1380.330968263006,1380.330968263006,,,,,repeat,number,numRpt,f,Hi,,,0.5062051859858911,0,,,,,low,1380.8651376140187,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,10,837,,,1386.904698672006,167,H,triangle,0.0016646930016577244,,,,,1,0,,,,,,,,,,,,,,,,,1383.345687707013,1383.345687707013,1383.345687707013,1383.345687707013,1384.8524187580042,1384.8524187580042,1384.8524187580042,1384.8524187580042,1384.8524187580042,1384.8524187580042,1384.8524187580042,1384.8524187580042,,,,,repeat,number,numRpt,f,Hi,,,0.5181335499801207,0,,,,,low,1385.4029744450236,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,10,847,,,1391.443265754002,139,Y,hexagon,0.0014903370174579322,,,,,1,0,,,,,,,,,,,,,,,,,1387.883856466011,1387.883856466011,1387.883856466011,1387.883856466011,1389.3907312240044,1389.3907312240044,1389.3907312240044,1389.3907312240044,1389.3907312240044,1389.3907312240044,1389.3907312240044,1389.3907312240044,,,,,switch,letter,lettSwt,k,Hi,,,0.5249501719663385,0,,,,,low,1389.9414789780276,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,10,857,,,1395.9981485930039,160,D,circle,0.0016353929822798818,,,,,1,0,,,,,,,,,,,,,,,,,1392.4224143540196,1392.4224143540196,1392.4224143540196,1392.4224143540196,1393.9292295170017,1393.9292295170017,1393.9292295170017,1393.9292295170017,1393.9292295170017,1393.9292295170017,1393.9292295170017,1393.9292295170017,,,,,repeat,letter,lettRpt,j,Lo,,,0.5433222629653756,0,,,,,low,1394.4965722160123,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,1,858,,,1400.452976251021,174,B,star,0.0015708959836047143,,,,,1,0,,,,,,,,,,,,,,,,,1396.9767943700135,1396.9767943700135,1396.9767943700135,1396.9767943700135,1398.4842303890036,1398.4842303890036,1398.4842303890036,1398.4842303890036,1398.4842303890036,1398.4842303890036,1398.4842303890036,1398.4842303890036,,,,,repeat,letter,lettRpt,j,Lo,,,0.44328960598795675,0,,,,,low,1398.9517902690277,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,1,859,,,1404.907931572001,139,Y,triangle,0.0016586589918006212,,,,,1,0,,,,,,,,,,,,,,,,,1401.4317145790264,1401.4317145790264,1401.4317145790264,1401.4317145790264,1402.9390286770067,1402.9390286770067,1402.9390286770067,1402.9390286770067,1402.9390286770067,1402.9390286770067,1402.9390286770067,1402.9390286770067,,,,,switch,number,numSwt,d,Hi,,,0.44470603996887803,0,,,,,low,1403.4063981090148,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,10,869,,,1409.5630597100244,125,F,circle,0.0015786740113981068,,,,,1,0,,,,,,,,,,,,,,,,,1405.8869594130083,1405.8869594130083,1405.8869594130083,1405.8869594130083,1407.3940886500059,1407.3940886500059,1407.3940886500059,1407.3940886500059,1407.3940886500059,1407.3940886500059,1407.3940886500059,1407.3940886500059,,,,,repeat,number,numRpt,d,Lo,,,0.634680707968073,0,,,,,low,1408.0613957600144,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,1,870,,,1414.068155586021,132,H,hexagon,0.0013943699887022376,,,,,1,0,,,,,,,,,,,,,,,,,1410.5441093700065,1410.5441093700065,1410.5441093700065,1410.5441093700065,1412.0492232510005,1412.0492232510005,1412.0492232510005,1412.0492232510005,1412.0492232510005,1412.0492232510005,1412.0492232510005,1412.0492232510005,,,,,repeat,number,numRpt,d,Hi,,,0.4911073069961276,0,,,,,low,1412.5667321290239,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,1,871,,,1419.4407000140054,160,W,star,0.0014674210106022656,,,,,1,0,,,,,,,,,,,,,,,,,1415.0469899710151,1415.0469899710151,1415.0469899710151,1415.0469899710151,1416.5541317260067,1416.5541317260067,1416.5541317260067,1416.5541317260067,1416.5541317260067,1416.5541317260067,1416.5541317260067,1416.5541317260067,,,,,switch,letter,lettSwt,k,Lo,,,1.3643457909929566,0,,,,,low,1417.939056698,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,10,881,,,1424.1624603070086,167,U,hexagon,0.0015055919939186424,,,,,1,0,,,,,,,,,,,,,,,,,1420.4197493630054,1420.4197493630054,1420.4197493630054,1420.4197493630054,1421.9267584350018,1421.9267584350018,1421.9267584350018,1421.9267584350018,1421.9267584350018,1421.9267584350018,1421.9267584350018,1421.9267584350018,,,,,repeat,letter,lettRpt,k,Hi,,,0.7064358799834736,0,,,,,low,1422.661319833016,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,0,881,,,1429.38492227401,174,B,triangle,0.001490133989136666,,,,,0,0,,,,,,,,,,,,,,,,,1425.142231396021,1425.142231396021,1425.142231396021,1425.142231396021,1426.6486425040057,1426.6486425040057,1426.6486425040057,1426.6486425040057,1426.6486425040057,1426.6486425040057,1426.6486425040057,1426.6486425040057,,,,,repeat,letter,NA,k,Hi,,,1.2036442999960855,0,,,,,low,1427.883955607016,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,10,891,,,1434.273799231014,181,D,star,0.0014258809969760478,,,,,1,1,,,,,,,,,,,,,,,,,1430.3650438370241,1430.3650438370241,1430.3650438370241,1430.3650438370241,1431.8710039140133,1431.8710039140133,1431.8710039140133,1431.8710039140133,1431.8710039140133,1431.8710039140133,1431.8710039140133,1431.8710039140133,,,,,switch,number,numSwt,f,Lo,,,0.8748791279795114,0,,,,,low,1432.7722067170253,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,1,892,,,1438.8120988960145,146,S,circle,0.0015988909872248769,,,,,1,0,,,,,,,,,,,,,,,,,1435.253067602025,1435.253067602025,1435.253067602025,1435.253067602025,1436.7597743220103,1436.7597743220103,1436.7597743220103,1436.7597743220103,1436.7597743220103,1436.7597743220103,1436.7597743220103,1436.7597743220103,,,,,repeat,number,numRpt,d,Lo,,,0.519994071975816,0,,,,,low,1437.3111026680272,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,1,893,,,1443.617127652018,125,W,circle,0.0017198449932038784,,,,,1,0,,,,,,,,,,,,,,,,,1439.7906470150047,1439.7906470150047,1439.7906470150047,1439.7906470150047,1441.298002333002,1441.298002333002,1441.298002333002,1441.298002333002,1441.298002333002,1441.298002333002,1441.298002333002,1441.298002333002,,,,,switch,letter,lettSwt,k,Lo,,,0.7972517869784497,0,,,,,low,1442.1156213960203,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,0,893,,,1449.4904092780198,146,Y,triangle,0.0010997169883921742,,,,,1,0,,,,,,,,,,,,,,,,,1444.5959074110142,1444.5959074110142,1444.5959074110142,1444.5959074110142,1446.1033385180053,1446.1033385180053,1446.1033385180053,1446.1033385180053,1446.1033385180053,1446.1033385180053,1446.1033385180053,1446.1033385180053,,,,,switch,number,numSwt,d,Hi,,,1.8643608700076584,0,,,,,low,1447.9897618930263,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,0,893,,,1454.3456144790107,167,H,hexagon,0.001500673999544233,,,,,1,0,,,,,,,,,,,,,,,,,1450.46957291101,1450.46957291101,1450.46957291101,1450.46957291101,1451.9764364070143,1451.9764364070143,1451.9764364070143,1451.9764364070143,1451.9764364070143,1451.9764364070143,1451.9764364070143,1451.9764364070143,,,,,repeat,number,numRpt,f,Hi,,,0.8402098279620986,0,,,,,low,1452.8441217150248,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,1,894,,,1458.9008352520177,174,U,star,0.0014578689879272133,,,,,1,0,,,,,,,,,,,,,,,,,1455.3257649310108,1455.3257649310108,1455.3257649310108,1455.3257649310108,1456.8317440300016,1456.8317440300016,1456.8317440300016,1456.8317440300016,1456.8317440300016,1456.8317440300016,1456.8317440300016,1456.8317440300016,,,,,repeat,number,numRpt,f,Lo,,,0.5420835709956009,0,,,,,low,1457.3994676820002,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,1,895,,,1463.3222636690189,160,D,triangle,0.0013952899898868054,,,,,1,0,,,,,,,,,,,,,,,,,1459.8787089010002,1459.8787089010002,1459.8787089010002,1459.8787089010002,1461.386770705023,1461.386770705023,1461.386770705023,1461.386770705023,1461.386770705023,1461.386770705023,1461.386770705023,1461.386770705023,,,,,switch,letter,lettSwt,j,Hi,,,0.4077780839870684,0,,,,,low,1461.8206602620194,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,10,905,,,1467.9108506810153,181,F,hexagon,0.0014660999877378345,,,,,1,0,,,,,,,,,,,,,,,,,1464.3008328960277,1464.3008328960277,1464.3008328960277,1464.3008328960277,1465.8085491080128,1465.8085491080128,1465.8085491080128,1465.8085491080128,1465.8085491080128,1465.8085491080128,1465.8085491080128,1465.8085491080128,,,,,repeat,letter,lettRpt,j,Hi,,,0.5767567989823874,0,,,,,low,1466.409608646005,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,1,906,,,1472.8663012440084,139,B,circle,0.0016752559749875218,,,,,1,0,,,,,,,,,,,,,,,,,1468.8900222340017,1468.8900222340017,1468.8900222340017,1468.8900222340017,1470.3968866140058,1470.3968866140058,1470.3968866140058,1470.3968866140058,1470.3968866140058,1470.3968866140058,1470.3968866140058,1470.3968866140058,,,,,repeat,letter,lettRpt,j,Lo,,,0.9501004319754429,0,,,,,low,1471.3649351360218,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,10,916,,,1477.7383407150046,132,S,star,0.001697213010629639,,,,,1,0,,,,,,,,,,,,,,,,,1473.8454137690132,1473.8454137690132,1473.8454137690132,1473.8454137690132,1475.3523205160163,1475.3523205160163,1475.3523205160163,1475.3523205160163,1475.3523205160163,1475.3523205160163,1475.3523205160163,1475.3523205160163,,,,,switch,number,numSwt,d,Lo,,,0.8664928009966388,0,,,,,low,1476.2373466390127,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,916,,,1638.7156847380102,125,H,triangle,0.0014760560006834567,,,,,1,0,,,,,,,,,,,,,,,,,1635.1086061900132,1635.1086061900132,1635.1086061900132,1635.1086061900132,1636.6133444110164,1636.6133444110164,1636.6133444110164,1636.6133444110164,1636.6133444110164,1636.6133444110164,1636.6133444110164,1636.6133444110164,,,,,switch,letter,lettSwt,j,Hi,,,0.5733446950034704,1,,,space,1.9856892779935151,low,1637.2154627160053,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,0,916,,,1643.220833313011,146,W,hexagon,0.0014741730119567364,,,,,1,0,,,,,,,,,,,,,,,,,1639.694609586004,1639.694609586004,1639.694609586004,1639.694609586004,1641.2018990620272,1641.2018990620272,1641.2018990620272,1641.2018990620272,1641.2018990620272,1641.2018990620272,1641.2018990620272,1641.2018990620272,,,,,repeat,letter,lettRpt,k,Hi,,,0.4966254249738995,1,,,,,low,1641.7191932430142,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,10,926,,,1647.608873072022,167,Y,circle,0.0014260979951359332,,,,,1,0,,,,,,,,,,,,,,,,,1644.201944401022,1644.201944401022,1644.201944401022,1644.201944401022,1645.706864169013,1645.706864169013,1645.706864169013,1645.706864169013,1645.706864169013,1645.706864169013,1645.706864169013,1645.706864169013,,,,,repeat,letter,lettRpt,k,Lo,,,0.36810855599469505,1,,,,,low,1646.1072858039988,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,1,927,,,1652.0137617670116,174,U,star,0.0014845809782855213,,,,,1,0,,,,,,,,,,,,,,,,,1648.588134354999,1648.588134354999,1648.588134354999,1648.588134354999,1650.0949295640166,1650.0949295640166,1650.0949295640166,1650.0949295640166,1650.0949295640166,1650.0949295640166,1650.0949295640166,1650.0949295640166,,,,,switch,number,numSwt,f,Lo,,,0.3899717909807805,1,,,,,low,1650.5126985050156,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,0,927,,,1656.3018329300103,139,F,triangle,0.0014816039765719324,,,,,0,0,,,,,,,,,,,,,,,,,1652.992447141005,1652.992447141005,1652.992447141005,1652.992447141005,1654.4998425500235,1654.4998425500235,1654.4998425500235,1654.4998425500235,1654.4998425500235,1654.4998425500235,1654.4998425500235,1654.4998425500235,,,,,repeat,number,NA,f,Lo,,,0.27235628000926226,1,,,,,low,1654.800985356007,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,10,937,,,1660.9236321170174,160,D,star,0.0015696859918534756,,,,,1,1,,,,,,,,,,,,,,,,,1657.2810459140164,1657.2810459140164,1657.2810459140164,1657.2810459140164,1658.7880145240051,1658.7880145240051,1658.7880145240051,1658.7880145240051,1658.7880145240051,1658.7880145240051,1658.7880145240051,1658.7880145240051,,,,,repeat,number,numRpt,f,Lo,,,0.606976411974756,1,,,,,low,1659.4225187789998,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,10,947,,,1665.3954039180244,132,B,hexagon,0.001441697997506708,,,,,1,0,,,,,,,,,,,,,,,,,1661.9027418820187,1661.9027418820187,1661.9027418820187,1661.9027418820187,1663.4096632300061,1663.4096632300061,1663.4096632300061,1663.4096632300061,1663.4096632300061,1663.4096632300061,1663.4096632300061,1663.4096632300061,,,,,switch,letter,lettSwt,j,Hi,,,0.46350190197699703,1,,,,,low,1663.893598849012,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,10,957,,,1669.4997043129988,181,S,circle,0.0017418889910914004,,,,,1,0,,,,,,,,,,,,,,,,,1666.3737821560062,1666.3737821560062,1666.3737821560062,1666.3737821560062,1667.8812514650053,1667.8812514650053,1667.8812514650053,1667.8812514650053,1667.8812514650053,1667.8812514650053,1667.8812514650053,1667.8812514650053,,,,,repeat,letter,lettRpt,k,Lo,,,0.08793015897390433,1,,,,,low,1667.9982192850148,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,0,957,,,1673.8879461230244,125,H,star,0.001629621023312211,,,,,0,0,,,,,,,,,,,,,,,,,1670.4811400920153,1670.4811400920153,1670.4811400920153,1670.4811400920153,1671.985956767021,1671.985956767021,1671.985956767021,1671.985956767021,1671.985956767021,1671.985956767021,1671.985956767021,1671.985956767021,,,,,repeat,letter,NA,k,Lo,,,0.3693534789781552,1,,,,,low,1672.3874576860107,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,0,957,,,1678.3594367920014,146,W,hexagon,0.0014275540015660226,,,,,0,1,,,,,,,,,,,,,,,,,1674.8659770680242,1674.8659770680242,1674.8659770680242,1674.8659770680242,1676.3739589739998,1676.3739589739998,1676.3739589739998,1676.3739589739998,1676.3739589739998,1676.3739589739998,1676.3739589739998,1676.3739589739998,,,,,switch,number,NA,f,Lo,,,0.4592021969729103,1,,,,,low,1676.8579742190195,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,10,967,,,1682.8644527540018,167,Y,circle,0.0015629089903086424,,,,,1,1,,,,,,,,,,,,,,,,,1679.3406868560123,1679.3406868560123,1679.3406868560123,1679.3406868560123,1680.8456605880056,1680.8456605880056,1680.8456605880056,1680.8456605880056,1680.8456605880056,1680.8456605880056,1680.8456605880056,1680.8456605880056,,,,,repeat,number,numRpt,f,Lo,,,0.5004155409696978,1,,,,,low,1681.3636111050146,,,,,,,,,,,,,,,,,44402,2022-11-16_10h16.28.891,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.927513715722,
