LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,1,874,,,2052.215691,,H,174,circle,0.001398631,,,,,,,,,1,1,,,,,,,,,,,,,2048.589753,2048.589753,2048.589753,2048.589753,2050.096454,2050.096454,2050.096454,2050.096454,2050.096454,2050.096454,2050.096454,2050.096454,repeat,letter,lettRpt,d,0.589529455,Hi,,,,,,,0,,,,,high,2050.714477,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,10,884,,,2056.937673,,B,146,hexagon,0.001481815,,,,,,,,,1,0,,,,,,,,,,,,,2053.194291,2053.194291,2053.194291,2053.194291,2054.702037,2054.702037,2054.702037,2054.702037,2054.702037,2054.702037,2054.702037,2054.702037,switch,number,numSwt,j,0.704263064,Lo,,,,,,,0,,,,,high,2055.436634,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,10,894,,,2061.459207,,W,181,star,0.001649009,,,,,,,,,1,0,,,,,,,,,,,,,2057.91895,2057.91895,2057.91895,2057.91895,2059.423502,2059.423502,2059.423502,2059.423502,2059.423502,2059.423502,2059.423502,2059.423502,switch,letter,lettSwt,f,0.502414688,Lo,,,,,,,0,,,,,high,2059.957462,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,10,904,,,2066.164487,,S,132,triangle,0.00130765,,,,,,,,,1,0,,,,,,,,,,,,,2062.438453,2062.438453,2062.438453,2062.438453,2063.945141,2063.945141,2063.945141,2063.945141,2063.945141,2063.945141,2063.945141,2063.945141,switch,number,numSwt,j,0.692620976,Hi,,,,,,,0,,,,,high,2064.662743,2066.164487,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,1,905,,,2070.869647,,F,146,hexagon,0.001553133,,,,,,,,,1,0,,,,,,,,,,,,,2067.145696,2067.145696,2067.145696,2067.145696,2068.650389,2068.650389,2068.650389,2068.650389,2068.650389,2068.650389,2068.650389,2068.650389,switch,letter,lettSwt,d,0.684710794,Lo,,,,,,,0,,,,,high,2069.367854,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,1,906,,,2075.441297,,B,167,star,0.001586184,,,,,,,,,1,0,,,,,,,,,,,,,2071.848739,2071.848739,2071.848739,2071.848739,2073.355832,2073.355832,2073.355832,2073.355832,2073.355832,2073.355832,2073.355832,2073.355832,repeat,letter,lettRpt,d,0.554253717,Lo,,,,,,,0,,,,,high,2073.93967,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,1,907,,,2080.046405,,Y,132,circle,0.001548146,,,,,,,,,1,0,,,,,,,,,,,,,2076.421059,2076.421059,2076.421059,2076.421059,2077.927483,2077.927483,2077.927483,2077.927483,2077.927483,2077.927483,2077.927483,2077.927483,switch,number,numSwt,j,0.590752326,Hi,,,,,,,0,,,,,high,2078.544757,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,10,917,,,2084.88491,,D,160,triangle,0.001605431,,,,,,,,,1,0,,,,,,,,,,,,,2081.02549,2081.02549,2081.02549,2081.02549,2082.532331,2082.532331,2082.532331,2082.532331,2082.532331,2082.532331,2082.532331,2082.532331,switch,letter,lettSwt,d,0.825879168,Hi,,,,,,,0,,,,,high,2083.384174,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,1,918,,,2089.406579,,S,181,hexagon,0.001514669,,,,,,,,,1,0,,,,,,,,,,,,,2085.866039,2085.866039,2085.866039,2085.866039,2087.370874,2087.370874,2087.370874,2087.370874,2087.370874,2087.370874,2087.370874,2087.370874,repeat,letter,lettRpt,f,0.507604462,Lo,,,,,,,0,,,,,high,2087.905615,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,0,918,,,2094.078526,,H,174,star,0.001786332,,,,,,,,,0,0,,,,,,,,,,,,,2090.385903,2090.385903,2090.385903,2090.385903,2091.892902,2091.892902,2091.892902,2091.892902,2091.892902,2091.892902,2091.892902,2091.892902,switch,number,NA,j,0.656936228,Lo,,,,,,,0,,,,,high,2092.577832,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,0,918,,,2098.950515,,W,125,triangle,0.001761176,,,,,,,,,1,1,,,,,,,,,,,,,2095.058318,2095.058318,2095.058318,2095.058318,2096.564588,2096.564588,2096.564588,2096.564588,2096.564588,2096.564588,2096.564588,2096.564588,repeat,number,numRpt,j,0.866927923,Hi,,,,,,,0,,,,,high,2097.45034,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,1,919,,,2103.438861,,U,139,circle,0.001609031,,,,,,,,,1,0,,,,,,,,,,,,,2099.930628,2099.930628,2099.930628,2099.930628,2101.436598,2101.436598,2101.436598,2101.436598,2101.436598,2101.436598,2101.436598,2101.436598,repeat,number,numRpt,j,0.473583515,Hi,,,,,,,0,,,,,high,2101.937997,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,0,919,,,2108.027229,,S,160,hexagon,0.001561392,,,,,,,,,0,0,,,,,,,,,,,,,2104.417988,2104.417988,2104.417988,2104.417988,2105.92488,2105.92488,2105.92488,2105.92488,2105.92488,2105.92488,2105.92488,2105.92488,switch,letter,NA,d,0.568645067,Hi,,,,,,,0,,,,,high,2106.52546,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,0,919,,,2112.699235,,Y,125,circle,0.001417889,,,,,,,,,1,1,,,,,,,,,,,,,2109.006433,2109.006433,2109.006433,2109.006433,2110.513264,2110.513264,2110.513264,2110.513264,2110.513264,2110.513264,2110.513264,2110.513264,repeat,letter,lettRpt,f,0.660241069,Hi,,,,,,,0,,,,,high,2111.197989,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,10,929,,,2117.320813,,D,132,triangle,0.001554534,,,,,,,,,1,0,,,,,,,,,,,,,2113.678642,2113.678642,2113.678642,2113.678642,2115.185213,2115.185213,2115.185213,2115.185213,2115.185213,2115.185213,2115.185213,2115.185213,repeat,letter,lettRpt,d,0.612524747,Hi,,,,,,,0,,,,,high,2115.819544,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,10,939,,,2121.925874,,H,181,star,0.00198355,,,,,,,,,1,0,,,,,,,,,,,,,2118.302727,2118.302727,2118.302727,2118.302727,2119.80698,2119.80698,2119.80698,2119.80698,2119.80698,2119.80698,2119.80698,2119.80698,repeat,letter,lettRpt,d,0.590839162,Lo,,,,,,,0,,,,,high,2120.424113,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,10,949,,,2126.497616,,W,174,triangle,0.001681572,,,,,,,,,1,0,,,,,,,,,,,,,2122.905102,2122.905102,2122.905102,2122.905102,2124.412027,2124.412027,2124.412027,2124.412027,2124.412027,2124.412027,2124.412027,2124.412027,repeat,letter,lettRpt,f,0.554405561,Hi,,,,,,,0,,,,,high,2124.995969,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,0,949,,,2131.302882,,F,167,circle,0.001802333,,,,,,,,,1,0,,,,,,,,,,,,,2127.477032,2127.477032,2127.477032,2127.477032,2128.983641,2128.983641,2128.983641,2128.983641,2128.983641,2128.983641,2128.983641,2128.983641,switch,number,numSwt,k,0.791010022,Hi,,,,,,,0,,,,,high,2129.802761,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,1,950,,,2135.924594,,B,139,star,0.001634289,,,,,,,,,1,0,,,,,,,,,,,,,2132.282125,2132.282125,2132.282125,2132.282125,2133.788918,2133.788918,2133.788918,2133.788918,2133.788918,2133.788918,2133.788918,2133.788918,repeat,number,numRpt,j,0.601566376,Lo,,,,,,,0,,,,,high,2134.422946,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,1,951,,,2140.729889,,U,146,hexagon,0.001092682,,,,,,,,,1,0,,,,,,,,,,,,,2136.905729,2136.905729,2136.905729,2136.905729,2138.410702,2138.410702,2138.410702,2138.410702,2138.410702,2138.410702,2138.410702,2138.410702,switch,letter,lettSwt,f,0.795718952,Lo,,,,,,,0,,,,,high,2139.22832,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,1,952,,,2153.994321,,B,125,hexagon,0.001908367,,,,,,,,,1,0,,,,,,,,,,,,,2150.30388,2150.30388,2150.30388,2150.30388,2151.808846,2151.808846,2151.808846,2151.808846,2151.808846,2151.808846,2151.808846,2151.808846,repeat,letter,lettRpt,d,0.652948317,Lo,,,,,,,1,,,space,1.237194579,high,2152.492959,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,0,952,,,2158.9668,,H,160,triangle,0.001351179,,,,,,,,,1,0,,,,,,,,,,,,,2154.972774,2154.972774,2154.972774,2154.972774,2156.480692,2156.480692,2156.480692,2156.480692,2156.480692,2156.480692,2156.480692,2156.480692,switch,number,numSwt,k,0.957971593,Hi,,,,,,,1,,,,,high,2157.466588,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,0,952,,,2163.638712,,D,181,circle,0.001665723,,,,,,,,,0,0,,,,,,,,,,,,,2159.948283,2159.948283,2159.948283,2159.948283,2161.452935,2161.452935,2161.452935,2161.452935,2161.452935,2161.452935,2161.452935,2161.452935,switch,letter,NA,f,0.665691219,Hi,,,,,,,1,,,,,high,2162.138484,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,1,953,,,2168.260318,,W,132,star,0.001477836,,,,,,,,,1,1,,,,,,,,,,,,,2164.61817,2164.61817,2164.61817,2164.61817,2166.124619,2166.124619,2166.124619,2166.124619,2166.124619,2166.124619,2166.124619,2166.124619,repeat,letter,lettRpt,f,0.60137884,Lo,,,,,,,1,,,,,high,2166.758628,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,1,954,,,2172.882032,,Y,167,star,0.001553254,,,,,,,,,1,0,,,,,,,,,,,,,2169.24176,2169.24176,2169.24176,2169.24176,2170.746296,2170.746296,2170.746296,2170.746296,2170.746296,2170.746296,2170.746296,2170.746296,repeat,letter,lettRpt,f,0.60443665,Lo,,,,,,,1,,,,,high,2171.380421,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,1,955,,,2177.704157,,S,146,hexagon,0.001771109,,,,,,,,,1,0,,,,,,,,,,,,,2173.861682,2173.861682,2173.861682,2173.861682,2175.368297,2175.368297,2175.368297,2175.368297,2175.368297,2175.368297,2175.368297,2175.368297,switch,number,numSwt,j,0.806262499,Lo,,,,,,,1,,,,,high,2176.202455,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,0,955,,,2182.309132,,U,174,circle,0.001623677,,,,,,,,,1,0,,,,,,,,,,,,,2178.682197,2178.682197,2178.682197,2178.682197,2180.190128,2180.190128,2180.190128,2180.190128,2180.190128,2180.190128,2180.190128,2180.190128,repeat,number,numRpt,k,0.600353963,Hi,,,,,,,1,,,,,high,2180.80836,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,10,965,,,2186.914114,,F,139,triangle,0.001333234,,,,,,,,,1,0,,,,,,,,,,,,,2183.288445,2183.288445,2183.288445,2183.288445,2184.795231,2184.795231,2184.795231,2184.795231,2184.795231,2184.795231,2184.795231,2184.795231,repeat,number,numRpt,j,0.586812144,Hi,,,,,,,1,,,,,high,2185.413774,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,1,966,,,2191.55259,,B,125,hexagon,0.001577056,,,,,,,,,1,0,,,,,,,,,,,,,2187.895623,2187.895623,2187.895623,2187.895623,2189.400268,2189.400268,2189.400268,2189.400268,2189.400268,2189.400268,2189.400268,2189.400268,repeat,number,numRpt,j,0.629667469,Lo,,,,,,,1,,,,,high,2190.051771,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,1,967,,,2196.191179,,H,160,star,0.001216301,,,,,,,,,1,0,,,,,,,,,,,,,2192.531473,2192.531473,2192.531473,2192.531473,2194.038742,2194.038742,2194.038742,2194.038742,2194.038742,2194.038742,2194.038742,2194.038742,repeat,number,numRpt,k,0.632228435,Lo,,,,,,,1,,,,,high,2194.689655,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,0,967,,,2200.99649,,D,181,circle,0.001442853,,,,,,,,,1,0,,,,,,,,,,,,,2197.170621,2197.170621,2197.170621,2197.170621,2198.677225,2198.677225,2198.677225,2198.677225,2198.677225,2198.677225,2198.677225,2198.677225,repeat,number,numRpt,k,0.785016828,Hi,,,,,,,1,,,,,high,2199.494834,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,0,967,,,2205.751654,,W,132,triangle,0.001586434,,,,,,,,,1,0,,,,,,,,,,,,,2201.975405,2201.975405,2201.975405,2201.975405,2203.482428,2203.482428,2203.482428,2203.482428,2203.482428,2203.482428,2203.482428,2203.482428,repeat,number,numRpt,j,0.74790202,Hi,,,,,,,1,,,,,high,2204.250103,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,10,977,,,2210.256654,,Y,167,triangle,0.001616269,,,,,,,,,1,0,,,,,,,,,,,,,2206.731636,2206.731636,2206.731636,2206.731636,2208.237832,2208.237832,2208.237832,2208.237832,2208.237832,2208.237832,2208.237832,2208.237832,switch,letter,lettSwt,f,0.488993739,Hi,,,,,,,1,,,,,high,2208.756065,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,0,977,,,2214.978397,,S,146,circle,0.0015622,,,,,,,,,1,0,,,,,,,,,,,,,2211.23602,2211.23602,2211.23602,2211.23602,2212.742669,2212.742669,2212.742669,2212.742669,2212.742669,2212.742669,2212.742669,2212.742669,repeat,letter,lettRpt,f,0.703210034,Hi,,,,,,,1,,,,,high,2213.477416,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,1,978,,,2219.683754,,U,174,hexagon,0.001506247,,,,,,,,,1,0,,,,,,,,,,,,,2215.959788,2215.959788,2215.959788,2215.959788,2217.464563,2217.464563,2217.464563,2217.464563,2217.464563,2217.464563,2217.464563,2217.464563,repeat,letter,lettRpt,f,0.694005384,Lo,,,,,,,1,,,,,high,2218.183035,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,1,979,,,2224.122057,,F,139,star,0.001523103,,,,,,,,,1,0,,,,,,,,,,,,,2220.663001,2220.663001,2220.663001,2220.663001,2222.169759,2222.169759,2222.169759,2222.169759,2222.169759,2222.169759,2222.169759,2222.169759,switch,number,numSwt,j,0.427918373,Lo,,,,,,,1,,,,,high,2222.620342,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,10,989,,,2228.660268,,U,181,triangle,0.001775074,,,,,,,,,1,0,,,,,,,,,,,,,2225.10033,2225.10033,2225.10033,2225.10033,2226.607931,2226.607931,2226.607931,2226.607931,2226.607931,2226.607931,2226.607931,2226.607931,switch,letter,lettSwt,f,0.51902909,Hi,,,,,,,1,,,,,high,2227.159795,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,1,990,,,2233.198583,,B,160,star,0.001579797,,,,,,,,,1,0,,,,,,,,,,,,,2229.64162,2229.64162,2229.64162,2229.64162,2231.146409,2231.146409,2231.146409,2231.146409,2231.146409,2231.146409,2231.146409,2231.146409,repeat,letter,lettRpt,d,0.523871994,Lo,,,,,,,1,,,,,high,2231.698111,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,10,1000,,,2237.837074,,S,174,hexagon,0.001614222,,,,,,,,,1,0,,,,,,,,,,,,,2234.177848,2234.177848,2234.177848,2234.177848,2235.684755,2235.684755,2235.684755,2235.684755,2235.684755,2235.684755,2235.684755,2235.684755,repeat,letter,lettRpt,f,0.633818944,Lo,,,,,,,1,,,,,high,2236.336553,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,0,1000,,,2242.742532,,D,146,circle,0.00138055,,,,,,,,,0,0,,,,,,,,,,,,,2238.81649,2238.81649,2238.81649,2238.81649,2240.323269,2240.323269,2240.323269,2240.323269,2240.323269,2240.323269,2240.323269,2240.323269,repeat,letter,NA,f,0.899247436,Lo,,,,,,,1,,,,,high,2241.241472,,,,,,,,,,,,,,,,,98412_2,2022-11-30_14h29.30.923,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.11236648
