LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,target_resp_prac1.rt,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,10,922,,,,2468.1092772199772,,174,D,triangle,0.0165805546566844,,,,,,,,1,0,,,,,,,,,,,,2464.401413081214,2464.401413081214,2464.401413081214,2464.401413081214,2465.8756824871525,2465.8756824871525,2465.8756824871525,2465.8756824871525,2465.908352847211,2465.908352847211,2465.908352847211,2465.908352847211,switch,number,numSwt,f,0.698386796284467,Lo,,,0,,,,,high,2466.595356388949,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,10,932,,,,2472.77992139291,,160,Y,hexagon,0.016959792003035545,,,,,,,,1,0,,,,,,,,,,,,2469.105313285254,2469.105313285254,2469.105313285254,2469.105313285254,2470.5769504960626,2470.5769504960626,2470.5769504960626,2470.5769504960626,2470.602915541269,2470.602915541269,2470.602915541269,2470.602915541269,repeat,number,numRpt,f,0.6547501492314041,Hi,,,0,,,,,high,2471.265576328151,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,10,942,,,,2477.4328396702185,2477.9330278802663,125,B,star,0.01655837008729577,,,,,,,,1,0,,,,,,,,,,,,2473.7749893991277,2473.7749893991277,2473.7749893991277,2473.7749893991277,2475.247201721184,2475.247201721184,2475.247201721184,2475.247201721184,2475.2807575371116,2475.2807575371116,2475.2807575371116,2475.2807575371116,repeat,number,numRpt,d,0.6532876039855182,Hi,,,0,,,,,high,2475.934210511856,2477.4328396702185,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,10,952,,,,2482.153128268197,,139,S,circle,0.01251774188131094,,,,,,,,1,0,,,,,,,,,,,,2478.4451041761786,2478.4451041761786,2478.4451041761786,2478.4451041761786,2479.933698826004,2479.933698826004,2479.933698826004,2479.933698826004,2479.9509158758447,2479.9509158758447,2479.9509158758447,2479.9509158758447,switch,letter,lettSwt,k,0.6802056920714676,Lo,,,0,,,,,high,2480.6401318898425,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,1,953,,,,2486.640329198912,,146,W,triangle,0.014306848868727684,,,,,,,,1,0,,,,,,,,,,,,2483.1488495999947,2483.1488495999947,2483.1488495999947,2483.1488495999947,2484.637305723969,2484.637305723969,2484.637305723969,2484.637305723969,2484.654267989099,2484.654267989099,2484.654267989099,2484.654267989099,repeat,letter,lettRpt,k,0.4777343780733645,Lo,,,0,,,,,high,2485.14113322692,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,10,963,,,,2491.1770098381676,,132,H,star,0.0014714058488607407,,,,,,,,1,0,,,,,,,,,,,,2487.6354980710894,2487.6354980710894,2487.6354980710894,2487.6354980710894,2489.124174424913,2489.124174424913,2489.124174424913,2489.124174424913,2489.141007164959,2489.141007164959,2489.141007164959,2489.141007164959,switch,number,numSwt,d,0.5249837576411664,Hi,,,0,,,,,high,2489.6776933739893,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,10,973,,,,2495.747083483264,,181,F,hexagon,0.0018692342564463615,,,,,,,,1,0,,,,,,,,,,,,2492.1723869461566,2492.1723869461566,2492.1723869461566,2492.1723869461566,2493.6612661778927,2493.6612661778927,2493.6612661778927,2493.6612661778927,2493.6780047998764,2493.6780047998764,2493.6780047998764,2493.6780047998764,repeat,number,numRpt,f,0.5668878168798983,Hi,,,0,,,,,high,2494.2476923759095,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,0,973,,,,2500.3989289989695,,167,U,hexagon,0.001159472856670618,,,,,,,,0,0,,,,,,,,,,,,2496.7421610332094,2496.7421610332094,2496.7421610332094,2496.7421610332094,2498.2310983319767,2498.2310983319767,2498.2310983319767,2498.2310983319767,2498.248189877253,2498.248189877253,2498.248189877253,2498.248189877253,repeat,number,NA,d,0.620073139667511,Hi,,,0,,,,,high,2498.88540804293,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,1,974,,,,2505.252238787245,,174,D,circle,0.0023480989038944244,,,,,,,,1,1,,,,,,,,,,,,2501.3793045761995,2501.3793045761995,2501.3793045761995,2501.3793045761995,2502.868491197005,2502.868491197005,2502.868491197005,2502.868491197005,2502.8848724998534,2502.8848724998534,2502.8848724998534,2502.8848724998534,switch,letter,lettSwt,j,0.8431973271071911,Lo,,,0,,,,,high,2503.738404295873,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,10,984,,,,2509.8391674710438,,160,Y,star,0.001752935815602541,,,,,,,,1,0,,,,,,,,,,,,2506.232475390192,2506.232475390192,2506.232475390192,2506.232475390192,2507.721489078831,2507.721489078831,2507.721489078831,2507.721489078831,2507.7385489139706,2507.7385489139706,2507.7385489139706,2507.7385489139706,repeat,letter,lettRpt,k,0.5915907011367381,Hi,,,0,,,,,high,2508.341826457996,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,1,985,,,,2514.3922994500026,,125,B,triangle,0.00045318109914660454,,,,,,,,1,0,,,,,,,,,,,,2510.8352743042633,2510.8352743042633,2510.8352743042633,2510.8352743042633,2512.325417494867,2512.325417494867,2512.325417494867,2512.325417494867,2512.342112097889,2512.342112097889,2512.342112097889,2512.342112097889,switch,number,numSwt,d,0.5328194918110967,Lo,,,0,,,,,high,2512.8789661000483,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,1,986,,,,2519.062610034831,,181,H,circle,0.0007249410264194012,,,,,,,,1,0,,,,,,,,,,,,2515.3721636962146,2515.3721636962146,2515.3721636962146,2515.3721636962146,2516.8618634510785,2516.8618634510785,2516.8618634510785,2516.8618634510785,2516.8787181698717,2516.8787181698717,2516.8787181698717,2516.8787181698717,repeat,number,numRpt,f,0.6553649115376174,Lo,,,0,,,,,high,2517.549059767276,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,1,987,,,,2523.816039114259,,146,Y,triangle,0.016869834158569574,,,,,,,,1,0,,,,,,,,,,,,2520.058710483834,2520.058710483834,2520.058710483834,2520.058710483834,2521.5324525181204,2521.5324525181204,2521.5324525181204,2521.5324525181204,2521.565379667096,2521.565379667096,2521.565379667096,2521.565379667096,repeat,number,numRpt,d,0.743283431045711,Lo,,,0,,,,,high,2522.3025235808454,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,1,988,,,,2528.5697369719855,,167,W,star,0.01631035888567567,,,,,,,,1,0,,,,,,,,,,,,2524.81218783604,2524.81218783604,2524.81218783604,2524.81218783604,2526.2860885169357,2526.2860885169357,2526.2860885169357,2526.2860885169357,2526.3187547181733,2526.3187547181733,2526.3187547181733,2526.3187547181733,switch,letter,lettSwt,k,0.7365547367371619,Hi,,,0,,,,,high,2527.0562864518724,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,10,998,,,,2533.1406635269523,,139,U,hexagon,0.016371862962841988,,,,,,,,1,0,,,,,,,,,,,,2529.565138889011,2529.565138889011,2529.565138889011,2529.565138889011,2531.039336030837,2531.039336030837,2531.039336030837,2531.039336030837,2531.0723108742386,2531.0723108742386,2531.0723108742386,2531.0723108742386,repeat,letter,lettRpt,k,0.5522898007184267,Hi,,,0,,,,,high,2531.6261615301482,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,10,1008,,,,2537.759948862251,,132,D,hexagon,0.016331760212779045,,,,,,,,1,0,,,,,,,,,,,,2534.1355090131983,2534.1355090131983,2534.1355090131983,2534.1355090131983,2535.607731558848,2535.607731558848,2535.607731558848,2535.607731558848,2535.6380598871037,2535.6380598871037,2535.6380598871037,2535.6380598871037,repeat,letter,lettRpt,j,0.6070283320732415,Hi,,,0,,,,,high,2536.2462840569206,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,1,1009,,,,2542.430719099939,,160,F,triangle,0.016522649209946394,,,,,,,,1,0,,,,,,,,,,,,2538.755931647029,2538.755931647029,2538.755931647029,2538.755931647029,2540.227869486902,2540.227869486902,2540.227869486902,2540.227869486902,2540.2612596219406,2540.2612596219406,2540.2612596219406,2540.2612596219406,repeat,letter,lettRpt,j,0.667693133931607,Lo,,,0,,,,,high,2540.9162374068983,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,10,1019,,,,2546.9005226502195,,125,S,star,0.016597294248640537,,,,,,,,1,0,,,,,,,,,,,,2543.4256637631916,2543.4256637631916,2543.4256637631916,2543.4256637631916,2544.898019424174,2544.898019424174,2544.898019424174,2544.898019424174,2544.931633553002,2544.931633553002,2544.931633553002,2544.931633553002,switch,number,numSwt,d,0.4744547442533076,Hi,,,0,,,,,high,2545.4015573021024,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,10,1029,,,,2551.4703386081383,,174,B,circle,0.0014905971474945545,,,,,,,,1,0,,,,,,,,,,,,2547.8956036148593,2547.8956036148593,2547.8956036148593,2547.8956036148593,2549.384332405869,2549.384332405869,2549.384332405869,2549.384332405869,2549.4014250892214,2549.4014250892214,2549.4014250892214,2549.4014250892214,repeat,number,numRpt,f,0.5673448299057782,Lo,,,0,,,,,high,2549.9718505218625,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,10,1039,,,,2555.9076422732323,,125,W,star,0.001579228788614273,,,,,,,,1,0,,,,,,,,,,,,2552.4656355599873,2552.4656355599873,2552.4656355599873,2552.4656355599873,2553.9546814248897,2553.9546814248897,2553.9546814248897,2553.9546814248897,2553.9715167111717,2553.9715167111717,2553.9715167111717,2553.9715167111717,switch,letter,lettSwt,k,0.4191902079619467,Hi,,,0,,,,,high,2554.4079170580953,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,10,1049,,,,2560.4422681452706,,181,D,hexagon,0.0017860881052911282,,,,,,,,1,0,,,,,,,,,,,,2556.9027655562386,2556.9027655562386,2556.9027655562386,2556.9027655562386,2558.391858559102,2558.391858559102,2558.391858559102,2558.391858559102,2558.408534656279,2558.408534656279,2558.408534656279,2558.408534656279,repeat,letter,lettRpt,j,0.5267235171049833,Hi,,,0,,,,,high,2558.945660723839,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,1,1050,,,,2564.99568578694,,139,F,triangle,0.0020753038115799427,,,,,,,,1,0,,,,,,,,,,,,2561.4387837699614,2561.4387837699614,2561.4387837699614,2561.4387837699614,2562.928251923062,2562.928251923062,2562.928251923062,2562.928251923062,2562.9451212552376,2562.9451212552376,2562.9451212552376,2562.9451212552376,switch,number,numSwt,d,0.5463520870544016,Lo,,,0,,,,,high,2563.498471837025,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,10,1060,,,,2569.565743701067,,174,B,circle,0.000728327315300703,,,,,,,,1,0,,,,,,,,,,,,2565.9922220050357,2565.9922220050357,2565.9922220050357,2565.9922220050357,2567.4822360221297,2567.4822360221297,2567.4822360221297,2567.4822360221297,2567.498545947019,2567.498545947019,2567.498545947019,2567.498545947019,repeat,number,numRpt,f,0.5489228731021285,Lo,,,0,,,,,high,2568.0519491368905,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,0,1060,,,,2574.603122076951,,160,S,hexagon,0.016747327987104654,,,,,,,,1,0,,,,,,,,,,,,2570.561943490058,2570.561943490058,2570.561943490058,2570.561943490058,2572.0352620910853,2572.0352620910853,2572.0352620910853,2572.0352620910853,2572.0690513248555,2572.0690513248555,2572.0690513248555,2572.0690513248555,repeat,number,numRpt,f,1.0259036971256137,Hi,,,0,,,,,high,2573.089561445173,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,10,1070,,,,2579.306168232113,,132,Y,circle,0.01660176133736968,,,,,,,,1,0,,,,,,,,,,,,2575.5989337521605,2575.5989337521605,2575.5989337521605,2575.5989337521605,2577.0726607269607,2577.0726607269607,2577.0726607269607,2577.0726607269607,2577.105558992829,2577.105558992829,2577.105558992829,2577.105558992829,switch,letter,lettSwt,k,0.6918008541688323,Lo,,,0,,,,,high,2577.79253429221,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,,,,1,1071,,,,2583.859741812106,,146,H,triangle,0.016713347751647234,,,,,,,,1,0,,,,,,,,,,,,2580.302431790158,2580.302431790158,2580.302431790158,2580.302431790158,2581.7763578109443,2581.7763578109443,2581.7763578109443,2581.7763578109443,2581.8090707752854,2581.8090707752854,2581.8090707752854,2581.8090707752854,repeat,letter,lettRpt,j,0.5430835816077888,Lo,,,0,,,,,high,2582.346318665892,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,10,1081,,,,2588.4631341272034,,167,U,star,0.01645548129454255,,,,,,,,1,0,,,,,,,,,,,,2584.855940152891,2584.855940152891,2584.855940152891,2584.855940152891,2586.329421231989,2586.329421231989,2586.329421231989,2586.329421231989,2586.362275638152,2586.362275638152,2586.362275638152,2586.362275638152,repeat,letter,lettRpt,k,0.5917036631144583,Hi,,,0,,,,,high,2586.949783403892,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,1,1082,,,,2604.340993945021,,132,W,circle,0.013710972853004932,,,,,,,,1,0,,,,,,,,,,,,2600.6505693029612,2600.6505693029612,2600.6505693029612,2600.6505693029612,2602.140536966268,2602.140536966268,2602.140536966268,2602.140536966268,2602.1570355389267,2602.1570355389267,2602.1570355389267,2602.1570355389267,switch,number,numSwt,d,0.6668677660636604,Lo,,,1,,,space,4.916797407902777,high,2602.82753957808,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,1,1083,,,,2608.878392267041,,146,F,triangle,0.016490421257913113,,,,,,,,1,0,,,,,,,,,,,,2605.337267823983,2605.337267823983,2605.337267823983,2605.337267823983,2606.810534444172,2606.810534444172,2606.810534444172,2606.810534444172,2606.844143202994,2606.844143202994,2606.844143202994,2606.844143202994,repeat,number,numRpt,d,0.5196426962502301,Lo,,,1,,,,,high,2607.3637904780917,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,0,1083,,,,2613.5485950959846,,174,Y,hexagon,0.016057876870036125,,,,,,,,1,0,,,,,,,,,,,,2609.8738763071597,2609.8738763071597,2609.8738763071597,2609.8738763071597,2611.3474803259596,2611.3474803259596,2611.3474803259596,2611.3474803259596,2611.380675306078,2611.380675306078,2611.380675306078,2611.380675306078,repeat,number,numRpt,f,0.6631306139752269,Hi,,,1,,,,,high,2612.0354684120975,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,10,1093,,,,2618.135390980169,,167,U,star,0.01650981931015849,,,,,,,,1,0,,,,,,,,,,,,2614.5437380941585,2614.5437380941585,2614.5437380941585,2614.5437380941585,2616.017394065857,2616.017394065857,2616.017394065857,2616.017394065857,2616.0507962470874,2616.0507962470874,2616.0507962470874,2616.0507962470874,switch,letter,lettSwt,k,0.5716026430018246,Hi,,,1,,,,,high,2616.6211684872396,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,1,1094,,,,2622.6549493628554,,139,B,circle,0.016293694265186787,,,,,,,,1,0,,,,,,,,,,,,2619.130383790005,2619.130383790005,2619.130383790005,2619.130383790005,2620.6027478538454,2620.6027478538454,2620.6027478538454,2620.6027478538454,2620.636267054826,2620.636267054826,2620.636267054826,2620.636267054826,repeat,letter,lettRpt,j,0.5313259321264923,Lo,,,1,,,,,high,2621.158060190268,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,0,1094,,,,2627.2919102380984,,125,H,hexagon,0.0007388321682810783,,,,,,,,1,0,,,,,,,,,,,,2623.6505618719384,2623.6505618719384,2623.6505618719384,2623.6505618719384,2625.139634356834,2625.139634356834,2625.139634356834,2625.139634356834,2625.1562713291496,2625.1562713291496,2625.1562713291496,2625.1562713291496,repeat,letter,lettRpt,j,0.6070365221239626,Hi,,,1,,,,,high,2625.779090764001,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,1,1095,,,,2631.812239055056,,181,S,triangle,0.01702288119122386,,,,,,,,1,0,,,,,,,,,,,,2628.2879047892056,2628.2879047892056,2628.2879047892056,2628.2879047892056,2629.7594935889356,2629.7594935889356,2629.7594935889356,2629.7594935889356,2629.793156453874,2629.793156453874,2629.793156453874,2629.793156453874,switch,number,numSwt,f,0.5324958101846278,Lo,,,1,,,,,high,2630.313360406086,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,10,1105,,,,2636.4158593690954,,160,D,star,0.0016441503539681435,,,,,,,,1,0,,,,,,,,,,,,2632.8077096790075,2632.8077096790075,2632.8077096790075,2632.8077096790075,2634.2961571239866,2634.2961571239866,2634.2961571239866,2634.2961571239866,2634.3130370900035,2634.3130370900035,2634.3130370900035,2634.3130370900035,repeat,number,numRpt,f,0.5864305929280818,Hi,,,1,,,,,high,2634.9169435440563,,,,,,,,,,,,,,,,,97511,2022-12-01_11h17.46.624,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.960681687696386,
