LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,1,5,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.249735135003,438.249735135003,438.249735135003,438.249735135003,438.249735135003,438.249735135003,438.249735135003,438.249735135003,438.249735135003,438.249735135003,a,1.620814441004768,10,771,2,439.90147190599237,441.40302516598604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,1,6,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.90352560498286,441.90352560498286,441.90352560498286,441.90352560498286,441.90352560498286,441.90352560498286,441.90352560498286,441.90352560498286,441.90352560498286,441.90352560498286,a,1.073914542037528,10,781,2,443.00482548199943,444.50645966498996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,1,7,19,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.00703565299045,445.00703565299045,445.00703565299045,445.00703565299045,445.00703565299045,445.00703565299045,445.00703565299045,445.00703565299045,445.00703565299045,445.00703565299045,l,1.2537649190053344,10,791,2,446.2917443829938,447.79362151399255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,1,8,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.2942491659778,448.2942491659778,448.2942491659778,448.2942491659778,448.2942491659778,448.2942491659778,448.2942491659778,448.2942491659778,448.2942491659778,448.2942491659778,l,1.4202181800210383,1,792,2,449.74569454198354,451.2472597619926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,1,9,21,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.7478884909942,451.7478884909942,451.7478884909942,451.7478884909942,451.7478884909942,451.7478884909942,451.7478884909942,451.7478884909942,451.7478884909942,451.7478884909942,l,0.9154023630253505,1,793,2,452.6819875299989,454.18378235798446,454.18378235798446,454.68425208699773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,1,10,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.68425208699773,454.68425208699773,454.68425208699773,454.68425208699773,454.68425208699773,454.68425208699773,454.68425208699773,454.68425208699773,454.68425208699773,454.68425208699773,a,0.7813530850107782,10,803,2,455.4851854799781,456.98682772298343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,1,11,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.487259068992,457.487259068992,457.487259068992,457.487259068992,457.487259068992,457.487259068992,457.487259068992,457.487259068992,457.487259068992,457.487259068992,l,1.9373878450132906,1,804,2,459.4561422429979,460.9578799409792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,0,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.45841942800325,461.45841942800325,461.45841942800325,461.45841942800325,461.45841942800325,461.45841942800325,461.45841942800325,461.45841942800325,461.45841942800325,461.45841942800325,l,1.3189533000113443,10,814,2,462.80994350099354,464.311445127998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,1,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.81212973198853,464.81212973198853,464.81212973198853,464.81212973198853,464.81212973198853,464.81212973198853,464.81212973198853,464.81212973198853,464.81212973198853,464.81212973198853,a,1.2854838669882156,1,815,2,466.1302758359816,467.6318054419826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,2,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.13234220599406,468.13234220599406,468.13234220599406,468.13234220599406,468.13234220599406,468.13234220599406,468.13234220599406,468.13234220599406,468.13234220599406,468.13234220599406,a,0.8430727240047418,10,825,2,468.99999503599247,470.5017534100043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,3,27,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.002180993004,471.002180993004,471.002180993004,471.002180993004,471.002180993004,471.002180993004,471.002180993004,471.002180993004,471.002180993004,471.002180993004,l,1.1575440019951202,1,826,2,472.1871466769953,473.68867233998026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,4,28,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.1893507959903,474.1893507959903,474.1893507959903,474.1893507959903,474.1893507959903,474.1893507959903,474.1893507959903,474.1893507959903,474.1893507959903,474.1893507959903,l,1.1318723620206583,1,827,2,475.34062325800187,476.842195685982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,5,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.34263322898187,477.34263322898187,477.34263322898187,477.34263322898187,477.34263322898187,477.34263322898187,477.34263322898187,477.34263322898187,477.34263322898187,477.34263322898187,l,0.937297179014422,10,837,2,478.310457783984,479.81193490698934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,6,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.3126602830016,480.3126602830016,480.3126602830016,480.3126602830016,480.3126602830016,480.3126602830016,480.3126602830016,480.3126602830016,480.3126602830016,480.3126602830016,l,1.0523201920150314,10,847,2,481.3971027279913,482.89864548199694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,7,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.39918599597877,483.39918599597877,483.39918599597877,483.39918599597877,483.39918599597877,483.39918599597877,483.39918599597877,483.39918599597877,483.39918599597877,483.39918599597877,a,0.6643454580043908,10,857,2,484.0833482919843,485.5850099049858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,8,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.0855685159913,486.0855685159913,486.0855685159913,486.0855685159913,486.0855685159913,486.0855685159913,486.0855685159913,486.0855685159913,486.0855685159913,486.0855685159913,l,0.935505692003062,10,867,2,487.0533463890024,488.55516949199955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,9,33,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.0554326089914,489.0554326089914,489.0554326089914,489.0554326089914,489.0554326089914,489.0554326089914,489.0554326089914,489.0554326089914,489.0554326089914,489.0554326089914,a,0.7242421740083955,1,868,2,489.8064541200001,491.30801601399435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,10,34,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.80871602598927,491.80871602598927,491.80871602598927,491.80871602598927,491.80871602598927,491.80871602598927,491.80871602598927,491.80871602598927,491.80871602598927,491.80871602598927,l,0.6347540220012888,1,869,2,492.4760378479841,493.9775671059906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,11,35,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.4781286350044,494.4781286350044,494.4781286350044,494.4781286350044,494.4781286350044,494.4781286350044,494.4781286350044,494.4781286350044,494.4781286350044,494.4781286350044,a,0.3397565199993551,1,870,2,494.8451871750003,496.34687067600316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,0,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.84732237897697,496.84732237897697,496.84732237897697,496.84732237897697,496.84732237897697,496.84732237897697,496.84732237897697,496.84732237897697,496.84732237897697,496.84732237897697,l,0.6599674650060479,10,880,2,497.53173729398986,499.0334048520017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,1,37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.5339068780013,499.5339068780013,499.5339068780013,499.5339068780013,499.5339068780013,499.5339068780013,499.5339068780013,499.5339068780013,499.5339068780013,499.5339068780013,a,0.8297210390155669,10,890,2,500.38487511497806,501.88640913099516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,2,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.3868853779859,502.3868853779859,502.3868853779859,502.3868853779859,502.3868853779859,502.3868853779859,502.3868853779859,502.3868853779859,502.3868853779859,502.3868853779859,a,0.857057834014995,10,900,2,503.27127577300416,504.77284864499234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,3,3,39,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.2736003790051,505.2736003790051,505.2736003790051,505.2736003790051,505.2736003790051,505.2736003790051,505.2736003790051,505.2736003790051,505.2736003790051,505.2736003790051,a,1.0317977069935296,10,910,2,506.32467150100274,507.8262429869792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,3,4,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.3268554369861,508.3268554369861,508.3268554369861,508.3268554369861,508.3268554369861,508.3268554369861,508.3268554369861,508.3268554369861,508.3268554369861,508.3268554369861,l,2.0277070340234786,1,911,2,510.379077805992,511.88079599800403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,5,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.3812611129833,512.3812611129833,512.3812611129833,512.3812611129833,512.3812611129833,512.3812611129833,512.3812611129833,512.3812611129833,512.3812611129833,512.3812611129833,a,1.3258924410038162,10,921,2,513.7328452299989,515.2343551020022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,6,42,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.7351215919771,515.7351215919771,515.7351215919771,515.7351215919771,515.7351215919771,515.7351215919771,515.7351215919771,515.7351215919771,515.7351215919771,515.7351215919771,l,0.9417651170224417,10,931,2,516.7026134369953,518.2042295589927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,3,7,43,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.7049059050041,518.7049059050041,518.7049059050041,518.7049059050041,518.7049059050041,518.7049059050041,518.7049059050041,518.7049059050041,518.7049059050041,518.7049059050041,l,0.8298833620210644,10,941,2,519.5558214570046,521.0575442650006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,3,8,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.5580174259958,521.5580174259958,521.5580174259958,521.5580174259958,521.5580174259958,521.5580174259958,521.5580174259958,521.5580174259958,521.5580174259958,521.5580174259958,l,0.9135010059981141,10,951,2,522.4923648299882,523.9939574929886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,3,9,45,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.4944702319917,524.4944702319917,524.4944702319917,524.4944702319917,524.4944702319917,524.4944702319917,524.4944702319917,524.4944702319917,524.4944702319917,524.4944702319917,a,0.7448767239984591,10,961,2,525.2620600539958,526.7638104929938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,3,10,46,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.2642553809856,527.2642553809856,527.2642553809856,527.2642553809856,527.2642553809856,527.2642553809856,527.2642553809856,527.2642553809856,527.2642553809856,527.2642553809856,l,2.193080919998465,10,971,2,529.4834302499949,530.985138374992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,11,47,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.4855163989996,531.4855163989996,531.4855163989996,531.4855163989996,531.4855163989996,531.4855163989996,531.4855163989996,531.4855163989996,531.4855163989996,531.4855163989996,l,1.796659529034514,10,981,2,533.3043142639799,534.8059847129916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.9894063359825,,,H,132,hexagon,0.001274573995033279,559.7124663409777,561.2185671289917,561.2185671289917,561.2185671289917,1,0,d,2.237733191024745,0,563.487635558995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.8116179439821,,,D,160,star,0.0014424039982259274,565.9675774780044,567.4756465939863,567.4756465939863,567.4756465939863,1,0,d,0.8059736780123785,0,568.3097314379993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.4330159369856,,,Y,139,circle,0.001537021977128461,570.7890899519844,572.2975030769885,572.2975030769885,572.2975030769885,1,0,f,0.6085260850086343,0,572.9313924309972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.1215658629953,,,B,146,triangle,0.001511211012257263,575.412894203997,576.919119861006,576.919119861006,576.919119861006,1,0,d,0.6688960659957957,0,577.6199116329954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.7433395279804,,,U,174,circle,0.0015699960058555007,580.1004431379843,581.6075886049948,581.6075886049948,581.6075886049948,1,0,f,0.6147412740101572,0,582.2418259919796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.6821664589806,,,F,167,hexagon,0.0012433250085450709,584.7208982659795,586.2296192770009,586.2296192770009,586.2296192770009,1,0,d,0.9313343079993501,0,587.1805393489776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.5876585509977,,,S,181,star,0.0013486910029314458,589.6612985009851,591.1683637549868,591.1683637549868,591.1683637549868,1,0,f,0.8853734460135456,0,592.0860466919839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.7266178849968,,,W,125,triangle,0.0017881759849842638,594.5678568260046,596.073600306001,596.073600306001,596.073600306001,1,0,f,1.1233392690191977,0,597.2251721700013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.6507099279843,,,H,132,circle,0.0014072770136408508,599.7024305939849,601.2131212259992,601.2131212259992,601.2131212259992,1,0,d,2.9134419620095287,0,604.1491923219874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.3392791709921,,,D,160,star,0.0017554080113768578,606.6269549459976,608.1369036719843,608.1369036719843,608.1369036719843,1,0,d,0.6694471890223213,0,608.8376717329957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12321,2022-11-10_14h08.33.697,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9410599535448,
