LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,fix.started,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,0,6,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.04563766298816,433.04563766298816,433.04563766298816,433.04563766298816,433.04563766298816,433.04563766298816,433.04563766298816,433.04563766298816,433.04563766298816,433.04563766298816,a,0.9688114719465375,1,616,2,434.0466788630001,,435.54854297288693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.04911416885443,436.04911416885443,436.04911416885443,436.04911416885443,436.04911416885443,436.04911416885443,436.04911416885443,436.04911416885443,436.04911416885443,436.04911416885443,l,0.6428856758866459,1,617,2,436.71651579998434,,438.2179191960022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.7185852958355,438.7185852958355,438.7185852958355,438.7185852958355,438.7185852958355,438.7185852958355,438.7185852958355,438.7185852958355,438.7185852958355,438.7185852958355,l,1.294529204024002,1,618,2,440.0364515779074,441.5390978688374,441.5390978688374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,0,9,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.0389673828613,442.0389673828613,442.0389673828613,442.0389673828613,442.0389673828613,442.0389673828613,442.0389673828613,442.0389673828613,442.0389673828613,442.0389673828613,l,1.2465657428838313,10,628,2,443.3236295359675,,444.825174955884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,0,10,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.3257925689686,445.3257925689686,445.3257925689686,445.3257925689686,445.3257925689686,445.3257925689686,445.3257925689686,445.3257925689686,445.3257925689686,445.3257925689686,a,4.72251544194296,10,638,2,450.08106491784565,,451.58268640586175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,0,11,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.08339653001167,452.08339653001167,452.08339653001167,452.08339653001167,452.08339653001167,452.08339653001167,452.08339653001167,452.08339653001167,452.08339653001167,452.08339653001167,a,0.9689931308384985,10,648,2,453.08457275805995,,454.585936747957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,1,0,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.0865717208944,455.0865717208944,455.0865717208944,455.0865717208944,455.0865717208944,455.0865717208944,455.0865717208944,455.0865717208944,455.0865717208944,455.0865717208944,l,1.677914306987077,1,649,2,456.7884385960642,,458.2902834310662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,1,1,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.79073871392757,458.79073871392757,458.79073871392757,458.79073871392757,458.79073871392757,458.79073871392757,458.79073871392757,458.79073871392757,458.79073871392757,458.79073871392757,a,1.7648094189353287,1,650,2,460.57585955783725,,462.0774803129025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,1,2,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.5781809729524,462.5781809729524,462.5781809729524,462.5781809729524,462.5781809729524,462.5781809729524,462.5781809729524,462.5781809729524,462.5781809729524,462.5781809729524,l,1.5684518869966269,10,660,2,464.16395811899565,465.6649807698559,465.6649807698559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,1,3,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.1655446989462,466.1655446989462,466.1655446989462,466.1655446989462,466.1655446989462,466.1655446989462,466.1655446989462,466.1655446989462,466.1655446989462,466.1655446989462,l,2.8050405418034643,1,661,2,469.00180792505853,,470.50354386586696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,1,4,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.004228602862,471.004228602862,471.004228602862,471.004228602862,471.004228602862,471.004228602862,471.004228602862,471.004228602862,471.004228602862,471.004228602862,a,6.755610513035208,10,671,2,477.7784231950063,,479.2798696788959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,1,5,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.78056251094677,479.78056251094677,479.78056251094677,479.78056251094677,479.78056251094677,479.78056251094677,479.78056251094677,479.78056251094677,479.78056251094677,479.78056251094677,l,0.9824258650187403,10,681,2,480.78145406395197,,482.28341810405254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,1,6,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.7839300688356,482.7839300688356,482.7839300688356,482.7839300688356,482.7839300688356,482.7839300688356,482.7839300688356,482.7839300688356,482.7839300688356,482.7839300688356,a,1.0516445378307253,10,691,2,483.8683024379425,,485.3700109978672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,1,7,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.8705612558406,485.8705612558406,485.8705612558406,485.8705612558406,485.8705612558406,485.8705612558406,485.8705612558406,485.8705612558406,485.8705612558406,485.8705612558406,a,0.9213333590887487,10,701,2,486.82165971794166,,488.32338920398615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,1,8,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.82369699305855,488.82369699305855,488.82369699305855,488.82369699305855,488.82369699305855,488.82369699305855,488.82369699305855,488.82369699305855,488.82369699305855,488.82369699305855,l,1.3684004959650338,1,702,2,490.20959883905016,491.7103913628962,491.7103913628962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,1,9,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.210963975871,492.210963975871,492.210963975871,492.210963975871,492.210963975871,492.210963975871,492.210963975871,492.210963975871,492.210963975871,492.210963975871,l,1.9621956280898303,1,703,2,494.1965824740473,,495.6981449900195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,1,10,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.19876479986124,496.19876479986124,496.19876479986124,496.19876479986124,496.19876479986124,496.19876479986124,496.19876479986124,496.19876479986124,496.19876479986124,496.19876479986124,a,1.5085249787662178,1,704,2,497.73359761503525,,499.2353414108511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,1,11,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.73588907602243,499.73588907602243,499.73588907602243,499.73588907602243,499.73588907602243,499.73588907602243,499.73588907602243,499.73588907602243,499.73588907602243,499.73588907602243,l,0.9078351380303502,10,714,2,500.6705697339494,,502.1719437309075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,2,0,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.67235135589726,502.67235135589726,502.67235135589726,502.67235135589726,502.67235135589726,502.67235135589726,502.67235135589726,502.67235135589726,502.67235135589726,502.67235135589726,a,1.5026618230622262,10,724,2,504.20750429993495,,505.709100154927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,2,1,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.20959685905837,506.20959685905837,506.20959685905837,506.20959685905837,506.20959685905837,506.20959685905837,506.20959685905837,506.20959685905837,506.20959685905837,506.20959685905837,l,1.498090737964958,1,725,2,507.72836122103035,,509.22966962098144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,2,2,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.7300843850244,509.7300843850244,509.7300843850244,509.7300843850244,509.7300843850244,509.7300843850244,509.7300843850244,509.7300843850244,509.7300843850244,509.7300843850244,l,1.5218424580525607,1,726,2,511.28190470393747,,512.7835235090461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,2,3,27,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.2841516928747,513.2841516928747,513.2841516928747,513.2841516928747,513.2841516928747,513.2841516928747,513.2841516928747,513.2841516928747,513.2841516928747,513.2841516928747,a,1.0393053248990327,10,736,2,514.3522904708516,,515.8538160249591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,2,4,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.3542588378768,516.3542588378768,516.3542588378768,516.3542588378768,516.3542588378768,516.3542588378768,516.3542588378768,516.3542588378768,516.3542588378768,516.3542588378768,a,0.8942951420322061,1,737,2,517.2723817648366,,518.7736328360625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,2,5,29,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.2739922830369,519.2739922830369,519.2739922830369,519.2739922830369,519.2739922830369,519.2739922830369,519.2739922830369,519.2739922830369,519.2739922830369,519.2739922830369,a,0.9106780979782343,1,738,2,520.2083788500167,,521.7100287429057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,2,6,30,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.2106681410223,522.2106681410223,522.2106681410223,522.2106681410223,522.2106681410223,522.2106681410223,522.2106681410223,522.2106681410223,522.2106681410223,522.2106681410223,a,0.9782086329068989,1,739,2,523.2116833499167,,524.7133726689499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,1,0,0,0,0,0,1,circle,star,2,0,2,0,2,7,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.2140507260337,525.2140507260337,525.2140507260337,525.2140507260337,525.2140507260337,525.2140507260337,525.2140507260337,525.2140507260337,525.2140507260337,525.2140507260337,l,0.5285139929037541,10,749,2,525.7650757948868,,527.2663161240052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,2,8,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.7668497108389,527.7668497108389,527.7668497108389,527.7668497108389,527.7668497108389,527.7668497108389,527.7668497108389,527.7668497108389,527.7668497108389,527.7668497108389,a,0.7095502188894898,1,750,2,528.5010795160197,,530.0027606310323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,2,9,33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.5030352510512,530.5030352510512,530.5030352510512,530.5030352510512,530.5030352510512,530.5030352510512,530.5030352510512,530.5030352510512,530.5030352510512,530.5030352510512,a,0.6961046829819679,10,760,2,531.2210281898733,,532.7221028800122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,2,10,34,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.2226786308456,533.2226786308456,533.2226786308456,533.2226786308456,533.2226786308456,533.2226786308456,533.2226786308456,533.2226786308456,533.2226786308456,533.2226786308456,l,0.6096334720496088,10,770,2,533.8568207749631,,535.3585594550241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,0,1,0,0,0,0,1,hexagon,star,2,0,2,0,2,11,35,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.8592169878539,535.8592169878539,535.8592169878539,535.8592169878539,535.8592169878539,535.8592169878539,535.8592169878539,535.8592169878539,535.8592169878539,535.8592169878539,l,0.6183624097611755,10,780,2,536.5100033348426,,538.011351604946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
1,0,0,0,0,1,0,0,triangle,circle,2,0,2,0,3,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.5120489438996,538.5120489438996,538.5120489438996,538.5120489438996,538.5120489438996,538.5120489438996,538.5120489438996,538.5120489438996,538.5120489438996,538.5120489438996,a,0.5289741039741784,10,790,2,539.062483195914,,540.5642595379613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,0,0,1,0,0,1,0,star,hexagon,2,0,2,0,3,1,37,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.0647635429632,541.0647635429632,541.0647635429632,541.0647635429632,541.0647635429632,541.0647635429632,541.0647635429632,541.0647635429632,541.0647635429632,541.0647635429632,l,0.7230159959290177,1,791,2,541.8158494988456,,543.3171712178737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,1,0,0,0,0,1,0,circle,hexagon,2,0,2,0,3,2,38,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.8178556659259,543.8178556659259,543.8178556659259,543.8178556659259,543.8178556659259,543.8178556659259,543.8178556659259,543.8178556659259,543.8178556659259,543.8178556659259,a,0.40959860500879586,1,792,2,544.2516262580175,,545.7532665948384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,0,1,0,1,0,0,0,hexagon,triangle,2,0,2,0,3,3,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.2539572010282,546.2539572010282,546.2539572010282,546.2539572010282,546.2539572010282,546.2539572010282,546.2539572010282,546.2539572010282,546.2539572010282,546.2539572010282,a,0.5511609800159931,1,793,2,546.8378121929709,,548.3395096808672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
1,0,0,0,0,0,1,0,triangle,hexagon,2,0,2,0,3,4,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.8399737540167,548.8399737540167,548.8399737540167,548.8399737540167,548.8399737540167,548.8399737540167,548.8399737540167,548.8399737540167,548.8399737540167,548.8399737540167,a,0.6426397669129074,1,794,2,549.5074278740212,,551.0090113049373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,0,1,0,0,1,0,0,hexagon,circle,2,0,2,0,3,5,41,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.5095492789987,551.5095492789987,551.5095492789987,551.5095492789987,551.5095492789987,551.5095492789987,551.5095492789987,551.5095492789987,551.5095492789987,551.5095492789987,l,0.5508225888479501,1,795,2,552.0770560209639,553.5785939130001,553.5785939130001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
1,0,0,0,0,0,0,1,triangle,star,2,0,2,0,3,6,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.0791135209147,554.0791135209147,554.0791135209147,554.0791135209147,554.0791135209147,554.0791135209147,554.0791135209147,554.0791135209147,554.0791135209147,554.0791135209147,l,0.5223565849009901,10,805,2,554.6302868758794,,556.1315500540659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,0,0,1,1,0,0,0,star,triangle,2,0,2,0,3,7,43,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.6319580329582,556.6319580329582,556.6319580329582,556.6319580329582,556.6319580329582,556.6319580329582,556.6319580329582,556.6319580329582,556.6319580329582,556.6319580329582,a,0.5114402309991419,10,815,2,557.1660204960499,,558.6676435058471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,1,0,0,1,0,0,0,circle,triangle,2,0,2,0,3,8,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.1682490729727,559.1682490729727,559.1682490729727,559.1682490729727,559.1682490729727,559.1682490729727,559.1682490729727,559.1682490729727,559.1682490729727,559.1682490729727,a,0.8221435379236937,10,825,2,560.018936634995,,561.520596876042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
0,0,0,1,0,1,0,0,star ,circle,2,0,2,0,3,9,45,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.021253101062,562.021253101062,562.021253101062,562.021253101062,562.021253101062,562.021253101062,562.021253101062,562.021253101062,562.021253101062,562.021253101062,l,0.6690012288745493,1,826,2,562.722045263974,,564.2237430310342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606,2022-11-17_14h05.11.770,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.9301724871312,
