LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,prac_fback_text.stopped,top_target_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,0,792,,,1056.8212392469868,,,S,132,star,-0.0006870967335999012,,,,,1,0,,,,,,,,,,,,,,,1053.1479114079848,1053.1479114079848,1053.1479114079848,1053.1479114079848,1054.6361209461465,1054.6361209461465,1054.6361209461465,1054.6361209461465,1054.6541819670238,1054.6541819670238,1054.6541819670238,1054.6541819670238,switch,letter,lettSwt,f,0.6387057597748935,noRew,,,0,1055.306157734245,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,0,792,,,1061.7904298640788,,1062.2933140601963,H,132,hexagon,0.0031434916891157627,,,,,1,0,,,,,,,,,,,,,,,1057.8013871898875,1057.8013871898875,1057.8013871898875,1057.8013871898875,1059.289575111121,1059.289575111121,1059.289575111121,1059.289575111121,1059.307649178896,1059.307649178896,1059.307649178896,1059.307649178896,repeat,letter,lettRpt,d,0.9696273729205132,noRew,,,0,1060.2912798090838,1061.7904298640788,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,,0,792,,,1066.5285163512453,,1067.0301678469405,W,174,triangle,-0.0005082497373223305,,,,,1,0,,,,,,,,,,,,,,,1062.7891496391967,1062.7891496391967,1062.7891496391967,1062.7891496391967,1064.2942550620064,1064.2942550620064,1064.2942550620064,1064.2942550620064,1064.2942550620064,1064.2942550620064,1064.2942550620064,1064.2942550620064,switch,number,numSwt,k,0.7012148327194154,noRew,,,0,1065.0283570932224,1066.5285163512453,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,,0,792,,,1071.2654109322466,,,F,167,triangle,-1.4425721019506454e-05,,,,,1,0,,,,,,,,,,,,,,,1067.5257299900986,1067.5257299900986,1067.5257299900986,1067.5257299900986,1069.0145136760548,1069.0145136760548,1069.0145136760548,1069.0145136760548,1069.03101772815,1069.03101772815,1069.03101772815,1069.03101772815,repeat,number,numRpt,k,0.7058996348641813,noRew,,,0,1069.7502027712762,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,,0,792,,,1075.885513359215,,,Y,139,hexagon,0.01635750476270914,,,,,1,0,,,,,,,,,,,,,,,1072.2609539492987,1072.2609539492987,1072.2609539492987,1072.2609539492987,1073.7347414488904,1073.7347414488904,1073.7347414488904,1073.7347414488904,1073.7682723859325,1073.7682723859325,1073.7682723859325,1073.7682723859325,repeat,number,numRpt,j,0.6103500430472195,noRew,,,0,1074.3705415138975,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,0,792,,,1080.7893220302649,,,H,139,circle,0.01792229898273945,,,,,1,0,,,,,,,,,,,,,,,1076.8812432149425,1076.8812432149425,1076.8812432149425,1076.8812432149425,1078.3547049369663,1078.3547049369663,1078.3547049369663,1078.3547049369663,1078.3885207949206,1078.3885207949206,1078.3885207949206,1078.3885207949206,repeat,number,numRpt,j,0.894680471625179,noRew,,,0,1079.274162339978,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,0,792,,,1086.0583983468823,,1086.5587388342246,D,146,star,0.015815621707588434,,,,,1,0,,,,,,,,,,,,,,,1081.7844628840685,1081.7844628840685,1081.7844628840685,1081.7844628840685,1083.2575986320153,1083.2575986320153,1083.2575986320153,1083.2575986320153,1083.2918059499934,1083.2918059499934,1083.2918059499934,1083.2918059499934,repeat,number,numRpt,j,1.2685635769739747,noRew,,,0,1084.5591487521306,1086.0583983468823,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,50,0,,,,,,,,,,,,,,,,,,,,,,,,0,792,,,1090.762701279018,,1091.2630130201578,Y,125,circle,0.012505336198955774,,,,,1,0,,,,,,,,,,,,,,,1087.0710978838615,1087.0710978838615,1087.0710978838615,1087.0710978838615,1088.5621943422593,1088.5621943422593,1088.5621943422593,1088.5621943422593,1088.578033967875,1088.578033967875,1088.578033967875,1088.578033967875,repeat,number,numRpt,j,0.6666255621239543,noRew,,,0,1089.2627028692514,1090.762701279018,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0,51,0,,,,,,,,,,,,,,,,,,,,,,,,0,792,,,1095.3319022841752,,,F,160,star,0.014158445876091719,,,,,1,0,,,,,,,,,,,,,,,1091.7752581019886,1091.7752581019886,1091.7752581019886,1091.7752581019886,1093.2492076400667,1093.2492076400667,1093.2492076400667,1093.2492076400667,1093.2814123872668,1093.2814123872668,1093.2814123872668,1093.2814123872668,repeat,number,numRpt,k,0.5472651440650225,noRew,,,0,1093.818966634106,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,0,792,,,1100.0533580179326,,,D,132,star,0.01672914484515786,,,,,1,0,,,,,,,,,,,,,,,1096.3282600808889,1096.3282600808889,1096.3282600808889,1096.3282600808889,1097.802716655191,1097.802716655191,1097.802716655191,1097.802716655191,1097.8347819410264,1097.8347819410264,1097.8347819410264,1097.8347819410264,repeat,number,numRpt,j,0.7086535408161581,noRew,,,0,1098.5384911280125,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,0,53,0,,,,,,,,,,,,,,,,,,,,,,,,0,792,,,1104.6066890829243,,,W,167,circle,0.016016485169529915,,,,,1,0,,,,,,,,,,,,,,,1101.0485263699666,1101.0485263699666,1101.0485263699666,1101.0485263699666,1102.5219312910922,1102.5219312910922,1102.5219312910922,1102.5219312910922,1102.5555534218438,1102.5555534218438,1102.5555534218438,1102.5555534218438,repeat,number,numRpt,k,0.5457554566673934,noRew,,,0,1103.0922559271567,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,54,0,,,,,,,,,,,,,,,,,,,,,,,,0,792,,,1109.5272864671424,,,U,160,triangle,0.017577467020601034,,,,,1,0,,,,,,,,,,,,,,,1105.6027790722437,1105.6027790722437,1105.6027790722437,1105.6027790722437,1107.07614904223,1107.07614904223,1107.07614904223,1107.07614904223,1107.1095473389141,1107.1095473389141,1107.1095473389141,1107.1095473389141,switch,letter,lettSwt,f,0.9089866853319108,noRew,,,0,1108.0121038039215,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,0,792,,,1114.1137763112783,,,S,181,circle,0.017870233859866858,,,,,1,0,,,,,,,,,,,,,,,1110.5226599480957,1110.5226599480957,1110.5226599480957,1110.5226599480957,1111.9935537311248,1111.9935537311248,1111.9935537311248,1111.9935537311248,1112.0201801792718,1112.0201801792718,1112.0201801792718,1112.0201801792718,switch,number,numSwt,k,0.5811879318207502,noRew,,,0,1112.5995396752842,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,0,792,,,1118.6995577178895,,,Y,160,triangle,0.017521309200674295,,,,,1,0,,,,,,,,,,,,,,,1115.1097756079398,1115.1097756079398,1115.1097756079398,1115.1097756079398,1116.5804965188727,1116.5804965188727,1116.5804965188727,1116.5804965188727,1116.614798432216,1116.614798432216,1116.614798432216,1116.614798432216,switch,letter,lettSwt,f,0.5836446969769895,noRew,,,0,1117.186530358158,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,0,792,,,1123.321210925933,,,S,167,circle,0.01675080694258213,,,,,1,0,,,,,,,,,,,,,,,1119.6955879041925,1119.6955879041925,1119.6955879041925,1119.6955879041925,1121.1681779962964,1121.1681779962964,1121.1681779962964,1121.1681779962964,1121.2017398211174,1121.2017398211174,1121.2017398211174,1121.2017398211174,switch,number,numSwt,k,0.6196502661332488,noRew,,,0,1121.8216057592072,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,0,792,,,1128.1077038608491,,,D,125,circle,0.0009785122238099575,,,,,1,0,,,,,,,,,,,,,,,1124.3158182241023,1124.3158182241023,1124.3158182241023,1124.3158182241023,1125.8039654772729,1125.8039654772729,1125.8039654772729,1125.8039654772729,1125.822211433202,1125.822211433202,1125.822211433202,1125.822211433202,switch,letter,lettSwt,d,0.7770888870581985,noRew,,,0,1126.6077325032093,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,0,792,,,1132.710215870291,,,B,174,triangle,0.0009476947598159313,,,,,1,0,,,,,,,,,,,,,,,1129.1020345948637,1129.1020345948637,1129.1020345948637,1129.1020345948637,1130.590899667237,1130.590899667237,1130.590899667237,1130.590899667237,1130.6087975790724,1130.6087975790724,1130.6087975790724,1130.6087975790724,switch,number,numSwt,k,0.5911312247626483,noRew,,,0,1131.2112716822885,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,0,792,,,1137.4635515599512,,,U,146,circle,0.002565717324614525,,,,,1,0,,,,,,,,,,,,,,,1133.7057991661131,1133.7057991661131,1133.7057991661131,1133.7057991661131,1135.1943939672783,1135.1943939672783,1135.1943939672783,1135.1943939672783,1135.2120808539912,1135.2120808539912,1135.2120808539912,1135.2120808539912,switch,letter,lettSwt,f,0.7476152149029076,noRew,,,0,1135.964743255172,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,0,792,,,1141.93291736627,,,H,174,triangle,0.0028859861195087433,,,,,1,0,,,,,,,,,,,,,,,1138.459433173295,1138.459433173295,1138.459433173295,1138.459433173295,1139.9480363470502,1139.9480363470502,1139.9480363470502,1139.9480363470502,1139.9654915002175,1139.9654915002175,1139.9654915002175,1139.9654915002175,switch,number,numSwt,k,0.44894573697820306,noRew,,,0,1140.4185314960778,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,0,792,,,1147.3709492590278,,,D,139,hexagon,0.002903436776250601,,,,,1,0,,,,,,,,,,,,,,,1142.9128699358553,1142.9128699358553,1142.9128699358553,1142.9128699358553,1144.401413206011,1144.401413206011,1144.401413206011,1144.401413206011,1144.4193445369601,1144.4193445369601,1144.4193445369601,1144.4193445369601,repeat,number,numRpt,j,1.4411786003038287,noRew,,,0,1145.872003522236,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,0,792,,,1152.0238147908822,,,S,160,star,0.0032181087881326675,,,,,1,0,,,,,,,,,,,,,,,1148.3672904348932,1148.3672904348932,1148.3672904348932,1148.3672904348932,1149.855103704147,1149.855103704147,1149.855103704147,1149.855103704147,1149.872914343141,1149.872914343141,1149.872914343141,1149.872914343141,repeat,number,numRpt,k,0.6216472061350942,noRew,,,0,1150.5088114989921,,,,,,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,792,,,1181.861186773982,,,H,139,circle,0.016292883083224297,,,,,1,0,,,,,,,,,,,,,,,1177.403454883024,1177.403454883024,1177.403454883024,1177.403454883024,1178.8779281512834,1178.8779281512834,1178.8779281512834,1178.8779281512834,1178.910103936214,1178.910103936214,1178.910103936214,1178.910103936214,switch,letter,lettSwt,d,1.435941216070205,Hi,,,0,,,space,8.027233575936407,low,1180.35209738696,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,10,802,,,1186.2986980029382,,,F,181,hexagon,0.0009606578387320042,,,,,1,0,,,,,,,,,,,,,,,1182.841633924283,1182.841633924283,1182.841633924283,1182.841633924283,1184.3302867170423,1184.3302867170423,1184.3302867170423,1184.3302867170423,1184.3484989940189,1184.3484989940189,1184.3484989940189,1184.3484989940189,repeat,letter,lettRpt,d,0.45028657000511885,Lo,,,0,,,,,low,1184.8016443871893,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,10,812,,,1190.8182462491095,,,S,125,star,0.0010271631181240082,,,,,1,0,,,,,,,,,,,,,,,1187.2952392310835,1187.2952392310835,1187.2952392310835,1187.2952392310835,1188.785114719998,1188.785114719998,1188.785114719998,1188.785114719998,1188.801486873068,1188.801486873068,1188.801486873068,1188.801486873068,repeat,letter,lettRpt,f,0.49551358399912715,Hi,,,0,,,,,low,1189.304869235959,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,10,822,,,1195.505896972958,,,U,160,triangle,0.016430377028882504,,,,,1,0,,,,,,,,,,,,,,,1191.8143917778507,1191.8143917778507,1191.8143917778507,1191.8143917778507,1193.287460997235,1193.287460997235,1193.287460997235,1193.287460997235,1193.3214421099983,1193.3214421099983,1193.3214421099983,1193.3214421099983,repeat,letter,lettRpt,f,0.6736255241557956,Lo,,,0,,,,,low,1193.9909941549413,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,0,822,,,1200.9085748530924,,,Y,132,star,0.015674225986003876,,,,,0,0,,,,,,,,,,,,,,,1196.5011251838878,1196.5011251838878,1196.5011251838878,1196.5011251838878,1197.9754263348877,1197.9754263348877,1197.9754263348877,1197.9754263348877,1198.0077679050155,1198.0077679050155,1198.0077679050155,1198.0077679050155,repeat,letter,NA,d,1.3963926900178194,Lo,,,0,,,,,low,1199.3956246669404,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,10,832,,,1205.479503504932,,,B,167,hexagon,0.0168567867949605,,,,,1,1,,,,,,,,,,,,,,,1201.9052834752947,1201.9052834752947,1201.9052834752947,1201.9052834752947,1203.3789299582131,1203.3789299582131,1203.3789299582131,1203.3789299582131,1203.4113464788534,1203.4113464788534,1203.4113464788534,1203.4113464788534,repeat,letter,lettRpt,d,0.5723981629125774,Lo,,,0,,,,,low,1203.9827377661131,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,10,842,,,1210.0155080989935,,,D,146,circle,0.0008485428988933563,,,,,1,0,,,,,,,,,,,,,,,1206.4757590531372,1206.4757590531372,1206.4757590531372,1206.4757590531372,1207.9647596501745,1207.9647596501745,1207.9647596501745,1207.9647596501745,1207.9826697250828,1207.9826697250828,1207.9826697250828,1207.9826697250828,switch,number,numSwt,j,0.5093431398272514,Hi,,,0,,,,,low,1208.502531684935,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,1,843,,,1214.7865364411846,,,W,174,triangle,0.016100015956908464,,,,,1,0,,,,,,,,,,,,,,,1211.011545102112,1211.011545102112,1211.011545102112,1211.011545102112,1212.486078900285,1212.486078900285,1212.486078900285,1212.486078900285,1212.518281451892,1212.518281451892,1212.518281451892,1212.518281451892,repeat,number,numRpt,k,0.7694111713208258,Lo,,,0,,,,,low,1213.2896311841905,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,1,844,,,1219.7727457601577,,,H,139,hexagon,0.0013571931049227715,,,,,1,0,,,,,,,,,,,,,,,1215.7825087471865,1215.7825087471865,1215.7825087471865,1215.7825087471865,1217.2717178571038,1217.2717178571038,1217.2717178571038,1217.2717178571038,1217.2894923682325,1217.2894923682325,1217.2894923682325,1217.2894923682325,repeat,number,numRpt,j,0.96682417858392,Lo,,,0,,,,,low,1218.2597055048682,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,1,845,,,1224.4606530400924,,,F,181,triangle,0.016639885026961565,,,,,1,0,,,,,,,,,,,,,,,1220.7691112472676,1220.7691112472676,1220.7691112472676,1220.7691112472676,1222.2434296151623,1222.2434296151623,1222.2434296151623,1222.2434296151623,1222.2753466041759,1222.2753466041759,1222.2753466041759,1222.2753466041759,switch,letter,lettSwt,d,0.687219874933362,Lo,,,0,,,,,low,1222.9633593373,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,0,845,,,1229.3133997409604,,,S,125,circle,0.0005658413283526897,,,,,1,0,,,,,,,,,,,,,,,1225.4562766500749,1225.4562766500749,1225.4562766500749,1225.4562766500749,1226.9449800229631,1226.9449800229631,1226.9449800229631,1226.9449800229631,1226.96157771023,1226.96157771023,1226.96157771023,1226.96157771023,repeat,letter,lettRpt,f,0.8238537330180407,Hi,,,0,,,,,low,1227.8001815411262,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,0,845,,,1234.1167768649757,,,U,160,star,0.016644985880702734,,,,,1,0,,,,,,,,,,,,,,,1230.3095548320562,1230.3095548320562,1230.3095548320562,1230.3095548320562,1231.7817030772567,1231.7817030772567,1231.7817030772567,1231.7817030772567,1231.815292317886,1231.815292317886,1231.815292317886,1231.815292317886,repeat,letter,lettRpt,f,0.790451459120959,Hi,,,0,,,,,low,1232.6034922031686,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,1,846,,,1238.603528145235,,,Y,132,triangle,0.01654650131240487,,,,,1,0,,,,,,,,,,,,,,,1235.113026148174,1235.113026148174,1235.113026148174,1235.113026148174,1236.584997408092,1236.584997408092,1236.584997408092,1236.584997408092,1236.618702428881,1236.618702428881,1236.618702428881,1236.618702428881,repeat,letter,lettRpt,f,0.48814634792506695,Lo,,,0,,,,,low,1237.1068177758716,,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,1,847,,,1243.1075194529258,,1243.6080407341942,B,167,star,0.0019013448618352413,,,,,1,0,,,,,,,,,,,,,,,1239.5993226622231,1239.5993226622231,1239.5993226622231,1239.5993226622231,1241.0877149431035,1241.0877149431035,1241.0877149431035,1241.0877149431035,1241.1056548180059,1241.1056548180059,1241.1056548180059,1241.1056548180059,switch,number,numSwt,k,0.4850817518308759,Hi,,,0,,,,,low,1241.6064969999716,1243.1075194529258,,,,,,,,,,,,,,,,49664,2022-11-29_14h00.37.434,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.68464577547526,
