LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,text_3.started,debrief.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,10,1217,,,2507.553170122992,,125,F,circle,0.0015739570080768317,,,,,,,,,1,0,,,,,,,,,,,,,2503.5096106260025,2503.5096106260025,2503.5096106260025,2503.5096106260025,2505.0173165629967,2505.0173165629967,2505.0173165629967,2505.0173165629967,2505.0173165629967,2505.0173165629967,2505.0173165629967,2505.0173165629967,switch,letter,lettSwt,j,1.0105826820072252,Lo,,4,,,,high,2506.0523195819987,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,7,0,7,0,,,,,,,,,,,,,,,,0,1217,,,2512.241891223006,,167,S,hexagon,0.0015208680124487728,,,,,,,,,1,0,,,,,,,,,,,,,2508.533176722005,2508.533176722005,2508.533176722005,2508.533176722005,2510.039326358994,2510.039326358994,2510.039326358994,2510.039326358994,2510.039326358994,2510.039326358994,2510.039326358994,2510.039326358994,repeat,letter,lettRpt,k,0.6685467240167782,Hi,,4,,,,high,2510.7403510310105,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,8,0,8,0,,,,,,,,,,,,,,,,0,1217,,,2517.247370795987,,174,H,triangle,0.0012316989887040108,,,,,,,,,1,0,,,,,,,,,,,,,2513.22022208001,2513.22022208001,2513.22022208001,2513.22022208001,2514.728052049002,2514.728052049002,2514.728052049002,2514.728052049002,2514.728052049002,2514.728052049002,2514.728052049002,2514.728052049002,repeat,letter,lettRpt,j,0.9868804599973373,Hi,,4,,,,high,2515.746211093996,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,0,9,0,,,,,,,,,,,,,,,,0,1217,,,2521.9692255590053,,132,U,hexagon,0.0016568470164202154,,,,,,,,,1,0,,,,,,,,,,,,,2518.226899957983,2518.226899957983,2518.226899957983,2518.226899957983,2519.733549598983,2519.733549598983,2519.733549598983,2519.733549598983,2519.733549598983,2519.733549598983,2519.733549598983,2519.733549598983,switch,number,numSwt,d,0.7069587250007316,Hi,,4,,,,high,2520.4679227680026,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,0,10,0,,,,,,,,,,,,,,,,10,1227,,,2526.8080664149893,,139,B,star,0.0015791900223121047,,,,,,,,,1,0,,,,,,,,,,,,,2522.948475510988,2522.948475510988,2522.948475510988,2522.948475510988,2524.455392200005,2524.455392200005,2524.455392200005,2524.455392200005,2524.455392200005,2524.455392200005,2524.455392200005,2524.455392200005,repeat,number,numRpt,d,0.823200321989134,Lo,,4,,,,high,2525.306934624008,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,0,11,0,,,,,,,,,,,,,,,,1,1228,,,2531.479686631006,,160,D,circle,0.0016294349916279316,,,,,,,,,1,0,,,,,,,,,,,,,2527.7894899279927,2527.7894899279927,2527.7894899279927,2527.7894899279927,2529.294042861002,2529.294042861002,2529.294042861002,2529.294042861002,2529.294042861002,2529.294042861002,2529.294042861002,2529.294042861002,repeat,number,numRpt,f,0.6516993610130157,Lo,,4,,,,high,2529.9780942719954,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,,,,,,,,,,,,,0,1228,,,2536.7023779349984,,146,W,hexagon,0.0011950430052820593,,,,,,,,,0,0,,,,,,,,,,,,,2532.4591345099907,2532.4591345099907,2532.4591345099907,2532.4591345099907,2533.9659335690085,2533.9659335690085,2533.9659335690085,2533.9659335690085,2533.9659335690085,2533.9659335690085,2533.9659335690085,2533.9659335690085,repeat,number,NA,f,1.2017944430117495,Lo,,4,,,,high,2535.2006042680005,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,,,,,,,,,,,,,1,1229,,,2541.357243001985,,181,Y,circle,0.001156450976850465,,,,,,,,,1,1,,,,,,,,,,,,,2537.6815135919896,2537.6815135919896,2537.6815135919896,2537.6815135919896,2539.188271385996,2539.188271385996,2539.188271385996,2539.188271385996,2539.188271385996,2539.188271385996,2539.188271385996,2539.188271385996,repeat,number,numRpt,f,0.646779813017929,Lo,,4,,,,high,2539.871199248999,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,,,,,,,,,,,1,1230,,,2546.262669994001,,125,F,star,0.0014836849877610803,,,,,,,,,1,0,,,,,,,,,,,,,2542.3358548829856,2542.3358548829856,2542.3358548829856,2542.3358548829856,2543.84345474001,2543.84345474001,2543.84345474001,2543.84345474001,2543.84345474001,2543.84345474001,2543.84345474001,2543.84345474001,switch,letter,lettSwt,j,0.8967078209971078,Lo,,4,,,,high,2544.761525434995,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,,,,,,,,,,,0,1230,,,2550.96784288701,,167,S,triangle,0.0016292179934680462,,,,,,,,,1,0,,,,,,,,,,,,,2547.241607147007,2547.241607147007,2547.241607147007,2547.241607147007,2548.74868542701,2548.74868542701,2548.74868542701,2548.74868542701,2548.74868542701,2548.74868542701,2548.74868542701,2548.74868542701,repeat,letter,lettRpt,k,0.6948370540048927,Hi,,4,,,,high,2549.467493306991,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,,,,,,,,,,,1,1231,,,2556.056963807001,,181,W,circle,0.001498088997323066,,,,,,,,,1,0,,,,,,,,,,,,,2551.946610465995,2551.946610465995,2551.946610465995,2551.946610465995,2553.4539851800073,2553.4539851800073,2553.4539851800073,2553.4539851800073,2553.4539851800073,2553.4539851800073,2553.4539851800073,2553.4539851800073,repeat,letter,lettRpt,k,1.0740163980226498,Lo,,4,,,,high,2554.5560012900096,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,,,,,,,,,,,0,1231,,,2561.02901174,,160,Y,triangle,0.0018025269964709878,,,,,,,,,1,0,,,,,,,,,,,,,2557.0361717389897,2557.0361717389897,2557.0361717389897,2557.0361717389897,2558.5428916529927,2558.5428916529927,2558.5428916529927,2558.5428916529927,2558.5428916529927,2558.5428916529927,2558.5428916529927,2558.5428916529927,repeat,letter,lettRpt,k,0.9576868000149261,Hi,,4,,,,high,2559.5287330629944,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,,,,,,,,,,,1,1232,,,2565.8010792740097,,139,S,star,0.0017553019861225039,,,,,,,,,1,0,,,,,,,,,,,,,2562.010535990994,2562.010535990994,2562.010535990994,2562.010535990994,2563.5151545339904,2563.5151545339904,2563.5151545339904,2563.5151545339904,2563.5151545339904,2563.5151545339904,2563.5151545339904,2563.5151545339904,repeat,letter,lettRpt,k,0.7563519529940095,Lo,,4,,,,high,2564.3001056720095,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,,,,,,,,,,,0,1232,,,2570.5395220129867,,167,U,hexagon,0.0015482860035263002,,,,,,,,,1,0,,,,,,,,,,,,,2566.782393322006,2566.782393322006,2566.782393322006,2566.782393322006,2568.2869337520096,2568.2869337520096,2568.2869337520096,2568.2869337520096,2568.2869337520096,2568.2869337520096,2568.2869337520096,2568.2869337520096,switch,number,numSwt,f,0.7198483220126946,Hi,,4,,,,high,2569.040695033007,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,,,,,,,,,,,0,1232,,,2575.278130058985,,174,D,triangle,0.0016153280157595873,,,,,,,,,1,0,,,,,,,,,,,,,2571.5209945290117,2571.5209945290117,2571.5209945290117,2571.5209945290117,2573.0254907569906,2573.0254907569906,2573.0254907569906,2573.0254907569906,2573.0254907569906,2573.0254907569906,2573.0254907569906,2573.0254907569906,repeat,number,numRpt,f,0.7302750140079297,Hi,,4,,,,high,2573.7772265739914,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,,,,,,,,,,,1,1233,,,2580.100113002991,,146,F,circle,0.0015381099947262555,,,,,,,,,1,0,,,,,,,,,,,,,2576.2575988599856,2576.2575988599856,2576.2575988599856,2576.2575988599856,2577.7641100269975,2577.7641100269975,2577.7641100269975,2577.7641100269975,2577.7641100269975,2577.7641100269975,2577.7641100269975,2577.7641100269975,repeat,number,numRpt,d,0.8076494290144183,Lo,,4,,,,high,2578.6139321000082,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,,,,,,,,,,,1,1234,,,2584.738510299998,,125,B,star,0.0015013230149634182,,,,,,,,,1,0,,,,,,,,,,,,,2581.0812670250016,2581.0812670250016,2581.0812670250016,2581.0812670250016,2582.586070332007,2582.586070332007,2582.586070332007,2582.586070332007,2582.586070332007,2582.586070332007,2582.586070332007,2582.586070332007,repeat,number,numRpt,d,0.6189198440115433,Lo,,4,,,,high,2583.2368015369866,2584.738510299998,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,,,,,,,,,,,0,1234,,,2589.4771405190113,,132,H,hexagon,0.0009232909942511469,,,,,,,,,1,0,,,,,,,,,,,,,2585.717558045988,2585.717558045988,2585.717558045988,2585.717558045988,2587.2245337729983,2587.2245337729983,2587.2245337729983,2587.2245337729983,2587.2245337729983,2587.2245337729983,2587.2245337729983,2587.2245337729983,repeat,number,numRpt,d,0.7287836789910216,Hi,,4,,,,high,2587.9782182810013,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,,,,,,,,,,,0,1234,,,2593.9987701780046,,125,S,hexagon,0.001488780020736158,,,,,,,,,1,0,,,,,,,,,,,,,2590.4583647229883,2590.4583647229883,2590.4583647229883,2590.4583647229883,2591.963059273985,2591.963059273985,2591.963059273985,2591.963059273985,2591.963059273985,2591.963059273985,2591.963059273985,2591.963059273985,switch,letter,lettSwt,k,0.5130788730166387,Hi,,4,,,,high,2592.497515613999,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,,,,,,,,,,,1,1235,,,2598.4869814399863,,174,W,circle,0.0015541400061920285,,,,,,,,,1,0,,,,,,,,,,,,,2594.9778263589833,2594.9778263589833,2594.9778263589833,2594.9778263589833,2596.484883909987,2596.484883909987,2596.484883909987,2596.484883909987,2596.484883909987,2596.484883909987,2596.484883909987,2596.484883909987,repeat,letter,lettRpt,k,0.46815958101069555,Lo,,4,,,,high,2596.985331550997,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,,,,,,,,,,,10,1245,,,2602.90827922101,,139,Y,triangle,0.0011138130212202668,,,,,,,,,1,0,,,,,,,,,,,,,2599.468257192988,2599.468257192988,2599.468257192988,2599.468257192988,2600.973133180989,2600.973133180989,2600.973133180989,2600.973133180989,2600.973133180989,2600.973133180989,2600.973133180989,2600.973133180989,switch,number,numSwt,d,0.4129318480263464,Hi,,4,,,,high,2601.4080854009953,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,27,0,27,0,,,,,,,,,,,,,,,,1,1246,,,2607.513531272998,,167,D,star,0.0013416970032267272,,,,,,,,,1,0,,,,,,,,,,,,,2603.8897272690083,2603.8897272690083,2603.8897272690083,2603.8897272690083,2605.3945632409886,2605.3945632409886,2605.3945632409886,2605.3945632409886,2605.3945632409886,2605.3945632409886,2605.3945632409886,2605.3945632409886,switch,letter,lettSwt,j,0.5926047670072876,Lo,,4,,,,high,2606.0274021610094,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,28,0,28,0,,,,,,,,,,,,,,,,1,1247,,,2612.152144627995,,146,B,circle,0.0016387609939556569,,,,,,,,,1,0,,,,,,,,,,,,,2608.495164313994,2608.495164313994,2608.495164313994,2608.495164313994,2609.9998146359867,2609.9998146359867,2609.9998146359867,2609.9998146359867,2609.9998146359867,2609.9998146359867,2609.9998146359867,2609.9998146359867,switch,number,numSwt,d,0.6228883340081666,Lo,,4,,,,high,2610.6510065149923,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,29,0,29,0,,,,,,,,,,,,,,,,1,1248,,,2616.807342234999,,181,H,star,0.0013637119845952839,,,,,,,,,1,0,,,,,,,,,,,,,2613.1304185680056,2613.1304185680056,2613.1304185680056,2613.1304185680056,2614.638212625985,2614.638212625985,2614.638212625985,2614.638212625985,2614.638212625985,2614.638212625985,2614.638212625985,2614.638212625985,repeat,number,numRpt,f,0.6426209680212196,Lo,,4,,,,high,2615.306037962,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,30,0,30,0,,,,,,,,,,,,,,,,0,1248,,,2621.4788962950115,,132,U,triangle,0.001428257004590705,,,,,,,,,1,0,,,,,,,,,,,,,2617.7864253509906,2617.7864253509906,2617.7864253509906,2617.7864253509906,2619.2931958599947,2619.2931958599947,2619.2931958599947,2619.2931958599947,2619.2931958599947,2619.2931958599947,2619.2931958599947,2619.2931958599947,switch,letter,lettSwt,k,0.6564880470104981,Hi,,4,,,,high,2619.9800726640096,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,31,0,31,0,,,,,,,,,,,,,,,,0,1248,,,2626.317733476986,,160,F,hexagon,0.001770253002177924,,,,,,,,,1,0,,,,,,,,,,,,,2622.4575182159897,2622.4575182159897,2622.4575182159897,2622.4575182159897,2623.965080119,2623.965080119,2623.965080119,2623.965080119,2623.965080119,2623.965080119,2623.965080119,2623.965080119,repeat,letter,lettRpt,j,0.8227980569936335,Hi,,4,,,,high,2624.8166293829854,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,10,1258,,,2639.649101018993,,167,W,triangle,0.0016699880070518702,,,,,,,,,1,0,,,,,,,,,,,,,2636.0071350600047,2636.0071350600047,2636.0071350600047,2636.0071350600047,2637.5134903180005,2637.5134903180005,2637.5134903180005,2637.5134903180005,2637.5134903180005,2637.5134903180005,2637.5134903180005,2637.5134903180005,repeat,letter,lettRpt,k,0.6171361620072275,Hi,,5,,space,2.787305156001821,high,2638.1489097669837,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,1,1259,,,2644.3875044219894,,174,B,star,0.0013141630042809993,,,,,,,,,1,0,,,,,,,,,,,,,2640.6286608669907,2640.6286608669907,2640.6286608669907,2640.6286608669907,2642.1351935479906,2642.1351935479906,2642.1351935479906,2642.1351935479906,2642.1351935479906,2642.1351935479906,2642.1351935479906,2642.1351935479906,repeat,letter,lettRpt,j,0.7196609190141317,Lo,,5,,,,high,2642.901248134993,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,1,1260,,,2649.009167693992,,181,S,circle,0.0016206660075113177,,,,,,,,,1,0,,,,,,,,,,,,,2645.3687309439993,2645.3687309439993,2645.3687309439993,2645.3687309439993,2646.873620956001,2646.873620956001,2646.873620956001,2646.873620956001,2646.873620956001,2646.873620956001,2646.873620956001,2646.873620956001,repeat,letter,lettRpt,k,0.6173038850247394,Lo,,5,,,,high,2647.508574617008,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,10,1270,,,2653.5309016389947,,139,D,hexagon,0.0013166839780751616,,,,,,,,,1,0,,,,,,,,,,,,,2649.9884113490116,2649.9884113490116,2649.9884113490116,2649.9884113490116,2651.4954397899855,2651.4954397899855,2651.4954397899855,2651.4954397899855,2651.4954397899855,2651.4954397899855,2651.4954397899855,2651.4954397899855,switch,number,numSwt,d,0.5173952509940136,Hi,,5,,,,high,2652.0321140970045,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,1,1271,,,2658.3694587500067,,125,H,star,0.0009326429862994701,,,,,,,,,1,0,,,,,,,,,,,,,2654.5106160769938,2654.5106160769938,2654.5106160769938,2654.5106160769938,2656.0169541600044,2656.0169541600044,2656.0169541600044,2656.0169541600044,2656.0169541600044,2656.0169541600044,2656.0169541600044,2656.0169541600044,repeat,number,numRpt,d,0.8342271970177535,Lo,,5,,,,high,2656.8697548710043,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,0,1271,,,2664.009061076009,,146,Y,hexagon,0.0012449160276446491,,,,,,,,,1,0,,,,,,,,,,,,,2659.348827351001,2659.348827351001,2659.348827351001,2659.348827351001,2660.855614034983,2660.855614034983,2660.855614034983,2660.855614034983,2660.855614034983,2660.855614034983,2660.855614034983,2660.855614034983,repeat,number,numRpt,d,1.6314477279956918,Hi,,5,,,,high,2662.5095698549994,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,0,1271,,,2668.8310233390075,,132,U,triangle,0.0014675900165457278,,,,,,,,,1,0,,,,,,,,,,,,,2664.9883781519893,2664.9883781519893,2664.9883781519893,2664.9883781519893,2666.495185317006,2666.495185317006,2666.495185317006,2666.495185317006,2666.495185317006,2666.495185317006,2666.495185317006,2666.495185317006,repeat,number,numRpt,d,0.8069871379993856,Hi,,5,,,,high,2667.330913955986,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,10,1281,,,2673.419414878008,,160,F,circle,0.0011620129807852209,,,,,,,,,1,0,,,,,,,,,,,,,2669.8105812039867,2669.8105812039867,2669.8105812039867,2669.8105812039867,2671.3171972759883,2671.3171972759883,2671.3171972759883,2671.3171972759883,2671.3171972759883,2671.3171972759883,2671.3171972759883,2671.3171972759883,repeat,number,numRpt,f,0.5750912590010557,Lo,,5,,,,high,2671.919401727995,,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,10,1291,,,2677.92444429599,,167,W,triangle,0.0014673880068585277,,,,,,,,,1,0,,,,,2678.4249531030073,,,,,,,,2674.3993568999867,2674.3993568999867,2674.3993568999867,2674.3993568999867,2675.905442347983,2675.905442347983,2675.905442347983,2675.905442347983,2675.905442347983,2675.905442347983,2675.905442347983,2675.905442347983,repeat,number,numRpt,f,0.4859464199980721,Hi,,5,,,,high,2676.422731697996,2677.92444429599,,,,,,,,,,,,,,,,,,,,26157,2022-11-16_14h35.06.854,vts_reward_expectancy_bt_OFFLINE,2022.2.4,60.276964085877346,
