LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,trainBlock,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,top_target_prac1.stopped,tgt_fix_prac1.stopped,bott_target_prac1.stopped,target_resp_prac1.stopped,acc,E1,target_resp_prac1.keys,pracBlock,prac_fback_text.started,prac_fback_text.stopped,fix.started,fix.stopped,target_resp_prac1.rt,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,points_trial,points_cumul,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpectancy,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,D,174,star,0.001666436,,,,,,,,,1,0,,,,,923.0154478,,,,,,,,,919.0444554,919.0444554,919.0444554,919.0444554,920.5457211,920.5457211,920.5457211,920.5457211,920.5457211,920.5457211,920.5457211,920.5457211,switch,letter,lettSwt,d,0.936632283,Lo,10,684,,,0,,,space,9.934196849,low,921.513759,923.0154478,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,W,181,star,0.000908294,,,,,,,,,1,0,,,,,927.9374318,,,,,,,,,923.9996647,923.9996647,923.9996647,923.9996647,925.5013955,925.5013955,925.5013955,925.5013955,925.5013955,925.5013955,925.5013955,925.5013955,repeat,letter,lettRpt,f,0.901704234,Lo,1,685,,,0,,,,,low,926.4355382,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,Y,132,hexagon,0.001012223,,,,,,,,,1,0,,,,,932.9429723,,,,,,,,,928.9217571,928.9217571,928.9217571,928.9217571,930.4234406,930.4234406,930.4234406,930.4234406,930.4234406,930.4234406,930.4234406,930.4234406,repeat,letter,lettRpt,f,0.99535835,Hi,0,685,,,0,,,,,low,931.4582516,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,U,167,hexagon,0.001184165,,,,,,,,,1,0,,,,,937.5645417,,,,,,,,,933.9274495,933.9274495,933.9274495,933.9274495,935.4289071,935.4289071,935.4289071,935.4289071,935.4289071,935.4289071,935.4289071,935.4289071,switch,number,numSwt,k,0.606581346,Hi,10,695,,,0,,,,,low,936.0636573,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,B,125,star,0.001331733,,,,,,,,,1,0,,,,,942.3034385,,,,,,,,,938.5490758,938.5490758,938.5490758,938.5490758,940.0506563,940.0506563,940.0506563,940.0506563,940.0506563,940.0506563,940.0506563,940.0506563,repeat,number,numRpt,j,0.727542552,Lo,10,705,,,0,,,,,low,940.801608,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,S,146,hexagon,0.001229825,,,,,,,,,1,0,,,,,946.9251147,,,,,,,,,943.2876592,943.2876592,943.2876592,943.2876592,944.7892016,944.7892016,944.7892016,944.7892016,944.7892016,944.7892016,944.7892016,944.7892016,switch,letter,lettSwt,f,0.613615523,Hi,10,715,,,0,,,,,low,945.4232502,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,F,160,hexagon,0.001289358,,,,,,,,,1,0,,,,,951.5300488,,,,,,,,,947.9093544,947.9093544,947.9093544,947.9093544,949.4110191,949.4110191,949.4110191,949.4110191,949.4110191,949.4110191,949.4110191,949.4110191,repeat,letter,lettRpt,d,0.591071859,Hi,1,716,,,0,,,,,low,950.0289237,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,H,139,star,0.001280679,,,,,,,,,1,0,,,,,956.2685425,,,,,,,,,952.5146612,952.5146612,952.5146612,952.5146612,954.016069,954.016069,954.016069,954.016069,954.016069,954.016069,954.016069,954.016069,repeat,letter,lettRpt,d,0.730731005,Lo,10,726,,,0,,,,,low,954.7677028,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,D,174,hexagon,0.001341847,,,,,,,,,1,0,,,,,960.8736928,,,,,,,,,957.2530524,957.2530524,957.2530524,957.2530524,958.7547875,958.7547875,958.7547875,958.7547875,958.7547875,958.7547875,958.7547875,958.7547875,repeat,letter,lettRpt,d,0.592376332,Hi,1,727,,,0,,,,,low,959.3723688,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,W,181,star,0.001228061,,,,,,,,,1,0,,,,,965.7959348,,,,,,,,,961.8582311,961.8582311,961.8582311,961.8582311,963.359808,963.359808,963.359808,963.359808,963.359808,963.359808,963.359808,963.359808,switch,number,numSwt,k,0.906929276,Lo,10,737,,,0,,,,,low,964.2946237,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,Y,132,star,0.00114063,,,,,,,,,1,0,,,,,970.56779,,,,,,,,,966.7802107,966.7802107,966.7802107,966.7802107,968.2820589,968.2820589,968.2820589,968.2820589,968.2820589,968.2820589,968.2820589,968.2820589,switch,letter,lettSwt,f,0.752591117,Lo,10,747,,,0,,,,,low,969.0661746,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,U,167,hexagon,0.001343742,,,,,,,,,0,0,,,,,975.2562109,,,,,,,,,971.5521403,971.5521403,971.5521403,971.5521403,973.0539125,973.0539125,973.0539125,973.0539125,973.0539125,973.0539125,973.0539125,973.0539125,switch,number,NA,j,0.668451346,Lo,0,747,,,0,,,,,low,973.7545949,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,B,125,star,0.00100956,,,,,,,,,0,1,,,,,980.4121261,,,,,,,,,976.2406873,976.2406873,976.2406873,976.2406873,977.7422827,977.7422827,977.7422827,977.7422827,977.7422827,977.7422827,977.7422827,977.7422827,repeat,number,NA,k,1.149978583,Lo,0,747,,,0,,,,,low,978.9101788,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,S,146,hexagon,0.00152107,,,,,,,,,1,1,,,,,985.3007385,,,,,,,,,981.3963885,981.3963885,981.3963885,981.3963885,982.8980068,982.8980068,982.8980068,982.8980068,982.8980068,982.8980068,982.8980068,982.8980068,repeat,number,numRpt,j,0.873703397,Hi,0,747,,,0,,,,,low,983.815842,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,F,160,star,0.001413049,,,,,,,,,1,0,,,,,990.1060218,,,,,,,,,986.2850775,986.2850775,986.2850775,986.2850775,987.7868041,987.7868041,987.7868041,987.7868041,987.7868041,987.7868041,987.7868041,987.7868041,switch,letter,lettSwt,d,0.784936481,Lo,1,748,,,0,,,,,low,988.6044323,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,H,139,hexagon,0.001227548,,,,,,,,,1,0,,,,,994.7445065,,,,,,,,,991.0905581,991.0905581,991.0905581,991.0905581,992.5919599,992.5919599,992.5919599,992.5919599,992.5919599,992.5919599,992.5919599,992.5919599,switch,number,numSwt,j,0.618463615,Hi,1,749,,,0,,,,,low,993.2428468,994.7445065,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,W,160,hexagon,0.001301279,,,,,,,,,1,0,,,,,999.4829508,,,,,,,,,995.7287832,995.7287832,995.7287832,995.7287832,997.2304953,997.2304953,997.2304953,997.2304953,997.2304953,997.2304953,997.2304953,997.2304953,repeat,number,numRpt,k,0.724043072,Hi,0,749,,,0,,,,,low,997.9980764,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,D,146,star,0.001433289,,,,,,,,,1,0,,,,,1004.58869,,,,,,,,,1000.46749,1000.46749,1000.46749,1000.46749,1001.969223,1001.969223,1001.969223,1001.969223,1001.969223,1001.969223,1001.969223,1001.969223,switch,letter,lettSwt,d,1.097183769,Lo,1,750,,,0,,,,,low,1003.088139,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,B,174,star,0.001185382,,,,,,,,,1,0,,,,,1009.27713,,,,,,,,,1005.57315,1005.57315,1005.57315,1005.57315,1007.074516,1007.074516,1007.074516,1007.074516,1007.074516,1007.074516,1007.074516,1007.074516,repeat,letter,lettRpt,d,0.673041432,Lo,1,751,,,0,,,,,low,1007.775323,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,U,139,hexagon,0.001196954,,,,,,,,,1,0,,,,,1013.932244,,,,,,,,,1010.261663,1010.261663,1010.261663,1010.261663,1011.763244,1011.763244,1011.763244,1011.763244,1011.763244,1011.763244,1011.763244,1011.763244,switch,number,numSwt,j,0.647990336,Hi,10,761,,,0,,,,,low,1012.43123,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,Y,125,hexagon,0.001490684,,,,,,,,,1,0,,,,,1018.487177,,,,,,,,,1014.916871,1014.916871,1014.916871,1014.916871,1016.418473,1016.418473,1016.418473,1016.418473,1016.418473,1016.418473,1016.418473,1016.418473,repeat,number,numRpt,j,0.54454864,Hi,1,762,,,0,,,,,low,1016.986456,1018.487177,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,F,132,star,0.001058845,,,,,,,,,1,0,,,,,1023.075873,,,,,,,,,1019.47166,1019.47166,1019.47166,1019.47166,1020.973298,1020.973298,1020.973298,1020.973298,1020.973298,1020.973298,1020.973298,1020.973298,switch,letter,lettSwt,d,0.573361973,Lo,10,772,,,0,,,,,low,1021.574584,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,H,167,star,0.001266073,,,,,,,,,1,0,,,,,1027.664175,,,,,,,,,1024.060093,1024.060093,1024.060093,1024.060093,1025.562009,1025.562009,1025.562009,1025.562009,1025.562009,1025.562009,1025.562009,1025.562009,repeat,letter,lettRpt,d,0.568140417,Lo,10,782,,,0,,,,,low,1026.162409,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,S,181,hexagon,0.001228672,,,,,,,,,1,0,,,,,1032.152212,,,,,,,,,1028.648533,1028.648533,1028.648533,1028.648533,1030.150092,1030.150092,1030.150092,1030.150092,1030.150092,1030.150092,1030.150092,1030.150092,switch,number,numSwt,k,0.468316741,Hi,1,783,,,0,,,,,low,1030.650944,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,F,125,star,0.00118033,,,,,,,,,1,0,,,,,1036.590782,,,,,,,,,1033.136996,1033.136996,1033.136996,1033.136996,1034.638543,1034.638543,1034.638543,1034.638543,1034.638543,1034.638543,1034.638543,1034.638543,repeat,number,numRpt,j,0.420689178,Lo,10,793,,,0,,,,,low,1035.089768,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,D,132,hexagon,0.001320347,,,,,,,,,1,0,,,,,1041.112214,,,,,,,,,1037.575076,1037.575076,1037.575076,1037.575076,1039.07676,1039.07676,1039.07676,1039.07676,1039.07676,1039.07676,1039.07676,1039.07676,switch,letter,lettSwt,d,0.501561752,Hi,1,794,,,0,,,,,low,1039.610545,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,W,167,hexagon,0.001222388,,,,,,,,,1,0,,,,,1045.73416,,,,,,,,,1042.096819,1042.096819,1042.096819,1042.096819,1043.598584,1043.598584,1043.598584,1043.598584,1043.598584,1043.598584,1043.598584,1043.598584,repeat,letter,lettRpt,f,0.611965679,Hi,1,795,,,0,,,,,low,1044.232363,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,S,139,star,0.001112467,,,,,,,,,1,0,,,,,1050.455939,,,,,,,,,1046.718406,1046.718406,1046.718406,1046.718406,1048.220179,1048.220179,1048.220179,1048.220179,1048.220179,1048.220179,1048.220179,1048.220179,switch,number,numSwt,j,0.702819143,Lo,10,805,,,0,,,,,low,1048.954246,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,Y,174,hexagon,0.001459332,,,,,,,,,1,0,,,,,1055.21122,,,,,,,,,1051.440457,1051.440457,1051.440457,1051.440457,1052.942034,1052.942034,1052.942034,1052.942034,1052.942034,1052.942034,1052.942034,1052.942034,repeat,number,numRpt,k,0.741206141,Hi,0,805,,,0,,,,,low,1053.726169,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,H,181,hexagon,0.001163659,,,,,,,,,1,0,,,,,1060.316762,,,,,,,,,1056.195515,1056.195515,1056.195515,1056.195515,1057.697377,1057.697377,1057.697377,1057.697377,1057.697377,1057.697377,1057.697377,1057.697377,repeat,number,numRpt,k,1.089934539,Hi,0,805,,,0,,,,,low,1058.815046,1060.316762,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,U,146,star,0.001115747,,,,,,,,,1,0,,,,,1064.971982,,,,,,,,,1061.301138,1061.301138,1061.301138,1061.301138,1062.802775,1062.802775,1062.802775,1062.802775,1062.802775,1062.802775,1062.802775,1062.802775,repeat,number,numRpt,j,0.648527125,Lo,10,815,,,0,,,,,low,1063.471496,1064.971982,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,B,160,star,0.001149071,,,,,,,,,1,0,,,,,1069.677231,,,,,,,,,1065.9563,1065.9563,1065.9563,1065.9563,1067.457932,1067.457932,1067.457932,1067.457932,1067.457932,1067.457932,1067.457932,1067.457932,switch,letter,lettSwt,d,0.697113875,Lo,10,825,,,0,,,,,low,1068.175518,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,D,132,star,0.001653155,,,,,,,,,1,0,,,,,1180.149079,,,,,,,,,1176.661715,1176.661715,1176.661715,1176.661715,1178.163267,1178.163267,1178.163267,1178.163267,1178.163267,1178.163267,1178.163267,1178.163267,switch,number,numSwt,j,0.456139292,Lo,1,826,,,1,,,space,1.790466889,low,1178.648583,1180.149079,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,U,181,star,0.001108927,,,,,,,,,0,0,,,,,1185.221241,,,,,,,,,1181.133371,1181.133371,1181.133371,1181.133371,1182.635276,1182.635276,1182.635276,1182.635276,1182.635276,1182.635276,1182.635276,1182.635276,switch,letter,NA,d,1.055976854,Lo,0,826,,,1,,,,,low,1183.721153,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,B,125,hexagon,0.001234633,,,,,,,,,1,1,,,,,1189.909566,,,,,,,,,1186.205717,1186.205717,1186.205717,1186.205717,1187.707241,1187.707241,1187.707241,1187.707241,1187.707241,1187.707241,1187.707241,1187.707241,switch,number,numSwt,j,0.671931057,Hi,0,826,,,1,,,,,low,1188.424784,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,W,174,hexagon,0.001124008,,,,,,,,,0,0,,,,,1194.514938,,,,,,,,,1190.894001,1190.894001,1190.894001,1190.894001,1192.395854,1192.395854,1192.395854,1192.395854,1192.395854,1192.395854,1192.395854,1192.395854,switch,letter,NA,d,0.590104217,Hi,0,826,,,1,,,,,low,1193.014877,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,S,146,hexagon,0.001502387,,,,,,,,,1,1,,,,,1199.570475,,,,,,,,,1195.499409,1195.499409,1195.499409,1195.499409,1197.000733,1197.000733,1197.000733,1197.000733,1197.000733,1197.000733,1197.000733,1197.000733,repeat,letter,lettRpt,f,1.042086182,Hi,0,826,,,1,,,,,low,1198.085554,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,H,160,star,0.00108059,,,,,,,,,0,0,,,,,1204.425879,,,,,,,,,1200.55499,1200.55499,1200.55499,1200.55499,1202.05623,1202.05623,1202.05623,1202.05623,1202.05623,1202.05623,1202.05623,1202.05623,switch,number,NA,j,0.841967848,Hi,0,826,,,1,,,,,low,1202.940763,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,F,167,hexagon,0.001443762,,,,,,,,,0,1,,,,,1209.11417,,,,,,,,,1205.410782,1205.410782,1205.410782,1205.410782,1206.91171,1206.91171,1206.91171,1206.91171,1206.91171,1206.91171,1206.91171,1206.91171,repeat,number,NA,j,0.668463332,Hi,0,826,,,1,,,,,low,1207.612606,1209.11417,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,Y,139,star,0.001294714,,,,,,,,,1,1,,,,,1213.63585,,,,,,,,,1210.098812,1210.098812,1210.098812,1210.098812,1211.600363,1211.600363,1211.600363,1211.600363,1211.600363,1211.600363,1211.600363,1211.600363,switch,letter,lettSwt,f,0.514867033,Lo,1,827,,,1,,,,,low,1212.135397,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,D,132,hexagon,0.001440149,,,,,,,,,1,0,,,,,1218.291024,,,,,,,,,1214.620271,1214.620271,1214.620271,1214.620271,1216.121952,1216.121952,1216.121952,1216.121952,1216.121952,1216.121952,1216.121952,1216.121952,switch,number,numSwt,j,0.640242617,Hi,0,827,,,1,,,,,low,1216.806173,,,,,,,,,,,,,,,,37688,2022-10-25_10h29.05.330,vts_reward_expectancy_bt_OFFLINE,2022.2.4,59.99429622
